PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Andruw A Jones R,ATL,31,106,11,23,7,1,5,13,7,29,3,0,.217,.265,.443,.709
Bobby B Jones,NYM,31,60,6,7,2,0,0,2,3,20,0,0,.117,.159,.150,.309
Dan D Peltier,SF,31,59,3,15,2,0,0,9,7,9,0,0,.254,.328,.288,.616
Tony T Tarasco R,BAL,31,84,14,20,3,0,1,9,7,15,5,3,.238,.297,.310,.606
Steve S Trachsel,CHC,31,66,3,7,2,0,1,5,1,20,0,0,.106,.119,.182,.301
Lou L Frazier,TEX,30,50,5,13,2,1,0,5,8,10,4,2,.260,.373,.340,.713
Ramon R Martinez,LA,30,59,3,7,0,0,0,2,2,22,0,0,.119,.148,.119,.266
Donovan D Osborne,STL,30,59,6,13,4,0,1,10,3,24,0,1,.220,.258,.339,.597
Pat P Rapp,FLA,30,58,2,7,1,0,0,2,0,21,0,0,.121,.121,.138,.259
Armando A Reynoso,COL,30,52,4,9,1,0,0,2,5,25,0,0,.173,.246,.192,.438
Jon J Zuber,PHI,30,91,7,23,4,0,1,10,6,11,1,0,.253,.296,.330,.626
Brant B Brown,CHC,29,69,11,21,1,0,5,9,2,17,3,3,.304,.329,.536,.865
Todd T Greene,CAL,29,79,9,15,1,0,2,9,4,11,2,0,.190,.238,.278,.517
Mike M Hampton,HOU,29,42,9,10,1,0,0,3,4,11,0,0,.238,.319,.262,.581
Ramon R Morel,PIT,29,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Robert R Person,NYM,29,21,1,3,1,0,0,0,0,12,0,0,.143,.143,.190,.333
Roger R Salkeld,CIN,29,32,1,1,0,0,0,0,1,21,0,0,.031,.061,.031,.092
Tom T Candiotti,LA,28,45,3,4,0,0,0,2,0,14,0,0,.089,.106,.089,.195
Joey J Eischen,LA,28,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
John J Ericks,PIT,28,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dwayne D Hosey C,BOS,28,78,13,17,2,2,1,3,7,17,6,3,.218,.282,.333,.616
Doug D Jones,CHC,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Mc Millon L,FLA,28,51,4,11,0,0,0,4,5,14,0,0,.216,.286,.216,.501
Mark M Portugal,CIN,28,48,4,8,1,0,0,1,1,11,0,0,.167,.184,.188,.371
Gene G Schall,PHI,28,66,7,18,5,1,2,10,12,15,0,0,.273,.392,.470,.862
Curt C Schilling,PHI,28,63,1,11,1,0,0,4,1,24,0,0,.175,.188,.190,.378
Anthony A Young,HOU,28,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Esteban E Beltre,BOS,27,62,6,16,2,0,0,6,4,14,1,0,.258,.299,.290,.589
Ron R Blazier,PHI,27,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Chuck C Carr,MIL,27,106,18,29,6,1,1,11,6,21,5,4,.274,.310,.377,.687
Jason J Isringhausen,NYM,27,51,5,13,2,0,2,9,3,15,0,0,.255,.291,.412,.703
Scott S Leius,CLE,27,43,3,6,4,0,1,3,2,8,0,0,.140,.178,.302,.480
Kevin K Roberson,NYM,27,36,8,8,1,0,3,9,7,17,0,0,.222,.348,.500,.848
Tony T Rodriguez S,BOS,27,67,7,16,1,0,1,9,4,8,0,0,.239,.292,.299,.590
Terry T Shumpert,CHC,27,31,5,7,1,0,2,6,2,11,0,1,.226,.286,.452,.737
Mark M Smith L,BAL,27,78,9,19,2,0,4,10,3,20,0,2,.244,.298,.423,.721
Lee L Stevens,TEX,27,78,6,18,2,3,3,12,6,22,0,0,.231,.291,.449,.739
Tilson T Brito,TOR,26,80,10,19,7,0,1,7,10,18,1,1,.238,.344,.363,.707
Alex A Delgado,BOS,26,20,5,5,0,0,0,1,3,3,0,0,.250,.348,.250,.598
Angel A Echevarria,COL,26,21,2,6,0,0,0,6,2,5,0,0,.286,.346,.286,.632
Marvin M Freeman,COL,26,41,3,5,0,0,0,0,2,21,0,0,.122,.163,.122,.285
Ricardo R Jordan,PHI,26,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Lesher L,OAK,26,82,11,19,3,0,5,16,5,17,0,0,.232,.281,.451,.732
Kurt K Miller,FLA,26,8,0,3,0,0,0,2,0,0,0,0,.375,.375,.375,.750
Matt M Ruebel,PIT,26,13,0,3,0,0,0,0,1,4,0,0,.231,.286,.231,.516
Donne D Wall,HOU,26,44,5,9,1,0,0,1,2,11,0,0,.205,.239,.227,.466
Paul P Wilson,NYM,26,50,3,4,0,0,1,4,1,32,0,0,.080,.115,.140,.255
Andy A Ashby,SD,25,45,6,11,5,0,0,5,0,13,0,0,.244,.239,.356,.595
Doug D Brocail,HOU,25,11,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Raul R Casanova,DET,25,85,6,16,1,0,4,9,6,18,0,0,.188,.242,.341,.583
Rob R Deer,SD,25,50,9,9,3,0,4,9,14,30,0,0,.180,.359,.480,.839
Mel M Hall,SF,25,25,3,3,0,0,0,5,1,4,0,0,.120,.148,.120,.268
Brooks B Kieschnick,CHC,25,29,6,10,2,0,1,6,3,8,0,0,.345,.406,.517,.924
Kevin K Koslofski C,MIL,25,42,5,9,3,2,0,6,4,12,0,0,.214,.298,.381,.679
Amaury A Telemaco,CHC,25,29,1,3,0,0,0,1,1,15,0,0,.103,.133,.103,.237
Todd T Walker,MIN,25,82,8,21,6,0,0,6,4,13,2,0,.256,.281,.329,.610
Steve S Avery,ATL,24,46,5,11,4,1,2,11,1,12,0,0,.239,.245,.500,.745
Roger R Bailey,COL,24,19,4,5,0,1,1,5,3,4,0,0,.263,.364,.526,.890
Trey T Beamon R,PIT,24,51,7,11,2,0,0,6,4,6,1,1,.216,.273,.255,.528
John J Burkett,FLA,24,52,2,9,2,0,0,1,0,17,0,0,.173,.173,.212,.385
Casey C Candaele,CLE,24,44,8,11,2,0,1,4,1,9,0,0,.250,.267,.364,.630
Alex A Cole C,BOS,24,72,13,16,5,1,0,7,8,11,5,3,.222,.296,.319,.616
Midre M Cummings C,PIT,24,85,11,19,3,1,3,7,0,16,0,0,.224,.221,.388,.609
Nomar N Garciaparra S,BOS,24,87,11,21,2,3,4,16,4,14,5,0,.241,.272,.471,.743
Kevin K Jarvis,CIN,24,36,2,6,1,0,0,1,0,12,0,0,.167,.167,.194,.361
Ralph R Milliard,FLA,24,62,7,10,2,0,0,1,14,16,2,0,.161,.312,.194,.505
Mike M Perez,CHC,24,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marcus M Moore,CIN,23,3,0,1,1,0,0,0,0,2,0,0,.333,.333,.667,1.000
Mike M Morgan,CIN,23,40,1,2,0,0,0,0,0,17,0,0,.050,.050,.050,.100
Dario D Veras,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,ATL,22,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Felipe F Crespo,TOR,22,49,6,9,4,0,0,4,12,13,1,0,.184,.375,.265,.640
Tony T Graffanino,ATL,22,46,7,8,1,1,0,2,4,13,0,0,.174,.250,.239,.489
Manny M Martinez R,PHI,22,53,5,12,2,3,0,3,4,16,4,1,.226,.293,.377,.670
Kerwin K Moore C,OAK,22,16,4,1,1,0,0,0,2,6,1,0,.063,.167,.125,.292
Rod R Myers C,KC,22,63,9,18,7,0,1,11,7,16,3,2,.286,.357,.444,.802
Brent B Bowers L,BAL,21,39,6,12,2,0,0,3,0,7,0,0,.308,.308,.359,.667
Doug D Dascenzo,SD,21,9,3,1,0,0,0,0,1,2,0,1,.111,.200,.111,.311
Felix F Heredia,FLA,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Hubbard,CHC,21,38,1,4,0,0,1,4,0,15,0,0,.105,.103,.184,.287
Mike M Mimbs,PHI,21,33,0,4,0,0,0,0,0,12,0,0,.121,.121,.121,.242
Terry T Mulholland,PHI,21,45,2,8,1,0,1,2,0,20,0,0,.178,.178,.267,.444
Arquimedez A Pozo,BOS,21,58,4,10,3,1,1,11,2,10,1,0,.172,.210,.310,.520
Ron R Villone,SD,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Dreifort,LA,20,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bob B Mac Donald,NYM,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kirk K Rueter,SF,20,32,2,4,0,0,0,3,2,5,0,0,.125,.171,.125,.296
Kevin K Foster,CHC,19,27,3,8,4,1,0,6,4,11,0,0,.296,.406,.519,.925
John J Habyan,COL,19,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Jason J Hardtke,NYM,19,57,3,11,5,0,0,6,2,12,0,0,.193,.233,.281,.514
Mike M Kelly C,CIN,19,49,5,9,4,0,1,7,9,11,4,0,.184,.333,.327,.660
Mike M Remlinger,CIN,19,7,0,1,0,0,0,0,1,3,0,0,.143,.250,.143,.393
Jason J Schmidt,PIT,19,31,1,1,0,0,0,3,2,15,0,0,.032,.091,.032,.123
Derek D Wallace,NYM,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Eenhoorn S,CAL,18,29,3,5,0,0,0,2,2,5,0,0,.172,.212,.172,.384
Eduardo E Perez,CIN,18,36,8,8,0,0,3,5,5,9,0,0,.222,.317,.472,.789
Joe J Siddall,FLA,18,47,0,7,1,0,0,3,2,8,0,0,.149,.184,.170,.354
Duane D Singleton C,DET,18,56,5,9,1,0,0,3,4,15,0,2,.161,.230,.179,.408
Jeff J Tabaka,HOU,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Dorsett,CHC,17,41,3,5,0,0,1,3,4,8,0,0,.122,.196,.195,.391
Jeff J Huson,BAL,17,28,5,9,1,0,0,2,1,3,0,0,.321,.333,.357,.690
Tim T Hyers,DET,17,26,1,2,1,0,0,0,4,5,0,0,.077,.200,.115,.315
Blas B Minor,NYM,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Munoz,CWS,17,27,7,7,0,0,0,1,4,1,0,0,.259,.355,.259,.614
Neifi N Perez S,COL,17,45,4,7,2,0,0,3,0,8,2,2,.156,.156,.200,.356
Paul P Wagner,PIT,17,25,1,1,0,0,0,2,2,8,0,1,.040,.111,.040,.151
David D Wainhouse,PIT,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Womack,PIT,17,30,11,10,3,1,0,7,6,1,2,0,.333,.459,.500,.960
Rick R Parker,LA,16,14,2,4,1,0,0,1,0,2,1,0,.286,.333,.357,.690
Chris C Peters,PIT,16,19,2,4,1,0,0,1,0,8,0,0,.211,.211,.263,.474
Mark M Small,HOU,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Zane Z Smith,PIT,16,26,2,4,0,0,0,3,0,6,0,0,.154,.154,.154,.308
Jamey J Wright,COL,16,26,3,2,2,0,0,0,2,13,0,0,.077,.143,.154,.297
Dmitri D Young,STL,16,29,3,7,0,0,0,2,4,5,0,1,.241,.353,.241,.594
Bobby B Abreu,HOU,15,22,1,5,1,0,0,1,2,3,0,0,.227,.292,.273,.564
Bret B Barberie,CHC,15,29,4,1,0,0,1,2,5,11,0,1,.034,.176,.138,.314
Steve S Bourgeois,SF,15,11,1,3,2,0,0,1,2,2,0,0,.273,.385,.455,.839
Terry T Bradshaw,STL,15,21,4,7,1,0,0,3,3,2,0,1,.333,.417,.381,.798
Elmer E Dessens,PIT,15,5,1,2,0,0,0,2,0,0,0,0,.400,.400,.400,.800
Shawn S Estes,SF,15,19,3,3,0,0,0,1,1,8,0,0,.158,.200,.158,.358
John J Hudek,HOU,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rich R Hunter,PHI,15,18,2,3,1,0,0,0,1,5,0,0,.167,.211,.222,.433
Ricky R Jordan,SEA,15,28,4,7,0,0,1,4,1,6,0,0,.250,.290,.357,.648
Desi D Relaford S,PHI,15,40,2,7,2,0,0,1,3,9,1,0,.175,.233,.225,.458
Fausto F Cruz,DET,14,38,5,9,2,0,0,0,1,11,0,0,.237,.256,.289,.546
Matt M Franco,NYM,14,31,3,6,1,0,1,2,1,5,0,0,.194,.235,.323,.558
Pat P Lennon L,KC,14,30,5,7,3,0,0,1,7,10,0,0,.233,.378,.333,.712
Matt M Mantei,FLA,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Izzy I Molina,OAK,14,25,0,5,2,0,0,1,1,3,0,0,.200,.231,.280,.511
Bryan B Rekar,COL,14,15,2,4,1,0,0,0,1,5,0,0,.267,.313,.333,.646
Kelly K Stinnett,MIL,14,26,1,2,0,0,0,0,2,11,0,0,.077,.172,.077,.249
Tim T Unroe,MIL,14,16,5,3,0,0,0,0,4,5,0,1,.188,.350,.188,.538
Joe J Boever,PIT,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Campbell,CHC,13,11,2,4,2,0,0,1,0,5,0,0,.364,.364,.545,.909
Pedro P Castellano,COL,13,17,1,2,0,0,0,2,3,6,0,0,.118,.286,.118,.403
Lee L Hancock,PIT,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Hernandez,LA,13,14,1,4,0,0,0,0,2,2,0,0,.286,.375,.286,.661
Mark M Hutton,FLA,13,19,2,6,0,0,1,1,0,6,0,0,.316,.316,.474,.790
Danny D Jackson,STL,13,9,1,3,2,0,0,4,0,1,0,0,.333,.333,.556,.889
Pat P Kelly,NYY,13,21,4,3,0,0,0,2,2,9,0,1,.143,.217,.143,.360
Jose J Paniagua,MON,13,11,1,0,0,0,0,0,2,7,0,0,.000,.154,.000,.154
Rudy R Pemberton,BOS,13,41,11,21,8,0,1,10,2,4,3,1,.512,.556,.780,1.336
Dick D Schofield S,CAL,13,16,3,4,0,0,0,0,1,1,1,0,.250,.294,.250,.544
Pete P Schourek,CIN,13,19,1,5,0,0,0,2,1,5,0,0,.263,.300,.263,.563
Jason J Thompson,SD,13,49,4,11,4,0,2,6,1,14,0,0,.224,.235,.429,.664
Craig C Worthington,TEX,13,19,2,3,0,0,1,4,6,3,0,0,.158,.333,.316,.649
Jim J Dougherty,HOU,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Grace,PHI,12,29,1,4,0,0,0,0,2,11,0,0,.138,.219,.138,.357
Terry T Jones,COL,12,10,6,3,0,0,0,1,0,3,0,0,.300,.273,.300,.573
Chuck C Mc Elroy,CIN,12,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ray R Montgomery L,HOU,12,14,4,3,1,0,1,4,1,5,0,0,.214,.267,.500,.767
Donn D Pall,FLA,12,2,0,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333
Dale D Sveum,PIT,12,34,9,12,5,0,1,5,6,6,0,0,.353,.450,.588,1.038
Tavo T Alvarez,MON,11,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Rich R Batchelor,STL,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Yamil Y Benitez,MON,11,12,0,2,0,0,0,2,0,4,0,0,.167,.167,.167,.333
Jim J Bruske,LA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Burke,COL,11,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000
Mike M Cameron R,CWS,11,11,1,1,0,0,0,0,1,3,0,1,.091,.167,.091,.258
Felix F Fermin,CHC,11,16,4,2,1,0,0,1,2,0,0,0,.125,.222,.188,.410
Sid S Fernandez,PHI,11,19,0,2,1,0,0,2,3,10,0,0,.105,.217,.158,.375
Mike M Huff C,TOR,11,29,5,5,0,1,0,0,1,5,0,0,.172,.200,.241,.441
Esteban E Loaiza,PIT,11,17,1,2,0,0,0,1,0,2,0,0,.118,.118,.118,.235
Keith K Mitchell,CIN,11,15,2,4,1,0,1,3,1,3,0,0,.267,.313,.533,.846
Greg G Norton S,CWS,11,23,4,5,0,0,2,3,4,6,0,1,.217,.333,.478,.812
Marc M Valdes,FLA,11,14,0,0,0,0,0,0,1,2,0,0,.000,.067,.000,.067
Brent B Brede R,MIN,10,20,2,6,0,1,0,2,1,5,0,0,.300,.333,.400,.733
Cesar C Devarez,BAL,10,18,3,2,0,1,0,0,1,3,0,0,.111,.158,.222,.380
Scott S Hatteberg,BOS,10,11,3,2,1,0,0,0,3,2,0,0,.182,.357,.273,.630
Chris C Hook,SF,10,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
Oreste O Marrero,LA,10,8,2,3,1,0,0,1,1,3,0,0,.375,.444,.500,.944
Al A Osuna,SD,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Pugh,CIN,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Harvey H Pulliam,COL,10,15,2,2,0,0,0,0,2,6,0,0,.133,.235,.133,.369
Nigel N Wilson,CLE,10,12,2,3,0,0,2,5,1,6,0,0,.250,.308,.750,1.058
Joel J Adamson,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Batista,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Cairo,TOR,9,27,5,6,2,0,0,1,2,9,0,0,.222,.300,.296,.596
Alan A Cockrell,COL,9,8,0,2,1,0,0,2,0,4,0,0,.250,.222,.375,.597
Vladimir V Guerrero R,MON,9,27,2,5,0,0,1,1,0,3,0,0,.185,.185,.296,.482
Darren D Hall,LA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marcus M Jensen,SF,9,19,4,4,1,0,0,4,8,7,0,0,.211,.444,.263,.708
John J Johnstone,HOU,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Martinez,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Mirabelli,SF,9,18,2,4,1,0,0,1,3,4,0,0,.222,.333,.278,.611
Gregg G Olson,HOU,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Pirkl,BOS,9,23,2,4,1,0,1,1,0,4,0,0,.174,.174,.348,.522
Scott S Spiezio,OAK,9,29,6,9,2,0,2,8,4,4,0,1,.310,.394,.586,.980
Pedro P Valdes,CHC,9,8,2,1,1,0,0,1,1,5,0,0,.125,.222,.250,.472
Keith K Williams,SF,9,20,0,5,0,0,0,0,0,6,0,0,.250,.250,.250,.500
Matt M Beech,PHI,8,14,1,1,0,0,0,1,0,4,0,0,.071,.071,.071,.143
Jorge J Brito,COL,8,14,1,1,0,0,0,0,1,8,0,0,.071,.235,.071,.307
Jerry J Brooks,FLA,8,5,2,2,0,1,0,3,1,1,0,0,.400,.571,.800,1.371
Giovanni G Carrara,CIN,8,7,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rikkert R Faneyte C,TEX,8,5,0,1,0,0,0,1,0,0,0,0,.200,.200,.200,.400
Dave D Hajek,HOU,8,10,3,3,1,0,0,0,2,0,0,0,.300,.417,.400,.817
Ryan R Hawblitzel,COL,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dustin D Hermanson,SD,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Mosquera,TOR,8,22,2,5,2,0,0,2,0,3,0,1,.227,.261,.318,.579
Mike M Oquist,SD,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Parris,PIT,8,6,1,1,0,0,0,0,1,1,0,0,.167,.286,.167,.452
Jorge J Posada,NYY,8,14,1,1,0,0,0,0,1,6,0,0,.071,.133,.071,.205
Greg G Swindell,HOU,8,6,0,2,1,0,0,0,0,1,0,0,.333,.333,.500,.833
Ryan R Thompson C,CLE,8,22,2,7,0,0,1,5,1,6,0,0,.318,.348,.455,.802
Chris C Widger,SEA,8,11,1,2,0,0,0,0,0,5,0,0,.182,.250,.182,.432
Brad B Woodall,ATL,8,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Rich R Aude,PIT,7,16,0,4,0,0,0,1,0,8,0,0,.250,.250,.250,.500
Joe J Ayrault,ATL,7,5,0,1,0,0,0,0,0,1,0,0,.200,.333,.200,.533
Shawn S Barton,SF,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Belk,CIN,7,15,2,3,0,0,0,0,1,2,0,0,.200,.250,.200,.450
Glenn G Dishman,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Angelo A Encarnacion,PIT,7,22,3,7,2,0,0,1,0,5,0,0,.318,.318,.409,.727
Bobby B Estalella,PHI,7,17,5,6,0,0,2,4,1,6,1,0,.353,.389,.706,1.095
Mike M Farmer,COL,7,10,1,4,0,0,0,0,0,0,0,0,.400,.400,.400,.800
Phil P Hiatt,DET,7,21,3,4,0,1,0,1,2,11,0,0,.190,.261,.286,.547
Larry L Mitchell,PHI,7,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Herbert H Perry,CLE,7,12,1,1,1,0,0,0,1,2,1,0,.083,.154,.167,.320
Brian B Raabe,MIN,7,9,0,2,0,0,0,1,0,1,0,0,.222,.200,.222,.422
Shannon S Stewart C,TOR,7,17,2,3,1,0,0,2,1,4,1,0,.176,.222,.235,.458
Scott S Sullivan,CIN,7,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Bill B Swift,COL,7,6,0,2,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jim J Tatum,SD,7,11,1,1,0,0,0,0,0,3,0,0,.091,.091,.091,.182
David D West,PHI,7,7,0,2,0,0,0,0,2,2,0,0,.286,.444,.286,.730
Garvin G Alston,COL,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Bennett,PHI,6,16,0,4,0,0,0,1,2,6,0,0,.250,.333,.250,.583
Alberto A Castillo,NYM,6,11,1,4,0,0,0,0,0,4,0,0,.364,.364,.364,.727
Wilson W Delgado S,SF,6,22,3,8,0,0,0,2,1,5,1,0,.364,.440,.364,.804
Todd T Dunn R,MIL,6,10,2,3,1,0,0,1,0,3,0,0,.300,.300,.400,.700
Dion D James L,NYY,6,12,1,2,0,0,0,0,1,2,1,0,.167,.231,.167,.397
Kevin K Lomon,ATL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Ludwick,STL,6,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Russ R Morman,FLA,6,6,0,1,1,0,0,0,1,2,0,0,.167,.286,.333,.619
Bobby B Munoz,PHI,6,7,1,1,1,0,0,0,0,3,0,0,.143,.143,.286,.429
David D Nied,COL,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shannon S Penn D,DET,6,14,0,1,0,0,0,1,0,3,0,0,.071,.071,.071,.143
Mike M Robertson,CWS,6,7,0,1,1,0,0,0,0,1,0,0,.143,.143,.286,.429
Tanyon T Sturtze,CHC,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Swartzbaugh,CHC,6,6,0,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Howard H Battle,PHI,5,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Robbie R Beckett,COL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Carlson,SF,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Clark,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Daulton L,PHI,5,12,3,2,0,0,0,0,7,5,0,0,.167,.500,.167,.667
Webster W Garrison,OAK,5,9,0,0,0,0,0,0,1,0,0,0,.000,.100,.000,.100
Benji B Gil S,TEX,5,5,0,2,0,0,0,1,1,1,0,1,.400,.500,.400,.900
Wilton W Guerrero,LA,5,2,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rick R Helling,FLA,5,9,1,1,0,0,0,0,0,3,0,0,.111,.111,.111,.222
John J Hope,PIT,5,5,0,1,0,0,0,0,0,0,1,0,.200,.200,.200,.400
Damian D Jackson S,CLE,5,10,2,3,2,0,0,1,1,4,0,0,.300,.364,.500,.864
Derek D Lilliquist,CIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rich R Loiselle,PIT,5,8,0,2,1,0,0,2,0,3,0,0,.250,.250,.375,.625
Darrell D May,PIT,5,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Alex A Pacheco,MON,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geronimo G Pena,CLE,5,9,1,1,0,0,1,2,1,4,0,0,.111,.200,.444,.644
Chris C Pritchett,CAL,5,13,1,2,0,0,0,1,0,3,0,0,.154,.154,.154,.308
Ricky R Trlicek,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Urbani,STL,5,6,0,1,0,0,0,0,0,1,0,0,.167,.167,.167,.333
Jack J Voigt L,TEX,5,9,1,1,0,0,0,0,0,2,0,0,.111,.111,.111,.222
Brian B Banks L,MIL,4,7,2,4,2,0,1,2,1,2,0,0,.571,.625,1.286,1.911
Raul R Chavez,MON,4,5,1,1,0,0,0,0,1,1,1,0,.200,.333,.200,.533
John J Cummings,LA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Di Felice,STL,4,7,0,2,1,0,0,2,0,1,0,0,.286,.286,.429,.714
Einar E Díaz Diaz,CLE,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Fetters,MIL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brook B Fordyce,CIN,4,7,0,2,1,0,0,1,3,1,0,0,.286,.500,.429,.929
Chris C Holt,HOU,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raul R Ibanez,SEA,4,5,0,0,0,0,0,0,0,1,0,0,.000,.167,.000,.167
Robert R Machado,CWS,4,6,1,4,1,0,0,2,0,0,0,0,.667,.667,.833,1.500
Calvin C Maduro,PHI,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Pablo P Martinez,ATL,4,2,1,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000
Henry H Mercedes,KC,4,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Alejandro A Pena,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Perez L,MIL,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Quinlan,MIN,4,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tom T Thobe,ATL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Turner,CAL,4,3,1,1,0,0,0,1,1,0,0,0,.333,.400,.333,.733
Andres A Berumen,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Brown,TEX,3,4,1,0,0,0,0,1,2,2,0,0,.000,.375,.000,.375
Phil P Clark,BOS,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Cooke,PIT,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bronson B Heflin,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gene G Kingsale C,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curt C Lyons,CIN,3,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
