PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Hideki H Irabu,NYY,11,7,4.84,32,27,2,1,0,0,169.1,180,98,91,26,6,46,133,1.33,.267
Doug D Johns,BAL,6,4,4.47,32,5,0,0,0,0,86.2,81,45,43,9,8,25,50,1.22,.248
Darryl D Kile,COL,8,13,6.61,32,32,1,0,0,0,190.2,225,150,140,33,6,109,116,1.75,.298
Al A Leiter,NYM,13,12,4.23,32,32,1,1,0,0,213.0,209,107,100,19,9,93,162,1.42,.262
Brian B Moehler,DET,10,16,5.04,32,32,2,2,0,0,196.1,229,116,110,22,7,59,106,1.47,.294
Jamie J Moyer,SEA,14,8,3.87,32,32,4,0,0,0,228.0,235,108,98,23,9,48,137,1.24,.267
Jaime J Navarro,CWS,8,13,6.09,32,27,0,0,0,0,159.2,206,126,108,29,11,71,74,1.73,.313
Omar O Olivares,OAK,15,11,4.16,32,32,4,0,0,0,205.2,217,105,95,19,9,81,85,1.45,.276
Sidney S Ponson,BAL,12,12,4.71,32,32,6,0,0,0,210.0,227,118,110,35,1,80,112,1.46,.282
Roberto R Ramirez,COL,1,5,8.26,32,4,0,0,1,1,40.1,68,42,37,8,0,22,32,2.23,.368
Steve S Schrenk,PHI,1,3,4.29,32,2,0,0,1,1,50.1,41,24,24,6,7,14,36,1.09,.223
Mike M Sirotka,CWS,11,13,4.00,32,32,3,1,0,0,209.0,236,108,93,24,3,57,125,1.40,.283
Jeff J Suppan,KC,10,12,4.53,32,32,4,1,0,0,208.2,222,113,105,28,3,62,103,1.36,.274
Ismael I Valdez,LA,9,14,3.98,32,32,2,1,0,0,203.1,213,97,90,32,6,58,143,1.33,.270
Jay J Witasick,KC,9,12,5.57,32,28,1,1,0,0,158.1,191,108,98,23,8,83,102,1.73,.304
Bobby B Witt,TB,7,15,5.84,32,32,3,2,0,0,180.1,213,130,117,23,3,96,123,1.71,.304
Brian B Anderson,ARI,8,2,4.57,31,19,2,1,1,1,130.0,144,69,66,18,1,28,75,1.32,.279
Andy A Ashby,SD,14,10,3.80,31,31,4,3,0,0,206.0,204,95,87,26,7,54,132,1.25,.258
Kris K Benson,PIT,11,14,4.07,31,31,2,0,0,0,196.2,184,105,89,16,6,83,139,1.36,.249
Kent K Bottenfield,STL,18,7,3.97,31,31,0,0,0,0,190.1,197,91,84,21,5,89,124,1.50,.270
Matt M Clement,SD,10,12,4.48,31,31,0,0,0,0,180.2,190,106,90,18,9,86,135,1.53,.273
Ken K Cloude,SEA,4,4,7.96,31,6,0,0,1,1,72.1,106,67,64,10,5,46,35,2.10,.346
David D Cone,NYY,12,9,3.44,31,31,1,1,0,0,193.1,164,84,74,21,11,90,177,1.31,.229
Jon J Lieber,CHC,10,11,4.07,31,31,3,1,0,0,203.1,226,107,92,28,1,46,186,1.34,.279
Pedro P Martinez,BOS,23,4,2.07,31,29,5,1,0,0,213.1,160,56,49,9,9,37,313,0.92,.205
Brian B Meadows,FLA,11,15,5.60,31,31,0,0,0,0,178.1,214,117,111,31,5,57,72,1.52,.302
Pete P Munro,TOR,0,2,6.02,31,2,0,0,0,0,55.1,70,38,37,6,2,23,38,1.68,.318
Mike M Mussina,BAL,18,7,3.50,31,31,4,0,0,0,203.1,207,88,79,16,1,52,172,1.27,.268
Jim J Parque,CWS,9,15,5.13,31,30,1,0,0,0,173.2,210,111,99,23,10,79,111,1.66,.299
Andy A Pettitte,NYY,14,11,4.70,31,31,0,0,0,0,191.2,216,105,100,20,3,89,121,1.59,.289
Mark M Portugal,BOS,7,12,5.51,31,27,1,0,0,0,150.1,179,100,92,28,4,41,79,1.46,.292
Armando A Reynoso,ARI,10,6,4.37,31,27,0,0,0,0,167.0,178,90,81,20,6,67,79,1.47,.276
Kenny K Rogers,NYM,10,4,4.19,31,31,5,1,0,0,195.1,206,101,91,16,13,69,126,1.41,.275
Scott S Schoeneweis,ANA,1,1,5.49,31,0,0,0,0,0,39.1,47,27,24,4,0,14,22,1.55,.294
Steve S Woodard,MIL,11,8,4.52,31,29,2,0,0,0,185.0,219,101,93,23,6,36,119,1.38,.294
Masato M Yoshii,NYM,12,8,4.40,31,29,1,0,0,0,174.0,168,86,85,25,6,58,105,1.30,.260
Ricky R Bones,BAL,0,3,5.98,30,2,0,0,0,0,43.2,59,29,29,7,2,19,26,1.79,.322
John J Burkett,TEX,9,8,5.62,30,25,0,0,0,0,147.1,184,95,92,18,3,46,96,1.56,.307
Roger R Clemens,NYY,14,10,4.60,30,30,1,1,0,0,187.2,185,101,96,20,9,90,163,1.47,.261
Darren D Dreifort,LA,13,13,4.79,30,29,1,1,0,0,178.2,177,105,95,20,7,76,140,1.42,.260
Rich R Garces,BOS,5,1,1.55,30,0,0,0,2,2,40.2,25,9,7,1,0,18,33,1.06,.171
Jimmy J Haynes,OAK,7,12,6.34,30,25,0,0,0,0,142.0,158,112,100,21,2,80,93,1.68,.282
Livan L Hernandez,SF,8,12,4.64,30,30,2,0,0,0,199.2,227,110,103,23,2,76,144,1.52,.286
Bobby B Jones,COL,6,10,6.33,30,20,0,0,0,0,112.1,132,91,79,24,6,77,74,1.86,.292
Esteban E Loaiza,TEX,9,5,4.56,30,15,0,0,0,0,120.1,128,65,61,10,0,40,77,1.40,.275
Kent K Mercker,BOS,8,5,4.80,30,23,0,0,0,0,129.1,148,85,69,16,3,64,81,1.64,.290
Darren D Oliver,STL,9,9,4.26,30,30,2,1,0,0,196.1,197,96,93,16,11,74,119,1.38,.265
Benj B Sampson,MIN,3,2,8.11,30,4,0,0,0,0,71.0,107,65,64,17,0,34,56,1.99,.351
Pete P Schourek,PIT,4,7,5.34,30,17,0,0,0,0,113.0,128,75,67,20,5,49,94,1.57,.287
Jeff J Weaver,DET,9,12,5.55,30,29,0,0,0,0,163.2,176,104,101,27,17,56,114,1.42,.278
Stan S Belinda,CIN,3,1,5.27,29,0,0,0,2,2,42.2,42,26,25,11,1,18,40,1.41,.258
Nelson N Cruz,DET,2,5,5.67,29,6,0,0,0,0,66.2,74,44,42,11,3,23,46,1.46,.281
Mark M Gardner,SF,5,11,6.47,29,21,1,0,0,0,139.0,142,103,100,27,8,57,86,1.43,.267
Jose J Jimenez,STL,5,14,5.85,29,28,2,2,0,0,163.0,173,114,106,16,11,71,113,1.50,.275
Dan D Perkins,MIN,1,7,6.54,29,12,0,0,0,0,86.2,117,69,63,14,5,43,44,1.85,.326
J. D. J Smart,MON,0,1,5.02,29,0,0,0,0,0,52.0,56,30,29,4,0,17,21,1.40,.276
John J Smoltz,ATL,11,8,3.19,29,29,1,1,0,0,186.1,168,70,66,14,4,40,156,1.12,.245
Mike M Thurman,MON,7,11,4.05,29,27,0,0,0,0,146.2,140,84,66,17,7,52,85,1.31,.251
Ron R Villone,CIN,9,7,4.23,29,22,0,0,2,2,142.2,114,70,67,8,5,73,97,1.31,.219
Carlos C Almanzar,SD,0,0,7.47,28,0,0,0,0,0,37.1,48,32,31,6,3,15,30,1.69,.316
Wilson W Alvarez,TB,9,9,4.22,28,28,1,0,0,0,160.0,159,92,75,22,6,79,128,1.49,.260
Mike M Holtz,ANA,2,3,8.06,28,0,0,0,0,0,22.1,26,20,20,3,2,15,17,1.84,.295
Hideo H Nomo,MIL,12,8,4.54,28,28,0,0,0,0,176.1,173,96,89,27,3,78,161,1.42,.256
Mike M Oquist,OAK,9,10,5.37,28,24,0,0,0,0,140.2,158,86,84,18,2,64,89,1.58,.283
Todd T Ritchie,PIT,15,9,3.49,28,26,2,0,0,0,172.2,169,79,67,17,4,54,107,1.29,.259
Frankie F Rodriguez,SEA,2,4,5.65,28,5,0,0,3,3,73.1,94,47,46,11,4,30,47,1.69,.314
Steve S Sparks,ANA,5,11,5.42,28,26,0,0,0,0,147.2,165,101,89,21,9,82,73,1.67,.281
Francisco F Cordova,PIT,8,10,4.43,27,27,2,0,0,0,160.2,166,83,79,16,4,59,98,1.40,.273
Kyle K Farnsworth,CHC,5,9,5.05,27,21,1,1,0,0,130.0,140,80,73,28,3,52,70,1.48,.271
Mike M Fetters,BAL,1,0,5.81,27,0,0,0,0,0,31.0,35,23,20,5,2,22,22,1.84,.278
Mike M Grace,PHI,1,4,7.69,27,5,0,0,0,0,55.0,80,48,47,5,6,30,28,2.00,.346
Bryan B Rekar,TB,6,6,5.80,27,12,0,0,0,0,94.2,121,68,61,14,5,41,55,1.71,.313
Jose J Cabrera,HOU,4,0,2.15,26,0,0,0,0,0,29.1,21,7,7,3,0,9,28,1.02,.196
Dwight D Gooden,CLE,3,4,6.26,26,22,0,0,0,0,115.0,127,90,80,18,9,67,88,1.69,.282
Ken K Hill,ANA,4,11,4.77,26,22,0,0,0,0,128.1,129,72,68,14,4,76,76,1.60,.270
Jesus J Pena,CWS,0,0,5.31,26,0,0,0,0,0,20.1,21,15,12,3,1,23,20,2.16,.259
Rick R Reed,NYM,11,5,4.58,26,26,1,1,0,0,149.1,163,77,76,23,1,47,104,1.41,.281
Javier J Vazquez,MON,9,8,5.00,26,26,3,1,0,0,154.2,154,98,86,20,4,52,113,1.33,.255
Jaret J Wright,CLE,8,10,6.06,26,26,0,0,0,0,133.2,144,99,90,18,7,77,91,1.65,.277
Paul P Abbott,SEA,6,2,3.10,25,7,0,0,0,0,72.2,50,31,25,9,0,32,68,1.13,.193
Sean S Bergman,ATL,5,6,5.21,25,16,2,1,0,0,105.1,135,62,61,9,3,29,44,1.56,.325
Billy B Brewer,PHI,1,1,7.01,25,0,0,0,2,2,25.2,30,20,20,4,0,14,28,1.71,.294
Ryan R Dempster,FLA,7,8,4.71,25,25,0,0,0,0,147.0,146,77,77,21,6,93,126,1.63,.262
Byung- Hyun B Kim,ARI,1,2,4.61,25,0,0,0,1,1,27.1,20,15,14,2,5,20,31,1.46,.211
Mark M Langston,CLE,1,2,5.25,25,5,0,0,0,0,61.2,69,40,36,9,0,29,43,1.59,.288
John J Snyder,CWS,9,12,6.68,25,25,1,0,0,0,129.1,167,103,96,27,6,49,67,1.67,.311
Rolando R Arrojo,TB,7,12,5.18,24,24,2,0,0,0,140.2,162,84,81,23,14,60,107,1.58,.296
Tim T Belcher,ANA,6,8,6.73,24,24,0,0,0,0,132.1,168,104,99,27,5,46,52,1.62,.315
Chris C Carpenter,TOR,9,8,4.38,24,24,4,1,0,0,150.0,177,81,73,16,3,48,106,1.50,.294
Will W Cunnane,SD,2,1,5.23,24,0,0,0,0,0,31.0,34,19,18,8,0,12,22,1.48,.293
Alex A Fernandez,FLA,7,8,3.38,24,24,1,0,0,0,141.0,135,60,53,10,4,41,91,1.25,.252
Terry T Mathews,KC,2,1,4.38,24,1,0,0,1,1,39.0,44,21,19,4,2,17,19,1.56,.289
Ryan R Rupe,TB,8,9,4.55,24,24,0,0,0,0,142.1,136,81,72,17,12,57,97,1.36,.253
Curt C Schilling,PHI,15,6,3.54,24,24,8,1,0,0,180.1,159,74,71,25,5,44,152,1.13,.237
Justin J Thompson,DET,9,11,5.11,24,24,0,0,0,0,142.2,152,85,81,24,4,59,83,1.48,.274
Kevin K Tapani,CHC,6,12,4.83,23,23,1,0,0,0,136.0,151,81,73,12,4,33,73,1.35,.280
Joey J Hamilton,TOR,7,8,6.52,22,18,0,0,0,0,98.0,118,73,71,13,3,39,56,1.60,.298
Jason J Johnson,BAL,8,7,5.46,22,21,0,0,0,0,115.1,120,74,70,16,3,55,71,1.52,.267
Heath H Murray,SD,0,4,5.76,22,8,0,0,0,0,50.0,60,33,32,7,1,26,25,1.72,.297
Steve S Parris,CIN,11,4,3.50,22,21,2,1,0,0,128.2,124,59,50,16,6,52,86,1.37,.260
Brian B Rose,BOS,7,6,4.87,22,18,0,0,0,0,98.0,112,59,53,19,2,29,51,1.44,.280
Bret B Saberhagen,BOS,10,6,2.95,22,22,0,0,0,0,119.0,122,43,39,11,2,11,81,1.12,.265
Julio J Santana,TB,1,4,7.32,22,5,0,0,0,0,55.1,66,49,45,10,7,32,34,1.77,.300
Randy R Wolf,PHI,6,9,5.55,22,21,0,0,0,0,121.2,126,78,75,20,5,67,116,1.59,.266
Dave D Eiland,TB,4,8,5.60,21,15,0,0,0,0,80.1,98,59,50,8,3,27,53,1.56,.294
Scott S Eyre,CWS,1,1,7.56,21,0,0,0,0,0,25.0,38,22,21,6,1,15,17,2.12,.339
Tom T Gordon,BOS,0,2,5.60,21,0,0,0,11,11,17.2,17,11,11,2,1,12,24,1.64,.246
Tim T Hudson,OAK,11,2,3.23,21,21,1,0,0,0,136.1,121,56,49,8,4,62,132,1.34,.237
Steve S Sinclair,SEA,0,1,6.52,21,0,0,0,0,0,19.1,22,16,14,5,2,14,18,1.86,.278
Jim J Abbott,MIL,2,8,6.91,20,15,0,0,0,0,82.0,110,71,63,14,2,42,37,1.85,.317
Francisco F Cordero,DET,2,2,3.32,20,0,0,0,0,0,19.0,19,7,7,2,0,18,19,1.95,.284
Cal C Eldred,MIL,2,8,7.79,20,15,0,0,0,0,82.0,101,75,71,19,1,46,60,1.79,.297
John J Hudek,TOR,0,2,8.44,20,0,0,0,0,0,21.1,33,22,20,3,1,15,20,2.25,.351
Carlton C Loewer,PHI,2,6,5.12,20,13,2,1,0,0,89.2,100,54,51,9,0,26,48,1.41,.287
Rafael R Medina,FLA,1,1,5.79,20,0,0,0,0,0,23.1,20,15,15,3,1,20,16,1.71,.227
Gabe G Molina,BAL,1,2,6.65,20,0,0,0,0,0,23.0,22,19,17,4,0,16,14,1.65,.256
Denny D Neagle,CIN,9,5,4.27,20,19,0,0,0,0,111.2,95,54,53,23,4,40,76,1.21,.229
Jim J Pittsley,MIL,1,3,6.00,20,5,0,0,0,0,42.0,53,34,28,5,2,25,20,1.86,.310
Lou L Pote,ANA,1,1,2.15,20,0,0,0,3,3,29.1,23,9,7,1,0,12,20,1.19,.219
Dan D Smith,MON,4,9,6.02,20,17,0,0,0,0,89.2,104,64,60,12,4,39,72,1.59,.293
Steve S Avery,CIN,6,7,5.16,19,19,0,0,0,0,96.0,75,62,55,11,1,78,51,1.59,.222
Chris C Brock,SF,6,8,5.48,19,19,0,0,0,0,106.2,124,69,65,18,4,41,76,1.55,.291
Octavio O Dotel,NYM,8,3,5.38,19,14,0,0,0,0,85.1,69,52,51,12,6,49,85,1.38,.226
Joe J Nathan,SF,7,4,4.18,19,14,0,0,1,1,90.1,84,45,42,17,1,46,54,1.44,.243
Carl C Pavano,MON,6,8,5.63,19,18,1,1,0,0,104.0,117,66,65,8,4,35,70,1.46,.285
Chris C Peters,PIT,5,4,6.59,19,11,0,0,0,0,71.0,98,59,52,17,4,27,46,1.76,.322
Bill B Pulsipher,MIL,5,6,5.98,19,16,0,0,0,0,87.1,100,65,58,19,2,36,42,1.56,.287
Justin J Speier,ATL,0,0,5.65,19,0,0,0,0,0,28.2,28,18,18,8,0,13,22,1.43,.248
Ed E Vosberg,ARI,0,1,8.18,19,0,0,0,0,0,11.0,22,12,10,1,2,3,8,2.27,.431
David D Wainhouse,COL,0,0,6.91,19,0,0,0,0,0,28.2,37,22,22,6,0,16,18,1.85,.330
Tom T Candiotti,CLE,4,6,7.32,18,13,0,0,0,0,71.1,86,64,58,14,3,30,41,1.63,.300
Carlos C Castillo,CWS,2,2,5.71,18,2,0,0,0,0,41.0,45,26,26,10,0,14,23,1.44,.274
Mike M Lincoln,MIN,3,10,6.84,18,15,0,0,0,0,76.1,102,59,58,11,1,26,27,1.68,.321
Alan A Newman,TB,2,2,6.89,18,0,0,0,0,0,15.2,22,12,12,2,1,9,20,1.98,.333
Odalis O Perez,ATL,4,6,6.00,18,17,0,0,0,0,93.0,100,65,62,12,1,53,82,1.65,.275
Garrett G Stephenson,STL,6,3,4.22,18,12,0,0,0,0,85.1,90,43,40,11,5,29,59,1.39,.275
Jason J Bere,MIL,5,0,6.08,17,14,0,0,0,0,66.2,79,52,45,9,2,50,47,1.94,.302
Dave D Borkowski,DET,2,6,6.10,17,12,0,0,0,0,76.2,86,58,52,10,4,40,50,1.64,.283
Will W Brunson,DET,1,0,6.00,17,0,0,0,0,0,12.0,18,9,8,3,0,6,9,2.00,.367
Archie A Corbin,FLA,0,1,7.29,17,0,0,0,0,0,21.0,25,20,17,2,1,15,30,1.90,.291
Chris C Fussell,KC,0,5,7.39,17,8,0,0,2,2,56.0,72,51,46,9,5,36,37,1.93,.329
Matt M Herges,LA,0,2,4.07,17,0,0,0,0,0,24.1,24,13,11,5,1,8,18,1.32,.255
David D Lundquist,CWS,1,1,8.59,17,0,0,0,0,0,22.0,28,21,21,3,1,12,18,1.82,.315
Jim J Mecir,TB,0,1,2.61,17,0,0,0,0,0,20.2,15,7,6,0,1,14,15,1.40,.205
Carlos C Perez,LA,2,10,7.43,17,16,0,0,0,0,89.2,116,77,74,23,6,39,40,1.73,.317
Kyle K Peterson,MIL,4,7,4.56,17,12,0,0,0,0,77.0,87,46,39,3,4,25,34,1.45,.285
Jeremy J Powell,MON,4,8,4.73,17,17,0,0,0,0,97.0,113,60,51,14,8,44,44,1.62,.302
Todd T Stottlemyre,ARI,6,3,4.09,17,17,0,0,0,0,101.1,106,51,46,12,6,40,74,1.44,.268
Scott S Strickland,MON,0,1,4.50,17,0,0,0,0,0,18.0,15,10,9,3,0,11,23,1.44,.231
Bruce B Chen,ATL,2,2,5.47,16,7,0,0,0,0,51.0,38,32,31,11,2,27,45,1.27,.208
Mike M Fyhrie,ANA,0,4,5.05,16,7,0,0,0,0,51.2,61,32,29,8,0,21,26,1.59,.286
Matt M Karchner,CHC,1,0,2.50,16,0,0,0,0,0,18.0,16,5,5,3,2,9,9,1.39,.235
Dan D Kolb,TEX,2,1,4.65,16,0,0,0,0,0,31.0,33,18,16,2,1,15,15,1.55,.268
Gil G Meche,SEA,8,4,4.73,16,15,0,0,0,0,85.2,73,48,45,9,2,57,47,1.52,.237
Mike M Porzio,COL,0,0,8.59,16,0,0,0,0,0,14.2,21,14,14,5,0,10,10,2.11,.328
Steve S Rain,CHC,0,1,9.20,16,0,0,0,0,0,14.2,28,17,15,1,1,7,12,2.39,.418
Jarrod J Washburn,ANA,4,5,5.25,16,10,0,0,0,0,61.2,61,36,36,6,1,26,39,1.41,.261
Jamey J Wright,COL,4,3,4.87,16,16,0,0,0,0,94.1,110,52,51,10,4,54,49,1.74,.308
Hector H Almonte,FLA,0,2,4.20,15,0,0,0,0,0,15.0,20,7,7,1,0,6,8,1.73,.339
Mike M Busby,STL,0,1,7.13,15,0,0,0,0,0,17.2,21,15,14,2,2,14,7,1.98,.304
Mark M Clark,TEX,3,7,8.60,15,15,0,0,0,0,74.1,103,73,71,17,1,34,44,1.84,.329
Chad C Harville,OAK,0,2,6.91,15,0,0,0,0,0,14.1,18,11,11,2,0,10,15,1.95,.310
Hector H Ramirez,MIL,1,2,3.43,15,0,0,0,0,0,21.0,19,8,8,1,0,11,9,1.43,.247
Ken K Ryan,PHI,1,2,6.32,15,0,0,0,0,0,15.2,16,11,11,2,0,11,9,1.72,.267
Armando A Almanza,FLA,0,1,1.72,14,0,0,0,0,0,15.2,8,4,3,1,1,9,20,1.09,.154
Micah M Bowie,CHC,2,7,10.24,14,11,0,0,0,0,51.0,81,60,58,9,2,34,41,2.25,.363
Miguel M Del Toro,SF,0,0,4.18,14,0,0,0,0,0,23.2,24,11,11,5,0,11,20,1.48,.264
Tim T Kubinski,OAK,0,0,5.84,14,0,0,0,0,0,12.1,14,8,8,3,1,5,7,1.54,.280
Doug D Linton,BAL,1,4,5.95,14,8,0,0,0,0,59.0,69,41,39,14,2,25,31,1.59,.296
B. J. B Ryan,BAL,1,0,3.10,14,0,0,0,0,0,20.1,13,7,7,0,0,13,29,1.28,.191
John J Thomson,COL,1,10,8.04,14,13,0,0,0,0,62.2,85,62,56,11,1,36,34,1.93,.324
Jimmy J Anderson,PIT,2,1,3.99,13,4,0,0,0,0,29.1,25,15,13,2,1,16,13,1.40,.234
Ryan R Glynn,TEX,2,4,7.24,13,10,0,0,0,0,54.2,71,46,44,10,1,35,39,1.94,.316
Joe J Grahe,PHI,1,4,3.86,13,5,0,0,0,0,32.2,40,16,14,1,3,17,16,1.74,.308
Chris C Haney,CLE,0,2,4.69,13,4,0,0,0,0,40.1,43,22,21,3,3,16,22,1.46,.270
Rich R Loiselle,PIT,3,2,5.28,13,0,0,0,0,0,15.1,16,9,9,2,2,9,14,1.63,.281
Cliff C Politte,PHI,1,0,7.13,13,0,0,0,0,0,17.2,19,14,14,2,0,15,15,1.92,.275
Ken K Ray,KC,1,0,8.74,13,0,0,0,0,0,11.1,23,12,11,2,1,6,0,2.56,.460
Mel M Rojas,MON,0,0,18.00,13,0,0,0,0,0,14.0,22,28,28,6,5,9,10,2.21,.349
Blake B Stein,KC,1,2,4.56,13,12,0,0,0,0,73.0,65,38,37,11,7,47,47,1.53,.241
Todd T Williams,SEA,0,0,4.66,13,0,0,0,0,0,9.2,11,5,5,1,1,7,7,1.86,.289
Doug D Bochtler,LA,0,0,5.54,12,0,0,0,0,0,13.0,11,8,8,3,1,6,7,1.31,.224
Bobby B Jones,NYM,3,3,5.61,12,9,0,0,0,0,59.1,69,37,37,3,2,11,31,1.35,.295
Josias J Manzanillo,NYM,0,0,5.79,12,0,0,0,0,0,18.2,19,12,12,5,2,4,25,1.23,.264
David D Riske,CLE,1,1,8.36,12,0,0,0,0,0,14.0,20,15,13,2,0,6,16,1.86,.333
Roberto R Rivera,SD,1,2,3.86,12,0,0,0,0,0,7.0,6,4,3,1,0,3,3,1.29,.240
Sean S Runyan,DET,0,1,3.38,12,0,0,0,0,0,10.2,9,4,4,2,1,3,6,1.13,.237
Jordan J Zimmerman,SEA,0,0,7.88,12,0,0,0,0,0,8.0,14,8,7,0,1,4,3,2.25,.389
Sean S De Paula,CLE,0,0,4.63,11,0,0,0,0,0,11.2,8,6,6,0,0,3,18,0.94,.200
Kip K Gross,BOS,0,2,7.82,11,1,0,0,0,0,12.2,15,11,11,3,3,8,9,1.82,.300
Eric E Gunderson,TEX,0,0,7.20,11,0,0,0,0,0,10.0,20,8,8,1,0,2,6,2.20,.417
Brett B Hinchliffe,SEA,0,4,8.80,11,4,0,0,0,0,30.2,41,31,30,10,4,21,14,2.02,.323
Andrew A Lorraine,CHC,2,5,5.55,11,11,2,1,0,0,61.2,71,42,38,9,0,22,40,1.51,.293
Don D Wengert,KC,0,1,9.25,11,1,0,0,0,0,24.1,41,26,25,6,0,5,10,1.89,.376
Jeff J Brantley,PHI,1,2,5.19,10,0,0,0,5,5,8.2,5,6,5,0,0,8,11,1.50,.161
Steve S Falteisek,MIL,0,0,7.50,10,0,0,0,0,0,12.0,18,10,10,3,0,3,5,1.75,.375
Ray R King,CHC,0,0,5.91,10,0,0,0,0,0,10.2,11,8,7,2,1,10,5,1.97,.289
Jeff J Tam,NYM,0,0,5.40,10,0,0,0,0,0,11.2,8,7,7,3,0,4,8,1.03,.190
Matt M Whiteside,SD,1,0,13.91,10,0,0,0,0,0,11.0,19,17,17,1,0,5,9,2.18,.396
Rick R Ankiel C,STL,0,1,3.27,9,5,0,0,1,1,33.0,26,12,12,2,1,14,39,1.21,.215
Jim J Brower,CLE,3,1,4.56,9,2,0,0,0,0,25.2,27,13,13,8,1,10,18,1.44,.270
Rafael R Carmona,SEA,1,0,7.94,9,0,0,0,0,0,11.1,18,11,10,3,0,9,0,2.38,.409
Robinson R Checo,LA,2,2,10.34,9,2,0,0,0,0,15.2,24,20,18,5,0,13,11,2.36,.333
Jin Ho J Cho,BOS,2,3,5.72,9,7,0,0,0,0,39.1,45,26,25,7,2,8,16,1.35,.287
Ted T Lilly,MON,0,1,7.61,9,3,0,0,0,0,23.2,30,20,20,7,3,9,28,1.65,.309
Ramon R Ortiz,ANA,2,3,6.52,9,9,0,0,0,0,48.1,50,35,35,7,2,25,44,1.55,.265
Tony T Saunders,TB,3,3,6.43,9,9,0,0,0,0,42.0,53,39,30,6,4,29,30,1.95,.315
Stan S Spencer,SD,0,7,9.16,9,8,0,0,0,0,38.1,56,44,39,11,1,11,36,1.75,.335
Juan J Alvarez,ANA,0,1,3.00,8,0,0,0,0,0,3.0,1,1,1,0,0,4,4,1.67,.111
Brian B Barber,KC,1,3,9.64,8,3,0,0,1,1,18.2,31,20,20,6,2,10,7,2.20,.383
Brent B Billingsley,FLA,0,0,16.43,8,0,0,0,0,0,7.2,11,14,14,3,2,10,3,2.74,.379
Eddie E Gaillard,TB,1,0,2.08,8,0,0,0,0,0,8.2,12,9,2,1,1,4,7,1.85,.324
Reggie R Harris,MIL,0,0,3.00,8,0,0,0,0,0,12.0,8,4,4,1,2,7,11,1.25,.186
Larry L Luebbers,STL,3,3,5.12,8,8,1,0,0,0,45.2,46,27,26,8,3,16,16,1.36,.261
Tomo T Ohka,BOS,1,2,6.23,8,2,0,0,0,0,13.0,21,12,9,2,0,6,8,2.08,.362
Kirt K Ojala,FLA,0,1,14.34,8,1,0,0,0,0,10.2,21,17,17,1,0,6,5,2.53,.438
Marc M Pisciotta,KC,0,2,8.64,8,0,0,0,0,0,8.1,9,8,8,1,0,10,3,2.28,.281
Dan D Reichert,KC,2,2,9.08,8,8,0,0,0,0,36.2,48,38,37,2,2,32,20,2.18,.327
Jason J Ryan,MIN,1,4,4.87,8,8,1,0,0,0,40.2,46,23,22,9,3,17,15,1.55,.286
Anthony A Shumaker,PHI,0,3,5.96,8,4,0,0,0,0,22.2,23,17,15,3,1,14,17,1.63,.261
Jeff J Sparks,TB,0,0,5.40,8,0,0,0,1,1,10.0,6,6,6,1,1,12,17,1.80,.171
Derek D Wallace,KC,0,1,3.24,8,0,0,0,0,0,8.1,7,4,3,2,0,5,5,1.44,.259
Eric E Weaver,SEA,0,1,10.61,8,0,0,0,0,0,9.1,14,12,11,2,0,8,14,2.36,.318
Mark M Brownson,COL,0,2,7.89,7,7,0,0,0,0,29.2,42,26,26,8,1,8,21,1.69,.333
A. J. A Burnett,FLA,4,2,3.48,7,7,0,0,0,0,41.1,37,23,16,3,0,25,33,1.50,.242
Buddy B Carlyle,SD,1,3,5.97,7,7,0,0,0,0,37.2,36,28,25,7,2,17,29,1.41,.257
Valerio V De Los Santos,MIL,0,1,6.48,7,0,0,0,0,0,8.1,12,6,6,1,1,7,5,2.28,.343
Mike M Garcia,PIT,1,0,1.29,7,0,0,0,0,0,7.0,2,1,1,1,0,3,9,0.71,.091
Domingo D Guzman,SD,0,1,21.60,7,0,0,0,0,0,5.0,13,12,12,1,0,3,4,3.20,.464
Tim T Harikkala,BOS,1,1,6.23,7,0,0,0,0,0,13.0,15,9,9,0,1,6,7,1.62,.306
Butch B Henry,SEA,2,0,5.04,7,4,0,0,0,0,25.0,30,15,14,1,2,10,15,1.60,.303
Mike M Judd,LA,3,1,5.46,7,4,0,0,0,0,28.0,30,17,17,4,1,12,22,1.50,.280
Orber O Moreno,KC,0,0,5.63,7,0,0,0,0,0,8.0,4,5,5,1,0,6,7,1.25,.143
Rob R Radlosky,MIN,0,1,12.46,7,0,0,0,0,0,8.2,15,12,12,7,1,4,3,2.19,.375
Erik E Sabel,ARI,0,0,6.52,7,0,0,0,0,0,9.2,12,7,7,1,2,6,6,1.86,.300
Kip K Wells,CWS,4,1,4.04,7,7,0,0,0,0,35.2,33,17,16,2,3,15,29,1.35,.248
Lance L Carter,KC,0,1,5.06,6,0,0,0,0,0,5.1,3,3,3,2,0,3,3,1.13,.167
Rich R De Lucia,CLE,0,1,6.75,6,0,0,0,0,0,9.1,13,7,7,4,0,9,7,2.36,.317
Chad C Fox,MIL,0,0,10.80,6,0,0,0,0,0,6.2,11,8,8,1,1,4,12,2.25,.355
Ryan R Franklin,SEA,0,0,4.76,6,0,0,0,0,0,11.1,10,6,6,2,1,8,6,1.59,.238
