PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Chris C Michalak,ARI,0,0,11.81,5,0,0,0,0,0,5.1,9,7,7,1,0,4,5,2.44,.375
Roger R Pavlik,TEX,1,1,3.86,5,0,0,0,1,1,14.0,16,8,6,2,1,5,8,1.50,.286
Danny D Rios,KC,0,1,6.14,5,0,0,0,0,0,7.1,9,9,5,1,1,6,6,2.05,.300
Rich R Robertson,ANA,0,0,15.88,5,0,0,0,0,0,5.2,11,11,10,3,0,2,3,2.29,.393
Benj B Sampson,MIN,1,0,1.56,5,2,0,0,0,0,17.1,10,3,3,0,1,6,16,0.92,.172
Paul P Abbott,SEA,3,1,4.01,4,4,0,0,0,0,24.2,24,11,11,2,0,10,22,1.38,.255
Larry L Casian,CWS,0,0,11.25,4,0,0,0,0,0,4.0,8,5,5,0,2,1,6,2.25,.400
Bruce B Chen,ATL,2,0,3.98,4,4,0,0,0,0,20.1,23,9,9,3,1,9,17,1.57,.288
Jin Ho J Cho,BOS,0,3,8.20,4,4,0,0,0,0,18.2,28,17,17,4,1,3,15,1.66,.341
Matt M Clement,SD,2,0,4.61,4,2,0,0,0,0,13.2,15,8,7,0,0,7,13,1.61,.283
Robert R Dodd,PHI,1,0,7.20,4,0,0,0,0,0,5.0,7,6,4,1,1,1,4,1.60,.333
Denny D Harriger,DET,0,3,6.75,4,2,0,0,0,0,12.0,17,12,9,1,0,8,3,2.08,.327
Jose J Jimenez,STL,3,0,2.95,4,3,0,0,0,0,21.1,22,8,7,0,0,8,12,1.41,.262
Scott S Klingenbeck,CIN,1,3,5.96,4,4,0,0,0,0,22.2,26,17,15,6,1,7,13,1.46,.286
Braden B Looper,STL,0,1,5.40,4,0,0,0,0,0,3.1,5,4,2,1,0,1,4,1.80,.357
Andrew A Lorraine,SEA,0,0,2.45,4,0,0,0,0,0,3.2,3,1,1,0,0,4,0,1.91,.250
Sean S Lowe,STL,0,3,15.19,4,1,0,0,0,0,5.1,11,9,9,1,0,5,2,3.00,.440
Vladimir V Nunez,ARI,0,0,10.13,4,0,0,0,0,0,5.1,7,6,6,0,0,2,2,1.69,.318
Brady B Raggio,STL,1,1,15.43,4,1,0,0,0,0,7.0,22,12,12,1,1,3,3,3.57,.579
Kennie K Steenstra,CHC,0,0,10.80,4,0,0,0,0,0,3.1,7,4,4,2,0,1,4,2.40,.412
Carlos C Valdez,BOS,1,0,0.00,4,0,0,0,0,0,3.1,1,0,0,0,0,5,4,1.80,.100
Neil N Weber,ARI,0,0,11.57,4,0,0,0,0,0,2.1,5,3,3,0,0,3,4,3.43,.417
Kevin K Appier,KC,1,2,7.80,3,3,0,0,0,0,15.0,21,13,13,3,1,5,9,1.73,.339
Manuel M Barrios,LA,0,0,2.45,3,0,0,0,0,0,3.2,4,1,1,1,0,4,1,2.18,.308
Tim T Byrdak,KC,0,0,5.40,3,0,0,0,0,0,1.2,5,1,1,1,0,0,1,3.00,.556
Jose J Cabrera,HOU,0,0,8.31,3,0,0,0,0,0,4.1,7,4,4,0,0,1,1,1.85,.389
Steve S Connelly,OAK,0,0,1.93,3,0,0,0,0,0,4.2,10,1,1,0,1,4,1,3.00,.435
Bryan B Corey,ARI,0,0,9.00,3,0,0,0,0,0,4.0,6,4,4,1,1,2,1,2.00,.375
Will W Cunnane,SD,0,0,6.00,3,0,0,0,0,0,3.0,4,2,2,1,0,1,1,1.67,.308
Mike M Duvall,TB,0,0,6.75,3,0,0,0,0,0,4.0,4,3,3,0,0,2,1,1.50,.267
Kevin K Foster,CHC,0,0,16.20,3,0,0,0,0,0,3.1,8,6,6,1,0,2,3,3.00,.500
Chris C Fussell,BAL,0,1,8.38,3,2,0,0,0,0,9.2,11,9,9,1,0,9,8,2.07,.306
Keith K Glauber,CIN,0,0,2.35,3,0,0,0,0,0,7.2,6,2,2,0,0,1,4,0.91,.214
Gabe G Gonzalez,FLA,0,0,9.00,3,0,0,0,0,0,1.0,1,1,1,0,1,1,0,2.00,.333
Rick R Gorecki,TB,1,2,4.86,3,3,0,0,0,0,16.2,15,9,9,1,0,10,7,1.50,.259
Chris C Hammond,FLA,0,2,6.59,3,3,0,0,0,0,13.2,20,11,10,3,1,8,8,2.05,.357
Mike M Jerzembeck,NYY,0,1,12.79,3,2,0,0,0,0,6.1,9,9,9,2,0,4,1,2.05,.346
Kurt K Miller,CHC,0,0,0.00,3,0,0,0,0,0,4.0,3,0,0,0,0,0,6,0.75,.200
Gary G Rath,LA,0,0,10.80,3,0,0,0,0,0,3.1,3,4,4,1,0,2,4,1.50,.250
Jim J Stoops,COL,1,0,2.25,3,0,0,0,0,0,4.0,5,1,1,1,1,3,0,2.00,.385
Joel J Bennett,BAL,0,0,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,3,0,2.50,.250
Billy B Brewer,PHI,0,1,108.00,2,0,0,0,0,0,0.1,3,4,4,0,0,2,0,15.00,.750
Mark M Brownson,COL,1,0,4.73,2,2,1,1,0,0,13.1,16,7,7,2,1,2,8,1.35,.296
Jim J Bullinger,SEA,0,1,15.88,2,1,0,0,0,0,5.2,13,10,10,3,0,2,4,2.65,.433
Robinson R Checo,BOS,0,2,9.39,2,2,0,0,0,0,7.2,11,8,8,3,0,5,5,2.09,.379
Todd T Erdos,NYY,0,0,9.00,2,0,0,0,0,0,2.0,5,2,2,0,0,1,0,3.00,.500
Roy R Halladay,TOR,1,0,1.93,2,2,1,0,0,0,14.0,9,4,3,2,0,2,13,0.79,.176
Rod R Henderson,MIL,0,0,9.82,2,0,0,0,0,0,3.2,5,4,4,2,1,0,1,1.36,.313
Butch B Henry,BOS,0,0,4.00,2,2,0,0,0,0,9.0,8,4,4,2,1,3,6,1.22,.235
Mike M Johnson,MON,0,2,14.73,2,2,0,0,0,0,7.1,16,12,12,4,1,2,4,2.45,.432
Richie R Lewis,BAL,0,0,15.43,2,1,0,0,0,0,4.2,8,8,8,2,0,5,4,2.79,.421
Greg G Mullins,MIL,0,0,0.00,2,0,0,0,0,0,1.0,1,0,0,0,1,0,1,1.00,.250
Matt M Perisho,TEX,0,2,27.00,2,2,0,0,0,0,5.0,15,17,15,2,2,8,2,4.60,.500
Ricky R Pickett,ARI,0,0,81.00,2,0,0,0,0,0,0.2,3,6,6,0,0,4,2,10.50,.600
Eddie E Priest,CIN,0,1,10.50,2,2,0,0,0,0,6.0,12,8,7,2,0,1,1,2.17,.444
Ariel A Prieto,OAK,0,1,11.88,2,2,0,0,0,0,8.1,17,11,11,2,1,5,8,2.64,.415
Fred F Rath,COL,0,0,1.69,2,0,0,0,0,0,5.1,6,1,1,0,0,2,2,1.50,.300
Kevin K Ritz,COL,0,2,11.00,2,2,0,0,0,0,9.0,17,11,11,1,1,2,3,2.11,.395
Mike M Saipe,COL,0,1,10.80,2,2,0,0,0,0,10.0,22,12,12,5,2,0,2,2.20,.431
Jose J Santiago,KC,0,0,9.00,2,0,0,0,0,0,2.0,4,2,2,0,0,0,2,2.00,.444
Terrell T Wade,TB,1,1,5.06,2,2,0,0,0,0,10.2,14,6,6,3,0,2,8,1.50,.318
Steve S Cooke,CIN,1,0,1.50,1,1,0,0,0,0,6.0,4,1,1,0,1,0,3,0.67,.182
Radhames R Dykhoff,BAL,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,0,0,1,1,3.00,.400
Dave D Eiland,TB,0,1,20.25,1,1,0,0,0,0,2.2,6,6,6,0,0,3,1,3.38,.429
Gary G Gaetti,STL,0,0,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2.00,.400
Lariel L Gonzalez,COL,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Mike M Grzanich,HOU,0,0,18.00,1,0,0,0,0,0,1.0,1,2,2,0,0,2,1,3.00,.333
Shane S Halter,KC,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.333
Lenny L Harris,CIN,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Mike M Heathcott,CWS,0,0,3.00,1,0,0,0,0,0,3.0,2,1,1,0,0,1,3,1.00,.182
Joe J Hudson,MIL,0,0,162.00,1,0,0,0,0,0,0.1,2,6,6,0,0,4,0,18.00,1.000
Jason J Jacome,CLE,0,1,14.40,1,1,0,0,0,0,5.0,10,8,8,2,0,3,2,2.60,.435
Jonathan J Johnson,TEX,0,0,8.31,1,1,0,0,0,0,4.1,5,4,4,0,0,5,3,2.31,.313
Ryan R Nye,PHI,0,0,27.00,1,0,0,0,0,0,1.0,3,3,3,1,0,0,3,3.00,.500
Brad B Pennington,TB,0,0,-.--,1,0,0,0,0,0,0.0,1,1,1,0,0,3,0,-.--,1.000
Jason J Rakers,CLE,0,0,9.00,1,0,0,0,0,0,1.0,0,1,1,0,0,3,0,3.00,.000
Travis T Smith,MIL,0,0,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0.50,.143
Mark M Whiten R,CLE,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,1,2,3,3.00,.250
Shannon S Withem,TOR,0,0,3.00,1,0,0,0,0,0,3.0,3,1,1,0,0,2,2,1.67,.250
