PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Joe J Saunders,ARI,9,17,4.47,33,33,3,1,0,0,203.1,232,120,101,25,5,64,114,1.46,.291
Justin J Verlander,DET,18,9,3.37,33,33,4,0,0,0,224.1,190,89,84,14,6,71,219,1.16,.228
Adam A Wainwright,STL,20,11,2.42,33,33,5,2,0,0,230.1,186,68,62,15,4,56,213,1.05,.224
Jake J Westbrook,STL,10,11,4.22,33,33,1,0,0,0,202.2,203,99,95,20,8,68,128,1.34,.262
C. J. C Wilson,TEX,15,8,3.35,33,33,3,0,0,0,204.0,161,83,76,10,10,93,170,1.25,.217
Dave D Bush,MIL,8,13,4.54,32,31,0,0,0,0,174.1,198,108,88,28,4,65,107,1.51,.286
John J Danks,CWS,15,11,3.72,32,32,1,1,0,0,213.0,189,93,88,18,4,70,162,1.22,.237
Kyle K Davies,KC,8,12,5.34,32,32,1,0,0,0,183.2,206,114,109,20,2,80,126,1.56,.283
Jeremy J Guthrie,BAL,11,14,3.83,32,32,0,0,0,0,209.1,193,93,89,25,16,50,119,1.16,.243
Edwin E Jackson,CWS,10,12,4.47,32,32,1,1,0,0,209.1,214,111,104,21,6,78,181,1.39,.265
Ian I Kennedy,ARI,9,10,3.80,32,32,0,0,0,0,194.0,163,87,82,26,10,70,168,1.20,.228
Clayton C Kershaw,LAD,13,10,2.91,32,32,1,1,0,0,204.1,160,73,66,13,7,81,212,1.18,.214
Jon J Lester,BOS,19,9,3.25,32,32,2,0,0,0,208.0,167,81,75,14,10,83,225,1.20,.220
Colby C Lewis,TEX,12,13,3.72,32,32,1,0,0,0,201.0,174,90,83,21,6,65,196,1.19,.227
Paul P Maholm,PIT,9,15,5.10,32,32,1,1,0,0,185.1,228,119,105,15,9,62,102,1.56,.303
Brian B Matusz,BAL,10,12,4.30,32,32,0,0,0,0,175.2,173,88,84,19,7,63,143,1.34,.255
Carlos C Monasterios,LAD,3,5,4.38,32,13,0,0,0,0,88.1,99,48,43,15,8,29,52,1.45,.280
Carl C Pavano,MIN,17,11,3.75,32,32,7,2,0,0,221.0,227,95,92,24,6,37,117,1.19,.266
David D Price,TB,19,6,2.72,32,31,2,1,0,0,208.2,170,71,63,15,5,79,188,1.19,.221
Wandy W Rodriguez,HOU,11,12,3.60,32,32,0,0,0,0,195.0,183,95,78,16,9,68,178,1.29,.250
Ricky R Romero,TOR,14,9,3.73,32,32,3,1,0,0,210.0,189,98,87,15,8,82,174,1.29,.242
Anibal A Sánchez Sanchez,FLA,13,12,3.55,32,32,1,1,0,0,195.0,192,89,77,10,7,70,157,1.34,.257
Tim T Stauffer,SD,6,5,1.85,32,7,0,0,0,0,82.2,65,18,17,3,2,24,61,1.08,.219
Tim T Wakefield,BOS,4,10,5.34,32,19,0,0,0,0,140.0,153,92,83,19,5,36,84,1.35,.272
Randy R Wells,CHC,8,14,4.26,32,32,0,0,0,0,194.1,209,97,92,19,6,63,144,1.40,.273
Denny D Bautista,SF,2,0,3.74,31,0,0,0,0,1,33.2,25,14,14,4,3,27,44,1.54,.205
Chad C Billingsley,LAD,12,11,3.57,31,31,1,1,0,0,191.2,176,82,76,8,10,69,171,1.28,.244
Johnny J Cueto,CIN,12,7,3.64,31,31,1,1,0,0,185.2,181,79,75,19,9,56,138,1.28,.257
Nelson N Figueroa,HOU,7,4,3.29,31,11,0,0,1,1,93.0,84,38,34,10,2,34,73,1.27,.243
Gavin G Floyd,CWS,10,13,4.08,31,31,1,0,0,0,187.1,199,92,85,14,6,58,151,1.37,.274
Yovani Y Gallardo,MIL,14,7,3.84,31,31,2,2,0,0,185.0,178,89,79,12,3,75,200,1.37,.251
Phil P Hughes,NYY,18,8,4.19,31,29,0,0,0,0,176.1,162,83,82,25,0,58,146,1.25,.244
Hiroki H Kuroda,LAD,11,13,3.39,31,31,0,0,0,0,196.1,180,87,74,15,5,48,159,1.16,.243
Mat M Latos,SD,14,10,2.92,31,31,1,1,0,0,184.2,150,63,60,16,2,50,189,1.08,.217
Francisco F Liriano,MIN,14,10,3.62,31,31,0,0,0,0,191.2,184,77,77,9,10,58,201,1.26,.252
Shaun S Marcum,TOR,13,8,3.64,31,31,1,0,0,0,195.1,181,84,79,24,6,43,165,1.15,.242
Kris K Medlen,ATL,6,2,3.68,31,14,0,0,0,0,107.2,108,48,44,13,3,21,83,1.20,.267
Kevin K Millwood,BAL,4,16,5.10,31,31,1,0,0,0,190.2,223,116,108,30,6,65,132,1.51,.292
Max M Scherzer,DET,12,11,3.50,31,31,0,0,0,0,195.2,174,84,76,20,7,70,184,1.25,.244
Jason J Vargas,SEA,9,12,3.78,31,31,0,0,0,0,192.2,187,86,81,18,1,54,116,1.25,.251
Javier J Vazquez,NYY,10,10,5.32,31,26,0,0,0,0,157.1,155,96,93,32,7,65,121,1.40,.257
Joel J Zumaya,DET,2,1,2.58,31,0,0,0,1,3,38.1,32,13,11,1,0,11,34,1.12,.229
Brad B Bergesen,BAL,8,12,4.98,30,28,2,0,0,0,170.0,193,104,94,26,7,51,81,1.44,.285
Jeremy J Bonderman,DET,8,10,5.53,30,29,0,0,0,0,171.0,187,113,105,25,10,60,112,1.44,.277
Dallas D Braden,OAK,11,14,3.50,30,30,5,2,0,0,192.2,180,83,75,17,5,43,113,1.16,.249
Trevor T Cahill,OAK,18,8,2.97,30,30,1,1,0,0,196.2,155,73,65,19,6,63,118,1.11,.220
Jason J Hammel,COL,10,9,4.81,30,30,0,0,0,0,177.2,201,97,95,18,6,47,141,1.40,.287
Ted T Lilly,LAD,10,12,3.62,30,30,1,1,0,0,193.2,165,83,78,32,5,44,166,1.08,.229
Damaso D Marte,NYY,0,0,4.08,30,0,0,0,0,2,17.2,10,8,8,2,1,11,12,1.19,.161
Jeff J Niemann,TB,12,8,4.39,30,29,1,1,0,0,174.1,159,86,85,25,7,61,131,1.26,.242
Jonathon J Niese,NYM,9,10,4.20,30,30,2,1,0,0,173.2,192,97,81,20,9,62,148,1.46,.280
Kevin K Slowey,MIN,13,6,4.45,30,28,0,0,0,0,155.2,172,80,77,21,4,29,116,1.29,.280
Jeff J Suppan,STL,3,8,5.06,30,15,0,0,0,0,101.1,130,61,57,13,2,37,51,1.65,.324
Chris C Volstad,FLA,12,9,4.58,30,30,2,1,0,0,175.0,187,94,89,17,8,60,102,1.41,.277
Scott S Baker,MIN,12,9,4.49,29,29,0,0,0,0,170.1,186,87,85,23,6,43,148,1.34,.277
Joe J Blanton,PHI,9,6,4.82,29,28,0,0,0,0,175.2,206,104,94,27,3,43,134,1.42,.291
Wade W Davis,TB,12,10,4.07,29,29,0,0,0,0,168.0,165,77,76,24,5,62,113,1.35,.255
Zach Z Duke,PIT,8,15,5.72,29,29,0,0,0,0,159.0,212,115,101,25,4,51,96,1.65,.321
Scott S Feldman,TEX,7,11,5.48,29,22,0,0,0,0,141.1,181,98,86,18,5,45,75,1.60,.313
Michael M Gonzalez,BAL,1,3,4.01,29,0,0,0,1,3,24.2,18,11,11,1,0,14,31,1.30,.205
Tom T Gorzelanny,CHC,7,9,4.09,29,23,0,0,1,1,136.1,136,70,62,11,2,68,119,1.50,.260
Aaron A Laffey,CLE,2,3,4.53,29,5,0,0,0,0,55.2,62,30,28,1,2,28,28,1.62,.283
Henry Alberto H Rodriguez,OAK,1,0,4.55,29,0,0,0,0,1,27.2,25,16,14,2,1,13,33,1.37,.240
Johan J Santana,NYM,11,9,2.98,29,29,4,2,0,0,199.0,179,67,66,16,2,55,144,1.18,.240
Nick N Blackburn,MIN,10,12,5.42,28,26,1,0,0,0,161.0,194,101,97,25,4,40,68,1.45,.302
Clay C Buchholz,BOS,17,7,2.33,28,28,1,1,0,0,173.2,142,55,45,9,5,67,120,1.20,.226
Brett B Cecil,TOR,15,7,4.22,28,28,0,0,0,0,172.2,175,87,81,18,1,54,117,1.33,.264
Jhoulys J Chacín Chacin,COL,9,11,3.28,28,21,0,0,0,0,137.1,114,64,50,10,9,61,138,1.27,.227
Kevin K Correia,SD,10,10,5.40,28,26,0,0,0,0,145.0,152,89,87,20,5,64,115,1.49,.271
Matt M Daley,COL,0,1,4.24,28,0,0,0,0,0,23.1,27,11,11,2,3,10,18,1.59,.293
Doug D Fister,SEA,6,14,4.11,28,28,0,0,0,0,171.0,187,85,78,13,6,32,93,1.28,.277
Freddy F Garcia,CWS,12,6,4.64,28,28,0,0,0,0,157.0,171,85,81,23,3,45,89,1.38,.279
Jaime J García Garcia,STL,13,8,2.70,28,28,1,1,0,0,163.1,151,64,49,9,3,64,132,1.32,.243
John J Grabow,CHC,1,3,7.36,28,0,0,0,0,1,25.2,35,24,21,5,1,13,20,1.87,.321
Josh J Johnson,FLA,11,6,2.30,28,28,1,0,0,0,183.2,155,51,47,7,5,48,186,1.11,.229
Scott S Kazmir,LAA,9,15,5.94,28,28,0,0,0,0,150.0,158,103,99,25,12,79,93,1.58,.271
Cliff C Lee,TEX,12,9,3.18,28,28,7,1,0,0,212.1,195,84,75,16,1,18,185,1.00,.240
Daniel D Mc Cutchen,PIT,2,5,6.12,28,9,0,0,0,0,67.2,83,48,46,13,2,28,38,1.64,.299
Esmil E Rogers,COL,2,3,6.13,28,8,0,0,0,1,72.0,94,59,49,5,5,26,66,1.67,.318
Mitch M Talbot,CLE,10,13,4.41,28,28,1,0,0,0,159.1,169,88,78,13,8,69,88,1.49,.276
Robbie R Weinhardt,DET,2,2,6.14,28,0,0,0,0,2,29.1,40,23,20,2,3,8,21,1.64,.328
R. A. R Dickey,NYM,11,9,2.84,27,26,2,1,0,0,174.1,165,62,55,13,4,42,104,1.19,.251
Wilfredo W Ledezma,PIT,0,3,6.86,27,0,0,0,0,0,19.2,25,16,15,2,1,6,22,1.58,.294
Sergio S Mitre,NYY,0,3,3.33,27,3,0,0,1,1,54.0,43,23,20,7,2,16,29,1.09,.223
Bud B Norris,HOU,9,10,4.92,27,27,0,0,0,0,153.2,151,94,84,18,6,77,158,1.48,.256
Rick R Porcello,DET,10,12,4.92,27,27,0,0,0,0,162.2,188,96,89,18,7,38,84,1.39,.288
Ryan R Rowland- Smith,SEA,1,10,6.75,27,20,0,0,0,0,109.1,141,94,82,25,7,44,49,1.69,.314
Fernando F Salas,STL,0,0,3.52,27,0,0,0,0,1,30.2,28,13,12,4,0,15,29,1.40,.241
Taylor T Tankersley,FLA,0,0,7.50,27,0,0,0,0,3,12.0,12,11,10,4,1,7,7,1.58,.250
Randy R Williams,CWS,0,1,5.40,27,0,0,0,0,1,25.0,37,17,15,2,3,21,22,2.32,.346
Jim J Johnson,BAL,1,1,3.42,26,0,0,0,1,6,26.1,32,11,10,2,1,5,22,1.41,.296
Jeff J Karstens,PIT,3,10,4.92,26,19,0,0,0,0,122.2,146,72,67,21,1,27,72,1.41,.300
Wade W Le Blanc,SD,8,12,4.25,26,25,0,0,0,0,146.0,157,69,69,24,2,51,110,1.42,.279
Brandon B Morrow,TOR,10,7,4.49,26,26,1,1,0,0,146.1,136,76,73,11,9,66,178,1.38,.248
Ricky R Nolasco,FLA,14,9,4.51,26,26,1,0,0,0,157.2,169,82,79,24,2,33,147,1.28,.273
Dustin D Richardson,BOS,0,0,4.15,26,0,0,0,0,0,13.0,15,6,6,2,1,14,12,2.23,.300
Tyson T Ross,OAK,1,4,5.49,26,2,0,0,1,2,39.1,39,24,24,4,0,20,32,1.50,.271
Tim T Wood,FLA,0,1,5.53,26,0,0,0,1,3,27.2,33,19,17,2,0,15,10,1.73,.306
Antonio A Bastardo,PHI,2,0,4.34,25,0,0,0,0,1,18.2,19,9,9,1,2,9,26,1.50,.253
Trevor T Bell,LAA,2,5,4.72,25,7,0,0,0,0,61.0,77,35,32,2,1,21,45,1.61,.312
Jason J Bulger,LAA,0,0,4.88,25,0,0,0,0,0,24.0,25,14,13,3,2,15,25,1.67,.269
Mike M Dunn,ATL,2,0,1.89,25,0,0,0,0,0,19.0,15,4,4,1,0,17,27,1.68,.211
Armando A Galarraga,DET,4,9,4.49,25,24,2,1,0,0,144.1,143,75,72,21,4,51,74,1.34,.258
Kenley K Jansen,LAD,1,0,0.67,25,0,0,0,4,4,27.0,12,2,2,0,1,15,41,1.00,.130
John J Lannan,WSH,8,8,4.65,25,25,0,0,0,0,143.1,175,82,74,14,4,49,71,1.56,.302
Daisuke D Matsuzaka,BOS,9,6,4.69,25,25,0,0,0,0,153.2,137,84,80,13,8,74,133,1.37,.240
Brian B Bannister,KC,7,12,6.34,24,23,0,0,0,0,127.2,158,92,90,23,3,50,77,1.63,.302
Chris C Capuano,MIL,4,4,3.95,24,9,0,0,0,0,66.0,65,29,29,9,1,21,54,1.30,.259
Michael M Kohn,LAA,2,0,2.11,24,0,0,0,1,1,21.1,17,5,5,0,0,16,20,1.55,.227
Mike M Leake,CIN,8,4,4.23,24,22,0,0,0,0,138.1,158,77,65,19,3,49,91,1.50,.292
Vin V Mazzaro,OAK,6,8,4.27,24,18,0,0,0,0,122.1,127,70,58,19,4,50,79,1.45,.267
Brian B Sweeney,SEA,1,2,3.16,24,0,0,0,0,1,37.0,33,16,13,5,0,6,14,1.05,.239
Tyler T Walker,WSH,1,0,3.57,24,0,0,0,0,1,35.1,35,16,14,5,0,8,30,1.22,.265
Aaron A Cook,COL,6,8,5.08,23,23,2,0,0,0,127.2,147,77,72,11,4,52,62,1.56,.290
Justin J Germano,CLE,0,3,3.31,23,1,0,0,0,1,35.1,27,15,13,6,6,8,29,0.99,.206
Tommy T Hunter,TEX,13,4,3.73,23,22,1,0,0,0,128.0,126,55,53,21,3,33,68,1.24,.255
Chris C Leroux,PIT,0,1,6.75,23,0,0,0,0,2,22.2,28,18,17,1,0,14,22,1.85,.318
Joel J Pineiro,LAA,10,7,3.84,23,23,3,1,0,0,152.1,155,66,65,15,1,34,92,1.24,.261
Chris C Resop,PIT,0,0,3.86,23,0,0,0,0,0,21.0,15,9,9,1,0,13,26,1.33,.200
David D Riske,MIL,0,0,5.01,23,0,0,0,0,0,23.1,25,14,13,2,2,8,16,1.41,.269
Fernando F Abad,HOU,0,1,2.84,22,0,0,0,0,0,19.0,14,6,6,3,0,5,12,1.00,.200
Aaron A Harang,CIN,6,7,5.32,22,20,0,0,0,0,111.2,139,71,66,16,4,38,82,1.59,.305
Shawn S Kelley,SEA,3,1,3.96,22,0,0,0,0,0,25.0,26,11,11,5,1,12,26,1.52,.265
Victor V Marte,KC,3,0,9.76,22,0,0,0,0,0,27.2,38,30,30,8,2,15,19,1.92,.319
Mark M Melancon,HOU,2,0,4.22,22,0,0,0,0,1,21.1,19,13,10,2,1,8,22,1.27,.238
Fu- Te F Ni,DET,0,1,6.65,22,0,0,0,0,0,23.0,27,19,17,2,2,19,22,2.00,.290
Micah M Owings,CIN,3,2,5.40,22,0,0,0,0,0,33.1,28,20,20,3,3,25,35,1.59,.230
Carlos C Rosa,ARI,0,2,4.50,22,0,0,0,0,1,20.0,20,10,10,1,0,12,9,1.60,.286
Jorge J Sosa,FLA,2,3,4.66,22,2,0,0,0,0,36.2,39,22,19,4,0,18,19,1.55,.271
Josh J Beckett,BOS,6,6,5.78,21,21,0,0,0,0,127.2,151,89,82,20,8,45,116,1.54,.292
Craig C Kimbrel,ATL,4,0,0.44,21,0,0,0,1,1,20.2,9,2,1,0,0,16,40,1.21,.125
Marcos M Mateo,CHC,0,1,5.82,21,0,0,0,0,0,21.2,20,15,14,6,1,9,26,1.34,.247
Cla C Meredith,BAL,0,2,5.40,21,0,0,0,1,2,15.0,18,9,9,4,1,4,7,1.47,.300
Ross R Ohlendorf,PIT,1,11,4.07,21,21,0,0,0,0,108.1,106,54,49,12,6,44,79,1.38,.260
Andy A Pettitte,NYY,11,3,3.28,21,21,0,0,0,0,129.0,123,52,47,13,3,41,101,1.27,.257
Matt M Reynolds,COL,1,0,2.00,21,0,0,0,0,0,18.0,10,4,4,2,2,5,17,0.83,.164
Nate N Robertson,PHI,6,8,5.95,21,18,0,0,0,0,101.1,115,76,67,12,6,42,63,1.55,.290
Chris C Sale,CWS,2,1,1.93,21,0,0,0,4,4,23.1,15,5,5,2,0,10,32,1.07,.185
Carlos C Silva,CHC,10,6,4.22,21,21,0,0,0,0,113.0,120,55,53,11,7,24,80,1.27,.273
Brian B Burres,PIT,4,5,4.99,20,13,0,0,0,0,79.1,87,48,44,9,6,34,45,1.53,.275
Jesse J Carlson,TOR,0,0,4.61,20,0,0,0,1,1,13.2,13,7,7,3,1,5,8,1.32,.250
Jorge J De La Rosa,COL,8,7,4.22,20,20,0,0,0,0,121.2,105,62,57,15,5,55,113,1.32,.235
Jeff J Francis,COL,4,6,5.00,20,19,0,0,0,0,104.1,119,61,58,11,2,23,67,1.36,.293
Rich R Harden,TEX,5,5,5.58,20,18,0,0,0,0,92.0,91,61,57,18,9,62,75,1.66,.256
Jair J Jurrjens,ATL,7,6,4.64,20,20,0,0,0,0,116.1,120,63,60,13,2,42,86,1.39,.270
Gil G Meche,KC,0,5,5.69,20,9,1,0,0,0,61.2,65,42,39,9,2,38,41,1.67,.273
Brian B Moehler,HOU,1,4,4.92,20,8,0,0,0,0,56.2,66,32,31,5,1,26,28,1.62,.299
Renyel R Pinto,FLA,0,0,2.70,20,0,0,0,0,0,16.2,16,5,5,1,4,9,16,1.50,.250
Ben B Sheets,OAK,4,9,4.53,20,20,0,0,0,0,119.1,123,65,60,18,0,43,84,1.39,.267
Jack J Taschner,LAD,1,0,6.41,20,0,0,0,0,1,19.2,23,14,14,3,0,11,17,1.73,.277
Brett B Anderson,OAK,7,6,2.80,19,19,0,0,0,0,112.1,112,41,35,6,7,22,75,1.19,.257
Homer H Bailey,CIN,4,3,4.46,19,19,1,1,0,0,109.0,109,55,54,11,3,40,100,1.37,.260
Brian B Bruney,WSH,1,2,7.64,19,0,0,0,0,0,17.2,21,18,15,1,0,20,16,2.32,.309
Mike M Lincoln,CIN,1,0,7.32,19,0,0,0,0,0,19.2,25,16,16,1,2,10,12,1.78,.309
Justin J Miller,LAD,0,0,4.44,19,0,0,0,0,0,24.1,22,12,12,4,3,8,30,1.23,.244
Jamie J Moyer,PHI,9,9,4.84,19,19,2,1,0,0,111.2,103,64,60,20,6,20,63,1.10,.240
Sean S O' Sullivan,KC,4,6,5.49,19,14,0,0,0,0,83.2,90,53,51,15,1,31,43,1.45,.270
David D Pauley,SEA,4,9,4.07,19,15,0,0,0,0,90.2,89,44,41,13,4,30,51,1.31,.254
Felipe F Paulino,HOU,1,9,5.11,19,14,0,0,0,1,91.2,95,63,52,4,3,46,83,1.54,.270
Jake J Arrieta,BAL,6,6,4.66,18,18,0,0,0,0,100.1,106,57,52,9,4,48,52,1.53,.271
Madison M Bumgarner,SF,7,6,3.00,18,18,0,0,0,0,111.0,119,40,37,11,5,26,86,1.31,.272
John J Ely,LAD,4,10,5.49,18,18,0,0,0,0,100.0,105,63,61,12,2,40,76,1.45,.276
Carlos C Fisher,CIN,1,1,5.64,18,0,0,0,0,0,22.1,22,14,14,1,1,13,21,1.57,.256
Enrique E Gonzalez,DET,0,1,3.81,18,0,0,0,0,0,26.0,21,11,11,4,0,17,13,1.46,.236
La Troy L Hawkins,MIL,0,3,8.44,18,0,0,0,0,2,16.0,21,15,15,2,2,6,18,1.69,.323
Luke L Hochevar,KC,6,6,4.81,18,17,1,0,0,0,103.0,110,61,55,9,4,37,76,1.43,.272
Kenshin K Kawakami,ATL,1,10,5.15,18,16,0,0,0,0,87.1,98,57,50,10,1,32,59,1.49,.284
Kyle K Lohse,STL,4,8,6.55,18,18,0,0,0,0,92.0,129,75,67,9,3,35,54,1.78,.336
Cristhian C Martinez,ATL,0,0,4.85,18,0,0,0,0,0,26.0,28,14,14,3,0,6,22,1.31,.272
Daniel D Schlereth,DET,2,0,2.89,18,0,0,0,1,2,18.2,20,7,6,2,1,10,19,1.61,.270
Jeff J Stevens,CHC,0,0,6.11,18,0,0,0,0,1,17.2,21,15,12,4,0,10,15,1.75,.288
Collin C Balester,WSH,0,1,2.57,17,0,0,0,0,0,21.0,15,6,6,2,2,11,28,1.24,.203
Barry B Enright,ARI,6,7,3.91,17,17,0,0,0,0,99.0,97,43,43,20,1,29,49,1.27,.261
Mike M Mac Dougal,STL,1,1,7.23,17,0,0,0,0,1,18.2,23,15,15,1,1,12,14,1.88,.295
Mike M Mc Clendon,MIL,2,0,3.00,17,0,0,0,0,1,21.0,15,7,7,2,0,7,21,1.05,.195
Charlie C Morton,PIT,2,12,7.57,17,17,0,0,0,0,79.2,112,79,67,15,7,26,59,1.73,.332
Scott S Olsen,WSH,4,8,5.56,17,15,0,0,0,0,81.0,93,54,50,10,2,27,53,1.48,.289
Jake J Peavy,CWS,7,6,4.63,17,17,1,1,0,0,107.0,98,55,55,13,5,34,93,1.23,.242
Oliver O Pérez Perez,NYM,0,5,6.80,17,7,0,0,0,0,46.1,54,37,35,9,4,42,37,2.07,.293
Claudio C Vargas,MIL,1,0,7.32,17,0,0,0,0,0,19.2,28,16,16,3,0,10,18,1.93,.337
Travis T Wood,CIN,5,4,3.51,17,17,0,0,0,0,102.2,85,45,40,9,4,26,86,1.08,.222
Luis L Atilano,WSH,6,7,5.15,16,16,0,0,0,0,85.2,96,56,49,11,2,32,40,1.49,.282
Bobby B Cassevah,LAA,1,2,3.15,16,0,0,0,0,0,20.0,23,11,7,0,1,8,8,1.55,.277
Thomas T Diamond,CHC,1,3,6.83,16,3,0,0,0,0,29.0,33,23,22,5,2,18,36,1.76,.295
Luke L French,SEA,5,7,4.83,16,13,0,0,0,0,87.2,88,47,47,13,4,29,37,1.33,.262
J. A. J Happ,HOU,6,4,3.40,16,16,1,1,0,0,87.1,73,37,33,8,1,47,70,1.37,.230
Dustin D Moseley,NYY,4,4,4.96,16,9,0,0,0,0,65.1,66,36,36,13,2,27,33,1.42,.269
Ramon R Ortiz,LAD,1,2,6.30,16,2,0,0,0,0,30.0,33,22,21,5,0,16,21,1.63,.287
Vicente V Padilla,LAD,6,5,4.07,16,16,1,1,0,0,95.0,79,46,43,14,7,24,84,1.08,.226
Josh J Roenicke,TOR,1,0,5.68,16,0,0,0,0,0,19.0,18,15,12,1,2,13,18,1.63,.237
Leo L Rosales,ARI,2,0,7.16,16,0,0,0,0,0,16.1,25,13,13,2,0,9,12,2.08,.362
Brian B Stokes,LAA,0,0,8.10,16,0,0,0,0,0,16.2,26,18,15,4,1,16,16,2.52,.361
Brad B Thompson,KC,0,4,6.41,16,0,0,0,0,1,19.2,25,16,14,4,1,4,10,1.47,.305
Jordan J Walden,LAA,0,1,2.35,16,0,0,0,1,1,15.1,13,4,4,1,0,7,23,1.30,.224
Boof B Bonser,OAK,1,0,6.12,15,0,0,0,0,0,25.0,33,17,17,2,0,8,17,1.64,.327
Aroldis A Chapman,CIN,2,2,2.03,15,0,0,0,0,1,13.1,9,4,3,0,0,5,19,1.05,.196
Mike M Ekstrom,TB,0,1,3.31,15,0,0,0,0,0,16.1,12,6,6,0,2,9,10,1.29,.214
Greg G Holland,KC,0,1,6.75,15,0,0,0,0,0,18.2,23,15,14,3,0,8,23,1.66,.295
David D Huff,CLE,2,11,6.21,15,15,1,0,0,0,79.2,101,61,55,14,3,34,37,1.69,.310
Sam S Le Cure,CIN,2,5,4.50,15,6,0,0,0,0,48.0,50,24,24,6,5,25,37,1.56,.272
Frank F Mata,BAL,0,0,7.79,15,0,0,0,0,0,17.1,24,16,15,2,2,8,9,1.85,.324
James J Mc Donald,PIT,4,6,4.02,15,12,0,0,0,0,71.2,70,32,32,4,0,29,68,1.38,.260
Alex A Sanabia,FLA,5,3,3.73,15,12,0,0,0,0,72.1,74,32,30,6,3,16,47,1.24,.261
Scott S Schoeneweis,BOS,1,0,7.90,15,0,0,0,0,0,13.2,19,12,12,2,0,10,13,2.12,.333
Pedro P Strop,TEX,0,0,10.13,15,0,0,0,0,0,10.2,17,12,12,2,1,11,11,2.63,.362
Dontrelle D Willis,ARI,2,3,5.62,15,13,0,0,0,0,65.2,72,41,41,6,5,56,47,1.95,.290
Michael M Bowden,BOS,0,1,4.70,14,0,0,0,0,0,15.1,20,8,8,2,0,4,13,1.57,.323
Cedrick C Bowers,OAK,0,1,4.50,14,0,0,0,0,0,14.0,12,9,7,4,1,6,18,1.29,.218
Alberto A Castillo,BAL,1,0,10.13,14,0,0,0,0,0,10.2,16,12,12,5,0,6,11,2.06,.356
Derek D Holland,TEX,3,4,4.08,14,10,0,0,0,0,57.1,55,30,26,6,4,24,54,1.38,.247
Daniel D Hudson,ARI,8,2,2.45,14,14,0,0,0,0,95.1,68,26,26,8,4,27,84,1.00,.202
Michael M Kirkman,TEX,0,0,1.65,14,0,0,0,0,1,16.1,9,3,3,0,0,10,16,1.16,.161
Rommie R Lewis,TOR,0,0,6.75,14,0,0,0,0,0,18.2,20,14,14,4,0,8,15,1.50,.270
Mark M Lowe,TEX,1,3,5.40,14,0,0,0,0,0,13.1,18,9,8,2,0,6,12,1.80,.333
Brandon B Medders,SF,0,0,7.20,14,0,0,0,0,0,15.0,26,12,12,3,0,6,8,2.13,.388
Matt M Palmer,LAA,1,2,4.54,14,1,0,0,0,0,33.2,38,20,17,1,1,20,17,1.72,.281
Cesar C Ramos,SD,0,1,11.88,14,0,0,0,0,0,8.1,18,11,11,1,0,4,9,2.64,.419
Marc M Rzepczynski,TOR,4,4,4.95,14,12,0,0,0,0,63.2,72,37,35,8,5,30,57,1.60,.289
Travis T Schlichting,LAD,1,0,3.57,14,0,0,0,0,0,22.2,20,9,9,0,0,10,14,1.32,.233
Chris C Seddon,SEA,1,0,5.64,14,0,0,0,0,0,22.1,21,14,14,4,0,10,16,1.39,.250
Wesley W Wright,HOU,1,2,5.73,14,4,0,0,0,0,33.0,37,27,21,6,3,13,29,1.52,.287
Bryan B Bullington,KC,1,4,6.12,13,5,0,0,0,0,42.2,51,29,29,6,4,17,29,1.59,.297
Casey C Daigle,HOU,1,1,11.32,13,0,0,0,0,0,10.1,25,13,13,3,0,6,6,3.00,.439
Scott S Maine,CHC,0,0,2.08,13,0,0,0,0,0,13.0,9,4,3,1,0,5,11,1.08,.188
Jeff J Manship,MIN,2,1,5.28,13,1,0,0,0,0,29.0,34,20,17,3,0,6,21,1.38,.293
Jason J Marquis,WSH,2,9,6.60,13,13,0,0,0,0,58.2,76,47,43,9,8,24,31,1.70,.315
Doug D Mathis,TEX,1,1,6.04,13,0,0,0,0,0,22.1,30,15,15,7,0,11,10,1.84,.337
Dan D Meyer,FLA,0,1,9.64,13,0,0,0,0,1,9.1,15,10,10,1,1,12,4,2.89,.366
Glen G Perkins,MIN,1,1,5.82,13,1,0,0,0,0,21.2,29,16,14,3,4,5,14,1.57,.337
Clay C Rapada,TEX,0,0,4.00,13,0,0,0,0,1,9.0,6,4,4,2,0,7,5,1.44,.188
Rich R Thompson,LAA,2,0,1.37,13,0,0,0,0,0,19.2,12,4,3,2,0,4,15,0.81,.171
Todd T Wellemeyer,SF,3,5,5.68,13,11,0,0,0,0,58.2,57,37,37,12,3,35,41,1.57,.259
Casey C Coleman,CHC,4,2,4.11,12,8,0,0,0,0,57.0,56,27,26,3,2,25,27,1.42,.260
Jesus J Colome,SEA,0,1,5.29,12,0,0,0,0,0,17.0,15,10,10,1,1,11,16,1.53,.242
Felix F Doubront,BOS,2,2,4.32,12,3,0,0,2,3,25.0,27,16,12,3,1,10,23,1.48,.270
Dana D Eveland,PIT,3,5,6.79,12,10,0,0,0,0,54.1,72,44,41,4,4,32,24,1.91,.324
Pat P Misch,NYM,0,4,3.82,12,6,0,0,0,0,37.2,43,20,16,4,1,4,23,1.25,.283
Adam A Russell,SD,0,0,4.02,12,0,0,0,0,0,15.2,14,8,7,0,0,5,18,1.21,.255
