PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Harold H Baines D,CWS,96,283,26,72,13,0,11,39,36,50,0,0,.254,.338,.417,.754
Raul R Mondesi,TOR,96,388,78,105,22,2,24,67,32,73,22,6,.271,.329,.523,.852
Fernando F Tatis,STL,96,324,59,82,21,1,18,64,57,94,2,3,.253,.379,.491,.870
Chris C Widger,SEA,96,292,32,68,17,2,13,35,30,63,1,2,.233,.306,.438,.744
Matt M Williams,ARI,96,371,43,102,18,2,12,47,20,51,1,2,.275,.315,.431,.746
Brant B Brown,CHC,95,162,11,28,7,0,5,16,13,62,3,1,.173,.237,.309,.546
Wiki W Gonzalez,SD,95,284,25,66,15,1,5,30,30,31,1,2,.232,.311,.345,.656
John J Mabry R,SD,95,226,35,53,13,0,8,32,15,69,0,1,.235,.287,.398,.685
Dave D Magadan,SD,95,132,13,36,7,0,2,21,32,23,0,0,.273,.410,.371,.781
Luis L Sojo,NYY,95,301,33,86,18,1,7,37,17,22,2,0,.286,.325,.422,.747
Rondell R White L,CHC,94,357,59,111,26,0,13,61,33,79,5,3,.311,.374,.493,.867
Mike M Benjamin,PIT,93,233,28,63,18,2,2,19,12,45,5,4,.270,.313,.391,.704
Henry H Blanco,MIL,93,284,29,67,24,0,7,31,36,60,0,3,.236,.318,.394,.712
Brook B Fordyce,BAL,93,302,41,91,18,1,14,49,17,50,0,0,.301,.341,.507,.848
Eric E Davis R,STL,92,254,38,77,14,0,6,40,36,60,1,1,.303,.389,.429,.818
Scott S Hatteberg,BOS,92,230,21,61,15,0,8,36,38,39,0,1,.265,.367,.435,.801
Trenidad T Hubbard R,BAL,92,108,18,20,2,2,1,6,11,23,4,2,.185,.267,.269,.535
Raul R Ibanez,SEA,92,140,21,32,8,0,2,15,14,25,2,0,.229,.301,.329,.630
Mark M Loretta S,MIL,91,352,49,99,21,1,7,40,37,38,0,3,.281,.350,.406,.757
Wendell W Magee R,DET,91,186,31,51,4,2,7,31,10,28,1,0,.274,.310,.430,.740
Ivan I Rodriguez,TEX,91,363,66,126,27,4,27,83,19,48,5,5,.347,.375,.667,1.042
Kory K De Haan R,SD,90,103,19,21,7,0,2,13,5,39,4,2,.204,.239,.330,.569
Carlos C Guillen,SEA,90,288,45,74,15,2,7,42,28,53,1,3,.257,.324,.396,.720
Todd T Hundley,LA,90,299,49,85,16,0,24,70,45,69,0,1,.284,.375,.579,.954
Jeff J Reed,CHC,90,229,26,49,10,0,4,25,44,68,0,1,.214,.342,.310,.652
Mike M Stanley,OAK,90,282,33,67,12,0,14,46,44,65,0,0,.238,.339,.429,.768
Dan D Wilson,SEA,90,268,31,63,12,0,5,27,22,51,1,2,.235,.291,.336,.627
Michael M Barrett,MON,89,271,28,58,15,1,1,22,23,35,0,1,.214,.277,.288,.565
Felipe F Crespo,SF,89,131,17,38,6,1,4,29,10,23,3,2,.290,.351,.443,.794
Mark M Mc Gwire,STL,89,236,60,72,8,0,32,73,76,78,1,0,.305,.483,.746,1.229
Benito B Santiago,CIN,89,252,22,66,11,1,8,45,19,45,2,2,.262,.310,.409,.719
Ramon R Martinez S,SF,88,189,30,57,13,2,6,25,15,22,3,2,.302,.354,.487,.841
Brian R. B Hunter,PHI,87,140,14,30,5,0,8,23,20,39,0,1,.214,.313,.421,.734
Joe J Mc Ewing L,NYM,87,153,20,34,14,1,2,19,5,29,3,1,.222,.248,.366,.614
James J Mouton,MIL,87,159,28,37,7,1,2,17,30,43,13,4,.233,.363,.327,.690
Mike M Redmond,FLA,87,210,17,53,8,1,0,15,13,19,0,0,.252,.316,.300,.616
Larry L Walker R,COL,87,314,64,97,21,7,9,51,46,40,5,5,.309,.409,.506,.915
Raul R Casanova,MIL,86,231,20,57,13,3,6,36,26,48,1,2,.247,.331,.407,.738
Thomas T Howard,STL,86,133,13,28,4,1,6,28,7,34,1,0,.211,.255,.391,.646
Mike M Mordecai,MON,86,169,20,48,16,0,4,16,12,34,2,2,.284,.335,.450,.785
Vinny V Castilla,TB,85,331,22,73,9,1,6,42,14,41,1,2,.221,.254,.308,.562
Glen G Barker C,HOU,84,67,18,15,2,1,2,6,7,23,9,6,.224,.307,.373,.680
Aaron A Boone,CIN,84,291,44,83,18,0,12,43,24,52,6,1,.285,.356,.471,.826
Alex A Ramirez R,PIT,84,227,26,56,11,2,9,30,12,49,2,0,.247,.285,.432,.716
Quilvio Q Veras,ATL,84,298,56,92,15,0,5,37,51,50,25,12,.309,.413,.409,.823
Cal C Ripken,BAL,83,309,43,79,16,0,15,56,23,37,0,0,.256,.310,.453,.763
Andy A Tracy,MON,83,192,29,50,8,1,11,32,22,61,1,0,.260,.339,.484,.824
Gregg G Zaun,KC,83,234,36,64,11,0,7,33,43,34,7,3,.274,.390,.410,.800
Dave D Berg S,FLA,82,210,23,53,14,1,1,21,25,46,3,0,.252,.340,.343,.683
Juan J Castro S,CIN,82,224,20,54,12,2,4,23,14,33,0,2,.241,.283,.366,.649
Mark M Lewis,BAL,82,182,20,46,18,0,2,24,13,34,7,2,.253,.305,.385,.689
Doug D Mirabelli,SF,82,230,23,53,10,2,6,28,36,57,1,0,.230,.337,.370,.707
Jose J Nieves,CHC,82,198,17,42,6,3,5,24,11,43,1,1,.212,.251,.348,.600
Bruce B Aven L,LA,81,168,20,42,11,0,7,29,8,39,2,3,.250,.284,.440,.725
Paul P Bako,ATL,81,221,18,50,10,1,2,20,27,64,0,0,.226,.312,.308,.620
Rico R Brogna,BOS,81,185,20,43,17,0,2,21,10,41,1,0,.232,.278,.357,.634
F. P. F Santangelo C,LA,81,142,19,28,4,0,1,9,21,33,3,2,.197,.322,.246,.568
Eddie E Taubensee,CIN,81,266,29,71,12,0,6,24,21,44,0,0,.267,.324,.380,.704
Jeff J Abbott C,CWS,80,215,31,59,15,1,3,29,21,38,2,1,.274,.343,.395,.738
Russ R Davis,SF,80,180,27,47,5,0,9,24,9,29,0,3,.261,.302,.439,.741
Kevin K Elster S,LA,80,220,29,50,8,0,14,32,38,52,0,0,.227,.341,.455,.796
Chad C Kreuter,LA,80,212,32,56,13,0,6,28,54,48,1,0,.264,.416,.410,.827
Gary G Matthews L,CHC,80,158,24,30,1,2,4,14,15,28,3,0,.190,.264,.297,.562
Todd T Pratt,NYM,80,160,33,44,6,0,8,25,22,31,0,0,.275,.378,.463,.840
Todd T Walker,COL,80,248,42,72,11,4,9,44,27,29,7,1,.290,.355,.476,.830
Walt W Weiss S,ATL,80,192,29,50,6,2,0,18,26,32,1,1,.260,.353,.313,.665
Enrique E Wilson,PIT,80,239,27,70,15,1,5,27,18,24,2,2,.293,.340,.427,.766
Kurt K Abbott S,NYM,79,157,22,34,7,1,6,12,14,51,1,1,.217,.283,.389,.672
Scarborough S Green C,TEX,79,124,21,29,1,1,0,9,10,26,10,6,.234,.291,.258,.549
Steve S Kline,MON,79,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Luis L Lopez S,MIL,78,201,24,53,14,0,6,27,9,35,1,2,.264,.309,.423,.732
Chris C Truby,HOU,78,258,28,67,15,4,11,59,10,56,2,1,.260,.295,.477,.772
Mike M Myers,COL,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sullivan,CIN,77,7,0,2,0,0,0,0,0,2,0,0,.286,.286,.286,.571
Homer H Bush,TOR,76,297,38,64,8,0,1,18,18,60,9,4,.215,.271,.253,.524
Olmedo O Saenz,OAK,76,214,40,67,12,2,9,33,25,40,1,0,.313,.401,.514,.915
Fernando F Seguignol,MON,76,162,22,45,8,0,10,22,9,46,0,1,.278,.326,.512,.838
Kelly K Stinnett,ARI,76,240,22,52,7,0,8,33,19,56,0,1,.217,.291,.346,.636
Einar E Díaz Diaz,CLE,75,250,29,68,14,2,4,25,11,29,4,2,.272,.323,.392,.715
Hanley H Frias,ARI,75,112,18,23,5,0,2,6,17,18,2,2,.205,.310,.304,.614
Carlos C Hernandez,STL,75,242,23,62,15,0,3,35,21,35,2,3,.256,.322,.355,.678
Mark M Johnson,CWS,75,213,29,48,11,0,3,23,27,40,3,2,.225,.315,.319,.635
Roger R Cedeno C,HOU,74,259,54,73,2,5,6,26,43,47,25,11,.282,.383,.398,.780
Tony T Eusebio,HOU,74,218,24,61,18,0,7,33,25,45,0,0,.280,.361,.459,.820
Bernard B Gilkey R,BOS,74,164,17,29,6,1,3,15,17,28,0,0,.177,.265,.280,.545
Turk T Wendell,NYM,74,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Jose J Macias,DET,73,173,25,44,3,5,2,24,18,24,2,0,.254,.328,.364,.692
Matt M Mieske,ARI,73,89,10,16,1,2,2,7,8,18,0,0,.180,.253,.303,.556
Aramis A Ramirez,PIT,73,254,19,65,15,2,6,35,10,36,0,0,.256,.293,.402,.695
Shane S Spencer L,NYY,73,248,33,70,11,3,9,40,19,45,1,2,.282,.330,.460,.789
Jose J Jimenez,COL,72,4,0,2,0,0,0,1,0,2,0,0,.500,.500,.500,1.000
Luis L Matos C,BAL,72,182,21,41,6,3,1,17,12,30,13,4,.225,.281,.308,.589
Felix F Rodriguez,SF,72,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Scott S Sauerbeck,PIT,72,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Armando A Benitez,NYM,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Bragg L,COL,71,149,16,33,7,1,3,21,17,41,4,1,.221,.296,.342,.638
Braden B Looper,FLA,71,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Greg G Norton,CWS,71,201,25,49,6,1,6,28,26,47,1,0,.244,.333,.373,.706
Mark M Sweeney,MIL,71,73,9,16,6,0,1,6,12,18,0,0,.219,.337,.342,.680
Alex A Arias S,PHI,70,155,17,29,9,0,2,15,16,28,1,0,.187,.271,.284,.555
Tony T Graffanino S,CWS,70,168,33,46,6,1,2,17,22,27,7,4,.274,.363,.357,.720
Doug D Henry,SF,70,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Huson,CHC,70,130,19,28,7,1,0,11,13,9,2,1,.215,.287,.285,.571
Felix F Heredia,CHC,69,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Curt C Leskanic,MIL,69,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joe J Oliver,SEA,69,200,33,53,13,1,10,35,14,38,2,1,.265,.313,.490,.803
Mike M Remlinger,ATL,69,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250
Mike M Williams,PIT,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Veres,STL,68,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russell R Branyan D,CLE,67,193,32,46,7,2,16,38,22,76,0,0,.238,.327,.544,.871
Craig C Counsell,ARI,67,152,23,48,8,1,2,11,20,18,3,3,.316,.400,.421,.821
Erubiel E Durazo,ARI,67,196,35,52,11,0,8,33,34,43,1,0,.265,.373,.444,.817
Trevor T Hoffman,SD,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Walker,SD,67,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Antonio A Alfonseca,FLA,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Andrews,CHC,66,192,25,44,5,0,14,39,27,59,1,1,.229,.329,.474,.803
Alberto A Castillo,TOR,66,185,14,39,7,0,1,16,21,36,0,0,.211,.287,.265,.552
Robert R Fick,DET,66,163,18,41,7,2,3,22,22,39,2,1,.252,.340,.374,.715
Craig C Grebeck,TOR,66,241,38,71,19,0,3,23,25,33,0,0,.295,.364,.411,.775
Frank F Menechino,OAK,66,145,31,37,9,1,6,26,20,45,1,4,.255,.345,.455,.800
Jeff J Reboulet,KC,66,182,29,44,7,0,0,14,23,32,3,1,.242,.325,.280,.606
David D Weathers,MIL,66,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gabe G White,COL,66,9,1,2,0,0,1,2,0,5,0,0,.222,.222,.556,.778
Jim J Leyritz,LA,65,115,5,24,1,0,2,12,14,26,0,0,.209,.305,.270,.575
Robb R Nen,SF,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ordaz S,KC,65,104,17,23,2,0,0,11,5,10,4,2,.221,.257,.240,.497
Armando A Almanza,FLA,64,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilson W Delgado,KC,64,128,21,33,2,0,1,11,11,26,2,1,.258,.312,.297,.609
Wayne W Gomes,PHI,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Graves,CIN,64,2,1,1,0,0,1,1,1,0,0,0,.500,.667,2.000,2.667
Jason J Maxwell,MIN,64,111,14,27,6,0,1,11,9,32,2,1,.243,.298,.324,.623
Terry T Adams,LA,63,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dennis D Cook,NYM,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ozzie O Guillen S,TB,63,107,22,26,4,0,2,12,6,7,1,0,.243,.283,.336,.620
Heathcliff H Slocumb,SD,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Christiansen,STL,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marty M Cordova L,TOR,62,200,23,49,7,0,4,18,18,35,3,2,.245,.317,.340,.657
Valerio V De Los Santos,MIL,62,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Bill B Haselman,TEX,62,193,23,53,18,0,6,26,15,36,0,1,.275,.329,.461,.790
Chris C Richard,BAL,62,215,39,57,14,2,14,37,17,40,7,5,.265,.326,.544,.870
Todd T Dunwoody C,KC,61,178,12,37,9,0,1,23,8,42,3,0,.208,.238,.275,.514
Greg G Swindell,ARI,61,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Anthony A Telford,MON,61,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Acevedo,MIL,60,1,1,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Tony T Clark,DET,60,208,32,57,14,0,13,37,24,51,0,0,.274,.349,.529,.878
Mike M Di Felice,TB,60,204,23,49,13,1,6,19,12,40,0,0,.240,.280,.402,.682
Alan A Embree,SF,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Piatt R,OAK,60,157,24,47,5,5,5,23,23,44,0,1,.299,.392,.490,.883
Dan D Plesac,ARI,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennys D Reyes,CIN,60,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Carlos C Almanzar,SD,59,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ken K Caminiti,HOU,59,208,42,63,13,0,15,45,42,37,3,0,.303,.419,.582,1.001
Charles C Gipson R,SEA,59,29,7,9,1,1,0,3,4,9,2,3,.310,.394,.414,.808
Mike M Morgan,ARI,59,16,0,7,0,0,0,1,0,5,0,0,.438,.438,.438,.875
Jeff J Shaw,LA,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Brock,PHI,58,9,1,2,1,0,1,2,0,2,0,0,.222,.222,.667,.889
Mike M Darr R,SD,58,205,21,55,14,4,1,30,23,45,9,1,.268,.342,.390,.732
John J Franco,NYM,58,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Byung- Hyun B Kim,ARI,58,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250
Scott S Sheldon,TEX,58,124,21,35,11,0,4,19,10,37,0,0,.282,.336,.468,.804
Stan S Belinda,ATL,56,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Herges,LA,56,13,0,1,0,0,0,0,0,8,0,0,.077,.077,.077,.154
Matthew M Le Croy,MIN,56,167,18,29,10,0,5,17,17,38,0,0,.174,.254,.323,.577
Kerry K Ligtenberg,ATL,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Rocker,ATL,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Manny M Aybar,FLA,54,6,1,0,0,0,0,0,2,3,0,0,.000,.250,.000,.250
Aaron A Fultz,SF,54,6,0,2,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Vic V Darensbourg,FLA,53,8,0,2,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Eli E Marrero,STL,53,102,21,23,3,1,5,17,9,16,5,0,.225,.302,.422,.723
Vicente V Padilla,PHI,53,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Ricky R Bones,FLA,52,2,1,0,0,0,0,1,1,0,0,0,.000,.250,.000,.250
Jeff J Brantley,PHI,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sal S Fasano,OAK,52,126,21,27,6,0,7,19,14,47,0,0,.214,.306,.429,.734
Marcus M Jensen,MIN,52,139,16,29,7,1,3,14,24,36,0,1,.209,.325,.338,.663
Ruben R Mateo C,TEX,52,206,32,60,11,0,7,19,10,34,6,0,.291,.339,.447,.786
Terry T Mulholland,ATL,52,36,3,9,3,0,0,4,0,16,0,0,.250,.250,.333,.583
Ben B Petrick,COL,52,146,32,47,10,1,3,20,20,33,1,2,.322,.401,.466,.867
Joe J Slusarski,HOU,52,9,1,1,0,0,0,1,0,5,0,0,.111,.111,.111,.222
Mike M De Jean,COL,51,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Pierre C,COL,51,200,26,62,2,0,0,20,13,15,7,6,.310,.353,.320,.674
Russ R Springer,ARI,51,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Randy R Winn L,TB,51,159,28,40,5,0,1,16,26,25,6,7,.252,.362,.302,.664
Rick R Aguilera,CHC,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Emil E Brown R,PIT,50,119,13,26,5,0,3,16,11,34,3,1,.218,.299,.336,.635
Ramon R Castro,FLA,50,138,10,33,4,0,2,14,16,36,0,0,.239,.318,.312,.630
Mike M James,STL,50,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felipe F Lira,MON,50,19,3,4,0,0,2,3,0,13,0,0,.211,.200,.526,.726
Julian J Tavarez,COL,50,35,1,3,0,0,0,0,0,14,0,0,.086,.086,.086,.171
Jason J Tyner L,TB,50,124,9,28,4,0,0,13,5,16,7,2,.226,.261,.258,.519
Marc M Valdes,HOU,50,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Marc M Wilkins,PIT,50,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Tim T Worrell,CHC,50,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Cabrera,HOU,49,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Octavio O Dotel,HOU,49,32,1,1,0,0,0,0,1,16,0,0,.031,.061,.031,.092
Mike M Fetters,LA,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Hairston,BAL,49,180,27,46,5,0,5,19,21,22,8,5,.256,.353,.367,.719
Pat P Mahomes,NYM,49,17,1,4,1,0,0,1,1,5,0,0,.235,.278,.294,.572
Donnie D Sadler S,BOS,49,99,14,22,5,0,1,10,5,18,3,1,.222,.262,.303,.565
Bobby B Smith,TB,49,175,21,41,8,0,6,26,14,59,2,2,.234,.293,.383,.676
Wilton W Veras,BOS,49,164,21,40,7,1,0,14,7,20,0,0,.244,.278,.299,.577
Chad C Moeller,MIN,48,128,13,27,3,1,1,9,9,33,1,0,.211,.261,.273,.534
Jon J Nunnally L,NYM,48,74,16,14,5,1,2,6,17,26,3,1,.189,.337,.365,.702
Jose J Silva,PIT,48,34,0,6,0,0,0,2,1,12,0,0,.176,.222,.176,.399
Jason J Conti R,ARI,47,91,11,21,4,3,1,15,7,30,3,0,.231,.293,.374,.667
Scott S Pose,KC,47,48,6,9,0,0,0,1,6,13,0,1,.188,.278,.188,.465
Scott S Strickland,MON,47,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Todd T Van Poppel,CHC,47,9,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Matt M Walbeck,ANA,47,146,17,29,5,0,6,12,7,22,0,1,.199,.240,.356,.596
Devon D White C,LA,47,158,26,42,5,1,4,13,9,30,3,6,.266,.310,.386,.696
Scott S Williamson,CIN,47,16,1,1,0,0,0,0,2,8,0,0,.063,.167,.063,.229
Edgard E Clemente L,ANA,46,78,4,17,2,0,0,5,0,27,0,1,.218,.228,.244,.471
Kyle K Farnsworth,CHC,46,14,0,1,1,0,0,0,0,6,0,0,.071,.071,.143,.214
Billy B Mc Millon D,DET,46,123,20,37,7,1,4,24,19,19,1,0,.301,.388,.472,.859
Keith K Osik,PIT,46,123,11,36,6,1,4,22,14,11,3,0,.293,.387,.455,.843
Tom T Prince,PHI,46,122,14,29,9,0,2,16,13,31,1,0,.238,.321,.361,.682
Roosevelt R Brown L,CHC,45,91,11,32,8,0,3,14,4,22,0,1,.352,.378,.538,.916
Dan D Miceli,FLA,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rey R Ordonez S,NYM,45,133,10,25,5,0,0,9,17,16,0,0,.188,.278,.226,.504
Tomas T Perez S,PHI,45,140,17,31,7,1,1,13,11,30,1,1,.221,.278,.307,.585
Brian B Schneider,MON,45,115,6,27,6,0,0,11,7,24,0,1,.235,.276,.287,.563
John J Johnstone,SF,44,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Matt M Mantei,ARI,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Davis,SD,43,130,12,29,6,0,3,14,14,35,1,1,.223,.297,.338,.635
Jorge J Fabregas,KC,43,142,13,40,4,0,3,17,8,11,1,0,.282,.320,.373,.693
Darryl D Hamilton L,NYM,43,105,20,29,4,1,1,6,14,20,2,0,.276,.358,.362,.720
Greg G Myers,BAL,43,125,9,28,6,0,3,12,8,29,0,0,.224,.271,.344,.615
Jesus J Sanchez,FLA,43,56,6,13,0,0,0,4,1,15,0,0,.232,.246,.232,.478
Donne D Wall,SD,43,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Milton M Bradley C,MON,42,154,20,34,8,1,2,15,14,32,2,1,.221,.288,.325,.613
Josias J Manzanillo,PIT,42,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Lyle L Mouton,MIL,42,97,14,27,7,1,2,16,10,29,1,0,.278,.349,.433,.782
Antonio A Osuna,LA,42,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marlon M Anderson,PHI,41,162,10,37,8,1,1,15,12,22,2,2,.228,.282,.309,.590
Angel A Echevarria,MIL,41,51,3,10,2,0,1,6,7,11,0,0,.196,.293,.294,.587
Gregg G Jefferies,DET,41,142,18,39,8,0,2,14,16,10,0,2,.275,.344,.373,.717
Kevin K Barker,MIL,40,100,14,22,5,0,2,9,20,21,1,0,.220,.352,.330,.682
Lou L Merloni,BOS,40,128,10,41,11,2,0,18,4,22,1,0,.320,.341,.438,.778
Abraham O. A Nunez S,PIT,40,91,10,20,1,0,1,8,8,14,0,0,.220,.283,.264,.547
Scott S Servais,SF,40,109,7,24,4,0,1,13,9,17,0,1,.220,.283,.284,.568
Scott S Forster,MON,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aubrey A Huff,TB,39,122,12,35,7,0,4,14,5,18,0,0,.287,.318,.443,.760
Mike M Johnson,MON,39,22,1,4,0,0,0,3,1,8,0,0,.182,.217,.182,.399
Joe J Vitiello,SD,39,52,7,13,3,0,2,8,10,9,0,0,.250,.365,.423,.788
Lenny L Webster,MON,39,81,6,17,3,0,0,5,6,14,0,0,.210,.264,.247,.511
Rich R Loiselle,PIT,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Mc Donald R,TEX,38,94,15,22,5,0,3,13,17,25,4,4,.234,.357,.383,.740
Bob B Wickman,MIL,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elmer E Dessens,CIN,37,40,6,4,0,0,0,0,7,16,0,0,.100,.234,.100,.334
Brian B Johnson,KC,37,125,9,26,6,0,4,18,4,28,0,0,.208,.229,.352,.581
Kevin K Nicholson S,SD,37,97,7,21,6,1,1,8,4,31,1,0,.216,.255,.330,.585
Chris C Turner,NYY,37,89,9,21,3,0,1,7,10,21,0,1,.236,.320,.303,.623
Jeff J Wallace,PIT,37,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Woodward S,TOR,37,104,16,19,7,0,3,14,10,28,1,0,.183,.254,.337,.591
Tony T Gwynn R,SD,36,127,17,41,12,0,1,17,9,4,0,1,.323,.364,.441,.805
Dustin D Hermanson,MON,36,55,1,8,2,0,0,1,2,21,0,0,.145,.175,.182,.357
Tom T Lampkin,SEA,36,103,15,26,6,1,7,23,9,17,0,0,.252,.325,.534,.859
Chad C Meyers,CHC,36,52,8,9,2,0,0,5,3,11,1,0,.173,.228,.212,.440
Josh J Paul,CWS,36,71,15,20,3,2,1,8,5,17,1,0,.282,.338,.423,.760
Brian B Anderson,ARI,35,69,4,13,3,0,0,4,1,10,0,0,.188,.194,.232,.426
Bruce B Chen,PHI,35,30,0,1,0,0,0,1,1,20,0,0,.033,.065,.033,.098
D. T. D Cromer,CIN,35,47,7,16,4,0,2,8,1,14,0,0,.340,.360,.553,.913
Tom T Glavine,ATL,35,68,5,10,1,0,0,2,7,20,0,0,.147,.227,.162,.388
Ray R King,MIL,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eduardo E Perez,STL,35,91,9,27,4,0,3,10,5,19,1,0,.297,.350,.440,.790
Julio J Santana,MON,35,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Chris C Sexton S,CIN,35,100,9,21,4,0,0,10,13,12,4,2,.210,.310,.250,.560
Chris C Clapinski,FLA,34,49,12,15,4,1,1,7,5,7,0,0,.306,.370,.490,.860
Trace T Coquillette,MON,34,59,6,12,4,0,1,8,7,19,0,0,.203,.284,.322,.606
David D Dellucci,ARI,34,50,2,15,3,0,0,2,4,9,0,2,.300,.352,.360,.712
Todd T Greene D,TOR,34,85,11,20,2,0,5,10,5,18,0,0,.235,.278,.435,.713
Mike M Hampton,NYM,34,73,7,20,0,0,0,8,5,20,0,1,.274,.313,.274,.586
Randy R Johnson,ARI,34,83,4,13,2,0,0,8,3,35,0,0,.157,.195,.181,.376
Jon J Lieber,CHC,34,82,3,18,4,0,0,4,2,28,0,0,.220,.238,.268,.506
Paul P Lo Duca,LA,34,65,6,16,2,0,2,8,6,8,0,2,.246,.301,.369,.671
Kevin K Millwood,ATL,34,59,1,7,2,0,0,2,2,30,0,0,.119,.148,.153,.300
Steve S Rain,CHC,34,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Rick R Ankiel,STL,33,68,8,17,1,1,2,9,4,20,0,0,.250,.292,.382,.674
Sean S Berry,BOS,33,50,1,7,2,0,1,2,4,15,0,1,.140,.204,.240,.444
Brian B Bohanon,COL,33,53,6,11,3,0,2,11,2,14,0,0,.208,.232,.377,.610
Chris C Gomez S,SD,33,54,4,12,0,0,0,3,7,5,0,0,.222,.306,.222,.529
Chad C Hermansen,PIT,33,108,12,20,4,1,2,8,6,37,0,0,.185,.226,.296,.522
Livan L Hernandez,SF,33,89,6,21,3,0,1,9,1,14,0,0,.236,.244,.303,.548
