PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Jeff J Fassero,SF,1,1,7.80,10,1,0,0,0,0,15.0,23,13,13,4,0,8,7,2.07,.365
Matt M Garza,MIN,3,6,5.76,10,9,0,0,0,0,50.0,62,33,32,6,0,23,38,1.70,.301
Edward E Mujica,CLE,0,1,2.95,10,0,0,0,0,0,18.1,25,6,6,1,1,0,12,1.36,.333
Brian B Rogers,PIT,0,0,8.31,10,0,0,0,0,0,8.2,11,8,8,2,1,2,7,1.50,.324
Jae Kuk J Ryu,CHC,0,1,8.40,10,1,0,0,0,0,15.0,23,14,14,7,2,6,17,1.93,.348
Jermaine J Van Buren,BOS,1,0,11.77,10,0,0,0,0,0,13.0,14,17,17,1,0,15,8,2.23,.292
Carlos C Villanueva,MIL,2,2,3.69,10,6,0,0,0,0,53.2,43,22,22,8,4,11,39,1.01,.216
Les L Walrond,CHC,0,1,6.23,10,2,0,0,0,0,17.1,19,13,12,2,0,12,21,1.79,.271
Ryan R Braun,KC,0,1,6.75,9,0,0,0,0,2,10.2,13,8,8,2,0,3,6,1.50,.317
Dewon D Brazelton,SD,0,2,12.00,9,2,0,0,0,0,18.0,28,25,24,6,0,9,9,2.06,.354
Andrew A Brown,CLE,0,0,3.60,9,0,0,0,0,0,10.0,6,4,4,0,1,8,7,1.40,.171
Scott S Erickson,NYY,0,0,7.94,9,0,0,0,0,0,11.1,13,12,10,2,3,7,2,1.76,.283
Dana D Eveland,MIL,0,3,8.13,9,5,0,0,0,1,27.2,39,25,25,4,5,16,32,1.99,.331
Jeremy J Guthrie,CLE,0,0,6.98,9,1,0,0,0,0,19.1,24,15,15,2,2,15,14,2.02,.316
Jason J Hammel,TB,0,6,7.77,9,9,0,0,0,0,44.0,61,38,38,7,1,21,32,1.86,.333
Rich R Harden,OAK,4,0,4.24,9,9,0,0,0,0,46.2,31,22,22,5,1,26,49,1.22,.191
Jason J Hirsh,HOU,3,4,6.04,9,9,0,0,0,0,44.2,48,32,30,11,3,22,29,1.57,.267
Kevin K Jarvis,BOS,0,2,7.71,9,4,0,0,0,0,28.0,40,27,24,3,2,11,13,1.82,.339
Steve S Karsay,OAK,1,0,5.79,9,0,0,0,0,0,9.1,13,6,6,4,1,3,5,1.71,.351
Juan J Lara,CLE,0,0,1.80,9,0,0,0,0,1,5.0,4,2,1,0,0,1,2,1.00,.222
Scott S Mathieson,PHI,1,4,7.47,9,8,0,0,0,0,37.1,48,36,31,8,1,16,28,1.71,.312
Mark M Prior,CHC,1,6,7.21,9,9,0,0,0,0,43.2,46,39,35,9,8,28,38,1.69,.269
Eddy E Rodriguez,BAL,1,1,7.20,9,0,0,0,0,0,15.0,17,14,12,5,0,10,11,1.80,.283
Doug D Slaten,ARI,0,0,0.00,9,0,0,0,0,0,5.2,3,0,0,0,0,2,3,0.88,.167
John J Wasdin,TEX,2,2,5.10,9,5,0,0,0,0,30.0,33,19,17,6,4,13,16,1.53,.266
Kip K Wells,TEX,2,5,6.50,9,9,0,0,0,0,44.1,61,33,32,3,4,21,20,1.85,.337
Brandon B Backe,HOU,3,2,3.77,8,8,0,0,0,0,43.0,43,18,18,4,3,18,19,1.42,.261
Brian B Bannister,NYM,2,1,4.26,8,6,0,0,0,0,38.0,34,18,18,4,2,22,19,1.47,.239
Zach Z Day,WSH,2,5,6.75,8,8,0,0,0,0,40.0,51,32,30,5,3,21,19,1.80,.311
Frank F Francisco,TEX,0,1,4.91,8,0,0,0,0,0,7.1,8,4,4,2,0,2,6,1.36,.267
J. P. J Howell,TB,1,3,5.10,8,8,0,0,0,0,42.1,52,25,24,4,3,14,33,1.56,.310
Travis T Hughes,WSH,0,0,6.35,8,0,0,0,0,0,11.1,13,8,8,2,3,6,4,1.68,.310
Zach Z Jackson,MIL,2,2,5.40,8,7,0,0,0,0,38.1,48,26,23,6,4,14,22,1.62,.304
Jeff J Karstens,NYY,2,1,3.80,8,6,0,0,0,0,42.2,40,20,18,6,1,11,16,1.20,.242
Bob B Keppel,KC,0,4,5.50,8,6,0,0,0,0,34.1,45,21,21,6,1,15,20,1.75,.326
Sun- Woo S Kim,CIN,0,1,12.51,8,1,0,0,0,0,13.2,24,19,19,5,1,8,8,2.34,.393
Nick N Masset,TEX,0,0,4.15,8,0,0,0,0,0,8.2,9,4,4,0,2,2,4,1.27,.300
Chris C Michalak,CIN,2,4,4.89,8,6,0,0,0,0,35.0,42,21,19,6,3,16,10,1.66,.304
Andrew A Miller,DET,0,1,6.10,8,0,0,0,0,0,10.1,8,9,7,0,2,10,6,1.74,.205
John J Patterson,WSH,1,2,4.43,8,8,0,0,0,0,40.2,36,21,20,4,3,9,42,1.11,.237
Beltran B Perez,WSH,2,1,3.86,8,3,0,0,0,0,21.0,16,9,9,3,0,13,9,1.38,.222
Juan J Salas,TB,0,0,5.40,8,0,0,0,0,1,10.0,13,7,6,1,0,3,8,1.60,.295
Dennis D Sarfate,MIL,0,0,4.32,8,0,0,0,0,0,8.1,9,4,4,0,0,4,11,1.56,.265
Brian B Slocum,CLE,0,0,5.60,8,2,0,0,0,0,17.2,27,11,11,3,1,9,11,2.04,.360
Alay A Soler,NYM,2,3,6.00,8,8,1,1,0,0,45.0,50,33,30,7,1,21,23,1.58,.275
Jordan J Tata,DET,0,0,6.14,8,0,0,0,0,0,14.2,14,11,10,1,0,7,6,1.43,.250
Edinson E Vólquez Volquez,TEX,1,6,7.29,8,8,0,0,0,0,33.1,52,28,27,7,1,17,15,2.07,.359
Winston W Abreu,BAL,0,0,10.13,7,0,0,0,0,0,8.0,10,10,9,1,1,6,6,2.00,.294
Chris C Bootcheck,LAA,0,1,10.45,7,0,0,0,0,0,10.1,16,12,12,3,0,9,7,2.42,.364
Scott S Dunn,TB,1,0,11.74,7,0,0,0,0,1,7.2,17,10,10,2,2,4,4,2.74,.436
Kason K Gabbard,BOS,1,3,3.51,7,4,0,0,0,0,25.2,24,11,10,0,0,16,15,1.56,.255
Charlie C Haeger,CWS,1,1,3.44,7,1,0,0,1,1,18.1,12,10,7,0,0,13,19,1.36,.182
Juan Carlos J Oviedo,KC,0,0,4.73,7,0,0,0,0,0,13.1,15,7,7,2,2,5,7,1.50,.300
Juan Pablo J Perez,PIT,0,1,8.10,7,0,0,0,0,0,3.1,5,3,3,1,2,1,3,1.80,.385
Davis D Romero,TOR,1,0,3.86,7,0,0,0,0,0,16.1,19,7,7,1,1,6,10,1.53,.297
Julio J Santana,PHI,0,0,7.56,7,0,0,0,0,0,8.1,8,9,7,1,1,9,4,2.04,.258
Sean S Tracey,CWS,0,0,3.38,7,0,0,0,0,0,8.0,4,3,3,2,1,5,3,1.13,.143
Mike M Venafro,COL,1,0,2.45,7,0,0,0,0,0,3.2,3,1,1,0,0,3,2,1.64,.250
Joe J Winkelsas,MIL,0,1,7.71,7,0,0,0,0,0,7.0,9,7,6,1,0,6,4,2.14,.310
Ezequiel E Astacio,HOU,2,0,11.12,6,0,0,0,0,0,5.2,7,7,7,2,0,6,6,2.29,.292
Cha Seung C Baek,SEA,4,1,3.67,6,6,0,0,0,0,34.1,26,15,14,6,2,13,23,1.14,.208
Roy R Corcoran,WSH,0,1,11.12,6,0,0,0,0,1,5.2,12,8,7,1,0,4,6,2.82,.414
Kevin K Gryboski,WSH,0,0,14.29,6,0,0,0,0,1,5.2,14,11,9,3,1,2,4,2.82,.452
Dustin D Hermanson,CWS,0,0,4.05,6,0,0,0,0,0,6.2,6,3,3,2,1,1,5,1.05,.240
Shawn S Hill,WSH,1,3,4.66,6,6,0,0,0,0,36.2,43,20,19,2,3,12,16,1.50,.297
Jeff J Nelson,CWS,0,1,3.38,6,0,0,0,0,1,2.2,3,1,1,1,0,5,2,3.00,.300
Hayden H Penn,BAL,0,4,15.10,6,6,0,0,0,0,19.2,38,33,33,8,2,13,8,2.59,.392
Darrell D Rasner,NYY,3,1,4.43,6,3,0,0,0,0,20.1,18,10,10,2,1,5,11,1.13,.237
Britt B Reames,PIT,0,0,9.82,6,0,0,0,0,0,7.1,11,8,8,2,0,5,6,2.18,.355
Eric E Stults,LAD,1,0,5.60,6,2,0,0,0,0,17.2,17,12,11,4,0,7,5,1.36,.266
Yhency Y Brazoban,LAD,0,0,5.40,5,0,0,0,0,1,5.0,7,3,3,0,0,2,4,1.80,.350
Eude E Brito,PHI,1,2,7.36,5,2,0,0,0,0,18.1,21,15,15,2,1,12,9,1.80,.296
Jason J Childers,TB,0,1,4.70,5,0,0,0,0,0,7.2,12,6,4,1,0,4,5,2.09,.343
Brian B Falkenborg,STL,0,1,2.84,5,0,0,0,0,0,6.1,5,2,2,0,1,0,5,0.79,.217
Jose J Garcia,FLA,0,0,4.91,5,0,0,0,0,0,11.0,10,6,6,1,0,5,8,1.36,.233
Justin J Hampson,COL,1,0,7.50,5,1,0,0,0,1,12.0,19,10,10,3,1,5,9,2.00,.352
Greg G Jones,LAA,0,0,6.00,5,0,0,0,0,0,6.0,8,5,4,1,0,2,1,1.67,.348
Marty M Mc Leary,PIT,2,0,2.04,5,2,0,0,0,0,17.2,17,5,4,1,0,6,8,1.30,.258
Wade W Miller,CHC,0,2,4.57,5,5,0,0,0,0,21.2,19,12,11,4,1,18,20,1.71,.232
Terry T Mulholland,ARI,0,0,9.00,5,0,0,0,0,1,3.0,7,3,3,1,0,1,1,2.67,.500
Chris C Narveson,STL,0,0,4.82,5,1,0,0,0,0,9.1,6,5,5,1,1,5,12,1.18,.176
Ricardo R Rincon,STL,0,0,10.80,5,0,0,0,0,0,3.1,6,4,4,1,1,4,6,3.00,.375
Billy B Sadler,SF,0,0,6.75,5,0,0,0,0,0,4.0,5,3,3,2,1,2,6,1.75,.294
Steve S Stemle,KC,0,1,15.00,5,0,0,0,0,1,6.0,15,10,10,1,0,3,0,3.00,.455
Brian B Stokes,TB,1,0,4.88,5,4,0,0,0,0,24.0,31,13,13,2,1,9,15,1.67,.320
Jerome J Williams,CHC,0,2,7.30,5,2,0,0,0,0,12.1,15,12,10,2,1,11,5,2.11,.326
Kris K Wilson,NYY,0,0,8.64,5,1,0,0,0,0,8.1,14,8,8,4,0,4,6,2.16,.368
Shane S Youman,PIT,0,2,2.91,5,3,0,0,0,0,21.2,15,7,7,1,0,10,5,1.15,.200
Victor V Zambrano,NYM,1,2,6.75,5,5,0,0,0,0,21.1,25,16,16,5,0,11,15,1.69,.291
Matt M Albers,HOU,0,2,6.00,4,2,0,0,0,0,15.0,17,10,10,1,0,7,11,1.60,.298
Steve S Andrade,KC,0,0,9.64,4,0,0,0,0,0,4.2,5,5,5,0,0,4,5,1.93,.278
Adam A Bernero,KC,1,1,6.00,4,3,0,0,0,0,15.0,22,10,10,3,0,2,12,1.60,.333
Brett B Campbell,WSH,0,0,10.38,4,0,0,0,0,0,4.1,4,5,5,1,1,2,4,1.38,.250
Francisco F Cruceta,SEA,0,0,10.80,4,1,0,0,0,0,6.2,10,8,8,2,0,6,2,2.40,.370
Joselo J Diaz,KC,0,0,10.80,4,0,0,0,0,0,6.2,10,8,8,2,1,8,3,2.70,.345
Ryan R Feierabend,SEA,0,1,3.71,4,2,0,0,0,0,17.0,15,7,7,3,0,7,11,1.29,.231
Jared J Fernandez,MIL,0,0,9.95,4,0,0,0,0,0,6.1,11,7,7,2,0,1,1,1.89,.367
Ben B Hendrickson,MIL,0,2,12.00,4,3,0,0,0,0,12.0,21,17,16,0,0,9,8,2.50,.382
Sean S Henn,NYY,0,1,4.82,4,1,0,0,0,0,9.1,11,5,5,2,1,5,7,1.71,.297
Cesar C Jimenez,SEA,0,0,14.73,4,1,0,0,0,0,7.1,13,12,12,4,0,4,3,2.32,.382
Jose J Lima,NYM,0,4,9.87,4,4,0,0,0,0,17.1,25,22,19,3,2,10,12,2.02,.329
Mike M Pelfrey,NYM,2,1,5.48,4,4,0,0,0,0,21.1,25,14,13,1,3,12,13,1.73,.305
Glen G Perkins,MIN,0,0,1.59,4,0,0,0,0,0,5.2,3,1,1,0,0,0,6,0.53,.150
Santiago S Ramirez,WSH,0,0,8.10,4,0,0,0,0,0,3.1,6,3,3,1,0,2,1,2.40,.375
Jason J Shiell,ATL,0,2,8.62,4,3,0,0,0,0,15.2,23,15,15,5,1,9,14,2.04,.343
Phil P Stockman,ATL,0,0,2.25,4,0,0,0,0,0,4.0,3,1,1,0,0,4,4,1.75,.231
Jason J Windsor,OAK,0,1,6.59,4,3,0,0,0,0,13.2,21,12,10,2,0,5,6,1.90,.375
Kerry K Wood,CHC,1,2,4.12,4,4,0,0,0,0,19.2,19,13,9,5,1,8,13,1.37,.253
Miguel M Asencio,COL,1,0,4.70,3,1,0,0,0,0,7.2,9,8,4,1,1,4,7,1.70,.281
Travis T Chick,SEA,0,0,12.60,3,0,0,0,0,0,5.0,7,7,7,0,0,10,2,3.40,.333
Chad C Durbin,DET,0,0,1.50,3,0,0,0,0,0,6.0,6,1,1,1,0,0,3,1.00,.250
Zack Z Greinke,KC,1,0,4.26,3,0,0,0,0,0,6.1,7,3,3,1,0,3,5,1.58,.280
Jeff J Harris,SEA,0,0,5.40,3,0,0,0,0,0,3.1,3,2,2,0,0,0,1,0.90,.250
Mike M Holtz,BOS,0,0,16.20,3,0,0,0,0,0,1.2,3,3,3,0,1,4,2,4.20,.429
Bobby B Livingston,SEA,0,0,18.00,3,0,0,0,0,0,5.0,9,10,10,2,2,6,3,3.00,.375
Dustin D Moseley,LAA,1,0,9.00,3,2,0,0,0,0,11.0,22,11,11,3,0,2,3,2.18,.440
Henry H Owens,NYM,0,0,9.00,3,0,0,0,0,0,4.0,4,4,4,0,0,4,2,2.00,.286
David D Pauley,BOS,0,2,7.88,3,3,0,0,0,0,16.0,31,14,14,1,2,6,10,2.31,.419
Matt M Roney,OAK,0,1,4.50,3,0,0,0,0,0,4.0,5,2,2,0,0,1,0,1.50,.333
Mike M Adams,MIL,0,0,11.57,2,0,0,0,0,0,2.1,4,3,3,1,0,2,1,2.57,.364
Colter C Bean,NYY,0,0,9.00,2,0,0,0,0,0,2.0,2,2,2,0,1,2,1,2.00,.333
Blaine B Boyer,ATL,0,0,40.50,2,0,0,0,0,0,0.2,4,3,3,0,0,1,0,7.50,.667
Jason J Bulger,LAA,0,0,16.20,2,0,0,0,0,0,1.2,1,3,3,0,0,3,1,2.40,.167
Santiago S Casilla,OAK,0,0,11.57,2,0,0,0,0,0,2.1,2,3,3,0,0,2,2,1.71,.250
Mike M De Jean,COL,1,0,0.00,2,0,0,0,0,0,1.2,1,0,0,0,0,2,0,1.80,.167
Ryan R Drese,WSH,0,2,5.19,2,2,0,0,0,0,8.2,9,8,5,0,0,8,5,1.96,.290
Eric E Du Bose,BAL,0,0,9.64,2,0,0,0,0,0,4.2,10,5,5,2,0,3,2,2.79,.500
Seth S Etherton,KC,1,1,9.39,2,2,0,0,0,0,7.2,10,9,8,3,0,6,4,2.09,.313
Bartolome B Fortunato,NYM,1,0,27.00,2,0,0,0,0,0,3.0,7,9,9,2,1,2,0,3.00,.467
Eric E Gagne,LAD,0,0,0.00,2,0,0,0,1,1,2.0,0,0,0,0,1,1,3,0.50,.000
Justin J Germano,CIN,0,1,5.40,2,1,0,0,0,0,6.2,8,4,4,1,1,3,8,1.65,.296
Devern D Hansack,BOS,1,1,2.70,2,2,1,1,0,0,10.0,6,3,3,2,0,1,8,0.70,.171
Philip P Humber,NYM,0,0,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,1,2,0.50,.000
Ubaldo U Jiménez Jimenez,COL,0,0,3.52,2,1,0,0,0,0,7.2,5,4,3,1,0,3,3,1.04,.185
Shane S Komine,OAK,0,0,5.00,2,2,0,0,0,0,9.0,10,5,5,3,0,8,1,2.00,.270
Mike M Koplove,ARI,0,0,3.00,2,0,0,0,0,0,3.0,5,1,1,0,0,2,1,2.33,.417
Colby C Lewis,DET,0,0,3.00,2,0,0,0,0,0,3.0,8,1,1,1,0,1,5,3.00,.471
Dustin D Nippert,ARI,0,2,11.70,2,2,0,0,0,0,10.0,15,13,13,5,0,7,9,2.20,.349
Ryan R O' Malley,CHC,1,1,2.13,2,2,0,0,0,0,12.2,10,3,3,0,1,7,4,1.34,.213
Allan A Simpson,MIL,0,0,3.38,2,0,0,0,0,0,2.2,1,2,1,0,0,4,5,1.88,.111
Abe A Alvarez,BOS,0,0,12.00,1,0,0,0,0,0,3.0,5,4,4,2,0,2,2,2.33,.385
Jeff J Bajenaru,ARI,0,1,36.00,1,0,0,0,0,1,1.0,4,4,4,3,0,0,0,4.00,.571
Philip P Barzilla,HOU,0,0,0.00,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,3.00,.500
Jorge J Campillo,SEA,0,0,15.43,1,0,0,0,0,0,2.1,4,4,4,0,0,0,1,1.71,.364
Jesus J Colome,TB,0,0,27.00,1,0,0,0,0,0,0.1,0,1,1,0,0,1,0,3.00,.000
R. A. R Dickey,TEX,0,1,18.90,1,1,0,0,0,0,3.1,8,7,7,6,0,1,1,2.70,.471
Shawn S Estes,SD,0,1,4.50,1,1,0,0,0,0,6.0,5,3,3,0,1,3,4,1.33,.217
Jeff J Fulchino,FLA,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,1,0,3.00,.000
Mike M Gosling,CIN,0,0,13.50,1,0,0,0,0,0,1.1,1,2,2,1,1,1,1,1.50,.200
Jim J Johnson,BAL,0,1,24.00,1,1,0,0,0,0,3.0,9,8,8,1,1,3,0,4.00,.563
Anthony A Lerew,ATL,0,0,22.50,1,0,0,0,0,0,2.0,5,5,5,0,1,3,1,4.00,.455
Chris C Mabeus,MIL,0,0,21.60,1,0,0,0,0,0,1.2,4,4,4,1,0,3,2,4.20,.444
Pat P Misch,SF,0,0,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,2.00,.400
Juan J Morillo,COL,0,0,15.75,1,1,0,0,0,0,4.0,8,7,7,3,1,3,4,2.75,.421
Clint C Nageotte,SEA,0,0,27.00,1,0,0,0,0,0,1.0,2,3,3,1,0,2,1,4.00,.400
Mike M Smith,MIN,0,0,12.00,1,1,0,0,0,0,3.0,5,4,4,1,1,3,1,2.67,.357
Travis T Smith,ATL,0,1,4.15,1,1,0,0,0,0,4.1,5,4,2,0,0,1,1,1.38,.313
Tim T Stauffer,SD,1,0,1.50,1,1,0,0,0,0,6.0,3,2,1,0,0,1,2,0.67,.150
