PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Derek D Lowe,LAD,33,64,5,6,2,0,0,3,4,19,0,0,.094,.145,.125,.270
Matt M Morris,SF,33,60,2,12,4,0,0,6,1,21,0,0,.200,.213,.267,.480
Roy R Oswalt,HOU,33,66,3,10,1,0,1,8,4,15,0,0,.152,.200,.212,.412
Brad B Penny,LAD,33,65,3,12,3,0,0,5,0,16,0,0,.185,.185,.231,.415
John J Smoltz,ATL,33,64,5,8,3,0,0,4,4,27,0,0,.125,.176,.172,.348
Bob B Wickman,ATL,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Batista,ARI,32,60,3,6,1,0,0,4,2,31,0,0,.100,.127,.117,.244
J D Closser,COL,32,97,10,19,3,1,2,11,12,23,0,1,.196,.288,.309,.598
Francisco F Cordero,MIL,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Fogg,COL,32,51,5,5,1,0,0,2,3,20,0,0,.098,.164,.118,.281
Tony A Gwynn Jr. C,MIL,32,77,5,20,2,1,0,4,2,15,3,1,.260,.275,.312,.587
Adam A Jones C,SEA,32,74,6,16,4,0,1,8,2,22,3,1,.216,.237,.311,.548
Greg G Maddux,LAD,32,68,3,9,2,0,0,7,2,22,2,0,.132,.155,.162,.317
Bill B Mueller,LAD,32,107,12,27,7,0,3,15,17,9,1,1,.252,.357,.402,.759
Dontrelle D Willis,FLA,32,64,8,11,0,1,3,10,6,13,0,0,.172,.243,.344,.587
Matt M Cain,SF,31,57,1,8,2,0,0,1,1,28,0,0,.140,.155,.175,.331
Brent B Clevlen C,DET,31,39,9,11,1,2,3,6,2,15,0,0,.282,.317,.641,.958
Aaron A Cook,COL,31,58,1,3,0,0,0,0,4,21,0,0,.052,.113,.052,.165
Juan J Cruz,ARI,31,21,0,0,0,0,0,0,3,9,0,0,.000,.125,.000,.125
Jeff J Francis,COL,31,61,3,7,0,0,0,6,8,20,0,0,.115,.211,.115,.326
Scott S Olsen,FLA,31,58,3,11,2,0,0,8,0,18,0,0,.190,.190,.224,.414
Jake J Peavy,SD,31,60,6,10,3,0,2,9,1,19,0,0,.167,.180,.317,.497
Dustin D Pedroia,BOS,31,89,5,17,4,0,2,7,7,7,0,1,.191,.258,.303,.561
Roberto R Petagine,SEA,31,27,3,5,2,0,1,2,4,10,0,0,.185,.313,.370,.683
Felix F Rodriguez,WSH,31,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Wilson,SF,31,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dewayne D Wise,CIN,31,38,3,7,2,0,0,1,0,6,0,0,.184,.184,.237,.421
Jeremy J Affeldt,COL,30,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edgardo E Alfonzo,TOR,30,87,5,11,2,0,0,5,7,4,0,0,.126,.200,.149,.349
Matt M Belisle,CIN,30,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Carpenter,STL,30,71,2,9,0,0,0,2,0,27,0,0,.127,.127,.127,.254
Vinnie V Chulk,SF,30,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Glavine,NYM,30,53,6,9,1,0,0,2,7,18,0,0,.170,.267,.189,.455
Jason J Jennings,COL,30,62,3,8,1,0,0,2,3,12,0,0,.129,.169,.145,.314
Josh J Johnson,FLA,30,42,1,4,2,0,0,3,1,23,0,0,.095,.116,.143,.259
Brett B Myers,PHI,30,63,1,2,0,0,0,1,4,24,0,0,.032,.090,.032,.121
Miguel M Ojeda,TEX,30,87,5,21,5,0,2,15,8,19,0,0,.241,.305,.368,.673
Ray R Olmedo,CIN,30,44,5,9,2,0,1,4,4,4,1,0,.205,.271,.318,.589
Jason J Schmidt,SF,30,66,4,9,3,0,1,1,0,26,0,0,.136,.136,.227,.364
Jeff J Suppan,STL,30,55,4,12,1,0,0,6,5,11,0,1,.218,.295,.236,.531
Claudio C Vargas,ARI,30,51,1,5,3,0,0,4,0,11,0,0,.098,.098,.157,.255
Brandon B Webb,ARI,30,73,4,11,2,0,0,9,2,33,0,0,.151,.171,.178,.349
Chris C Young,ARI,30,70,10,17,4,0,2,10,6,12,2,1,.243,.308,.386,.693
Delmon D Young R,TB,30,126,16,40,9,1,3,10,1,24,2,2,.317,.336,.476,.812
Tony T Armas,WSH,29,50,1,3,0,0,0,1,1,21,0,0,.060,.078,.060,.138
David D Cortes,COL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Casey C Kotchman,LAA,29,79,6,12,2,0,1,6,7,13,0,1,.152,.221,.215,.436
Brian B Moehler,FLA,29,31,1,2,0,0,0,2,1,15,0,0,.065,.121,.065,.186
Chad C Moeller,MIL,29,98,9,18,3,0,2,5,4,26,0,0,.184,.231,.276,.506
Oscar O Robles,LAD,29,33,6,5,0,1,0,0,5,5,0,0,.152,.263,.212,.475
Chris C Young,SD,29,54,2,7,2,1,0,4,0,26,0,0,.130,.130,.204,.333
Lance L Cormier,ATL,28,12,0,1,0,0,0,0,0,4,0,0,.083,.083,.083,.167
D' Angelo D Jimenez,OAK,28,71,8,13,3,0,1,8,16,13,0,0,.183,.333,.268,.601
Jon J Lieber,PHI,28,53,0,5,0,0,0,0,4,28,0,0,.094,.158,.094,.252
Paul P Maholm,PIT,28,55,3,6,0,0,0,2,3,31,0,0,.109,.155,.109,.264
Wandy W Rodriguez,HOU,28,37,4,3,0,0,0,1,1,10,0,0,.081,.105,.081,.186
Danny D Sandoval,PHI,28,38,1,8,1,0,0,4,4,3,0,0,.211,.279,.237,.516
Skip S Schumaker L,STL,28,54,3,10,1,0,1,2,5,6,2,1,.185,.254,.259,.514
Fernando F Tatis,BAL,28,56,7,14,6,1,2,8,6,17,0,0,.250,.313,.500,.812
Steve S Trachsel,NYM,28,50,4,7,1,0,1,2,4,13,0,0,.140,.218,.220,.438
Reggie R Willits C,LAA,28,45,12,12,1,0,0,2,11,10,4,3,.267,.411,.289,.700
Tony T Womack,CHC,28,68,7,18,3,0,1,5,8,7,1,1,.265,.342,.353,.695
Randy R Choate,ARI,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Orlando O Hernandez,NYM,27,46,4,8,1,1,0,2,1,10,1,0,.174,.191,.239,.431
Nook N Logan C,WSH,27,90,13,27,3,1,1,8,6,20,2,1,.300,.337,.389,.726
Noah N Lowry,SF,27,46,2,7,0,0,1,2,3,10,0,0,.152,.204,.217,.422
Eric E Milton,CIN,27,49,8,11,3,1,0,3,2,24,0,0,.224,.250,.327,.576
Scott S Munter,SF,27,1,1,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000
Renyel R Pinto,FLA,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Reitsma,ATL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Ruiz,PHI,27,69,5,18,1,1,3,10,5,8,0,0,.261,.316,.435,.751
Luis L Terrero,BAL,27,40,4,8,1,0,1,6,1,7,0,3,.200,.238,.300,.538
Jason J Bergmann,WSH,26,8,0,0,0,0,0,0,1,2,0,0,.000,.111,.000,.111
Chris C Hammond,CIN,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Byung- Hyun B Kim,COL,26,50,4,8,1,0,0,4,1,15,0,0,.160,.176,.180,.356
Jonathan J Sánchez Sanchez,SF,26,7,1,0,0,0,0,0,1,4,0,0,.000,.125,.000,.125
Aaron A Sele,LAD,26,26,2,5,1,0,0,0,1,7,0,0,.192,.222,.231,.453
Brian B Shackelford,CIN,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Wagner,WSH,26,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Woody W Williams,SD,26,54,3,11,1,0,0,4,2,13,0,0,.204,.232,.222,.454
Doug D Brocail,SD,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adrian A Brown R,TEX,25,36,6,7,1,0,0,2,2,9,1,0,.194,.231,.222,.453
Giovanni G Carrara,LAD,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Dohmann,COL,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brendan B Harris,CIN,25,42,5,10,2,0,1,3,4,7,0,0,.238,.319,.357,.676
Anderson A Hernandez,NYM,25,66,4,10,1,1,1,3,1,12,0,0,.152,.164,.242,.407
Hung- Chih H Kuo,LAD,25,8,1,1,1,0,0,0,0,6,0,0,.125,.125,.250,.375
Ramon R Pena,ARI,25,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Phillips D,TOR,25,48,4,12,6,0,0,6,1,5,0,1,.250,.275,.375,.650
Victor V Santos,PIT,25,38,4,6,1,0,0,1,0,13,0,0,.158,.158,.184,.342
Troy T Tulowitzki S,COL,25,96,15,23,2,0,1,6,10,25,3,0,.240,.318,.292,.609
Elmer E Dessens,LAD,24,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C James,ATL,24,35,2,1,0,0,0,0,1,14,0,0,.029,.056,.029,.084
Chan Ho C Park,SD,24,41,0,11,0,0,0,5,0,12,0,0,.268,.268,.268,.537
Martin M Prado,ATL,24,42,3,11,1,1,1,9,5,7,0,0,.262,.340,.405,.745
Josh J Rabe D,MIN,24,49,8,14,1,0,3,7,2,11,0,1,.286,.314,.490,.804
Glendon G Rusch,CHC,24,15,1,3,1,0,0,0,0,4,0,0,.200,.200,.267,.467
Jack J Taschner,SF,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alberto A Callaspo,ARI,23,42,2,10,1,1,0,6,4,6,0,1,.238,.298,.310,.607
Greg G Dobbs,SEA,23,27,4,10,3,1,0,3,0,4,0,1,.370,.393,.556,.948
Mike M Gallo,HOU,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Mathis,LAA,23,55,9,8,2,0,2,6,7,14,0,0,.145,.238,.291,.529
Brayan B Peña Pena,ATL,23,41,9,11,2,0,1,5,2,5,0,0,.268,.302,.390,.693
Oliver O Pérez Perez,NYM,23,38,0,4,0,0,0,3,2,12,1,0,.105,.150,.105,.255
Timo T Perez,STL,23,31,3,6,1,0,1,3,3,4,0,0,.194,.286,.323,.608
Paul P Phillips,KC,23,65,8,18,3,0,1,5,1,8,0,0,.277,.284,.369,.653
Randall R Simon,PHI,23,21,0,5,0,0,0,2,2,6,0,0,.238,.304,.238,.542
Manny M Alexander,SD,22,34,2,6,1,1,0,4,2,5,0,1,.176,.216,.265,.481
Joey J Eischen,WSH,22,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Enrique E Gonzalez,ARI,22,32,3,9,1,0,0,3,0,8,0,0,.281,.281,.313,.594
Geremi G Gonzalez,MIL,22,8,1,0,0,0,0,0,1,2,0,0,.000,.111,.000,.111
Cole C Hamels,PHI,22,44,4,5,0,0,0,3,6,24,0,0,.114,.216,.114,.329
Jeff J Keppinger,KC,22,60,11,16,2,0,2,8,5,6,0,0,.267,.323,.400,.723
Sean S Marshall,CHC,22,40,3,5,0,0,1,2,0,19,0,0,.125,.125,.200,.325
Pedro P Martinez,NYM,22,38,2,4,1,0,0,1,2,16,0,0,.105,.150,.132,.282
Henry H Mateo,WSH,22,26,5,4,2,0,1,3,2,3,0,0,.154,.214,.346,.560
Curtis C Pride,LAA,22,27,6,6,2,0,1,2,6,8,0,0,.222,.364,.407,.771
Todd T Wellemeyer,KC,22,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tim T Worrell,SF,22,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Buchholz,HOU,21,30,0,1,0,0,0,0,1,11,0,0,.033,.065,.033,.098
Norris N Hopper R,CIN,21,39,6,14,1,0,1,5,6,4,2,2,.359,.435,.462,.896
Chris C Iannetta,COL,21,77,12,20,4,0,2,10,13,17,0,1,.260,.370,.390,.759
Josh J Kinney,STL,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dustan D Mohr C,BOS,21,40,5,7,1,0,2,3,3,20,0,0,.175,.233,.350,.583
Michael M Morse R,SEA,21,43,5,16,5,0,0,11,3,7,1,0,.372,.396,.488,.884
Chris C Resop,FLA,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Schroder,WSH,21,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Standridge,CIN,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Botts D,TEX,20,50,8,11,4,0,1,6,8,18,0,0,.220,.317,.360,.677
Rajai R Davis,PIT,20,14,1,2,1,0,0,0,2,3,1,3,.143,.250,.214,.464
Alex A Gonzalez,PHI,20,36,4,4,0,0,0,1,2,10,0,0,.111,.158,.111,.269
George G Lombard,WSH,20,21,2,3,0,0,1,1,5,10,2,0,.143,.308,.286,.593
Carlos C Marmol,CHC,20,23,3,6,1,0,1,1,0,7,0,0,.261,.261,.435,.696
Guillermo G Mota,NYM,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Murphy C,BOS,20,22,4,5,1,0,1,2,4,4,0,0,.227,.346,.409,.755
Michael M O' Connor,WSH,20,31,2,2,0,0,0,1,1,18,0,0,.065,.094,.065,.158
Elizardo E Ramirez,CIN,20,26,2,5,1,0,0,3,1,9,0,0,.192,.222,.231,.453
Scott S Schoeneweis,CIN,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Tiffee,MIN,20,45,4,11,1,0,2,6,4,8,0,1,.244,.306,.400,.706
Heath H Bell,NYM,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Fiorentino L,BAL,19,39,8,10,2,0,0,7,7,3,1,0,.256,.375,.308,.683
Jason J Grimsley,ARI,19,4,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eddie E Guardado,CIN,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Lidle,PHI,19,34,3,3,0,1,0,0,2,14,0,0,.088,.139,.147,.286
Laynce L Nix C,MIL,19,67,3,11,2,0,1,10,0,28,0,0,.164,.186,.239,.424
Odalis O Perez,LAD,19,15,3,1,0,0,0,0,1,1,0,0,.067,.125,.067,.192
Jeff J Salazar C,COL,19,53,13,15,4,0,1,8,11,16,2,0,.283,.409,.415,.824
Jae Weong J Seo,TB,19,19,0,2,0,0,0,0,1,6,0,0,.105,.150,.105,.255
Kevin K Thompson,NYY,19,30,5,9,3,0,1,6,6,9,2,0,.300,.417,.500,.917
Jeff J Weaver,STL,19,30,1,4,1,0,0,3,3,12,0,0,.133,.212,.167,.379
Kevin K Witt D,TB,19,61,5,9,2,0,2,5,0,21,0,0,.148,.148,.279,.426
Jeff J Baker R,COL,18,57,13,21,7,2,5,21,1,14,2,0,.368,.379,.825,1.204
Kevin K Barry,ATL,18,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
T. J. T Bohn R,SEA,18,14,2,2,0,0,1,2,2,8,0,0,.143,.250,.357,.607
Roger R Clemens,HOU,18,27,0,2,1,0,0,0,3,11,0,0,.074,.194,.111,.305
Buck B Coats,CHC,18,18,2,3,1,0,1,1,0,6,0,0,.167,.167,.389,.556
Clay C Condrey,PHI,18,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jorge J De La Rosa,MIL,18,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Brandon B Harper,WSH,18,41,6,12,3,0,2,6,4,4,0,0,.293,.362,.512,.874
Rick R Helling,MIL,18,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Adam A Lind D,TOR,18,60,8,22,8,0,2,8,5,12,0,0,.367,.415,.600,1.015
Tomo T Ohka,MIL,18,31,0,5,1,0,0,6,1,15,0,0,.161,.188,.194,.381
Carlos C Pena,BOS,18,33,3,9,2,0,1,3,4,10,0,0,.273,.351,.424,.776
Kerry K Robinson C,KC,18,64,8,17,2,1,0,5,1,7,1,1,.266,.277,.328,.605
Brian B Sanches,PHI,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Sweeney C,CWS,18,35,1,8,0,0,0,5,0,7,0,0,.229,.229,.229,.457
Mike M Thompson,SD,18,25,2,4,0,0,0,0,1,12,0,0,.160,.192,.160,.352
John J Thomson,ATL,18,30,1,8,2,0,0,4,0,10,0,0,.267,.267,.333,.600
Joe J Thurston,PHI,18,18,3,4,1,0,0,0,1,2,0,0,.222,.300,.278,.578
Ryan R Vogelsong,PIT,18,3,1,1,0,0,0,0,2,2,0,0,.333,.600,.333,.933
Pedro P Astacio,WSH,17,25,2,5,0,0,0,0,0,8,0,0,.200,.259,.200,.459
Larry L Bigbie,STL,17,25,2,6,1,0,0,1,3,9,0,0,.240,.321,.280,.601
Michael M Bourn R,PHI,17,8,2,1,0,0,0,0,1,3,1,2,.125,.222,.125,.347
Mark M Hendrickson,LAD,17,19,1,0,0,0,0,0,2,14,0,0,.000,.095,.000,.095
Charlton C Jimerson R,HOU,17,6,2,2,0,0,1,1,0,3,2,0,.333,.333,.833,1.167
Ed E Rogers,BAL,17,25,1,5,0,0,0,2,0,3,0,0,.200,.192,.200,.392
Anibal A Sánchez Sanchez,FLA,17,35,1,4,0,0,0,2,0,14,0,0,.114,.114,.114,.229
Ben B Sheets,MIL,17,33,1,1,0,0,0,0,1,13,0,0,.030,.059,.030,.089
Chad C Billingsley,LAD,16,24,2,2,0,0,0,2,2,15,0,0,.083,.185,.083,.268
Raul R Chavez,BAL,16,28,1,5,0,0,0,0,1,4,0,0,.179,.207,.179,.386
Tomas T De La Rosa S,SF,16,16,1,5,0,0,0,1,1,3,0,0,.313,.353,.313,.665
Rich R Hill,CHC,16,30,0,3,1,0,0,0,1,11,0,0,.100,.129,.133,.262
Kevin K Kouzmanoff D,CLE,16,56,4,12,2,0,3,11,5,12,0,0,.214,.279,.411,.689
Justin J Lehr,MIL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Maine,NYM,16,28,3,1,1,0,0,0,0,16,0,0,.036,.069,.071,.140
Paul P Mc Anulty,SD,16,13,3,3,1,0,1,3,2,4,0,0,.231,.333,.538,.872
Sergio S Mitre,FLA,16,12,2,2,1,0,0,1,0,4,0,0,.167,.167,.250,.417
Scott S Moore,CHC,16,38,6,10,2,0,2,5,2,10,0,0,.263,.317,.474,.791
Mark M Mulder,STL,16,25,5,7,2,0,1,5,5,8,0,0,.280,.400,.480,.880
Anthony A Reyes,STL,16,25,1,3,0,0,0,0,0,10,0,0,.120,.120,.120,.240
Esteban E Yan,CIN,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Micah M Bowie,WSH,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fabio F Castro,PHI,15,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Di Felice,NYM,15,25,3,2,1,0,0,1,5,10,0,0,.080,.233,.120,.353
Melvin M Dorta,WSH,15,19,3,4,1,0,0,0,1,2,0,2,.211,.250,.263,.513
Angel A Guzman,CHC,15,12,0,2,1,0,0,2,0,4,0,0,.167,.167,.250,.417
Peter P Moylan,ATL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Smith,PHI,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Traber,WSH,15,13,1,1,0,0,0,1,1,8,0,0,.077,.143,.077,.220
Kyle K Davies,ATL,14,23,1,1,0,0,1,1,0,8,0,0,.043,.043,.174,.217
Mike M Edwards,PIT,14,16,1,3,0,0,0,0,1,5,0,0,.188,.235,.188,.423
Nate N Field,COL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Lohse,CIN,14,23,2,4,1,0,0,3,0,10,0,0,.174,.174,.217,.391
Yusmeiro Y Petit,FLA,14,5,1,1,0,0,0,1,0,2,0,0,.200,.200,.200,.400
Horacio H Ramirez,ATL,14,24,2,3,0,0,0,0,1,2,0,0,.125,.160,.125,.285
Josh J Sharpless,PIT,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ruben R Sierra,MIN,14,28,3,5,1,0,0,4,4,7,0,0,.179,.273,.214,.487
Dave D Williams,NYM,14,21,1,3,0,0,0,0,3,9,0,0,.143,.250,.143,.393
Chris C Barnwell S,MIL,13,30,2,2,0,0,0,1,1,6,1,0,.067,.097,.067,.163
Andy A Cannizaro S,NYY,13,8,5,2,0,0,1,1,1,1,0,0,.250,.333,.625,.958
Brandon B Claussen,CIN,13,21,1,2,0,0,0,1,0,11,0,0,.095,.095,.095,.190
John J Hattig,TOR,13,24,2,8,1,0,0,3,5,8,0,0,.333,.448,.375,.823
Fred F Lewis L,SF,13,11,5,5,1,0,0,2,0,3,0,0,.455,.455,.545,1.000
Randy R Wolf,PHI,13,21,2,4,2,0,0,4,2,8,0,0,.190,.240,.286,.526
Kevin K Barker D,TOR,12,17,3,4,1,0,1,1,1,10,0,0,.235,.278,.471,.748
Franklyn F German,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wiki W Gonzalez,WSH,12,35,3,8,0,0,0,2,2,5,0,0,.229,.263,.229,.492
Travis T Ishikawa,SF,12,24,1,7,3,1,0,4,1,6,0,0,.292,.320,.500,.820
Terrence T Long R,NYY,12,36,6,6,1,0,0,2,4,8,0,0,.167,.250,.194,.444
Juan J Mateo,CHC,12,12,1,0,0,0,0,0,0,9,0,0,.000,.000,.000,.000
Franquelis F Osoria,LAD,12,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jerry J Owens,CWS,12,9,4,3,1,0,0,0,0,2,1,0,.333,.333,.444,.778
Sidney S Ponson,STL,12,13,1,3,0,0,0,1,3,6,0,1,.231,.375,.231,.606
Chris C Sampson,HOU,12,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rudy R Seanez,SD,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Sikorski,SD,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Vargas,FLA,12,16,1,5,1,0,0,1,1,2,0,0,.313,.353,.375,.728
Jason J Wood,FLA,12,13,3,6,2,0,0,1,1,2,1,0,.462,.500,.615,1.115
Robert R Andino S,FLA,11,24,0,4,1,0,0,2,1,6,1,0,.167,.185,.208,.394
Jonah J Bayliss,PIT,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Burns,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Fields,CWS,11,20,4,3,2,0,1,2,5,8,0,0,.150,.320,.400,.720
Gavin G Floyd,PHI,11,23,0,1,0,0,0,0,0,12,0,0,.043,.043,.043,.087
Wayne W Franklin,ATL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Gorzelanny,PIT,11,19,0,0,0,0,0,1,1,11,0,0,.000,.050,.000,.050
Matt M Lawton C,SEA,11,27,5,7,0,0,0,1,2,2,0,0,.259,.310,.259,.570
Carlos C Martinez,FLA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Omar O Quintanilla S,COL,11,34,3,6,1,1,0,3,3,9,1,1,.176,.243,.265,.508
Humberto H Quintero,HOU,11,21,2,7,2,0,0,2,1,3,0,0,.333,.364,.429,.792
Royce R Ring,NYM,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geovany G Soto,CHC,11,25,1,5,1,0,0,2,0,5,0,0,.200,.231,.240,.471
Chris C Booker,WSH,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Carter,LAD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Chacon,PIT,10,15,2,1,1,0,0,1,1,6,0,0,.067,.125,.133,.258
Casey C Daigle,ARI,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Demaria,MIL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Devine,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Fassero,SF,10,4,2,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Edgar E Gonzalez,ARI,10,13,0,1,0,0,0,0,0,4,0,0,.077,.077,.077,.154
Chad C Mottola L,TOR,10,16,3,4,2,0,0,0,0,3,0,0,.250,.250,.375,.625
Kevin K Reese,NYY,10,12,2,5,0,0,0,1,1,1,1,0,.417,.500,.417,.917
Michael M Restovich,CHC,10,12,0,2,1,0,0,1,1,5,0,0,.167,.231,.250,.481
Shawn S Riggans,TB,10,29,3,5,1,0,0,1,4,7,0,0,.172,.273,.207,.480
Mariano M Rivera,NYY,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Rogers,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Rose,STL,10,9,0,2,0,0,0,1,0,4,0,0,.222,.222,.222,.444
Jae Kuk J Ryu,CHC,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Stern C,BOS,10,20,3,3,1,0,0,4,0,4,1,0,.150,.190,.200,.390
Les L Walrond,CHC,10,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Watson,CIN,10,28,0,5,0,0,0,0,1,3,1,2,.179,.207,.179,.386
Drew T. D Anderson,MIL,9,9,3,1,0,0,0,0,1,4,0,0,.111,.200,.111,.311
Brandon B Backe,HOU,9,14,0,2,0,0,0,0,1,6,0,0,.143,.200,.143,.343
Dewon D Brazelton,SD,9,4,0,1,1,0,0,1,0,2,0,0,.250,.250,.500,.750
Alexi A Casilla,MIN,9,4,1,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750
Matt M Cepicky R,FLA,9,18,0,2,0,0,0,0,1,4,0,0,.111,.158,.111,.269
Dana D Eveland,MIL,9,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Freddy F Guzman,TEX,9,7,1,2,0,0,0,0,1,1,0,0,.286,.444,.286,.730
Scott S Hairston L,ARI,9,15,2,6,2,0,0,2,1,5,0,0,.400,.438,.533,.971
Jason J Hirsh,HOU,9,15,0,0,0,0,0,0,0,9,0,0,.000,.000,.000,.000
Lou L Merloni,CLE,9,19,1,4,1,0,0,1,2,5,1,0,.211,.286,.263,.549
Jamie J Moyer,PHI,9,21,1,2,0,0,0,1,1,6,0,0,.095,.136,.095,.232
Daniel D Ortmeier,SF,9,12,0,3,1,0,0,2,0,4,0,0,.250,.250,.333,.583
Beltran B Perez,WSH,9,6,0,3,0,0,0,0,1,2,0,0,.500,.571,.500,1.071
Ryan R Roberts,TOR,9,13,1,1,0,0,1,1,1,4,0,0,.077,.143,.308,.450
Vinny V Rottino,MIL,9,14,1,3,1,0,0,1,1,2,1,0,.214,.267,.286,.552
Doug D Slaten,ARI,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Vento R,WSH,9,18,3,5,1,0,0,1,4,5,0,0,.278,.409,.333,.742
Brian B Bannister,NYM,8,12,2,4,3,0,0,2,0,3,0,0,.333,.333,.583,.917
Hiram H Bocachica C,OAK,8,13,3,3,0,0,0,0,3,4,1,0,.231,.375,.231,.606
Sean S Burroughs,TB,8,21,3,4,1,0,0,1,4,7,1,0,.190,.320,.238,.558
Zach Z Day,WSH,8,12,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
