PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Ryan R Bukvich,KC,0,0,3.68,9,0,0,0,1,1,7.1,4,3,3,0,0,7,7,1.50,.182
Will W Cunnane,ATL,1,1,7.30,9,0,0,0,0,0,12.1,18,10,10,3,1,4,11,1.78,.346
Randy R Flores,STL,1,0,1.93,9,1,0,0,0,0,14.0,13,3,3,0,3,3,7,1.14,.265
Matt M Guerrier,MIN,0,1,5.68,9,2,0,0,0,0,19.0,22,13,12,5,1,6,11,1.47,.293
Carlos C Hernández Hernandez,HOU,1,3,6.43,9,9,0,0,0,0,42.0,50,31,30,11,5,23,26,1.74,.303
Luke L Hudson,CIN,4,2,2.42,9,9,0,0,0,0,48.1,36,16,13,3,2,25,38,1.26,.208
Donovan D Osborne,NYY,2,0,7.13,9,2,0,0,0,0,17.2,25,16,14,3,2,5,10,1.70,.347
Willis W Roberts,PIT,0,0,5.25,9,0,0,0,0,0,12.0,12,7,7,0,2,9,7,1.75,.279
Dennis D Tankersley,SD,0,5,5.14,9,6,0,0,0,0,35.0,35,25,20,3,1,17,29,1.49,.254
Bruce B Chen,BAL,2,1,3.02,8,7,1,0,0,0,47.2,39,19,16,7,0,16,32,1.15,.220
Jason J Grilli,CWS,2,3,7.40,8,8,1,0,0,0,45.0,52,38,37,11,3,20,26,1.60,.294
Brad B Halsey,NYY,1,3,6.47,8,7,0,0,0,0,32.0,41,26,23,4,2,14,25,1.72,.306
Edwin E Jackson,LA,2,1,7.30,8,5,0,0,0,0,24.2,31,20,20,7,0,11,16,1.70,.307
Scott S Kazmir,TB,2,3,5.67,8,7,0,0,0,0,33.1,33,22,21,4,2,21,41,1.62,.256
Franklin F Nunez,TB,0,3,5.91,8,0,0,0,0,0,10.2,11,8,7,1,3,7,14,1.69,.268
Jeriome J Robertson,CLE,1,1,12.21,8,0,0,0,0,0,14.0,22,22,19,5,2,9,6,2.21,.349
Michael M Tejera,TEX,0,1,13.50,8,2,0,0,0,0,9.1,15,14,14,1,2,9,10,2.57,.366
Kurt K Ainsworth,BAL,0,1,9.68,7,7,0,0,0,0,30.2,39,34,33,6,5,20,20,1.92,.320
Cha Seung C Baek,SEA,2,4,5.52,7,5,0,0,0,0,31.0,35,23,19,5,2,11,20,1.48,.278
Denny D Bautista,KC,0,4,8.49,7,5,0,0,0,0,29.2,44,28,28,3,3,13,19,1.92,.352
Darwin D Cubillan,BAL,0,0,5.40,7,0,0,0,0,0,10.0,13,7,6,3,0,7,8,2.00,.302
Jeff J D' Amico,CLE,1,2,7.63,7,7,0,0,0,0,30.2,45,29,26,6,1,6,16,1.66,.333
Vic V Darensbourg,NYM,0,1,6.43,7,0,0,0,0,0,7.0,11,5,5,1,0,3,1,2.00,.423
Jeff J Francis,COL,3,2,5.15,7,7,0,0,0,0,36.2,42,22,21,8,1,13,32,1.50,.286
Justin J Germano,SD,1,2,8.86,7,5,0,0,0,0,21.1,31,24,21,2,0,14,16,2.11,.341
Franklyn F Gracesqui,FLA,0,1,11.25,7,0,0,0,1,1,4.0,6,5,5,0,2,3,1,2.25,.333
Brad B Hennessey,SF,2,2,4.98,7,7,0,0,0,0,34.1,42,24,19,2,0,15,25,1.66,.294
Steve S Karsay,NYY,0,0,2.70,7,0,0,0,0,0,6.2,5,3,2,2,0,2,4,1.05,.217
Byung- Hyun B Kim,BOS,2,1,6.23,7,3,0,0,0,0,17.1,17,15,12,1,2,7,6,1.38,.258
Elizardo E Ramirez,PHI,0,0,4.80,7,0,0,0,0,0,15.0,17,8,8,3,1,5,9,1.47,.283
Aaron A Small,FLA,0,0,8.27,7,0,0,0,0,0,16.1,24,15,15,5,0,7,8,1.90,.343
Brian B Sweeney,SD,1,0,5.65,7,2,0,0,0,0,14.1,20,9,9,1,0,2,10,1.53,.328
Jason J Szuminski,SD,0,0,7.20,7,0,0,0,0,0,10.0,12,9,8,3,2,11,5,2.30,.286
Chris C Young,TEX,3,2,4.71,7,7,0,0,0,0,36.1,36,21,19,7,2,10,27,1.27,.250
Travis T Blackley,SEA,1,3,10.04,6,6,0,0,0,0,26.0,35,31,29,9,1,22,16,2.19,.321
Scott S Erickson,TEX,1,4,6.67,6,6,0,0,0,0,27.0,38,22,20,3,0,20,9,2.15,.336
Brian B Falkenborg,LA,1,0,7.53,6,0,0,0,0,0,14.1,19,14,12,2,3,9,11,1.95,.322
Gavin G Floyd,PHI,2,0,3.49,6,4,0,0,0,0,28.1,25,11,11,1,5,16,24,1.45,.240
Ryan R Glynn,TOR,1,0,4.05,6,2,0,0,0,0,20.0,19,9,9,4,3,8,14,1.35,.250
Mike M Gosling,ARI,1,1,4.62,6,4,0,0,0,0,25.1,26,13,13,5,2,13,14,1.54,.274
Jeremy J Guthrie,CLE,0,0,4.63,6,0,0,0,0,0,11.2,9,6,6,1,1,6,7,1.29,.214
Adrian A Hernandez,MIL,0,2,8.44,6,1,0,0,0,0,16.0,20,18,15,1,0,14,14,2.13,.294
Marc M Kroon,COL,0,0,6.00,6,0,0,0,0,0,6.0,7,4,4,1,0,10,3,2.83,.350
Carlos C Pulido,MIN,0,0,8.74,6,0,0,0,0,0,11.1,16,13,11,2,1,4,9,1.76,.333
Nick N Regilio,TEX,0,4,6.05,6,4,0,0,0,0,19.1,20,16,13,3,2,15,12,1.81,.278
Kirk K Saarloos,OAK,2,1,4.44,6,5,0,0,0,0,24.1,27,13,12,4,2,12,10,1.60,.284
Rafael R Soriano,SEA,0,3,13.50,6,0,0,0,0,0,3.1,9,6,5,0,0,3,3,3.60,.450
Denny D Stark,COL,0,5,11.42,6,6,0,0,0,0,26.0,53,43,33,9,0,18,10,2.73,.427
John J Van Benschoten,PIT,1,3,6.91,6,5,0,0,0,0,28.2,33,27,22,3,2,19,18,1.81,.300
Randy R Williams,SEA,0,0,5.79,6,0,0,0,0,0,4.2,3,3,3,0,0,6,4,1.93,.188
Rick R Ankiel C,STL,1,0,5.40,5,0,0,0,0,0,10.0,10,6,6,2,2,1,9,1.10,.256
Pedro P Astacio,BOS,0,0,10.38,5,1,0,0,0,0,8.2,13,10,10,2,0,5,6,2.08,.342
Brian B Cooper,SF,0,2,8.78,5,2,0,0,0,0,13.1,15,13,13,4,1,5,7,1.50,.288
Roy R Corcoran,MON,0,0,6.75,5,0,0,0,0,0,5.1,7,4,4,0,0,5,4,2.25,.304
Nate N Cornejo,DET,1,3,8.42,5,5,0,0,0,0,25.2,42,25,24,4,1,11,12,2.06,.375
Jorge J De La Rosa,MIL,0,3,6.35,5,5,0,0,0,0,22.2,29,20,16,1,1,14,5,1.90,.309
Travis T Driskill,COL,0,0,6.48,5,0,0,0,0,0,8.1,13,6,6,0,0,3,6,1.92,.361
Chris C Gissell,COL,0,1,14.54,5,1,0,0,0,0,8.2,20,14,14,4,0,3,11,2.65,.465
Jimmy J Haynes,CIN,0,3,9.60,5,4,0,0,0,0,15.0,26,17,16,3,2,7,8,2.20,.388
Aaron A Heilman,NYM,1,3,5.46,5,5,0,0,0,0,28.0,27,17,17,4,0,13,22,1.43,.257
Logan L Kensing,FLA,0,3,9.88,5,3,0,0,0,0,13.2,19,15,15,5,1,9,7,2.05,.345
Damian D Moss,TB,0,1,16.88,5,2,0,0,0,0,8.0,13,15,15,2,1,5,6,2.25,.351
Aaron A Myette,CIN,0,0,8.31,5,0,0,0,0,0,4.1,3,4,4,0,2,8,6,2.54,.188
Ricardo R Rodriguez,TEX,3,1,2.03,5,4,1,1,0,0,26.2,28,10,6,1,0,12,15,1.50,.262
Aaron A Taylor,SEA,0,0,9.82,5,0,0,0,0,0,3.2,5,4,4,2,0,3,4,2.18,.313
Kevin K Walker,SF,0,0,16.20,5,0,0,0,0,0,1.2,3,3,3,1,1,2,1,3.00,.429
Nick N Bierbrodt,TEX,1,1,5.82,4,4,0,0,0,0,17.0,14,11,11,4,2,19,10,1.94,.246
Jamie J Brown,BOS,0,0,5.87,4,0,0,0,0,0,7.2,15,7,5,1,0,4,6,2.48,.417
Fernando F Cabrera,CLE,0,0,3.38,4,0,0,0,0,0,5.1,3,3,2,0,0,1,6,0.75,.167
Mickey M Callaway,TEX,0,1,7.94,4,3,0,0,0,0,11.1,18,10,10,2,1,7,9,2.21,.367
Santiago S Casilla,OAK,0,0,12.71,4,0,0,0,0,0,5.2,5,8,8,3,1,9,5,2.47,.227
Jim J Crowell,PHI,0,0,3.00,4,0,0,0,0,0,3.0,6,2,1,0,0,0,1,2.00,.333
Kyle K Denney,CLE,1,2,9.56,4,4,0,0,0,0,16.0,32,17,17,3,0,8,13,2.50,.421
Juan J Dominguez,TEX,1,2,3.91,4,4,0,0,0,0,23.0,25,11,10,2,2,5,14,1.30,.281
J. D. J Durbin,MIN,0,1,7.36,4,1,0,0,0,0,7.1,12,6,6,0,0,6,6,2.45,.387
Rosman R Garcia,TEX,0,0,5.40,4,0,0,0,0,0,6.2,9,5,4,1,0,5,5,2.10,.310
Gary G Glover,MIL,2,1,3.50,4,3,0,0,0,0,18.0,18,9,7,2,2,8,8,1.44,.265
Dicky D Gonzalez,TB,0,0,6.14,4,0,0,0,0,0,7.1,9,5,5,1,0,2,7,1.50,.310
Sterling S Hitchcock,SD,0,3,6.33,4,4,0,0,0,0,21.1,22,15,15,5,0,8,14,1.41,.265
David D Lee,CLE,0,0,10.38,4,0,0,0,0,0,4.1,8,7,5,0,0,4,4,2.77,.348
Travis T Phelps,MIL,0,1,10.50,4,0,0,0,0,0,6.0,8,7,7,2,0,3,3,1.83,.286
Andy A Pratt,CHC,0,1,21.60,4,0,0,0,0,0,1.2,0,4,4,0,1,7,1,4.20,.000
Todd T Ritchie,TB,0,2,9.00,4,2,0,0,0,0,8.0,12,9,8,4,1,6,4,2.25,.343
Grant G Roberts,NYM,0,0,17.36,4,0,0,0,0,0,4.2,9,9,9,2,0,6,1,3.21,.429
Derrick D Turnbow,ANA,0,0,0.00,4,0,0,0,0,0,6.1,2,0,0,0,0,7,3,1.42,.105
John J Webb,TB,0,0,7.00,4,0,0,0,0,0,9.0,12,7,7,2,1,7,9,2.11,.324
Dan D Wright,CWS,0,4,8.15,4,4,0,0,0,0,17.2,24,17,16,5,2,11,6,1.98,.320
Mike M Bacsik,TEX,1,1,4.60,3,3,0,0,0,0,15.2,16,8,8,2,2,1,6,1.09,.267
Joe J Beimel,MIN,0,0,43.20,3,0,0,0,0,0,1.2,8,8,8,1,0,2,2,6.00,.615
Joe J Blanton,OAK,0,0,5.63,3,0,0,0,0,0,8.0,6,5,5,1,0,2,6,1.00,.214
Jung Keun J Bong,CIN,1,1,4.70,3,3,0,0,0,0,15.1,17,13,8,3,0,10,11,1.76,.270
Jose J Capellan,ATL,0,1,11.25,3,2,0,0,0,0,8.0,14,10,10,2,0,5,4,2.38,.400
Jorge J De Paula,NYY,0,1,5.00,3,1,0,0,0,0,9.0,9,6,5,2,0,4,2,1.44,.281
Scott S Dunn,ANA,0,0,9.00,3,0,0,0,0,0,3.0,7,3,3,0,0,1,2,2.67,.438
Alex A Graman,NYY,0,0,19.80,3,2,0,0,0,0,5.0,14,11,11,1,0,2,4,3.20,.500
Shawn S Hill,MON,1,2,16.00,3,3,0,0,0,0,9.0,17,16,16,1,1,7,10,2.67,.415
Bobby B Jones,BOS,0,1,5.40,3,0,0,0,0,0,3.1,3,2,2,1,0,8,3,3.30,.273
Brandon B League,TOR,1,0,0.00,3,0,0,0,0,0,4.2,3,0,0,0,0,1,2,0.86,.176
Colby C Lewis,TEX,1,1,4.11,3,3,0,0,0,0,15.1,13,7,7,1,1,13,11,1.70,.228
Dave D Maurer,TOR,0,0,54.00,3,0,0,0,0,0,1.1,6,8,8,1,0,5,1,8.25,.600
Dave D Mc Carty,BOS,0,0,2.45,3,0,0,0,0,0,3.2,2,1,1,0,0,1,4,0.82,.154
Marty M Mc Leary,SD,0,0,14.73,3,0,0,0,0,0,3.2,7,6,6,2,0,2,4,2.45,.438
Joe J Nelson,BOS,0,0,16.88,3,0,0,0,0,0,2.2,4,5,5,0,2,3,5,2.63,.364
Josh J Pearce,STL,0,0,3.86,3,0,0,0,0,0,2.1,3,1,1,0,0,0,0,1.29,.375
Adam A Peterson,TOR,0,0,16.88,3,0,0,0,0,0,2.2,7,5,5,1,0,3,2,3.75,.467
Aaron A Rakers,BAL,0,0,4.15,3,0,0,0,0,0,4.1,5,2,2,0,0,1,3,1.38,.278
Jesus J Sanchez,CIN,0,2,7.53,3,3,0,0,0,0,14.1,18,12,12,4,0,9,8,1.88,.305
Ian I Snell,PIT,0,1,7.50,3,1,0,0,0,0,12.0,14,10,10,2,0,9,9,1.92,.298
Jason J Standridge,TB,0,0,9.00,3,1,0,0,0,0,10.0,14,10,10,5,0,4,7,1.80,.326
Josh J Stewart,CWS,0,1,15.26,3,2,0,0,0,0,7.2,16,13,13,3,0,3,5,2.48,.444
Brad B Thomas,MIN,0,0,16.88,3,0,0,0,0,0,2.2,7,5,5,0,0,1,0,3.00,.500
Kelly K Wunsch,CWS,0,0,0.00,3,0,0,0,0,0,2.0,2,0,0,0,0,1,1,1.50,.286
Kevin K Appier,KC,0,1,13.50,2,2,0,0,0,0,4.0,7,8,6,0,0,3,2,2.50,.368
Andy A Ashby,SD,0,0,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,0,2,0.50,.143
James J Baldwin,NYM,0,2,15.00,2,2,0,0,0,0,6.0,13,10,10,3,1,5,1,3.00,.448
Rigo R Beltran,MON,0,0,13.50,2,0,0,0,0,0,0.2,1,1,1,0,0,0,0,1.50,.333
Mike M Bynum,SD,0,1,54.00,2,0,0,0,0,0,0.2,1,4,4,0,0,3,0,6.00,.333
Frank F Castillo,BOS,0,0,0.00,2,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.333
Gustavo G Chacin,TOR,1,1,2.57,2,2,0,0,0,0,14.0,8,4,4,0,1,3,6,0.79,.167
Francisco F Cruceta,CLE,0,1,9.39,2,2,0,0,0,0,7.2,10,9,8,1,1,4,9,1.83,.303
Joe J Dawley,CLE,0,0,5.40,2,2,0,0,0,0,8.1,7,5,5,1,0,7,8,1.68,.233
Leo L Estrella,SF,0,0,27.00,2,0,0,0,0,0,1.1,8,4,4,0,0,1,0,6.75,.727
Jared J Fernandez,HOU,0,0,54.00,2,1,0,0,0,0,1.0,6,6,6,0,0,5,0,11.00,.750
Travis T Hughes,TEX,0,0,13.50,2,0,0,0,0,0,1.1,4,2,2,0,0,2,4,4.50,.500
Kameron K Loe,TEX,0,0,5.40,2,1,0,0,0,0,6.2,6,5,4,0,1,6,3,1.80,.273
Dan D Meyer,ATL,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,1,1,1.50,.286
Lou L Pote,CLE,0,0,9.00,2,0,0,0,0,0,3.0,3,3,3,0,0,1,5,1.33,.250
Jake J Robbins,CLE,0,0,5.40,2,0,0,0,0,0,1.2,3,1,1,1,0,0,0,1.80,.375
Phil P Seibel,BOS,0,0,0.00,2,0,0,0,0,0,3.2,0,0,0,0,1,5,1,1.36,.000
Jason J Stanford,CLE,0,1,0.82,2,2,0,0,0,0,11.0,12,1,1,0,1,5,5,1.55,.279
Merkin M Valdez,SF,0,0,27.00,2,0,0,0,0,0,1.2,4,5,5,1,0,3,2,4.20,.444
Jorge J Vasquez,KC,0,0,8.10,2,0,0,0,0,0,3.1,4,4,3,1,1,1,4,1.50,.267
Jason J Young,COL,0,1,12.96,2,2,0,0,0,0,8.1,15,12,12,3,0,5,7,2.40,.385
Abe A Alvarez,BOS,0,1,9.00,1,1,0,0,0,0,5.0,8,5,5,2,0,5,2,2.60,.400
Jason J Anderson,CLE,0,0,45.00,1,0,0,0,0,0,1.0,1,5,5,1,0,4,1,5.00,.250
Dusty D Bergman,ANA,0,0,13.50,1,0,0,0,0,0,2.0,4,3,3,0,0,1,1,2.50,.444
Trent T Durrington,MIL,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Jesse J Foppert,SF,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,2,1.00,.250
Jeremy J Griffiths,HOU,0,0,10.38,1,1,0,0,0,0,4.1,4,5,5,1,0,3,5,1.62,.235
Tim T Laker,CLE,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.333
John J Maine,BAL,0,1,9.82,1,1,0,0,0,0,3.2,7,4,4,1,0,3,1,2.73,.438
Sam S Marsonek,NYY,0,0,0.00,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,1.50,.333
Cody C Mc Kay,STL,0,0,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0.50,.000
Frank F Menechino,TOR,0,0,0.00,1,0,0,0,0,0,0.1,2,0,0,0,0,0,0,6.00,.667
Rodney R Myers,LA,0,0,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0.50,.167
Sam S Narron,TEX,0,0,13.50,1,1,0,0,0,0,2.2,5,4,4,3,0,4,1,3.38,.385
Mike M Neu,FLA,0,0,4.50,1,0,0,0,0,0,4.0,5,2,2,1,0,2,2,1.75,.313
Abraham O. A Nunez,PIT,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Shane S Reynolds,ARI,0,1,4.50,1,1,0,0,0,0,2.0,6,6,1,0,0,2,0,4.00,.500
Chris C Saenz,MIL,1,0,0.00,1,1,0,0,0,0,6.0,2,0,0,0,1,3,7,0.83,.100
Ryan R Snare,TEX,0,0,10.80,1,0,0,0,0,0,3.1,5,5,4,3,0,2,0,2.10,.333
Lino L Urdaneta,DET,0,0,-.--,1,0,0,0,0,0,0.0,5,6,6,0,0,1,0,-.--,1.000
Robin R Ventura,LA,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.250
Eduardo E Villacis,KC,0,1,13.50,1,1,0,0,0,0,3.1,6,5,5,1,0,4,0,3.00,.375
Todd T Zeile,NYM,0,0,45.00,1,0,0,0,0,0,1.0,4,5,5,0,0,2,0,6.00,.571
