PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Jake J Rogers,DET,35,112,11,14,3,0,4,8,13,51,0,0,.125,.222,.259,.481
Julio J Ur�as Urias,LAD,35,12,0,3,0,0,0,2,1,4,0,0,.250,.308,.250,.558
Jacob J Webb,ATL,35,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Austin A Allen,SD,34,65,4,14,4,0,0,3,6,21,0,0,.215,.282,.277,.559
Austin A Brice,MIA,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Davies,MIL,34,52,3,8,2,0,0,3,1,25,0,0,.154,.170,.192,.362
Robbie R Erlin,SD,34,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C G�mez Gomez,NYM,34,86,10,17,3,0,3,10,7,30,4,1,.198,.278,.337,.616
Rafael R Ortega L,ATL,34,88,7,18,3,0,2,10,8,22,3,0,.205,.271,.307,.578
Yadiel Y Rivera,MIA,34,60,8,11,2,0,0,3,6,20,2,0,.183,.258,.217,.474
Ranger R Su�rez Suarez,PHI,34,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Lane L Thomas C,STL,34,38,6,12,0,1,4,12,4,8,1,1,.316,.409,.684,1.093
Steven S Brault,PIT,33,42,8,14,1,0,1,2,1,8,0,0,.333,.349,.429,.777
Javy J Guerra,WSH,33,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tony T Sipp,WSH,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Solak D,TEX,33,116,19,34,6,1,5,17,15,29,2,0,.293,.393,.491,.884
Stephen S Strasburg,WSH,33,72,4,12,1,0,1,10,3,25,0,0,.167,.200,.222,.422
Julio J Teheran,ATL,33,55,1,6,1,0,0,4,0,24,0,0,.109,.107,.127,.234
Vince V Velasquez,PHI,33,30,2,7,0,0,1,3,2,9,0,0,.233,.281,.333,.615
Jeff J Brigham,MIA,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sonny S Gray,CIN,32,46,3,7,0,1,0,3,2,19,0,0,.152,.188,.196,.383
Clay C Holmes,PIT,32,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Adrian A Houser,MIL,32,22,0,1,1,0,0,0,2,17,0,0,.045,.125,.091,.216
Nick N Martini L,SD,32,93,8,21,4,1,1,7,14,26,0,0,.226,.330,.323,.653
Aaron A Nola,PHI,32,59,6,7,2,0,0,2,6,35,0,0,.119,.200,.153,.352
Cory C Spangenberg,MIL,32,95,11,22,2,2,2,10,6,36,3,0,.232,.277,.358,.635
Sandy S Alcantara,MIA,31,58,2,5,1,0,0,4,1,46,0,0,.086,.117,.103,.220
Chase C Anderson,MIL,31,40,1,4,1,0,0,1,2,24,0,0,.100,.143,.125,.268
Luis L Castillo,CIN,31,62,3,6,1,0,0,0,0,32,0,0,.097,.097,.113,.210
Patrick P Corbin,WSH,31,65,3,6,1,0,0,4,3,27,0,0,.092,.132,.108,.240
Zach Z Eflin,PHI,31,50,3,8,1,0,0,2,0,27,0,0,.160,.160,.180,.340
Robel R Garc�a,CHC,31,72,8,15,2,2,5,11,7,35,0,0,.208,.275,.500,.775
Nick N Hundley,OAK,31,70,5,14,3,1,2,5,2,18,0,1,.200,.233,.357,.590
Miles M Mikolas,STL,31,59,1,8,1,0,0,2,0,27,0,0,.136,.136,.153,.288
Wes W Parsons,COL,31,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Jose J Quijada,MIA,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Quintana,CHC,31,54,2,5,1,0,0,3,0,27,0,0,.093,.093,.111,.204
Robbie R Ray,ARI,31,55,1,4,0,0,0,3,0,28,0,0,.073,.073,.073,.146
Wilfredo W Tovar S,LAA,31,83,5,16,5,0,0,5,5,15,0,0,.193,.239,.253,.492
Jared J Walsh,LAA,31,79,6,16,5,1,1,5,6,35,0,0,.203,.276,.329,.605
Rowan R Wick,CHC,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jacob Jde Gromde Grom,NYM,31,65,4,13,2,0,2,6,4,19,0,0,.200,.246,.323,.570
Corbin C Burnes,MIL,30,7,0,2,0,0,0,0,0,2,0,0,.286,.286,.286,.571
Willi W Castro S,DET,30,100,10,23,6,1,1,8,6,34,0,1,.230,.284,.340,.624
Yu Y Darvish,CHC,30,56,1,5,0,0,0,3,2,31,0,0,.089,.119,.089,.208
Anthony A De Sclafani,CIN,30,55,0,6,0,0,0,1,0,28,0,0,.109,.109,.109,.218
Mauricio M Dub�n,SF,30,106,12,29,5,0,4,9,5,20,3,1,.274,.306,.434,.740
Kyle K Garlick,LAD,30,48,8,12,4,0,3,6,5,19,0,0,.250,.321,.521,.842
Kevin K Gausman,CIN,30,27,1,1,0,0,0,0,0,18,0,0,.037,.037,.037,.074
Chris C Herrmann,OAK,30,84,9,17,3,0,1,8,9,29,0,0,.202,.280,.274,.553
Dakota D Hudson,STL,30,51,1,4,0,0,0,2,0,24,0,0,.078,.096,.078,.175
Merrill M Kelly,ARI,30,52,3,1,0,0,0,2,2,25,0,0,.019,.056,.019,.075
Reese R Mc Guire,TOR,30,97,14,29,7,0,5,11,7,18,0,0,.299,.346,.526,.872
Daniel D Palka R,CWS,30,84,4,9,0,0,2,4,8,35,0,1,.107,.194,.179,.372
Brett B Phillips C,KC,30,65,7,9,2,0,2,6,10,23,3,0,.138,.247,.262,.508
Scott S Schebler C,CIN,30,81,11,10,2,0,2,7,14,27,0,1,.123,.253,.222,.475
Chad C Sobotka,ATL,30,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Andrew A Stevenson,WSH,30,30,4,11,1,1,0,0,6,11,0,1,.367,.486,.467,.953
Noah N Syndergaard,NYM,30,65,6,6,1,0,2,2,3,47,0,0,.092,.132,.200,.332
Richard R Ure�a Urena S,TOR,30,74,4,18,6,0,0,4,2,23,0,0,.243,.273,.324,.597
Nick N Vincent,PHI,30,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mark M Zagunis,CHC,30,36,2,9,3,0,0,5,4,16,0,0,.250,.325,.333,.658
Walker W Buehler,LAD,29,59,5,5,0,0,1,2,4,33,0,0,.085,.143,.136,.278
Rajai R Davis,NYM,29,25,4,5,2,0,1,8,1,5,0,1,.200,.231,.400,.631
Zach Z Duke,CIN,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Federowicz,TEX,29,75,6,12,2,0,4,7,5,31,1,0,.160,.213,.347,.559
Kyle K Hendricks,CHC,29,54,1,8,1,0,0,5,2,29,0,0,.148,.193,.167,.360
Keone K Kela,PIT,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Kolarek,LAD,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Lauer,SD,29,40,1,4,2,0,0,0,1,23,0,0,.100,.122,.150,.272
Logan L Morrison,PHI,29,35,5,7,1,0,2,3,3,10,0,0,.200,.263,.400,.663
Steve S Pearce,BOS,29,89,9,16,4,0,1,9,7,31,0,0,.180,.245,.258,.503
Jace J Peterson L,BAL,29,100,14,22,3,1,2,11,6,24,4,1,.220,.269,.330,.598
Nick N Pivetta,PHI,29,25,1,2,0,0,0,0,1,19,0,0,.080,.115,.080,.195
Rangel R Ravelo,STL,29,39,4,8,2,0,2,7,3,12,0,0,.205,.256,.410,.666
Jeff J Samardzija,SF,29,50,1,6,2,0,0,1,0,30,0,0,.120,.120,.160,.280
Adam A Wainwright,STL,29,50,6,8,3,0,0,2,2,20,0,0,.160,.189,.220,.409
Yu Y Chang,CLE,28,73,8,13,2,1,1,6,11,22,0,0,.178,.286,.274,.560
Sam S Coonrod,SF,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Stefan S Crichton,ARI,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jordan J Hicks,STL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Corban C Joseph,PIT,28,64,5,10,3,0,1,7,3,12,0,0,.156,.191,.250,.441
Clayton C Kershaw,LAD,28,49,1,5,1,0,0,1,1,16,0,0,.102,.120,.122,.242
Jon J Lester,CHC,28,48,6,9,2,0,1,6,5,20,0,0,.188,.264,.292,.556
Joey J Lucchesi,SD,28,48,0,3,0,0,0,1,1,36,0,0,.063,.082,.063,.144
Brian B O' Grady C,CIN,28,42,4,8,2,1,2,3,4,17,0,0,.190,.292,.429,.720
Edwin E Rios,LAD,28,47,10,13,2,1,4,8,9,21,0,0,.277,.393,.617,1.010
Joe J Ross,WSH,28,19,1,2,0,0,0,0,1,10,0,0,.105,.150,.105,.255
Hyun Jin H Ryu,LAD,28,51,3,8,1,0,1,3,4,23,0,0,.157,.218,.235,.454
Tyler T Saladino S,MIL,28,65,7,8,0,0,2,8,5,26,2,0,.123,.197,.215,.413
Adrian A Sanchez,WSH,28,31,3,7,0,0,0,1,1,10,0,0,.226,.250,.226,.476
Max M Scherzer,WSH,28,55,6,10,0,0,0,2,0,27,2,0,.182,.182,.182,.364
Yangervis Y Solarte,SF,28,73,9,15,5,0,1,7,4,16,0,0,.205,.247,.315,.562
Michael M Wacha,STL,28,36,3,6,1,0,0,3,0,21,0,0,.167,.167,.194,.361
Zack Z Wheeler,NYM,28,57,5,12,2,0,1,6,2,19,0,0,.211,.262,.298,.560
Austin A Wynns,BAL,28,70,8,15,1,0,1,5,3,14,0,0,.214,.247,.271,.518
Scott S Alexander,LAD,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yency Y Almonte,COL,27,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Braden B Bishop C,SEA,27,56,3,6,0,0,0,4,3,21,0,0,.107,.153,.107,.260
Zack Z Collins D,CWS,27,86,10,16,3,1,3,12,14,39,0,0,.186,.307,.349,.656
Jon J Gray,COL,27,47,1,3,0,0,0,1,3,22,0,0,.064,.120,.064,.184
Shane S Greene,ATL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geoff G Hartlieb,PIT,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sam S Hilliard C,COL,27,77,13,21,4,2,7,13,9,23,2,0,.273,.356,.649,1.006
Jay J Jackson,MIL,27,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
D J Johnson,COL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gerardo G Reyes,SD,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dereck D Rodr�guez Rodriguez,SF,27,29,1,5,0,0,0,0,0,17,0,0,.172,.172,.172,.345
Anibal A S�nchez Sanchez,WSH,27,52,1,6,0,0,0,1,0,24,0,0,.115,.115,.115,.231
J B Shuck R,PIT,27,47,4,10,0,1,0,2,8,10,1,1,.213,.339,.255,.595
Matt M Skole D,CWS,27,72,7,15,2,0,0,6,7,31,0,0,.208,.275,.236,.511
Caleb C Smith,MIA,27,43,2,10,2,0,0,3,0,15,0,0,.233,.250,.279,.529
Mike M Soroka,ATL,27,52,2,4,0,0,0,3,2,22,0,0,.077,.143,.077,.220
Chris C Stratton,PIT,27,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ross R Stripling,LAD,27,20,1,3,0,0,0,1,2,7,0,0,.150,.227,.150,.377
Jason J Vargas,PHI,27,40,0,3,0,0,0,0,0,22,0,0,.075,.075,.075,.150
Peter P Bourjos L,LAA,26,44,4,4,1,0,0,2,1,15,2,0,.091,.109,.114,.222
Seth S Brown L,OAK,26,75,11,22,8,2,0,13,7,23,1,0,.293,.361,.453,.815
Seranthony S Dom�nguez Dominguez,PHI,26,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jordan J Lyles,MIL,26,45,3,4,0,0,0,4,1,28,0,0,.089,.128,.089,.216
Jack J Mayfield S,HOU,26,64,8,10,5,0,2,5,1,16,0,0,.156,.169,.328,.497
John Ryan J Murphy,ATL,26,63,9,11,3,0,4,7,6,28,0,0,.175,.246,.413,.659
La Monte L Wade Jr. C,MIN,26,56,10,11,2,1,2,5,11,9,0,1,.196,.348,.375,.723
Dan D Winkler,ATL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shaun S Anderson,SF,25,25,0,2,1,0,0,0,0,19,0,0,.080,.115,.120,.235
Tyler T Beede,SF,25,38,2,4,0,0,0,1,3,23,0,0,.105,.171,.105,.276
Anthony A Bemboom,LAA,25,54,2,7,1,0,1,4,1,21,0,0,.130,.145,.204,.349
Matt M Bowman,CIN,25,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Dunn,COL,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Ginkel,ARI,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zack Z Greinke,HOU,25,50,7,14,4,1,3,8,2,12,1,1,.280,.308,.580,.888
Scott S Heineman C,TEX,25,75,8,16,6,0,2,7,9,20,1,2,.213,.306,.373,.679
Daniel D Hudson,WSH,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Jankowski,SD,25,22,4,4,0,0,0,0,2,4,2,2,.182,.250,.182,.432
German G M�rquez Marquez,COL,25,48,5,11,4,1,0,11,0,14,0,0,.229,.229,.354,.583
Mike M Morin,PHI,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sheldon S Neuse,OAK,25,56,3,14,3,0,0,7,4,19,0,0,.250,.295,.304,.599
Chris C Paddack,SD,25,42,3,5,0,0,0,2,0,19,0,0,.119,.119,.119,.238
Brendan B Rodgers,COL,25,76,8,17,2,0,0,7,4,27,0,0,.224,.272,.250,.522
Abraham A Toro,HOU,25,78,13,17,3,2,2,9,9,19,1,1,.218,.303,.385,.688
Brandon B Woodruff,MIL,25,45,1,12,4,0,0,4,1,20,0,0,.267,.283,.356,.638
Tyler T Bashlor,NYM,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joshua J Fuentes,COL,24,55,8,12,1,0,3,7,1,20,1,0,.218,.232,.400,.632
Zack Z Godley,TOR,24,19,3,3,0,0,0,2,3,10,0,0,.158,.273,.158,.431
Cole C Hamels,CHC,24,42,1,6,1,0,0,4,1,15,0,0,.143,.178,.167,.344
Ryan R Helsley,STL,24,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Tyler T Mahle,CIN,24,34,4,3,1,0,0,0,1,19,0,0,.088,.114,.118,.232
Blake B Parker,PHI,24,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Phelps,CHC,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Antonio A Senzatela,COL,24,40,2,1,0,0,0,3,1,24,0,0,.025,.049,.025,.074
Ryne R Stanek,MIA,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Ure�a Urena,MIA,24,19,1,0,0,0,0,0,1,14,0,0,.000,.050,.000,.050
Jake J Arrieta,PHI,23,45,2,7,1,0,0,4,1,19,0,0,.156,.174,.178,.352
Michel M Baez,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Franklin F Barreto,OAK,23,57,6,7,2,0,2,5,1,23,1,0,.123,.138,.263,.401
Alex A Blandino,CIN,23,36,6,9,1,0,1,3,10,14,0,0,.250,.420,.361,.781
Gavin G Lux,LAD,23,75,12,18,4,1,2,9,7,24,2,0,.240,.305,.400,.705
Ryan R Mc Broom,KC,23,75,8,22,5,0,0,6,7,25,0,0,.293,.361,.360,.721
Casey C Sadler,LAD,23,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lucas L Sims,CIN,23,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250
Hunter H Strickland,WSH,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesus J Tinoco,COL,23,5,1,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Touki T Toussaint,ATL,23,9,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Adam A Warren,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trevor T Williams,PIT,23,36,2,6,0,0,0,4,2,17,0,0,.167,.211,.167,.377
Chris C Archer,PIT,22,35,1,4,0,0,0,2,3,19,0,0,.114,.184,.114,.298
Craig C Kimbrel,CHC,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Kramer,PIT,22,42,5,7,1,0,0,5,6,17,0,1,.167,.260,.190,.450
Cedric C Mullins,BAL,22,64,7,6,0,2,0,4,4,14,1,0,.094,.181,.156,.337
Michael M Perez,TB,22,46,6,10,5,0,0,2,8,19,0,0,.217,.345,.326,.672
Trevor T Richards,MIA,22,30,2,3,0,0,0,0,2,18,0,0,.100,.156,.100,.256
Kyle K Tucker R,HOU,22,67,15,18,6,0,4,11,4,20,5,0,.269,.319,.537,.857
Travis T Bergen,SF,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Clarke,ARI,21,24,2,6,0,0,1,2,0,10,0,0,.250,.250,.375,.625
Nicky N Delmonico L,CWS,21,63,6,13,2,0,1,6,4,25,0,1,.206,.265,.286,.550
Austin A Hays C,BAL,21,68,12,21,6,0,4,13,7,13,2,0,.309,.373,.574,.947
Erik E Kratz,TB,21,49,1,5,2,0,1,3,2,14,0,0,.102,.170,.204,.374
Peter P Lambert,COL,21,28,3,9,0,0,0,2,3,10,0,0,.321,.387,.321,.708
Domingo D Leyba,ARI,21,25,6,7,2,1,0,5,4,9,0,0,.280,.367,.440,.807
Pablo P L�pez Lopez,MIA,21,35,1,6,2,0,0,3,0,19,0,0,.171,.171,.229,.400
Andres A Mu�oz Munoz,SD,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cal C Quantrill,SD,21,25,1,2,0,0,0,1,1,6,0,1,.080,.115,.080,.195
Nick N Dini,KC,20,56,11,11,3,0,2,6,4,18,0,0,.196,.270,.357,.627
Carl C Edwards,SD,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Elmore,PIT,20,47,3,10,1,0,0,4,2,8,0,1,.213,.245,.234,.479
Erick E Fedde,WSH,20,15,1,2,0,0,0,0,0,6,0,0,.133,.133,.133,.267
Jandel J Gustave,SF,20,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kelvin K Gutierrez,KC,20,73,4,19,2,1,1,11,5,24,1,0,.260,.304,.356,.660
J D Hammer,PHI,20,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elieser E Hernandez,MIA,20,19,0,1,0,0,0,0,1,10,0,0,.053,.100,.053,.153
Gorkys G Hern�ndez Hernandez R,BOS,20,49,5,7,1,2,0,2,5,14,1,0,.143,.218,.245,.463
Nico N Hoerner S,CHC,20,78,13,22,1,1,3,17,3,11,0,0,.282,.305,.436,.741
Caleb C Joseph,ARI,20,38,5,8,2,0,0,3,1,10,0,0,.211,.250,.263,.513
Matt M Kemp L,CIN,20,60,4,12,2,0,1,5,1,19,0,0,.200,.210,.283,.493
Chris C Martin,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Martin L,PIT,20,36,5,9,2,0,0,2,4,10,2,0,.250,.325,.306,.631
Phil P Maton,CLE,20,4,0,1,0,0,0,1,0,2,0,0,.250,.250,.250,.500
Max M Moroff,CLE,20,32,3,4,1,0,1,4,2,16,1,0,.125,.176,.250,.426
Sean S Murphy,OAK,20,53,14,13,5,0,4,8,6,16,0,0,.245,.333,.566,.899
Pat P Neshek,PHI,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Seunghwan S Oh,COL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesus J Sucre,BAL,20,62,3,13,2,0,0,3,4,13,0,0,.210,.269,.242,.511
Taylor T Ward L,LAA,20,42,4,8,3,0,1,2,6,23,0,0,.190,.292,.333,.625
Randy R Arozarena C,STL,19,20,4,6,1,0,1,2,2,4,2,1,.300,.391,.500,.891
J T Chargois,LAD,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Foltynewicz,ATL,19,35,1,2,0,0,0,1,0,19,0,0,.057,.057,.057,.114
Kyle K Freeland,COL,19,23,1,2,0,0,0,0,3,15,0,0,.087,.192,.087,.279
Isaac I Galloway C,MIA,19,54,6,9,1,0,0,1,0,17,2,0,.167,.167,.185,.352
Sam S Howard,COL,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dallas D Keuchel,ATL,19,38,0,5,1,0,0,2,1,28,0,0,.132,.154,.158,.312
Mike M Montgomery,KC,19,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Tanner T Roark,CIN,19,33,2,5,1,0,1,2,0,13,0,0,.152,.152,.273,.424
Garrett G Stubbs,HOU,19,35,8,7,3,0,0,2,4,7,1,0,.200,.282,.286,.568
Andrew A Su�rez Suarez,SF,19,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chad C Wallach,MIA,19,48,4,12,3,0,1,3,6,12,0,0,.250,.333,.375,.708
Matt M Wisler,SEA,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Abad,SF,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jhoulys J Chac�n Chacin,MIL,18,24,2,3,0,0,1,1,1,10,0,0,.125,.160,.250,.410
Aramis A Garcia,SF,18,42,5,6,1,0,2,5,4,21,0,0,.143,.217,.310,.527
Gio G Gonzalez,MIL,18,25,1,1,0,0,0,0,1,17,0,0,.040,.077,.040,.117
Alen A Hanson,TOR,18,43,5,7,0,0,0,4,3,17,1,0,.163,.229,.163,.392
Michael M Hermosillo L,LAA,18,36,7,5,1,1,0,3,5,19,2,0,.139,.304,.222,.527
Kyle K Higashioka,NYY,18,56,8,12,5,0,3,11,0,26,0,0,.214,.211,.464,.675
Jeff J Hoffman,COL,18,21,2,5,0,0,0,1,0,9,0,0,.238,.238,.238,.476
Andrew A Knizner,STL,18,53,7,12,2,0,2,7,4,14,2,0,.226,.293,.377,.670
Kyle K Lewis R,SEA,18,71,10,19,5,0,6,13,3,29,0,0,.268,.293,.592,.885
Edubray E Ramos,PHI,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Giancarlo G Stanton L,NYY,18,59,8,17,3,0,3,13,12,24,0,0,.288,.403,.492,.894
Abraham A Almonte R,ARI,17,31,11,9,3,1,1,4,7,8,0,0,.290,.421,.548,.969
Jacob J Barnes,KC,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ray R Black,MIL,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Socrates S Brito R,TOR,17,39,5,3,0,1,0,2,4,17,0,0,.077,.163,.128,.291
Jaylin J Davis R,SF,17,42,2,7,0,0,1,3,3,11,1,2,.167,.255,.238,.493
Wilmer W Font,TOR,17,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
David D Freitas,MIL,17,15,2,1,0,0,0,1,4,5,0,0,.067,.250,.067,.317
Drew D Gagnon,NYM,17,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Nick N Margevicius,SD,17,15,1,3,0,0,0,0,0,7,0,0,.200,.200,.200,.400
Justin J Miller,WSH,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dustin D Peterson L,DET,17,44,3,10,4,0,0,6,2,14,1,0,.227,.277,.318,.595
Paul P Sewald,NYM,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Sherfy,ARI,17,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Breyvic B Valera,TOR,17,47,7,11,2,1,1,6,4,7,0,0,.234,.308,.383,.691
Daniel D Zamora,NYM,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Alford,TOR,16,28,3,5,0,0,1,1,1,11,2,0,.179,.233,.286,.519
Christian C Arroyo,TB,16,50,8,11,2,0,2,7,5,18,0,0,.220,.304,.380,.684
Drew D Butera,COL,16,43,6,7,3,0,0,3,4,14,0,0,.163,.229,.233,.462
Danny D Mendick,CWS,16,39,6,12,0,0,2,4,1,11,0,0,.308,.325,.462,.786
Dom D Nu�ez Nunez,COL,16,39,4,7,3,0,2,4,3,17,0,0,.179,.233,.410,.643
Hanley H Ramirez D,CLE,16,49,4,9,1,0,2,8,8,17,0,0,.184,.298,.327,.625
Chris C Shaw,SF,16,18,0,1,0,0,0,0,2,8,0,0,.056,.150,.056,.206
Burch B Smith,SF,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jordan J Yamamoto,MIA,16,21,0,1,0,0,0,1,1,9,0,0,.048,.091,.048,.138
Alex A Young,ARI,16,25,1,1,0,0,0,0,0,18,0,0,.040,.040,.040,.080
Bobby B Bradley D,CLE,15,45,4,8,5,0,1,4,4,20,0,0,.178,.245,.356,.600
Jon J Duplantier,ARI,15,8,1,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250
Parker P Markel,PIT,15,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Mayers,STL,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tyler T Rogers,SF,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Magneuris M Sierra C,MIA,15,40,5,14,1,1,0,1,2,7,3,3,.350,.381,.425,.806
Eric E Stamets S,CLE,15,41,4,2,1,0,0,2,5,24,0,0,.049,.149,.073,.222
Tyrone T Taylor R,MIL,15,10,1,4,2,0,0,1,1,1,0,0,.400,.500,.600,1.100
Andrew A Velazquez,CLE,15,23,3,2,2,0,0,0,1,13,1,0,.087,.125,.174,.299
Bobby B Wilson,DET,15,44,2,4,1,0,0,2,2,11,0,0,.091,.130,.114,.244
Dario D Agrazal,PIT,14,22,0,2,0,0,0,2,0,9,0,0,.091,.087,.091,.178
Montana M Du Rapau,PIT,14,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Ryan R Flaherty,CLE,14,21,4,3,2,0,0,1,0,7,0,0,.143,.143,.238,.381
Zac Z Gallen,ARI,14,19,2,2,0,0,0,1,0,8,0,0,.105,.105,.105,.210
Cole C Irvin,PHI,14,6,1,1,0,0,0,0,2,2,0,0,.167,.375,.167,.542
Ryan R La Marre C,MIN,14,23,3,5,0,0,2,3,3,5,1,1,.217,.308,.478,.786
Seth S Mejias- Brean,SD,14,30,3,7,2,0,2,5,3,9,0,0,.233,.303,.500,.803
Peter P O' Brien R,MIA,14,42,2,7,1,0,1,4,4,19,1,0,.167,.255,.262,.517
Jose J Pirela,PHI,14,22,1,4,1,0,1,2,2,7,0,0,.182,.250,.364,.614
A J Reed D,CWS,14,44,1,6,0,0,1,4,4,21,0,0,.136,.204,.205,.409
Yacksel Y R�os Rios,PIT,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Steckenrider,MIA,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Bednar,SD,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Biddle,ATL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Genesis G Cabrera,STL,13,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Austin A Davis,PHI,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
