PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Hideo H Nomo,LA,28,66,2,6,0,0,0,4,0,33,0,0,.091,.090,.091,.180
Carlos C Perez,MON,28,45,1,6,1,1,1,5,4,21,0,0,.133,.204,.267,.471
Pat P Rapp,FLA,28,56,1,6,1,0,0,5,0,25,0,0,.107,.107,.125,.232
Scott S Service,SF,28,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Smiley,CIN,28,55,6,9,1,0,2,5,4,26,0,0,.164,.217,.291,.508
David D Weathers,FLA,28,26,1,4,0,0,0,1,0,17,0,0,.154,.154,.154,.308
Tony T Clark,DET,27,101,10,24,5,1,3,11,8,30,0,0,.238,.294,.396,.690
Mark M Dewey,SF,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tyler T Green,PHI,27,44,2,8,5,0,1,5,0,16,0,1,.182,.182,.364,.546
Barry B Lyons,CWS,27,64,8,17,2,0,5,16,4,14,0,0,.266,.304,.531,.836
Rick R Parker L,LA,27,29,3,8,0,0,0,4,2,4,1,1,.276,.323,.276,.598
Alejandro A Pena,ATL,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ross R Powell,PIT,27,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Darrell D Whitmore C,FLA,27,58,6,11,2,0,1,2,5,15,0,0,.190,.250,.276,.526
Kevin K Flora C,PHI,26,76,13,16,3,0,2,7,4,23,1,0,.211,.250,.329,.579
Dustin D Hermanson,SD,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Kreuter,SEA,26,75,12,17,5,0,1,8,5,22,0,0,.227,.293,.333,.626
Dave D Leiper,MON,26,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Martinez,CAL,26,61,7,11,1,0,1,9,6,7,0,0,.180,.265,.246,.511
Mark M Petkovsek,STL,26,37,4,3,0,0,0,2,5,11,0,0,.081,.186,.081,.267
Mike M Stanton,ATL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ernie E Young R,OAK,26,50,9,10,3,0,2,5,8,12,0,0,.200,.310,.380,.690
Jim J Bullinger,CHC,25,47,1,6,3,0,0,5,5,16,0,0,.128,.204,.191,.395
Norm N Charlton,PHI,25,1,0,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000
Bryan B Eversgerd,MON,25,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Gott,PIT,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Guthrie,LA,25,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Hammond,FLA,25,48,7,13,2,0,1,4,7,16,0,0,.271,.364,.375,.739
Todd T Haney,CHC,25,73,11,30,8,0,2,6,7,11,0,0,.411,.463,.603,1.065
Darryl D Kile,HOU,25,36,1,4,1,0,0,6,4,20,0,0,.111,.200,.139,.339
Pedro P Martinez,HOU,25,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Todd T Pratt,CHC,25,60,3,8,2,0,0,4,6,21,0,0,.133,.209,.167,.376
Bret B Saberhagen,COL,25,49,3,5,1,0,0,0,2,12,0,0,.102,.137,.122,.260
Chris C Sabo,STL,25,84,10,20,6,0,1,11,4,14,3,0,.238,.283,.345,.628
Mike M Hampton,HOU,24,48,7,7,0,0,0,0,4,14,0,0,.146,.226,.146,.372
Dwayne D Hosey C,BOS,24,68,20,23,8,1,3,7,8,16,6,0,.338,.408,.618,1.026
Trenidad T Hubbard C,COL,24,58,13,18,4,0,3,9,8,6,2,1,.310,.394,.534,.928
Kevin K Jordan,PHI,24,54,6,10,1,0,2,6,2,9,0,0,.185,.228,.315,.543
Les L Norman R,KC,24,40,6,9,0,1,0,4,6,6,0,1,.225,.326,.275,.601
Gene G Schall,PHI,24,65,2,15,2,0,0,5,6,16,0,0,.231,.306,.262,.567
Tom T Urbani,STL,24,19,3,6,1,0,1,3,3,6,0,0,.316,.409,.526,.935
T. J. T Mathews,STL,23,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roberto R Mejia,COL,23,52,5,8,1,0,1,4,0,17,0,1,.154,.167,.231,.397
Henry H Mercedes,KC,23,43,7,11,2,0,0,9,8,13,0,0,.256,.370,.302,.673
Randy R Ready,PHI,23,29,3,4,0,0,0,0,3,6,0,1,.138,.219,.138,.357
Karl K Rhodes C,BOS,23,41,4,4,1,0,0,3,3,8,0,0,.098,.156,.122,.278
Chris C Widger,SEA,23,45,2,9,0,0,1,2,3,11,0,0,.200,.245,.267,.512
Brent B Cookson,KC,22,35,2,5,1,0,0,5,2,7,1,0,.143,.189,.171,.361
Willie W Fraser,MON,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marvin M Freeman,COL,22,23,2,2,0,0,1,4,1,16,0,0,.087,.125,.217,.342
Mike M Henneman,HOU,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Maas D,MIN,22,57,5,11,4,0,1,5,7,11,0,0,.193,.281,.316,.597
Chris C Snopek,CWS,22,68,12,22,4,0,1,7,9,12,1,0,.324,.403,.426,.829
Chris C Stynes,KC,22,35,7,6,1,0,0,2,4,3,0,0,.171,.256,.200,.456
Scooter E Tucker,CLE,22,27,3,2,0,0,1,1,5,4,0,0,.074,.242,.185,.428
Gene G Harris,PHI,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Butch B Henry,MON,21,42,1,2,0,0,0,1,0,11,0,0,.048,.048,.048,.095
Matt M Lawton C,MIN,21,60,11,19,4,1,1,12,7,11,1,1,.317,.414,.467,.881
Aaron A Ledesma,NYM,21,33,4,8,0,0,0,3,6,7,0,0,.242,.359,.242,.601
Richie R Lewis,FLA,21,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Jon J Lieber,PIT,21,21,0,1,0,0,0,0,0,14,0,0,.048,.048,.048,.095
Mike M Morgan,STL,21,38,2,2,0,0,0,0,3,20,0,0,.053,.122,.053,.175
Dick D Schofield S,CAL,21,30,1,6,0,0,0,2,5,5,0,0,.200,.314,.200,.514
Terry T Shumpert,BOS,21,47,6,11,3,0,0,3,4,13,3,1,.234,.294,.298,.592
Mark M Thompson,COL,21,13,2,5,0,0,0,0,0,7,0,0,.385,.385,.385,.769
Allen A Watson,STL,21,36,5,15,4,0,0,5,2,7,0,0,.417,.447,.528,.975
Bobby B Witt,FLA,21,32,0,2,1,0,0,2,1,10,0,0,.063,.088,.094,.182
Greg G Hansell,LA,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vicente V Palacios,STL,20,6,1,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Armando A Reynoso,COL,20,30,1,4,0,0,0,0,1,11,0,0,.133,.161,.133,.295
Andy A Benes,SD,19,40,2,6,1,0,0,3,1,18,0,0,.150,.171,.175,.346
Terry T Bradshaw,STL,19,44,6,10,1,1,0,2,2,10,1,2,.227,.261,.295,.556
Wes W Chamberlain R,BOS,19,42,4,5,1,0,1,1,3,11,1,0,.119,.178,.214,.392
Glenn G Dishman,SD,19,30,4,6,0,0,0,4,0,13,0,0,.200,.219,.200,.419
John J Ericks,PIT,19,31,2,3,1,0,0,1,0,12,0,0,.097,.097,.129,.226
John J Hudek,HOU,19,1,0,1,0,0,0,2,0,0,0,0,1.000,1.000,1.000,2.000
Danny D Jackson,STL,19,31,1,5,2,0,0,2,1,16,0,0,.161,.188,.226,.413
Kevin K Jarvis,CIN,19,21,2,3,1,0,0,0,0,8,0,0,.143,.182,.190,.372
Joe J Kmak,CHC,19,53,7,13,3,0,1,6,6,12,0,0,.245,.328,.358,.686
Mark M Loretta S,MIL,19,50,13,13,3,0,1,3,4,7,1,1,.260,.327,.380,.707
Donovan D Osborne,STL,19,31,1,5,3,0,0,4,3,15,0,0,.161,.257,.258,.515
Bill B Swift,COL,19,36,5,7,1,0,1,4,2,5,1,0,.194,.237,.306,.542
Ron R Villone,SD,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G White,MON,19,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Trevor T Wilson,SF,19,30,1,7,1,0,0,3,0,8,0,0,.233,.233,.267,.500
Kyle K Abbott,PHI,18,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Terry T Adams,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Brito,COL,18,51,5,11,3,0,0,7,2,17,1,0,.216,.259,.275,.534
Jarvis J Brown C,BAL,18,27,2,4,1,0,0,1,7,9,1,1,.148,.324,.185,.509
Mike M Brumley,HOU,18,18,1,1,0,0,1,2,0,6,1,0,.056,.056,.222,.278
Reid R Cornelius,NYM,18,20,0,2,0,0,0,0,0,7,0,0,.100,.100,.100,.200
Steve S Frey,PHI,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R Garces,FLA,18,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Gomez,SF,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shawn S Hare,TEX,18,24,2,6,1,0,0,2,4,6,0,0,.250,.357,.292,.649
Pete P Harnisch,NYM,18,33,0,3,0,0,0,0,0,6,0,0,.091,.091,.091,.182
Ken K Hill,STL,18,31,1,6,0,0,0,3,2,10,0,0,.194,.235,.194,.429
Jayhawk J Owens,COL,18,45,7,11,2,0,4,12,2,15,0,0,.244,.286,.556,.841
Tom T Prince,LA,18,40,3,8,2,1,1,4,4,10,0,0,.200,.273,.375,.648
Steve S Rodriguez,DET,18,39,5,7,1,0,0,0,6,10,2,2,.179,.289,.205,.494
William W Van Landingham,SF,18,46,1,7,2,0,1,3,0,24,0,0,.152,.152,.261,.413
Juan J Acevedo,COL,17,18,0,1,0,0,0,0,1,6,0,0,.056,.105,.056,.161
Juan J Bell S,BOS,17,26,7,4,2,0,1,2,2,10,0,0,.154,.207,.346,.553
Paul P Byrd,NYM,17,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Joey J Eischen,LA,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Grahe,COL,17,12,1,5,1,0,0,2,0,3,0,0,.417,.417,.500,.917
Omar O Olivares,PHI,17,9,1,2,1,0,1,2,1,4,0,0,.222,.300,.667,.967
Robert R Perez,TOR,17,48,2,9,2,0,1,3,0,5,0,0,.188,.188,.292,.479
Bill B Pulsipher,NYM,17,38,4,4,2,0,0,4,5,19,0,0,.105,.200,.158,.358
Scott S Sanders,SD,17,27,2,8,1,0,0,4,1,3,1,0,.296,.321,.333,.655
Curt C Schilling,PHI,17,40,3,7,2,0,0,3,0,15,0,0,.175,.175,.225,.400
Matt M Franco,CHC,16,17,3,5,1,0,0,1,0,4,0,0,.294,.294,.353,.647
Mike M Lieberthal,PHI,16,47,1,12,2,0,0,4,5,5,0,0,.255,.327,.298,.625
Rob R Natal,FLA,16,43,2,10,2,1,2,6,1,9,0,0,.233,.244,.465,.710
Sherman S Obando R,BAL,16,38,0,10,1,0,0,3,2,12,1,0,.263,.293,.289,.582
Todd T Williams,LA,16,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jeff J Barry,NYM,15,15,2,2,1,0,0,0,1,8,0,0,.133,.188,.200,.388
Jeff J Grotewold D,KC,15,36,4,10,1,0,1,6,9,7,0,0,.278,.422,.389,.811
Mike M Hubbard,CHC,15,23,2,4,0,0,0,1,2,2,0,0,.174,.240,.174,.414
Derek D Jeter S,NYY,15,48,5,12,4,1,0,7,3,11,0,0,.250,.294,.375,.669
Orlando O Palmeiro,CAL,15,20,3,7,0,0,0,1,1,1,0,0,.350,.381,.350,.731
Steve S Parris,PIT,15,28,2,7,2,0,0,4,0,10,0,0,.250,.250,.321,.571
Bryan B Rekar,COL,15,26,1,1,0,0,0,0,3,15,0,1,.038,.138,.038,.176
Rick R White,PIT,15,15,1,1,1,0,0,1,0,3,0,0,.067,.067,.133,.200
Reggie R Williams L,LA,15,11,2,1,0,0,0,1,2,3,0,0,.091,.231,.091,.322
Yamil Y Benitez R,MON,14,39,8,15,2,1,2,7,1,7,0,2,.385,.400,.641,1.041
Jamie J Brewington,SF,14,23,3,5,0,0,0,1,0,7,0,0,.217,.217,.217,.435
Rod R Correia S,CAL,14,21,3,5,1,1,0,3,0,5,0,0,.238,.238,.381,.619
Don D Florence,NYM,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Frascatore,STL,14,7,0,0,0,0,0,0,1,6,0,0,.000,.125,.000,.125
Buddy B Groom,FLA,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Isringhausen,NYM,14,27,2,4,1,0,0,0,2,10,0,0,.148,.233,.185,.418
Mark M Leonard,SF,14,21,4,4,1,0,1,4,5,2,0,0,.190,.346,.381,.727
Steve S Mintz,SF,14,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rob R Murphy,FLA,14,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Jose J Rijo,CIN,14,22,1,3,1,0,0,3,0,3,0,0,.136,.136,.182,.318
Rich R Rowland,BOS,14,29,1,5,1,0,0,1,0,11,0,0,.172,.172,.207,.379
Mackey M Sasser,PIT,14,26,1,4,1,0,0,0,0,0,0,0,.154,.154,.192,.346
Russ R Springer,PHI,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marvin M Benard C,SF,13,34,5,13,2,0,1,4,1,7,1,0,.382,.400,.529,.929
Mike M Busch,LA,13,17,3,4,0,0,3,6,0,7,0,0,.235,.235,.765,1.000
Alberto A Castillo,NYM,13,29,2,3,0,0,0,0,3,9,1,0,.103,.212,.103,.316
Karim K Garcia,LA,13,20,1,4,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Ed E Giovanola,ATL,13,14,2,1,0,0,0,0,3,5,0,0,.071,.235,.071,.307
Jeff J Juden,PHI,13,18,1,1,0,0,1,4,0,12,0,0,.056,.056,.222,.278
Carlos C Rodriguez,BOS,13,30,5,10,2,0,0,5,2,2,0,0,.333,.394,.400,.794
Duane D Singleton C,MIL,13,31,0,2,0,0,0,0,1,10,1,0,.065,.094,.065,.158
Kevin K Tapani,LA,13,17,0,3,1,0,0,2,0,7,0,0,.176,.176,.235,.412
Gary G Thurman L,SEA,13,25,3,8,2,0,0,3,1,3,5,2,.320,.333,.400,.733
Sergio S Valdez,SF,13,21,1,2,0,0,0,1,0,9,0,0,.095,.095,.095,.190
Pete P Walker,NYM,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Brady,CWS,12,21,4,4,1,0,0,3,2,4,0,1,.190,.261,.238,.499
Jerry J Goff,HOU,12,26,2,4,2,0,1,3,4,13,0,0,.154,.267,.346,.613
Jesse J Levis,CLE,12,18,1,6,2,0,0,3,1,0,0,0,.333,.333,.444,.778
Matt M Mantei,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josias J Manzanillo,NYM,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rudy R Pemberton L,DET,12,30,3,9,3,1,0,3,1,5,0,0,.300,.344,.467,.810
Shannon S Stewart C,TOR,12,38,2,8,0,0,0,1,5,5,2,0,.211,.318,.211,.529
Juan J Castro,LA,11,4,0,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650
Mark M Dalesandro,CAL,11,10,1,1,1,0,0,0,0,2,0,0,.100,.100,.200,.300
Sid S Fernandez,PHI,11,23,1,1,0,0,0,1,1,15,0,0,.043,.083,.043,.127
Tom T Foley,MON,11,24,2,5,2,0,0,2,2,4,1,0,.208,.269,.292,.561
Tommy T Greene,PHI,11,8,0,0,0,0,0,0,2,3,0,0,.000,.200,.000,.200
Lee L Hancock,PIT,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sam S Horn,TEX,11,9,0,1,0,0,0,0,1,6,0,0,.111,.200,.111,.311
Ray R Mc David C,SD,11,17,2,3,0,0,0,0,2,6,1,1,.176,.263,.176,.440
Craig C Mc Murtry,HOU,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Alex A Ochoa R,NYM,11,37,7,11,1,0,0,0,2,10,1,0,.297,.333,.324,.658
Felix F Rodriguez,LA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curt C Schmidt,MON,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Smith,CIN,11,3,0,0,0,0,0,0,2,2,0,0,.000,.400,.000,.400
Carlos C Valdez,SF,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Wells,CIN,11,28,2,4,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Paul P Fletcher,PHI,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Fox L,TEX,10,15,2,0,0,0,0,0,3,4,0,0,.000,.167,.000,.167
Brian B Kowitz R,ATL,10,24,3,4,1,0,0,3,2,5,0,1,.167,.259,.208,.468
Greg G Pirkl,SEA,10,17,2,4,0,0,0,0,1,7,0,0,.235,.278,.235,.513
Johnny J Ruffin,CIN,10,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Sager,COL,10,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Tremie,CWS,10,24,0,4,0,0,0,0,1,2,0,0,.167,.200,.167,.367
Gary G Wilson,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rich R Aurilia S,SF,9,19,4,9,3,0,2,4,1,2,1,0,.474,.476,.947,1.424
Brian B Barber,STL,9,8,0,1,0,0,0,0,1,2,0,0,.125,.222,.125,.347
Howard H Battle,TOR,9,15,3,3,0,0,0,0,4,8,1,0,.200,.368,.200,.568
Todd T Benzinger,SF,9,10,2,2,0,0,1,2,2,3,0,0,.200,.308,.500,.808
Jim J Bruske,LA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeromy J Burnitz L,CLE,9,7,4,4,1,0,0,0,0,0,0,0,.571,.571,.714,1.286
Ray R Giannelli,STL,9,11,0,1,0,0,0,0,3,4,0,0,.091,.286,.091,.377
Denny D Hocking S,MIN,9,25,4,5,0,2,0,3,2,2,1,0,.200,.259,.360,.619
Felix F Jose R,KC,9,30,2,4,1,0,0,1,2,9,0,0,.133,.188,.167,.354
Keith K Miller,KC,9,15,2,5,0,0,1,3,2,4,0,0,.333,.412,.533,.945
C. J. C Nitkowski,CIN,9,10,1,2,0,0,0,1,0,6,0,0,.200,.200,.200,.400
Jay J Powell,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Rosselli,SF,9,10,1,2,0,0,0,1,0,3,0,0,.200,.200,.200,.400
Kirk K Rueter,MON,9,16,0,0,0,0,0,1,0,6,0,0,.000,.000,.000,.000
Jason J Schmidt,ATL,9,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Brad B Woodall,ATL,9,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Tim T Worrell,SD,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tavo T Alvarez,MON,8,12,1,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Fausto F Cruz S,OAK,8,23,0,5,0,0,0,5,3,5,1,1,.217,.286,.217,.503
Matt M Dunbar,FLA,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Greene,CIN,8,19,1,2,0,0,0,0,3,7,0,0,.105,.227,.105,.332
Kenny K Greer,SF,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Maddux,PIT,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Parra,LA,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Ripken,CLE,8,17,4,7,0,0,2,3,0,3,0,0,.412,.412,.765,1.176
David D West,PHI,8,8,1,1,0,0,1,3,1,4,0,0,.125,.222,.500,.722
Jose J De Leon,MON,7,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Joe J Hall L,DET,7,15,2,2,0,0,0,0,2,3,0,0,.133,.235,.133,.369
Jeremy J Hernandez,FLA,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Pérez Perez,ATL,7,13,1,4,1,0,1,4,0,2,0,0,.308,.308,.615,.923
Eddie E Pye,LA,7,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mike M Remlinger,CIN,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C Ricci,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Rivera,CHC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Sharperson,ATL,7,7,1,1,1,0,0,2,0,2,0,0,.143,.143,.286,.429
Joe J Siddall,MON,7,10,4,3,0,0,0,1,3,3,0,0,.300,.500,.300,.800
Aaron A Small,FLA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Swartzbaugh,CHC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Telgheder,NYM,7,6,1,2,0,0,0,1,0,3,0,0,.333,.333,.333,.667
Ugueth U Urbina,MON,7,6,0,2,0,0,0,0,0,4,0,0,.333,.333,.333,.667
Doug D Creek,STL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cesar C Devarez,BAL,6,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Giles R,CLE,6,9,6,5,0,0,1,3,0,1,0,0,.556,.556,.889,1.444
Billy B Hatcher R,TEX,6,12,2,1,1,0,0,0,1,1,0,0,.083,.154,.167,.320
Tim T Hyers,SD,6,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bill B Krueger,SD,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Lomon,NYM,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Pennington,CIN,6,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Raabe,MIN,6,14,4,3,0,0,0,1,1,0,0,0,.214,.267,.214,.481
Rich R Scheid,FLA,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donne D Wall,HOU,6,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eddie E Zosky S,FLA,6,5,0,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Bernardo B Brito,MIN,5,5,1,1,0,0,1,1,0,3,0,0,.200,.333,.800,1.133
Enrique E Burgos,SF,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Dunn,MIN,5,6,0,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Tom T Edens,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Eenhoorn,NYY,5,14,1,2,1,0,0,2,1,3,0,0,.143,.200,.214,.414
Dave D Hajek,HOU,5,2,0,0,0,0,0,0,1,1,1,0,.000,.333,.000,.333
Jason J Jacome,NYM,5,7,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Ron R Mahay C,BOS,5,20,3,4,2,0,1,3,1,6,0,0,.200,.273,.450,.723
Ravelo R Manzanillo,PIT,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tim T Mauser,SD,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ramon R Morel,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rod R Nichols,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Harvey H Pulliam,COL,5,5,1,2,1,0,1,3,0,2,0,0,.400,.400,1.200,1.600
Ruben R Rivera L,NYY,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Sefcik,PHI,5,4,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Turner,CAL,5,10,0,1,0,0,0,1,0,3,0,0,.100,.100,.100,.200
Nigel N Wilson,CIN,5,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Bill B Bean L,SD,4,7,1,0,0,0,0,0,1,4,0,0,.000,.125,.000,.125
Mike M Birkbeck,NYM,4,6,1,2,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Ryan R Bowen,FLA,4,6,1,2,0,0,0,0,0,3,0,0,.333,.333,.333,.667
Andy A Carter,PHI,4,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Pedro P Castellano,COL,4,5,0,0,0,0,0,0,2,3,0,0,.000,.286,.000,.286
Dennis D Eckersley,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brook B Fordyce,NYM,4,2,1,1,1,0,0,0,1,0,0,0,.500,.667,1.000,1.667
Steve S Gibralter C,CIN,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Tim T Hulett,STL,4,11,0,2,0,0,0,0,0,3,0,0,.182,.182,.182,.364
Riccardo R Ingram D,MIN,4,8,0,1,0,0,0,1,2,1,0,0,.125,.300,.125,.425
John J Johnstone,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Murray,ATL,4,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Rick R Reed,CIN,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Springer,PHI,4,8,0,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250
Mike M Sweeney,KC,4,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
J. J Thobe,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Salomon S Torres,SF,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Bailey,STL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Benes,STL,3,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Terry T Clark,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Counsell S,COL,3,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Shawn S Estes,SF,3,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
John J Hope,PIT,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Quinton Q Mc Cracken,COL,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Russ R Mc Ginnis,KC,3,5,1,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Bobby B Munoz,PHI,3,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Shannon S Penn,DET,3,9,0,3,0,0,0,0,1,2,0,0,.333,.400,.333,.733
Robert R Person,NYM,3,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
John J Roper,SF,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sullivan,CIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Thobe,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marc M Valdes,FLA,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Viola,CIN,3,6,0,1,1,0,0,0,0,1,0,0,.167,.167,.333,.500
