PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Mitch M Webster,LA,88,172,26,42,6,2,2,14,11,24,4,6,.244,.293,.337,.630
Todd T Benzinger,SF,86,177,25,51,7,2,6,26,13,35,0,0,.288,.332,.452,.784
Jeromy J Burnitz R,NYM,86,263,49,64,10,6,13,38,38,66,3,6,.243,.339,.475,.814
Tom T Foley,PIT,86,194,18,49,11,1,3,22,11,26,0,0,.253,.287,.366,.653
Joe J Girardi,COL,86,310,35,90,14,5,3,31,24,41,6,6,.290,.346,.397,.743
Chris C Jones,COL,86,209,29,57,11,4,6,31,10,48,9,4,.273,.305,.450,.754
Tim T Hulett,BAL,85,260,40,78,15,0,2,23,23,56,1,2,.300,.361,.381,.742
Bo B Jackson D,CWS,85,284,32,66,9,0,16,45,23,106,0,2,.232,.289,.433,.722
Scott S Servais,HOU,85,258,24,63,11,0,11,32,22,45,0,0,.244,.313,.415,.727
Dickie D Thon S,MIL,85,245,23,66,10,1,1,33,22,39,6,5,.269,.324,.331,.654
Randy R Velarde L,NYY,85,226,28,68,13,2,7,24,18,39,2,2,.301,.360,.469,.829
Skeeter S Barnes,DET,84,160,24,45,8,1,2,27,11,19,5,5,.281,.318,.381,.699
Dave D Hansen,LA,84,105,13,38,3,0,4,30,21,13,0,1,.362,.465,.505,.969
Greg G Olson,ATL,83,262,23,59,10,0,4,24,29,27,1,0,.225,.304,.309,.613
Bip B Roberts,CIN,83,292,46,70,13,0,1,18,38,46,26,6,.240,.330,.295,.625
Mackey M Sasser,SEA,83,188,18,41,10,2,1,21,15,30,1,0,.218,.274,.309,.582
Andy A Van Slyke C,PIT,83,323,42,100,13,4,8,50,24,40,11,2,.310,.357,.449,.806
Ivan I Calderon D,CWS,82,239,26,50,10,2,1,22,21,33,4,2,.209,.274,.280,.554
Milt M Cuyler C,DET,82,249,46,53,11,7,0,19,19,53,13,2,.213,.276,.313,.589
Erik E Pappas,STL,82,228,25,63,12,0,1,28,35,35,1,3,.276,.368,.342,.710
Danny D Sheaffer,COL,82,216,26,60,9,1,4,32,8,15,2,3,.278,.299,.384,.683
Phil P Hiatt,KC,81,238,30,52,12,1,7,36,16,82,6,3,.218,.285,.366,.651
Michael M Jackson,SF,81,3,1,2,2,0,0,1,0,1,0,0,.667,.667,1.333,2.000
Tom T Brunansky R,MIL,80,224,20,41,7,3,6,29,25,59,3,4,.183,.265,.321,.586
Carlos C Martinez,CLE,80,262,26,64,10,0,5,31,20,29,1,1,.244,.295,.340,.634
Ryan R Thompson C,NYM,80,288,34,72,19,2,11,26,19,81,2,7,.250,.302,.444,.747
Kim K Batiste,PHI,79,156,14,44,7,1,5,29,3,29,0,1,.282,.298,.436,.734
Kurt K Stillwell,CAL,79,182,11,42,6,2,1,14,15,33,6,3,.231,.290,.302,.592
Guillermo G Velasquez,SD,79,143,7,30,2,0,3,20,13,35,0,0,.210,.274,.287,.561
Tim T Bogar S,NYM,78,205,19,50,13,0,3,25,14,29,0,1,.244,.300,.351,.652
Mark M Carreon,SF,78,150,22,49,9,1,7,33,13,16,1,0,.327,.373,.540,.913
Roberto R Kelly C,CIN,78,320,44,102,17,3,9,35,17,43,21,5,.319,.354,.475,.829
Dan D Pasqua,CWS,78,176,22,36,10,1,5,20,26,51,2,2,.205,.302,.358,.660
Darrin D Jackson C,NYM,77,263,19,55,9,0,6,26,10,75,0,2,.209,.237,.312,.549
Bob B Melvin,BOS,77,176,13,39,7,0,3,23,7,44,0,0,.222,.251,.313,.564
Gary G Redus R,TEX,77,222,28,64,12,4,6,31,23,35,4,4,.288,.351,.459,.810
Gary G Varsho,CIN,77,95,8,22,6,0,2,11,9,19,1,0,.232,.302,.358,.660
Rod R Beck,SF,76,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Bret B Boone,SEA,76,271,31,68,12,2,12,38,17,52,2,3,.251,.301,.443,.744
Jerry J Browne L,OAK,76,260,27,65,13,0,2,19,22,17,4,0,.250,.306,.323,.629
Doug D Dascenzo C,TEX,76,146,20,29,5,1,2,10,8,22,2,0,.199,.239,.288,.526
Matt M Nokes,NYY,76,217,25,54,8,0,10,35,16,31,0,0,.249,.303,.424,.726
Henry H Rodriguez L,LA,76,176,20,39,10,0,8,23,11,39,1,0,.222,.266,.415,.681
David D West,PHI,76,5,0,2,1,0,0,2,0,2,0,0,.400,.400,.600,1.000
Darrell D Whitmore R,FLA,76,250,24,51,8,2,4,19,10,72,4,2,.204,.249,.300,.549
Hubie H Brooks,KC,75,168,14,48,12,0,1,24,11,27,0,1,.286,.331,.375,.706
Casey C Candaele,HOU,75,121,18,29,8,0,1,7,10,14,2,3,.240,.298,.331,.628
Gary G Thurman,DET,75,89,22,19,2,2,0,13,11,30,7,0,.213,.297,.281,.578
Freddie F Benavides S,COL,74,213,20,61,10,3,3,26,6,27,3,2,.286,.305,.404,.708
Greg G Mc Michael,ATL,74,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Randy R Myers,CHC,74,2,0,1,1,0,0,2,1,0,0,0,.500,.667,1.000,1.667
Geronimo G Pena,STL,74,254,34,65,19,2,5,30,25,71,13,5,.256,.330,.406,.735
Damion D Easley,CAL,73,230,33,72,13,2,2,22,28,35,6,6,.313,.392,.413,.805
Chris C James L,TEX,73,160,24,44,11,1,9,26,18,40,2,0,.275,.348,.525,.873
Tom T Lampkin,MIL,73,162,22,32,8,0,4,25,20,26,7,3,.198,.280,.321,.601
Manuel M Lee S,TEX,73,205,31,45,3,1,1,12,22,39,2,4,.220,.300,.259,.558
Rob R Murphy,STL,73,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mike M Sharperson,LA,73,90,13,23,4,0,2,10,5,17,2,0,.256,.299,.367,.666
Craig C Grebeck S,CWS,72,190,25,43,5,0,1,12,26,26,1,2,.226,.319,.268,.588
Xavier X Hernandez,HOU,72,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Howard H Johnson,NYM,72,235,32,56,8,2,7,26,43,43,6,4,.238,.354,.379,.732
Greg G Litton L,SEA,72,174,25,52,17,0,3,25,18,30,0,1,.299,.366,.448,.814
Pete P O' Brien D,SEA,72,210,30,54,7,0,7,27,26,21,0,0,.257,.335,.390,.725
Bill B Pecota,ATL,72,62,17,20,2,1,0,5,2,5,1,1,.323,.344,.387,.731
Turner T Ward L,TOR,72,167,20,32,4,2,4,28,23,26,3,3,.192,.287,.311,.599
Mario M Diaz S,TEX,71,205,24,56,10,1,2,24,8,13,1,0,.273,.297,.361,.658
Leo L Gomez,BAL,71,244,30,48,7,0,10,25,32,60,0,1,.197,.295,.348,.644
Kevin K Higgins,SD,71,181,17,40,4,1,0,13,16,17,0,1,.221,.294,.254,.548
Doug D Jones,HOU,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brent B Mayne,KC,71,205,22,52,9,1,2,22,18,31,3,2,.254,.317,.337,.654
Scott S Brosius C,OAK,70,213,26,53,10,1,6,25,14,37,6,0,.249,.296,.390,.685
Francisco F Cabrera,ATL,70,83,8,20,3,0,4,11,8,21,0,0,.241,.308,.422,.729
Greg G Colbrunn,MON,70,153,15,39,9,0,4,23,6,33,4,2,.255,.282,.392,.674
Rich R Rodriguez,FLA,70,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Scanlan,CHC,70,2,0,1,0,0,0,2,0,1,0,0,.500,.333,.500,.833
Kevin K Stocker S,PHI,70,259,46,84,12,3,2,31,30,43,5,0,.324,.409,.417,.826
John J Wetteland,MON,70,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chip C Hale,MIN,69,186,25,62,6,1,3,27,18,17,2,1,.333,.408,.425,.832
Eric E Yelding,CHC,69,108,14,22,5,1,1,10,11,22,3,2,.204,.277,.296,.574
Roger R Mason,PHI,68,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Trevor T Hoffman,SD,67,7,0,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286
Jeff J Innis,NYM,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Jordan C,STL,67,223,33,69,10,6,10,44,12,35,6,6,.309,.351,.543,.894
Charlie C O' Brien,NYM,67,188,15,48,11,0,4,23,14,14,1,1,.255,.312,.378,.690
Pedro P Martinez,LA,66,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tom T Prince,PIT,66,179,14,35,14,0,2,24,13,38,1,1,.196,.272,.307,.580
Jeff J Reed,SF,66,119,10,31,3,0,6,12,16,22,0,1,.261,.346,.437,.783
Mel M Rojas,MON,66,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167
Roberto R Mejia,COL,65,229,31,53,14,5,5,20,13,63,4,1,.231,.275,.402,.676
Blas B Minor,PIT,65,10,1,2,1,0,0,0,0,7,0,0,.200,.273,.300,.573
Dan D Peltier R,TEX,65,160,23,43,7,1,1,17,20,27,0,4,.269,.352,.344,.695
Mike M Perez,STL,65,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Gary G Wayne,COL,65,1,0,1,0,0,0,2,0,0,0,0,1.000,1.000,1.000,2.000
Mitch M Williams,PHI,65,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Sandy S Alomar,CLE,64,215,24,58,7,1,6,32,11,28,3,1,.270,.318,.395,.713
Larry L Andersen,PHI,64,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Darnell D Coles L,TOR,64,194,26,49,9,1,4,26,16,29,1,1,.253,.319,.371,.691
Rod R Correia S,CAL,64,128,12,34,5,0,0,9,6,20,2,4,.266,.319,.305,.624
Steve S Reed,COL,64,9,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Kevin K Rogers,SF,64,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jack J Voigt R,BAL,64,152,32,45,11,1,6,23,25,33,1,0,.296,.395,.500,.896
Mike M Benjamin,SF,63,146,22,29,7,0,4,16,9,23,0,0,.199,.264,.329,.593
Mike M Stanton,ATL,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Butch B Davis L,TEX,62,159,24,39,10,4,3,20,5,28,3,1,.245,.273,.415,.688
Jim J Gott,LA,62,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Darren D Holmes,COL,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Rivera,BOS,62,130,13,27,8,1,1,7,11,36,1,2,.208,.273,.308,.580
Kevin K Roberson R,CHC,62,180,23,34,4,1,9,27,12,48,0,1,.189,.251,.372,.624
Tracy T Woodson,STL,62,77,4,16,2,0,0,2,1,14,0,0,.208,.215,.234,.449
Jose J Bautista,CHC,60,21,1,4,0,0,0,1,0,4,0,0,.190,.190,.190,.381
Jose J Canseco R,TEX,60,231,30,59,14,1,10,46,16,62,6,6,.255,.308,.455,.763
Mark M Davis,SD,60,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Gene G Harris,SD,59,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Harvey,FLA,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Jorgensen,MIN,59,152,15,34,7,0,1,12,10,21,1,0,.224,.270,.289,.559
Joe J Klink,FLA,59,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Maas D,NYY,59,151,20,31,4,0,9,25,24,32,1,1,.205,.316,.411,.727
Omar O Olivares,STL,59,26,1,7,1,0,0,2,0,7,0,0,.269,.269,.308,.577
Geno G Petralli,TEX,59,133,16,32,5,0,1,13,22,17,2,0,.241,.348,.301,.649
Bruce B Ruffin,COL,59,25,1,2,1,0,0,0,3,10,0,0,.080,.179,.120,.299
Bob B Geren,SD,58,145,8,31,6,0,3,6,13,28,0,0,.214,.278,.317,.596
Bill B Haselman,SEA,58,137,21,35,8,0,5,16,12,19,2,1,.255,.316,.423,.739
Mike M Maddux,NYM,58,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jeff J Reardon,CIN,58,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ron R Tingley,CAL,58,90,7,18,7,0,0,12,9,22,1,2,.200,.277,.278,.555
Junior J Felix R,FLA,57,214,25,51,11,1,7,22,10,50,2,1,.238,.276,.397,.673
Richie R Lewis,FLA,57,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
Dan D Plesac,CHC,57,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Sax L,CWS,57,119,20,28,5,0,1,8,8,6,7,3,.235,.283,.303,.586
Jeff J Fassero,MON,56,32,3,2,1,0,0,0,1,23,0,0,.063,.091,.094,.185
Gene G Larkin R,MIN,56,144,17,38,7,1,1,19,21,16,0,1,.264,.357,.347,.704
Tim T Scott,MON,56,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jeff J Shaw,MON,55,15,1,1,0,0,0,0,0,6,0,0,.067,.067,.067,.133
Lee L Smith,STL,55,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Turner,FLA,55,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dave D Burba,SF,54,17,1,5,1,0,0,2,1,7,0,0,.294,.333,.353,.686
Jay J Howell,ATL,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Mc Dowell,LA,54,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Jeff J Brantley,SF,53,28,1,3,0,0,0,3,0,9,0,0,.107,.107,.107,.214
Damon D Buford C,BAL,53,79,18,18,5,0,2,9,9,19,2,2,.228,.315,.367,.682
Tim T Spehr,MON,53,87,14,20,6,0,2,10,6,20,2,0,.230,.281,.368,.649
Kevin K Baez S,NYM,52,126,10,23,9,0,0,7,13,17,0,0,.183,.259,.254,.513
Brian B Barnes,MON,52,20,1,3,0,0,0,2,1,10,0,0,.150,.190,.150,.340
Eduardo E Perez,CAL,52,180,16,45,6,2,4,30,9,39,5,4,.250,.292,.372,.664
Joe J Kmak,MIL,51,110,9,24,5,0,0,7,14,13,6,2,.218,.317,.264,.581
Dave D Righetti,SF,51,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Jack J Daugherty,CIN,50,62,7,14,2,0,2,9,11,15,0,0,.226,.338,.355,.693
Carlos C Hernandez,LA,50,99,6,25,5,0,2,7,2,11,0,0,.253,.267,.364,.631
Les L Lancaster,STL,50,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Denny D Neagle,PIT,50,14,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Billy B Ripken,TEX,50,132,12,25,4,0,0,11,11,19,0,2,.189,.270,.220,.490
Brad B Ausmus,SD,49,160,18,41,8,1,5,12,6,28,2,0,.256,.283,.413,.696
Steve S Bedrosian,ATL,49,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chuck C Mc Elroy,CHC,49,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Lenny L Webster,MIN,49,106,14,21,2,0,1,8,11,8,1,0,.198,.274,.245,.519
Nelson N Liriano S,COL,48,151,28,46,6,3,2,15,18,22,6,4,.305,.376,.424,.800
Jarvis J Brown C,SD,47,133,21,31,9,2,0,8,15,26,3,3,.233,.335,.331,.666
Omar O Daal,LA,47,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Bryan B Hickerson,SF,47,28,1,4,0,0,0,4,1,13,0,0,.143,.172,.143,.315
Jim J Thome,CLE,47,154,28,41,11,0,7,22,29,36,2,1,.266,.385,.474,.859
Paul P Assenmacher,CHC,46,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Willie W Blair,COL,46,36,1,4,1,0,0,4,1,19,0,0,.111,.135,.139,.274
Chris C Gomez S,DET,46,128,11,32,7,1,0,11,9,17,2,2,.250,.304,.320,.625
Alfredo A Griffin S,TOR,46,95,15,20,3,0,0,3,3,13,0,0,.211,.235,.242,.477
Jose J Oquendo S,STL,46,73,7,15,0,0,0,4,12,8,0,0,.205,.314,.205,.519
Rico R Rossy,KC,46,86,10,19,4,0,2,12,9,11,0,0,.221,.302,.337,.639
Mark M Wohlers,ATL,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Dibble,CIN,45,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Rick R Parker,HOU,45,45,11,15,3,0,0,4,3,8,1,2,.333,.375,.400,.775
Jose J Uribe S,HOU,45,53,4,13,1,0,0,3,8,5,1,0,.245,.355,.264,.619
Steve S Lake,CHC,44,120,11,27,6,0,5,13,4,19,0,0,.225,.250,.400,.650
Al A Osuna,HOU,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Scarsone,SF,44,103,16,26,9,0,2,15,4,32,0,1,.252,.278,.398,.676
Paul P Wagner,PIT,44,42,2,8,0,0,0,1,1,14,0,0,.190,.209,.190,.400
Bobby B Ayala,CIN,43,21,1,2,1,0,0,1,0,7,0,1,.095,.095,.143,.238
Mike M Huff L,CWS,43,44,4,8,2,0,1,6,9,15,1,0,.182,.321,.295,.617
Tim T Laker,MON,43,86,3,17,2,1,0,7,2,16,2,0,.198,.222,.244,.466
Kent K Mercker,ATL,43,13,0,0,0,0,0,0,0,10,0,0,.000,.000,.000,.000
Doug D Jennings,CHC,42,52,8,13,3,1,2,8,3,10,0,0,.250,.316,.462,.777
Edgar E Martinez D,SEA,42,135,20,32,7,0,4,13,28,19,0,0,.237,.366,.378,.744
Raul R Mondesi L,LA,42,86,13,25,3,1,4,10,4,16,4,1,.291,.322,.488,.811
Brian B Williams,HOU,42,10,2,2,1,0,0,0,0,4,0,0,.200,.200,.300,.500
Gerald G Williams C,NYY,42,67,11,10,2,3,0,6,1,14,2,0,.149,.183,.269,.452
Scott S Lydy L,OAK,41,102,11,23,5,0,2,7,8,39,2,0,.225,.288,.333,.622
Rob R Natal,FLA,41,117,3,25,4,1,1,6,6,22,1,0,.214,.273,.291,.564
Pete P Schourek,NYM,41,32,2,7,0,0,0,4,3,11,0,0,.219,.278,.219,.496
Ricky R Trlicek,LA,41,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Stan S Belinda,PIT,40,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cecil C Espy,CIN,40,60,6,14,2,0,0,5,14,13,2,2,.233,.368,.267,.635
Lee L Guetterman,STL,40,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500
Donald D Harris C,TEX,40,76,10,15,2,0,1,8,5,18,0,1,.197,.253,.263,.516
Jeff J Parrett,COL,40,11,0,1,0,0,0,0,0,1,0,0,.091,.091,.091,.182
Randy R Ready,MON,40,134,22,34,8,1,1,10,23,8,2,1,.254,.367,.351,.718
Brian B Turang L,SEA,40,140,22,35,11,1,0,7,17,20,6,2,.250,.340,.343,.682
Shawn S Boskie,CHC,39,11,2,3,0,0,0,0,0,3,0,0,.273,.273,.273,.546
Randy R Knorr,TOR,39,101,11,25,3,2,4,20,9,29,0,0,.248,.309,.436,.745
Tim T Naehring,BOS,39,127,14,42,10,0,1,17,10,26,1,0,.331,.377,.433,.810
Anthony A Young,NYM,39,14,0,2,0,0,0,0,1,3,0,0,.143,.200,.143,.343
Luis L Aquino,FLA,38,25,1,2,0,0,0,0,0,7,0,0,.080,.080,.080,.160
Willie W Canate L,TOR,38,47,12,10,0,0,1,3,6,15,1,1,.213,.309,.277,.586
Rheal R Cormier,STL,38,47,5,11,2,0,0,4,0,11,0,0,.234,.234,.277,.511
Tom T Edens,HOU,38,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Michael M La Valliere,CWS,38,102,6,26,2,0,0,8,4,14,0,1,.255,.278,.275,.552
Jeff J Tackett,BAL,38,87,8,15,3,0,0,9,13,28,0,0,.172,.277,.207,.484
Kent K Bottenfield,COL,37,50,2,11,0,0,0,3,1,15,1,0,.220,.250,.220,.470
Brian R. B Hunter,ATL,37,80,4,11,3,1,0,8,2,15,0,0,.138,.153,.200,.353
Keith K Miller,KC,37,108,9,18,3,0,0,3,8,19,3,1,.167,.229,.194,.423
John J Orton,CAL,37,95,5,18,5,0,1,4,7,24,1,2,.189,.252,.274,.526
Darrell D Sherman L,SD,37,63,8,14,1,0,0,2,6,8,2,1,.222,.315,.238,.553
Jerry J Spradlin,CIN,37,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jack J Armstrong,FLA,36,66,3,10,1,0,0,3,0,29,0,0,.152,.152,.167,.318
Tom T Glavine,ATL,36,81,3,14,1,0,0,3,4,27,0,0,.173,.212,.185,.397
Greg G Maddux,ATL,36,91,5,15,1,0,0,4,1,32,0,0,.165,.174,.176,.350
Dennis D Martinez,MON,36,69,1,11,2,0,0,4,2,17,0,0,.159,.178,.188,.366
Tim T Mauser,SD,36,6,1,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Jose J Rijo,CIN,36,82,5,22,4,0,1,8,3,18,0,0,.268,.294,.354,.648
Dick D Schofield S,TOR,36,110,11,21,1,2,0,5,16,25,3,0,.191,.294,.236,.530
Kerry K Taylor,SD,36,12,0,0,0,0,0,0,0,8,0,0,.000,.000,.000,.000
Dan D Wilson,CIN,36,76,6,17,3,0,0,8,9,16,0,0,.224,.302,.263,.566
Steve S Avery,ATL,35,75,4,12,4,0,0,5,2,19,0,0,.160,.182,.213,.395
Randy R Bush,MIN,35,45,1,7,2,0,0,3,7,13,0,0,.156,.269,.200,.469
John J Franco,NYM,35,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Harris,COL,35,73,2,10,3,0,0,4,5,25,0,0,.137,.188,.178,.366
John J Smoltz,ATL,35,71,2,13,1,0,0,4,9,24,1,1,.183,.275,.197,.472
Greg G Tubbs C,CIN,35,59,10,11,0,0,1,2,14,10,3,1,.186,.351,.237,.589
Todd T Worrell,LA,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Benes,SD,34,72,5,9,3,0,1,4,1,33,0,0,.125,.149,.208,.357
John J Burkett,SF,34,76,7,9,0,0,0,4,5,31,0,0,.118,.173,.118,.291
Greg G Cadaret,CIN,34,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pedro P Castellano,COL,34,71,12,13,2,0,3,7,8,16,1,1,.183,.266,.338,.604
Doug D Drabek,HOU,34,71,2,6,2,0,1,3,2,22,0,0,.085,.110,.155,.264
Orel O Hershiser,LA,34,73,11,26,4,0,0,6,2,5,0,1,.356,.373,.411,.784
Charlie C Hough,FLA,34,63,1,2,0,0,0,1,2,20,0,0,.032,.076,.032,.108
Curt C Schilling,PHI,34,75,3,11,1,0,0,2,2,19,0,0,.147,.169,.160,.329
Bill B Swift,SF,34,80,12,21,1,0,0,4,5,19,0,0,.263,.302,.275,.577
Tom T Candiotti,LA,33,60,1,8,2,0,0,2,1,13,0,0,.133,.148,.167,.314
Kevin K Gross,LA,33,64,6,13,2,0,1,7,5,32,0,0,.203,.271,.281,.553
Chris C Hammond,FLA,33,63,10,12,0,1,2,4,9,26,0,0,.190,.292,.317,.609
Jeffrey J Hammonds L,BAL,33,105,10,32,8,0,3,19,2,16,4,0,.305,.312,.467,.779
Pete P Harnisch,HOU,33,67,6,7,2,0,0,2,2,19,0,0,.104,.143,.134,.277
Joel J Johnston,PIT,33,6,1,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833
Jayhawk J Owens,COL,33,86,12,18,5,0,3,6,6,30,1,0,.209,.277,.372,.649
Mark M Portugal,HOU,33,65,4,15,0,0,1,8,3,13,0,0,.231,.257,.277,.534
Todd T Pratt,PHI,33,87,8,25,6,0,5,13,5,19,0,0,.287,.330,.529,.858
Bob B Tewksbury,STL,33,69,4,14,1,0,0,5,4,27,0,0,.203,.247,.217,.464
Kevin K Wickander,CIN,33,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rene R Arocha,STL,32,58,3,6,1,0,0,3,2,24,0,0,.103,.133,.121,.254
Andy A Ashby,SD,32,36,3,5,1,0,0,1,2,9,0,0,.139,.184,.167,.351
Steve S Cooke,PIT,32,71,4,11,2,0,0,5,0,17,0,0,.155,.164,.183,.348
Alex A Diaz R,MIL,32,69,9,22,2,0,0,1,0,12,5,3,.319,.319,.348,.667
Tommy T Greene,PHI,32,72,9,16,2,0,2,10,5,20,0,0,.222,.269,.333,.603
Greg G Hibbard,CHC,32,65,4,6,1,0,0,3,2,17,0,0,.092,.119,.108,.227
Dann D Howitt L,SEA,32,76,6,16,3,1,2,8,4,18,0,0,.211,.250,.355,.605
Danny D Jackson,PHI,32,65,3,5,2,0,0,2,3,37,0,0,.077,.130,.108,.238
Darryl D Kile,HOU,32,53,5,5,1,0,1,1,3,20,0,0,.094,.143,.170,.313
Oreste O Marrero,MON,32,81,10,17,5,1,1,4,14,16,1,3,.210,.326,.333,.660
Pedro P Martinez,SD,32,4,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Ramon R Martinez,LA,32,70,2,9,1,0,0,2,0,23,0,0,.129,.127,.143,.270
Mike M Morgan,CHC,32,66,1,4,2,0,0,1,2,22,0,0,.061,.088,.091,.179
Darryl D Strawberry R,LA,32,100,12,14,2,0,5,12,16,19,1,0,.140,.267,.310,.577
Bob B Walk,PIT,32,58,2,7,1,0,0,2,0,15,0,0,.121,.136,.138,.274
Pedro P Astacio,LA,31,62,4,10,0,0,0,2,0,26,0,1,.161,.161,.161,.323
Tim T Costo R,CIN,31,98,13,22,5,0,3,12,4,17,0,0,.224,.250,.367,.617
Jesse J Levis,CLE,31,63,7,11,2,0,0,4,2,10,0,0,.175,.197,.206,.403
Sherman S Obando D,BAL,31,92,8,25,2,0,3,15,4,26,0,0,.272,.309,.391,.701
Tim T Pugh,CIN,31,54,2,12,1,0,0,1,0,20,0,0,.222,.236,.241,.477
Armando A Reynoso,COL,31,63,4,8,0,0,2,4,3,20,0,0,.127,.167,.222,.389
Greg G Swindell,HOU,31,60,3,11,1,0,0,4,0,16,0,0,.183,.183,.200,.383
Doug D Brocail,SD,30,33,4,6,0,0,0,0,0,8,2,0,.182,.182,.182,.364
Glenn G Davis,BAL,30,113,8,20,3,0,1,9,7,29,0,1,.177,.230,.230,.460
Dwight D Gooden,NYM,30,70,5,14,2,2,2,9,0,11,0,0,.200,.200,.371,.571
Tom T Goodwin,LA,30,17,6,5,1,0,0,1,1,4,1,2,.294,.333,.353,.686
Jose J Guzman,CHC,30,63,1,7,0,0,0,2,1,15,0,0,.111,.125,.111,.236
Butch B Henry,MON,30,24,1,2,0,0,0,2,1,3,0,0,.083,.115,.083,.199
Hensley H Meulens L,NYY,30,53,8,9,1,1,2,5,8,19,0,1,.170,.279,.340,.618
Ben B Rivera,PHI,30,51,3,5,0,0,0,0,3,24,0,0,.098,.148,.098,.246
Scott S Service,CIN,30,7,0,1,0,0,0,1,0,3,0,0,.143,.143,.143,.286
Dale D Sveum,OAK,30,79,12,14,2,1,2,6,16,21,0,0,.177,.316,.304,.620
Cris C Carpenter,FLA,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Castillo,CHC,29,43,1,7,0,0,0,3,1,3,0,0,.163,.182,.163,.345
Mike M Draper,NYM,29,3,1,2,0,0,0,0,0,1,0,0,.667,.667,.667,1.333
Eric E Fox C,OAK,29,56,5,8,1,0,1,5,2,7,0,2,.143,.172,.214,.387
Ken K Hill,MON,29,52,4,6,2,0,0,3,4,15,0,0,.115,.179,.154,.332
