PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Wade W Miller,HOU,33,63,4,10,3,0,0,6,2,16,0,0,.159,.185,.206,.391
Tomo T Ohka,MON,33,55,2,10,0,0,0,3,2,10,0,0,.182,.211,.182,.392
Russ R Ortiz,ATL,33,70,6,18,4,0,2,10,4,17,0,0,.257,.303,.400,.703
Todd T Sears,SD,33,73,9,18,3,0,2,11,7,18,0,0,.247,.317,.370,.687
Jae Weong J Seo,NYM,33,51,3,5,1,0,0,0,3,19,0,0,.098,.148,.118,.266
Ben B Sheets,MIL,33,66,0,5,0,0,0,2,1,35,0,0,.076,.090,.076,.165
Mark M Smith,MIL,33,63,8,15,4,0,3,10,4,13,0,0,.238,.275,.444,.720
Tim T Spooneybarger,FLA,33,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Kip K Wells,PIT,33,68,8,13,3,0,1,5,1,23,0,0,.191,.203,.279,.482
Randy R Wolf,PHI,33,70,9,14,6,0,0,11,5,22,0,0,.200,.250,.286,.536
Hector H Almonte,MON,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Gallo,HOU,32,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Kinney,MIL,32,55,3,2,1,0,0,0,2,27,0,0,.036,.070,.055,.125
Brandon B Larson,CIN,32,89,6,9,1,0,1,9,13,31,2,2,.101,.212,.146,.358
Brian B Lawrence,SD,32,67,7,15,2,0,1,5,3,18,0,0,.224,.257,.299,.556
Carl C Pavano,FLA,32,61,4,6,2,1,0,1,2,27,0,0,.098,.127,.164,.291
Tom T Prince,KC,32,48,5,10,2,0,2,6,5,7,1,0,.208,.309,.375,.684
Tim T Redding,HOU,32,50,4,10,3,0,0,2,2,19,0,0,.200,.231,.260,.491
Glendon G Rusch,MIL,32,34,2,7,0,0,0,2,3,7,0,0,.206,.270,.206,.476
Angel A Santos,CLE,32,76,9,17,3,1,3,6,3,18,1,1,.224,.253,.408,.661
Brett B Tomko,STL,32,63,4,18,1,0,0,9,4,15,0,1,.286,.328,.302,.630
Javier J Vazquez,MON,32,65,5,10,0,1,0,6,2,8,0,0,.154,.179,.185,.364
Gabe G White,CIN,32,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Woody W Williams,STL,32,70,12,17,4,1,1,7,5,26,0,0,.243,.299,.371,.670
Erick E Almonte S,NYY,31,100,17,26,6,0,1,11,8,24,1,0,.260,.321,.350,.671
Eric E Bruntlett,HOU,31,54,3,14,3,0,1,4,0,10,0,0,.259,.255,.370,.625
Nate N Bump,FLA,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Hampton,ATL,31,60,6,11,2,1,2,8,5,13,0,0,.183,.246,.350,.596
Livan L Hernandez,MON,31,74,2,14,1,0,0,6,1,14,0,0,.189,.211,.203,.413
Jason J Jennings,COL,31,54,3,12,3,0,0,3,5,16,0,0,.222,.283,.278,.561
Brett B Myers,PHI,31,62,3,9,1,0,0,1,2,18,0,0,.145,.172,.161,.333
Hideo H Nomo,LA,31,65,4,9,1,0,1,3,3,25,0,0,.138,.176,.200,.376
Vicente V Padilla,PHI,31,67,1,4,0,0,0,1,6,34,0,0,.060,.149,.060,.208
Brad B Penny,FLA,31,68,3,9,1,1,2,8,0,27,0,0,.132,.132,.265,.397
Mark M Prior,CHC,31,72,6,18,4,0,1,6,2,27,0,0,.250,.270,.347,.618
Ruben R Rivera C,SF,31,50,6,9,2,0,2,4,5,14,1,0,.180,.255,.340,.594
Jeriome J Robertson,HOU,31,52,4,8,0,1,0,3,1,14,0,0,.154,.170,.192,.362
Kirk K Saarloos,HOU,31,5,0,0,0,0,0,1,1,0,0,0,.000,.167,.000,.167
Dave D Veres,CHC,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Villafuerte,SD,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Larry L Barnes,LA,30,38,2,8,2,0,0,2,1,9,0,0,.211,.231,.263,.494
Jason J Bay L,PIT,30,87,15,25,7,1,4,14,19,29,3,1,.287,.421,.529,.949
Kevin K Brown,LA,30,63,4,10,3,0,0,2,0,28,0,0,.159,.156,.206,.363
Matt M Clement,CHC,30,62,3,9,2,0,0,3,0,26,0,0,.145,.159,.177,.336
Jason J Conti R,MIL,30,48,3,11,2,0,2,7,2,18,0,1,.229,.255,.396,.651
Danny D Graves,CIN,30,54,2,6,0,0,0,0,0,15,1,0,.111,.111,.111,.222
Rickey R Henderson L,LA,30,72,7,15,1,0,2,5,11,16,3,0,.208,.321,.306,.627
Dustin D Hermanson,SF,30,11,0,0,0,0,0,0,1,6,0,0,.000,.083,.000,.083
Todd T Jones,COL,30,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jake J Peavy,SD,30,55,4,4,0,0,0,1,3,21,0,0,.073,.150,.073,.223
Dan D Smith,MON,30,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garrett G Stephenson,STL,30,44,0,9,0,0,0,2,3,18,0,0,.205,.271,.205,.475
Marcus M Thames R,TEX,30,73,12,15,2,0,1,4,8,18,0,1,.205,.298,.274,.572
Kerry K Wood,CHC,30,61,4,10,1,0,2,6,1,26,0,0,.164,.177,.279,.456
Carlos C Zambrano,CHC,30,75,9,18,5,0,2,6,1,26,0,0,.240,.250,.387,.637
Chad C Zerbe,SF,30,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Koplove,ARI,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J D' Amico,PIT,28,48,3,6,1,0,1,3,6,23,0,0,.125,.222,.208,.431
Alex A Escobar R,CLE,28,99,16,27,2,0,5,14,7,33,1,0,.273,.324,.444,.768
Shawn S Estes,CHC,28,39,4,7,1,0,1,3,2,17,0,0,.179,.214,.282,.496
Mike M Lamb,TEX,28,38,3,5,0,0,0,2,2,7,1,0,.132,.190,.132,.322
Al A Leiter,NYM,28,53,2,1,0,0,0,0,2,28,0,0,.019,.055,.019,.073
Julius J Matos,KC,28,57,7,15,1,0,2,7,1,12,1,0,.263,.276,.386,.662
Ramon R Nivar C,TEX,28,90,9,19,1,2,0,7,4,10,4,2,.211,.253,.267,.519
Odalis O Perez,LA,28,52,3,5,0,0,0,0,1,14,0,0,.096,.113,.096,.209
Mark M Redman,FLA,28,61,0,1,0,0,0,1,1,31,0,0,.016,.032,.016,.049
Shane S Reynolds,ATL,28,54,0,5,0,0,0,3,1,26,0,0,.093,.109,.093,.202
Joe J Roa,SD,28,7,0,2,0,0,0,1,0,3,0,0,.286,.286,.286,.571
Jason J Schmidt,SF,28,61,2,4,0,0,0,0,2,30,0,0,.066,.095,.066,.161
Paul P Wilson,CIN,28,52,1,6,1,0,0,1,2,28,0,0,.115,.145,.135,.280
Jaime J Cerda,NYM,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jack J Cust D,BAL,27,73,7,19,7,0,4,11,10,25,0,0,.260,.357,.521,.878
A. J. A Hinch,DET,27,74,7,15,3,1,3,11,3,18,0,0,.203,.247,.392,.639
Horacio H Ramirez,ATL,27,61,3,6,0,1,0,2,0,12,0,0,.098,.098,.131,.230
Michael M Ryan R,MIN,27,61,13,24,7,0,5,13,6,12,2,1,.393,.441,.754,1.195
Bill B Selby,CLE,27,39,3,4,1,0,0,5,3,11,0,0,.103,.163,.128,.291
Mo M Vaughn,NYM,27,79,10,15,2,0,3,15,14,22,0,0,.190,.323,.329,.652
Brandon B Webb,ARI,27,50,2,5,1,0,0,0,2,21,0,0,.100,.135,.120,.255
Gerald G Williams L,FLA,27,31,5,4,1,0,0,3,2,5,3,0,.129,.182,.161,.343
Dontrelle D Willis,FLA,27,58,2,14,2,0,1,4,3,8,0,0,.241,.279,.328,.606
Tim T Hummel,CIN,26,84,9,19,5,0,2,10,8,13,0,0,.226,.290,.357,.648
Carlos C Mendez,BAL,26,45,3,10,2,0,0,5,0,12,0,0,.222,.217,.267,.484
Donaldo D Mendez S,SD,26,84,10,19,6,0,2,9,7,32,1,0,.226,.298,.369,.667
Matt M Morris,STL,26,52,5,10,2,0,1,3,2,16,0,0,.192,.222,.288,.511
Shane S Nance,MIL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dean D Palmer,DET,26,86,3,12,2,0,0,6,9,28,0,0,.140,.235,.163,.398
Kirk K Rueter,SF,26,53,5,7,0,0,0,3,2,8,1,0,.132,.164,.132,.296
Jayson J Werth R,TOR,26,48,7,10,4,0,2,10,3,22,1,0,.208,.255,.417,.672
Garrett G Atkins,COL,25,69,6,11,2,0,0,4,3,14,0,0,.159,.205,.188,.394
Jermaine J Clark L,TEX,25,48,2,8,2,0,0,7,6,5,2,2,.167,.250,.208,.458
Josh J Fogg,PIT,25,42,4,8,0,0,0,1,2,15,1,0,.190,.227,.190,.418
Kaz K Ishii,LA,25,34,1,1,0,1,0,0,0,16,0,0,.029,.029,.088,.118
Tommy T Phelps,FLA,25,11,1,1,0,0,0,0,2,3,0,0,.091,.231,.091,.322
Josh J Beckett,FLA,24,46,3,7,2,0,0,3,1,14,0,0,.152,.170,.196,.366
Juan J Cruz,CHC,24,12,1,3,0,1,0,1,0,5,0,0,.250,.250,.417,.667
Wiki W Gonzalez,SD,24,65,1,13,5,0,0,10,5,13,0,0,.200,.264,.277,.541
Curt C Leskanic,MIL,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Mc Carty L,BOS,24,53,6,18,5,0,1,8,3,14,0,0,.340,.368,.491,.859
Colin C Porter,HOU,24,32,5,6,0,0,0,0,1,17,1,0,.188,.212,.188,.400
Michael M Restovich R,MIN,24,53,10,15,3,2,0,4,10,12,0,0,.283,.406,.415,.821
Adam A Riggs L,ANA,24,61,11,15,4,1,3,5,9,9,3,1,.246,.343,.492,.835
Curt C Schilling,ARI,24,52,4,3,0,0,0,0,3,21,0,0,.058,.109,.058,.167
Kiko K Calero,STL,23,4,1,1,0,0,0,1,0,0,0,0,.250,.250,.250,.500
Zach Z Day,MON,23,47,2,2,0,0,0,2,1,22,0,0,.043,.063,.043,.105
Matt M Ford,MIL,23,7,0,1,1,0,0,1,1,3,0,0,.143,.250,.286,.536
John J Foster,MIL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oliver O Pérez Perez,PIT,23,39,0,7,0,0,0,4,1,11,0,0,.179,.195,.179,.375
Jorge J Velandia S,NYM,23,58,6,11,3,1,0,8,10,15,0,0,.190,.304,.276,.580
Shawn S Chacon,COL,22,46,4,9,2,0,1,5,0,16,0,0,.196,.196,.304,.500
Greg G Colbrunn,SEA,22,58,7,16,1,1,3,7,4,16,0,1,.276,.323,.483,.805
Mark M Corey,PIT,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Crudale,MIL,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Dempster,CIN,22,33,1,1,0,0,0,0,1,19,0,0,.030,.059,.030,.089
Brandon B Duckworth,PHI,22,27,1,5,0,0,0,2,2,5,0,0,.185,.241,.185,.427
Danny D Klassen,DET,22,73,9,18,3,1,1,7,4,26,0,1,.247,.286,.356,.642
Bubba B Trammell D,NYY,22,55,4,11,5,0,0,5,6,10,0,0,.200,.279,.291,.570
Greg G Vaughn,COL,22,37,8,7,3,0,3,5,8,13,0,0,.189,.326,.514,.840
Pedro P Feliciano,NYM,21,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Jesse J Foppert,SF,21,37,3,3,1,1,0,1,0,19,0,0,.081,.105,.162,.267
Chad C Fox,FLA,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Hundley,LA,21,33,2,6,1,0,2,11,8,13,0,1,.182,.341,.394,.735
Jose J Leon,BAL,21,54,6,13,1,0,0,0,3,18,0,0,.241,.305,.259,.564
Jason J Marquis,ATL,21,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500
Phil P Norton,CIN,21,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lance L Painter,STL,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilkin W Ruan C,LA,21,41,2,9,2,1,0,2,0,7,1,0,.220,.220,.317,.537
Stephen S Smitherman L,CIN,21,44,3,7,2,0,1,6,3,9,1,0,.159,.213,.273,.486
Jeff J Suppan,BOS,21,43,3,12,1,0,0,2,2,12,0,0,.279,.326,.302,.628
Claudio C Vargas,MON,21,30,1,0,0,0,0,0,1,15,0,0,.000,.032,.000,.032
Wilson W Alvarez,LA,20,29,1,5,0,0,0,0,1,9,0,0,.172,.200,.172,.372
Andy A Ashby,LA,20,14,0,0,0,0,0,0,0,8,0,0,.000,.000,.000,.000
Will W Cunnane,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Khalil K Greene S,SD,20,65,8,14,4,1,2,6,4,19,0,1,.215,.271,.400,.671
Roy R Oswalt,HOU,20,39,4,7,1,0,0,0,2,15,0,0,.179,.220,.205,.425
Tim T Raines C,BAL,20,43,4,6,1,1,0,2,2,12,0,0,.140,.196,.209,.405
Cody C Ransom S,SF,20,27,7,6,1,0,1,1,1,11,0,0,.222,.250,.370,.620
Freddy F Sanchez,BOS,20,34,6,8,2,0,0,2,0,8,0,0,.235,.235,.294,.529
Peter P Zoccolillo,MIL,20,37,0,4,1,0,0,3,2,13,0,0,.108,.154,.135,.289
Nate N Bland,HOU,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raul R Chavez,HOU,19,37,5,10,1,1,1,4,1,6,0,0,.270,.289,.432,.722
Nelson N Cruz,COL,19,13,1,2,1,0,0,1,0,2,0,0,.154,.154,.231,.385
J. J Davis R,PIT,19,35,1,7,0,0,1,4,3,13,0,1,.200,.263,.286,.549
Danny D Garcia,NYM,19,56,5,12,2,0,2,6,2,11,0,0,.214,.274,.357,.631
Mike M Hessman L,ATL,19,21,2,6,2,0,2,3,5,6,0,0,.286,.423,.667,1.090
Pete P Laforest D,TB,19,48,0,8,2,0,0,6,1,14,0,0,.167,.196,.208,.404
Gerald G Laird,TEX,19,44,9,12,2,1,1,4,5,11,0,0,.273,.360,.432,.792
Julio J Manon,MON,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Damian D Moss,SF,19,29,1,7,0,0,0,1,1,12,0,0,.241,.267,.241,.508
Chris C Richard,COL,19,27,3,6,1,1,1,3,3,6,0,1,.222,.300,.444,.744
Mike M Rivera,SD,19,53,2,9,1,0,1,2,5,11,0,0,.170,.241,.245,.487
Scott S Service,TOR,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Strickland,NYM,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Villone,HOU,19,42,2,7,1,0,1,2,0,17,0,0,.167,.186,.262,.448
Charles C Gipson,NYY,18,10,3,2,0,0,0,2,1,2,2,1,.200,.273,.200,.473
Felix F Jose,ARI,18,18,1,6,1,0,1,6,6,3,0,0,.333,.500,.556,1.056
Jason J Lane,HOU,18,27,5,8,2,0,4,10,0,2,0,0,.296,.296,.815,1.111
Todd T Linden L,SF,18,38,2,8,1,0,1,6,1,8,0,0,.211,.231,.316,.547
Robert R Machado,BAL,18,49,8,13,1,0,1,3,6,12,0,0,.265,.345,.347,.692
Grant G Roberts,NYM,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Valent,CIN,18,42,3,9,0,0,0,1,2,9,0,0,.214,.250,.214,.464
Rick R White,HOU,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerome J Williams,SF,18,37,1,4,1,0,0,1,0,19,0,0,.108,.108,.135,.243
Kris K Benson,PIT,17,30,2,0,0,0,0,0,1,11,0,0,.000,.032,.000,.032
Ron R Gant L,OAK,17,41,4,6,0,0,1,4,2,9,0,0,.146,.182,.220,.401
Jimmy J Haynes,CIN,17,23,2,6,1,0,0,3,0,4,0,0,.261,.261,.304,.565
Randy R Johnson,ARI,17,36,2,7,0,0,1,3,0,17,0,0,.194,.194,.278,.472
Allen A Levrault,FLA,17,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pablo P Ozuna,COL,17,40,5,8,1,0,0,2,2,6,3,0,.200,.273,.225,.498
Russ R Springer,STL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Denny D Stark,COL,17,22,1,0,0,0,0,4,4,6,0,0,.000,.148,.000,.148
Ryan R Wagner,CIN,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borchard C,CWS,16,49,5,9,1,0,1,5,5,18,0,1,.184,.246,.265,.511
Dave D Burba,MIL,16,10,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Johnny J Estrada,ATL,16,36,2,11,0,0,0,2,0,3,0,0,.306,.359,.306,.664
Joe J Girardi,STL,16,23,1,3,0,0,0,1,3,4,0,0,.130,.231,.130,.361
Michael M Gonzalez,PIT,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Gutierrez S,CLE,16,50,2,13,3,0,0,3,3,5,0,0,.260,.309,.320,.629
Ryan R Langerhans,ATL,16,15,2,4,0,0,0,0,0,6,0,0,.267,.267,.267,.533
Blaine B Neal,FLA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Paul,CHC,16,23,6,6,0,0,0,4,3,6,0,0,.261,.346,.261,.607
Andrew A Good,ARI,15,16,0,2,0,0,0,1,0,5,0,0,.125,.125,.125,.250
Dan D Haren,STL,15,25,0,2,2,0,0,1,1,10,0,0,.080,.148,.160,.308
Kevin K Jarvis,SD,15,22,3,3,0,0,0,2,4,7,0,0,.136,.269,.136,.406
John J Patterson,ARI,15,13,1,1,0,0,0,1,0,4,0,0,.077,.077,.077,.154
Scott S Randall,CIN,15,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Prentice P Redman C,NYM,15,24,3,3,1,0,1,2,1,9,2,0,.125,.192,.292,.484
Dennys D Reyes,ARI,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Watson,NYM,15,23,0,4,2,0,0,2,1,5,0,0,.174,.208,.261,.469
Aaron A Heilman,NYM,14,22,1,1,0,0,0,1,1,13,0,0,.045,.087,.045,.132
Corky C Miller,CIN,14,30,4,8,0,0,0,1,5,7,0,0,.267,.395,.267,.661
Vladimir V Nunez,FLA,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Torcato,SF,14,16,0,3,1,0,0,1,0,4,0,0,.188,.235,.250,.485
Todd T Wellemeyer,CHC,14,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Brandon B Berger R,KC,13,32,3,7,0,0,0,3,5,4,0,0,.219,.324,.219,.543
Mike M Bynum,SD,13,10,0,3,0,0,0,0,0,4,0,0,.300,.300,.300,.600
Steve S Colyer,LA,13,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Jesse J Garcia,ATL,13,10,6,4,0,1,0,2,0,1,0,1,.400,.400,.600,1.000
Mark M Johnson,OAK,13,27,3,3,1,0,0,3,3,4,0,0,.111,.219,.148,.367
Eric E Knott,MON,13,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
George G Lombard R,TB,13,37,8,8,1,0,1,4,0,6,1,0,.216,.237,.324,.561
Jarrod J Patterson,KC,13,22,3,4,0,0,0,0,3,6,0,0,.182,.280,.182,.462
Brandon B Puffer,HOU,13,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Truby,TB,13,43,4,12,3,0,0,3,5,13,0,0,.279,.354,.349,.703
Brent B Abernathy,KC,12,34,3,2,0,0,0,0,1,3,1,0,.059,.086,.059,.144
Kurt K Ainsworth,SF,12,22,0,1,0,0,0,0,0,7,0,0,.045,.045,.045,.091
Chad C Allen L,FLA,12,24,2,5,1,1,0,0,0,5,0,0,.208,.240,.333,.573
Edwin E Almonte,NYM,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clint C Barmes S,COL,12,25,2,8,2,0,0,2,0,10,0,0,.320,.357,.400,.757
Pat P Borders,SEA,12,14,1,2,1,0,0,1,1,5,0,0,.143,.200,.214,.414
Troy T Brohawn,LA,12,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Chad C Cordero,MON,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D De Jesus C,KC,12,7,0,2,0,1,0,0,1,2,0,0,.286,.444,.571,1.016
Trent T Durrington,ANA,12,14,5,2,0,0,0,1,3,0,1,1,.143,.294,.143,.437
Jared J Fernandez,HOU,12,9,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Nelson N Figueroa,PIT,12,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Tom T Gregorio,ANA,12,19,1,3,0,0,0,2,1,8,0,0,.158,.238,.158,.396
Rick R Helling,FLA,12,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000
Mitch M Meluskey,HOU,12,9,1,1,1,0,0,2,2,2,0,0,.111,.250,.222,.472
Hector H Mercado,PHI,12,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wes W Obermueller,MIL,12,23,1,3,0,0,0,1,0,6,0,0,.130,.130,.130,.261
Augie A Ojeda S,CHC,12,25,2,3,0,0,0,0,1,5,0,0,.120,.185,.120,.305
Sidney S Ponson,SF,12,27,1,2,1,0,0,0,0,5,0,0,.074,.074,.111,.185
Humberto H Quintero,SD,12,23,1,5,0,0,0,2,1,6,0,0,.217,.250,.217,.467
Jamal J Strong,SEA,12,2,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Thurston,LA,12,10,2,2,0,0,0,0,1,1,0,0,.200,.273,.200,.473
Luis L Ugueto,SEA,12,5,4,1,0,0,0,1,1,0,2,0,.200,.333,.200,.533
Alberto A Castillo,SF,11,15,2,3,1,0,1,4,0,5,0,0,.200,.200,.467,.667
Juan J Cerros,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bruce B Chen,HOU,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Crosby S,OAK,11,12,1,0,0,0,0,0,1,5,0,0,.000,.143,.000,.143
Chad C Hermansen L,LA,11,25,2,4,1,0,0,2,2,9,0,0,.160,.222,.200,.422
Sterling S Hitchcock,STL,11,12,0,1,0,0,0,0,0,5,0,0,.083,.083,.083,.167
Byung- Hyun B Kim,BOS,11,20,0,4,1,0,0,1,0,2,0,0,.200,.200,.250,.450
Craig C Paquette,DET,11,33,2,5,0,0,0,0,0,5,0,0,.152,.152,.152,.303
Kit K Pellow,COL,11,18,6,8,3,1,1,4,0,4,0,0,.444,.476,.889,1.365
Herbert H Perry,TEX,11,24,1,4,1,0,0,2,0,3,0,0,.167,.167,.208,.375
Dan D Serafini,CIN,11,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Walker,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Bale,CIN,10,17,0,2,0,0,0,0,0,8,0,0,.118,.118,.118,.235
Kevin K Correia,SF,10,13,1,2,0,0,0,2,0,6,0,0,.154,.154,.154,.308
Humberto H Cota,PIT,10,16,1,4,1,0,0,1,1,5,0,0,.250,.294,.313,.607
Vic V Darensbourg,MON,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Davis,MIL,10,21,0,2,0,0,0,0,0,10,0,0,.095,.095,.095,.190
Darren D Dreifort,LA,10,15,0,2,1,0,0,1,1,9,0,0,.133,.188,.200,.388
Scott S Elarton,COL,10,14,2,1,0,0,0,0,2,4,0,0,.071,.188,.071,.259
Felix F Escalona S,TB,10,27,2,5,2,0,0,2,2,6,1,0,.185,.241,.259,.501
Aaron A Harang,CIN,10,18,0,1,0,0,0,0,0,12,0,0,.056,.056,.056,.111
Trenidad T Hubbard,CHC,10,16,2,4,1,0,0,2,4,3,1,0,.250,.429,.313,.741
David D Kelton,CHC,10,12,1,2,1,0,0,1,0,5,0,0,.167,.167,.250,.417
Brady B Raggio,ARI,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Barry B Wesson L,ANA,10,11,2,2,0,0,1,3,0,4,1,0,.182,.182,.455,.636
Andy A Abad,BOS,9,17,1,2,0,0,0,0,2,5,0,1,.118,.211,.118,.328
Juan J Alvarez,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Anderson,NYM,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adrian A Brown C,BOS,9,15,2,3,0,0,0,1,1,4,2,0,.200,.250,.200,.450
Chris C Capuano,ARI,9,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Clay C Condrey,SD,9,10,1,2,0,0,0,0,0,6,0,0,.200,.200,.200,.400
Marty M Cordova D,BAL,9,30,5,7,1,0,1,4,8,5,1,0,.233,.410,.367,.777
Bubba B Crosby,LA,9,12,0,1,0,0,0,1,0,3,0,0,.083,.083,.083,.167
Edgar E Gonzalez,ARI,9,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Trevor T Hoffman,SD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Magruder L,CLE,9,26,3,9,2,1,1,3,3,6,0,1,.346,.433,.615,1.049
Pat P Mahomes,PIT,9,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Josias J Manzanillo,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Meyers,SEA,9,1,1,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000
Jesus J Sanchez,COL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chin-hui C Tsao,COL,9,13,2,2,1,0,0,0,0,1,0,0,.154,.154,.231,.385
Todd T Van Poppel,CIN,9,9,0,1,0,0,0,0,0,4,0,0,.111,.111,.111,.222
Cory C Vance,COL,9,7,2,2,1,0,0,0,0,1,0,0,.286,.286,.429,.714
Jimmy J Anderson,CIN,8,9,1,1,0,0,0,0,2,4,0,0,.111,.273,.111,.384
Jonny J Gomes D,TB,8,15,1,2,1,0,0,0,0,6,0,0,.133,.188,.200,.388
Jason J Grabowski,OAK,8,8,0,0,0,0,0,0,1,5,0,0,.000,.111,.000,.111
Rontrez R Johnson C,KC,8,3,3,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Aaron A Miles,CWS,8,12,3,4,3,0,0,2,0,0,0,0,.333,.333,.583,.917
Alex A Prieto,MIN,8,11,1,1,0,0,0,0,0,4,0,0,.091,.091,.091,.182
Ruben R Quevedo,MIL,8,10,1,3,0,0,0,0,0,5,0,0,.300,.300,.300,.600
Francisco F Santos,SF,8,15,2,3,2,0,1,1,0,3,0,0,.200,.200,.533,.733
Pedro P Swann L,BAL,8,14,3,3,1,0,1,2,1,4,0,0,.214,.267,.500,.767
Amaury A Telemaco,PHI,8,14,1,4,3,0,0,0,0,4,0,0,.286,.286,.500,.786
Jason J Young,COL,8,7,1,2,1,0,0,0,1,1,0,0,.286,.375,.429,.804
Pedro P Astacio,NYM,7,11,1,1,0,0,0,0,0,2,0,0,.091,.091,.091,.182
Jeff J Austin,CIN,7,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250
Pedro P Borbon,STL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
