PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Terry T Shumpert,KC,64,183,28,44,6,2,8,24,13,39,18,3,.240,.289,.426,.716
Scott S Fletcher,BOS,63,185,31,42,9,1,3,11,16,14,8,1,.227,.296,.335,.631
Reggie R Jefferson D,SEA,63,162,24,53,11,0,8,32,17,32,0,0,.327,.392,.543,.936
Warren W Newson,CWS,63,102,16,26,5,0,2,7,14,23,1,0,.255,.345,.363,.708
Luis L Sojo,SEA,63,213,32,59,9,2,6,22,8,25,2,1,.277,.308,.423,.731
John J Cangelosi,NYM,62,111,14,28,4,0,0,4,19,20,5,1,.252,.371,.288,.660
Phil P Clark,SD,61,149,14,32,6,0,5,20,5,17,1,2,.215,.250,.356,.606
Steve S Reed,COL,61,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
J. T. J Snow,CAL,61,223,22,49,4,0,8,30,19,48,0,1,.220,.289,.345,.634
Gerald G Perry,STL,60,77,12,25,7,0,3,18,15,12,1,1,.325,.435,.532,.967
Alex A Arias,FLA,59,113,4,27,5,0,0,15,9,19,0,1,.239,.298,.283,.582
Archi A Cianfrocco,SD,59,146,9,32,8,0,4,13,3,39,2,0,.219,.252,.356,.608
Tom T Foley,PIT,59,123,13,29,7,0,3,15,13,18,0,0,.236,.307,.366,.672
Michael M La Valliere,CWS,59,139,6,39,4,0,1,24,20,15,0,2,.281,.368,.331,.699
Oddibe O Mc Dowell C,TEX,59,183,34,48,5,1,1,15,28,39,14,2,.262,.355,.317,.672
Juan J Samuel C,DET,59,136,32,42,9,5,5,21,10,26,5,2,.309,.364,.559,.923
Jack J Voigt R,BAL,59,141,15,34,5,0,3,20,18,25,0,0,.241,.327,.340,.668
Kevin K Young,PIT,59,122,15,25,7,2,1,11,8,34,0,2,.205,.258,.320,.577
Jose J Bautista,CHC,58,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Branson,CIN,58,109,18,31,4,1,6,16,5,16,0,0,.284,.316,.505,.820
Mike M Felder,HOU,58,117,10,28,2,2,0,13,4,12,3,0,.239,.264,.291,.555
Chris C Gwynn,LA,58,71,9,19,0,0,3,13,7,7,0,2,.268,.333,.394,.728
Mel M Rojas,MON,58,10,1,2,0,0,0,0,0,5,0,0,.200,.200,.200,.400
Chris C Turner,CAL,58,149,23,36,7,1,1,12,10,29,3,0,.242,.290,.322,.612
Dave D Burba,SF,57,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Frye,TEX,57,205,37,67,20,3,0,18,29,23,6,1,.327,.408,.454,.861
Mike M Munoz,COL,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Rodriguez S,BOS,57,174,15,50,14,1,1,13,11,13,1,0,.287,.330,.397,.726
Ryne R Sandberg,CHC,57,223,36,53,9,5,5,24,23,40,2,3,.238,.312,.390,.702
Lenny L Webster,MON,57,143,13,39,10,0,5,23,16,24,0,0,.273,.370,.448,.817
Gerald G Williams L,NYY,57,86,19,25,8,0,4,13,4,17,1,3,.291,.319,.523,.842
Dave D Henderson L,KC,56,198,27,49,14,1,5,31,16,28,2,0,.247,.304,.404,.708
Jose J Hernandez,CHC,56,132,18,32,2,3,1,9,8,29,2,2,.242,.291,.326,.616
Rex R Hudler,CAL,56,124,17,37,8,0,8,20,6,28,2,2,.298,.326,.556,.882
Rich R Rodriguez,STL,56,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bruce B Ruffin,COL,56,4,0,1,0,0,0,1,1,2,0,0,.250,.400,.250,.650
Tony T Eusebio,HOU,55,159,18,47,9,1,5,30,8,33,0,1,.296,.320,.459,.779
Jose J Oquendo S,STL,55,129,13,34,2,2,0,9,21,16,1,1,.264,.364,.310,.674
Chris C Donnels,HOU,54,86,12,23,5,0,3,5,13,18,1,0,.267,.364,.430,.794
Dan D Plesac,CHC,54,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Brian B Jordan R,STL,53,178,14,46,8,2,5,15,16,40,4,3,.258,.320,.410,.730
Daryl D Boston,NYY,52,77,11,14,2,0,4,14,6,20,0,1,.182,.250,.364,.614
Vinny V Castilla S,COL,52,130,16,43,11,1,3,18,7,23,2,1,.331,.357,.500,.857
John J Habyan,STL,52,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Tim T Hyers,SD,52,118,13,30,3,0,0,7,9,15,3,0,.254,.307,.280,.587
Chris C James R,TEX,52,133,28,34,8,4,7,19,20,38,0,0,.256,.361,.534,.895
Jim J Lindeman L,NYM,52,137,18,37,8,1,7,20,6,35,0,0,.270,.303,.496,.800
Chuck C Mc Elroy,CIN,52,6,0,1,0,0,0,1,0,3,0,0,.167,.167,.167,.333
Steve S Scarsone,SF,52,103,21,28,8,0,2,13,10,20,0,2,.272,.330,.408,.738
Heathcliff H Slocumb,PHI,52,4,0,1,0,0,0,2,0,2,0,0,.250,.250,.250,.500
Tim T Spehr,MON,52,36,8,9,3,1,0,5,4,11,2,0,.250,.325,.389,.714
Jeff J Treadway,LA,52,67,14,20,3,0,0,5,5,8,1,1,.299,.351,.343,.695
John J Wetteland,MON,52,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Mark M Carreon R,SF,51,100,8,27,4,0,3,20,7,20,0,0,.270,.324,.400,.724
Lloyd L Mc Clendon,PIT,51,92,9,22,4,0,4,12,4,11,0,1,.239,.278,.413,.691
Greg G Mc Michael,ATL,51,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Mc Reynolds L,NYM,51,180,23,46,11,2,4,21,20,34,2,0,.256,.328,.406,.734
Charlie C O' Brien,ATL,51,152,24,37,11,0,8,28,15,24,0,0,.243,.322,.474,.795
Johnny J Ruffin,CIN,51,8,1,0,0,0,0,0,0,3,1,0,.000,.000,.000,.000
Mark M Wohlers,ATL,51,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Tim T Bogar,NYM,50,52,5,8,0,0,2,5,4,11,1,0,.154,.211,.269,.480
Jeff J Brantley,CIN,50,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Rob R Murphy,STL,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Reed,SF,50,103,11,18,3,0,1,7,11,21,0,0,.175,.254,.233,.487
Chuck C Crim,CHC,49,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Stanton,ATL,49,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333
Eddie E Williams,SD,49,175,32,58,11,1,11,42,15,26,0,1,.331,.392,.594,.986
Rod R Beck,SF,48,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Esteban E Beltre S,TEX,48,131,12,37,5,0,0,12,16,25,2,5,.282,.358,.321,.679
Darnell D Coles L,TOR,48,143,15,30,6,1,4,15,10,25,0,0,.210,.263,.350,.612
Milt M Cuyler C,DET,48,116,20,28,3,1,1,11,13,21,5,3,.241,.318,.310,.628
Todd T Jones,HOU,48,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800
Pedro P Martinez,SD,48,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Freddie F Benavides,MON,47,85,8,16,5,1,0,6,3,15,0,0,.188,.222,.271,.493
Willie W Blair,COL,47,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Domingo D Cedeno,TOR,47,97,14,19,2,3,0,10,10,31,1,2,.196,.261,.278,.540
Greg G Colbrunn,FLA,47,155,17,47,10,0,6,31,9,27,1,1,.303,.345,.484,.829
John J Franco,NYM,47,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Trevor T Hoffman,SD,47,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Jones,PHI,47,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Roger R Mason,NYM,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mc Gwire,OAK,47,135,26,34,3,0,9,25,37,40,0,0,.252,.413,.474,.887
Randy R Milligan,MON,47,82,10,19,2,0,2,12,14,21,0,0,.232,.337,.329,.666
Kelly K Stinnett,NYM,47,150,20,38,6,2,2,14,11,28,2,0,.253,.323,.360,.683
Steve S Bedrosian,ATL,46,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Rafael R Belliard S,ATL,46,120,9,29,7,1,0,9,2,29,0,2,.242,.264,.317,.581
Sid S Bream,HOU,46,61,7,21,5,0,0,7,9,9,0,1,.344,.429,.426,.855
David D Howard,KC,46,83,9,19,4,0,1,13,11,23,3,2,.229,.309,.313,.622
Ravelo R Manzanillo,PIT,46,3,0,2,1,0,0,2,0,0,0,0,.667,.667,1.000,1.667
Brent B Mayne,KC,46,144,19,37,5,1,2,20,14,27,1,0,.257,.323,.347,.670
Keith K Mitchell L,SEA,46,128,21,29,2,0,5,15,18,22,0,0,.227,.324,.359,.684
Rich R Rowland,BOS,46,118,14,27,3,0,9,20,11,35,0,0,.229,.295,.483,.778
Jeff J Shaw,MON,46,7,1,2,0,0,0,0,1,2,0,0,.286,.375,.286,.661
Dave D Valle,MIL,46,112,14,26,8,1,2,10,18,22,0,2,.232,.348,.375,.724
Jerome J Walton,CIN,46,68,10,21,4,0,1,9,4,12,1,3,.309,.347,.412,.759
Rene R Arocha,STL,45,9,0,1,1,0,0,0,1,5,0,0,.111,.200,.222,.422
Jeromy J Burnitz R,NYM,45,143,26,34,4,0,3,15,23,45,1,1,.238,.347,.329,.676
Hector H Carrasco,CIN,45,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mark M Dewey,PIT,45,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Richie R Lewis,FLA,45,5,1,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Norberto N Martin,CWS,45,131,19,36,7,1,1,16,9,16,4,2,.275,.317,.366,.683
Willie W Mc Gee R,SF,45,156,19,44,3,0,5,23,15,24,3,0,.282,.337,.397,.735
Greg G Myers,CAL,45,126,10,31,6,0,2,8,10,27,0,2,.246,.299,.341,.640
Steve S Frey,SF,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Hampton,HOU,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Hollins,PHI,44,162,28,36,7,1,4,26,23,32,1,0,.222,.328,.352,.680
Dave D Mc Carty,MIN,44,131,21,34,8,2,1,12,7,32,2,1,.260,.322,.374,.696
Robb R Nen,FLA,44,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Parent,CHC,44,99,8,26,4,0,3,16,13,24,0,1,.263,.348,.394,.742
Yorkis Y Perez,FLA,44,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Roberson,CHC,44,55,8,12,4,0,4,9,2,14,0,0,.218,.271,.509,.780
Danny D Sheaffer,COL,44,110,11,24,4,0,1,12,10,11,0,2,.218,.283,.282,.565
Carlos C Delgado L,TOR,43,130,17,28,2,0,9,24,25,46,1,1,.215,.352,.438,.791
Jorge J Fabregas,CAL,43,127,12,36,3,0,0,16,7,18,2,1,.283,.321,.307,.628
Stan S Royer,BOS,43,66,3,11,5,0,1,3,0,21,0,0,.167,.167,.288,.454
Rick R White,PIT,43,13,0,1,0,0,0,0,0,4,0,0,.077,.143,.077,.220
Ellis E Burks C,COL,42,149,33,48,8,3,13,24,16,39,3,1,.322,.388,.678,1.066
Tom T Edens,PHI,42,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Hudek,HOU,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Candy C Maldonado D,CLE,42,92,14,18,5,1,5,12,19,31,1,1,.196,.333,.435,.768
Terry T Mc Griff,STL,42,114,10,25,6,0,0,13,13,11,0,0,.219,.308,.272,.580
Rob R Butler L,TOR,41,74,13,13,0,1,0,5,7,8,0,1,.176,.250,.203,.453
Rafael R Bournigal S,LA,40,116,2,26,3,1,0,11,9,5,0,0,.224,.291,.267,.559
Bryan B Eversgerd,STL,40,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Dave D Hansen,LA,40,44,3,15,3,0,0,5,5,5,0,0,.341,.408,.409,.817
Randy R Knorr,TOR,40,124,20,30,2,0,7,19,10,35,0,0,.242,.301,.427,.729
Lance L Parrish,PIT,40,126,10,34,5,0,3,16,18,28,1,1,.270,.363,.381,.744
Tony T Peña Pena,CLE,40,112,18,33,8,1,2,10,9,11,0,1,.295,.341,.438,.779
Tim T Scott,MON,40,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
B. J. B Surhoff,MIL,40,134,20,35,11,2,5,22,16,14,0,1,.261,.336,.485,.821
Rondell R White L,MON,40,97,16,27,10,1,2,13,9,18,1,1,.278,.358,.464,.822
Rico R Brogna,NYM,39,131,16,46,11,2,7,20,6,29,1,0,.351,.380,.626,1.006
Jeff J Cirillo,MIL,39,126,17,30,9,0,3,12,11,16,0,1,.238,.309,.381,.690
Orestes O Destrade,FLA,39,130,12,27,4,0,5,15,19,32,1,0,.208,.316,.354,.670
Gil G Heredia,MON,39,16,1,5,0,0,0,1,0,2,0,0,.313,.313,.313,.625
Rich R Monteleone,SF,39,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Tabaka,SD,39,1,1,1,1,0,0,0,1,0,0,0,1.000,1.000,2.000,3.000
Juan J Bell,MON,38,97,12,27,4,0,2,10,15,21,4,0,.278,.372,.381,.753
Mike M Benjamin S,SF,38,62,9,16,5,1,1,9,5,16,5,0,.258,.343,.419,.762
Bill B Haselman,SEA,38,83,11,16,7,1,1,8,3,11,1,0,.193,.230,.337,.567
Roberto R Mejia,COL,38,116,11,28,8,1,4,14,15,33,3,1,.241,.326,.431,.757
Randy R Myers,CHC,38,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eduardo E Perez,CAL,38,129,10,27,7,0,5,16,12,29,3,0,.209,.275,.380,.654
Brian B Turang L,SEA,38,112,9,21,5,1,1,8,7,25,3,1,.188,.242,.277,.518
Todd T Worrell,LA,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Davis C,DET,37,120,19,22,4,0,3,13,18,45,5,0,.183,.290,.292,.582
Jim J Gott,LA,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josias J Manzanillo,NYM,37,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Andy A Stankiewicz S,HOU,37,54,10,14,3,0,1,5,12,12,1,1,.259,.403,.370,.773
Darryl D Hamilton C,MIL,36,141,23,37,10,1,1,13,15,17,3,0,.262,.331,.369,.700
Tim T Hulett,BAL,36,92,11,21,2,1,2,15,12,24,0,0,.228,.314,.337,.651
Michael M Jackson,SF,36,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Johnson,SD,36,93,7,23,4,1,3,16,5,21,0,0,.247,.283,.409,.691
Torey T Lovullo,SEA,36,72,9,16,5,0,2,7,9,13,1,0,.222,.309,.375,.684
Dave D Otto,CHC,36,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Perez,STL,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Zupcic L,CWS,36,92,10,18,4,1,1,8,4,17,0,1,.196,.227,.293,.520
Craig C Grebeck,CWS,35,97,17,30,5,0,0,5,12,5,0,0,.309,.391,.361,.752
Tim T Mauser,SD,35,4,0,1,0,0,0,0,1,3,0,0,.250,.400,.250,.650
Jeff J Mutis,FLA,35,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lonnie L Smith D,BAL,35,59,13,12,3,0,0,2,11,18,1,0,.203,.333,.254,.588
Robby R Thompson,SF,35,129,13,27,8,2,2,7,15,32,3,1,.209,.290,.349,.638
Hubie H Brooks,KC,34,61,5,14,2,0,1,14,2,10,1,0,.230,.239,.311,.550
John J Flaherty,DET,34,40,2,6,1,0,0,4,1,11,0,1,.150,.167,.175,.342
Jim J Bullinger,CHC,33,22,0,3,2,0,0,4,2,8,0,0,.136,.208,.227,.436
Shane S Reynolds,HOU,33,33,0,3,0,0,0,2,1,15,0,0,.091,.118,.091,.209
Mario M Diaz,FLA,32,77,10,25,4,2,0,11,6,6,0,0,.325,.376,.429,.805
Carlos C Hernandez,LA,32,64,6,14,2,0,2,6,1,14,0,0,.219,.231,.344,.574
Doug D Linton,NYM,32,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Roger R Mc Dowell,LA,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Ripken,TEX,32,81,9,25,5,0,0,6,3,11,2,0,.309,.333,.370,.704
Luis L Rivera,NYM,32,43,11,12,2,1,3,5,4,14,0,1,.279,.367,.581,.949
Dave D Veres,HOU,32,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167
Danny D Bautista R,DET,31,99,12,23,4,1,4,15,3,18,1,2,.232,.255,.414,.669
Jeff J Mc Knight,NYM,31,27,1,4,1,0,0,2,4,12,0,0,.148,.250,.185,.435
Vicente V Palacios,STL,31,33,0,0,0,0,0,0,0,15,0,0,.000,.000,.000,.000
Derek D Parks,MIN,31,89,6,17,6,0,1,9,4,20,0,1,.191,.242,.292,.534
David D West,PHI,31,28,1,2,0,0,0,0,0,12,0,0,.071,.071,.071,.143
Donnie D Elliott,SD,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Kelly L,ATL,30,77,14,21,10,1,2,9,2,17,0,1,.273,.300,.506,.806
Larry L Andersen,PHI,29,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Luis L Aquino,FLA,29,6,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333
Greg G Harris,COL,29,40,2,7,2,0,0,2,2,15,0,0,.175,.214,.225,.439
Darren D Holmes,COL,29,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marcus M Moore,COL,29,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Junior J Ortiz,TEX,29,76,3,21,2,0,0,9,5,11,0,1,.276,.329,.303,.632
Dave D Staton,SD,29,66,6,12,2,0,4,6,10,18,0,0,.182,.289,.394,.683
Darryl D Strawberry R,SF,29,92,13,22,3,1,4,17,19,22,0,3,.239,.363,.424,.787
Paul P Wagner,PIT,29,37,1,6,1,0,0,2,0,10,0,0,.162,.162,.189,.351
Jeff J Ballard,PIT,28,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Rich R Becker C,MIN,28,98,12,26,3,0,1,8,13,25,6,1,.265,.351,.327,.678
Darren D Dreifort,LA,28,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Bryan B Hickerson,SF,28,27,1,5,1,0,0,0,1,9,0,0,.185,.241,.222,.464
Mike M Matheny,MIL,28,53,3,12,3,0,1,2,3,13,0,1,.226,.293,.340,.633
Dan D Miceli,PIT,28,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Matt M Nokes,NYY,28,79,11,23,3,0,7,19,5,16,0,0,.291,.329,.595,.924
Todd T Pratt,PHI,28,102,10,20,6,1,2,9,12,29,0,1,.196,.281,.333,.614
Rick R Renteria,FLA,28,49,5,11,0,0,2,4,1,4,0,1,.224,.269,.347,.616
Keith K Lockhart,SD,27,43,4,9,0,0,2,6,4,10,1,0,.209,.286,.349,.635
Mike M Maddux,NYM,27,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Troy T O' Leary L,MIL,27,66,9,18,1,1,2,7,5,12,1,1,.273,.329,.409,.738
Ruben R Amaro,CLE,26,23,5,5,1,0,2,5,2,3,2,1,.217,.280,.522,.802
Eric E Fox C,OAK,26,44,7,9,2,0,1,1,3,8,2,0,.205,.255,.318,.574
Tom T Glavine,ATL,26,56,4,10,1,0,0,3,5,15,0,0,.179,.246,.196,.442
Pat P Gomez,SF,26,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garey G Ingram,LA,26,78,10,22,1,0,3,8,7,22,0,0,.282,.341,.410,.751
Danny D Jackson,PHI,26,57,3,9,2,1,0,7,2,24,0,0,.158,.186,.228,.414
Mike M Maksudian,CHC,26,26,6,7,2,0,0,4,10,4,0,1,.269,.472,.346,.818
Jose J Rijo,CIN,26,49,4,10,4,0,0,3,0,7,0,0,.204,.204,.286,.490
Zane Z Smith,PIT,26,57,2,12,1,0,0,2,0,11,0,0,.211,.211,.228,.439
Jeff J Tackett,BAL,26,53,5,12,3,1,2,9,5,13,0,0,.226,.317,.434,.751
David D Weathers,FLA,26,44,2,3,0,0,0,0,3,25,0,0,.068,.128,.068,.196
Andy A Benes,SD,25,49,2,8,1,0,0,7,1,22,0,0,.163,.180,.184,.364
John J Burkett,SF,25,51,1,3,0,0,0,0,1,21,0,0,.059,.077,.059,.136
Steve S Cooke,PIT,25,42,2,8,1,0,0,0,0,12,0,0,.190,.190,.214,.405
Tim T Fortugno,CIN,25,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Kevin K Gross,LA,25,47,2,7,0,0,1,3,3,18,0,0,.149,.200,.213,.413
Greg G Maddux,ATL,25,63,5,14,2,0,0,2,1,19,0,0,.222,.234,.254,.488
Pat P Rapp,FLA,25,41,1,5,1,0,0,2,0,13,0,0,.122,.122,.146,.268
Mitch M Williams,HOU,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Ashby,SD,24,49,2,8,0,0,0,0,1,19,0,0,.163,.180,.163,.343
Steve S Avery,ATL,24,49,4,5,2,0,0,5,1,16,0,0,.102,.115,.143,.258
Skeeter S Barnes,DET,24,21,4,6,0,0,1,4,0,2,0,1,.286,.286,.429,.714
Toby T Borland,PHI,24,3,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Midre M Cummings L,PIT,24,86,11,21,4,0,1,12,4,18,0,0,.244,.283,.326,.608
Omar O Daal,LA,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Drabek,HOU,24,58,4,14,0,1,0,6,0,10,0,0,.241,.262,.276,.538
Mike M Harkey,COL,24,22,1,4,0,0,0,3,0,8,0,0,.182,.182,.182,.364
Butch B Henry,MON,24,31,5,9,1,0,0,2,3,6,0,0,.290,.353,.323,.676
Ken K Hill,MON,24,48,1,7,0,0,0,2,3,17,0,0,.146,.196,.146,.342
Bobby B Jones,NYM,24,46,3,5,1,0,0,1,0,19,0,0,.109,.109,.130,.239
Darryl D Kile,HOU,24,47,3,7,4,0,0,2,0,28,0,0,.149,.167,.234,.401
Mike M Lieberthal,PHI,24,79,6,21,3,1,1,5,3,5,0,0,.266,.301,.367,.668
Pedro P Martinez,MON,24,44,1,4,0,1,0,5,3,21,0,0,.091,.146,.136,.282
Ramon R Martinez,LA,24,66,4,18,3,0,0,3,1,18,0,2,.273,.284,.318,.602
Terry T Mathews,FLA,24,6,1,3,1,0,0,0,0,2,0,0,.500,.500,.667,1.167
Denny D Neagle,PIT,24,42,2,8,0,0,1,7,0,13,0,0,.190,.190,.262,.452
Tom T Quinlan,PHI,24,35,6,7,2,0,1,3,3,13,0,0,.200,.263,.343,.606
Bret B Saberhagen,NYM,24,58,7,10,2,0,0,1,4,14,0,0,.172,.226,.207,.433
John J Smiley,CIN,24,55,5,11,3,0,0,2,4,26,0,0,.200,.254,.255,.509
Greg G Swindell,HOU,24,44,1,11,3,0,0,0,0,14,0,0,.250,.250,.318,.568
Bob B Tewksbury,STL,24,54,4,10,2,0,0,3,2,19,0,0,.185,.214,.222,.436
Ron R Tingley,CWS,24,57,4,9,3,1,1,2,5,20,0,0,.158,.226,.298,.524
Pedro P Astacio,LA,23,47,2,3,0,0,0,0,0,22,0,0,.064,.064,.064,.128
Willie W Banks,CHC,23,41,3,5,1,0,0,0,1,13,0,1,.122,.163,.146,.309
Tom T Candiotti,LA,23,50,2,7,1,0,0,3,1,9,0,0,.140,.157,.160,.317
Mauro M Gozzo,NYM,23,16,1,4,1,0,0,1,1,3,0,0,.250,.294,.313,.607
Scott S Sanders,SD,23,32,0,4,0,0,0,1,3,16,0,0,.125,.200,.125,.325
Rene R Gonzales,CLE,22,23,6,8,1,1,1,5,5,3,2,0,.348,.448,.609,1.057
Erik E Hanson,CIN,22,39,3,6,1,0,0,3,0,17,0,0,.154,.154,.179,.333
Shawn S Hare L,NYM,22,40,7,9,1,1,0,2,4,11,0,0,.225,.295,.300,.596
Orel O Hershiser,LA,22,44,4,9,0,0,0,4,2,10,1,0,.205,.245,.205,.449
David D Nied,COL,22,40,1,4,0,0,0,0,1,15,0,0,.100,.122,.100,.222
Alejandro A Pena,PIT,22,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
A. J. A Sager,SD,22,10,0,1,0,1,0,2,0,5,0,0,.100,.100,.300,.400
Pete P Schourek,CIN,22,23,1,4,0,0,1,1,1,3,0,0,.174,.208,.304,.513
Steve S Trachsel,CHC,22,43,3,8,1,0,0,2,0,9,0,1,.186,.205,.209,.414
Allen A Watson,STL,22,38,3,6,2,1,0,5,1,4,0,0,.158,.179,.263,.443
Shawn S Boskie,PHI,21,26,2,3,1,1,0,2,3,7,0,0,.115,.207,.231,.438
Jeff J Fassero,MON,21,44,1,3,0,1,0,0,2,27,0,0,.068,.109,.114,.222
Jeremy J Hernandez,FLA,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charlie C Hough,FLA,21,33,1,4,0,0,0,0,1,9,0,0,.121,.147,.121,.268
Chris C Jones,COL,21,40,6,12,2,1,0,2,2,14,0,1,.300,.333,.400,.733
Bobby B Munoz,PHI,21,34,3,7,0,0,1,6,1,11,0,0,.206,.229,.294,.523
Mark M Portugal,SF,21,48,4,17,5,1,0,8,1,8,0,0,.354,.360,.500,.860
Pete P Smith,NYM,21,37,2,5,1,0,0,1,4,9,0,0,.135,.220,.162,.382
John J Smoltz,ATL,21,37,6,6,1,0,1,1,4,14,0,0,.162,.244,.270,.514
Ismael I Valdez,LA,21,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Andy A Carter,PHI,20,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mark M Davis,SD,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Gardner,FLA,20,25,0,1,0,0,0,0,0,10,0,0,.040,.077,.040,.117
Mark M Lewis S,CLE,20,73,6,15,5,0,1,8,2,13,1,0,.205,.227,.315,.542
Bob B Melvin,CWS,20,33,5,7,0,0,1,4,1,7,0,0,.212,.235,.303,.538
Kent K Mercker,ATL,20,37,0,2,0,0,0,2,2,15,0,0,.054,.100,.054,.154
Kirk K Rueter,MON,20,34,1,4,0,0,0,1,2,8,0,0,.118,.167,.118,.284
Tom T Urbani,STL,20,24,1,6,0,0,0,1,2,5,0,0,.250,.308,.250,.558
Brian B Williams,HOU,20,23,0,6,0,0,0,3,0,4,0,0,.261,.261,.261,.522
Anthony A Young,CHC,20,34,3,6,1,0,0,4,0,11,0,0,.176,.176,.206,.382
Mike M Bielecki,ATL,19,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mark M Dalesandro,CAL,19,25,5,5,1,0,1,2,2,4,0,0,.200,.259,.360,.619
Rikkert R Faneyte,SF,19,26,1,3,3,0,0,4,3,11,0,0,.115,.207,.231,.438
Marvin M Freeman,COL,19,36,5,4,1,0,1,3,1,21,0,0,.111,.179,.222,.402
Junior J Noboa,PIT,19,42,3,13,1,1,0,6,2,5,1,0,.310,.341,.381,.722
