PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Gene G Nelson,OAK,3,1,6.45,28,2,0,0,0,0,51.2,68,37,37,5,0,22,23,1.74,.335
Ben B Rivera,PHI,7,4,3.07,28,14,4,1,0,0,117.1,99,40,40,9,4,45,77,1.23,.230
Todd T Stottlemyre,TOR,12,11,4.50,28,27,6,2,0,0,174.0,175,99,87,20,10,63,98,1.37,.262
Matt M Young,BOS,0,4,4.58,28,8,1,0,0,0,70.2,69,42,36,7,3,42,57,1.57,.257
Mark M Davis,ATL,2,3,7.13,27,6,0,0,0,0,53.0,64,44,42,9,1,41,34,1.98,.300
Charlie C Hough,CWS,7,12,3.93,27,27,4,0,0,0,176.1,160,88,77,19,7,66,76,1.28,.239
Bob B Mac Donald,TOR,1,0,4.37,27,0,0,0,0,0,47.1,50,24,23,4,1,16,26,1.39,.270
Paul P Quantrill,BOS,2,3,2.19,27,0,0,0,1,1,49.1,55,18,12,1,1,15,24,1.42,.288
Nolan N Ryan,TEX,5,9,3.72,27,27,2,0,0,0,157.1,138,75,65,9,12,69,157,1.32,.238
Sergio S Valdez,MON,0,2,2.41,27,0,0,0,0,0,37.1,25,12,10,2,0,12,32,0.99,.185
Jeremy J Hernandez,SD,1,4,4.17,26,0,0,0,1,1,36.2,39,17,17,4,1,11,25,1.36,.291
Shawn S Hillegas,OAK,1,8,5.23,26,9,1,1,0,0,86.0,104,57,50,13,0,37,49,1.64,.303
Tim T Leary,SEA,8,10,5.36,26,23,3,0,0,0,141.0,131,89,84,12,9,87,46,1.55,.256
Mike M Timlin,TOR,0,2,4.12,26,0,0,0,1,1,43.2,45,23,20,0,1,20,35,1.49,.271
Trevor T Wilson,SF,8,14,4.21,26,26,1,1,0,0,154.0,152,82,72,18,6,64,88,1.40,.265
Bert B Blyleven,CAL,8,12,4.74,25,24,1,0,0,0,133.0,150,76,70,17,5,29,70,1.35,.285
Danny D Cox,PIT,5,3,4.60,25,7,0,0,3,3,62.2,66,37,32,5,0,27,48,1.48,.272
John J Dopson,BOS,7,11,4.08,25,25,0,0,0,0,141.1,159,78,64,17,2,38,55,1.39,.287
Bryan B Harvey,CAL,0,4,2.83,25,0,0,0,13,13,28.2,22,12,9,4,0,11,34,1.15,.208
Jimmy J Jones,HOU,10,6,4.07,25,23,0,0,0,0,139.1,135,64,63,13,5,39,69,1.25,.258
Bob B Kipper,MIN,3,3,4.42,25,0,0,0,0,0,38.2,40,23,19,8,3,14,22,1.40,.268
Ramon R Martinez,LA,8,11,4.00,25,25,1,1,0,0,150.2,141,82,67,11,5,69,101,1.39,.245
Jim J Pena,SF,1,1,3.48,25,2,0,0,0,0,44.0,49,19,17,4,1,20,32,1.57,.282
Bruce B Ruffin,MIL,1,6,6.67,25,6,1,0,0,0,58.0,66,43,43,7,0,41,45,1.84,.293
Jeff J Robinson,PIT,7,5,5.16,24,11,0,0,0,0,82.0,83,48,47,8,1,36,32,1.45,.265
Shawn S Boskie,CHC,5,11,5.01,23,18,0,0,0,0,91.2,96,55,51,14,4,36,39,1.44,.284
Dave D Burba,SF,2,7,4.97,23,11,0,0,0,0,70.2,80,43,39,4,2,31,47,1.57,.287
Jerry Don J Gleaton,PIT,1,0,4.26,23,0,0,0,0,0,31.2,34,16,15,4,0,19,18,1.67,.283
Mark M Grant,SEA,2,4,3.89,23,10,0,0,0,0,81.0,100,39,35,6,2,22,42,1.51,.311
Rob R Mallicoat,HOU,0,0,7.23,23,0,0,0,0,0,23.2,26,19,19,2,5,19,20,1.90,.283
Bob B Milacki,BAL,6,8,5.68,23,20,0,0,1,1,115.2,140,78,73,16,2,44,51,1.59,.297
Kevin K Ritz,DET,2,5,5.60,23,11,0,0,0,0,80.1,88,52,50,4,3,44,57,1.64,.278
Scott S Scudder,CLE,6,10,5.28,23,22,0,0,0,0,109.0,134,80,64,10,2,55,66,1.73,.303
Zane Z Smith,PIT,8,8,3.06,23,22,4,3,0,0,141.0,138,56,48,8,2,19,56,1.11,.261
Curt C Young,NYY,4,2,3.99,23,7,0,0,0,0,67.2,80,35,30,2,2,17,20,1.43,.296
Brian B Fisher,SEA,4,3,4.53,22,14,0,0,1,1,91.1,80,49,46,9,1,47,26,1.39,.234
Gene G Harris,SD,0,2,4.15,22,1,0,0,0,0,30.1,23,15,14,3,1,15,25,1.25,.207
Darryl D Kile,HOU,5,10,3.95,22,22,2,0,0,0,125.1,124,61,55,8,4,63,90,1.49,.261
Pete P Schourek,NYM,6,8,3.64,22,21,0,0,0,0,136.0,137,60,55,9,2,44,60,1.33,.261
Brian B Barnes,MON,6,6,2.97,21,17,0,0,0,0,100.0,77,34,33,9,3,46,65,1.23,.213
Daryl D Irvine,BOS,3,4,6.11,21,0,0,0,0,0,28.0,31,20,19,1,2,14,10,1.61,.287
Dennis D Lamp,PIT,1,1,5.14,21,0,0,0,0,0,28.0,33,16,16,3,2,9,15,1.50,.292
Scott S Lewis,CAL,4,0,3.99,21,2,0,0,0,0,38.1,36,18,17,3,2,14,18,1.30,.255
Dave D Stieb,TOR,4,6,5.04,21,14,1,0,0,0,96.1,98,58,54,9,4,43,45,1.46,.275
Mark M Clark,STL,3,10,4.45,20,20,1,1,0,0,113.1,117,59,56,12,0,36,44,1.35,.265
Mark M Dewey,NYM,1,0,4.32,20,0,0,0,0,0,33.1,37,16,16,2,0,10,24,1.41,.280
Greg G Harris,SD,4,8,4.12,20,20,1,0,0,0,118.0,113,62,54,13,2,35,66,1.25,.252
Gil G Heredia,MON,2,3,4.23,20,5,0,0,0,0,44.2,44,23,21,4,1,20,22,1.43,.270
Steve S Howe,NYY,3,0,2.45,20,0,0,0,6,6,22.0,9,7,6,1,0,3,12,0.55,.122
Jerry J Nielsen,NYY,1,0,4.58,20,0,0,0,0,0,19.2,17,10,10,1,0,18,12,1.78,.243
Vicente V Palacios,PIT,3,2,4.25,20,8,0,0,0,0,53.0,56,25,25,1,0,27,33,1.57,.280
Bob B Welch,OAK,11,7,3.27,20,20,0,0,0,0,123.2,114,47,45,13,2,43,47,1.27,.247
Matt M Whiteside,TEX,1,1,1.93,20,0,0,0,4,4,28.0,26,8,6,1,0,11,13,1.32,.245
Mike M Bielecki,ATL,2,4,2.57,19,14,1,1,0,0,80.2,77,27,23,2,1,27,62,1.29,.254
Mike M Butcher,CAL,2,2,3.25,19,0,0,0,0,0,27.2,29,11,10,3,2,13,24,1.52,.264
Rick R Reed,KC,3,7,3.68,19,18,1,1,0,0,100.1,105,47,41,10,5,20,49,1.25,.271
Frank F Seminara,SD,9,4,3.68,19,18,0,0,0,0,100.1,98,46,41,5,3,46,61,1.44,.258
Brian B Bohanon,TEX,1,1,6.31,18,7,0,0,0,0,45.2,57,38,32,7,1,25,29,1.80,.297
Mark M Gubicza,KC,7,6,3.72,18,18,2,1,0,0,111.1,110,47,46,8,1,36,81,1.31,.259
Bill B Landrum,MON,1,1,7.20,18,0,0,0,0,0,20.0,27,16,16,3,2,9,7,1.80,.325
Dave D Otto,CLE,5,9,7.06,18,16,0,0,0,0,80.1,110,64,63,12,1,33,32,1.78,.333
Mark M Portugal,HOU,6,3,2.66,18,16,1,1,0,0,101.1,76,32,30,7,1,41,62,1.15,.213
Steve S Reed,SF,1,0,2.30,18,0,0,0,0,0,15.2,13,5,4,2,1,3,11,1.02,.220
Jim J Acker,SEA,0,0,5.28,17,0,0,0,0,0,30.2,45,19,18,4,0,12,11,1.86,.338
Eric E King,DET,4,6,5.22,17,14,0,0,1,1,79.1,90,47,46,12,1,28,45,1.49,.285
Bret B Saberhagen,NYM,3,5,3.50,17,15,1,1,0,0,97.2,84,39,38,6,4,27,81,1.14,.233
Scott S Aldred,DET,3,8,6.78,16,13,0,0,0,0,65.0,80,51,49,12,3,33,34,1.74,.307
Willie W Banks,MIN,4,4,5.70,16,12,0,0,0,0,71.0,80,46,45,6,2,37,37,1.65,.288
Tom T Browning,CIN,6,5,5.07,16,16,0,0,0,0,87.0,108,49,49,6,2,28,33,1.56,.311
Kip K Gross,LA,1,1,4.18,16,1,0,0,0,0,23.2,32,14,11,1,0,10,14,1.77,.323
Chris C Haney,KC,4,6,4.61,16,13,2,2,0,0,80.0,75,43,41,11,4,26,54,1.26,.248
Francisco F Oliveras,SF,0,3,3.63,16,7,0,0,0,0,44.2,41,19,18,11,1,10,17,1.14,.250
Brian B Williams,HOU,7,6,3.92,16,16,0,0,0,0,96.1,92,44,42,10,0,42,54,1.39,.255
Luis L Aquino,KC,3,6,4.52,15,13,0,0,0,0,67.2,81,35,34,5,1,20,11,1.49,.303
Jim J Deshaies,SD,4,7,3.28,15,15,0,0,0,0,96.0,92,40,35,6,1,33,46,1.30,.258
Danny D Leon,TEX,1,1,5.89,15,0,0,0,0,0,18.1,18,14,12,5,3,10,15,1.53,.254
Arthur A Rhodes,BAL,7,5,3.63,15,15,2,1,0,0,94.1,87,39,38,6,1,38,77,1.33,.250
Joe J Slusarski,OAK,5,5,5.45,15,14,0,0,0,0,76.0,85,52,46,15,6,27,38,1.47,.284
Shawn S Barton,SEA,0,1,2.92,14,0,0,0,0,0,12.1,10,5,4,1,0,7,4,1.38,.238
Cal C Eldred,MIL,11,2,1.79,14,14,2,1,0,0,100.1,76,21,20,4,2,23,62,0.99,.207
Tim T Fortugno,CAL,1,1,5.18,14,5,1,1,1,1,41.2,37,24,24,5,0,19,31,1.34,.236
Milt M Hill,CIN,0,0,3.15,14,0,0,0,1,1,20.0,15,9,7,1,1,5,10,1.00,.211
Pat P Mahomes,MIN,3,4,5.04,14,13,0,0,0,0,69.2,73,41,39,5,0,37,44,1.58,.279
Greg G Mathews,PHI,2,3,5.16,14,7,0,0,0,0,52.1,54,31,30,7,1,24,27,1.49,.270
Russ R Springer,NYY,0,0,6.19,14,0,0,0,0,0,16.0,18,11,11,0,1,10,12,1.75,.281
Tommy T Greene,PHI,3,3,5.32,13,12,0,0,0,0,64.1,75,39,38,5,0,34,39,1.69,.291
Jeff J Johnson,NYY,2,3,6.66,13,8,0,0,0,0,52.2,71,44,39,4,2,23,14,1.78,.329
Roger R Pavlik,TEX,4,4,4.21,13,12,1,0,0,0,62.0,66,32,29,3,3,34,45,1.61,.280
Bryn B Smith,STL,4,2,4.64,13,1,0,0,0,0,21.1,20,11,11,3,3,5,9,1.17,.247
Tim T Wakefield,PIT,8,1,2.15,13,13,4,1,0,0,92.0,76,26,22,3,1,35,51,1.21,.232
Pete P Young,MON,0,0,3.98,13,0,0,0,0,0,20.1,18,9,9,0,1,9,11,1.33,.247
Buddy B Groom,DET,0,5,5.82,12,7,0,0,1,1,38.2,48,28,25,4,0,22,15,1.81,.320
Dave D Haas,DET,5,3,3.94,12,11,1,1,0,0,61.2,68,30,27,8,1,16,29,1.36,.276
Keith K Shepherd,PHI,1,1,3.27,12,0,0,0,2,2,22.0,19,10,8,0,0,6,10,1.14,.247
Pete P Smith,ATL,7,0,2.05,12,11,2,1,0,0,79.0,63,19,18,3,0,28,43,1.15,.217
Mark M Williamson,BAL,0,0,0.96,12,0,0,0,1,1,18.2,16,3,2,1,0,10,14,1.39,.239
Pedro P Astacio,LA,5,5,1.98,11,11,4,4,0,0,82.0,80,23,18,1,2,20,43,1.22,.255
Ryan R Bowen,HOU,0,7,10.96,11,9,0,0,0,0,33.2,48,43,41,8,2,30,22,2.32,.333
Steve S Cooke,PIT,2,0,3.52,11,0,0,0,1,1,23.0,22,9,9,2,0,4,10,1.13,.253
Eric E Hillman,NYM,2,2,5.33,11,8,0,0,0,0,52.1,67,31,31,9,2,10,16,1.47,.318
Don D Robinson,PHI,2,4,5.10,11,11,0,0,0,0,60.0,68,36,34,7,1,7,26,1.25,.291
Dave D Smith,CHC,0,0,2.51,11,0,0,0,0,0,14.1,15,4,4,0,0,4,3,1.33,.273
Andy A Ashby,PHI,1,3,7.54,10,8,0,0,0,0,37.0,42,31,31,6,1,21,24,1.70,.290
Kent K Bottenfield,MON,1,2,2.23,10,4,0,0,1,1,32.1,26,9,8,1,1,11,14,1.14,.217
Mike M Christopher,CLE,0,0,3.00,10,0,0,0,0,0,18.0,17,8,6,2,0,10,13,1.50,.254
Steve S Searcy,PHI,0,0,6.10,10,0,0,0,0,0,10.1,13,9,7,0,0,8,5,2.03,.325
Randy R St. Claire,ATL,0,0,5.87,10,0,0,0,0,0,15.1,17,11,10,1,0,8,7,1.63,.283
Mike M Trombley,MIN,3,2,3.30,10,7,0,0,0,0,46.1,43,20,17,5,1,17,38,1.29,.247
Frank F Di Pino,STL,0,0,1.64,9,0,0,0,0,0,11.0,9,2,2,0,0,3,8,1.09,.220
Tom T Filer,NYM,0,1,2.05,9,1,0,0,0,0,22.0,18,8,5,2,0,6,9,1.09,.222
Eric E Gunderson,SEA,2,1,8.68,9,0,0,0,0,0,9.1,12,12,9,1,1,5,2,1.82,.324
Sam S Militello,NYY,3,3,3.45,9,9,0,0,0,0,60.0,43,24,23,6,2,32,42,1.25,.195
David D West,MIN,1,3,6.99,9,3,0,0,0,0,28.1,32,24,22,3,1,20,19,1.84,.276
Brad B Arnsberg,CLE,0,0,11.81,8,0,0,0,0,0,10.2,13,14,14,6,2,11,5,2.25,.317
Jay J Baller,PHI,0,0,8.18,8,0,0,0,0,0,11.0,10,10,10,5,0,10,9,1.82,.250
Denis D Boucher,CLE,2,2,6.37,8,7,0,0,0,0,41.0,48,29,29,9,1,20,17,1.66,.302
Brad B Brink,PHI,0,4,4.14,8,7,0,0,0,0,41.1,53,27,19,2,1,13,16,1.60,.308
Victor V Cole,PIT,0,2,5.48,8,4,0,0,0,0,23.0,23,14,14,1,0,14,12,1.61,.261
Doug D Linton,TOR,1,3,8.63,8,3,0,0,0,0,24.0,31,23,23,5,0,17,16,2.00,.323
Clay C Parker,SEA,0,2,7.56,8,6,0,0,0,0,33.1,47,28,28,6,2,11,20,1.74,.338
Mike M Raczka,OAK,0,0,8.53,8,0,0,0,0,0,6.1,8,7,6,0,0,5,2,2.05,.308
Dennis D Rasmussen,KC,4,1,2.53,8,6,1,1,0,0,42.2,32,13,12,2,1,8,12,0.94,.218
Shane S Reynolds,HOU,1,3,7.11,8,5,0,0,0,0,25.1,42,22,20,2,0,6,10,1.89,.385
Ron R Robinson,MIL,1,4,5.86,8,8,0,0,0,0,35.1,51,26,23,3,2,14,12,1.84,.331
Rich R Sauveur,KC,0,1,4.40,8,0,0,0,0,0,14.1,15,7,7,1,2,8,7,1.60,.273
Bob B Wickman,NYY,6,1,4.11,8,8,0,0,0,0,50.1,51,25,23,2,2,20,21,1.41,.273
Kerry K Woodson,SEA,0,1,3.29,8,1,0,0,0,0,13.2,12,7,5,0,2,11,6,1.68,.245
Eric E Bell,CLE,0,2,7.63,7,1,0,0,0,0,15.1,22,13,13,1,1,9,10,2.02,.349
Dave D Eiland,SD,0,2,5.67,7,7,0,0,0,0,27.0,33,21,17,1,0,5,10,1.41,.287
Mike M Harkey,CHC,4,0,1.89,7,7,0,0,0,0,38.0,34,13,8,4,1,15,21,1.29,.243
Tim T Pugh,CIN,4,2,2.58,7,7,0,0,0,0,45.1,47,15,13,2,1,13,18,1.32,.276
Ken K Ryan,BOS,0,0,6.43,7,0,0,0,1,1,7.0,4,5,5,2,0,5,5,1.29,.174
Rich R Scheid,HOU,0,1,6.00,7,1,0,0,0,0,12.0,14,8,8,2,0,6,8,1.67,.280
Doug D Simons,MON,0,0,23.63,7,0,0,0,0,0,5.1,15,14,14,3,1,2,6,3.19,.500
Bruce B Walton,OAK,0,0,9.90,7,0,0,0,0,0,10.0,17,11,11,1,0,3,7,2.00,.378
Paul P Abbott,MIN,0,0,3.27,6,0,0,0,0,0,11.0,12,4,4,1,1,5,13,1.55,.279
Larry L Carter,SF,1,5,4.64,6,6,0,0,0,0,33.0,34,17,17,6,0,18,21,1.58,.270
Larry L Casian,MIN,1,0,2.70,6,0,0,0,0,0,6.2,7,2,2,0,0,1,2,1.20,.259
Mike M Jeffcoat,TEX,0,1,7.32,6,3,0,0,0,0,19.2,28,17,16,2,0,5,6,1.68,.350
Paul P Miller,PIT,1,0,2.38,6,0,0,0,0,0,11.1,11,3,3,0,0,1,5,1.06,.256
David D Nied,ATL,3,0,1.17,6,2,0,0,0,0,23.0,10,3,3,0,0,5,19,0.65,.130
Jim J Poole,BAL,0,0,0.00,6,0,0,0,0,0,3.1,3,3,0,0,0,1,3,1.20,.231
Kevin K Rogers,SF,0,2,4.24,6,6,0,0,0,0,34.0,37,17,16,4,1,13,26,1.47,.280
Wayne W Rosenthal,TEX,0,0,7.71,6,0,0,0,0,0,4.2,7,4,4,1,0,2,1,1.93,.333
Paul P Wagner,PIT,2,0,0.69,6,1,0,0,0,0,13.0,9,1,1,0,0,5,5,1.08,.191
Bobby B Ayala,CIN,2,1,4.34,5,5,0,0,0,0,29.0,33,15,14,1,1,13,23,1.59,.297
Brian B Drahman,CWS,0,0,2.57,5,0,0,0,0,0,7.0,6,3,2,0,0,2,1,1.14,.222
Peter P Hoy,BOS,0,0,7.36,5,0,0,0,0,0,3.2,8,3,3,0,0,2,2,2.73,.471
Joel J Johnston,KC,0,0,13.50,5,0,0,0,0,0,2.2,3,4,4,2,0,2,0,1.88,.273
Joe J Magrane,STL,1,2,4.02,5,5,0,0,0,0,31.1,34,15,14,2,2,15,20,1.56,.279
Lance L Mc Cullers,TEX,1,0,5.40,5,0,0,0,0,0,5.0,1,4,3,0,0,8,3,1.80,.067
Dennis D Moeller,KC,0,3,7.00,5,4,0,0,0,0,18.0,24,17,14,5,0,11,6,1.94,.333
Scott S Service,MON,0,0,14.14,5,0,0,0,0,0,7.0,15,11,11,1,0,5,11,2.86,.417
Mike M Walker,SEA,0,3,7.36,5,3,0,0,0,0,14.2,21,14,12,4,0,9,5,2.05,.333
Mike M Williams,PHI,1,1,5.34,5,5,1,0,0,0,28.2,29,20,17,3,0,7,5,1.26,.259
Scott S Chiamparino,TEX,0,4,3.55,4,4,0,0,0,0,25.1,25,11,10,2,0,5,13,1.18,.260
Pat P Combs,PHI,1,1,7.71,4,4,0,0,0,0,18.2,20,16,16,0,0,12,11,1.71,.278
Mike M Dunne,CWS,2,0,4.26,4,1,0,0,0,0,12.2,12,7,6,0,1,6,6,1.42,.255
Alan A Embree,CLE,0,2,7.00,4,4,0,0,0,0,18.0,19,14,14,3,1,8,12,1.50,.271
Jeff J Hartsock,CHC,0,0,6.75,4,0,0,0,0,0,9.1,15,7,7,2,0,4,6,2.04,.375
Jessie J Hollins,CHC,0,0,13.50,4,0,0,0,0,0,4.2,8,7,7,1,0,5,0,2.79,.400
Randy R Kramer,SEA,0,1,7.71,4,4,0,0,0,0,16.1,30,14,14,2,1,7,6,2.27,.400
Dave D Mlicki,CLE,0,2,4.98,4,4,0,0,0,0,21.2,23,14,12,3,1,16,16,1.80,.280
Dan D Smith,TEX,0,3,5.02,4,2,0,0,0,0,14.1,18,8,8,1,0,8,5,1.81,.321
Scott S Taylor,BOS,1,1,4.91,4,1,0,0,0,0,14.2,13,8,8,4,0,4,7,1.16,.245
Gerald G Alexander,TEX,1,0,27.00,3,0,0,0,0,0,1.2,5,5,5,1,0,1,1,3.60,.500
Doug D Brocail,SD,0,0,6.43,3,3,0,0,0,0,14.0,17,10,10,2,0,5,15,1.57,.298
Steve S Fireovid,TEX,1,0,4.05,3,0,0,0,0,0,6.2,10,5,3,0,0,4,0,2.10,.370
Sterling S Hitchcock,NYY,0,2,8.31,3,3,0,0,0,0,13.0,23,12,12,2,1,6,6,2.23,.377
Jonathan J Hurst,MON,1,1,5.51,3,3,0,0,0,0,16.1,18,10,10,1,1,7,4,1.53,.281
Barry B Manuel,TEX,1,0,4.76,3,0,0,0,0,0,5.2,6,3,3,2,1,1,9,1.24,.261
Tony T Menendez,CIN,1,0,1.93,3,0,0,0,0,0,4.2,1,1,1,1,0,0,5,0.21,.067
Jeff J Mutis,CLE,0,2,9.53,3,2,0,0,0,0,11.1,24,14,12,4,0,6,8,2.65,.429
Pat P Rapp,SF,0,2,7.20,3,2,0,0,0,0,10.0,8,8,8,0,1,6,3,1.40,.235
Armando A Reynoso,ATL,1,0,4.70,3,1,0,0,1,1,7.2,11,4,4,2,1,2,2,1.70,.393
Dave D Schmidt,SEA,0,0,18.90,3,0,0,0,0,0,3.1,7,7,7,1,0,3,1,3.00,.438
Joe J Vitko,NYM,0,1,13.50,3,1,0,0,0,0,4.2,12,11,7,1,0,1,6,2.79,.444
Pedro P Borbon,ATL,0,1,6.75,2,0,0,0,0,0,1.1,2,1,1,0,0,1,1,2.25,.333
John J Briscoe,OAK,0,1,6.43,2,2,0,0,0,0,7.0,12,6,5,0,0,9,4,3.00,.400
Keith K Brown,CIN,0,1,4.50,2,2,0,0,0,0,8.0,10,5,4,2,0,5,5,1.88,.313
Kevin K Brown,SEA,0,0,9.00,2,0,0,0,0,0,3.0,4,3,3,1,0,3,2,2.33,.333
Don D Carman,TEX,0,0,7.71,2,0,0,0,0,0,2.1,4,3,2,0,0,0,2,1.71,.364
Mauro M Gozzo,MIN,0,0,27.00,2,0,0,0,0,0,1.2,7,5,5,2,0,0,1,4.20,.583
Johnny J Guzman,OAK,0,0,12.00,2,0,0,0,0,0,3.0,8,4,4,0,1,0,0,2.67,.471
Hilly H Hathaway,CAL,0,0,7.94,2,1,0,0,0,0,5.2,8,5,5,1,0,3,1,1.94,.333
Richie R Lewis,BAL,1,1,10.80,2,2,0,0,0,0,6.2,13,8,8,1,0,7,4,3.00,.406
Pedro P Martinez,LA,0,1,2.25,2,1,0,0,0,0,8.0,6,2,2,0,0,1,8,0.88,.200
Matt M Maysey,MON,0,0,3.86,2,0,0,0,0,0,2.1,4,1,1,1,1,0,1,1.71,.364
Ed E Pierce,KC,0,0,3.38,2,1,0,0,0,0,5.1,9,2,2,1,0,4,3,2.44,.429
Todd T Revenig,OAK,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,0,1,1.00,.286
Jeff J Shaw,CLE,0,1,8.22,2,1,0,0,0,0,7.2,7,7,7,2,0,4,3,1.43,.259
Ricky R Trlicek,TOR,0,0,10.80,2,0,0,0,0,0,1.2,2,2,2,0,0,2,1,2.40,.286
David D Weathers,TOR,0,0,8.10,2,0,0,0,0,0,3.1,5,3,3,1,0,2,3,2.10,.385
Miguel M Batista,PIT,0,0,9.00,1,0,0,0,0,0,2.0,4,2,2,1,0,3,1,3.50,.400
Mike M Birkbeck,NYM,0,1,9.00,1,1,0,0,0,0,7.0,12,7,7,3,0,1,2,1.86,.387
Mike M Campbell,TEX,0,1,9.82,1,0,0,0,0,0,3.2,3,4,4,1,0,2,2,1.36,.231
Darrin D Chapin,PHI,0,0,9.00,1,0,0,0,0,0,2.0,2,2,2,1,0,0,1,1.00,.250
Al A Leiter,TOR,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,2,0,3.00,.200
Blas B Minor,PIT,0,0,4.50,1,0,0,0,0,0,2.0,3,2,1,0,0,0,0,1.50,.333
Bill B Pecota,NYM,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1.00,.250
Bill B Risley,MON,1,0,1.80,1,1,0,0,0,0,5.0,4,1,1,0,0,1,2,1.00,.235
Mickey M Weston,PHI,0,1,12.27,1,1,0,0,0,0,3.2,7,5,5,1,1,1,0,2.18,.412
