PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Randy R Johnson,ARI,33,97,1,12,4,0,0,6,0,46,0,0,.124,.124,.165,.289
Scott S Karl,MIL,33,60,5,11,2,0,2,7,3,17,0,0,.183,.219,.317,.535
Adam A Kennedy,STL,33,102,12,26,10,1,1,16,3,8,0,1,.255,.284,.402,.686
Doug D Mirabelli,SF,33,87,10,22,6,0,1,10,9,25,0,0,.253,.327,.356,.683
Yorkis Y Perez,PHI,33,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Shane S Reynolds,HOU,33,66,4,11,2,0,1,14,2,27,0,0,.167,.188,.242,.431
Woody W Williams,SD,33,73,4,13,4,0,0,6,2,19,0,1,.178,.197,.233,.430
Scott S Aldred,PHI,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rod R Beck,BOS,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clay C Bellinger,NYY,32,45,12,9,2,0,1,2,1,10,1,0,.200,.217,.311,.528
Rigo R Beltran,COL,32,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Brian B Boehringer,SD,32,16,0,1,0,0,0,0,2,9,0,0,.063,.167,.063,.229
Jacob J Cruz C,CLE,32,88,14,29,5,1,3,17,5,13,0,2,.330,.368,.511,.880
Charlie C Greene,MIL,32,42,4,8,1,0,0,1,5,11,0,0,.190,.271,.214,.485
Greg G Hansell,PIT,32,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Pete P Harnisch,CIN,32,66,6,10,4,0,1,5,1,20,0,0,.152,.164,.258,.422
Dustin D Hermanson,MON,32,64,1,3,0,0,0,2,3,39,0,0,.047,.090,.047,.136
Sterling S Hitchcock,SD,32,61,4,5,0,0,0,0,3,34,0,0,.082,.125,.082,.207
Ryan R Jackson,SEA,32,68,4,16,3,0,0,10,6,19,3,3,.235,.299,.279,.578
Ruben R Mateo C,TEX,32,122,16,29,9,1,5,18,4,28,3,0,.238,.268,.451,.718
David D Newhan,SD,32,43,7,6,1,0,2,6,1,11,2,1,.140,.159,.302,.461
Chan Ho C Park,LA,32,59,4,9,2,0,0,6,2,26,0,0,.153,.175,.186,.361
Jose J Silva,PIT,32,20,0,2,0,0,0,3,0,10,0,0,.100,.100,.100,.200
Steve S Trachsel,CHC,32,63,4,7,1,0,0,0,1,25,1,0,.111,.125,.127,.252
Brian B Anderson,ARI,31,38,4,5,0,1,1,2,2,10,1,0,.132,.171,.263,.434
Andy A Benes,ARI,31,58,6,9,0,0,1,5,4,17,0,0,.155,.222,.207,.429
Rocky R Coppinger,MIL,31,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Mike M Hampton,HOU,31,74,10,23,3,3,0,10,7,18,0,0,.311,.373,.432,.806
Orel O Hershiser,NYM,31,62,3,9,1,0,0,3,1,18,1,0,.145,.154,.161,.315
Greg G Maddux,ATL,31,64,7,11,1,1,2,7,1,18,0,0,.172,.197,.313,.510
Kevin K Millwood,ATL,31,78,4,12,2,0,1,6,2,29,0,0,.154,.175,.218,.393
Bengie B Molina,ANA,31,101,8,26,5,0,1,10,6,6,0,1,.257,.312,.337,.649
Russ R Ortiz,SF,31,71,7,14,2,0,1,8,3,17,0,0,.197,.230,.268,.497
Roberto R Ramirez,COL,31,7,1,1,0,0,0,0,0,0,0,0,.143,.250,.143,.393
Kirk K Rueter,SF,31,58,6,9,2,0,0,5,3,6,0,0,.155,.194,.190,.383
Jason J Schmidt,PIT,31,60,2,5,0,0,0,1,5,33,0,0,.083,.154,.083,.237
Kris K Benson,PIT,30,65,7,10,3,0,0,7,3,24,0,0,.154,.191,.200,.391
Kent K Bottenfield,STL,30,61,4,9,3,0,0,5,1,26,0,0,.148,.161,.197,.358
Paul P Byrd,PHI,30,55,6,7,0,0,0,4,5,11,0,0,.127,.200,.127,.327
Jolbert J Cabrera C,CLE,30,37,6,7,1,0,0,0,1,8,3,0,.189,.231,.216,.447
Bobby B Chouinard,ARI,30,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Matt M Clement,SD,30,52,7,4,0,0,0,1,4,28,0,0,.077,.143,.077,.220
Omar O Daal,ARI,30,69,8,16,2,0,0,4,2,10,0,0,.232,.254,.261,.514
Alex A Diaz,HOU,30,50,3,11,2,0,1,7,3,13,2,2,.220,.264,.320,.584
Wiki W Gonzalez,SD,30,83,7,21,2,1,3,12,1,8,0,0,.253,.271,.410,.680
Scott S Hatteberg,BOS,30,80,12,22,5,0,1,11,18,14,0,0,.275,.410,.375,.785
Chris C Holt,HOU,30,45,3,3,0,0,0,2,3,14,0,0,.067,.125,.067,.192
Darryl D Kile,COL,30,52,3,7,0,0,0,4,4,20,0,0,.135,.196,.135,.331
Steve S Schrenk,PHI,30,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brett B Tomko,CIN,30,47,3,10,2,0,0,2,3,17,0,0,.213,.260,.255,.515
Ismael I Valdez,LA,30,58,1,5,0,0,0,2,1,18,1,0,.086,.102,.086,.188
Reggie R Williams,ANA,30,63,8,14,1,2,1,6,5,21,2,1,.222,.286,.349,.635
Andy A Ashby,SD,29,62,3,8,2,0,0,2,3,25,0,0,.129,.169,.161,.330
Darren D Dreifort,LA,29,62,7,13,4,0,1,9,3,23,1,0,.210,.246,.323,.569
Jose J Jimenez,STL,29,53,5,5,0,1,0,2,0,22,0,0,.094,.094,.132,.226
Al A Leiter,NYM,29,57,1,6,2,0,0,5,2,29,0,0,.105,.136,.140,.276
Jon J Lieber,CHC,29,58,8,7,1,0,0,2,5,23,0,0,.121,.188,.138,.325
Brian B Meadows,FLA,29,50,6,7,3,0,0,1,2,21,0,0,.140,.173,.200,.373
Robert R Person,PHI,29,41,3,3,0,0,0,1,1,23,0,0,.073,.116,.073,.189
Armando A Reynoso,ARI,29,49,3,8,2,0,0,2,1,26,0,0,.163,.180,.204,.384
John J Smoltz,ATL,29,62,11,17,4,0,1,7,5,28,0,0,.274,.338,.387,.725
Steve S Woodard,MIL,29,53,5,7,1,0,0,0,6,16,0,0,.132,.220,.151,.371
Masato M Yoshii,NYM,29,55,1,9,0,0,0,2,0,16,0,1,.164,.164,.164,.327
Stan S Belinda,CIN,28,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Mc Kay M Christensen C,CWS,28,53,10,12,1,0,1,6,4,7,2,1,.226,.271,.302,.573
Danny D Clyburn L,TB,28,81,8,16,4,0,3,5,7,21,0,0,.198,.270,.358,.628
Steve S Decker,ANA,28,63,5,15,6,0,0,5,13,9,0,0,.238,.372,.333,.705
Livan L Hernandez,SF,28,63,6,17,2,0,2,8,1,10,0,0,.270,.288,.397,.685
Bobby B Jones,COL,28,27,3,4,1,0,0,4,2,7,0,0,.148,.200,.185,.385
Gene G Kingsale C,BAL,28,85,9,21,2,0,0,7,5,13,1,3,.247,.301,.271,.572
Mike M Kinkade L,NYM,28,46,3,9,2,1,2,6,3,9,1,0,.196,.275,.413,.688
Pete P Schourek,PIT,28,25,1,0,0,0,0,1,3,13,0,0,.000,.107,.000,.107
J. D. J Smart,MON,28,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Almanzar,SD,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kyle K Farnsworth,CHC,27,35,3,3,0,0,0,2,2,10,0,0,.086,.158,.086,.244
John J Frascatore,TOR,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Gardner,SF,27,39,2,4,0,0,1,3,3,15,0,0,.103,.167,.179,.346
Dave D Hollins,TOR,27,99,12,22,5,0,2,6,5,22,0,0,.222,.260,.333,.593
Hideo H Nomo,MIL,27,56,3,12,2,1,0,5,1,22,0,0,.214,.228,.286,.514
Charlie C O' Brien,ANA,27,62,3,6,0,0,1,4,1,12,0,0,.097,.136,.145,.282
Todd T Ritchie,PIT,27,53,3,8,1,0,0,1,1,16,0,0,.151,.167,.170,.336
Tim T Unroe R,ANA,27,54,5,13,2,0,1,6,4,16,0,0,.241,.305,.333,.638
Ron R Villone,CIN,27,43,0,3,0,0,0,0,1,10,0,0,.070,.091,.070,.161
Jason J Wood,DET,27,44,5,7,1,0,1,8,2,13,0,0,.159,.196,.250,.446
Mike M Grace,PHI,26,7,1,0,0,0,0,0,1,4,0,0,.000,.125,.000,.125
Derrick D May,BAL,26,49,5,13,0,0,4,12,4,6,0,0,.265,.315,.510,.825
Mike M Thurman,MON,26,40,1,1,0,0,0,0,1,31,0,0,.025,.071,.025,.096
Ozzie O Timmons L,SEA,26,44,4,5,2,0,1,3,4,12,0,1,.114,.188,.227,.415
Billy B Brewer,PHI,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Cordova,PIT,25,49,2,8,0,0,0,2,2,15,0,0,.163,.196,.163,.359
Mike M Darr R,SD,25,48,6,13,1,0,2,3,5,18,2,1,.271,.340,.417,.756
Ryan R Dempster,FLA,25,49,5,5,1,0,0,2,1,22,0,0,.102,.120,.122,.242
Kent K Mercker,STL,25,28,5,5,1,0,0,2,2,10,0,0,.179,.233,.214,.448
J. R. J Phillips,COL,25,39,5,9,4,0,2,4,0,13,0,0,.231,.250,.487,.737
Rick R Reed,NYM,25,45,2,11,2,0,0,5,1,14,0,0,.244,.261,.289,.550
Al A Reyes,MIL,25,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J Vazquez,MON,25,42,4,12,2,0,0,5,3,8,0,0,.286,.333,.333,.667
Sean S Bergman,ATL,24,28,4,3,0,0,2,2,0,12,0,0,.107,.107,.321,.429
Jose J Cabrera,HOU,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Castro,FLA,24,67,4,12,4,0,2,4,10,14,0,0,.179,.282,.328,.610
Alex A Fernandez,FLA,24,43,3,10,1,0,3,7,0,5,0,0,.233,.233,.465,.698
Bo B Porter L,CHC,24,26,2,5,1,0,0,0,2,13,0,0,.192,.250,.231,.481
Darryl D Strawberry,NYY,24,49,10,16,5,0,3,6,17,16,2,0,.327,.500,.612,1.112
Vernon V Wells C,TOR,24,88,8,23,5,0,1,8,4,18,1,1,.261,.293,.352,.646
Cal C Eldred,MIL,23,24,3,2,1,0,0,2,2,13,0,0,.083,.154,.125,.279
Sal S Fasano,KC,23,60,11,14,2,0,5,16,7,17,0,1,.233,.373,.517,.890
Gary G Matthews R,SD,23,36,4,8,0,0,0,7,9,9,2,0,.222,.378,.222,.600
Calvin C Pickering,BAL,23,40,4,5,1,0,1,5,11,16,0,0,.125,.314,.225,.539
Curt C Schilling,PHI,23,50,5,5,1,1,0,3,7,28,0,0,.100,.211,.160,.370
Billy B Taylor,NYM,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Whisenant,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G Alvarez D,DET,22,53,5,11,3,0,2,4,3,9,0,0,.208,.250,.377,.627
Geronimo G Berroa D,TOR,22,62,11,12,3,0,1,6,9,15,0,0,.194,.315,.290,.605
Will W Cunnane,SD,22,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Byung- Hyun B Kim,ARI,22,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Le Jon L Powell C,ARI,22,25,4,4,3,0,0,1,2,6,2,1,.160,.222,.280,.502
Kevin K Tapani,CHC,22,39,1,2,1,0,0,3,3,21,0,0,.051,.119,.077,.196
Lenny L Webster,BOS,22,50,1,6,1,0,0,4,10,7,0,0,.120,.290,.140,.430
Jeff J King,KC,21,72,14,17,2,0,3,11,15,10,2,0,.236,.385,.389,.774
Pat P Meares S,PIT,21,91,15,28,4,0,0,7,9,20,0,0,.308,.382,.352,.734
Steve S Parris,CIN,21,38,1,6,0,0,0,4,0,11,0,0,.158,.158,.158,.316
Eduardo E Perez,STL,21,32,6,11,2,0,1,9,7,6,0,0,.344,.462,.500,.962
Randy R Wolf,PHI,21,30,2,7,1,0,0,0,2,8,0,0,.233,.281,.267,.548
Rafael R Medina,FLA,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Heath H Murray,SD,20,13,1,2,0,0,0,0,1,9,0,0,.154,.214,.154,.368
Denny D Neagle,CIN,20,37,1,6,1,0,0,2,1,9,0,0,.162,.184,.189,.373
Chris C Pritchett,ANA,20,45,3,7,1,0,1,2,2,9,1,1,.156,.188,.244,.432
Rob R Ryan,ARI,20,29,4,7,1,0,2,5,1,8,0,0,.241,.267,.483,.749
Mike M Blowers,SEA,19,46,2,11,1,0,2,7,4,12,0,0,.239,.300,.391,.691
Chad C Hermansen,PIT,19,60,5,14,3,0,1,1,7,19,2,2,.233,.324,.333,.657
Carlton C Loewer,PHI,19,22,0,5,0,0,0,1,1,9,0,0,.227,.261,.227,.488
Joe J Nathan,SF,19,28,1,5,1,0,0,1,2,6,0,0,.179,.233,.214,.448
Carl C Pavano,MON,19,33,1,2,0,0,0,2,1,14,0,0,.061,.088,.061,.149
Chris C Peters,PIT,19,22,5,6,0,0,0,1,2,10,1,0,.273,.333,.273,.606
Ben B Petrick,COL,19,62,13,20,3,0,4,12,10,13,1,0,.323,.417,.565,.981
Dan D Smith,MON,19,24,3,2,0,0,0,1,3,15,0,0,.083,.185,.083,.268
Ed E Vosberg,ARI,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Wainhouse,COL,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Abbott,MIL,18,21,0,2,0,0,0,3,0,10,0,0,.095,.095,.095,.190
Chris C Brock,SF,18,35,4,7,0,0,0,4,3,8,0,0,.200,.263,.200,.463
Octavio O Dotel,NYM,18,24,2,3,0,0,0,1,4,17,0,0,.125,.276,.125,.401
Scarborough S Green,TEX,18,13,4,4,0,0,0,0,1,2,0,1,.308,.357,.308,.665
Creighton C Gubanich,BOS,18,47,4,13,2,1,1,11,3,13,0,0,.277,.346,.426,.772
Matt M Luke,ANA,18,30,4,9,0,0,3,6,2,10,0,0,.300,.344,.600,.944
Jeff J Manto,NYY,18,33,5,6,0,0,1,2,13,15,0,0,.182,.413,.273,.686
John J Mc Donald,CLE,18,21,2,7,0,0,0,0,0,3,0,1,.333,.333,.333,.667
Greg G Mc Michael,NYM,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Pulsipher,MIL,18,21,1,3,0,0,0,0,0,14,0,0,.143,.143,.143,.286
Aramis A Ramirez,PIT,18,56,2,10,2,1,0,7,6,9,0,0,.179,.254,.250,.504
Justin J Speier,ATL,18,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Garrett G Stephenson,STL,18,27,1,2,1,0,0,0,0,5,0,0,.074,.074,.111,.185
Jeff J Abbott L,CWS,17,57,5,9,0,0,2,6,5,12,1,1,.158,.222,.263,.485
Steve S Avery,CIN,17,26,1,2,0,0,0,1,0,11,0,0,.077,.077,.077,.154
Trace T Coquillette,MON,17,49,2,13,3,0,0,4,4,7,1,0,.265,.333,.327,.660
Jesse J Garcia S,BAL,17,29,6,6,0,0,2,2,2,3,0,0,.207,.258,.414,.672
Matt M Herges,LA,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Terry T Jones C,MON,17,63,4,17,1,1,0,3,3,14,1,2,.270,.303,.317,.620
Torey T Lovullo,PHI,17,38,3,8,0,0,2,5,3,11,0,0,.211,.268,.368,.637
Robert R Machado,MON,17,22,3,4,1,0,0,0,2,6,0,0,.182,.250,.227,.477
Sandy S Martinez,CHC,17,30,1,5,0,0,1,1,0,11,0,0,.167,.167,.267,.433
Odalis O Perez,ATL,17,30,1,4,0,0,0,3,0,10,0,0,.133,.133,.133,.267
Kyle K Peterson,MIL,17,22,2,3,0,0,0,1,1,9,0,0,.136,.174,.136,.310
Mark M Quinn L,KC,17,60,11,20,4,1,6,18,4,11,1,0,.333,.385,.733,1.118
Todd T Stottlemyre,ARI,17,32,0,4,1,0,0,0,5,12,0,0,.125,.243,.156,.400
Scott S Strickland,MON,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Peter P Bergeron L,MON,16,45,12,11,2,0,0,1,9,5,0,0,.244,.370,.289,.659
Archie A Corbin,FLA,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Midre M Cummings,MIN,16,38,1,10,0,0,1,9,3,7,2,0,.263,.310,.342,.652
Mark M Dalesandro,TOR,16,27,3,5,0,0,0,1,0,2,1,0,.185,.207,.185,.392
Kelly K Dransfeldt S,TEX,16,53,3,10,1,0,1,5,3,12,0,0,.189,.232,.264,.496
Carlos C Hernandez,HOU,16,14,4,2,0,0,0,1,0,0,3,1,.143,.143,.143,.286
Marcus M Jensen,STL,16,34,5,8,5,0,1,1,6,12,0,0,.235,.350,.471,.821
Shane S Monahan L,SEA,16,15,3,2,0,0,0,0,0,6,0,0,.133,.133,.133,.267
Carlos C Perez,LA,16,27,2,8,2,0,1,2,2,8,0,0,.296,.345,.481,.826
Jeremy J Powell,MON,16,30,2,4,1,0,0,0,3,8,0,0,.133,.212,.167,.379
Steve S Rain,CHC,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Watkins,COL,16,19,2,1,0,0,0,0,2,5,0,0,.053,.143,.053,.196
Jamey J Wright,COL,16,32,0,4,1,0,0,2,0,13,0,0,.125,.125,.156,.281
Hector H Almonte,FLA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Howard H Battle,ATL,15,17,2,6,0,0,1,5,2,3,0,0,.353,.421,.529,.950
Jason J Bere,MIL,15,22,3,7,0,0,0,1,2,9,0,0,.318,.400,.318,.718
Mike M Busby,STL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robinson R Cancel,MIL,15,44,5,8,2,0,0,5,2,12,0,0,.182,.234,.227,.461
Bruce B Chen,ATL,15,11,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Darron D Cox,MON,15,25,2,6,1,0,1,2,0,5,0,0,.240,.296,.400,.696
Robert R Fick D,DET,15,41,6,9,0,0,3,10,7,6,1,0,.220,.327,.439,.766
Matt M Karchner,CHC,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Calvin C Murray,SF,15,19,1,5,2,0,0,5,2,4,1,0,.263,.333,.368,.702
Mike M Porzio,COL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Ramirez,MIL,15,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Julio J Ramirez C,FLA,15,21,3,3,1,0,0,2,1,6,0,1,.143,.182,.190,.372
Ken K Ryan,PHI,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Witt,TOR,15,34,3,7,1,0,1,5,2,9,0,0,.206,.250,.324,.574
Armando A Almanza,FLA,14,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Casey C Blake,TOR,14,39,6,10,2,0,1,1,2,7,0,0,.256,.293,.385,.677
Micah M Bowie,CHC,14,14,0,3,0,0,0,3,1,3,0,0,.214,.267,.214,.481
Miguel M Del Toro,SF,14,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mark M Guthrie,CHC,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edwards E Guzman,SF,14,15,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Juan J Guzman,CIN,14,32,1,4,0,0,0,3,1,14,0,0,.125,.152,.125,.276
John J Hudek,ATL,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Latham L,MIN,14,22,1,2,0,0,0,3,0,13,0,0,.091,.083,.091,.174
Lyle L Mouton,MIL,14,17,2,3,1,0,1,3,2,3,0,0,.176,.263,.412,.675
Jim J Pittsley,MIL,14,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Tony T Tarasco L,NYY,14,31,5,5,2,0,0,3,3,5,1,0,.161,.229,.226,.454
John J Thomson,COL,14,18,1,3,1,0,0,1,2,7,0,0,.167,.250,.222,.472
Chris C Woodward S,TOR,14,26,1,6,1,0,0,2,2,6,0,0,.231,.276,.269,.545
Jimmy J Anderson,PIT,13,9,2,3,1,0,0,1,0,2,0,0,.333,.333,.444,.778
Randy R Knorr,HOU,13,30,2,5,1,0,0,0,1,8,0,0,.167,.194,.200,.394
Rich R Loiselle,PIT,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josias J Manzanillo,NYM,13,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Jay J Payton,NYM,13,8,1,2,1,0,0,1,0,2,1,2,.250,.333,.375,.708
Cliff C Politte,PHI,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kenny K Rogers,NYM,13,28,2,3,0,0,0,2,2,11,0,0,.107,.167,.107,.274
John J Roskos,FLA,13,12,0,2,2,0,0,1,1,7,0,0,.167,.231,.333,.564
Joe J Vitiello,KC,13,41,4,6,1,0,1,4,2,9,0,0,.146,.222,.244,.466
Allen A Watson,NYM,13,10,0,3,1,0,0,0,0,1,0,0,.300,.300,.400,.700
Pat P Borders,TOR,12,34,3,9,0,1,1,6,1,5,0,1,.265,.286,.412,.698
Dee D Brown,KC,12,25,1,2,0,0,0,0,2,7,0,0,.080,.148,.080,.228
Jay J Canizaro,SF,12,18,5,8,2,0,1,9,1,2,1,0,.444,.474,.722,1.196
Cleatus C Davidson,MIN,12,22,3,3,0,0,0,3,0,4,2,0,.136,.136,.136,.273
Bret B Hemphill,ANA,12,21,3,3,0,0,0,2,4,4,0,0,.143,.269,.143,.412
Bobby B Jones,NYM,12,16,1,5,0,0,1,1,0,4,0,0,.313,.313,.500,.812
Cole C Liniak,CHC,12,29,3,7,2,0,0,2,1,4,0,1,.241,.267,.310,.577
Andrew A Lorraine,CHC,12,15,1,2,1,0,0,0,1,9,0,0,.133,.188,.200,.388
Wendell W Magee,PHI,12,14,4,5,1,0,2,5,1,4,0,0,.357,.400,.857,1.257
Roberto R Rivera,SD,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Thompson,HOU,12,20,2,4,1,0,1,5,2,7,0,0,.200,.273,.400,.673
Chris C Turner,CLE,12,21,3,4,0,0,0,0,1,8,1,0,.190,.227,.190,.418
Doug D Bochtler,LA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russell R Branyan,CLE,11,38,4,8,2,0,1,6,3,19,0,0,.211,.286,.342,.628
Alex A Cora S,LA,11,30,2,5,1,0,0,3,0,4,0,0,.167,.194,.200,.394
Jason J Dellaero S,CWS,11,33,1,3,0,0,0,2,1,13,0,0,.091,.114,.091,.205
Steve S Falteisek,MIL,11,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Grahe,PHI,11,7,1,1,0,0,0,0,1,3,0,0,.143,.250,.143,.393
Jason J Isringhausen,NYM,11,12,2,1,1,0,0,1,0,4,0,0,.083,.083,.167,.250
Juan J Sosa C,COL,11,9,3,2,0,0,0,0,2,2,0,0,.222,.364,.222,.586
Jeff J Brantley,PHI,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Amaury A Garcia,FLA,10,24,6,6,0,1,2,2,3,11,0,0,.250,.333,.583,.917
Derrick D Gibson R,COL,10,28,2,5,1,0,2,6,0,7,0,0,.179,.207,.429,.636
Giomar G Guevara S,SEA,10,12,2,3,2,0,0,2,0,2,0,0,.250,.250,.417,.667
Jesse J Levis,CLE,10,26,0,4,0,0,0,3,1,6,0,0,.154,.214,.154,.368
Mitch M Meluskey,HOU,10,33,4,7,1,0,1,3,5,6,1,0,.212,.316,.333,.649
Jose J Molina,CHC,10,19,3,5,1,0,0,1,2,4,0,0,.263,.333,.316,.649
Jon J Nunnally,BOS,10,14,4,4,1,0,0,1,0,6,0,0,.286,.286,.357,.643
Luis L Ordaz S,STL,10,9,3,1,0,0,0,2,1,2,1,0,.111,.200,.111,.311
David D Ortiz,MIN,10,20,1,0,0,0,0,0,5,12,0,0,.000,.200,.000,.200
Matt M Whiteside,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Ankiel,STL,9,10,0,1,0,0,0,0,0,3,0,0,.100,.100,.100,.200
Robinson R Checo,LA,9,3,0,1,0,0,0,2,0,2,0,0,.333,.333,.333,.667
Bobby B Estalella,PHI,9,18,2,3,0,0,0,1,4,7,0,1,.167,.318,.167,.485
Ray R King,CHC,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Lennon L,TOR,9,29,3,6,2,0,1,6,2,12,0,0,.207,.281,.379,.661
Ted T Lilly,MON,9,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Norberto N Martin,TOR,9,27,3,6,2,0,0,0,4,4,0,0,.222,.364,.296,.660
Frank F Menechino S,OAK,9,9,0,2,0,0,0,0,0,4,0,0,.222,.222,.222,.444
A. J. A Pierzynski,MIN,9,22,3,6,2,0,0,3,1,4,0,0,.273,.333,.364,.697
Kerry K Robinson,CIN,9,1,4,0,0,0,0,0,0,1,0,1,.000,.000,.000,.000
Alfonso A Soriano,NYY,9,8,2,1,0,0,1,1,0,3,0,1,.125,.125,.500,.625
Stan S Spencer,SD,9,10,0,0,0,0,0,0,0,3,0,0,.000,.091,.000,.091
Jeff J Tam,NYM,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Tremie,PIT,9,14,1,1,0,0,0,1,2,4,0,0,.071,.188,.071,.259
Brent B Billingsley,FLA,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Butler,TOR,8,7,1,1,0,0,0,1,0,0,0,0,.143,.250,.143,.393
Jose J Fernandez,MON,8,24,0,5,2,0,0,1,1,7,0,0,.208,.240,.292,.532
Luis L Garcia S,DET,8,9,0,1,1,0,0,0,0,2,0,0,.111,.111,.222,.333
Reggie R Harris,MIL,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Larry L Luebbers,STL,8,16,1,2,0,0,0,0,1,2,0,0,.125,.176,.125,.302
Kirt K Ojala,FLA,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mel M Rojas,MON,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Shumaker,PHI,8,5,0,1,0,0,0,0,1,3,0,0,.200,.333,.200,.533
Mark M Whiten L,CLE,8,25,2,4,1,0,1,4,3,4,0,0,.160,.250,.320,.570
Eddie E Zosky,MIL,8,7,1,1,0,0,0,0,1,2,0,0,.143,.250,.143,.393
Doug D Brocail,DET,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Brownson,COL,7,9,1,1,0,0,0,0,0,2,0,0,.111,.111,.111,.222
A. J. A Burnett,FLA,7,17,1,2,0,0,0,0,0,10,0,0,.118,.118,.118,.235
Rich R Butler,TB,7,20,2,3,1,0,0,0,2,4,0,0,.150,.227,.200,.427
John J Cangelosi,COL,7,6,0,1,1,0,0,0,0,4,0,0,.167,.167,.333,.500
Buddy B Carlyle,SD,7,9,1,2,0,0,0,1,2,3,0,0,.222,.364,.222,.586
Jeff J Da Vanon L,ANA,7,20,4,4,0,1,1,4,2,7,0,1,.200,.273,.450,.723
Gookie G Dawkins S,CIN,7,7,1,1,0,0,0,0,0,4,0,0,.143,.250,.143,.393
Valerio V De Los Santos,MIL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
