PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Luther L Hackman,STL,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Knorr,MON,34,91,13,20,2,0,3,10,8,22,0,0,.220,.287,.341,.628
Mike M Lieberthal,PHI,34,121,21,28,8,0,2,11,12,21,0,0,.231,.316,.347,.663
Greg G Maddux,ATL,34,64,3,12,0,0,0,3,2,19,0,0,.188,.235,.188,.423
Chan Ho C Park,LA,34,69,6,10,3,0,0,4,5,22,0,0,.145,.203,.188,.391
Kirk K Rueter,SF,34,58,5,10,0,0,0,5,5,5,0,0,.172,.234,.172,.407
Curt C Schilling,ARI,34,83,4,11,1,0,0,1,1,28,0,0,.133,.143,.145,.287
Mark M Wohlers,NYY,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elmer E Dessens,CIN,33,57,3,11,1,0,0,2,3,12,0,0,.193,.233,.211,.444
Todd T Dunwoody L,CHC,33,61,6,13,4,0,1,3,3,14,0,1,.213,.250,.328,.578
Eric E Gagne,LA,33,44,3,6,2,1,1,2,1,13,0,1,.136,.156,.295,.451
Dustin D Hermanson,STL,33,62,2,5,1,0,0,3,2,30,0,0,.081,.109,.097,.206
Livan L Hernandez,SF,33,81,7,24,4,0,1,8,0,4,0,0,.296,.296,.383,.679
Todd T Hollandsworth L,COL,33,117,21,43,15,1,6,19,8,20,5,0,.368,.408,.667,1.075
Kevin K Jarvis,SD,33,61,8,11,3,0,1,10,5,20,0,1,.180,.246,.279,.525
Randy R Johnson,ARI,33,80,2,8,0,0,0,2,3,38,0,0,.100,.143,.100,.243
Darryl D Kile,STL,33,71,5,9,4,0,1,4,5,33,0,0,.127,.184,.225,.410
Jon J Lieber,CHC,33,76,3,12,2,0,0,2,2,22,0,0,.158,.179,.184,.364
Larry L Sutton,STL,33,42,3,5,1,0,1,3,1,10,0,0,.119,.140,.214,.354
Jay J Witasick,NYY,33,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jamey J Wright,MIL,33,67,7,13,1,0,0,4,3,20,0,0,.194,.229,.209,.438
Jimmy J Anderson,PIT,32,59,2,7,1,0,0,3,4,15,0,0,.119,.175,.136,.310
Tony T Armas,MON,32,53,2,8,1,0,0,4,0,17,0,0,.151,.151,.170,.321
Harold H Baines D,CWS,32,84,3,11,1,0,0,6,8,16,0,0,.131,.202,.143,.345
John J Burkett,ATL,32,65,2,6,0,0,0,1,3,29,0,0,.092,.132,.092,.225
Ryan R Dempster,FLA,32,61,1,3,1,0,0,0,1,29,0,0,.049,.065,.066,.130
Bobby B Estalella,NYY,32,97,12,19,5,1,3,10,12,30,0,0,.196,.297,.361,.658
Tom T Glavine,ATL,32,57,4,8,2,0,0,2,4,21,0,0,.140,.197,.175,.372
Mendy M Lopez,PIT,32,58,8,14,3,1,1,7,6,20,0,0,.241,.318,.379,.698
Chuck C Mc Elroy,SD,32,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Morris,STL,32,72,5,10,2,0,0,5,2,33,0,0,.139,.162,.167,.329
Jesse J Orosco,LA,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Ortiz,SF,32,67,6,13,6,0,0,6,5,19,0,0,.194,.247,.284,.530
Todd T Ritchie,PIT,32,59,1,9,2,0,0,3,3,27,0,0,.153,.194,.186,.380
Deion D Sanders,CIN,32,75,6,13,2,0,1,4,4,10,3,4,.173,.235,.240,.475
F. P. F Santangelo,OAK,32,71,16,14,4,0,0,8,11,17,1,1,.197,.341,.254,.594
Julian J Tavarez,CHC,32,41,4,5,0,0,0,4,3,17,0,0,.122,.182,.122,.304
Mario M Valdez,OAK,32,54,7,15,1,0,1,8,12,18,0,0,.278,.418,.352,.770
Donne D Wall,NYM,32,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vance V Wilson,NYM,32,57,3,17,3,0,0,6,2,16,0,1,.298,.339,.351,.690
Brian B Anderson,ARI,31,37,1,5,1,1,0,2,0,9,0,0,.135,.135,.216,.351
Kevin K Appier,NYM,31,62,4,7,0,0,0,4,1,24,0,0,.113,.141,.113,.254
Jason J Bere,CHC,31,62,2,12,4,0,0,2,0,18,0,0,.194,.194,.258,.452
Mike M Buddie,MIL,31,4,1,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Matt M Clement,FLA,31,50,2,4,0,0,0,0,3,18,0,0,.080,.132,.080,.212
Will W Cunnane,MIL,31,7,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Charlie C Hayes,HOU,31,50,4,10,2,0,0,4,7,16,0,0,.200,.293,.240,.533
Jimmy J Haynes,MIL,31,52,5,8,2,0,0,0,2,16,0,0,.154,.185,.192,.378
Bobby B Jones,SD,31,57,5,8,2,0,0,1,3,18,0,0,.140,.183,.175,.359
Luis L Matos C,BAL,31,98,16,21,7,0,4,12,11,30,7,0,.214,.300,.408,.708
Mike M Morgan,ARI,31,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Robert R Person,PHI,31,67,4,8,1,0,2,6,3,36,0,0,.119,.157,.224,.381
Glendon G Rusch,NYM,31,54,0,3,0,0,0,5,1,23,0,0,.056,.073,.056,.128
Javier J Vazquez,MON,31,62,5,16,2,0,0,1,2,11,0,0,.258,.288,.290,.578
Omar O Daal,PHI,30,55,7,13,1,0,0,5,1,10,0,0,.236,.250,.255,.504
Phil P Hiatt,LA,30,50,6,12,3,0,2,6,3,19,0,0,.240,.283,.420,.703
Terry T Jones C,MON,30,77,8,20,5,0,0,2,2,11,3,0,.260,.278,.325,.603
Allen A Levrault,MIL,30,33,1,2,0,0,0,1,1,14,0,0,.061,.086,.061,.146
Mike M Lincoln,PIT,30,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Wade W Miller,HOU,30,66,6,11,2,0,0,1,2,20,0,0,.167,.191,.197,.388
John J Rocker,CLE,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Sanchez,MIL,30,68,7,14,3,2,0,4,5,13,6,2,.206,.260,.309,.569
Vernon V Wells C,TOR,30,96,14,30,8,0,1,6,5,15,5,0,.313,.350,.427,.777
Endy E Chavez L,KC,29,77,4,16,2,0,0,5,3,8,0,2,.208,.238,.234,.471
Denny D Neagle,COL,29,56,6,11,4,0,2,9,2,12,0,0,.196,.233,.375,.608
Jose J Nieves,ANA,29,53,5,13,3,1,2,3,2,20,0,1,.245,.298,.453,.751
Brad B Penny,FLA,29,62,5,10,1,1,0,1,1,19,0,0,.161,.175,.210,.384
John J Riedling,CIN,29,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Tapani,CHC,29,50,1,12,0,0,0,2,1,14,0,0,.240,.255,.240,.495
Jeff J Abbott C,FLA,28,42,5,11,3,0,0,5,3,7,0,0,.262,.326,.333,.659
Gregg G Olson,LA,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ordaz,KC,28,56,8,14,3,0,0,4,3,8,0,0,.250,.295,.304,.599
Eddie E Oropesa,PHI,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luke L Prokopec,LA,28,36,1,7,1,0,0,0,0,13,0,0,.194,.194,.222,.417
Kerry K Wood,CHC,28,48,3,9,1,0,0,2,1,15,0,0,.188,.204,.208,.412
Al A Leiter,NYM,27,62,2,4,0,1,0,3,2,28,0,0,.065,.094,.097,.190
Craig C Monroe R,TEX,27,52,8,11,1,0,2,5,6,18,2,0,.212,.293,.346,.639
Shane S Reynolds,HOU,27,52,4,4,0,0,1,4,1,26,0,0,.077,.094,.135,.229
Brian B Schneider,MON,27,41,4,13,3,0,1,6,6,3,0,0,.317,.396,.463,.859
Mike M Thurman,MON,27,42,0,1,0,0,0,0,2,27,0,0,.024,.068,.024,.092
Andy A Benes,STL,26,32,1,5,3,0,0,4,1,15,0,0,.156,.182,.250,.432
Brian B Boehringer,SF,26,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Shawn S Chacon,COL,26,47,2,2,0,0,0,1,0,22,0,0,.043,.063,.043,.105
Bruce B Chen,NYM,26,47,1,6,0,0,0,0,0,19,0,0,.128,.128,.128,.255
Ryan R Christenson,ARI,26,8,4,1,1,0,0,1,1,2,1,0,.125,.222,.250,.472
Darwin D Cubillan,MON,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Oswalt,HOU,26,47,3,9,1,0,0,3,1,12,0,0,.191,.208,.213,.421
Jose J Silva,PIT,26,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Steve S Trachsel,NYM,26,56,2,9,1,0,0,2,0,13,0,0,.161,.161,.179,.339
Chad C Zerbe,SF,26,9,1,2,0,0,0,1,0,1,0,0,.222,.222,.222,.444
A. J. A Burnett,FLA,25,50,0,4,1,0,0,0,1,27,0,0,.080,.115,.100,.215
Shawn S Estes,SF,25,42,2,3,0,0,0,1,3,11,0,0,.071,.130,.071,.202
Julio J Franco,ATL,25,90,13,27,4,0,3,11,10,20,0,0,.300,.376,.444,.821
Brian B Lawrence,SD,25,26,0,3,2,0,0,3,0,7,0,0,.115,.111,.192,.303
Chad C Moeller,ARI,25,56,8,13,0,1,1,2,6,12,0,0,.232,.306,.321,.628
Randy R Wolf,PHI,25,45,2,8,0,0,0,2,3,13,0,0,.178,.229,.178,.407
Pedro P Astacio,HOU,24,53,2,5,0,0,0,3,0,17,0,0,.094,.094,.094,.189
Joey J Eischen,MON,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Mac Rae,CIN,24,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Quinton Q Mc Cracken D,MIN,24,64,7,14,2,2,0,3,5,13,0,1,.219,.275,.313,.588
Odalis O Perez,ATL,24,26,1,5,1,0,0,1,0,6,0,0,.192,.222,.231,.453
Bronson B Arroyo,PIT,23,21,0,1,0,0,0,1,1,16,0,0,.048,.087,.048,.135
Darren D Bragg R,NYY,23,61,5,16,7,0,0,5,4,24,3,2,.262,.318,.377,.695
Chris C Brock,PHI,23,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Stubby S Clapp,STL,23,25,0,5,2,0,0,1,1,7,0,0,.200,.231,.280,.511
Adam A Eaton,SD,23,38,3,4,1,0,0,2,4,12,1,0,.105,.190,.132,.322
Jeremy J Fikac,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Grebeck S,BOS,23,41,1,2,1,0,0,2,2,9,0,0,.049,.093,.073,.166
Nick N Johnson,NYY,23,67,6,13,2,0,2,8,7,15,0,0,.194,.308,.313,.621
Damaso D Marte,PIT,23,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Schmidt,SF,23,49,5,8,0,0,2,4,1,22,0,0,.163,.180,.286,.466
Ben B Sheets,MIL,23,42,4,3,0,0,0,1,4,29,0,0,.071,.152,.071,.224
Scott S Elarton,COL,22,38,1,3,0,0,0,2,1,10,0,0,.079,.167,.079,.246
Alan A Embree,SF,22,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Garcia,ATL,22,5,3,1,0,0,0,0,0,1,6,2,.200,.200,.200,.400
Mark M Gardner,SF,22,21,1,0,0,0,0,1,1,8,0,0,.000,.045,.000,.045
Chad C Hermansen R,PIT,22,55,5,9,1,0,2,5,1,18,0,1,.164,.179,.291,.470
Angel A Pena,LA,22,54,3,11,1,0,1,2,1,17,0,0,.204,.214,.278,.492
Carlos C Pena,TEX,22,62,6,16,4,1,3,12,10,17,0,0,.258,.361,.500,.861
Cliff C Politte,PHI,22,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Julio J Ramirez C,CWS,22,37,2,3,0,0,0,1,2,15,2,0,.081,.128,.081,.209
Amaury A Telemaco,PHI,22,21,2,2,0,0,0,0,2,8,0,0,.095,.174,.095,.269
Mike M Trombley,LA,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Valent,PHI,22,41,3,4,2,0,0,1,4,11,0,0,.098,.196,.146,.342
Bruce B Aven,LA,21,24,3,8,2,0,1,2,0,5,0,0,.333,.385,.542,.926
Cliff C Brumbaugh R,COL,21,46,6,10,2,0,1,4,3,14,0,1,.217,.265,.326,.591
Nomar N Garciaparra S,BOS,21,83,13,24,3,0,4,8,7,9,0,1,.289,.352,.470,.822
Kevin K Millwood,ATL,21,43,3,4,0,0,0,2,1,16,0,0,.093,.114,.093,.207
Lyle L Mouton,FLA,21,17,1,1,0,0,0,1,0,7,0,0,.059,.059,.059,.118
Vicente V Padilla,PHI,21,3,1,1,1,0,0,0,1,2,0,0,.333,.500,.667,1.167
Calvin C Pickering,BOS,21,54,4,15,1,0,3,8,8,15,0,0,.278,.371,.463,.834
Brian B Bohanon,COL,20,31,3,10,4,0,0,3,1,7,0,0,.323,.344,.452,.795
Kevin K Brown,LA,20,36,2,3,0,0,1,2,0,12,0,0,.083,.154,.167,.320
Midre M Cummings,ARI,20,20,1,6,1,0,0,1,0,4,0,0,.300,.286,.350,.636
Lance L Davis,CIN,20,33,3,4,1,0,0,2,0,15,0,0,.121,.121,.152,.273
Mario M Encarnacion L,COL,20,62,3,14,1,0,0,3,5,14,2,1,.226,.284,.242,.526
Karim K Garcia R,CLE,20,45,8,14,3,0,5,9,3,13,0,0,.311,.360,.711,1.071
Mark M Leiter,MIL,20,7,0,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Dustan D Mohr R,MIN,20,51,6,12,2,0,0,4,5,17,1,1,.235,.298,.275,.573
Wascar W Serrano,SD,20,9,0,1,0,0,0,0,0,4,0,0,.111,.111,.111,.222
Frank F Thomas D,CWS,20,68,8,15,3,0,4,10,10,12,0,0,.221,.316,.441,.758
John J Valentin S,BOS,20,60,8,12,2,0,1,5,9,8,0,0,.200,.314,.283,.598
Dave D Williams,PIT,20,34,1,4,2,0,0,2,0,19,0,0,.118,.118,.176,.294
Casey C Blake,BAL,19,37,3,9,1,0,1,4,4,12,3,0,.243,.317,.351,.668
Jay J Buhner L,SEA,19,45,4,10,2,0,2,5,8,9,0,0,.222,.340,.400,.740
Eric E Byrnes L,OAK,19,38,9,9,1,0,3,5,4,6,1,0,.237,.326,.500,.826
Damon D Minor,SF,19,45,3,7,1,0,0,3,3,8,0,0,.156,.208,.178,.386
Rick R Reed,NYM,19,40,2,5,1,0,0,4,1,15,0,0,.125,.143,.150,.293
Mac M Suzuki,MIL,19,18,0,0,0,0,0,0,1,10,0,0,.000,.053,.000,.053
John J Wasdin,BAL,19,3,1,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000
Jose J Acevedo,CIN,18,34,1,4,1,0,0,1,0,18,0,0,.118,.118,.147,.265
Alex A Escobar C,NYM,18,50,3,10,1,0,3,8,3,19,1,0,.200,.245,.400,.645
Osvaldo O Fernandez,CIN,18,19,1,1,0,0,0,0,1,8,0,0,.053,.100,.053,.153
Nelson N Figueroa,PHI,18,24,4,6,1,0,0,1,1,11,0,0,.250,.280,.292,.572
Chad C Meyers,CHC,18,17,1,2,0,0,0,0,2,5,0,1,.118,.348,.118,.466
Dave D Mlicki,HOU,18,27,2,3,0,0,0,0,0,11,0,0,.111,.111,.111,.222
Russ R Springer,ARI,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Thompson,FLA,18,31,6,9,5,0,0,2,1,8,0,0,.290,.313,.452,.764
Brian B Tollberg,SD,18,40,4,8,0,0,0,1,2,17,0,0,.200,.238,.200,.438
Manny M Aybar,CHC,17,3,1,3,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Andy A Barkett L,PIT,17,46,5,14,2,0,1,3,4,7,1,0,.304,.373,.413,.786
Kevin K Brown,MIL,17,43,7,9,0,1,4,12,2,18,0,0,.209,.261,.535,.796
David D Coggin,PHI,17,33,1,2,1,0,0,1,2,13,0,0,.061,.114,.091,.205
Joe J Crede,CWS,17,50,1,11,1,1,0,7,3,11,1,0,.220,.273,.280,.553
Robert R Ellis,ARI,17,26,2,4,0,0,0,1,1,12,0,0,.154,.185,.154,.339
Geronimo G Gil,BAL,17,58,3,17,2,0,0,6,5,7,0,0,.293,.369,.328,.697
Rich R Loiselle,PIT,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Lundquist,SD,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Magruder L,TEX,17,29,3,5,0,0,0,1,1,5,0,0,.172,.226,.172,.398
Ron R Mahay,CHC,17,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Mc Donald S,CLE,17,22,1,2,1,0,0,0,1,7,0,0,.091,.167,.136,.303
Corky C Miller,CIN,17,49,5,9,2,0,3,7,4,16,1,0,.184,.263,.408,.671
Eric E Munson,DET,17,66,4,10,3,1,1,6,3,21,0,1,.152,.188,.273,.461
Joe J Oliver,BOS,17,48,4,12,2,0,1,3,2,15,0,0,.250,.275,.354,.629
Al A Reyes,LA,17,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jesus J Sanchez,FLA,17,17,2,4,0,0,0,1,0,3,0,0,.235,.235,.235,.471
Ramon R Vázquez Vazquez S,SEA,17,35,5,8,0,0,0,4,0,3,0,0,.229,.222,.229,.451
Turner T Ward,PHI,17,15,1,4,1,0,0,2,1,6,0,0,.267,.353,.333,.686
Larry L Barnes,ANA,16,40,2,4,0,0,1,2,1,9,0,0,.100,.122,.175,.297
Darren D Dreifort,LA,16,33,4,5,2,0,1,2,1,20,1,0,.152,.176,.303,.480
Gus G Gandarillas,MIL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Glenallen G Hill D,ANA,16,66,4,9,0,0,1,2,0,20,0,0,.136,.136,.182,.318
Tim T Laker,CLE,16,33,5,6,0,0,1,5,6,8,0,0,.182,.308,.273,.580
Grant G Roberts,NYM,16,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ed E Vosberg,PHI,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Walker,SD,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Angel A Berroa S,KC,15,53,8,16,2,0,0,4,3,10,2,0,.302,.339,.340,.679
Mike M Fyhrie,CHC,15,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dicky D Gonzalez,NYM,15,20,1,2,0,0,0,0,1,4,0,0,.100,.143,.100,.243
Matthew M Le Croy D,MIN,15,40,6,17,5,0,3,12,0,8,0,1,.425,.429,.775,1.204
Albie A Lopez,ARI,15,29,0,1,0,0,0,0,2,13,0,0,.034,.125,.034,.160
Tony T Mc Knight,PIT,15,24,0,0,0,0,0,0,2,10,0,0,.000,.077,.000,.077
Jose J Molina,ANA,15,37,8,10,3,0,2,4,3,8,0,0,.270,.325,.514,.838
Bobby B Munoz,MON,15,11,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Elvis E Pena,MIL,15,40,5,9,2,0,0,6,6,6,2,0,.225,.333,.275,.608
Dave D Roberts L,CLE,15,12,3,4,1,0,0,2,1,2,0,1,.333,.385,.417,.801
Bob B Scanlan,MON,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bud B Smith,STL,15,25,0,4,0,0,0,1,1,5,0,0,.160,.192,.160,.352
Izzy I Alcantara L,BOS,14,38,3,10,1,0,0,3,3,13,1,0,.263,.317,.289,.606
Justin J Atchley,CIN,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wilson W Delgado S,KC,14,25,1,3,0,0,0,1,3,10,0,0,.120,.214,.120,.334
Brandon B Larson,CIN,14,33,2,4,2,0,0,1,2,10,0,0,.121,.171,.182,.353
Jose J Lima,DET,14,17,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Tom T Martin,NYM,14,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Paul P Rigdon,MIL,14,20,1,4,0,0,0,1,0,3,0,0,.200,.200,.200,.400
John J Thomson,COL,14,29,3,7,0,1,0,1,1,15,0,0,.241,.267,.310,.577
Marc M Wilkins,PIT,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Witt,SD,14,27,5,5,0,0,2,5,2,7,0,0,.185,.233,.407,.641
Bobby B Witt,ARI,14,12,0,3,0,0,0,0,0,7,0,0,.250,.250,.250,.500
James J Baldwin,LA,13,28,0,2,1,0,0,1,0,13,0,0,.071,.071,.107,.179
Jeff J Branson,LA,13,21,3,6,0,0,0,0,0,4,0,0,.286,.286,.286,.571
Jose J Fernandez D,ANA,13,25,1,2,1,0,0,0,2,10,0,1,.080,.148,.120,.268
Gene G Kingsale L,SEA,13,19,4,5,0,0,0,1,2,4,3,1,.263,.364,.263,.627
Lance L Painter,MIL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Patterson,DET,13,41,6,11,1,1,2,4,0,4,0,1,.268,.302,.488,.790
Chris C Peters,MON,13,11,1,1,0,0,0,0,0,2,0,0,.091,.091,.091,.182
Le Jon L Powell,SF,13,6,5,2,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Jose J Rijo,CIN,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Saturria,STL,13,5,0,1,1,0,0,1,0,1,1,0,.200,.200,.400,.600
Chuck C Smith,FLA,13,26,1,5,0,0,0,3,1,8,0,0,.192,.222,.192,.414
Jorge J Toca,NYM,13,17,3,3,0,0,0,1,0,8,0,0,.176,.176,.176,.353
Ryan R Vogelsong,PIT,13,10,0,1,1,0,0,0,0,3,0,0,.100,.100,.200,.300
Jeff J Williams,LA,13,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kimera K Bartee L,COL,12,15,0,0,0,0,0,1,2,5,0,0,.000,.158,.000,.158
Tim T Bogar,LA,12,15,4,5,2,0,2,2,2,1,0,0,.333,.412,.867,1.278
Kent K Bottenfield,HOU,12,14,0,2,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Michael M Coleman C,NYY,12,38,5,8,0,0,1,7,0,15,0,1,.211,.205,.289,.495
Junior J Herndon,SD,12,12,0,0,0,0,0,0,0,11,0,0,.000,.000,.000,.000
John J Jaha D,OAK,12,45,2,4,3,0,0,8,6,15,0,0,.089,.192,.156,.348
Marcus M Jensen,TEX,12,29,0,5,1,0,0,2,0,10,0,0,.172,.172,.207,.379
Jesse J Levis,MIL,12,33,6,8,2,0,0,3,3,7,0,0,.242,.306,.303,.609
Mike M Mohler,ARI,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Redding,HOU,12,14,0,3,0,0,0,1,0,11,0,0,.214,.214,.214,.429
Adam A Riggs,SD,12,36,2,7,1,0,0,1,2,8,1,1,.194,.237,.222,.459
Rick R Wilkins,SD,12,22,3,4,1,0,1,8,2,8,0,0,.182,.250,.364,.614
Morgan M Burkhart,BOS,11,33,3,6,1,0,1,4,1,11,0,0,.182,.206,.303,.509
Juan J Cruz,CHC,11,16,0,2,0,0,0,1,0,5,0,0,.125,.125,.125,.250
Brandon B Duckworth,PHI,11,22,1,5,1,0,0,1,2,4,0,0,.227,.292,.273,.564
Wayne W Franklin,HOU,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raul R Gonzalez,CIN,11,14,0,3,0,0,0,0,1,3,0,0,.214,.267,.214,.481
Tomo T Ohka,MON,11,18,1,3,0,0,0,1,0,8,0,0,.167,.167,.167,.333
Will W Ohman,CHC,11,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Piersoll,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Servais,HOU,11,16,1,6,0,0,0,0,2,3,0,0,.375,.444,.375,.819
Matt M Whiteside,ATL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Winchester,CIN,11,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J D' Amico,MIL,10,15,0,1,0,1,0,0,2,5,0,0,.067,.176,.200,.376
Mike M Johnson,MON,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Kolb,MIL,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
T. J. T Mathews,STL,10,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ruben R Quevedo,MIL,10,16,1,4,0,0,0,1,0,8,0,0,.250,.250,.250,.500
Joe J Slusarski,HOU,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Wakeland R,DET,10,36,5,9,2,0,2,6,0,13,0,0,.250,.250,.472,.722
John J Barnes R,MIN,9,21,1,1,0,0,0,0,1,3,0,0,.048,.130,.048,.178
Alan A Benes,STL,9,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jamie J Burke,ANA,9,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Adam A Everett S,HOU,9,3,1,0,0,0,0,0,0,1,1,0,.000,.000,.000,.000
Ryan R Freel,TOR,9,22,1,6,1,0,0,3,1,4,2,1,.273,.333,.318,.652
Willie W Harris C,BAL,9,24,3,3,1,0,0,0,0,7,0,0,.125,.125,.167,.292
Ryan R Jensen,SF,9,12,0,2,0,0,0,2,1,3,0,0,.167,.231,.167,.397
Mike M Koplove,ARI,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Linebrink,HOU,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cody C Ransom S,SF,9,7,1,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Brian B Reith,CIN,9,12,0,3,0,0,0,2,0,4,1,0,.250,.250,.250,.500
Anthony A Sanders L,SEA,9,17,1,3,2,0,0,2,2,3,0,0,.176,.263,.294,.557
Angel A Santos,BOS,9,16,2,2,1,0,0,1,2,7,0,0,.125,.211,.188,.398
Marc M Valdes,ATL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Velandia S,NYM,9,9,1,0,0,0,0,0,2,1,0,0,.000,.182,.000,.182
Tom T Wilson,OAK,9,21,4,4,0,0,2,4,1,5,0,0,.190,.250,.476,.726
Cory C Aldridge,ATL,8,5,1,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Erick E Almonte S,NYY,8,4,0,2,1,0,0,0,0,1,2,0,.500,.500,.750,1.250
Benito B Baez,FLA,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Belitz,COL,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wilson W Betemit,ATL,8,3,1,0,0,0,0,0,2,3,1,0,.000,.400,.000,.400
Adrian A Brown C,PIT,8,31,3,6,0,0,1,2,3,3,2,1,.194,.265,.290,.555
Bobby B Chouinard,COL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Cintron S,ARI,8,7,0,2,0,1,0,0,0,0,0,0,.286,.286,.571,.857
Rocky R Coppinger,MIL,8,5,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000
Michael M Cuddyer,MIN,8,18,1,4,2,0,0,1,2,6,1,0,.222,.300,.333,.633
Pete P Harnisch,CIN,8,11,2,3,1,0,0,0,0,5,0,0,.273,.273,.364,.636
Jalal J Leach,SF,8,10,0,1,0,0,0,1,2,3,0,0,.100,.250,.100,.350
James J Lofton S,BOS,8,26,1,5,1,0,0,1,1,4,2,1,.192,.214,.231,.445
