PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Mike M Remlinger,CIN,34,47,1,5,1,0,0,1,2,7,0,1,.106,.143,.128,.270
Shane S Reynolds,HOU,34,82,10,13,4,0,0,9,2,39,0,0,.159,.188,.207,.396
Rudy R Seanez,ATL,34,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Tapani,CHC,34,75,7,10,2,0,1,11,7,30,0,0,.133,.205,.200,.405
Brian B Anderson,ARI,33,66,6,7,0,0,0,0,3,19,1,0,.106,.145,.106,.251
Andy A Benes,ARI,33,65,8,11,3,0,1,3,6,28,0,0,.169,.250,.262,.512
Francisco F Cordova,PIT,33,75,3,9,1,1,0,1,2,29,0,0,.120,.143,.160,.303
Omar O Daal,ARI,33,46,3,5,0,0,0,1,5,17,0,0,.109,.196,.109,.305
Scott S Karl,MIL,33,56,3,4,0,1,0,0,4,17,0,0,.071,.133,.107,.240
Jose J Mesa,SF,33,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Chan Ho C Park,LA,33,72,2,14,2,1,0,3,2,30,0,0,.194,.216,.250,.466
Carlos C Perez,LA,33,71,5,11,2,0,1,3,4,32,0,0,.155,.200,.225,.425
Curt C Schilling,PHI,33,76,3,10,2,0,0,3,3,26,0,0,.132,.165,.158,.322
Jason J Schmidt,PIT,33,62,1,6,2,0,0,2,2,25,0,0,.097,.123,.129,.252
Don D Wengert,CHC,33,16,0,0,0,0,0,0,1,3,0,0,.000,.059,.000,.059
Steve S Woodard,MIL,33,50,1,7,2,0,0,4,0,12,0,0,.140,.140,.180,.320
Jamey J Wright,COL,33,57,5,10,2,1,1,4,3,29,0,0,.175,.217,.298,.515
Andy A Ashby,SD,32,72,1,8,2,0,0,2,2,35,0,0,.111,.135,.139,.274
Mark M Dalesandro,TOR,32,67,8,20,5,0,2,14,1,6,0,0,.299,.304,.463,.767
Danny D Darwin,SF,32,45,2,4,1,0,0,1,1,30,0,0,.089,.128,.111,.239
Mark M Gardner,SF,32,73,4,12,1,0,0,4,5,26,0,0,.164,.228,.178,.406
Tom T Glavine,ATL,32,71,3,17,3,0,0,7,1,15,0,0,.239,.250,.282,.532
Mike M Hubbard,MON,32,55,3,8,1,0,1,3,0,17,0,0,.145,.161,.218,.379
Matt M Karchner,CHC,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curtis C King,STL,32,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Lima,HOU,32,79,6,11,2,0,0,4,2,27,0,0,.139,.159,.165,.323
Kent K Mercker,STL,32,54,3,8,0,1,1,6,2,25,0,0,.148,.179,.241,.419
Kirk K Rueter,SF,32,67,7,14,1,0,0,3,0,12,0,1,.209,.209,.224,.433
Tim T Spehr,KC,32,76,8,13,3,0,1,5,15,19,1,0,.171,.337,.250,.587
Andy A Tomberlin D,DET,32,69,8,15,2,0,2,12,3,25,1,0,.217,.280,.333,.613
Enrique E Wilson,CLE,32,90,13,29,6,0,2,12,4,8,2,4,.322,.354,.456,.810
Willie W Banks,ARI,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Clark,CHC,31,62,1,4,2,0,0,3,3,27,0,0,.065,.108,.097,.204
Darren D Dreifort,LA,31,49,10,11,0,0,1,2,2,22,0,0,.224,.255,.286,.541
Mike M Hampton,HOU,31,61,3,16,4,0,0,2,7,12,2,0,.262,.348,.328,.676
Pete P Harnisch,CIN,31,66,3,7,0,0,0,1,1,22,0,0,.106,.119,.106,.226
Jeff J Huson,SEA,31,49,8,8,1,0,1,4,5,6,1,1,.163,.241,.245,.486
Mark M Lemke,BOS,31,91,10,17,4,0,0,7,6,15,0,1,.187,.232,.231,.463
Greg G Maddux,ATL,31,75,4,18,3,0,0,4,4,18,0,1,.240,.278,.280,.558
Jeff J Manto,CLE,31,67,14,16,3,0,3,9,5,21,1,1,.239,.301,.418,.719
Eric E Plunk,MIL,31,1,1,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Chris C Pritchett,ANA,31,80,12,23,2,1,2,8,4,16,2,0,.288,.321,.413,.734
Steve S Trachsel,CHC,31,64,11,17,3,0,1,8,7,18,0,0,.266,.338,.359,.697
Javier J Vazquez,MON,31,52,3,9,2,1,0,5,2,7,0,0,.173,.200,.250,.450
Sean S Bergman,HOU,30,60,3,5,2,0,0,4,0,30,0,0,.083,.083,.117,.200
Dustin D Hermanson,MON,30,52,7,6,1,0,1,2,10,29,0,0,.115,.270,.192,.462
Brian B Meadows,FLA,30,54,4,7,0,0,0,3,4,19,0,0,.130,.186,.130,.316
Kevin K Millwood,ATL,30,50,1,4,1,0,0,1,6,22,0,0,.080,.179,.100,.279
Denny D Neagle,ATL,30,63,2,11,1,0,0,3,4,12,0,0,.175,.224,.190,.414
Bronswell B Patrick,MIL,30,15,1,3,0,0,1,1,2,3,0,0,.200,.294,.400,.694
Bob B Patterson,CHC,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Reed,NYM,30,64,6,8,0,0,1,5,3,21,0,0,.125,.164,.172,.336
Dale D Sveum,NYY,30,58,6,9,0,0,0,3,4,16,0,0,.155,.203,.155,.358
Alex A Cora S,LA,29,33,1,4,0,1,0,0,2,8,0,0,.121,.194,.182,.376
Todd T Greene,ANA,29,71,3,18,4,0,1,7,2,20,0,0,.254,.274,.352,.626
Danny D Klassen,ARI,29,108,12,21,2,1,3,8,9,33,1,1,.194,.263,.315,.578
Joe J Siddall,DET,29,65,3,12,3,0,1,6,7,25,0,0,.185,.264,.277,.541
Reggie R Williams L,ANA,29,36,7,13,1,0,1,5,7,11,3,3,.361,.477,.472,.950
Trey T Beamon,DET,28,42,4,11,4,0,0,2,5,13,1,0,.262,.340,.357,.698
Scott S Elarton,HOU,28,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mike M Frank C,CIN,28,89,14,20,6,0,0,7,7,12,0,0,.225,.278,.292,.570
Dave D Mlicki,LA,28,50,4,5,1,0,0,0,4,15,0,0,.100,.167,.120,.287
Hideo H Nomo,NYM,28,50,4,9,0,0,1,5,1,17,0,0,.180,.196,.240,.436
Dave D Stevens,CHC,28,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Bobby B Jones,NYM,27,48,1,9,1,0,0,4,2,21,0,0,.188,.220,.208,.428
Al A Leiter,NYM,27,57,1,6,3,0,0,4,7,32,0,0,.105,.203,.158,.361
Jon J Lieber,PIT,27,48,3,8,1,0,0,1,3,20,0,0,.167,.216,.188,.403
Billy B Ripken S,DET,27,74,8,20,3,0,0,5,5,10,3,2,.270,.321,.311,.632
Ruben R Sierra,CWS,27,74,7,16,4,1,4,11,3,11,2,0,.216,.247,.459,.706
Shane S Spencer R,NYY,27,67,18,25,6,0,10,27,5,12,0,1,.373,.411,.910,1.321
Darrin D Winston,PHI,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Masato M Yoshii,NYM,27,48,3,3,1,0,0,3,3,27,0,0,.063,.118,.083,.201
Mike M Busby,STL,26,3,0,0,0,0,0,1,1,1,0,0,.000,.250,.000,.250
Bobby B Chouinard,ARI,26,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shawn S Estes,SF,26,42,4,8,1,0,0,0,1,17,0,0,.190,.209,.214,.424
Wayne W Kirby R,NYM,26,31,5,6,0,1,0,0,1,9,1,1,.194,.219,.258,.477
Bob B Scanlan,HOU,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Thomson,COL,26,50,4,6,0,0,0,2,2,23,0,1,.120,.148,.120,.268
Mark M Wohlers,ATL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Gonzalez S,FLA,25,86,11,13,2,0,3,7,9,30,0,0,.151,.240,.279,.519
Tyler T Green,PHI,25,41,2,6,1,0,0,3,2,21,0,0,.146,.178,.171,.348
Rex R Hudler,PHI,25,41,2,5,1,0,0,2,4,12,0,0,.122,.200,.146,.346
Randy R Myers,SD,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Poole,SF,25,4,1,1,1,0,0,0,0,0,0,0,.250,.250,.500,.750
Ryan R Radmanovich,SEA,25,69,5,15,4,0,2,10,4,25,1,1,.217,.260,.362,.623
John J Smoltz,ATL,25,51,4,10,1,0,0,5,8,16,0,0,.196,.317,.216,.532
Ismael I Valdez,LA,25,48,3,8,1,0,0,2,3,6,0,0,.167,.216,.188,.403
Ernie E Young R,KC,25,53,2,10,3,0,1,3,2,9,2,1,.189,.232,.302,.534
Brian B Banks,MIL,24,24,3,7,2,0,1,5,4,7,0,0,.292,.393,.500,.893
Rick R De Hart,MON,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Howell,HOU,24,38,4,11,5,0,1,7,4,12,0,0,.289,.357,.500,.857
Terrell T Lowery C,CHC,24,15,2,3,1,0,0,1,3,7,0,0,.200,.333,.267,.600
Abraham O. A Nunez S,PIT,24,52,6,10,2,0,1,2,12,14,4,2,.192,.344,.288,.632
Mark M Portugal,PHI,24,50,6,13,5,0,0,4,4,10,0,0,.260,.315,.360,.675
Bill B Pulsipher,MIL,24,20,2,3,0,0,0,0,0,6,0,0,.150,.150,.150,.300
Aaron A Small,ARI,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Wilkins,NYM,24,56,8,10,1,1,1,5,6,16,0,0,.179,.254,.286,.540
Kerry K Wood,CHC,24,54,3,7,0,0,2,8,1,16,0,0,.130,.145,.241,.386
Keith K Mitchell,BOS,23,33,4,9,2,0,0,6,7,5,1,0,.273,.400,.333,.733
Donn D Pall,FLA,23,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Sanders,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Shumpert,COL,23,26,3,6,1,0,1,2,2,8,0,0,.231,.286,.385,.670
Cal C Eldred,MIL,22,32,1,4,1,0,0,2,2,19,0,1,.125,.176,.156,.333
Jeff J Juden,MIL,22,41,3,5,1,0,0,4,0,12,0,0,.122,.122,.146,.268
Mark M Langston,SD,22,24,0,2,1,0,0,2,2,9,0,0,.083,.154,.125,.279
Jesse J Levis,MIL,22,37,4,13,0,0,0,4,7,6,1,0,.351,.468,.351,.819
Russ R Ortiz,SF,22,25,3,7,0,0,1,2,2,9,0,0,.280,.333,.400,.733
Carl C Pavano,MON,22,38,1,6,1,0,0,3,0,14,0,0,.158,.158,.184,.342
Carlos C Reyes,BOS,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Stottlemyre,STL,22,53,3,12,0,0,0,1,4,24,0,0,.226,.281,.226,.507
Preston P Wilson C,FLA,22,51,7,8,2,0,1,3,6,21,1,1,.157,.259,.255,.514
Frank F Bolick,ANA,21,45,3,7,2,0,1,2,11,8,0,0,.156,.321,.267,.588
Mike M Grace,PHI,21,23,1,2,0,0,0,1,2,11,0,0,.087,.160,.087,.247
George G Arias,SD,20,36,4,7,1,1,1,4,3,16,0,0,.194,.293,.361,.654
Matt M Beech,PHI,20,33,2,5,0,0,0,2,0,10,0,0,.152,.152,.152,.303
Geremi G Gonzalez,CHC,20,32,0,6,1,0,0,2,0,11,0,0,.188,.188,.219,.406
Pete P Incaviglia,HOU,20,30,0,3,1,0,0,2,2,10,0,0,.100,.156,.133,.290
Esteban E Loaiza,PIT,20,29,2,7,0,0,0,3,1,5,0,0,.241,.267,.241,.508
Carlton C Loewer,PHI,20,35,4,3,0,0,0,1,3,10,0,0,.086,.158,.086,.244
Wendell W Magee L,PHI,20,75,9,22,6,1,1,11,7,11,0,0,.293,.354,.440,.794
Derrick D White,COL,20,19,1,1,0,0,1,2,0,9,0,0,.053,.053,.211,.263
Brad B Clontz,NYM,19,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Angel A Echevarria,COL,19,29,7,11,3,0,1,9,2,3,0,0,.379,.455,.586,1.041
Carlos C Garcia,ANA,19,35,4,5,1,0,0,0,3,11,2,0,.143,.231,.171,.402
Ramon R Martinez,SF,19,19,4,6,1,0,0,0,4,2,0,0,.316,.435,.368,.803
Roberto R Ramirez,SD,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Shave,MIN,19,40,7,10,3,0,1,5,3,10,1,2,.250,.302,.400,.702
Justin J Speier,FLA,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marc M Valdes,MON,19,5,1,2,0,0,0,0,0,2,0,0,.400,.500,.400,.900
Todd T Van Poppel,PIT,19,14,3,3,1,0,0,1,1,4,0,0,.214,.267,.286,.552
Manny M Aybar,STL,18,27,4,6,0,0,1,3,0,9,0,0,.222,.222,.333,.556
Jeremy J Giambi L,KC,18,58,6,13,4,0,2,8,11,9,0,1,.224,.343,.397,.739
Jason J Hardtke,CHC,18,21,2,5,0,0,0,2,2,6,0,0,.238,.304,.238,.542
Lyle L Mouton R,BAL,18,39,5,12,2,0,2,7,4,8,0,0,.308,.372,.513,.885
Mandy M Romero,BOS,18,22,3,3,1,0,0,1,4,6,0,0,.136,.269,.182,.451
Marlon M Anderson,PHI,17,43,4,14,3,0,1,4,1,6,2,0,.326,.333,.465,.798
Scott S Brow,ARI,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Einar E Díaz Diaz,CLE,17,48,8,11,1,0,2,9,3,2,0,0,.229,.286,.375,.661
Tim T Laker,PIT,17,29,3,10,1,0,1,2,2,4,0,1,.345,.375,.483,.858
Andy A Larkin,FLA,17,29,1,4,0,0,0,0,1,19,0,0,.138,.167,.138,.305
Scott S Leius,KC,17,46,2,8,0,0,0,4,1,6,0,0,.174,.191,.174,.365
Matt M Morris,STL,17,29,1,2,1,0,0,3,5,16,0,0,.069,.206,.103,.309
Steve S Parris,CIN,17,29,0,4,0,0,0,3,0,9,0,0,.138,.138,.138,.276
Dennys D Reyes,CIN,17,17,1,1,1,0,0,0,0,5,0,0,.059,.059,.118,.176
Ken K Ryan,PHI,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Silva,PIT,17,27,0,1,1,0,0,0,2,10,0,0,.037,.133,.074,.207
Eddie E Williams,SD,17,28,1,4,0,0,0,3,2,6,0,0,.143,.194,.143,.336
Bobby B Witt,STL,17,11,0,2,1,0,0,1,1,5,0,0,.182,.250,.273,.523
Raul R Casanova,DET,16,42,4,6,2,0,1,3,5,10,0,0,.143,.250,.262,.512
Norm N Charlton,ATL,16,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Chavez,OAK,16,45,6,14,4,1,0,6,3,5,1,1,.311,.354,.444,.799
Rick R Krivda,CIN,16,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jeff J Mc Curry,PIT,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Seguignol L,MON,16,42,6,11,4,0,2,3,3,15,0,0,.262,.304,.500,.804
Marc M Wilkins,PIT,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Barry C,COL,15,34,4,6,1,0,0,2,2,11,0,0,.176,.216,.206,.422
Hanley H Frias,ARI,15,23,4,3,0,1,1,2,0,5,0,0,.130,.130,.348,.478
Oscar O Henriquez,FLA,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Knorr,FLA,15,49,4,10,4,1,2,11,1,10,0,0,.204,.216,.449,.665
Ramon R Martinez,LA,15,34,3,6,1,1,0,1,0,16,0,0,.176,.176,.265,.441
Jay J Payton L,NYM,15,22,2,7,1,0,0,0,1,4,0,0,.318,.348,.364,.712
Benito B Santiago,TOR,15,29,3,9,5,0,0,4,1,6,0,0,.310,.333,.483,.816
Tony T Tarasco,CIN,15,24,5,5,2,0,1,4,3,5,0,0,.208,.296,.417,.713
Ben B Van Ryn,SD,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Winchester,CIN,15,23,0,3,0,0,0,1,0,9,0,0,.130,.167,.130,.297
Carlos C Beltrán Beltran,KC,14,58,12,16,5,3,0,7,3,12,3,0,.276,.317,.466,.783
J. D. J Drew L,STL,14,36,9,15,3,1,5,13,4,10,0,0,.417,.463,.972,1.436
Donovan D Osborne,STL,14,25,0,1,0,0,0,0,3,5,0,0,.040,.143,.040,.183
Chance C Sanford,PIT,14,28,3,4,1,1,0,3,1,6,0,0,.143,.172,.250,.422
Mike M Thurman,MON,14,23,1,0,0,0,0,0,2,17,0,0,.000,.080,.000,.080
Pedro P Valdes,CHC,14,23,1,5,1,1,0,2,1,3,0,1,.217,.250,.348,.598
Billy B Ashley,BOS,13,24,3,7,3,0,3,7,2,11,0,0,.292,.346,.792,1.138
Steve S Bieser,PIT,13,11,2,3,1,0,0,1,2,2,0,0,.273,.385,.364,.748
Chris C Brock,SF,13,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Emil E Brown L,PIT,13,39,2,10,1,0,0,3,1,11,0,0,.256,.293,.282,.575
Valerio V De Los Santos,MIL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charlie C Greene,BAL,13,21,1,4,1,0,0,0,0,8,0,0,.190,.190,.238,.429
Damian D Jackson S,CIN,13,38,4,12,5,0,0,7,6,4,2,0,.316,.400,.447,.847
Randy R Johnson,HOU,13,39,2,3,1,0,0,2,0,19,0,0,.077,.077,.103,.180
Eric E Ludwick,FLA,13,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Barry B Manuel,ARI,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Martinez,MIL,13,3,2,0,0,0,0,0,1,2,2,0,.000,.250,.000,.250
Trey T Moore,MON,13,17,1,4,1,0,0,0,1,3,0,0,.235,.278,.294,.572
Alvin A Morman,SF,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trot T Nixon,BOS,13,27,3,7,1,0,0,0,1,3,0,0,.259,.286,.296,.582
Darren D Oliver,STL,13,29,1,3,2,0,0,1,1,14,0,0,.103,.133,.172,.306
Pete P Schourek,HOU,13,19,2,4,1,0,0,2,0,6,1,0,.211,.211,.263,.474
Jeff J Suppan,ARI,13,22,1,6,0,0,0,1,0,6,1,0,.273,.304,.273,.577
Jeff J Tam,NYM,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Wilson S,CWS,13,47,14,22,5,0,3,10,3,6,1,0,.468,.490,.766,1.256
Jason J Wood,DET,13,24,6,8,2,0,1,1,3,5,0,1,.333,.407,.542,.949
Ryan R Dempster,FLA,12,13,0,0,0,0,0,0,0,8,0,0,.000,.000,.000,.000
Guillermo G Garcia,CIN,12,36,3,7,2,0,2,4,2,13,0,0,.194,.237,.417,.654
Frank F Lankford,LA,12,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Nelson N Liriano,COL,12,17,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Rafael R Medina,FLA,12,19,1,1,0,0,0,0,0,6,0,0,.053,.053,.053,.105
Rodney R Myers,CHC,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Armando A Rios,SF,12,7,3,4,0,0,2,3,3,2,0,0,.571,.700,1.429,2.129
Pete P Smith,BAL,12,16,1,1,0,0,0,1,2,7,0,0,.063,.167,.063,.229
Paul P Wagner,MIL,12,19,1,3,0,0,0,0,0,2,0,0,.158,.158,.158,.316
Jerome J Walton,TB,12,34,4,11,3,0,0,3,2,6,0,0,.324,.361,.412,.773
Benny B Agbayani R,NYM,11,15,1,2,0,0,0,0,1,5,0,2,.133,.188,.133,.321
Mark M Bellhorn,OAK,11,12,1,1,1,0,0,1,3,4,2,0,.083,.313,.167,.479
Edgard E Clemente R,COL,11,17,2,6,0,1,0,2,2,8,0,0,.353,.421,.471,.892
Danny D Clyburn L,BAL,11,25,6,7,0,0,1,3,1,10,0,0,.280,.308,.400,.708
Carlos C Febles,KC,11,25,5,10,1,2,0,2,4,7,2,1,.400,.483,.600,1.083
Giomar G Guevara,SEA,11,13,4,3,2,0,0,0,4,4,0,0,.231,.444,.385,.829
Darren D Hall,LA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gene G Kingsale,BAL,11,2,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Corey C Koskie,MIN,11,29,2,4,0,0,1,2,2,10,0,0,.138,.194,.241,.435
Marty M Malloy,ATL,11,28,3,5,1,0,1,1,2,2,0,0,.179,.233,.321,.555
Sean S Maloney,LA,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Armando A Reynoso,NYM,11,30,2,5,2,0,0,0,0,15,0,0,.167,.167,.233,.400
Mike M Robertson,ARI,11,13,0,2,0,0,0,0,0,2,0,0,.154,.154,.154,.308
Jason J Bere,CIN,10,14,0,0,0,0,0,0,1,5,0,0,.000,.067,.000,.067
Brian B Daubach,FLA,10,15,0,3,1,0,0,3,1,5,0,0,.200,.294,.267,.561
Wilson W Delgado S,SF,10,12,1,2,1,0,0,1,1,3,0,0,.167,.231,.250,.481
Carlos C Guillen,SEA,10,39,9,13,1,1,0,5,3,9,2,0,.333,.381,.410,.791
Ray R Holbert,MON,10,20,2,2,0,0,0,1,2,5,0,0,.100,.174,.100,.274
Mark M Hutton,CIN,10,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Mark M Johnson,ANA,10,14,1,1,0,0,0,0,0,6,0,0,.071,.071,.071,.143
Joe J Mc Ewing,STL,10,20,5,4,1,0,0,1,1,3,0,1,.200,.273,.250,.523
Ralph R Milliard,NYM,10,1,3,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Mirabelli,SF,10,17,2,4,2,0,1,4,2,6,0,0,.235,.316,.529,.845
Warren W Newson L,TEX,10,21,1,4,1,0,0,2,1,5,0,0,.190,.227,.238,.465
Odalis O Perez,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Roskos,FLA,10,10,1,1,0,0,0,0,0,5,0,0,.100,.100,.100,.200
David D Wainhouse,COL,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Welch,PHI,10,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Matt M Whiteside,PHI,10,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tim T Young,MON,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Bennett,PHI,9,31,4,9,0,0,0,3,5,5,0,0,.290,.378,.290,.669
Paul P Byrd,PHI,9,18,1,3,0,0,0,1,1,7,0,0,.167,.250,.167,.417
Mike M Devereaux,LA,9,13,0,4,1,0,0,1,3,2,0,1,.308,.438,.385,.822
P. J. P Forbes,BAL,9,10,0,1,0,0,0,2,0,0,0,0,.100,.100,.100,.200
Scott S Mc Clain,TB,9,20,2,2,0,0,0,0,2,6,0,0,.100,.217,.100,.317
Ryan R Minor,BAL,9,14,3,6,1,0,0,1,0,3,0,0,.429,.429,.500,.929
Calvin C Pickering,BAL,9,21,4,5,0,0,2,3,3,4,1,0,.238,.333,.524,.857
Rafael R Roque,MIL,9,13,0,1,0,0,0,1,0,6,0,0,.077,.077,.077,.154
Scott S Stahoviak,MIN,9,19,1,2,0,0,1,1,0,7,0,0,.105,.105,.263,.368
Michael M Barrett,MON,8,23,3,7,2,0,1,2,3,6,0,0,.304,.407,.522,.929
Ronnie R Belliard,MIL,8,5,1,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Kirk K Bullinger,MON,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Butler,ATL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Eversgerd,STL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Ford,ARI,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Fossas,CHC,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Hatcher L,KC,8,15,0,1,0,0,0,1,1,7,0,0,.067,.125,.067,.192
Damon D Hollins R,LA,8,15,1,3,0,0,0,2,0,3,0,1,.200,.200,.200,.400
Russ R Johnson,HOU,8,13,2,3,1,0,0,0,1,5,1,0,.231,.333,.308,.641
Mike M Lowell,NYY,8,15,1,4,0,0,0,0,0,1,0,0,.267,.267,.267,.533
Dave D Mc Carty R,SEA,8,18,1,5,0,0,1,2,5,4,1,0,.278,.435,.444,.879
Mitch M Meluskey,HOU,8,8,1,2,1,0,0,0,1,4,0,0,.250,.333,.375,.708
Doug D Mientkiewicz,MIN,8,25,1,5,1,0,0,2,4,3,1,1,.200,.310,.240,.550
Cliff C Politte,STL,8,14,0,1,0,0,0,0,1,8,0,0,.071,.133,.071,.205
Le Jon L Powell C,SF,8,4,2,2,0,0,1,1,3,0,0,0,.500,.714,1.250,1.964
Dave D Silvestri,TB,8,14,0,1,0,0,0,0,0,2,0,0,.071,.071,.071,.143
Jesus J Tavarez C,BAL,8,11,2,2,0,0,1,1,2,3,0,1,.182,.308,.455,.762
Jorge J Velandia S,OAK,8,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
John J Wetteland,TEX,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Belliard S,ATL,7,20,1,5,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Rigo R Beltran,NYM,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Booty,FLA,7,19,0,3,1,0,0,3,3,8,0,0,.158,.273,.211,.483
Milt M Cuyler,TEX,7,6,3,3,2,0,1,3,1,0,0,0,.500,.571,1.333,1.905
Tom T Evans,TOR,7,10,0,0,0,0,0,0,1,2,0,0,.000,.091,.000,.091
Robert R Fick,DET,7,22,6,8,1,0,3,7,2,7,1,0,.364,.417,.818,1.235
Lou L Frazier C,CWS,7,7,0,0,0,0,0,0,2,6,4,0,.000,.222,.000,.222
Derrick D Gibson L,COL,7,21,4,9,1,0,0,2,1,4,0,0,.429,.478,.476,.954
Shawn S Gilbert,STL,7,5,1,1,0,0,0,0,0,2,1,0,.200,.200,.200,.400
Chris C Haney,CHC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wes W Helms,ATL,7,13,2,4,1,0,1,2,0,4,0,0,.308,.308,.615,.923
Mark M Johnson,CWS,7,23,2,2,0,2,0,1,1,8,0,0,.087,.125,.261,.386
Mike M Judd,LA,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G Kapler R,DET,7,25,3,5,0,1,0,0,1,4,2,0,.200,.231,.280,.511
Sean S Lawrence,PIT,7,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Brian B Lesher L,OAK,7,7,0,1,1,0,0,1,0,3,0,0,.143,.143,.286,.429
Mark M Little R,STL,7,12,0,1,0,0,0,0,2,5,1,0,.083,.214,.083,.298
Jason J Maxwell,CHC,7,3,2,1,0,0,1,2,0,2,0,0,.333,.333,1.333,1.667
Jose J Mercedes,MIL,7,11,0,1,0,0,0,0,0,6,0,0,.091,.167,.091,.258
Hensley H Meulens R,ARI,7,15,1,1,0,0,1,1,0,6,0,0,.067,.067,.267,.333
Craig C Paquette,NYM,7,19,3,5,2,0,0,0,0,6,1,0,.263,.263,.368,.632
Danny D Patterson,TEX,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Pierzynski,MIN,7,10,1,3,0,0,0,1,1,2,0,0,.300,.385,.300,.685
