PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Carlos C Almanzar,TOR,0,1,2.70,4,0,0,0,0,0,3.1,1,1,1,1,0,1,4,0.60,.091
Rafael R Carmona,SEA,0,0,3.18,4,0,0,0,0,0,5.2,3,3,2,1,0,2,6,0.88,.150
Rick R Gorecki,LA,1,0,15.00,4,1,0,0,0,0,6.0,9,10,10,3,0,6,6,2.50,.346
Oscar O Henriquez,HOU,0,1,4.50,4,0,0,0,0,0,4.0,2,2,2,0,1,3,3,1.25,.167
Bobby B Jones,COL,1,1,8.38,4,4,0,0,0,0,19.1,30,18,18,2,0,12,5,2.17,.380
Steve S Montgomery,OAK,0,1,9.95,4,0,0,0,0,0,6.1,10,7,7,2,0,8,1,2.84,.385
Ryan R Nye,PHI,0,2,8.25,4,2,0,0,0,0,12.0,20,11,11,2,2,9,7,2.42,.392
Edgar E Ramos,PHI,0,2,5.14,4,2,0,0,0,0,14.0,15,9,8,3,1,6,4,1.50,.288
Jose J Santiago,KC,0,0,1.93,4,0,0,0,0,0,4.2,7,2,1,0,1,2,1,1.93,.333
Mike M Bovee,ANA,0,0,5.40,3,0,0,0,0,0,3.1,3,2,2,1,0,1,5,1.20,.231
Mike M Busby,STL,0,2,8.79,3,3,0,0,0,0,14.1,24,14,14,2,0,4,6,1.95,.393
Jim J Converse,KC,0,0,3.60,3,0,0,0,0,0,5.0,4,2,2,2,0,5,3,1.80,.222
Doug D Creek,SF,1,2,6.75,3,3,0,0,0,0,13.1,12,12,10,1,0,14,14,1.95,.240
Elmer E Dessens,PIT,0,0,0.00,3,0,0,0,0,0,3.1,2,0,0,0,1,0,2,0.60,.167
Bryan B Eversgerd,TEX,0,2,20.25,3,0,0,0,0,0,1.1,5,3,3,0,0,3,2,6.00,.556
Greg G Hansell,MIL,0,0,9.64,3,0,0,0,0,0,4.2,5,5,5,1,1,1,5,1.29,.263
Erik E Hanson,TOR,0,0,7.80,3,2,0,0,0,0,15.0,15,13,13,3,0,6,18,1.40,.254
Jason J Johnson,PIT,0,0,6.00,3,0,0,0,0,0,6.0,10,4,4,2,0,1,3,1.83,.400
Sean S Maloney,MIL,0,0,5.14,3,0,0,0,0,0,7.0,7,4,4,1,2,2,5,1.29,.304
Allen A Mc Dill,KC,0,0,13.50,3,0,0,0,0,0,4.0,3,6,6,1,1,8,2,2.75,.214
Mark M Portugal,PHI,0,2,4.61,3,3,0,0,0,0,13.2,17,8,7,0,0,5,2,1.61,.321
Bill B Risley,TOR,0,1,8.31,3,0,0,0,0,0,4.1,3,4,4,2,0,2,2,1.15,.188
Ken K Robinson,TOR,0,0,2.70,3,0,0,0,0,0,3.1,1,1,1,1,0,1,4,0.60,.100
Everett E Stull,MON,0,1,16.20,3,0,0,0,0,0,3.1,7,7,6,1,0,4,2,3.30,.438
Jeff J Tabaka,CIN,0,0,4.50,3,0,0,0,0,0,2.0,1,1,1,1,2,1,1,1.00,.143
Esteban E Yan,BAL,0,1,15.83,3,2,0,0,0,0,9.2,20,18,17,3,2,7,4,2.79,.417
Manuel M Barrios,HOU,0,0,12.00,2,0,0,0,0,0,3.0,6,4,4,0,0,3,3,3.00,.400
Robbie R Beckett,COL,0,0,5.40,2,0,0,0,0,0,1.2,1,1,1,0,0,1,2,1.20,.167
Giovanni G Carrara,CIN,0,1,7.84,2,2,0,0,0,0,10.1,14,9,9,4,0,6,5,1.94,.333
Jim J Crowell,CIN,0,1,9.95,2,1,0,0,0,0,6.1,12,7,7,2,0,5,3,2.68,.414
Tim T Davis,SEA,0,0,6.75,2,0,0,0,0,0,6.2,6,5,5,1,1,4,10,1.50,.231
Tommy T Greene,HOU,0,1,7.00,2,2,0,0,0,0,9.0,10,7,7,2,0,5,11,1.67,.286
Ken K Grundt,BOS,0,0,9.00,2,0,0,0,0,0,3.0,5,3,3,0,0,0,0,1.67,.357
Mark M Gubicza,ANA,0,1,25.07,2,2,0,0,0,0,4.2,13,13,13,2,0,3,5,3.43,.481
Fernando F Hernandez,DET,0,0,40.50,2,0,0,0,0,0,1.1,5,6,6,0,1,3,2,6.00,.556
Rick R Honeycutt,STL,0,0,13.50,2,0,0,0,0,0,2.0,5,3,3,0,0,1,2,3.00,.500
Tom T Mc Graw,STL,0,0,0.00,2,0,0,0,0,0,1.2,2,0,0,0,0,1,0,1.80,.333
Nate N Minchey,COL,0,0,13.50,2,0,0,0,0,0,2.0,5,3,3,0,0,1,1,3.00,.556
Donn D Pall,FLA,0,0,3.86,2,0,0,0,0,0,2.1,3,1,1,1,0,1,0,1.71,.300
Tim T Pugh,DET,1,1,5.00,2,2,0,0,0,0,9.0,6,5,5,0,0,5,4,1.22,.188
Bryan B Rekar,COL,1,0,5.79,2,2,0,0,0,0,9.1,11,7,6,3,0,6,4,1.82,.282
Danny D Rios,NYY,0,0,19.29,2,0,0,0,0,0,2.1,9,5,5,3,1,2,1,4.71,.563
Dave D Swartzbaugh,CHC,0,1,9.00,2,2,0,0,0,0,8.0,12,8,8,1,1,7,4,2.38,.364
Steve S Wojciechowski,OAK,0,2,7.84,2,2,0,0,0,0,10.1,17,9,9,2,0,1,5,1.74,.386
Mike M Benjamin S,BOS,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Wade W Boggs,NYY,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,1.00,.000
John J Cangelosi C,FLA,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Rheal R Cormier,MON,0,1,33.75,1,1,0,0,0,0,1.1,4,5,5,1,0,1,0,3.75,.500
Roland R De La Maza,KC,0,0,4.50,1,0,0,0,0,0,2.0,1,1,1,1,0,1,1,1.00,.125
Joey J Eischen,CIN,0,0,6.75,1,0,0,0,0,0,1.1,2,2,1,0,0,1,2,2.25,.333
Sid S Fernandez,HOU,1,0,3.60,1,1,0,0,0,0,5.0,4,2,2,1,0,2,3,1.20,.211
Gary G Gaetti,STL,0,0,0.00,1,0,0,0,0,0,0.1,1,0,0,0,1,0,0,3.00,.500
Mike M Judd,LA,0,0,0.00,1,0,0,0,0,0,2.2,4,0,0,0,0,0,4,1.50,.364
John J Le Roy,ATL,1,0,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,3,3,2.00,.143
Brian B Rose,BOS,0,0,12.00,1,1,0,0,0,0,3.0,5,4,4,0,0,2,3,2.33,.357
Shad S Williams,ANA,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.250
