PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Ted T Wood R,SF,24,58,5,12,2,0,1,3,6,15,0,0,.207,.292,.293,.585
Shawn S Boskie,CHC,23,27,1,5,1,0,0,1,2,9,0,0,.185,.241,.222,.464
Dave D Burba,SF,23,15,0,1,0,0,0,1,1,8,0,0,.067,.125,.067,.192
Dave D Clark,PIT,23,33,3,7,0,0,2,7,6,8,0,0,.212,.325,.394,.719
Phil P Clark R,DET,23,54,3,22,4,0,1,5,6,9,1,0,.407,.467,.537,1.004
Jerry Don J Gleaton,PIT,23,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Luis L Mercedes R,BAL,23,50,7,7,2,0,0,4,8,9,0,1,.140,.267,.180,.447
Tim T Salmon R,CAL,23,79,8,14,1,0,2,6,11,23,1,1,.177,.283,.266,.548
Pete P Schourek,NYM,23,42,0,2,0,0,0,1,0,13,0,0,.048,.047,.048,.094
Juan J Agosto,STL,22,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chuck C Carr,STL,22,64,8,14,3,0,0,3,9,6,10,2,.219,.315,.266,.581
Alex A Diaz,MIL,22,9,5,1,0,0,0,1,0,0,3,2,.111,.111,.111,.222
Carlos C Garcia,PIT,22,39,4,8,1,0,0,4,0,9,0,0,.205,.195,.231,.426
Terry T Jorgensen,MIN,22,58,5,18,1,0,0,5,3,11,1,2,.310,.349,.328,.677
Darryl D Kile,HOU,22,32,2,5,0,0,0,2,3,15,0,0,.156,.229,.156,.385
Ed E Sprague,TOR,22,47,6,11,2,0,1,7,3,7,0,0,.234,.280,.340,.620
Brian B Barnes,MON,21,29,1,8,0,0,0,1,1,15,0,0,.276,.300,.276,.576
Steve S Hosey R,SF,21,56,6,14,1,0,1,6,0,15,1,1,.250,.241,.321,.563
Wayne W Kirby,CLE,21,18,9,3,1,0,1,1,3,2,0,3,.167,.286,.389,.675
Dennis D Lamp,PIT,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Moses L,SEA,21,22,3,3,1,0,0,1,5,4,0,0,.136,.296,.182,.478
Mike M Piazza,LA,21,69,5,16,3,0,1,7,4,12,0,0,.232,.284,.319,.603
Mark M Clark,STL,20,36,0,5,0,0,0,1,0,18,0,0,.139,.139,.139,.278
Mark M Dewey,NYM,20,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Greg G Harris,SD,20,31,1,4,1,0,0,1,5,13,0,0,.129,.250,.161,.411
Dave D Henderson C,OAK,20,63,1,9,1,0,0,2,2,16,0,0,.143,.169,.159,.328
Gil G Heredia,MON,20,9,0,1,0,0,0,0,0,1,0,0,.111,.111,.111,.222
Jeff J Kunkel,CHC,20,29,0,4,2,0,0,1,0,8,0,0,.138,.138,.207,.345
Steve S Lake,PHI,20,53,3,13,2,0,1,2,1,8,0,0,.245,.255,.340,.594
Vicente V Palacios,PIT,20,14,0,1,0,0,0,0,0,6,0,0,.071,.071,.071,.143
Scooter E Tucker,HOU,20,50,5,6,1,0,0,3,3,13,1,1,.120,.200,.140,.340
Brian B Williams,HOU,20,30,2,4,1,0,0,4,0,13,0,0,.133,.129,.167,.296
Mike M Bielecki,ATL,19,24,1,3,0,0,0,0,0,13,0,0,.125,.125,.125,.250
Mario M Diaz S,TEX,19,31,2,7,1,0,0,1,1,2,0,1,.226,.250,.258,.508
Kelly K Downs,SF,19,14,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
John J Marzano,BOS,19,50,4,4,2,1,0,1,2,12,0,0,.080,.132,.160,.292
Frank F Seminara,SD,19,34,3,4,0,0,0,0,1,9,0,0,.118,.143,.118,.260
Shawon S Dunston,CHC,18,73,8,23,3,1,0,2,3,13,2,3,.315,.342,.384,.726
Tommy T Gregg,ATL,18,19,1,5,0,0,1,1,1,7,1,0,.263,.300,.421,.721
Bill B Landrum,MON,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rodney R Mc Cray,NYM,18,1,3,1,0,0,0,1,0,0,2,0,1.000,1.000,1.000,2.000
Dale D Murphy R,PHI,18,62,5,10,1,0,2,7,1,13,0,0,.161,.175,.274,.449
Tony T Perezchica,CLE,18,20,2,2,1,0,0,1,2,6,0,0,.100,.182,.150,.332
Mark M Portugal,HOU,18,28,1,3,0,0,0,0,0,12,0,0,.107,.107,.107,.214
Fernando F Ramsey C,CHC,18,25,0,3,0,0,0,2,0,6,0,0,.120,.120,.120,.240
Steve S Reed,SF,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Scarsone,BAL,18,30,3,5,0,0,0,0,2,12,0,0,.167,.219,.167,.385
Matt M Sinatro,SEA,18,28,0,3,0,0,0,0,0,5,0,0,.107,.107,.107,.214
William W Suero,MIL,18,16,4,3,1,0,0,0,2,1,1,1,.188,.316,.250,.566
Turner T Ward R,TOR,18,29,7,10,3,0,1,3,4,4,0,1,.345,.424,.552,.976
Dann D Bilardello,SD,17,33,2,4,1,0,0,1,4,8,0,0,.121,.216,.152,.368
Mark M Parent,BAL,17,34,4,8,1,0,2,4,3,7,0,0,.235,.316,.441,.757
Bret B Saberhagen,NYM,17,28,0,3,0,0,0,0,1,9,0,0,.107,.138,.107,.245
Troy T Afenir,CIN,16,34,3,6,1,2,0,4,5,12,0,0,.176,.282,.324,.606
Tom T Bolton,CIN,16,14,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Tom T Browning,CIN,16,31,4,7,1,0,0,2,1,6,0,0,.226,.242,.258,.500
Kirk K Gibson R,PIT,16,56,6,11,0,0,2,5,3,12,3,1,.196,.237,.304,.541
Kip K Gross,LA,16,2,1,2,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Francisco F Oliveras,SF,16,7,0,1,0,0,0,0,1,2,0,0,.143,.250,.143,.393
Todd T Pratt,PHI,16,46,6,13,1,0,2,10,4,12,0,0,.283,.340,.435,.775
Ryan R Bowen,HOU,15,9,1,1,0,0,0,0,0,3,0,1,.111,.111,.111,.222
Tim T Burke,NYM,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Decker,SF,15,43,3,7,1,0,0,1,6,7,0,0,.163,.280,.186,.466
Jim J Deshaies,SD,15,29,3,6,0,0,0,0,1,9,0,0,.207,.233,.207,.440
Jeff J Gardner,SD,15,19,0,2,0,0,0,0,1,8,0,0,.105,.150,.105,.255
Shawn S Hare R,DET,15,26,0,3,1,0,0,5,2,4,0,0,.115,.172,.154,.326
Gene G Harris,SD,15,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Will W Pennyfeather C,PIT,15,9,2,2,0,0,0,0,0,0,0,0,.222,.222,.222,.444
Jeff J Reed,CIN,15,25,2,4,0,0,0,2,1,4,0,0,.160,.192,.160,.352
Mike M Simms R,HOU,15,24,1,6,1,0,1,3,2,9,0,0,.250,.333,.417,.750
Guillermo G Velasquez,SD,15,23,1,7,0,0,1,5,1,7,0,0,.304,.333,.435,.768
Gerald G Williams R,NYY,15,27,7,8,2,0,3,6,0,3,2,0,.296,.296,.704,1.000
Cris C Colon S,TEX,14,36,5,6,0,0,0,1,1,8,0,0,.167,.189,.167,.356
Mark M Davis,ATL,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Milt M Hill,CIN,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Mathews,PHI,14,14,0,0,0,0,0,0,1,8,0,0,.000,.067,.000,.067
Russ R Mc Ginnis,TEX,14,33,2,8,4,0,0,4,3,7,0,0,.242,.306,.364,.669
Jose J Oquendo,STL,14,35,3,9,3,1,0,3,5,3,0,0,.257,.350,.400,.750
Julio J Peguero C,PHI,14,9,3,2,0,0,0,0,3,3,0,0,.222,.417,.222,.639
Jeff J Reardon,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Wakefield,PIT,14,28,0,2,0,0,0,0,1,9,0,0,.071,.103,.071,.175
Reggie R Williams C,CAL,14,26,5,6,1,1,0,2,1,10,0,2,.231,.259,.346,.605
Mark M Bailey,SF,13,26,0,4,1,0,0,1,3,7,0,0,.154,.241,.192,.434
Geronimo G Berroa,CIN,13,15,2,4,1,0,0,0,2,1,0,1,.267,.389,.333,.722
Tommy T Greene,PHI,13,24,1,3,0,0,0,0,0,12,0,0,.125,.125,.125,.250
Shawn S Jeter R,CWS,13,18,1,2,0,0,0,0,0,7,0,0,.111,.111,.111,.222
Ryan R Klesko,ATL,13,14,0,0,0,0,0,1,0,5,0,0,.000,.067,.000,.067
Tom T Quinlan,TOR,13,15,2,1,1,0,0,2,2,9,0,0,.067,.176,.133,.310
Stan S Royer,STL,13,31,6,10,2,0,2,9,1,4,0,0,.323,.333,.581,.914
Bryn B Smith,STL,13,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Stairs L,MON,13,30,2,5,2,0,0,5,7,7,0,0,.167,.316,.233,.549
Jim J Vatcher R,SD,13,16,1,4,1,0,0,2,3,6,0,0,.250,.368,.313,.681
Pete P Young,MON,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Cabrera,ATL,12,10,2,3,0,0,2,3,1,1,0,0,.300,.364,.900,1.264
Tim T Costo,CIN,12,36,3,8,2,0,0,2,5,6,0,0,.222,.310,.278,.587
Bien B Figueroa S,STL,12,11,1,2,1,0,0,4,1,2,0,0,.182,.250,.273,.523
Ozzie O Guillen S,CWS,12,40,5,8,4,0,0,7,1,5,1,0,.200,.214,.300,.514
Mike M Kingery C,OAK,12,28,3,3,0,0,0,1,1,3,0,0,.107,.138,.107,.245
Al A Martin L,PIT,12,12,1,2,0,1,0,2,0,5,0,0,.167,.154,.333,.487
Melvin M Nieves,ATL,12,19,0,4,1,0,0,1,2,7,0,0,.211,.286,.263,.549
Dan D Peltier R,TEX,12,24,1,4,0,0,0,2,0,3,0,0,.167,.167,.167,.333
Keith K Shepherd,PHI,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Smith,ATL,12,26,1,1,0,0,0,2,2,11,0,0,.038,.107,.038,.146
Bill B Spiers S,MIL,12,16,2,5,2,0,0,2,1,4,1,1,.313,.353,.438,.790
Dan D Wilson,CIN,12,25,2,9,1,0,0,3,3,8,0,0,.360,.429,.400,.829
Pedro P Astacio,LA,11,24,2,3,0,0,0,1,0,14,0,0,.125,.125,.125,.250
Steve S Cooke,PIT,11,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667
Eric E Hillman,NYM,11,13,0,1,0,0,0,0,0,7,0,0,.077,.077,.077,.154
Dave D Smith,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Wrona,CIN,11,23,0,4,0,0,0,0,0,3,0,0,.174,.174,.174,.348
Andy A Ashby,PHI,10,11,0,1,1,0,0,1,0,7,0,0,.091,.091,.182,.273
Kent K Bottenfield,MON,10,8,1,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750
Rafael R Bournigal S,LA,10,20,1,3,1,0,0,0,1,2,0,0,.150,.227,.200,.427
Paul P Faries,SD,10,11,3,5,1,0,0,1,1,2,0,0,.455,.500,.545,1.045
Chris C Haney,MON,10,9,1,2,0,0,0,3,0,1,0,0,.222,.222,.222,.444
Don D Robinson,PHI,10,18,0,7,3,0,0,1,0,5,0,0,.389,.389,.556,.944
Steve S Searcy,PHI,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R St. Claire,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Young,PIT,10,7,2,4,0,0,0,4,2,0,1,0,.571,.667,.571,1.238
Andy A Allanson,MIL,9,25,6,8,1,0,0,0,1,2,3,1,.320,.346,.360,.706
Rico R Brogna,DET,9,26,3,5,1,0,1,3,3,5,0,0,.192,.276,.346,.622
Ozzie O Canseco L,STL,9,29,7,8,5,0,0,3,7,4,0,0,.276,.417,.448,.865
Vinny V Castilla,ATL,9,16,1,4,1,0,0,1,1,4,0,0,.250,.333,.313,.646
Frank F Di Pino,STL,9,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Tom T Filer,NYM,9,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bill B Krueger,MON,9,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tom T Lampkin,SD,9,17,3,4,0,0,0,0,6,1,2,0,.235,.458,.235,.694
Javy J Lopez,ATL,9,16,3,6,2,0,0,2,0,1,0,0,.375,.375,.500,.875
Henry H Mercedes,OAK,9,5,1,4,0,1,0,1,0,1,0,0,.800,.800,1.200,2.000
Jeff J Robinson,PIT,9,11,0,1,0,0,0,1,0,8,0,0,.091,.091,.091,.182
Craig C Worthington,CLE,9,24,0,4,0,0,0,2,2,4,0,1,.167,.231,.167,.397
Eric E Yelding,HOU,9,8,1,2,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Jay J Baller,PHI,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Brink,PHI,8,12,0,1,0,0,0,0,0,5,0,0,.083,.154,.083,.237
Bernardo B Brito,MIN,8,14,1,2,1,0,0,2,0,4,0,1,.143,.133,.214,.348
Eric E Bullock,MON,8,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Victor V Cole,PIT,8,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Dempsey,BAL,8,9,2,1,0,0,0,0,2,1,0,0,.111,.273,.111,.384
Gary G Green S,CIN,8,12,3,4,1,0,0,0,0,2,0,0,.333,.333,.417,.750
Mike M Harkey,CHC,8,15,4,4,0,0,0,0,0,3,0,0,.267,.267,.267,.533
Bill B Haselman,SEA,8,19,1,5,0,0,0,0,0,7,0,0,.263,.263,.263,.526
Bert B Heffernan,SEA,8,11,0,1,1,0,0,1,0,1,0,0,.091,.091,.182,.273
Randy R Knorr,TOR,8,19,1,5,0,0,1,2,1,5,0,0,.263,.300,.421,.721
Rob R Maurer,TEX,8,9,1,2,0,0,0,1,1,2,0,0,.222,.300,.222,.522
Shane S Reynolds,HOU,8,4,1,2,1,0,0,0,0,0,0,0,.500,.500,.750,1.250
Ray R Stephens,TEX,8,13,0,2,0,0,0,0,0,5,0,0,.154,.154,.154,.308
Eddie E Zosky S,TOR,8,7,1,2,0,1,0,1,0,2,0,0,.286,.250,.571,.821
Scott S Bradley,CIN,7,6,1,2,0,0,0,1,2,1,0,0,.333,.500,.333,.833
Dave D Eiland,SD,7,9,1,1,0,0,1,2,0,4,0,0,.111,.111,.444,.556
Todd T Haney,MON,7,10,0,3,1,0,0,1,0,0,0,0,.300,.300,.400,.700
Domingo D Martinez,TOR,7,8,2,5,0,0,1,3,0,1,0,0,.625,.625,1.000,1.625
Derek D Parks,MIN,7,6,1,2,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Tim T Pugh,CIN,7,13,0,1,0,0,0,0,1,4,0,0,.077,.143,.077,.220
John J Russell,TEX,7,10,1,1,0,0,0,2,1,4,0,0,.100,.231,.100,.331
Rich R Scheid,HOU,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Silvestri S,NYY,7,13,3,4,0,2,0,1,0,3,0,0,.308,.308,.615,.923
Doug D Simons,MON,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. T. J Snow,NYY,7,14,1,2,1,0,0,2,5,5,0,0,.143,.368,.214,.583
Kevin K Baez S,NYM,6,13,0,2,0,0,0,0,0,0,0,0,.154,.154,.154,.308
Larry L Carter,SF,6,10,1,2,0,0,0,0,0,5,0,0,.200,.273,.200,.473
Chris C Cron,CWS,6,10,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Kevin K Elster S,NYM,6,18,0,4,0,0,0,0,0,2,0,0,.222,.222,.222,.444
Paul P Miller,PIT,6,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
David D Nied,ATL,6,7,1,2,0,0,0,0,0,2,0,0,.286,.286,.286,.571
Kevin K Rogers,SF,6,9,0,2,0,0,0,0,0,6,0,0,.222,.222,.222,.444
Rich R Rowland,DET,6,14,2,3,0,0,0,0,3,3,0,0,.214,.353,.214,.567
Paul P Wagner,PIT,6,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Bobby B Ayala,CIN,5,9,1,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Joe J Magrane,STL,5,10,1,2,0,0,1,2,0,2,0,0,.200,.200,.500,.700
Rob R Natal,MON,5,6,0,0,0,0,0,0,1,1,0,0,.000,.143,.000,.143
Karl K Rhodes,HOU,5,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dave D Rohde,CLE,5,7,0,0,0,0,0,0,2,3,0,0,.000,.222,.000,.222
Scott S Service,MON,5,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jim J Tatum,MIL,5,8,0,1,0,0,0,0,1,2,0,0,.125,.222,.125,.347
Mike M Williams,PHI,5,10,1,4,0,0,0,2,0,4,0,0,.400,.400,.400,.800
Manny M Alexander S,BAL,4,5,1,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Tom T Barrett,BOS,4,3,1,0,0,0,0,0,2,0,0,0,.000,.400,.000,.400
Pat P Combs,PHI,4,8,1,1,1,0,0,2,1,1,0,0,.125,.222,.250,.472
Jim J Corsi,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Hartsock,CHC,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jessie J Hollins,CHC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Humphreys L,NYY,4,10,0,1,0,0,0,0,0,1,0,0,.100,.100,.100,.200
Jorge J Pedre,CHC,4,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Harvey H Pulliam L,KC,4,5,2,1,1,0,0,0,1,3,0,0,.200,.333,.400,.733
Steve S Springer,NYM,4,5,0,2,1,0,0,0,0,1,0,0,.400,.400,.600,1.000
Jose J Valentin,MIL,4,3,1,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Doug D Brocail,SD,3,5,0,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Jerry J Goff,MON,3,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jose J Hernandez S,CLE,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jonathan J Hurst,MON,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Maksudian,TOR,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Menendez,CIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rance R Mulliniks,TOR,3,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
Luis L Quinones,MIN,3,5,0,1,0,0,0,1,0,0,0,0,.200,.167,.200,.367
Pat P Rapp,SF,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dennis D Rasmussen,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Armando A Reynoso,ATL,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Vitko,NYM,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Denny D Walling,HOU,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Pedro P Borbon,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Brown,CIN,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Brumley,BOS,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Farr,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Henneman,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Langston,CAL,2,2,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Pedro P Martinez,LA,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Mathews,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Maysey,MON,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hensley H Meulens,NYY,2,5,1,3,0,0,1,1,1,0,0,0,.600,.667,1.200,1.867
Gene G Nelson,OAK,2,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nelson N Santovenia,CWS,2,3,1,1,0,0,1,2,0,0,0,0,.333,.333,1.333,1.667
Tommy T Shields,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Acker,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Aguilera,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Aldred,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Floyd F Bannister,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Batista,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Birkbeck,NYM,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrin D Chapin,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Darling,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Davis,TEX,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Rich R De Lucia,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Guthrie,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Habyan,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Kiely,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Leiter,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Lennon,SEA,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Milacki,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Mills,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blas B Minor,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Munoz,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Nelson,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gregg G Olson,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Parrett,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Powell,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Raczka,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Risley,MON,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Russell,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Slusarski,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Tanana,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Voigt,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mickey M Weston,PHI,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carl C Willis,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
