PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Billy B Bates,CIN,22,34,8,3,1,0,0,2,4,9,6,1,.088,.179,.118,.297
Mike M Benjamin S,SF,22,56,7,12,3,1,2,3,3,10,1,0,.214,.254,.411,.665
Bill B Buckner,BOS,22,43,4,8,0,0,1,3,3,2,0,0,.186,.234,.256,.490
Jose J De Jesus,PHI,22,38,1,3,1,0,0,2,4,21,0,0,.079,.167,.105,.272
Curt C Ford,PHI,22,18,0,2,0,0,0,0,1,5,0,0,.111,.158,.111,.269
Randy R Kramer,CHC,22,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chad C Kreuter,TEX,22,22,2,1,1,0,0,2,8,9,0,0,.045,.290,.091,.381
Pedro P Munoz R,MIN,22,85,13,23,4,1,0,5,2,16,3,0,.271,.281,.341,.622
John J Wetteland,LA,22,7,2,1,0,0,1,3,0,1,0,0,.143,.143,.571,.714
Steve S Avery,ATL,21,30,1,4,0,0,0,0,0,7,0,0,.133,.133,.133,.267
Steve S Howard R,OAK,21,52,5,12,4,0,0,1,4,17,0,0,.231,.286,.308,.593
Jose Antonio J Nunez,CHC,21,11,1,0,0,0,0,1,1,5,0,0,.000,.083,.000,.083
Scott S Scudder,CIN,21,18,1,1,0,0,0,0,2,6,0,0,.056,.150,.056,.206
Thomas T Howard L,SD,20,44,4,12,2,0,0,0,0,11,0,1,.273,.273,.318,.591
Alexis A Infante,ATL,20,28,3,1,1,0,0,0,0,7,0,0,.036,.069,.071,.140
Kelvin K Torve,NYM,20,38,0,11,4,0,0,2,4,9,0,0,.289,.386,.395,.781
Dave D Walsh,LA,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dann D Bilardello,PIT,19,37,1,2,0,0,0,3,4,10,0,0,.054,.146,.054,.200
Milt M Cuyler C,DET,19,51,8,13,3,1,0,8,5,10,1,2,.255,.316,.353,.669
Rob R Ducey L,TOR,19,53,7,16,5,0,0,7,7,15,1,1,.302,.387,.396,.783
Wes W Chamberlain L,PHI,18,46,9,13,3,0,2,4,1,9,4,0,.283,.298,.478,.776
Gary G Disarcina S,CAL,18,57,8,8,1,1,0,0,3,10,1,0,.140,.183,.193,.376
Bernard B Gilkey L,STL,18,64,11,19,5,2,1,3,8,5,6,1,.297,.375,.484,.859
Ken K Howell,PHI,18,30,2,2,1,0,0,2,1,15,1,0,.067,.097,.100,.197
Jeff J Innis,NYM,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Kraemer,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Morris,STL,18,18,0,2,0,0,0,0,3,6,0,0,.111,.238,.111,.349
Geronimo G Pena,STL,18,45,5,11,2,0,0,2,4,14,1,1,.244,.314,.289,.603
Gus G Polidor,MIL,18,15,0,1,0,0,0,1,0,1,0,0,.067,.067,.067,.133
Bill B Schroeder,CAL,18,58,7,13,3,0,4,9,1,10,0,0,.224,.237,.483,.720
Greg G Smith,CHC,18,44,4,9,2,1,0,5,2,5,1,0,.205,.234,.295,.530
Ed E Vosberg,SF,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damon D Berryhill,CHC,17,53,6,10,4,0,1,9,5,14,0,0,.189,.254,.321,.575
Ken K Hill,STL,17,19,0,4,0,0,0,1,1,5,0,0,.211,.286,.211,.496
Derrick D May L,CHC,17,61,8,15,3,0,1,11,2,7,1,0,.246,.270,.344,.614
Tom T Nieto,PHI,17,30,1,5,0,0,0,4,3,11,0,0,.167,.265,.167,.431
Moises M Alou,MON,16,20,4,4,0,1,0,0,0,3,0,0,.200,.200,.300,.500
Kevin K Belcher,TEX,16,15,4,2,1,0,0,0,2,6,0,0,.133,.235,.200,.435
Pete P Coachman,CAL,16,45,3,14,3,0,0,5,1,7,0,1,.311,.354,.378,.732
Mario M Diaz S,NYM,16,22,0,3,1,0,0,1,0,3,0,0,.136,.130,.182,.312
Chuck C Mc Elroy,PHI,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Poole,LA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Walt W Terrell,PIT,16,28,0,3,0,0,0,0,1,13,0,0,.107,.138,.107,.245
Greg G Walker D,BAL,16,39,2,6,0,0,0,2,3,11,1,0,.154,.233,.154,.386
Rick R Wrona,CHC,16,29,3,5,0,0,0,0,2,11,1,0,.172,.226,.172,.398
Shawn S Boskie,CHC,15,36,1,8,3,0,0,3,0,8,0,0,.222,.222,.306,.528
Dave D Cochrane,SEA,15,20,0,3,0,0,0,0,0,8,0,0,.150,.150,.150,.300
Steve S Decker,SF,15,54,5,16,2,0,3,8,1,10,0,0,.296,.309,.500,.809
Tommy T Greene,PHI,15,12,2,2,1,0,0,0,0,1,0,0,.167,.167,.250,.417
Tom T Lawless,TOR,15,12,1,1,0,0,0,1,0,1,0,2,.083,.083,.083,.167
Rick R Reuschel,SF,15,26,2,4,1,0,0,3,0,11,0,0,.154,.154,.192,.346
Troy T Afenir,OAK,14,14,0,2,0,0,0,2,0,6,0,0,.143,.133,.143,.276
Rod R Brewer,STL,14,25,4,6,1,0,0,2,0,4,0,0,.240,.240,.280,.520
Ernie E Camacho,STL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Dewey,SF,14,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Brian B Dorsett,NYY,14,35,2,5,2,0,0,0,2,4,0,0,.143,.189,.200,.389
Paul P Faries,SD,14,37,4,7,1,0,0,2,4,7,0,1,.189,.279,.216,.495
Darren D Holmes,LA,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dann D Howitt R,OAK,14,22,3,3,0,1,0,1,3,12,0,0,.136,.240,.227,.467
Scott S Leius,MIN,14,25,4,6,1,0,1,4,2,2,0,0,.240,.296,.400,.696
Brian B Meyer,HOU,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Phil P Plantier,BOS,14,15,1,2,1,0,0,3,4,6,0,0,.133,.333,.200,.533
Turner T Ward R,CLE,14,46,10,16,2,1,1,10,3,8,3,0,.348,.388,.500,.888
Eddie E Williams,SD,14,42,5,12,3,0,3,4,5,6,0,1,.286,.362,.571,.933
Kelly K Downs,SF,13,13,0,0,0,0,0,1,1,4,0,0,.000,.067,.000,.067
Michael M La Coss,SF,13,23,2,1,1,0,0,0,0,10,0,0,.043,.043,.087,.130
Dave D Pavlas,CHC,13,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Mike M Perez,STL,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Reed,PIT,13,16,0,4,0,0,0,1,1,6,0,0,.250,.278,.250,.528
Pete P Smith,ATL,13,23,2,2,0,0,0,0,1,1,0,0,.087,.125,.087,.212
Jody J Davis,ATL,12,28,0,2,0,0,0,1,3,3,0,0,.071,.161,.071,.233
Leo L Gomez,BAL,12,39,3,9,0,0,0,1,8,7,0,0,.231,.362,.231,.592
Luis L Gonzalez,HOU,12,21,1,4,2,0,0,0,2,5,0,0,.190,.261,.286,.547
Jason J Grimsley,PHI,12,16,1,3,0,0,0,2,1,2,0,0,.188,.235,.188,.423
Bob B Knepper,SF,12,13,1,3,1,0,0,4,0,7,0,0,.231,.231,.308,.538
Terry T Lee,CIN,12,19,1,4,1,0,0,3,2,2,0,0,.211,.273,.263,.536
Jim J Lindeman D,DET,12,32,5,7,1,0,2,8,2,13,0,0,.219,.265,.438,.702
Greg G Mathews,STL,12,14,2,3,1,0,0,0,2,5,0,0,.214,.313,.286,.598
Russ R Morman L,KC,12,37,5,10,4,2,1,3,3,3,0,0,.270,.317,.568,.885
Jim J Neidlinger,LA,12,25,1,3,0,0,0,2,2,8,0,0,.120,.185,.120,.305
Al A Osuna,HOU,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Simms,HOU,12,13,3,4,1,0,1,2,0,4,0,0,.308,.308,.615,.923
Randy R Tomlin,PIT,12,25,1,1,1,0,0,0,1,7,0,0,.040,.077,.080,.157
Darrin D Fletcher,PHI,11,23,3,3,1,0,0,1,1,6,0,0,.130,.167,.174,.341
Mark M Leonard R,SF,11,17,3,3,1,0,1,2,3,8,0,0,.176,.300,.412,.712
Mike M Maddux,LA,11,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelly K Mann,ATL,11,28,2,4,1,0,1,2,0,6,0,0,.143,.143,.286,.429
Chris C Nabholz,MON,11,21,1,0,0,0,0,0,1,9,0,0,.000,.045,.000,.045
George G Canale,MIL,10,13,4,1,1,0,0,0,2,6,0,1,.077,.200,.154,.354
Mike M Dunne,SD,10,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carlos C Hernandez,LA,10,20,2,4,1,0,0,1,0,2,0,0,.200,.200,.250,.450
Jeff J Stone,BOS,10,2,1,1,0,0,0,1,0,1,0,1,.500,.500,.500,1.000
Albert A Belle D,CLE,9,23,1,4,0,0,1,3,1,6,0,0,.174,.208,.304,.513
Marty M Brown,BAL,9,15,1,3,0,0,0,0,1,7,0,0,.200,.250,.200,.450
Ozzie O Canseco,OAK,9,19,1,2,1,0,0,1,1,10,0,0,.105,.150,.158,.308
Pat P Clements,SD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Conine,KC,9,20,3,5,2,0,0,2,2,5,0,0,.250,.318,.350,.668
Carlos C Diaz,TOR,9,3,1,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Nick N Esasky,ATL,9,35,2,6,0,0,0,0,4,14,0,0,.171,.256,.171,.428
Omar O Olivares,STL,9,17,2,3,1,0,1,4,0,4,0,0,.176,.167,.412,.578
Johnny J Paredes,MON,9,14,2,3,1,0,0,1,2,0,0,0,.214,.313,.286,.598
Rosario R Rodriguez,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Rosario,ATL,9,7,3,1,0,0,0,0,1,1,0,0,.143,.250,.143,.393
Mark M Ross,PIT,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Ryal,PIT,9,12,0,1,0,0,0,0,0,3,0,0,.083,.083,.083,.167
Brian B Traxler,LA,9,11,0,1,1,0,0,0,0,4,0,0,.091,.091,.182,.273
Jim J Walewander,NYY,9,5,1,1,1,0,0,1,0,0,1,1,.200,.200,.400,.600
Sean S Berry,KC,8,23,2,5,1,1,0,4,2,5,0,0,.217,.280,.348,.628
Keith K Brown,CIN,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Coffman,CHC,8,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
John J Costello,MON,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Hughes,NYM,8,9,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Kirt K Manwaring,SF,8,13,0,2,0,1,0,1,0,3,0,0,.154,.154,.308,.462
Mike M Munoz,LA,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Donell D Nixon L,BAL,8,20,1,5,2,0,0,2,1,7,5,0,.250,.286,.350,.636
Ronn R Reynolds,SD,8,15,1,1,1,0,0,1,1,6,0,0,.067,.125,.133,.258
Tim T Sherrill,STL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Stark D,CWS,8,16,0,4,1,0,0,3,1,6,0,0,.250,.294,.313,.607
Jeff J Baldwin,HOU,7,8,1,0,0,0,0,0,1,2,0,0,.000,.111,.000,.111
Geronimo G Berroa,ATL,7,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Andujar A Cedeno S,HOU,7,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Eric E Gunderson,SF,7,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jeff J Hamilton,LA,7,24,1,3,0,0,0,1,0,3,0,0,.125,.125,.125,.250
Bill B Haselman D,TEX,7,13,0,2,0,0,0,3,1,5,0,0,.154,.214,.154,.368
Scott S Hemond,OAK,7,13,0,2,0,0,0,1,0,5,0,0,.154,.154,.154,.308
Chuck C Malone,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Marak,ATL,7,11,1,1,0,0,0,0,1,4,0,0,.091,.167,.091,.258
Rafael R Novoa,SF,7,5,1,1,0,0,0,1,1,2,0,0,.200,.333,.200,.533
Vicente V Palacios,PIT,7,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Pat P Perry,LA,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ron R Robinson,MIL,7,11,0,1,0,0,0,1,0,6,0,0,.091,.091,.091,.182
Bobby B Rose,CAL,7,13,5,5,0,0,1,2,2,1,0,0,.385,.467,.615,1.082
Rich R Rowland,DET,7,19,3,3,1,0,0,0,2,4,0,0,.158,.238,.211,.449
Rafael R Santana S,CLE,7,13,3,3,0,0,1,3,0,0,0,0,.231,.231,.462,.692
Mike M Stanton,ATL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dean D Wilkins,CHC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Davis,SD,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Eppard,TOR,6,5,0,1,0,0,0,0,0,2,0,0,.200,.333,.200,.533
Howard H Farmer,MON,6,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800
Luis L Lopez,LA,6,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Terry T Mc Griff,HOU,6,9,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Andres A Santana,SF,6,2,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Sergio S Valdez,ATL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Baez S,NYM,5,12,0,2,1,0,0,0,0,0,0,0,.167,.167,.250,.417
Mark M Bailey,SF,5,7,1,1,0,0,1,3,0,2,0,0,.143,.143,.571,.714
Juan J Bell,BAL,5,2,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Carter C,PIT,5,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Todd T Frohwirth,PHI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kip K Gross,CIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Hansen,LA,5,7,0,1,0,0,0,1,0,3,0,0,.143,.143,.143,.286
Rick R Honeycutt,OAK,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brent B Mayne,KC,5,13,2,3,0,0,0,1,3,3,0,1,.231,.375,.231,.606
Tim T Mc Intosh,MIL,5,5,1,1,0,0,1,1,0,2,0,0,.200,.200,.800,1.000
Rob R Nelson,SD,5,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Steve S Ontiveros,PHI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Quisenberry,SF,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Roesler,PIT,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ray R Stephens,STL,5,15,2,2,1,0,1,1,0,3,0,0,.133,.133,.400,.533
Rick R Sutcliffe,CHC,5,5,0,0,0,0,0,0,2,2,0,0,.000,.286,.000,.286
Jay J Tibbs,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Tingley,CAL,5,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Terry T Wells,LA,5,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Beau B Allred C,CLE,4,16,2,3,1,0,1,2,2,3,0,0,.188,.278,.438,.715
Scott S Anderson,MON,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Brian B Barnes,MON,4,9,0,0,0,0,0,0,1,7,0,0,.000,.100,.000,.100
Eric E Bullock,MON,4,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Cris C Carpenter,STL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C Carr,NYM,4,2,0,0,0,0,0,0,0,2,1,0,.000,.000,.000,.000
Brian B Fisher,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Garcia S,PIT,4,4,1,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Orel O Hershiser,LA,4,7,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Jelic L,NYM,4,11,2,1,0,0,1,1,0,3,0,0,.091,.091,.364,.454
Rick R Lancellotti,BOS,4,8,0,0,0,0,0,1,0,3,0,0,.000,.000,.000,.000
Paul P Mc Clellan,SF,4,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Andy A Mc Gaffigan,SF,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Perezchica,SF,4,3,1,1,0,0,0,0,1,2,0,0,.333,.500,.333,.833
Tom T Prince,PIT,4,10,1,1,0,0,0,0,1,2,0,1,.100,.182,.100,.282
Jerry J Reuss,PIT,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Springer,CLE,4,12,1,2,0,0,0,1,0,6,0,0,.167,.154,.167,.320
Mike M York,PIT,4,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Doug D Baker,MIN,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Blankenship,CHC,3,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Lance L Dickson,CHC,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Francona,MIL,3,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Hammond,CIN,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Randy R Hennis,HOU,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Klink,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Mc Cament,SF,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Moore,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Rodriguez,SF,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Sisk,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lou L Thornton C,NYM,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Valdez,SD,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Valera,NYM,3,5,0,1,0,0,0,2,0,1,0,0,.200,.200,.200,.400
Ozzie O Virgil,TOR,3,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jerry J Willard,CWS,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bobby B Witt,TEX,3,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Arnsberg,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Booker,SF,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Brown,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Chitren,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Stan S Clarke,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Cooper,BOS,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dennis D Eckersley,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Henneman,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Howard H Hilton,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Huismann,PIT,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Lombardozzi,HOU,2,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Gino G Minutelli,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Pankovits,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Schooler,SEA,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Swan,SF,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lenny L Webster,MIN,2,6,1,2,1,0,0,0,1,1,0,0,.333,.429,.500,.929
Curt C Young,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Aguilera,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Barfield,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Bitker,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Brown,TEX,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Burns,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Candelaria,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Candiotti,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Clark,HOU,1,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Chuck C Crim,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Gideon,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Gordon,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chip C Hale,MIN,1,2,0,0,0,0,0,2,0,1,0,0,.000,.000,.000,.000
Reggie R Harris,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Holman,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Jackson,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Jeffcoat,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Leary,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Liddell,NYM,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Bob B Malloy,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gene G Nelson,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Noce,CIN,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Dickie D Noles,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Norris,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clay C Parker,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Petry,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Quinlan,TOR,1,2,0,1,0,0,0,0,0,1,0,0,.500,.667,.500,1.167
Rusty R Richards,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kenny K Rogers,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sanderson,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Savage,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Stewart,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Glenn G Sutko,CIN,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R Thompson,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
