PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
John J Russell,TEX,22,27,3,3,0,0,0,1,1,7,0,0,.111,.138,.111,.249
George G Canale,MIL,21,34,6,6,2,0,3,10,8,6,0,0,.176,.318,.500,.818
Joe J Girardi,CHC,21,47,3,9,2,0,0,6,6,6,0,0,.191,.283,.234,.517
Orel O Hershiser,LA,21,31,6,8,2,0,0,2,3,8,1,0,.258,.324,.323,.646
Dann D Howitt R,OAK,21,42,5,7,1,0,1,3,1,12,0,0,.167,.182,.262,.444
Todd T Hundley,NYM,21,60,5,8,0,1,1,7,6,14,0,0,.133,.221,.217,.437
Wayne W Kirby R,CLE,21,43,4,9,2,0,0,5,2,6,1,2,.209,.239,.256,.495
Mark M Mc Lemore,HOU,21,61,6,9,1,0,0,2,6,13,0,1,.148,.221,.164,.384
Doug D Piatt,MON,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Vander Wal L,MON,21,61,4,13,4,1,1,8,1,18,0,0,.213,.222,.361,.583
Dennis D Cook,LA,20,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ron R Darling,MON,20,40,0,5,4,0,0,3,0,16,0,0,.125,.125,.225,.350
Chris C Hammond,CIN,20,34,4,12,3,0,0,1,2,10,0,0,.353,.389,.441,.830
Greg G Harris,SD,20,36,0,3,0,0,0,2,1,13,0,0,.083,.132,.083,.215
Kenny K Lofton C,HOU,20,74,9,15,1,0,0,0,5,19,2,1,.203,.253,.216,.469
Tim T Naehring S,BOS,20,55,1,6,1,0,0,3,6,15,0,0,.109,.197,.127,.324
Carl C Nichols,HOU,20,51,3,10,3,0,0,1,5,17,0,0,.196,.268,.255,.523
Jim J Presley,SD,20,59,3,8,0,0,1,5,4,16,0,1,.136,.200,.186,.386
Rick R Sutcliffe,CHC,20,32,2,3,1,0,0,2,1,9,0,0,.094,.121,.125,.246
Steve S Wilson,LA,20,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Oil Can O Boyd,MON,19,36,1,3,0,0,0,2,3,19,0,0,.083,.154,.083,.237
Rod R Brewer,STL,19,13,0,1,0,0,0,1,0,5,0,0,.077,.077,.077,.154
Monty M Fariss L,TEX,19,31,6,8,1,0,1,6,7,11,0,0,.258,.395,.387,.782
Luis L Mercedes,BAL,19,54,10,11,2,0,0,2,4,9,0,0,.204,.259,.241,.499
Randy R St. Claire,ATL,19,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Derek D Bell L,TOR,18,28,5,4,0,0,0,1,6,5,3,2,.143,.314,.143,.457
Frank F Castillo,CHC,18,35,0,5,0,0,0,1,2,13,0,1,.143,.189,.143,.332
Gary G Disarcina S,CAL,18,57,5,12,2,0,0,3,3,4,0,0,.211,.274,.246,.520
Donald D Harris C,TEX,18,8,4,3,0,0,1,2,1,3,1,0,.375,.444,.750,1.194
Michael M La Coss,SF,18,9,2,2,0,0,0,0,1,6,0,0,.222,.300,.222,.522
Bobby B Moore L,KC,18,14,3,5,1,0,0,0,1,2,3,2,.357,.400,.429,.829
Jeff J Parrett,ATL,18,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Harvey H Pulliam L,KC,18,33,4,9,1,0,3,4,3,9,0,0,.273,.333,.576,.909
Rosario R Rodriguez,PIT,18,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Searcy,PHI,18,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Lee L Stevens,CAL,18,58,8,17,7,0,0,9,6,12,1,2,.293,.354,.414,.768
Don D Wakamatsu,CWS,18,31,2,7,0,0,0,0,1,6,0,0,.226,.250,.226,.476
Lenny L Webster,MIN,18,34,7,10,1,0,3,8,6,10,0,0,.294,.390,.588,.978
Eddie E Zosky S,TOR,18,27,2,4,1,1,0,2,0,8,0,0,.148,.148,.259,.407
Bob B Zupcic C,BOS,18,25,3,4,0,0,1,3,1,6,0,0,.160,.192,.280,.472
Mike M Bell,ATL,17,30,4,4,0,0,1,1,2,7,1,0,.133,.188,.233,.421
Ryan R Bowen,HOU,17,22,2,4,1,0,0,0,3,11,0,0,.182,.280,.227,.507
Tony T Castillo,NYM,17,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Hickerson,SF,17,12,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Danny D Jackson,CHC,17,23,1,2,0,0,0,1,0,13,0,0,.087,.087,.087,.174
Ron R Kittle,CWS,17,47,7,9,0,0,2,7,5,9,0,0,.191,.291,.319,.610
Rodney R Mc Cray,CWS,17,7,2,2,0,0,0,0,0,2,1,1,.286,.286,.286,.571
Jose J Mota,SD,17,36,4,8,0,0,0,2,2,7,0,0,.222,.282,.222,.504
Rick R Schu,PHI,17,22,1,2,0,0,0,2,1,7,0,0,.091,.125,.091,.216
Jim J Vatcher R,SD,17,20,3,4,0,0,0,2,4,6,1,0,.200,.333,.200,.533
Jerry J Willard,ATL,17,14,1,3,0,0,1,4,2,5,0,0,.214,.313,.429,.741
Mark M Wohlers,ATL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Goodwin,LA,16,7,3,1,0,0,0,0,0,0,1,1,.143,.143,.143,.286
Chris C Haney,MON,16,26,1,2,0,0,0,1,0,3,0,0,.077,.077,.077,.154
Tim T Jones S,STL,16,24,1,4,2,0,0,2,2,6,0,1,.167,.222,.250,.472
Jeff J Mc Knight L,BAL,16,41,2,7,1,0,0,2,2,7,1,0,.171,.209,.195,.404
Gino G Minutelli,CIN,16,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Johnny J Paredes,DET,16,18,4,6,0,0,0,0,0,1,1,1,.333,.333,.333,.667
Scott S Servais,HOU,16,37,0,6,3,0,0,6,4,8,0,0,.162,.244,.243,.487
Luis Ldelos Santosdelos Santos D,DET,16,30,1,5,2,0,0,0,2,4,0,0,.167,.219,.233,.452
Dann D Bilardello,SD,15,26,4,7,2,1,0,5,3,4,0,0,.269,.345,.423,.768
Mike M Blowers,NYY,15,35,3,7,0,0,1,1,4,3,0,0,.200,.282,.286,.568
Sil S Campusano C,PHI,15,35,2,4,0,0,1,2,1,10,0,0,.114,.139,.200,.339
Carlos C Hernandez,LA,15,14,1,3,1,0,0,1,0,5,1,0,.214,.250,.286,.536
Derrick D May,CHC,15,22,4,5,2,0,1,3,2,1,0,0,.227,.280,.455,.734
Terry T Puhl,KC,15,18,0,4,0,0,0,3,3,2,0,0,.222,.333,.222,.556
Carlos C Rodriguez S,NYY,15,37,1,7,0,0,0,2,1,2,0,0,.189,.211,.189,.400
Rich R Amaral,SEA,14,16,2,1,0,0,0,0,1,5,0,0,.063,.167,.063,.229
Pat P Combs,PHI,14,15,5,2,0,0,0,0,2,7,0,0,.133,.278,.133,.411
Scott S Cooper,BOS,14,35,6,16,4,2,0,7,2,2,0,0,.457,.486,.686,1.172
Wes W Gardner,SD,14,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Danny D Heep,ATL,14,12,4,5,1,0,0,3,1,4,0,1,.417,.462,.500,.962
Eric E Karros,LA,14,14,0,1,1,0,0,1,1,6,0,0,.071,.133,.143,.276
Mike M Perez,STL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Sisk,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Smith,ATL,14,12,1,2,0,0,0,0,1,5,0,0,.167,.231,.167,.397
Jeff J Gardner S,NYM,13,37,3,6,0,0,0,1,4,6,0,0,.162,.238,.162,.400
Stan S Jefferson L,CIN,13,19,2,1,0,0,0,0,1,3,2,0,.053,.100,.053,.153
Rob R Maurer,TEX,13,16,0,1,1,0,0,2,2,6,0,0,.063,.211,.125,.336
Paul P Mc Clellan,SF,13,21,0,3,0,0,0,1,1,3,0,0,.143,.182,.143,.325
John J Moses L,DET,13,21,5,1,1,0,0,1,2,7,4,0,.048,.130,.095,.226
Rick R Parker,SF,13,14,0,1,0,0,0,1,1,5,0,0,.071,.133,.071,.205
Adam A Peterson,SD,13,13,0,0,0,0,0,0,2,9,0,0,.000,.133,.000,.133
Rey R Sanchez S,CHC,13,23,1,6,0,0,0,2,4,3,0,0,.261,.370,.261,.631
Ed E Whitson,SD,13,24,1,3,0,0,0,1,1,6,0,0,.125,.160,.125,.285
Marty M Barrett,SD,12,16,1,3,1,0,1,3,0,3,0,0,.188,.235,.438,.673
Chuck C Carr,NYM,12,11,1,2,0,0,0,1,0,2,1,0,.182,.182,.182,.364
Vinny V Castilla S,ATL,12,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Pat P Clements,SD,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Carlos C Garcia S,PIT,12,24,2,6,0,2,0,1,1,8,0,0,.250,.280,.417,.697
Jason J Grimsley,PHI,12,17,2,1,0,0,0,0,2,6,0,0,.059,.158,.059,.217
Jim J Lewis,SD,12,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Russ R Morman,KC,12,23,1,6,0,0,0,1,1,5,0,0,.261,.292,.261,.552
Jim J Olander C,MIL,12,9,2,0,0,0,0,0,2,5,0,0,.000,.182,.000,.182
Ricky R Bones,SD,11,13,1,1,0,0,0,1,2,5,0,0,.077,.200,.077,.277
Keith K Brown,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Bullett,PIT,11,4,2,0,0,0,0,0,0,3,1,1,.000,.200,.000,.200
Dave D Clark,KC,11,10,1,2,0,0,0,1,1,1,0,0,.200,.273,.200,.473
Darnell D Coles,SF,11,14,1,3,0,0,0,0,0,2,0,0,.214,.214,.214,.429
Rheal R Cormier,STL,11,21,2,5,0,0,0,1,0,5,0,0,.238,.238,.238,.476
Brian B Dorsett,SD,11,12,0,1,0,0,0,1,0,3,0,0,.083,.083,.083,.167
Steve S Foster,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Garrelts,SF,11,4,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wayne W Housie,BOS,11,8,2,2,1,0,0,0,1,3,1,0,.250,.333,.375,.708
Scott S Lusader,NYY,11,7,2,1,0,0,0,1,1,3,0,1,.143,.250,.143,.393
Barry B Lyons,CAL,11,14,0,1,0,0,0,0,0,2,0,0,.071,.071,.071,.143
Joe J Redfield,PIT,11,18,1,2,0,0,0,0,4,1,0,1,.111,.273,.111,.384
Jose J Segura,SF,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Phil P Stephenson,SD,11,7,0,2,0,0,0,0,2,3,0,0,.286,.444,.286,.730
Ron R Witmeyer,OAK,11,19,0,1,0,0,0,0,0,5,0,0,.053,.053,.053,.105
Ruben R Amaro,CAL,10,23,0,5,1,0,0,2,3,3,0,0,.217,.308,.261,.569
Kim K Batiste S,PHI,10,27,2,6,0,0,0,1,1,8,0,1,.222,.250,.222,.472
Jose J Escobar S,CLE,10,15,0,3,0,0,0,1,1,4,0,0,.200,.250,.200,.450
Tony T Eusebio,HOU,10,19,4,2,1,0,0,0,6,8,0,0,.105,.320,.158,.478
Nelson N Liriano,KC,10,22,5,9,0,0,0,1,0,2,0,1,.409,.409,.409,.818
Jorge J Pedre,KC,10,19,2,5,1,1,0,3,3,5,0,0,.263,.364,.421,.785
Dan D Petry,ATL,10,5,1,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
John J Ramos,NYY,10,26,4,8,1,0,0,3,1,3,0,0,.308,.310,.346,.656
Steve S Rosenberg,SD,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Donnie D Scott,CIN,10,19,0,3,0,0,0,0,0,2,0,0,.158,.158,.158,.316
Tim T Sherrill,STL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Glenn G Sutko,CIN,10,10,0,1,0,0,0,1,2,6,0,0,.100,.250,.100,.350
Kelvin K Torve,NYM,10,8,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ted T Wood R,SF,10,25,0,3,0,0,0,1,2,11,0,0,.120,.185,.120,.305
Anthony A Young,NYM,10,14,0,2,1,0,0,0,0,4,0,0,.143,.143,.214,.357
Carmen C Castillo,MIN,9,12,0,2,0,1,0,0,0,2,0,0,.167,.231,.333,.564
Royce R Clayton S,SF,9,26,0,3,1,0,0,2,1,6,0,0,.115,.148,.154,.302
Stu S Cole,KC,9,7,1,1,0,0,0,0,2,2,0,0,.143,.333,.143,.476
Gary G Cooper,HOU,9,16,1,4,1,0,0,2,3,6,0,0,.250,.368,.313,.681
Ray R Giannelli,TOR,9,24,2,4,1,0,0,0,5,9,1,0,.167,.310,.208,.519
Shawn S Hare R,DET,9,19,0,1,1,0,0,0,2,1,0,0,.053,.143,.105,.248
Jeremy J Hernandez,SD,9,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Howard,SEA,9,6,1,1,1,0,0,0,1,2,0,0,.167,.286,.333,.619
Pat P Lennon,SEA,9,8,2,1,1,0,0,1,3,1,0,0,.125,.364,.250,.614
Fred F Manrique S,OAK,9,21,2,3,0,0,0,0,2,1,0,0,.143,.217,.143,.360
Stan S Royer,STL,9,21,1,6,1,0,0,1,1,2,0,0,.286,.318,.333,.652
Reggie R Sanders C,CIN,9,40,6,8,0,0,1,3,0,9,1,1,.200,.200,.275,.475
Andy A Ashby,PHI,8,12,0,1,0,0,0,0,0,9,0,0,.083,.083,.083,.167
Esteban E Beltre S,CWS,8,6,0,1,0,0,0,0,1,1,1,0,.167,.286,.167,.452
Terry T Bross,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sid S Fernandez,NYM,8,13,1,2,1,0,0,0,0,7,0,0,.154,.154,.231,.385
Gary G Green S,TEX,8,20,0,3,1,0,0,1,1,6,0,0,.150,.190,.200,.390
Doug D Jennings L,OAK,8,9,0,1,0,0,0,0,2,2,0,1,.111,.273,.111,.384
Jamie J Moyer,STL,8,8,0,0,0,0,0,0,1,4,0,0,.000,.111,.000,.111
Mike M Remlinger,SF,8,7,1,0,0,0,0,0,1,2,0,0,.000,.125,.000,.125
Mark M Clark,STL,7,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Gil G Heredia,SF,7,7,0,3,0,0,0,0,1,1,0,0,.429,.500,.429,.929
Tim T Mc Intosh L,MIL,7,11,2,4,1,0,1,1,0,4,0,0,.364,.364,.727,1.091
Erik E Pappas,CHC,7,17,1,3,0,0,0,2,1,5,0,0,.176,.222,.176,.399
Dean D Wilkins,HOU,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tony T Bernazard,DET,6,12,0,2,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Cliff C Brantley,PHI,6,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Chris C Cron,CAL,6,15,0,2,0,0,0,0,2,5,0,0,.133,.235,.133,.369
Derek D Lilliquist,SD,6,2,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Eric E Nolte,SD,6,9,2,1,0,0,0,0,0,6,0,0,.111,.111,.111,.222
Armando A Reynoso,ATL,6,7,0,0,0,0,0,0,1,5,0,0,.000,.125,.000,.125
Jeff J Richardson,PIT,6,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Rich R Sauveur,NYM,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ray R Stephens,STL,6,7,0,2,0,0,0,0,1,3,0,0,.286,.375,.286,.661
Jeff J Tackett,BAL,6,8,1,1,0,0,0,0,2,2,0,0,.125,.300,.125,.425
John J Wetteland,LA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Afenir,OAK,5,11,0,1,0,0,0,0,0,2,0,0,.091,.091,.091,.182
Blaine B Beatty,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Gardner,HOU,5,5,0,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Mark M Huismann,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carney C Lansford,OAK,5,16,0,1,0,0,0,1,0,2,0,0,.063,.063,.063,.125
Luis L Medina D,CLE,5,16,0,1,0,0,0,0,1,7,0,0,.063,.118,.063,.180
Rico R Rossy,ATL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mo M Sanford,CIN,5,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Tony T Scruggs L,TEX,5,6,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Sinatro,SEA,5,8,1,2,0,0,0,1,1,1,0,0,.250,.333,.250,.583
Greg G Smith,LA,5,3,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Harkey,CHC,4,5,2,2,0,0,0,0,1,0,0,0,.400,.500,.400,.900
Mike M Henneman,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Juden,HOU,4,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Laddie L Renfroe,CHC,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Reuschel,SF,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nikco N Riesgo R,MON,4,7,1,1,0,0,0,0,3,1,0,0,.143,.400,.143,.543
Rich R Rowland,DET,4,4,0,1,0,0,0,1,1,2,0,0,.250,.333,.250,.583
Dave D Schmidt,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Turner,BAL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Amalio A Carreno,PHI,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matias M Carrillo L,MIL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Christopher,LA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Davis R,CAL,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Eckersley,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Flora,CAL,3,8,1,1,0,0,0,0,1,5,1,0,.125,.222,.125,.347
Mark M Grater,STL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Knorr,TOR,3,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Chad C Kreuter,TEX,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Terry T Lee,CIN,3,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bill B Long,MON,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ever E Magallanes S,CLE,3,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Tim T Mauser,PHI,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mark M Parent,TEX,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Yorkis Y Perez,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Schulz,PIT,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Doug D Strange,CHC,3,9,0,4,1,0,0,1,0,1,1,0,.444,.455,.556,1.010
Bill B Swift,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Capra L,TEX,2,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Hector H Fajardo,PIT,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Gunderson,SF,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Harvey,CAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Jeffcoat,TEX,2,1,1,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000
Dave D La Point,PHI,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S May,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Scott,HOU,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Scott,SD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Valera,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Wainhouse,MON,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Williams,HOU,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Zuvella,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Abbott,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Aguilera,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dana D Allison,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Allan A Anderson,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Banister,PIT,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Brian B Bohanon,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Dalton,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Butch B Davis,LA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Flanagan,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C George,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Gibson,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Gordon,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lee L Guetterman,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Gullickson,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Guthrie,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Atlee A Hammaker,SD,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Henry,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Honeycutt,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Jackson,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Leach,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Lindsey,PHI,1,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jose J Mesa,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Miller,PIT,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Moore,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Murphy,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gregg G Olson,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Pavlas,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Poole,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Reardon,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Reed,PIT,1,2,0,1,1,0,0,2,0,0,0,0,.500,.500,1.000,1.500
Kenny K Rogers,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wayne W Rosenthal,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Russell,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Schooler,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Show,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Slusarski,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Tanana,DET,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gary G Wayne,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Wedge,BOS,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Bob B Welch,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curt C Young,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
