PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Mark M Redman,COL,2,4,7.62,11,8,0,0,0,0,41.1,59,37,35,6,2,17,27,1.84,.331
Jo- Jo J Reyes,ATL,2,2,6.22,11,10,0,0,0,0,50.2,55,39,35,9,1,30,27,1.68,.286
Kenny K Rogers,DET,3,4,4.43,11,11,0,0,0,0,63.0,65,36,31,8,1,25,36,1.43,.264
Jae Weong J Seo,TB,3,4,8.13,11,10,0,0,0,0,52.0,84,53,47,11,4,16,28,1.92,.372
John J Van Benschoten,PIT,0,7,10.15,11,9,0,0,0,0,39.0,55,45,44,4,5,29,26,2.15,.335
Fabio F Castro,PHI,0,0,6.00,10,1,0,0,0,0,12.0,9,8,8,2,0,13,14,1.83,.209
Lance L Cormier,ATL,2,6,7.09,10,9,0,0,0,0,45.2,56,38,36,16,0,22,27,1.71,.303
Joey J Devine,ATL,1,0,1.08,10,0,0,0,0,0,8.1,7,1,1,0,0,8,7,1.80,.241
J. P. J Howell,TB,1,6,7.59,10,10,0,0,0,0,51.0,69,45,43,8,3,21,49,1.76,.318
Randy R Johnson,ARI,4,3,3.81,10,10,0,0,0,0,56.2,52,26,24,7,4,13,72,1.15,.245
Jon J Leicester,BAL,2,3,7.59,10,5,1,0,0,0,32.0,36,27,27,3,3,13,16,1.53,.283
Bobby B Livingston,CIN,3,3,5.27,10,10,0,0,0,0,56.1,77,35,33,8,1,8,27,1.51,.325
Aquilino A Lopez,DET,0,0,5.19,10,0,0,0,1,1,17.1,18,10,10,2,2,6,7,1.38,.273
Edward E Mujica,CLE,0,0,8.31,10,0,0,0,0,0,13.0,19,12,12,3,0,2,7,1.62,.333
Bill B Murphy,ARI,0,0,5.68,10,0,0,0,0,0,6.1,9,4,4,0,1,7,2,2.53,.346
Tomo T Ohka,TOR,2,5,5.79,10,10,0,0,0,0,56.0,68,39,36,10,0,22,21,1.61,.300
Chad C Orvella,TB,0,2,14.63,10,0,0,0,0,0,8.0,18,16,13,3,1,10,6,3.50,.400
Homer H Bailey,CIN,4,2,5.76,9,9,0,0,0,0,45.1,43,32,29,3,3,28,28,1.57,.257
Denny D Bautista,COL,2,1,12.46,9,1,0,0,0,0,8.2,18,12,12,0,1,4,8,2.54,.429
Tim T Corcoran,TB,0,0,6.75,9,0,0,0,0,0,17.1,17,14,13,2,1,12,6,1.67,.258
Bryan B Corey,BOS,1,0,1.93,9,0,0,0,0,0,9.1,6,2,2,0,0,4,6,1.07,.231
Scott S Elarton,KC,2,4,10.46,9,9,0,0,0,0,37.0,53,44,43,12,3,21,13,2.00,.338
Jon J Huber,SEA,0,0,4.76,9,0,0,0,0,0,11.1,13,6,6,1,0,4,8,1.50,.302
Greg G Jones,LAA,0,0,6.23,9,0,0,0,0,0,8.2,10,6,6,2,1,5,5,1.73,.278
Logan L Kensing,FLA,3,0,1.35,9,0,0,0,0,0,13.1,11,2,2,0,2,7,13,1.35,.224
Aaron A Laffey,CLE,4,2,4.56,9,9,0,0,0,0,49.1,54,26,25,2,4,12,25,1.34,.287
Radhames R Liz,BAL,0,2,6.93,9,4,0,0,0,0,24.2,25,21,19,3,1,23,24,1.95,.260
Julio J Mateo,SEA,1,0,3.75,9,0,0,0,0,2,12.0,12,5,5,0,0,5,4,1.42,.255
Manny M Parra,MIL,0,1,3.76,9,2,0,0,0,0,26.1,25,13,11,1,2,12,26,1.41,.255
Matt M Smith,PHI,0,0,11.25,9,0,0,0,0,0,4.0,4,5,5,0,0,11,1,3.75,.250
Jose J Veras,NYY,0,0,5.79,9,0,0,0,2,2,9.1,6,6,6,0,0,7,7,1.39,.176
Bill B White,TEX,2,0,4.82,9,0,0,0,0,0,9.1,8,5,5,1,2,7,9,1.61,.242
Sean S Gallagher,CHC,0,0,8.59,8,0,0,0,1,1,14.2,19,15,14,3,1,12,5,2.11,.317
Harvey H Garcia,FLA,0,1,4.38,8,0,0,0,0,0,12.1,14,6,6,3,0,7,15,1.70,.298
Dan D Giese,SF,0,2,4.82,8,0,0,0,0,0,9.1,8,5,5,4,0,2,7,1.07,.235
Charlie C Haeger,CWS,0,1,7.15,8,0,0,0,0,0,11.1,17,11,9,3,1,8,1,2.21,.354
Josh J Hancock,STL,0,1,3.55,8,0,0,0,0,0,12.2,14,6,5,2,0,5,9,1.50,.286
Kevin K Hart,CHC,0,0,0.82,8,0,0,0,0,0,11.0,7,1,1,0,0,4,13,1.00,.189
Hung- Chih H Kuo,LAD,1,4,7.42,8,6,0,0,0,0,30.1,35,26,25,3,1,14,27,1.62,.285
Franklin F Morales,COL,3,2,3.43,8,8,0,0,0,0,39.1,34,15,15,2,2,14,26,1.22,.241
Billy B Petrick,CHC,0,0,7.45,8,0,0,0,0,0,9.2,8,8,8,3,0,7,6,1.55,.229
Jason J Stanford,CLE,1,1,4.78,8,2,0,0,0,0,26.1,32,15,14,1,2,7,16,1.48,.296
Billy B Buckner,KC,1,2,5.29,7,5,0,0,0,0,34.0,37,20,20,5,0,16,17,1.56,.294
Steve S Colyer,ATL,0,1,4.91,7,0,0,0,0,0,3.2,9,2,2,1,0,4,4,3.55,.500
Matt M De Salvo,NYY,1,3,6.18,7,6,0,0,0,0,27.2,34,20,19,2,3,18,10,1.88,.304
Juan J Gutierrez,HOU,1,1,5.91,7,3,0,0,0,0,21.1,25,14,14,3,0,6,16,1.45,.298
Rich R Harden,OAK,1,2,2.45,7,4,0,0,0,0,25.2,18,7,7,3,0,11,27,1.13,.202
Jair J Jurrjens,DET,3,1,4.70,7,7,0,0,0,0,30.2,24,16,16,4,1,11,13,1.14,.220
Jeff J Karstens,NYY,1,4,11.05,7,3,0,0,0,0,14.2,27,21,18,4,0,9,5,2.45,.397
Esteban E Loaiza,LAD,2,4,5.79,7,7,0,0,0,0,37.1,36,24,24,10,1,20,20,1.50,.259
Garrett G Olson,BAL,1,3,7.79,7,7,0,0,0,0,32.1,42,28,28,4,2,28,28,2.16,.326
John J Patterson,WSH,1,5,7.47,7,7,0,0,0,0,31.1,39,26,26,5,0,22,15,1.95,.310
Sidney S Ponson,MIN,2,5,6.93,7,7,0,0,0,0,37.2,54,31,29,7,3,17,23,1.88,.335
Erasmo E Ramirez,FLA,0,0,2.84,7,0,0,0,0,0,6.1,7,2,2,0,0,3,1,1.58,.280
Dennis D Sarfate,HOU,1,0,1.08,7,0,0,0,0,0,8.1,5,1,1,0,0,1,14,0.72,.172
Chris C Seddon,FLA,0,2,8.83,7,4,0,0,0,0,17.1,29,19,17,2,1,5,10,1.96,.349
Tom T Shearn,CIN,3,0,4.96,7,6,0,0,0,0,32.2,32,18,18,8,0,13,16,1.38,.262
Mike M Thompson,SD,0,1,6.89,7,0,0,0,0,0,15.2,19,15,12,2,3,7,5,1.66,.317
Rich R Thompson,LAA,0,0,10.80,7,0,0,0,0,0,6.2,10,8,8,4,0,3,9,1.95,.345
Alberto A Arias,COL,1,0,4.91,6,0,0,0,0,1,7.1,8,4,4,1,0,5,3,1.77,.308
Nick N Blackburn,MIN,0,2,7.71,6,0,0,0,0,1,11.2,19,12,10,2,0,2,8,1.80,.365
Jerry J Blevins,OAK,0,1,9.64,6,0,0,0,0,0,4.2,8,6,5,1,0,2,3,2.14,.348
Jason J Bulger,LAA,0,0,2.84,6,0,0,0,0,0,6.1,5,2,2,0,0,3,8,1.26,.227
Jack J Cassel,SD,1,1,3.97,6,4,0,0,0,0,22.2,30,10,10,1,1,5,11,1.54,.326
Tyler T Clippard,NYY,3,1,6.33,6,6,0,0,0,0,27.0,29,19,19,6,0,17,18,1.70,.271
Willie W Collazo,NYM,0,0,6.35,6,0,0,0,0,0,5.2,7,4,4,0,0,5,0,2.12,.318
Rheal R Cormier,CIN,0,0,9.00,6,0,0,0,0,0,3.0,4,3,3,1,1,1,1,1.67,.364
Jordan J De Jong,TOR,0,0,8.00,6,0,0,0,0,0,9.0,11,9,8,0,0,5,7,1.78,.297
Frankie F De La Cruz,DET,0,0,6.75,6,0,0,0,0,0,6.2,10,8,5,1,0,4,5,2.10,.357
Phil P Dumatrait,CIN,0,4,15.00,6,6,0,0,0,0,18.0,39,30,30,6,1,12,9,2.83,.448
John J Lannan,WSH,2,2,4.15,6,6,0,0,0,0,34.2,36,17,16,3,2,17,10,1.53,.273
Brian B Lawrence,NYM,1,2,6.83,6,6,0,0,0,0,29.0,43,22,22,4,1,13,18,1.93,.347
Adam A Loewen,BAL,2,0,3.56,6,6,0,0,0,0,30.1,27,14,12,1,3,26,22,1.75,.239
Luis L Mendoza,TEX,1,0,2.25,6,3,0,0,0,0,16.0,13,4,4,1,2,4,7,1.06,.232
Dan D Meyer,OAK,0,2,8.82,6,3,0,0,0,0,16.1,20,19,16,2,0,9,11,1.78,.294
Eric E Milton,CIN,0,4,5.17,6,6,0,0,0,0,31.1,39,21,18,4,0,9,18,1.53,.298
Ross R Ohlendorf,NYY,0,0,2.84,6,0,0,0,0,0,6.1,5,2,2,1,0,2,9,1.11,.208
Heath H Phillips,CWS,1,1,3.68,6,0,0,0,0,0,7.1,10,3,3,1,0,4,2,1.91,.333
Darrell D Rasner,NYY,1,3,4.01,6,6,0,0,0,0,24.2,29,14,11,4,2,8,11,1.50,.290
Anibal A Sánchez Sanchez,FLA,2,1,4.80,6,6,0,0,0,0,30.0,43,17,16,3,2,19,14,2.07,.341
Jason J Schmidt,LAD,1,4,6.31,6,6,0,0,0,0,25.2,32,20,18,4,1,14,22,1.79,.296
Josh J Sharpless,PIT,0,1,12.46,6,0,0,0,0,0,4.1,7,6,6,3,0,1,1,1.85,.368
Mitch M Stetter,MIL,1,0,3.60,6,0,0,0,0,0,5.0,2,2,2,0,2,2,4,0.80,.133
Edinson E Vólquez Volquez,TEX,2,1,4.50,6,6,0,0,0,0,34.0,34,18,17,4,2,15,29,1.44,.262
Jerome J Williams,WSH,0,5,7.20,6,6,0,0,0,0,30.0,34,26,24,6,0,18,15,1.73,.283
Brandon B Backe,HOU,3,1,3.77,5,5,0,0,0,0,28.2,27,13,12,4,2,11,11,1.33,.248
Blaine B Boyer,ATL,0,0,3.38,5,0,0,0,0,0,5.1,10,3,2,0,0,1,3,2.06,.417
Bryan B Bullington,PIT,0,3,5.29,5,3,0,0,0,0,17.0,24,11,10,3,0,5,7,1.71,.343
Jorge J Campillo,SEA,0,0,6.75,5,0,0,0,0,0,13.1,18,12,10,2,1,6,9,1.80,.333
Gustavo G Chacin,TOR,2,1,5.60,5,5,0,0,0,0,27.1,29,17,17,6,2,7,11,1.32,.266
Bruce B Chen,TEX,0,0,7.20,5,0,0,0,0,0,10.0,11,11,8,3,0,6,7,1.70,.275
Cory C Doyne,BAL,0,0,14.73,5,0,0,0,0,0,3.2,7,6,6,1,1,3,2,2.73,.412
Dana D Eveland,ARI,1,0,14.40,5,1,0,0,0,0,5.0,8,8,8,0,0,5,3,2.60,.364
Eric E Hull,LAD,0,0,4.05,5,0,0,0,0,0,6.2,4,3,3,0,0,3,5,1.05,.174
Mike M Koplove,CLE,0,0,6.00,5,0,0,0,0,0,6.0,6,4,4,0,1,2,4,1.33,.261
Pedro P Martinez,NYM,3,1,2.57,5,5,0,0,0,0,28.0,33,11,8,0,2,7,32,1.43,.284
Jon J Meloan,LAD,0,0,11.05,5,0,0,0,0,0,7.1,8,9,9,1,1,8,7,2.18,.286
Ricky R Nolasco,FLA,1,2,5.48,5,4,0,0,0,0,21.1,26,16,13,3,1,9,11,1.64,.321
Felipe F Paulino,HOU,2,1,7.11,5,3,0,0,0,0,19.0,22,15,15,5,0,7,11,1.53,.289
Clay C Rapada,DET,0,0,10.13,5,0,0,0,0,0,2.2,3,3,3,2,0,2,4,1.88,.273
B. J. B Ryan,TOR,0,2,12.46,5,0,0,0,3,5,4.1,7,7,6,1,0,4,3,2.54,.333
Ricky R Stone,CIN,0,0,10.13,5,0,0,0,0,0,5.1,7,6,6,4,1,0,3,1.31,.318
Virgil V Vasquez,DET,0,1,8.64,5,3,0,0,0,0,16.2,27,16,16,7,1,5,7,1.92,.360
Yhency Y Brazoban,LAD,0,0,16.20,4,0,0,0,0,0,1.2,3,4,3,0,0,3,5,3.60,.333
Lance L Broadway,CWS,1,1,0.87,4,1,0,0,0,0,10.1,5,2,1,0,0,5,14,0.97,.143
Clay C Buchholz,BOS,3,1,1.59,4,3,1,1,0,0,22.2,14,6,4,0,1,10,22,1.06,.184
Luke L Hochevar,KC,0,1,2.13,4,1,0,0,0,0,12.2,11,4,3,1,3,4,5,1.18,.239
Josh J Johnson,FLA,0,3,7.47,4,4,0,0,0,0,15.2,26,17,13,1,0,12,14,2.43,.388
Randy R Keisler,STL,0,0,5.19,4,3,0,0,0,0,17.1,21,12,10,3,0,5,5,1.50,.309
Bob B Keppel,COL,0,0,11.25,4,0,0,0,0,0,4.0,6,5,5,1,0,3,1,2.25,.353
Mark M Lowe,SEA,0,0,6.75,4,0,0,0,0,0,2.2,2,2,2,1,0,3,3,1.88,.200
Marty M Mc Leary,PIT,0,0,8.22,4,0,0,0,0,1,7.2,9,8,7,4,0,2,5,1.43,.281
Jason J Miller,MIN,0,0,18.00,4,0,0,0,0,0,4.0,7,8,8,2,0,3,2,2.50,.368
Juan J Morillo,COL,0,0,9.82,4,0,0,0,0,0,3.2,3,4,4,1,1,1,3,1.09,.214
Carmen C Pignatiello,CHC,0,0,4.50,4,0,0,0,0,0,2.0,3,1,1,1,0,0,3,1.50,.375
Bret B Prinz,CWS,0,0,8.10,4,0,0,0,0,0,3.1,4,3,3,1,0,2,1,1.80,.286
Elizardo E Ramirez,CIN,0,2,7.71,4,3,0,0,0,0,16.1,20,14,14,5,0,8,8,1.71,.313
Chris C Resop,LAA,0,0,4.15,4,0,0,0,0,0,4.1,4,2,2,1,0,1,2,1.15,.308
Jason J Standridge,KC,0,1,8.22,4,0,0,0,0,0,7.2,11,10,7,2,0,5,6,2.09,.314
Jake J Woods,SEA,0,0,5.91,4,0,0,0,0,0,10.2,9,8,7,1,1,7,4,1.50,.220
Mauro M Zarate,FLA,0,0,10.80,4,0,0,0,0,0,5.0,11,7,6,3,1,1,3,2.40,.393
Josh J Banks,TOR,0,0,7.36,3,1,0,0,0,0,7.1,11,6,6,1,0,2,2,1.77,.344
Colter C Bean,NYY,0,1,12.00,3,0,0,0,0,0,3.0,5,4,4,0,0,5,2,3.33,.357
Jeff J Bennett,ATL,2,1,3.46,3,2,0,0,0,0,13.0,14,5,5,3,0,3,14,1.31,.269
Chris C Booker,WSH,0,1,18.00,3,0,0,0,0,1,1.0,1,2,2,1,0,1,1,2.00,.333
Jim J Brower,NYY,0,0,13.50,3,0,0,0,0,0,3.1,8,7,5,0,1,2,1,3.00,.500
Marcos M Carvajal,FLA,0,0,6.75,3,0,0,0,0,0,4.0,8,4,3,0,0,2,2,2.50,.381
Dennis D Dove,STL,0,0,15.00,3,0,0,0,0,0,3.0,5,5,5,2,0,1,1,2.00,.357
John J Ennis,PHI,0,0,8.22,3,1,0,0,1,1,7.2,12,7,7,1,0,3,8,1.96,.343
Armando A Galarraga,TEX,0,0,6.23,3,1,0,0,0,0,8.2,8,6,6,2,0,7,6,1.73,.250
Marcus M Gwyn,LAA,0,0,11.81,3,0,0,0,1,1,5.1,9,9,7,3,0,5,3,2.63,.360
Devern D Hansack,BOS,0,1,4.70,3,1,0,0,0,0,7.2,9,5,4,2,0,5,5,1.83,.273
Philip P Humber,NYM,0,0,7.71,3,1,0,0,0,0,7.0,9,6,6,1,0,2,2,1.57,.300
Ian I Kennedy,NYY,1,0,1.89,3,3,0,0,0,0,19.0,13,6,4,1,0,9,15,1.16,.191
Dan D Kolb,PIT,0,0,9.00,3,0,0,0,0,0,3.0,6,3,3,1,0,2,2,2.67,.462
Anthony A Lerew,ATL,0,2,7.71,3,3,0,0,0,0,11.2,14,10,10,4,0,7,9,1.80,.298
Wade W Miller,CHC,0,1,10.54,3,3,0,0,0,0,13.2,24,16,16,5,0,6,6,2.20,.381
Mark M Mulder,STL,0,3,12.27,3,3,0,0,0,0,11.0,22,17,15,4,1,7,3,2.64,.440
Troy T Patton,HOU,0,2,3.55,3,2,0,0,0,0,12.2,10,6,5,3,2,4,8,1.11,.213
Jeff J Ridgway,TB,0,0,189.00,3,0,0,0,0,0,0.1,7,7,7,1,1,1,0,24.00,.875
Connor C Robertson,OAK,0,0,18.00,3,0,0,0,0,0,2.0,6,4,4,0,1,2,2,4.00,.545
Brian B Rogers,PIT,0,0,13.50,3,0,0,0,0,0,2.0,3,3,3,2,0,1,1,2.00,.500
Dan D Serafini,COL,0,0,54.00,3,0,0,0,0,0,0.1,0,2,2,0,1,2,0,6.00,.000
Jordan J Tata,DET,1,1,7.71,3,3,0,0,0,0,14.0,16,12,12,1,2,8,8,1.71,.302
Erick E Threets,SF,0,0,19.29,3,0,0,0,0,0,2.1,5,5,5,0,0,3,1,3.43,.417
Jaret J Wright,BAL,0,3,6.97,3,3,0,0,0,0,10.1,12,11,8,1,0,9,7,2.03,.308
Chase C Wright,NYY,2,0,7.20,3,2,0,0,0,0,10.0,12,8,8,5,2,6,8,1.80,.293
Joe J Bisenius,PHI,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,2,3,2.00,.286
Travis T Blackley,SF,0,0,7.27,2,2,0,0,0,0,8.2,10,7,7,2,0,5,5,1.73,.294
Randy R Choate,ARI,0,0,-.--,2,0,0,0,0,0,0.0,3,0,0,0,0,0,0,-.--,1.000
Darren D Clarke,COL,0,0,0.00,2,0,0,0,0,0,1.1,2,0,0,0,0,1,1,2.25,.333
David D Davidson,PIT,0,0,22.50,2,0,0,0,0,0,2.0,6,6,5,1,2,2,0,4.00,.462
Travis T Driskill,HOU,0,1,4.50,2,0,0,0,0,0,6.0,10,6,3,1,0,1,4,1.83,.370
Shane S Komine,OAK,0,0,4.70,2,0,0,0,0,0,7.2,6,4,4,2,1,1,1,0.91,.214
John J Koronka,TEX,0,2,7.84,2,2,0,0,0,0,10.1,16,9,9,0,1,5,2,2.03,.372
Carlos C Martinez,FLA,0,0,13.50,2,0,0,0,0,0,2.2,4,4,4,3,0,1,2,1.88,.333
Aaron A Miles,STL,0,0,9.00,2,0,0,0,0,0,2.0,3,2,2,1,1,0,0,1.50,.375
Matt M Miller,CLE,0,0,0.00,2,0,0,0,0,0,1.0,2,0,0,0,0,0,0,2.00,.400
Carlos C Muniz,NYM,0,0,7.71,2,0,0,0,0,0,2.1,1,2,2,0,0,2,2,1.29,.125
Josh J Newman,COL,0,0,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,0,3,1.00,.250
Carl C Pavano,NYY,1,0,4.76,2,2,0,0,0,0,11.1,12,7,6,1,0,2,4,1.24,.273
Tim T Stauffer,SD,0,1,21.13,2,2,0,0,0,0,7.2,15,18,18,5,1,6,6,2.74,.395
John J Thomson,KC,1,1,3.38,2,2,0,0,0,0,10.2,13,5,4,0,0,3,3,1.50,.317
Lino L Urdaneta,NYM,0,0,9.00,2,0,0,0,0,0,1.0,2,1,1,1,0,0,0,2.00,.400
Jason J Vargas,NYM,0,1,12.19,2,2,0,0,0,0,10.1,17,14,14,4,0,2,4,1.84,.347
Jamie J Vermilyea,TOR,0,0,0.00,2,0,0,0,0,0,6.0,5,0,0,0,0,0,2,0.83,.227
Dave D Williams,NYM,0,1,22.85,2,1,0,0,0,0,4.1,12,11,11,2,0,5,2,3.92,.522
Jon J Adkins,NYM,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Kevin K Barry,ATL,0,0,22.50,1,0,0,0,0,0,2.0,6,5,5,0,0,2,4,4.00,.500
Chris C Carpenter,STL,0,1,7.50,1,1,0,0,0,0,6.0,9,5,5,0,1,1,3,1.67,.346
Jeff J Cirillo,ARI,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,2,1,2.00,.000
Ross R Detwiler,WSH,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Nate N Field,FLA,0,0,27.00,1,0,0,0,0,0,1.0,3,3,3,0,0,1,2,4.00,.500
Anderson A Garcia,PHI,0,0,13.50,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,3.00,.500
Enrique E Gonzalez,ARI,0,0,13.50,1,0,0,0,0,0,2.0,4,4,3,0,0,1,0,2.50,.400
Lee L Gronkiewicz,TOR,0,0,2.25,1,0,0,0,0,0,4.0,2,1,1,1,0,2,2,1.00,.154
J. A. J Happ,PHI,0,1,11.25,1,1,0,0,0,0,4.0,7,5,5,3,0,2,5,2.25,.368
Tim T Harikkala,COL,0,0,8.10,1,1,0,0,0,0,3.1,9,3,3,0,0,1,2,3.00,.500
Luke L Hudson,KC,0,1,18.00,1,1,0,0,0,0,2.0,2,5,4,1,0,4,0,3.00,.222
Jim J Johnson,BAL,0,0,9.00,1,0,0,0,0,0,2.0,3,2,2,0,0,2,1,2.50,.375
Juan J Lara,CLE,0,0,13.50,1,0,0,0,0,0,1.1,2,2,2,1,0,1,2,2.25,.333
Augie A Ojeda S,ARI,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Chan Ho C Park,NYM,0,1,15.75,1,1,0,0,0,0,4.0,6,7,7,2,0,2,4,2.00,.333
Aaron A Rakers,SD,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.250
Mike M Schultz,ARI,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1.00,.333
Zack Z Segovia,PHI,0,1,9.00,1,1,0,0,0,0,5.0,8,5,5,1,0,1,2,1.80,.400
Scott S Spiezio,STL,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Ty T Taubenheim,TOR,0,0,9.00,1,1,0,0,0,0,5.0,5,5,5,1,1,4,4,1.80,.278
Josh J Wilson S,TB,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.250
Jason J Wood,FLA,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
