PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Al A Reyes,MIL,1,0,7.94,5,0,0,0,0,0,5.2,8,5,5,1,0,2,2,1.76,.320
Ken K Robinson,KC,1,0,6.00,5,0,0,0,0,0,6.0,9,4,4,0,0,3,5,2.00,.346
Scott S Sanderson,CAL,0,2,7.50,5,4,0,0,0,0,18.0,39,21,15,5,2,4,7,2.39,.433
Ricky R Trlicek,NYM,0,1,3.38,5,0,0,0,0,0,5.1,3,2,2,0,1,3,3,1.13,.214
Billy B Brewer,NYY,1,0,9.53,4,0,0,0,0,0,5.2,7,6,6,0,0,8,8,2.65,.292
Todd T Frohwirth,CAL,0,0,11.12,4,0,0,0,0,0,5.2,10,11,7,1,1,4,1,2.47,.370
Paul P Gibson,NYY,0,0,6.23,4,0,0,0,0,0,4.1,6,3,3,1,0,0,3,1.38,.316
Brian B Givens,MIL,1,3,12.86,4,4,0,0,0,0,14.0,32,22,20,3,0,7,10,2.79,.438
Reggie R Harris,BOS,0,0,12.46,4,0,0,0,0,0,4.1,7,6,6,2,1,5,4,2.77,.389
Chris C Holt,HOU,0,1,5.79,4,0,0,0,0,0,4.2,5,3,3,0,0,3,0,1.71,.263
Calvin C Maduro,PHI,0,1,3.52,4,2,0,0,0,0,15.1,13,6,6,1,2,3,11,1.04,.232
Alejandro A Pena,FLA,0,1,4.50,4,0,0,0,0,0,4.0,4,5,2,2,0,1,5,1.25,.235
Tom T Thobe,ATL,0,1,1.50,4,0,0,0,0,0,6.0,5,2,1,1,0,0,1,0.83,.217
Esteban E Yan,BAL,0,0,5.79,4,0,0,0,0,0,9.1,13,7,6,3,0,3,7,1.71,.333
Kyle K Abbott,CAL,0,1,20.25,3,0,0,0,0,0,4.0,10,9,9,1,0,5,3,3.75,.500
Andres A Berumen,SD,0,0,5.40,3,0,0,0,0,0,3.1,3,2,2,1,1,2,4,1.50,.231
Brian B Bevil,KC,1,0,5.73,3,1,0,0,0,0,11.0,9,7,7,2,0,5,7,1.27,.237
Steve S Cooke,PIT,0,0,7.56,3,0,0,0,0,0,8.1,11,7,7,1,0,5,7,1.92,.314
John J Doherty,BOS,0,0,5.68,3,0,0,0,0,0,6.1,8,10,4,1,1,4,3,1.89,.276
Robert R Ellis,CAL,0,0,0.00,3,0,0,0,0,0,5.0,0,0,0,0,0,4,5,0.80,.000
Bronson B Heflin,PHI,0,0,6.75,3,0,0,0,0,0,6.2,11,7,5,1,0,3,4,2.10,.367
Joe J Klink,SEA,0,0,3.86,3,0,0,0,0,0,2.1,3,1,1,1,0,1,2,1.71,.300
Curt C Lyons,CIN,2,0,4.50,3,3,0,0,0,0,16.0,17,8,8,1,1,7,14,1.50,.274
Scott S Ruffcorn,CWS,0,1,11.37,3,1,0,0,0,0,6.1,10,8,8,1,0,6,3,2.53,.370
Brian B Sackinsky,BAL,0,0,3.86,3,0,0,0,0,0,4.2,6,2,2,1,0,3,2,1.93,.316
Rich R Sauveur,CWS,0,0,15.00,3,0,0,0,0,0,3.0,3,5,5,1,1,5,1,2.67,.333
Carl C Schutz,ATL,0,0,2.70,3,0,0,0,0,0,3.1,3,1,1,0,0,2,5,1.50,.273
Steve S Soderstrom,SF,2,0,5.27,3,3,0,0,0,0,13.2,16,11,8,1,2,6,9,1.61,.302
Garrett G Stephenson,BAL,0,1,12.79,3,0,0,0,0,0,6.1,13,9,9,1,1,3,3,2.53,.433
Derek D Aucoin,MON,0,1,3.38,2,0,0,0,0,0,2.2,3,1,1,0,0,1,1,1.50,.300
Ken K Edenfield,CAL,0,0,10.38,2,0,0,0,0,0,4.1,10,5,5,2,1,2,4,2.77,.435
John J Farrell,DET,0,2,14.21,2,2,0,0,0,0,6.1,11,10,10,2,1,5,0,2.53,.407
Mike M Fyhrie,NYM,0,1,15.43,2,0,0,0,0,0,2.1,4,4,4,0,0,3,0,3.00,.364
Bill B Hurst,FLA,0,0,0.00,2,0,0,0,0,0,2.0,3,0,0,0,0,1,1,2.00,.333
Stacy S Jones,CWS,0,0,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,1,1,0.50,.000
Phil P Leftwich,CAL,0,1,7.36,2,2,0,0,0,0,7.1,12,9,6,1,0,3,4,2.05,.375
Brian B Maxcy,DET,0,0,13.50,2,0,0,0,0,0,3.1,8,5,5,2,0,2,1,3.00,.471
Jeff J Mc Curry,DET,0,0,24.30,2,0,0,0,0,0,3.1,9,9,9,3,0,2,0,3.30,.474
Nate N Minchey,BOS,0,2,15.00,2,2,0,0,0,0,6.0,16,11,10,1,0,5,4,3.50,.533
Brian B Moehler,DET,0,1,4.35,2,2,0,0,0,0,10.1,11,10,5,1,0,8,2,1.84,.262
Jose J Silva,TOR,0,0,13.50,2,0,0,0,0,0,2.0,5,3,3,1,0,0,0,2.50,.455
Wally W Whitehurst,NYY,1,1,6.75,2,2,0,0,0,0,8.0,11,6,6,1,0,2,1,1.63,.324
Mike M Aldrete,NYY,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.333
Manny M Alexander S,BAL,0,0,67.50,1,0,0,0,0,0,0.2,1,5,5,1,0,4,0,7.50,.500
Brian B Barber,STL,0,0,15.00,1,1,0,0,0,0,3.0,4,5,5,0,1,6,1,3.33,.364
Mike M Busby,STL,0,1,18.00,1,1,0,0,0,0,4.0,9,13,8,4,1,4,4,3.25,.409
Carlos C Crawford,PHI,0,1,4.91,1,1,0,0,0,0,3.2,7,10,2,1,1,2,4,2.45,.389
Paul P Fletcher,OAK,0,0,20.25,1,0,0,0,0,0,1.1,6,3,3,0,0,1,0,5.25,.667
Ken K Grundt,BOS,0,0,27.00,1,0,0,0,0,0,0.1,1,1,1,0,0,0,0,3.00,.500
Tim T Harikkala,SEA,0,1,12.46,1,1,0,0,0,0,4.1,4,6,6,1,1,2,1,1.38,.250
Livan L Hernandez,FLA,0,0,0.00,1,0,0,0,0,0,3.0,3,0,0,0,0,2,2,1.67,.273
Andy A Larkin,FLA,0,0,1.80,1,1,0,0,0,0,5.0,3,1,1,0,1,4,2,1.40,.176
Rafael R Quirico,PHI,0,1,37.80,1,1,0,0,0,0,1.2,4,7,7,1,0,5,1,5.40,.444
Joe J Roa,CLE,0,0,10.80,1,0,0,0,0,0,1.2,4,2,2,0,0,3,0,4.20,.500
Dan D Serafini,MIN,0,1,10.38,1,1,0,0,0,0,4.1,7,5,5,1,1,2,1,2.08,.368
Jerry J Spradlin,CIN,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Mac M Suzuki,SEA,0,0,20.25,1,0,0,0,0,0,1.1,2,3,3,0,0,2,1,3.00,.333
Ben B Van Ryn,CAL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.250
Pete P Walker,SD,0,0,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,3,1,4.50,.000
