PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Billy B Buckner,ARI,1,0,3.21,10,0,0,0,0,0,14.0,16,5,5,3,1,4,11,1.43,.296
Kevin K Cameron,SD,0,0,3.60,10,0,0,0,0,0,10.0,10,9,4,0,0,6,5,1.60,.263
Scott S Elbert,LAD,0,1,12.00,10,0,0,0,0,0,6.0,9,8,8,2,1,4,8,2.17,.346
Jaime J García Garcia,STL,1,1,5.63,10,1,0,0,0,0,16.0,14,10,10,4,1,8,8,1.38,.233
Gio G Gonzalez,OAK,1,4,7.68,10,7,0,0,0,0,34.0,32,34,29,9,3,25,34,1.68,.242
Carlos C Guevara,SD,1,0,5.84,10,0,0,0,0,0,12.1,13,9,8,2,0,9,11,1.78,.265
Dirk D Hayhurst,SD,0,2,9.72,10,3,0,0,0,0,16.2,27,18,18,2,0,10,14,2.22,.365
Ian I Kennedy,NYY,0,4,8.17,10,9,0,0,0,0,39.2,50,37,36,5,1,26,27,1.92,.309
Esteban E Loaiza,CWS,1,2,5.33,10,3,0,0,0,0,27.0,27,17,16,4,1,5,10,1.19,.252
Jose J Mijares,MIN,0,1,0.87,10,0,0,0,0,0,10.1,3,1,1,0,0,0,5,0.29,.088
Mark M Redman,COL,2,5,7.54,10,9,0,0,0,0,45.1,61,40,38,7,1,16,20,1.70,.324
Steven S Register,COL,0,0,9.00,10,0,0,0,0,0,10.0,13,10,10,4,0,6,8,1.90,.310
Jeff J Ridgway,ATL,1,0,3.72,10,0,0,0,0,1,9.2,7,4,4,3,1,1,8,0.83,.194
Anibal A Sánchez Sanchez,FLA,2,5,5.57,10,10,0,0,0,0,51.2,54,35,32,7,6,27,50,1.57,.267
Romulo R Sanchez,PIT,0,0,4.05,10,0,0,0,1,1,13.1,14,6,6,0,1,6,3,1.50,.292
Steve S Trachsel,BAL,2,5,8.39,10,8,0,0,0,0,39.2,53,41,37,10,1,27,16,2.02,.321
Greg G Aquino,BAL,0,0,12.54,9,0,0,0,0,0,9.1,17,13,13,1,2,9,9,2.79,.415
Jack J Cassel,HOU,1,1,5.64,9,3,0,0,0,0,30.1,38,21,19,5,1,8,14,1.52,.311
Shawn S Estes,SD,2,3,4.74,9,8,0,0,0,0,43.2,50,26,23,6,2,18,19,1.56,.284
Kevin K Jepsen,LAA,0,1,4.32,9,0,0,0,0,0,8.1,8,5,4,0,0,4,7,1.44,.250
Jeff J Karstens,PIT,2,6,4.03,9,9,1,1,0,0,51.1,56,32,23,7,0,13,23,1.34,.279
Evan E Meek,PIT,0,1,6.92,9,0,0,0,0,0,13.0,11,11,10,3,1,12,7,1.77,.239
Kam K Mickolio,BAL,0,1,5.87,9,0,0,0,0,1,7.2,8,5,5,0,0,4,8,1.57,.267
John J Van Benschoten,PIT,1,3,10.48,9,5,0,0,0,0,22.1,37,28,26,7,3,20,21,2.55,.366
Homer H Bailey,CIN,0,6,7.93,8,8,0,0,0,0,36.1,59,36,32,8,0,17,18,2.09,.378
Armando A Benitez,TOR,0,1,5.68,8,0,0,0,0,1,6.1,4,5,4,3,0,2,9,0.95,.167
Mitchell M Boggs,STL,3,2,7.41,8,6,0,0,0,0,34.0,42,29,28,5,2,22,13,1.88,.304
Mike M Ekstrom,SD,0,2,7.45,8,0,0,0,0,0,9.2,14,8,8,2,0,7,6,2.17,.350
Scott S Elarton,CLE,0,1,3.52,8,0,0,0,0,0,15.1,16,7,6,0,0,9,15,1.63,.262
Ryan R Feierabend,SEA,1,4,7.71,8,8,0,0,0,0,39.2,59,34,34,7,1,14,26,1.84,.355
J. A. J Happ,PHI,1,0,3.69,8,4,0,0,0,0,31.2,28,13,13,3,1,14,26,1.33,.233
Phil P Hughes,NYY,0,4,6.62,8,8,0,0,0,0,34.0,43,26,25,3,1,15,23,1.71,.314
Chris C Lambert,DET,1,2,5.66,8,3,0,0,0,0,20.2,31,18,13,3,2,7,15,1.84,.337
Doug D Mathis,TEX,2,1,6.85,8,4,0,0,0,0,22.1,37,20,17,3,0,14,9,2.28,.381
Bob B Mc Crory,BAL,0,0,15.63,8,0,0,0,0,0,6.1,10,12,11,0,0,8,5,2.84,.370
Jim J Miller,BAL,0,2,1.17,8,0,0,0,1,2,7.2,9,3,1,0,1,5,8,1.83,.290
Ricardo R Rincon,NYM,0,0,4.50,8,0,0,0,0,0,4.0,4,2,2,1,0,1,3,1.25,.267
Rich R Rundles,CLE,0,0,1.80,8,0,0,0,0,0,5.0,5,1,1,0,0,3,6,1.60,.263
Kirk K Saarloos,OAK,1,0,5.47,8,1,0,0,0,0,26.1,37,17,16,2,0,4,12,1.56,.330
Justin J Thomas,SEA,0,1,6.75,8,0,0,0,0,1,4.0,9,3,3,0,0,2,2,2.75,.474
Derrick D Turnbow,MIL,0,1,15.63,8,0,0,0,1,1,6.1,12,11,11,1,1,13,5,3.95,.414
Jared J Wells,SEA,0,0,8.64,8,0,0,0,0,0,8.1,11,8,8,2,0,7,5,2.16,.314
Bill B White,TEX,0,0,20.25,8,0,0,0,0,0,4.0,7,9,9,1,0,11,1,4.50,.368
Dontrelle D Willis,DET,0,2,9.38,8,7,0,0,0,0,24.0,18,25,25,4,1,35,18,2.21,.209
Matt M Wise,NYM,0,1,6.43,8,0,0,0,0,0,7.0,10,5,5,2,0,3,6,1.86,.323
Jonathan J Albaladejo,NYY,0,1,3.95,7,0,0,0,0,0,13.2,15,6,6,1,0,6,13,1.54,.294
Lance L Broadway,CWS,1,0,7.07,7,1,0,0,0,0,14.0,20,11,11,4,0,5,7,1.79,.328
Bartolo B Colon,BOS,4,2,3.92,7,7,0,0,0,0,39.0,44,23,17,5,2,10,27,1.38,.282
Brandon B Duckworth,KC,3,3,4.50,7,7,0,0,0,0,38.0,38,20,19,2,3,19,20,1.50,.266
Lee L Gardner,FLA,0,0,10.80,7,0,0,0,0,0,6.2,14,8,8,2,0,4,4,2.70,.424
Daniel D Herrera,CIN,0,0,7.36,7,0,0,0,0,0,7.1,10,7,6,1,2,3,8,1.77,.333
Chuck C James,ATL,2,5,9.10,7,7,0,0,0,0,29.2,36,30,30,10,3,20,22,1.89,.310
Josh J Kinney,STL,0,0,0.00,7,0,0,0,0,0,7.0,3,0,0,0,0,1,8,0.57,.125
Adam A Loewen,BAL,0,2,8.02,7,4,0,0,0,0,21.1,25,19,19,5,0,18,14,2.02,.305
Shane S Loux,LAA,0,0,2.81,7,0,0,0,0,0,16.0,16,6,5,1,2,2,4,1.13,.262
Peter P Moylan,ATL,0,1,1.59,7,0,0,0,1,2,5.2,5,1,1,1,1,1,5,1.06,.217
Eric E O' Flaherty,SEA,0,1,20.25,7,0,0,0,0,0,6.2,16,15,15,2,2,4,4,3.00,.457
Carl C Pavano,NYY,4,2,5.77,7,7,0,0,0,0,34.1,41,23,22,5,4,10,15,1.49,.306
Jailen J Peguero,ARI,0,0,4.82,7,0,0,0,0,0,9.1,9,6,5,0,1,4,5,1.39,.281
Levale L Speigner,WSH,0,1,11.25,7,0,0,0,0,0,8.0,13,10,10,1,2,6,1,2.38,.406
Eric E Stults,LAD,2,3,3.49,7,7,1,1,0,0,38.2,38,18,15,6,1,13,30,1.32,.252
Erick E Threets,SF,0,1,3.60,7,0,0,0,0,0,10.0,11,4,4,1,3,9,6,2.00,.297
Alfredo A Aceves,NYY,1,0,2.40,6,4,0,0,0,0,30.0,25,8,8,4,0,10,16,1.17,.227
Jose J Ascanio,CHC,0,0,7.94,6,0,0,0,0,0,5.2,8,5,5,1,1,4,3,2.12,.348
Matt M Belisle,CIN,1,4,7.28,6,6,0,0,0,0,29.2,47,27,24,4,0,6,14,1.79,.353
Kurt K Birkins,TB,0,0,0.90,6,0,0,0,0,0,10.0,5,1,1,0,0,5,7,1.00,.161
Chad C Cordero,WSH,0,0,2.08,6,0,0,0,0,0,4.1,6,1,1,0,0,3,5,2.08,.316
Frankie F De La Cruz,FLA,0,0,18.00,6,1,0,0,0,0,9.0,15,20,18,2,0,11,4,2.89,.375
Angel A Guzman,CHC,0,0,5.59,6,1,0,0,0,0,9.2,10,6,6,1,1,4,10,1.45,.256
Jason J Jennings,TEX,0,5,8.56,6,6,0,0,0,0,27.1,35,27,26,8,1,18,12,1.94,.307
Josh J Outman,OAK,1,2,4.56,6,4,0,0,0,0,25.2,34,14,13,1,2,8,19,1.64,.327
Bobby B Parnell,NYM,0,0,5.40,6,0,0,0,0,0,5.0,3,3,3,0,0,2,3,1.00,.176
Chad C Paronto,HOU,0,1,4.35,6,0,0,0,0,0,10.1,11,5,5,2,0,2,4,1.26,.289
David D Pauley,BOS,0,1,11.68,6,2,0,0,0,0,12.1,23,17,16,2,1,5,11,2.27,.383
Connor C Robertson,ARI,0,1,5.14,6,0,0,0,0,0,7.0,8,4,4,1,1,2,2,1.43,.286
John J Smoltz,ATL,3,2,2.57,6,5,0,0,0,1,28.0,25,8,8,2,0,8,36,1.18,.229
Phil P Stockman,ATL,0,0,0.00,6,0,0,0,0,0,7.1,2,0,0,0,1,4,9,0.82,.087
Les L Walrond,PHI,1,1,6.10,6,0,0,0,0,0,10.1,13,7,7,0,0,9,12,2.13,.342
Eddie E Bonine,DET,2,1,5.40,5,5,0,0,0,0,26.2,36,19,16,3,2,5,9,1.54,.333
Cedrick C Bowers,COL,0,0,13.50,5,0,0,0,0,0,6.2,11,10,10,2,1,5,5,2.40,.423
Kiko K Calero,OAK,0,0,3.86,5,0,0,0,0,0,4.2,3,3,2,0,0,3,7,1.29,.176
Josh J Geer,SD,2,1,2.67,5,5,0,0,0,0,27.0,29,8,8,2,0,9,16,1.41,.269
Jeff J Gray,OAK,0,0,7.71,5,0,0,0,0,0,4.2,8,4,4,1,1,1,4,1.93,.364
Yoslan Y Herrera,PIT,1,1,9.82,5,5,0,0,0,0,18.1,35,20,20,1,1,12,10,2.56,.427
Rich R Hill,CHC,1,0,4.12,5,5,0,0,0,0,19.2,13,9,9,2,1,18,15,1.58,.191
Philip P Humber,MIN,0,0,4.63,5,0,0,0,0,0,11.2,11,6,6,4,1,5,6,1.37,.250
Eric E Hurley,TEX,1,2,5.47,5,5,0,0,0,0,24.2,26,15,15,5,1,9,13,1.42,.268
Wade W Le Blanc,SD,1,3,8.02,5,4,0,0,0,0,21.1,29,19,19,7,0,15,14,2.06,.330
Devon D Lowery,KC,0,0,10.38,5,0,0,0,0,0,4.1,6,5,5,2,0,2,6,1.85,.316
Shairon S Martis,WSH,1,3,5.66,5,4,0,0,0,0,20.2,18,14,13,5,0,12,23,1.45,.228
Brandon B Mc Carthy,TEX,1,1,4.09,5,5,0,0,0,0,22.0,20,11,10,3,1,8,10,1.27,.244
Franklin F Morales,COL,1,2,6.39,5,5,0,0,0,0,25.1,28,18,18,2,1,17,9,1.78,.286
Matt M Morris,PIT,0,4,9.67,5,5,0,0,0,0,22.1,41,31,24,6,2,7,9,2.15,.390
Jeff J Niemann,TB,2,2,5.06,5,2,0,0,0,0,16.0,18,12,9,3,1,8,14,1.63,.277
Michael M O' Connor,WSH,1,1,13.00,5,1,0,0,0,1,9.0,11,13,13,3,0,11,4,2.44,.324
James J Parr,ATL,1,0,4.84,5,5,0,0,0,0,22.1,29,13,12,4,0,9,14,1.70,.315
David D Price,TB,0,0,1.93,5,1,0,0,0,0,14.0,9,4,3,1,1,4,12,0.93,.176
Ramon R Ramirez,CIN,1,1,2.67,5,4,0,0,0,0,27.0,17,8,8,3,1,11,21,1.04,.183
Scott S Richmond,TOR,1,3,4.00,5,5,1,1,0,0,27.0,32,12,12,2,2,2,20,1.26,.296
Josh J Roenicke,CIN,0,0,9.00,5,0,0,0,0,0,3.0,6,3,3,0,1,2,6,2.67,.400
Juan J Salas,TB,0,0,7.11,5,0,0,0,0,0,6.1,5,5,5,0,0,4,8,1.42,.217
Jake J Westbrook,CLE,1,2,3.12,5,5,1,0,0,0,34.2,33,13,12,5,1,7,19,1.15,.256
Jon J Adkins,CIN,1,0,2.45,4,0,0,0,0,0,3.2,4,1,1,1,0,3,3,1.91,.333
Rick R Bauer,CLE,0,0,13.50,4,0,0,0,0,0,6.0,10,9,9,1,0,3,4,2.17,.370
Ryan R Bukvich,BAL,0,0,6.75,4,0,0,0,0,0,5.1,9,4,4,2,0,6,5,2.81,.375
Chris C Carpenter,STL,0,1,1.76,4,3,0,0,0,0,15.1,16,5,3,0,0,4,7,1.30,.286
Elmer E Dessens,ATL,0,1,22.50,4,0,0,0,0,1,4.0,10,10,10,1,0,4,2,3.50,.500
Kazuo K Fukumori,TEX,0,0,20.25,4,0,0,0,0,0,4.0,11,9,9,2,0,4,1,3.75,.500
Yovani Y Gallardo,MIL,0,0,1.88,4,4,0,0,0,0,24.0,22,5,5,3,0,8,20,1.25,.256
Matt M Ginter,CLE,1,3,5.14,4,4,0,0,0,0,21.0,25,12,12,3,0,3,12,1.33,.301
Enrique E Gonzalez,SD,1,0,10.80,4,0,0,0,0,1,3.1,4,4,4,0,0,2,1,1.80,.308
Charlie C Haeger,SD,0,0,16.62,4,0,0,0,0,0,4.1,8,10,8,2,2,5,4,3.00,.381
Devern D Hansack,BOS,1,0,4.05,4,0,0,0,0,0,6.2,6,5,3,0,0,1,5,1.05,.250
Sean S Henn,SD,0,0,7.71,4,0,0,0,0,0,9.1,11,8,8,1,0,9,9,2.14,.297
Runelvys R Hernandez,HOU,0,3,8.38,4,4,0,0,0,0,19.1,32,19,18,4,0,11,15,2.22,.372
Jason J Hirsh,COL,0,0,8.31,4,1,0,0,0,0,8.2,15,10,8,3,0,4,6,2.19,.357
Brandon B Knight,NYM,1,0,5.25,4,2,0,0,0,0,12.0,14,7,7,0,2,7,10,1.75,.298
Eddie E Kunz,NYM,0,0,13.50,4,0,0,0,0,0,2.2,5,4,4,1,1,1,1,2.25,.455
Scott S Lewis,CLE,4,0,2.63,4,4,0,0,0,0,24.0,20,9,7,4,0,6,15,1.08,.222
James J Mc Donald,LAD,0,0,0.00,4,0,0,0,0,0,6.0,5,0,0,0,0,1,2,1.00,.227
Scott S Patterson,SD,0,0,1.93,4,0,0,0,0,0,4.2,2,1,1,0,0,6,7,1.71,.125
Chad C Reineke,SD,2,1,5.00,4,3,0,0,0,0,18.0,14,10,10,1,0,12,13,1.44,.219
Chris C Schroder,WSH,0,0,5.40,4,0,0,0,0,0,5.0,6,3,3,2,0,6,3,2.40,.300
Alfredo A Simon,BAL,0,0,6.23,4,1,0,0,0,0,13.0,16,10,9,4,2,2,8,1.38,.296
Rick R Van Den Hurk,FLA,1,1,7.71,4,4,0,0,0,0,14.0,20,12,12,1,2,10,20,2.14,.333
Randy R Wells,CHC,0,0,0.00,4,0,0,0,0,0,5.1,0,0,0,0,0,3,1,0.56,.000
Mark M Worrell,STL,0,1,7.94,4,0,0,0,0,0,5.2,8,5,5,1,0,4,4,2.12,.364
Nick N Adenhart,LAA,1,0,9.00,3,3,0,0,0,0,12.0,18,12,12,0,0,13,4,2.58,.360
Tony T Armas,NYM,1,0,7.56,3,1,0,0,0,0,8.1,11,7,7,2,0,1,6,1.44,.324
Jimmy J Barthmaier,PIT,0,2,10.45,3,3,0,0,0,0,10.1,16,12,12,3,0,8,6,2.32,.364
Yorman Y Bazardo,DET,0,0,24.00,3,0,0,0,0,0,3.0,7,8,8,0,0,5,3,4.00,.500
Bryan B Bullington,CLE,0,2,4.91,3,2,0,0,0,0,14.2,15,9,8,4,1,2,12,1.16,.268
Chad C Fox,CHC,0,1,5.40,3,0,0,0,0,0,3.1,2,2,2,1,0,3,1,1.50,.200
Freddy F Garcia,DET,1,1,4.20,3,3,0,0,0,0,15.0,11,8,7,3,1,6,12,1.13,.204
Brian B Gordon,TEX,0,0,2.25,3,0,0,0,0,0,4.0,4,1,1,0,0,0,1,1.00,.250
Fernando F Hernandez,OAK,1,0,18.00,3,0,0,0,0,0,3.0,4,6,6,0,1,5,2,3.00,.308
Tommy T Hunter,TEX,0,2,16.36,3,3,0,0,0,0,11.0,23,20,20,4,1,3,9,2.36,.404
Mark M Mulder,STL,0,0,10.80,3,1,0,0,0,1,1.2,4,2,2,0,1,2,2,3.60,.500
Jonathon J Niese,NYM,1,1,7.07,3,3,0,0,0,0,14.0,20,11,11,2,0,8,11,2.00,.333
Hideo H Nomo,KC,0,0,18.69,3,0,0,0,0,0,4.1,10,9,9,3,0,4,3,3.23,.455
Matt M Palmer,SF,0,2,8.53,3,3,0,0,0,0,12.2,17,13,12,1,2,13,3,2.37,.333
Adam A Pettyjohn,CIN,0,1,20.25,3,1,0,0,0,0,4.0,11,9,9,2,1,2,1,3.25,.478
Tanyon T Sturtze,LAD,0,0,0.00,3,0,0,0,0,0,2.1,1,0,0,0,0,1,1,0.86,.125
R. J. R Swindle,PHI,0,0,7.71,3,0,0,0,0,0,4.2,9,4,4,2,0,2,4,2.36,.409
Mitch M Talbot,TB,0,0,11.17,3,1,0,0,0,0,9.2,16,12,12,3,1,11,5,2.79,.381
Daryl D Thompson,CIN,0,2,6.91,3,3,0,0,0,0,14.1,20,11,11,3,1,7,6,1.88,.328
Yhency Y Brazoban,LAD,0,0,6.00,2,0,0,0,0,0,3.0,4,2,2,0,0,3,3,2.33,.308
Tyler T Clippard,WSH,1,1,4.35,2,2,0,0,0,0,10.1,12,5,5,2,0,7,8,1.84,.293
Valerio V De Los Santos,COL,0,1,5.63,2,2,0,0,0,0,8.0,6,5,5,1,0,11,10,2.13,.207
Matt M De Salvo,ATL,0,0,31.50,2,0,0,0,0,0,2.0,11,7,7,0,0,2,2,6.50,.688
Jesus J Delgado,FLA,0,0,4.50,2,0,0,0,0,0,2.0,1,1,1,0,0,3,0,2.00,.167
Kei K Igawa,NYY,0,1,13.50,2,1,0,0,0,0,4.0,13,6,6,0,0,0,0,3.25,.565
Jon J Meloan,CLE,0,0,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,1,2,0.50,.000
A. J. A Murray,TEX,1,0,3.52,2,2,0,0,0,0,7.2,12,4,3,0,0,3,5,1.96,.343
Carmen C Pignatiello,CHC,0,0,13.50,2,0,0,0,0,0,0.2,2,1,1,0,1,2,0,6.00,.500
Carlos C Rosa,KC,0,0,2.70,2,0,0,0,0,0,3.1,3,1,1,0,0,0,3,0.90,.250
Humberto H Sanchez,NYY,0,0,4.50,2,0,0,0,0,0,2.0,1,1,1,0,0,2,1,1.50,.167
Brian B Slocum,CLE,0,0,27.00,2,0,0,0,0,0,2.0,8,6,6,2,1,0,1,4.00,.615
Kyle K Snyder,BOS,0,0,21.60,2,0,0,0,0,1,1.2,2,4,4,1,0,2,1,2.40,.333
Rich R Thompson,LAA,0,0,22.50,2,0,0,0,0,0,2.0,4,5,5,0,0,2,1,3.00,.400
Michael M Bowden,BOS,1,0,3.60,1,1,0,0,0,0,5.0,7,2,2,0,0,1,3,1.60,.333
Francisley F Bueno,ATL,0,0,7.71,1,0,0,0,0,0,2.1,5,2,2,1,0,1,1,2.57,.417
Jamie J Burke,SEA,0,1,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,0,0,1.00,.333
Jose J Capellan,COL,0,0,4.50,1,0,0,0,0,0,2.0,3,1,1,0,0,0,2,1.50,.333
Drew D Carpenter,PHI,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,2.00,.333
Joselo J Diaz,TEX,0,0,0.00,1,0,0,0,0,0,1.0,1,1,0,0,1,1,2,2.00,.333
Aaron A Miles,STL,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Juan J Morillo,COL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.250
Neal N Musser,KC,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Tony T Pena,KC,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Elizardo E Ramirez,TEX,0,1,30.38,1,0,0,0,0,0,2.2,8,9,9,1,1,2,1,3.75,.500
Jae Kuk J Ryu,TB,0,0,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,1,1,0.75,.000
Alex A Serrano,LAA,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1.00,.250
Ty T Taubenheim,PIT,0,0,3.00,1,1,0,0,0,0,6.0,7,2,2,0,0,3,4,1.67,.304
Charlie C Zink,BOS,0,0,16.62,1,1,0,0,0,0,4.1,11,8,8,0,0,1,1,2.77,.458
