PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Kelly K Stinnett,MIL,30,36,2,9,4,0,0,3,3,9,0,0,.250,.308,.361,.669
Andy A Ashby,SD,29,60,1,4,1,0,0,1,2,24,0,0,.067,.097,.083,.180
Roger R Bailey,COL,29,62,9,13,1,0,0,2,2,15,0,0,.210,.234,.226,.460
Mike M Devereaux R,TEX,29,72,8,15,3,0,0,7,7,10,1,0,.208,.275,.250,.525
Kevin K Foster,CHC,29,47,3,6,1,0,0,4,1,20,0,0,.128,.146,.149,.295
Chad C Fox,ATL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Gilbert,NYM,29,22,3,3,0,0,1,1,1,8,1,0,.136,.174,.273,.447
Roberto R Hernandez,SF,29,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mike M Hubbard,CHC,29,64,4,13,0,0,1,2,2,21,0,0,.203,.227,.250,.477
Bobby B Jones,NYM,29,62,4,8,2,0,0,4,3,18,0,0,.129,.169,.161,.330
Pedro P Martinez,MON,29,69,5,8,2,1,0,0,3,28,0,0,.116,.153,.174,.327
Ray R Montgomery,HOU,29,68,8,16,4,1,0,4,5,18,0,0,.235,.276,.324,.600
Shane S Reynolds,HOU,29,53,3,6,3,0,0,2,2,31,0,0,.113,.145,.170,.315
Todd T Stottlemyre,STL,29,55,6,13,4,1,0,4,8,13,0,0,.236,.333,.345,.679
Brian B Banks L,MIL,28,68,9,14,1,0,1,8,6,17,0,1,.206,.267,.265,.531
Francisco F Cordova,PIT,28,56,2,5,0,0,0,0,4,26,0,0,.089,.150,.089,.239
Tripp T Cromer,LA,28,86,8,25,3,0,4,20,6,16,0,1,.291,.333,.465,.798
Alex A Diaz R,TEX,28,90,8,20,4,0,2,12,5,13,1,1,.222,.268,.333,.601
Curtis C King,STL,28,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ismael I Valdez,LA,28,57,0,5,1,0,0,1,3,17,1,0,.088,.133,.105,.239
Mike M Gallego,STL,27,43,6,7,2,0,0,1,1,6,0,0,.163,.178,.209,.387
Eric E Owens L,CIN,27,57,8,15,0,0,0,3,4,11,3,2,.263,.311,.263,.575
Rudy R Pemberton,BOS,27,63,8,15,2,0,2,10,4,13,0,0,.238,.314,.365,.679
Le Jon L Powell C,SF,27,39,8,12,1,0,1,3,4,11,1,1,.308,.372,.410,.782
Larry L Sutton,KC,27,69,9,20,2,0,2,8,5,12,0,0,.290,.338,.406,.744
Jim J Bruske,SD,26,6,0,1,1,0,0,0,0,1,0,0,.167,.167,.333,.500
Pat P Rapp,SF,26,47,3,5,0,0,1,2,0,16,0,0,.106,.106,.170,.277
Joe J Roa,SF,26,15,0,2,0,0,0,0,1,5,0,0,.133,.188,.133,.321
Miguel M Tejada S,OAK,26,99,10,20,3,2,2,10,2,22,2,0,.202,.240,.333,.574
Jerome J Walton R,BAL,26,68,8,20,1,0,3,9,4,10,0,0,.294,.333,.441,.774
Andy A Benes,STL,25,55,4,12,2,0,0,5,1,14,0,0,.218,.246,.255,.500
Al A Leiter,FLA,25,48,2,5,0,0,0,1,3,25,0,0,.104,.157,.104,.261
Damian D Miller,MIN,25,66,5,18,1,0,2,13,2,12,0,0,.273,.282,.379,.660
Tom T Pagnozzi,STL,25,50,4,11,3,0,1,8,1,7,0,0,.220,.235,.340,.575
Tim T Spehr,ATL,25,49,5,9,1,0,2,6,2,16,1,0,.184,.231,.327,.557
John J Thomson,COL,25,47,2,10,0,0,0,5,2,23,0,0,.213,.245,.213,.458
Jamey J Wright,COL,25,48,4,6,1,0,0,3,3,22,0,0,.125,.176,.146,.322
Ben B Grieve R,OAK,24,93,12,29,6,0,3,24,13,25,0,0,.312,.402,.473,.875
Steve S Kline,MON,24,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Felix F Rodriguez,CIN,24,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Wainhouse,PIT,24,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Antone A Williamson,MIL,24,54,2,11,3,0,0,6,4,8,0,1,.204,.254,.259,.514
Billy B Brewer,PHI,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rick R De Hart,MON,23,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Henry H Mercedes,TEX,23,47,4,10,4,0,0,4,6,25,0,0,.213,.302,.298,.600
Marc M Pisciotta,CHC,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bruce B Ruffin,COL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lee L Smith,MON,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Acevedo,NYM,22,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Alan A Benes,STL,22,52,1,9,2,0,0,3,0,16,0,0,.173,.173,.212,.385
Andy A Fox,NYY,22,31,13,7,1,0,0,1,7,9,2,1,.226,.368,.258,.626
Derrek D Lee,SD,22,54,9,14,3,0,1,4,9,24,0,0,.259,.365,.370,.735
Mike M Robertson,PHI,22,38,3,8,2,1,0,4,0,6,1,0,.211,.268,.316,.584
Ken K Ryan,PHI,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Saunders,FLA,22,37,2,3,0,0,1,1,2,19,0,0,.081,.128,.162,.290
Brett B Tomko,CIN,22,36,2,5,1,0,0,3,1,14,0,0,.139,.162,.167,.329
Rich R Batchelor,SD,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Beech,PHI,21,30,1,5,1,0,0,1,0,14,0,0,.167,.167,.200,.367
Darnell D Coles,COL,21,22,1,7,1,0,1,2,0,6,0,0,.318,.348,.500,.848
Geremi G Gonzalez,CHC,21,40,1,4,0,0,0,1,3,12,0,0,.100,.163,.100,.263
Russ R Johnson,HOU,21,60,7,18,1,0,2,9,6,14,1,1,.300,.364,.417,.780
Ricardo R Jordan,NYM,21,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Juden,MON,21,43,1,6,2,0,0,4,1,24,0,0,.140,.178,.186,.364
Ramon R Martinez,LA,21,42,5,8,1,0,0,1,0,11,0,0,.190,.190,.214,.405
Magglio M Ordonez R,CWS,21,69,12,22,6,0,4,11,2,8,1,2,.319,.338,.580,.918
Mandy M Romero,SD,21,48,7,10,0,0,2,4,2,18,1,0,.208,.240,.333,.573
Marc M Sagmoen R,TEX,21,43,2,6,2,0,1,4,2,13,0,0,.140,.174,.256,.430
Dario D Veras,SD,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Bohanon,NYM,20,33,0,6,0,0,0,4,0,15,0,0,.182,.176,.182,.358
Joe J Borowski,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Garcia,PIT,20,40,4,6,1,0,3,5,2,17,0,0,.150,.190,.400,.590
Scarborough S Green C,STL,20,31,5,3,0,0,0,1,2,5,0,0,.097,.152,.097,.248
Damian D Jackson S,CIN,20,36,8,7,2,1,1,2,4,8,2,1,.194,.293,.389,.682
Kevin K Mitchell D,CLE,20,59,7,9,1,0,4,11,9,11,1,0,.153,.275,.373,.648
Don D Slaught,SD,20,20,2,0,0,0,0,0,5,4,0,0,.000,.200,.000,.200
Jeff J Abbott,CWS,19,38,8,10,1,0,1,2,0,6,0,0,.263,.263,.368,.632
Todd T Dunwoody C,FLA,19,50,7,13,2,2,2,7,7,21,2,0,.260,.362,.500,.862
Brad B Fullmer,MON,19,40,4,12,2,0,3,8,2,7,0,0,.300,.349,.575,.924
Richard R Hidalgo C,HOU,19,62,8,19,5,0,2,6,4,18,1,0,.306,.358,.484,.842
Barry B Manuel,NYM,19,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Abraham O. A Nunez S,PIT,19,40,3,9,2,2,0,6,3,10,1,0,.225,.289,.375,.664
Pete P Schourek,CIN,19,24,1,4,0,0,1,2,0,8,1,0,.167,.167,.292,.458
John J Smiley,CIN,19,40,0,4,1,0,0,2,0,10,0,0,.100,.100,.125,.225
Garrett G Stephenson,PHI,19,32,0,3,1,0,0,1,1,16,0,0,.094,.121,.125,.246
Shane S Andrews,MON,18,64,10,13,3,0,4,9,3,20,0,0,.203,.232,.438,.669
Lou L Collier S,PIT,18,37,3,5,0,0,0,3,1,11,1,0,.135,.158,.135,.293
Joe J Crawford,NYM,18,11,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Chad C Fonville,CWS,18,23,2,3,0,0,0,2,3,4,2,1,.130,.231,.130,.361
Greg G Norton,CWS,18,34,5,9,2,2,0,1,2,8,0,0,.265,.306,.441,.747
Fernando F Valenzuela,STL,18,22,1,4,0,0,0,2,0,3,0,0,.182,.182,.182,.364
John J Burke,COL,17,19,1,3,0,0,0,0,0,6,0,0,.158,.158,.158,.316
David D Dellucci R,BAL,17,27,3,6,1,0,1,3,4,7,0,0,.222,.344,.370,.714
Micah M Franklin R,STL,17,34,6,11,0,0,2,2,3,10,0,0,.324,.378,.500,.878
Eli E Marrero,STL,17,45,4,11,2,0,2,7,2,13,4,0,.244,.271,.422,.693
Mike M Mimbs,PHI,17,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ruben R Rivera,SD,17,20,2,5,1,0,0,1,2,9,2,1,.250,.318,.300,.618
Scott S Ruffcorn,PHI,17,6,0,0,0,0,0,0,1,6,0,0,.000,.143,.000,.143
Mickey M Tettleton D,TEX,17,44,5,4,1,0,3,4,3,12,0,0,.091,.167,.318,.485
Pat P Watkins C,CIN,17,29,2,6,2,0,0,0,0,5,1,0,.207,.207,.276,.483
Antonio A Alfonseca,FLA,16,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Aaron A Boone,CIN,16,49,5,12,1,0,0,5,2,5,1,0,.245,.275,.265,.540
Orlando O Cabrera,MON,16,18,4,4,0,0,0,2,1,3,1,2,.222,.263,.222,.485
Miguel M Cairo,CHC,16,29,7,7,1,0,0,1,2,3,0,0,.241,.313,.276,.588
Jacob J Cruz R,SF,16,25,3,4,1,0,0,3,3,4,0,0,.160,.241,.200,.441
Eddy E Diaz,MIL,16,50,4,11,2,1,0,7,1,5,0,0,.220,.235,.300,.535
Livan L Hernandez,FLA,16,29,2,5,2,0,0,2,1,6,0,0,.172,.200,.241,.441
Danny D Jackson,SD,16,20,1,2,0,0,0,0,1,8,0,1,.100,.143,.100,.243
Jeff J Manto,CLE,16,30,3,8,3,0,2,7,1,10,0,0,.267,.290,.567,.857
Felix F Martinez S,KC,16,31,3,7,1,1,0,3,6,8,0,0,.226,.351,.323,.674
Hensley H Meulens L,MON,16,24,6,7,1,0,2,6,4,10,0,1,.292,.379,.583,.963
Heath H Murray,SD,16,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Ritz,COL,16,35,4,2,0,0,0,0,4,15,1,0,.057,.154,.057,.211
Tim T Scott,COL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Swift,COL,16,19,2,4,1,0,0,2,4,4,0,0,.211,.375,.263,.638
William W Van Landingham,SF,16,26,1,3,1,0,0,0,1,13,0,0,.115,.148,.154,.302
Ed E Vosberg,FLA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shayne S Bennett,MON,15,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Angel A Echevarria,COL,15,20,4,5,2,0,0,0,2,5,0,0,.250,.318,.350,.668
Karim K Garcia L,LA,15,39,5,5,0,0,1,8,6,14,0,0,.128,.239,.205,.444
Chris C Latham,MIN,15,22,4,4,1,0,0,1,0,8,0,0,.182,.182,.227,.409
Calvin C Maduro,PHI,15,20,1,1,0,0,0,0,0,12,0,0,.050,.050,.050,.100
Carlos C Mendoza,NYM,15,12,6,3,0,0,0,1,4,2,0,0,.250,.500,.250,.750
David D Ortiz,MIN,15,49,10,16,3,0,1,6,2,19,0,0,.327,.353,.449,.802
Brady B Raggio,STL,15,3,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Desi D Relaford S,PHI,15,38,3,7,1,2,0,6,5,6,3,0,.184,.279,.316,.595
Armando A Reynoso,NYM,15,29,3,7,0,0,1,3,2,15,0,0,.241,.281,.345,.626
Paul P Wagner,MIL,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
George G Arias,SD,14,28,3,7,1,0,0,3,0,1,0,0,.250,.250,.286,.536
Casey C Candaele,CLE,14,26,5,8,1,0,0,4,1,1,1,0,.308,.333,.346,.680
Larry L Casian,KC,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hanley H Frias S,TEX,14,26,4,5,1,0,0,1,1,4,0,0,.192,.222,.231,.453
Ed E Giovanola,ATL,14,8,0,2,0,0,0,0,2,1,0,0,.250,.400,.250,.650
Chip C Hale,LA,14,12,0,1,0,0,0,0,2,4,0,0,.083,.214,.083,.298
Mark M Kotsay C,FLA,14,52,5,10,1,1,0,4,4,7,3,0,.192,.250,.250,.500
Kerry K Ligtenberg,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Painter,STL,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ken K Ramos,HOU,14,12,0,0,0,0,0,1,2,0,0,0,.000,.133,.000,.133
Dennys D Reyes,LA,14,9,1,0,0,0,0,0,1,5,1,0,.000,.100,.000,.100
Jorge J Velandia S,SD,14,29,0,3,2,0,0,0,1,7,0,0,.103,.133,.172,.306
Bruce B Aven L,CLE,13,19,4,4,1,0,0,2,1,5,0,1,.211,.250,.263,.513
Toby T Borland,NYM,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Brantley,CIN,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Burrows,SD,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Catalanotto,DET,13,26,2,8,2,0,0,3,3,7,0,0,.308,.379,.385,.764
Raul R Chavez,MON,13,26,0,7,0,0,0,2,0,5,1,0,.269,.259,.269,.528
Bobby B Estalella,PHI,13,29,9,10,1,0,4,9,7,7,0,0,.345,.472,.793,1.265
Sal S Fasano,KC,13,38,4,8,2,0,1,1,1,12,0,0,.211,.231,.342,.573
Tyler T Green,PHI,13,26,2,8,3,0,0,2,0,5,0,0,.308,.308,.423,.731
Tommy T Gregg,ATL,13,19,1,5,2,0,0,0,1,2,1,1,.263,.300,.368,.668
Jimmy J Hurst R,DET,13,17,1,3,1,0,1,1,2,6,0,0,.176,.263,.412,.675
John J Johnstone,SF,13,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Karp,PHI,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donovan D Osborne,STL,13,24,2,5,1,0,0,2,0,6,1,0,.208,.208,.250,.458
J. R. J Phillips,HOU,13,15,2,2,0,0,1,4,0,7,0,0,.133,.125,.333,.458
Scott S Sheldon,OAK,13,24,2,6,0,0,1,2,1,6,0,0,.250,.308,.375,.683
Terry T Shumpert,SD,13,33,4,9,3,0,1,6,3,4,0,0,.273,.324,.455,.779
Randall R Simon,ATL,13,14,2,6,1,0,0,1,1,2,0,0,.429,.467,.500,.967
Chris C Turner,ANA,13,23,4,6,1,1,1,2,5,8,0,0,.261,.393,.522,.915
Wilson W Alvarez,SF,12,26,1,3,0,0,0,1,2,7,0,0,.115,.179,.115,.294
Kimera K Bartee,DET,12,5,4,1,0,0,0,0,2,2,3,1,.200,.500,.200,.700
Ricky R Bones,KC,12,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Cabrera,HOU,12,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felipe F Crespo,TOR,12,28,3,8,0,1,1,5,2,4,0,0,.286,.333,.464,.798
Tom T Evans,TOR,12,38,7,11,2,0,1,2,2,10,0,1,.289,.341,.421,.762
Osvaldo O Fernandez,SF,12,17,0,0,0,0,0,0,1,13,0,0,.000,.105,.000,.105
Garey G Ingram L,LA,12,9,2,4,0,0,0,1,1,3,1,0,.444,.500,.444,.944
Marc M Kroon,SD,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ordaz S,STL,12,22,3,6,1,0,0,1,1,2,3,0,.273,.304,.318,.622
Roberto R Petagine,NYM,12,15,2,1,0,0,0,2,3,6,0,0,.067,.222,.067,.289
Kevin K Tapani,CHC,12,22,2,3,0,0,0,0,2,12,1,0,.136,.208,.136,.345
Salomon S Torres,MON,12,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Terrell T Wade,ATL,12,12,0,3,0,0,0,1,2,5,0,0,.250,.357,.250,.607
Manny M Aybar,STL,11,21,0,3,0,0,0,1,0,9,0,0,.143,.143,.143,.286
Jose J Bautista,STL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ivan I Cruz,NYY,11,20,0,5,1,0,0,3,2,4,0,0,.250,.318,.300,.618
Danny D Darwin,SF,11,18,0,2,1,0,0,2,0,11,0,0,.111,.111,.167,.278
Robert R Eenhoorn,ANA,11,20,2,7,1,0,1,6,0,2,0,0,.350,.333,.550,.883
Angelo A Encarnacion,ANA,11,17,2,7,1,0,1,4,0,1,2,0,.412,.412,.647,1.059
Juan J Encarnacion R,DET,11,33,3,7,1,1,1,5,3,12,3,1,.212,.316,.394,.710
Keith K Foulke,CWS,11,13,0,2,0,0,0,0,0,4,0,0,.154,.154,.154,.308
Raul R Ibanez,SEA,11,26,3,4,0,1,1,4,0,6,0,0,.154,.154,.346,.500
Kevin K Millwood,ATL,11,12,0,0,0,0,0,0,1,8,0,0,.000,.077,.000,.077
Pete P Rose,CIN,11,14,2,2,0,0,0,0,2,9,0,0,.143,.250,.143,.393
Jose J Silva,PIT,11,7,1,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Darryl D Strawberry L,NYY,11,29,1,3,1,0,0,2,3,9,0,0,.103,.188,.138,.325
Gary G Thurman,NYM,11,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333
Jeff J Wallace,PIT,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G White,CIN,11,9,0,1,0,0,0,1,0,7,0,0,.111,.111,.111,.222
Miguel M Batista,CHC,10,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Homer H Bush,NYY,10,11,2,4,0,0,0,3,0,0,0,0,.364,.364,.364,.727
Todd T Erdos,SD,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Ericks,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Jarvis,DET,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Johnson,MON,10,13,1,1,0,0,0,1,0,5,0,0,.077,.077,.077,.154
Joey J Long,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Machado,CWS,10,15,1,3,0,1,0,2,1,6,0,0,.200,.250,.333,.583
Blas B Minor,HOU,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Amaury A Telemaco,CHC,10,9,0,2,0,0,0,0,1,6,0,0,.222,.300,.222,.522
Jeff J Granger,PIT,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Graves,CIN,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Harkey,LA,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Robin R Jennings,CHC,9,18,1,3,1,0,0,2,0,2,0,0,.167,.158,.222,.380
Terrell T Lowery,CHC,9,14,2,4,0,0,0,0,3,3,1,0,.286,.412,.286,.698
Jose J Paniagua,MON,9,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Yorkis Y Perez,NYM,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Riggs,LA,9,20,3,4,1,0,0,1,4,3,1,0,.200,.333,.250,.583
Ricky R Trlicek,NYM,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Coleman C,BOS,8,24,2,4,1,0,0,2,0,11,1,0,.167,.167,.208,.375
Wilson W Delgado,SF,8,7,1,1,1,0,0,0,0,2,0,0,.143,.143,.286,.429
Doug D Jones,MIL,8,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Paul P Menhart,SD,8,12,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Ralph R Milliard,FLA,8,30,2,6,0,0,0,2,3,3,1,1,.200,.314,.200,.514
Ramon R Morel,CHC,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Munoz,PHI,8,10,2,3,1,0,0,1,0,1,0,0,.300,.300,.400,.700
Dave D Stevens,CHC,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Berblinger,STL,7,5,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Brock,ATL,7,10,0,1,0,0,0,1,0,2,0,0,.100,.100,.100,.200
Rich R Butler L,TOR,7,14,3,4,1,0,0,2,2,3,0,1,.286,.375,.357,.732
Trenidad T Hubbard L,CLE,7,12,3,3,1,0,0,0,1,3,2,0,.250,.308,.333,.641
Tim T Laker,BAL,7,14,0,0,0,0,0,1,2,9,0,0,.000,.118,.000,.118
Pedro P Martinez,CIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Mejia,STL,7,14,0,1,1,0,0,2,0,5,0,0,.071,.067,.143,.210
Kurt K Miller,FLA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kirt K Ojala,FLA,7,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Luis L Rivera S,HOU,7,13,2,3,0,1,0,3,1,6,0,0,.231,.286,.385,.670
Dan D Rohrmeier,SEA,7,9,4,3,0,0,0,2,2,4,0,0,.333,.455,.333,.788
Mike M Trombley,MIN,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Donne D Wall,HOU,7,10,0,1,0,0,0,0,1,4,0,0,.100,.182,.100,.282
John J Wetteland,TEX,7,1,1,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000
Matt M Whisenant,KC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrin D Winston,PHI,7,2,0,1,0,0,0,1,1,0,0,0,.500,.667,.500,1.167
Rene R Arocha,SF,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cory C Bailey,SF,6,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Dan D Carlson,SF,6,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Casey,CLE,6,10,1,2,0,0,0,1,1,2,0,0,.200,.333,.200,.533
Vince V Coleman,DET,6,14,0,1,0,0,0,0,1,3,0,0,.071,.133,.071,.205
Mike M Fetters,MIL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Grace,PHI,6,12,0,1,0,0,0,0,0,9,0,0,.083,.083,.083,.167
Pete P Harnisch,NYM,6,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jason J Isringhausen,NYM,6,7,1,1,0,0,0,1,0,4,0,0,.143,.125,.143,.268
Paul P Konerko,LA,6,7,0,1,0,0,0,0,1,2,0,0,.143,.250,.143,.393
Ryan R Long,KC,6,9,2,2,0,0,0,2,0,3,0,0,.222,.300,.222,.522
Eric E Ludwick,OAK,6,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Mirabelli,SF,6,7,0,1,0,0,0,0,1,3,0,0,.143,.250,.143,.393
Scott S Service,KC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Heathcliff H Slocumb,SEA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Thompson,COL,6,11,1,2,1,0,1,1,0,5,0,0,.182,.182,.545,.727
Ozzie O Timmons,CIN,6,9,1,3,1,0,0,0,0,1,0,0,.333,.333,.444,.778
Andy A Tomberlin,NYM,6,7,0,2,0,0,0,0,1,3,0,0,.286,.375,.286,.661
Armando A Benitez,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Castillo,CWS,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Einar E Díaz Diaz,CLE,5,7,1,1,1,0,0,1,0,2,0,0,.143,.143,.286,.429
Steve S Falteisek,MON,5,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Charlie C Greene,BAL,5,2,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000
Giomar G Guevara,SEA,5,4,0,0,0,0,0,0,0,2,1,0,.000,.000,.000,.000
Mike M Gulan,STL,5,9,2,0,0,0,0,1,1,5,0,0,.000,.100,.000,.100
Joe J Hudson,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Jackson,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dane D Johnson,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Lowe,STL,5,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Walt W Mc Keel,BOS,5,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Mesa,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mohler,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rodney R Myers,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Nelson,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Omar O Olivares,SEA,5,5,2,3,0,1,0,2,0,1,0,0,.600,.600,1.000,1.600
Jesse J Orosco,BAL,5,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Steve S Scarsone,STL,5,10,0,1,0,0,0,0,2,5,1,0,.100,.250,.100,.350
Richie R Sexson,CLE,5,11,1,3,0,0,0,0,0,2,0,0,.273,.273,.273,.546
Andy A Stewart,KC,5,8,1,2,1,0,0,0,0,0,0,0,.250,.250,.375,.625
Mike M Thurman,MON,5,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Enrique E Wilson S,CLE,5,15,2,5,0,0,0,1,0,2,0,0,.333,.333,.333,.667
Scott S Winchester,CIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joel J Adamson,MIL,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Assenmacher,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Ayala,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Booty,FLA,4,5,2,3,0,0,0,1,1,1,0,0,.600,.667,.600,1.267
Kevin K Brown,TEX,4,5,1,2,0,0,1,1,0,0,0,0,.400,.400,1.000,1.400
Norm N Charlton,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Gorecki,LA,4,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Buddy B Groom,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Guardado,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
