PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Matt M Kinney,MIN,2,2,5.10,8,8,0,0,0,0,42.1,41,26,24,7,0,25,24,1.56,.261
Mike M Lincoln,MIN,0,3,10.89,8,4,0,0,0,0,20.2,36,25,25,10,2,13,15,2.37,.383
Trey T Moore,MON,1,5,6.62,8,8,0,0,0,0,35.1,55,31,26,7,4,21,24,2.15,.364
John J Parrish,BAL,2,4,7.18,8,8,0,0,0,0,36.1,40,32,29,6,1,35,28,2.06,.288
Joel J Pineiro,SEA,1,0,5.59,8,1,0,0,0,0,19.1,25,13,12,3,0,13,10,1.97,.316
Ariel A Prieto,OAK,1,2,5.12,8,6,0,0,0,0,31.2,42,21,18,3,1,13,19,1.74,.321
Britt B Reames,STL,2,1,2.88,8,7,0,0,0,0,40.2,30,17,13,4,1,23,31,1.30,.207
Sean S Spencer,MON,0,0,5.40,8,0,0,0,0,0,6.2,7,4,4,2,0,3,6,1.50,.292
Stan S Spencer,SD,2,2,3.26,8,8,0,0,0,0,49.2,44,22,18,7,2,19,40,1.27,.239
Rob R Stanifer,BOS,0,0,7.62,8,0,0,0,0,0,13.0,22,19,11,3,0,4,3,2.00,.355
Matt M Wise,ANA,3,3,5.54,8,6,0,0,0,0,37.1,40,23,23,7,1,13,20,1.42,.272
Tim T Young,BOS,0,0,6.43,8,0,0,0,0,0,7.0,7,5,5,3,1,2,6,1.29,.269
Brian B Boehringer,SD,0,3,5.74,7,3,0,0,0,0,15.2,18,15,10,4,0,10,9,1.79,.286
Paxton P Crawford,BOS,2,1,3.41,7,4,0,0,0,0,29.0,25,15,11,0,2,13,17,1.31,.240
Jeff J D' Amico,KC,0,1,9.22,7,1,0,0,0,0,13.2,19,14,14,2,0,15,9,2.49,.345
Horacio H Estrada,MIL,3,0,6.29,7,4,0,0,0,0,24.1,30,18,17,5,2,20,13,2.05,.300
Matt M Ginter,CWS,1,0,13.50,7,0,0,0,0,0,9.1,18,14,14,5,0,7,6,2.68,.409
David D Lee,COL,0,0,11.12,7,0,0,0,1,1,5.2,10,9,7,3,1,6,6,2.82,.357
Ted T Lilly,NYY,0,0,5.63,7,0,0,0,0,0,8.0,8,6,5,1,0,5,11,1.63,.235
Steve S Montgomery,SD,0,2,7.94,7,0,0,0,0,0,5.2,6,6,5,3,0,4,3,1.76,.273
Mike M Munoz,TEX,0,1,13.50,7,0,0,0,0,0,4.0,11,6,6,1,0,3,1,3.50,.524
Chris C Nichting,CLE,0,0,7.00,7,0,0,0,0,0,9.0,13,7,7,0,2,5,7,2.00,.342
Vicente V Palacios,SD,0,1,6.75,7,0,0,0,0,0,10.2,12,10,8,4,0,5,8,1.59,.308
Jay J Spurgeon,BAL,1,1,6.00,7,4,0,0,0,0,24.0,26,16,16,5,2,15,11,1.71,.283
Jay J Tessmer,NYY,0,0,6.75,7,0,0,0,0,0,6.2,9,6,5,3,0,1,5,1.50,.300
Jeff J Williams,LA,0,0,15.88,7,0,0,0,0,0,5.2,12,11,10,1,0,8,3,3.53,.462
Bobby B Witt,CLE,0,1,7.63,7,2,0,0,0,0,15.1,28,13,13,4,0,6,6,2.22,.394
Doug D Bochtler,KC,0,2,6.48,6,0,0,0,0,0,8.1,13,6,6,2,0,10,4,2.76,.371
Lesli L Brea,BAL,0,1,11.00,6,1,0,0,0,0,9.0,12,11,11,1,1,10,5,2.44,.324
Jason J Dickson,ANA,2,2,6.11,6,6,0,0,0,0,28.0,39,20,19,5,1,7,18,1.64,.336
Eric E Gunderson,TOR,0,1,7.11,6,0,0,0,0,0,6.1,15,6,5,0,1,2,2,2.68,.455
Joey J Hamilton,TOR,2,1,3.55,6,6,0,0,0,0,33.0,28,13,13,3,2,12,15,1.21,.233
Travis T Harper,TB,1,2,4.78,6,5,1,1,0,0,32.0,30,17,17,5,1,15,14,1.41,.244
Yovanny Y Lara,MON,0,0,6.35,6,0,0,0,0,0,5.2,5,4,4,0,0,8,3,2.29,.250
Brett B Laxton,KC,0,1,8.10,6,1,0,0,0,0,16.2,23,15,15,0,2,10,14,1.98,.348
Rodrigo R Lopez,SD,0,3,8.76,6,6,0,0,0,0,24.2,40,24,24,5,0,13,17,2.15,.377
Tony T Mc Knight,HOU,4,1,3.86,6,6,1,0,0,0,35.0,35,19,15,4,2,9,23,1.26,.245
Brian B O' Connor,PIT,0,0,5.11,6,1,0,0,0,0,12.1,12,11,7,2,1,11,7,1.86,.250
Will W Ohman,CHC,1,0,8.10,6,0,0,0,0,0,3.1,4,3,3,0,0,4,2,2.40,.308
Jesse J Orosco,STL,0,0,3.86,6,0,0,0,0,0,2.1,3,3,1,1,2,3,4,2.57,.273
Jose J Parra,PIT,0,1,6.94,6,2,0,0,0,0,11.2,17,9,9,3,1,7,9,2.06,.354
Hector H Ramirez,MIL,0,1,10.00,6,0,0,0,0,0,9.0,11,10,10,1,0,5,4,1.78,.289
Luis L Rivera,BAL,1,0,1.23,6,0,0,0,0,0,7.1,5,1,1,0,0,6,5,1.50,.208
Jose J Rodriguez,STL,0,0,0.00,6,0,0,0,0,0,4.0,2,2,0,0,1,3,2,1.25,.143
Mark M Watson,CLE,0,1,8.53,6,0,0,0,0,0,6.1,12,7,6,0,1,2,4,2.21,.400
Todd T Belitz,OAK,0,0,2.70,5,0,0,0,0,0,3.1,4,2,1,0,0,4,3,2.40,.267
Mike M Buddie,MIL,0,0,4.50,5,0,0,0,0,0,6.0,8,3,3,0,0,1,5,1.50,.320
Brad B Clontz,PIT,0,0,5.14,5,0,0,0,0,0,7.0,7,4,4,1,0,11,8,2.57,.269
David D Coggin,PHI,2,0,5.33,5,5,0,0,0,0,27.0,35,20,16,2,1,12,17,1.74,.315
Allen A Levrault,MIL,0,1,4.50,5,1,0,0,0,0,12.0,10,7,6,0,0,7,9,1.42,.238
Rusty R Meacham,HOU,0,0,11.57,5,0,0,0,0,0,4.2,8,6,6,3,0,2,3,2.14,.381
Luke L Prokopec,LA,1,1,3.00,5,3,0,0,0,0,21.0,19,10,7,2,2,9,12,1.33,.253
Jose J Rosado,KC,2,2,5.86,5,5,0,0,0,0,27.2,29,18,18,4,4,9,15,1.37,.271
Johnny J Ruffin,ARI,0,0,9.00,5,0,0,0,0,0,9.0,14,9,9,4,0,3,5,1.89,.350
Kevin K Tolar,DET,0,0,3.00,5,0,0,0,0,0,3.0,1,1,1,0,0,1,3,0.67,.091
Scott S Winchester,CIN,0,0,3.68,5,0,0,0,0,0,7.1,10,4,3,1,0,2,3,1.64,.313
Rocky R Biddle,CWS,1,2,8.34,4,4,0,0,0,0,22.2,31,25,21,5,0,8,7,1.72,.326
Justin J Brunette,STL,0,0,5.79,4,0,0,0,0,0,4.2,8,3,3,0,0,5,2,2.79,.364
Buddy B Carlyle,SD,0,0,21.00,4,0,0,0,0,0,3.0,6,7,7,0,0,3,2,3.00,.400
Ben B Ford,NYY,0,1,9.00,4,2,0,0,0,0,11.0,14,11,11,1,3,7,5,1.91,.333
Keith K Glauber,CIN,0,0,3.68,4,0,0,0,0,0,7.1,5,3,3,0,1,2,4,0.95,.185
Randy R Keisler,NYY,1,0,11.81,4,1,0,0,0,0,10.2,16,14,14,1,0,8,6,2.25,.364
David D Moraga,COL,0,0,40.50,4,0,0,0,0,0,2.2,10,12,12,1,1,2,2,4.50,.625
Danny D Mota,MIN,0,0,8.44,4,0,0,0,0,0,5.1,10,5,5,1,0,1,3,2.06,.370
Doug D Nickle,PHI,0,0,13.50,4,0,0,0,0,0,2.2,5,4,4,0,1,2,0,2.63,.417
Grant G Roberts,NYM,0,0,11.57,4,1,0,0,0,0,7.0,11,10,9,0,0,4,6,2.14,.344
Rafael R Roque,MIL,0,0,10.13,4,0,0,0,0,0,5.1,7,6,6,1,0,7,4,2.63,.333
Ryan R Vogelsong,SF,0,0,0.00,4,0,0,0,0,0,6.0,4,0,0,0,0,2,6,1.00,.182
Danny D Young,CHC,0,1,21.00,4,0,0,0,0,0,3.0,5,7,7,1,0,6,0,3.67,.357
Chad C Zerbe,SF,0,0,4.50,4,0,0,0,0,0,6.0,6,3,3,1,0,1,5,1.17,.273
Kirk K Bullinger,PHI,0,0,5.40,3,0,0,0,0,0,3.1,4,2,2,0,0,0,4,1.20,.308
Tim T Drew,CLE,1,0,10.00,3,3,0,0,0,0,9.0,17,12,10,1,1,8,5,2.78,.425
Nelson N Figueroa,ARI,0,1,7.47,3,3,0,0,0,0,15.2,17,13,13,4,0,5,7,1.40,.283
Erik E Hiljus,DET,0,0,7.36,3,0,0,0,0,0,3.2,5,3,3,1,0,1,2,1.64,.333
Rodney R Myers,SD,0,0,4.50,3,0,0,0,0,0,2.0,2,1,1,0,0,0,3,1.00,.250
Steve S Ontiveros,BOS,1,1,10.13,3,1,0,0,0,0,5.1,9,6,6,1,0,4,1,2.44,.375
Sean S Runyan,DET,0,0,6.00,3,0,0,0,0,0,3.0,2,2,2,0,0,2,1,1.33,.222
Brian B Smith,PIT,0,0,10.38,3,0,0,0,0,0,4.1,6,5,5,1,0,2,3,1.85,.375
Steve S Sparks,PIT,0,0,6.75,3,0,0,0,0,0,4.0,4,3,3,0,0,5,2,2.25,.267
Brandon B Villafuerte,DET,0,0,10.38,3,0,0,0,0,0,4.1,4,5,5,0,0,4,1,1.85,.250
Pete P Walker,COL,0,0,17.36,3,0,0,0,0,0,4.2,10,9,9,1,0,4,2,3.00,.435
Jake J Westbrook,NYY,0,2,13.50,3,2,0,0,0,0,6.2,15,10,10,1,0,4,1,2.85,.469
John J Bale,TOR,0,0,14.73,2,0,0,0,0,0,3.2,5,7,6,1,2,3,6,2.18,.313
Tim T Bogar S,HOU,0,0,4.50,2,0,0,0,0,0,2.0,2,1,1,1,0,1,1,1.50,.250
Dave D Borkowski,DET,0,1,21.94,2,1,0,0,0,0,5.1,11,13,13,2,0,7,1,3.38,.423
Mark M Brownson,PHI,1,0,7.20,2,0,0,0,0,0,5.0,7,4,4,1,0,3,3,2.00,.333
Norm N Charlton,CIN,0,0,27.00,2,0,0,0,0,0,3.0,6,9,9,1,0,6,1,4.00,.429
Mike M Duvall,TB,0,0,7.71,2,0,0,0,0,0,2.1,5,2,2,0,0,1,0,2.57,.455
Leo L Estrella,TOR,0,0,5.79,2,0,0,0,0,0,4.2,9,3,3,1,0,0,3,1.93,.450
Kip K Gross,HOU,0,1,10.38,2,1,0,0,0,0,4.1,9,8,5,2,0,2,3,2.54,.429
Brett B Hinchliffe,ANA,0,0,5.40,2,0,0,0,0,0,1.2,1,1,1,0,0,1,0,1.20,.167
Masao M Kida,DET,0,0,10.13,2,0,0,0,0,0,2.2,5,3,3,1,0,0,0,1.88,.385
Oswaldo O Mairena,CHC,0,0,18.00,2,0,0,0,0,0,2.0,7,4,4,1,0,2,0,4.50,.583
Jim J Mann,NYM,0,0,10.13,2,0,0,0,0,0,2.2,6,3,3,1,0,1,0,2.63,.429
Aaron A Myette,CWS,0,0,0.00,2,0,0,0,0,0,2.2,0,0,0,0,0,4,1,1.50,.000
Joey J Nation,CHC,0,2,6.94,2,2,0,0,0,0,11.2,12,9,9,2,2,8,8,1.71,.279
Phil P Norton,CHC,0,1,9.35,2,2,0,0,0,0,8.2,14,10,9,5,0,7,6,2.42,.350
Bill B Pulsipher,NYM,0,2,12.15,2,2,0,0,0,0,6.2,12,9,9,1,1,6,7,2.70,.387
Bob B Scanlan,MIL,0,0,27.00,2,0,0,0,0,0,1.2,6,6,5,0,1,0,1,3.60,.600
Chris C Seelbach,ATL,0,1,10.80,2,0,0,0,0,0,1.2,3,2,2,0,0,0,1,1.80,.500
Dan D Smith,BOS,0,0,8.10,2,0,0,0,0,0,3.1,2,3,3,0,0,3,1,1.50,.250
Dennis D Springer,NYM,0,1,8.74,2,2,0,0,0,0,11.1,20,11,11,2,1,5,5,2.21,.377
Dave D Stevens,ATL,0,0,12.00,2,0,0,0,0,0,3.0,5,4,4,2,0,1,4,2.00,.357
T. J. T Tucker,MON,0,1,11.57,2,2,0,0,0,0,7.0,11,9,9,5,0,3,2,2.00,.344
Ed E Yarnall,NYY,0,0,15.00,2,1,0,0,0,0,3.0,5,5,5,1,1,3,1,2.67,.417
Derek D Bell R,NYM,0,0,36.00,1,0,0,0,0,0,1.0,3,5,4,0,0,3,0,6.00,.429
Rigo R Beltran,COL,0,0,40.50,1,1,0,0,0,0,1.1,6,6,6,2,0,3,1,6.75,.600
Pasqual P Coco,TOR,0,0,9.00,1,1,0,0,0,0,4.0,5,4,4,1,1,5,2,2.50,.294
Jason J Grilli,FLA,1,0,5.40,1,1,0,0,0,0,6.2,11,4,4,0,2,2,3,1.95,.379
Domingo D Guzman,SD,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,2,1,0,2.00,.333
Juan J Guzman,TB,0,1,43.20,1,1,0,0,0,0,1.2,7,8,8,2,0,2,3,5.40,.636
Luther L Hackman,STL,0,0,10.13,1,0,0,0,0,0,2.2,4,3,3,0,1,4,0,3.00,.400
Shane S Halter,DET,0,0,-.--,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,-.--,.000
Chris C Haney,CLE,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,1,0,2.00,.333
Marcus M Jones,OAK,0,0,15.43,1,1,0,0,0,0,2.1,5,4,4,1,0,3,1,3.43,.417
Mike M Judd,LA,0,1,15.75,1,1,0,0,0,0,4.0,4,7,7,2,1,3,5,1.75,.250
Dan D Kolb,TEX,0,0,67.50,1,0,0,0,0,0,0.2,5,5,5,0,0,2,0,10.50,.833
John J Mabry L,SEA,0,0,27.00,1,0,0,0,0,0,0.2,3,2,2,0,0,1,0,6.00,.600
Willie W Martinez,CLE,0,0,3.00,1,0,0,0,0,0,3.0,1,1,1,0,0,1,1,0.67,.111
Brent B Mayne,COL,1,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.250
Frank F Menechino,OAK,0,0,36.00,1,0,0,0,0,0,1.0,6,4,4,1,0,0,0,6.00,.750
Alan A Newman,CLE,0,0,20.25,1,0,0,0,0,0,1.1,6,3,3,1,0,1,0,5.25,.667
Keith K Osik,PIT,0,0,45.00,1,0,0,0,0,0,1.0,5,5,5,1,2,0,1,5.00,.625
Scott S Radinsky,STL,0,0,-.--,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,-.--,.000
Jon J Ratliff,OAK,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Jerrod J Riggan,NYM,0,0,0.00,1,0,0,0,0,0,2.0,3,2,0,0,0,0,1,1.50,.300
Scott S Sheldon,TEX,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0.00,.000
Ismael I Villegas,ATL,0,0,13.50,1,0,0,0,0,0,2.2,4,4,4,2,1,2,2,2.25,.333
