PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Mark M Dewey,SF,1,0,3.13,27,0,0,0,0,0,31.2,30,12,11,2,0,17,32,1.48,.254
Sterling S Hitchcock,NYY,11,10,4.70,27,27,4,1,0,0,168.1,155,91,88,22,5,68,121,1.32,.245
Jamie J Moyer,BAL,8,6,5.21,27,18,0,0,0,0,115.2,117,70,67,18,3,30,65,1.27,.265
Mike M Oquist,BAL,2,1,4.17,27,0,0,0,0,0,54.0,51,27,25,6,2,41,27,1.70,.246
Ross R Powell,PIT,0,2,6.98,27,3,0,0,0,0,29.2,36,26,23,6,2,21,20,1.92,.298
Al A Reyes,MIL,1,1,2.70,27,0,0,0,1,1,33.1,19,10,10,3,3,18,29,1.11,.167
Tim T Wakefield,BOS,16,8,2.95,27,27,6,1,0,0,195.1,163,76,64,22,9,68,119,1.18,.227
Scott S Watkins,MIN,0,0,5.40,27,0,0,0,0,0,21.2,22,14,13,2,0,11,11,1.52,.278
Kevin K Brown,BAL,10,9,3.60,26,26,3,1,0,0,172.1,155,73,69,10,9,48,117,1.18,.241
Tyler T Green,PHI,8,9,5.31,26,25,4,2,0,0,140.2,157,86,83,15,4,66,85,1.59,.290
Mike M Harkey,CAL,8,9,5.44,26,20,1,0,0,0,127.1,155,78,77,24,4,47,56,1.59,.302
Dustin D Hermanson,SD,3,1,6.82,26,0,0,0,0,0,31.2,35,26,24,8,1,22,19,1.80,.280
Orel O Hershiser,CLE,16,6,3.87,26,26,1,1,0,0,167.1,151,76,72,21,5,51,111,1.21,.244
Mark M Petkovsek,STL,6,6,4.00,26,21,1,1,0,0,137.1,136,71,61,11,6,35,71,1.25,.262
Sid S Roberson,MIL,6,4,5.76,26,13,0,0,0,0,84.1,102,55,54,16,8,37,40,1.65,.307
Willie W Banks,FLA,2,6,5.66,25,15,0,0,0,0,90.2,106,71,57,14,2,58,62,1.81,.294
Bryan B Eversgerd,MON,0,0,5.14,25,0,0,0,0,0,21.0,22,13,12,2,1,9,8,1.48,.268
Dave D Fleming,KC,1,6,5.96,25,12,1,0,0,0,80.0,84,61,53,19,2,53,40,1.71,.269
Jim J Gott,PIT,2,4,6.03,25,0,0,0,3,3,31.1,38,26,21,2,1,12,19,1.60,.288
Chris C Hammond,FLA,9,6,3.80,25,24,3,2,0,0,161.0,157,73,68,17,9,47,126,1.27,.256
Mike M Ignasiak,MIL,4,1,5.90,25,0,0,0,0,0,39.2,51,27,26,5,2,23,26,1.87,.325
Scott S Karl,MIL,6,7,4.14,25,18,1,0,0,0,124.0,141,65,57,10,3,50,59,1.54,.288
Darryl D Kile,HOU,4,12,4.96,25,21,0,0,0,0,127.0,114,81,70,5,12,73,113,1.47,.240
Pedro P Martinez,HOU,0,0,7.40,25,0,0,0,0,0,20.2,29,18,17,3,2,16,17,2.18,.330
Mike M Moore,DET,5,15,7.53,25,25,1,0,0,0,132.2,179,118,111,24,2,68,64,1.86,.323
Rich R Robertson,MIN,2,0,3.83,25,4,1,0,0,0,51.2,48,28,22,4,0,31,38,1.53,.253
Frankie F Rodriguez,MIN,5,8,6.13,25,18,0,0,0,0,105.2,114,83,72,11,5,57,59,1.62,.277
Bret B Saberhagen,COL,7,6,4.18,25,25,3,0,0,0,153.0,165,78,71,21,10,33,100,1.29,.273
Jim J Bullinger,CHC,12,8,4.14,24,24,1,1,0,0,150.0,152,80,69,14,9,65,93,1.45,.265
Danny D Cox,TOR,1,3,7.40,24,0,0,0,0,0,45.0,57,40,37,4,1,33,38,2.00,.317
Juan J Guzman,TOR,4,14,6.32,24,24,3,0,0,0,135.1,151,101,95,13,3,73,94,1.66,.281
Mike M Hampton,HOU,9,8,3.35,24,24,0,0,0,0,150.2,141,73,56,13,4,49,115,1.26,.247
Gene G Harris,BAL,2,2,4.30,24,0,0,0,0,0,23.0,23,11,11,2,0,9,13,1.39,.261
Mark M Kiefer,MIL,4,1,3.44,24,0,0,0,0,0,49.2,37,20,19,6,0,27,41,1.29,.203
Scott S Klingenbeck,MIN,2,4,7.12,24,9,0,0,0,0,79.2,101,65,63,22,4,42,42,1.79,.314
Zane Z Smith,BOS,8,8,5.61,24,21,0,0,0,0,110.2,144,78,69,7,1,23,47,1.51,.316
Dilson D Torres,KC,1,2,6.09,24,2,0,0,0,0,44.1,56,30,30,6,1,17,28,1.65,.311
Tom T Urbani,STL,3,5,3.70,24,13,0,0,0,0,82.2,99,40,34,11,2,21,52,1.45,.305
Roger R Clemens,BOS,10,5,4.18,23,23,0,0,0,0,140.0,141,70,65,15,14,60,132,1.44,.259
Alan A Embree,CLE,3,2,5.11,23,0,0,0,1,1,24.2,23,16,14,2,0,16,23,1.58,.253
Vaughn V Eshelman,BOS,6,3,4.85,23,14,0,0,0,0,81.2,86,47,44,3,1,36,41,1.49,.272
Lee L Guetterman,SEA,0,0,6.88,23,0,0,0,1,1,17.0,21,13,13,1,3,11,11,1.88,.300
Brian B Keyser,CWS,5,6,4.97,23,10,0,0,0,0,92.1,114,53,51,10,2,27,48,1.53,.306
Josias J Manzanillo,NYY,1,2,4.86,23,0,0,0,0,0,33.1,37,19,18,4,2,15,25,1.56,.276
T. J. T Mathews,STL,1,1,1.52,23,0,0,0,2,2,29.2,21,7,5,1,0,11,28,1.08,.200
Gregg G Olson,KC,3,3,4.09,23,0,0,0,3,3,33.0,28,15,15,4,0,19,21,1.42,.235
Woody W Williams,TOR,1,2,3.69,23,3,0,0,0,0,53.2,44,23,22,6,2,28,41,1.34,.220
Mike M Bielecki,CAL,4,6,5.97,22,11,0,0,0,0,75.1,80,56,50,15,3,31,45,1.47,.273
Mark M Clark,CLE,9,7,5.27,22,21,2,0,0,0,124.2,143,77,73,13,4,42,68,1.48,.288
Willie W Fraser,MON,2,1,5.61,22,0,0,0,2,2,25.2,25,17,16,6,3,9,12,1.32,.248
Marvin M Freeman,COL,3,7,5.89,22,18,0,0,0,0,94.2,122,64,62,15,2,41,61,1.72,.318
Steve S Ontiveros,OAK,9,6,4.37,22,22,2,1,0,0,129.2,144,75,63,12,4,38,77,1.40,.283
Ron R Darling,OAK,4,7,6.23,21,21,1,0,0,0,104.0,124,79,72,16,4,46,69,1.63,.296
Butch B Henry,MON,7,9,2.84,21,21,1,1,0,0,126.2,133,47,40,11,2,28,60,1.27,.275
Richie R Lewis,FLA,0,1,3.75,21,1,0,0,0,0,36.0,30,15,15,9,1,15,32,1.25,.224
Jon J Lieber,PIT,4,7,6.32,21,12,0,0,0,0,72.2,103,56,51,7,4,14,45,1.61,.346
Paul P Menhart,TOR,1,4,4.92,21,9,1,0,0,0,78.2,72,49,43,9,6,47,50,1.51,.248
Alan A Mills,BAL,3,0,7.43,21,0,0,0,0,0,23.0,30,20,19,4,2,18,16,2.09,.309
Mike M Morgan,STL,7,7,3.56,21,21,1,0,0,0,131.1,133,56,52,12,6,34,61,1.27,.271
Ken K Robinson,TOR,1,2,3.69,21,0,0,0,0,0,39.0,25,21,16,7,2,22,31,1.21,.179
Bob B Tewksbury,TEX,8,7,4.58,21,21,4,1,0,0,129.2,169,75,66,8,3,20,53,1.46,.319
Mark M Thompson,COL,2,3,6.53,21,5,0,0,0,0,51.0,73,42,37,7,1,22,30,1.86,.349
Allen A Watson,STL,7,9,4.96,21,19,0,0,0,0,114.1,126,68,63,17,5,41,49,1.46,.285
Scott S Bankhead,NYY,1,1,6.00,20,1,0,0,0,0,39.0,44,26,26,9,0,16,20,1.54,.278
Shawn S Boskie,CAL,7,7,5.64,20,20,1,0,0,0,111.2,127,73,70,16,7,25,51,1.36,.281
Danny D Darwin,TEX,3,10,7.45,20,15,1,0,0,0,99.0,131,87,82,25,4,31,58,1.64,.323
Greg G Hansell,LA,0,1,7.45,20,0,0,0,0,0,19.1,29,17,16,5,2,6,13,1.81,.349
Jason J Jacome,KC,4,10,6.34,20,19,1,0,0,0,105.0,134,76,74,18,2,36,50,1.62,.312
C. J. C Nitkowski,DET,2,7,6.66,20,18,0,0,0,0,71.2,94,57,53,11,5,35,31,1.80,.322
Chad C Ogea,CLE,8,3,3.05,20,14,1,0,0,0,106.1,95,38,36,11,1,29,57,1.17,.234
Vicente V Palacios,STL,2,3,5.80,20,5,0,0,0,0,40.1,48,29,26,7,2,19,34,1.66,.300
Jose J Parra,MIN,1,5,7.13,20,12,0,0,0,0,72.0,93,67,57,13,3,28,36,1.68,.306
Armando A Reynoso,COL,7,7,5.32,20,18,0,0,0,0,93.0,116,61,55,12,5,36,40,1.63,.316
Salomon S Torres,SEA,3,9,6.30,20,14,1,0,0,0,80.0,100,61,56,16,2,49,47,1.86,.301
Mike M Trombley,MIN,4,8,5.62,20,18,0,0,0,0,97.2,107,68,61,18,3,42,68,1.53,.273
Mitch M Williams,CAL,1,2,6.75,20,0,0,0,0,0,10.2,13,10,8,1,2,21,9,3.19,.317
Glenn G Dishman,SD,4,8,5.01,19,16,0,0,0,0,97.0,104,60,54,11,4,34,43,1.42,.278
John J Ericks,PIT,3,9,4.58,19,18,1,0,0,0,106.0,108,59,54,7,2,50,80,1.49,.263
Sid S Fernandez,PHI,6,5,4.56,19,18,0,0,0,0,92.2,84,51,47,20,1,38,110,1.32,.235
Brian B Givens,MIL,5,7,4.95,19,19,0,0,0,0,107.1,116,71,59,11,3,54,73,1.58,.275
John J Hudek,HOU,2,2,5.40,19,0,0,0,7,7,20.0,19,12,12,3,0,5,29,1.20,.247
Danny D Jackson,STL,2,12,5.90,19,19,2,1,0,0,100.2,120,82,66,10,6,48,52,1.67,.303
Kevin K Jarvis,CIN,3,4,5.70,19,11,1,1,0,0,79.0,91,56,50,13,3,32,33,1.56,.292
Donovan D Osborne,STL,4,6,3.81,19,19,0,0,0,0,113.1,112,58,48,17,2,34,82,1.29,.260
Arthur A Rhodes,BAL,2,5,6.21,19,9,0,0,0,0,75.1,68,53,52,13,0,48,77,1.54,.239
Mariano M Rivera,NYY,5,3,5.51,19,10,0,0,0,0,67.0,71,43,41,11,2,30,51,1.51,.266
Jimmy J Rogers,TOR,2,4,5.70,19,0,0,0,0,0,23.2,21,15,15,4,0,18,13,1.65,.239
Bill B Swift,COL,9,3,4.94,19,19,0,0,0,0,105.2,122,62,58,12,1,43,68,1.56,.296
Don D Wengert,OAK,1,1,3.34,19,0,0,0,0,0,29.2,30,14,11,3,1,12,16,1.42,.263
Gabe G White,MON,1,2,7.01,19,1,0,0,0,0,25.2,26,21,20,7,1,9,25,1.36,.260
Kyle K Abbott,PHI,2,0,3.81,18,0,0,0,0,0,28.1,28,12,12,3,0,16,21,1.55,.267
Terry T Adams,CHC,1,1,6.50,18,0,0,0,1,1,18.0,22,15,13,0,0,10,15,1.78,.289
Brian B Anderson,CAL,6,8,5.87,18,17,1,0,0,0,99.2,110,66,65,24,3,30,45,1.40,.282
Reid R Cornelius,NYM,3,7,5.54,18,10,0,0,0,0,66.2,75,44,41,11,3,30,39,1.58,.288
Rich R Garces,FLA,0,2,4.44,18,0,0,0,0,0,24.1,25,15,12,1,0,11,22,1.48,.260
Pat P Gomez,SF,0,0,5.14,18,0,0,0,0,0,14.0,16,8,8,2,0,12,15,2.00,.276
Pete P Harnisch,NYM,2,8,3.68,18,18,0,0,0,0,110.0,111,55,45,13,3,24,82,1.23,.261
William W Van Landingham,SF,6,3,3.67,18,18,1,0,0,0,122.2,124,58,50,14,2,40,95,1.34,.264
Juan J Acevedo,COL,4,6,6.44,17,11,0,0,0,0,65.2,82,53,47,15,6,20,40,1.55,.317
Paul P Byrd,NYM,2,0,2.05,17,0,0,0,0,0,22.0,18,6,5,1,1,7,26,1.14,.222
Joey J Eischen,LA,0,0,3.10,17,0,0,0,0,0,20.1,19,9,7,1,2,11,15,1.48,.232
Joe J Grahe,COL,4,3,5.08,17,9,0,0,0,0,56.2,69,42,32,6,3,27,27,1.69,.301
Darren D Hall,TOR,0,2,4.41,17,0,0,0,3,3,16.1,21,9,8,2,0,9,11,1.84,.309
Scott S Kamieniecki,NYY,7,6,4.01,17,16,1,0,0,0,89.2,83,43,40,8,3,49,43,1.47,.246
Darren D Oliver,TEX,4,2,4.22,17,7,0,0,0,0,49.0,47,25,23,3,1,32,39,1.61,.257
Bill B Pulsipher,NYM,5,7,3.98,17,17,2,0,0,0,126.2,122,58,56,11,4,45,81,1.32,.255
Scott S Sanders,SD,5,5,4.30,17,15,1,0,0,0,90.0,79,46,43,14,2,31,88,1.22,.228
Bob B Scanlan,MIL,4,7,6.59,17,14,0,0,0,0,83.1,101,66,61,9,7,44,29,1.74,.304
Curt C Schilling,PHI,7,5,3.57,17,17,1,0,0,0,116.0,96,52,46,12,3,26,114,1.05,.220
Larry L Thomas,CWS,0,0,1.32,17,0,0,0,0,0,13.2,8,2,2,1,0,6,12,1.02,.167
Trevor T Wilson,SF,3,4,3.92,17,17,0,0,0,0,82.2,82,42,36,8,4,38,38,1.45,.269
John J Briscoe,OAK,0,1,8.35,16,0,0,0,0,0,18.1,25,17,17,4,2,21,19,2.51,.347
Chris C Haney,KC,3,4,3.65,16,13,1,0,0,0,81.1,78,35,33,7,2,33,31,1.36,.262
Omar O Olivares,PHI,1,4,6.91,16,6,0,0,0,0,41.2,55,34,32,5,3,23,22,1.87,.333
Dave D Stewart,OAK,3,7,6.89,16,16,0,0,0,0,81.0,101,65,62,11,2,39,58,1.73,.305
Todd T Williams,LA,2,2,5.12,16,0,0,0,0,0,19.1,19,11,11,3,0,7,8,1.34,.264
Rafael R Carmona,SEA,2,4,5.66,15,3,0,0,1,1,47.2,55,31,30,9,2,34,28,1.87,.293
Jim J Converse,KC,1,3,6.56,15,1,0,0,1,1,23.1,28,17,17,2,0,16,14,1.89,.308
Jason J Grimsley,CLE,0,0,6.09,15,2,0,0,1,1,34.0,37,24,23,4,2,32,25,2.03,.289
Ricardo R Jordan,TOR,1,0,6.60,15,0,0,0,1,1,15.0,18,11,11,3,2,13,10,2.07,.305
Jose J Lima,DET,3,9,6.11,15,15,0,0,0,0,73.2,85,52,50,10,4,18,37,1.40,.288
Steve S Parris,PIT,6,6,5.38,15,15,1,1,0,0,82.0,89,49,49,12,7,33,61,1.49,.283
Bryan B Rekar,COL,4,6,4.98,15,14,1,0,0,0,85.0,95,51,47,11,3,24,60,1.40,.282
Rick R White,PIT,2,3,4.75,15,9,0,0,0,0,55.0,66,33,29,3,2,18,29,1.53,.299
Ben B Blomdahl,DET,0,0,7.77,14,0,0,0,1,1,24.1,36,21,21,5,0,13,15,2.01,.356
Don D Florence,NYM,3,0,1.50,14,0,0,0,0,0,12.0,17,3,2,0,0,6,5,1.92,.340
John J Frascatore,STL,1,1,4.41,14,4,0,0,0,0,32.2,39,19,16,3,2,16,21,1.68,.298
Edwin E Hurtado,TOR,5,2,5.45,14,10,1,0,0,0,77.2,81,50,47,11,5,40,33,1.56,.275
Jason J Isringhausen,NYM,9,2,2.81,14,14,1,0,0,0,93.0,88,29,29,6,2,31,55,1.28,.254
Ben B Mc Donald,BAL,3,6,4.16,14,13,1,0,0,0,80.0,67,40,37,10,3,38,62,1.31,.224
Steve S Mintz,SF,1,2,7.45,14,0,0,0,0,0,19.1,26,16,16,4,2,12,7,1.97,.329
Rob R Murphy,FLA,1,2,10.95,14,0,0,0,0,0,12.1,14,16,15,3,0,8,7,1.78,.292
Brad B Pennington,CIN,0,1,6.61,14,0,0,0,0,0,16.1,12,15,12,1,1,22,17,2.08,.218
Ariel A Prieto,OAK,2,6,4.97,14,9,1,0,0,0,58.0,57,35,32,4,5,32,37,1.53,.264
Jose J Rijo,CIN,5,4,4.17,14,14,0,0,0,0,69.0,76,33,32,6,0,22,62,1.42,.285
Bill B Simas,CWS,1,1,2.57,14,0,0,0,0,0,14.0,15,5,4,1,1,10,16,1.79,.273
Steve S Wojciechowski,OAK,2,3,5.18,14,7,0,0,0,0,48.2,51,28,28,7,1,28,13,1.62,.273
Jamie J Brewington,SF,6,4,4.54,13,13,0,0,0,0,75.1,68,38,38,8,4,45,45,1.50,.245
Melvin M Bunch,KC,1,3,5.63,13,5,0,0,0,0,40.0,42,25,25,11,0,14,19,1.40,.261
Atlee A Hammaker,CWS,0,0,12.79,13,0,0,0,0,0,6.1,11,9,9,2,1,8,3,3.00,.393
Jeff J Juden,PHI,2,4,4.02,13,10,1,0,0,0,62.2,53,31,28,6,5,31,47,1.34,.235
Rick R Krivda,BAL,2,7,4.54,13,13,1,0,0,0,75.1,76,40,38,9,4,25,53,1.34,.266
Mike M Myers,DET,1,0,7.56,13,0,0,0,0,0,8.1,11,7,7,1,2,7,4,2.16,.344
Chris C Nichting,TEX,0,0,7.03,13,0,0,0,0,0,24.1,36,19,19,1,1,13,6,2.01,.343
Melido M Perez,NYY,5,5,5.58,13,12,1,0,0,0,69.1,70,46,43,10,1,31,44,1.46,.261
Sergio S Valdez,SF,4,5,4.75,13,11,1,0,0,0,66.1,78,43,35,12,3,17,29,1.43,.298
Pete P Walker,NYM,1,0,4.58,13,0,0,0,0,0,17.2,24,9,9,3,0,5,5,1.64,.329
Jose J Alberro,TEX,0,0,7.40,12,0,0,0,0,0,20.2,26,18,17,2,1,12,10,1.84,.299
Giovanni G Carrara,TOR,2,4,7.21,12,7,1,0,0,0,48.2,64,46,39,10,1,25,27,1.83,.322
Mark M Holzemer,CAL,0,1,5.40,12,0,0,0,0,0,8.1,11,6,5,1,1,7,5,2.16,.306
Bill B Krueger,SEA,2,1,6.18,12,5,0,0,0,0,27.2,50,23,19,5,0,8,16,2.10,.397
Matt M Mantei,FLA,0,1,4.73,12,0,0,0,0,0,13.1,12,8,7,1,0,13,15,1.88,.245
Jeff J Pierce,BOS,0,3,6.60,12,0,0,0,0,0,15.0,16,12,11,0,0,14,12,2.00,.286
Joe J Slusarski,MIL,1,1,5.40,12,0,0,0,0,0,15.0,21,11,9,3,2,6,6,1.80,.333
Bud B Black,CLE,4,2,6.85,11,10,0,0,0,0,47.1,63,42,36,8,0,16,34,1.67,.317
Mark M Brandenburg,TEX,0,1,5.93,11,0,0,0,0,0,27.1,36,18,18,5,1,7,21,1.57,.316
Tommy T Greene,PHI,0,5,8.29,11,6,0,0,0,0,33.2,45,32,31,6,3,20,24,1.93,.319
Lee L Hancock,PIT,0,0,1.93,11,0,0,0,0,0,14.0,10,3,3,0,0,2,6,0.86,.196
Doug D Johns,OAK,5,3,4.61,11,9,1,1,0,0,54.2,44,32,28,5,5,26,25,1.28,.226
Craig C Mc Murtry,HOU,0,1,7.84,11,0,0,0,0,0,10.1,15,11,9,0,1,9,4,2.32,.357
Felix F Rodriguez,LA,1,1,2.53,11,0,0,0,0,0,10.2,11,3,3,2,0,5,5,1.50,.275
Mo M Sanford,MIN,0,0,5.30,11,0,0,0,0,0,18.2,16,11,11,7,2,16,17,1.71,.225
Curt C Schmidt,MON,0,0,6.97,11,0,0,0,0,0,10.1,15,8,8,1,2,9,7,2.32,.357
Pete P Smith,CIN,1,2,6.66,11,2,0,0,0,0,24.1,30,19,18,8,1,7,14,1.52,.319
Carlos C Valdez,SF,0,1,6.14,11,0,0,0,0,0,14.2,19,10,10,1,1,8,7,1.84,.322
Paul P Fletcher,PHI,1,0,5.40,10,0,0,0,0,0,13.1,15,8,8,2,1,9,10,1.80,.288
Greg G Gohr,DET,1,0,0.87,10,0,0,0,0,0,10.1,9,1,1,0,0,3,12,1.16,.243
Dwayne D Henry,DET,1,0,6.23,10,0,0,0,5,5,8.2,11,6,6,0,0,10,9,2.42,.306
Jamie J Mc Andrew,MIL,2,3,4.71,10,4,0,0,0,0,36.1,37,21,19,2,1,12,19,1.35,.266
Oscar O Munoz,MIN,2,1,5.60,10,3,0,0,0,0,35.1,40,28,22,6,1,17,25,1.61,.276
Dave D Righetti,CWS,3,2,4.20,10,9,0,0,0,0,49.1,65,24,23,6,0,18,29,1.68,.325
Johnny J Ruffin,CIN,0,0,1.35,10,0,0,0,0,0,13.1,4,3,2,0,0,11,11,1.13,.093
A. J. A Sager,COL,0,0,7.36,10,0,0,0,0,0,14.2,19,16,12,1,0,7,10,1.77,.311
Gary G Wilson,PIT,0,1,5.02,10,0,0,0,0,0,14.1,13,8,8,2,2,5,8,1.26,.241
Brian B Barber,STL,2,1,5.22,9,4,0,0,0,0,29.1,31,17,17,4,0,16,27,1.60,.279
Jim J Bruske,LA,0,0,4.50,9,0,0,0,1,1,10.0,12,7,5,0,1,4,5,1.60,.300
Mike M Gardiner,DET,0,0,14.59,9,0,0,0,0,0,12.1,27,20,20,5,0,2,7,2.35,.458
Rich R Monteleone,CAL,1,0,2.00,9,0,0,0,0,0,9.0,8,2,2,1,0,3,5,1.22,.267
Jay J Powell,FLA,0,0,1.08,9,0,0,0,0,0,8.1,7,2,1,0,2,6,4,1.56,.241
Joe J Rosselli,SF,2,1,8.70,9,5,0,0,0,0,30.0,39,29,29,5,0,20,7,1.97,.342
Kirk K Rueter,MON,5,3,3.23,9,9,1,1,0,0,47.1,38,17,17,3,1,9,28,0.99,.224
Jason J Schmidt,ATL,2,2,5.76,9,2,0,0,0,0,25.0,27,17,16,2,1,18,19,1.80,.287
Brad B Woodall,ATL,1,1,6.10,9,0,0,0,0,0,10.1,13,10,7,1,0,8,5,2.03,.310
Tim T Worrell,SD,1,0,4.73,9,0,0,0,0,0,13.1,16,7,7,2,1,6,13,1.65,.291
Tavo T Alvarez,MON,1,5,6.75,8,8,0,0,0,0,37.1,46,30,28,2,3,14,17,1.61,.297
Rodney R Bolton,CWS,0,2,8.18,8,3,0,0,0,0,22.0,33,23,20,4,0,14,10,2.14,.351
Jeff J Bronkey,MIL,0,0,3.65,8,0,0,0,0,0,12.1,15,6,5,0,0,6,5,1.70,.313
Matt M Dunbar,FLA,0,1,11.57,8,0,0,0,0,0,7.0,12,9,9,0,1,11,5,3.29,.387
Kenny K Greer,SF,0,2,5.25,8,0,0,0,0,0,12.0,15,12,7,3,1,5,7,1.67,.288
Mike M Hartley,BAL,1,0,5.14,8,0,0,0,0,0,14.0,13,8,8,1,2,3,6,1.14,.265
Jeff J Suppan,BOS,1,2,5.96,8,3,0,0,0,0,22.2,29,15,15,4,0,5,19,1.50,.312
David D West,PHI,3,2,3.79,8,8,0,0,0,0,38.0,34,17,16,5,1,19,25,1.39,.241
Brian B Boehringer,NYY,0,3,13.75,7,3,0,0,0,0,17.2,24,27,27,5,1,22,10,2.60,.320
Ken K Edenfield,CAL,0,0,4.26,7,0,0,0,0,0,12.2,15,7,6,1,0,5,6,1.58,.300
Greg G Harris,MIN,0,5,8.82,7,6,0,0,0,0,32.2,50,35,32,5,0,16,21,2.02,.355
Jeremy J Hernandez,FLA,0,0,11.57,7,0,0,0,0,0,7.0,12,9,9,2,1,3,5,2.14,.400
Rick R Huisman,KC,0,0,7.45,7,0,0,0,0,0,9.2,14,8,8,2,0,1,12,1.55,.333
Doug D Linton,KC,0,1,7.25,7,2,0,0,0,0,22.1,22,21,18,4,2,10,13,1.43,.256
Isidro I Marquez,CWS,0,1,6.75,7,0,0,0,0,0,6.2,9,5,5,3,0,2,8,1.65,.321
Mike M Remlinger,CIN,0,1,6.75,7,0,0,0,0,0,6.2,9,6,5,1,0,5,7,2.10,.321
Chuck C Ricci,PHI,1,0,1.80,7,0,0,0,0,0,10.0,9,2,2,0,1,3,9,1.20,.273
Roberto R Rivera,CHC,0,0,5.40,7,0,0,0,0,0,5.0,8,3,3,1,0,2,2,2.00,.381
Scott S Sanderson,CAL,1,3,4.12,7,7,0,0,0,0,39.1,48,23,18,6,2,4,23,1.32,.298
Paul P Shuey,CLE,0,2,4.26,7,0,0,0,0,0,6.1,5,4,3,0,0,5,5,1.58,.238
Aaron A Small,FLA,1,0,1.42,7,0,0,0,0,0,6.1,7,2,1,1,0,6,5,2.05,.269
Dave D Swartzbaugh,CHC,0,0,0.00,7,0,0,0,0,0,7.1,5,2,0,0,0,3,5,1.09,.208
Dave D Telgheder,NYM,1,2,5.61,7,4,0,0,0,0,25.2,34,18,16,4,0,7,16,1.60,.318
Ugueth U Urbina,MON,2,2,6.17,7,4,0,0,0,0,23.1,26,17,16,6,0,14,15,1.71,.280
Bob B Wolcott,SEA,3,2,4.42,7,6,0,0,0,0,36.2,43,18,18,6,2,14,19,1.55,.297
Scott S Anderson,KC,1,0,5.33,6,4,0,0,0,0,25.1,29,15,15,3,1,8,6,1.46,.290
James J Baldwin,CWS,0,1,12.89,6,4,0,0,0,0,14.2,32,22,21,6,0,9,10,2.80,.444
Joe J Borowski,BAL,0,0,1.23,6,0,0,0,0,0,7.1,5,1,1,0,0,4,3,1.23,.192
Kevin K Campbell,MIN,0,0,4.66,6,0,0,0,0,0,9.2,8,5,5,0,0,5,5,1.34,.235
Doug D Creek,STL,0,0,0.00,6,0,0,0,0,0,6.2,2,0,0,0,0,3,10,0.75,.095
Jim J Dedrick,BAL,0,0,2.35,6,0,0,0,0,0,7.2,8,2,2,1,1,6,3,1.83,.308
Chris C Eddy,OAK,0,0,7.36,6,0,0,0,0,0,3.2,7,3,3,0,2,2,2,2.45,.438
La Troy L Hawkins,MIN,2,3,8.67,6,6,1,0,0,0,27.0,39,29,26,3,1,12,9,1.89,.339
Wilson W Heredia,TEX,0,1,3.75,6,0,0,0,0,0,12.0,9,5,5,2,0,15,6,2.00,.225
Vince V Horsman,MIN,0,0,7.00,6,0,0,0,0,0,9.0,12,8,7,2,0,4,4,1.78,.333
Kevin K Lomon,NYM,0,1,6.75,6,0,0,0,0,0,9.1,17,8,7,0,0,5,6,2.36,.405
Albie A Lopez,CLE,0,0,3.13,6,2,0,0,0,0,23.0,17,8,8,4,1,7,22,1.04,.205
Matt M Murray,BOS,0,3,9.64,6,2,0,0,0,0,14.0,21,18,15,4,1,8,4,2.07,.350
Rich R Scheid,FLA,0,0,6.10,6,0,0,0,0,0,10.1,14,7,7,1,0,7,10,2.03,.341
Aaron A Sele,BOS,3,1,3.06,6,6,0,0,0,0,32.1,32,14,11,3,3,14,21,1.42,.252
Mike M Sirotka,CWS,1,2,4.19,6,6,0,0,0,0,34.1,39,16,16,2,0,17,19,1.63,.298
Clint C Sodowsky,DET,2,2,5.01,6,6,0,0,0,0,23.1,24,15,13,4,0,18,14,1.80,.258
Donne D Wall,HOU,3,1,5.55,6,5,0,0,0,0,24.1,33,19,15,5,0,5,16,1.56,.320
Luis L Andujar,CWS,2,1,3.26,5,5,0,0,0,0,30.1,26,12,11,4,1,14,9,1.32,.230
Enrique E Burgos,SF,0,0,8.64,5,0,0,0,0,0,8.1,14,8,8,1,1,6,12,2.40,.378
Brad B Cornett,TOR,0,0,9.00,5,0,0,0,0,0,5.0,9,6,5,1,1,3,4,2.40,.429
Tim T Davis,SEA,2,1,6.38,5,5,0,0,0,0,24.0,30,21,17,2,0,18,19,2.00,.306
Tom T Edens,CHC,1,0,6.00,5,0,0,0,0,0,3.0,6,4,2,0,0,3,2,3.00,.400
Hector H Fajardo,TEX,0,0,7.80,5,0,0,0,0,0,15.0,19,13,13,2,1,5,9,1.60,.311
Jimmy J Key,NYY,1,2,5.64,5,5,0,0,0,0,30.1,40,20,19,3,0,6,14,1.52,.323
Andrew A Lorraine,CWS,0,0,3.38,5,0,0,0,0,0,8.0,3,3,3,0,1,2,5,0.63,.111
Ravelo R Manzanillo,PIT,0,0,4.91,5,0,0,0,0,0,3.2,3,3,2,0,1,2,1,1.36,.231
Tim T Mauser,SD,0,1,9.53,5,0,0,0,0,0,5.2,4,6,6,0,0,9,9,2.29,.190
Jose J Mercedes,MIL,0,1,9.82,5,0,0,0,0,0,7.1,12,9,8,1,0,8,6,2.73,.375
Ramon R Morel,PIT,0,1,2.84,5,0,0,0,0,0,6.1,6,2,2,0,0,2,3,1.26,.300
