PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Kip K Wells,CIN,33,11,1,1,0,0,0,0,0,4,0,0,.091,.091,.091,.182
Randy R Wolf,LAD,33,68,5,11,4,0,1,11,2,22,1,0,.162,.194,.265,.459
Chris C Woodward,BOS,33,79,7,17,1,0,0,5,7,19,1,0,.215,.292,.228,.520
Carlos C Zambrano,CHC,33,69,7,15,5,0,4,11,1,28,0,0,.217,.225,.464,.689
Barry B Zito,SF,33,51,2,6,0,0,0,0,4,16,0,0,.118,.182,.118,.300
Brandon B Allen,ARI,32,104,13,21,7,0,4,14,12,40,0,0,.202,.284,.385,.669
Burke B Badenhop,FLA,32,10,0,0,0,0,0,1,0,5,0,0,.000,.000,.000,.000
Chris C Burke S,SD,32,82,8,17,5,0,1,5,6,16,4,1,.207,.270,.305,.574
Matt M Cain,SF,32,60,2,9,2,1,0,3,4,31,0,0,.150,.203,.217,.420
Doug D Davis,ARI,32,63,2,10,1,1,0,3,0,21,0,0,.159,.159,.206,.365
Jorge J De La Rosa,COL,32,57,3,7,2,0,0,3,1,30,0,0,.123,.138,.158,.296
Jon J Garland,LAD,32,70,3,6,0,0,0,1,1,34,0,0,.086,.111,.086,.197
Jason J Hammel,COL,32,55,1,6,1,0,0,0,2,25,0,0,.109,.140,.127,.268
Josh J Johnson,FLA,32,62,8,12,1,0,3,10,6,33,0,0,.194,.265,.355,.620
Kenshin K Kawakami,ATL,32,41,0,4,0,0,0,0,3,13,0,0,.098,.159,.098,.257
Logan L Kensing,WSH,32,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Larish D,DET,32,74,13,16,3,1,4,7,15,25,0,1,.216,.344,.446,.790
Tim T Lincecum,SF,32,66,8,10,1,0,0,3,6,36,0,0,.152,.219,.167,.386
Braden B Looper,MIL,32,60,3,12,0,0,0,8,2,18,0,0,.200,.226,.200,.426
Derek D Lowe,ATL,32,54,6,12,0,0,0,1,4,16,0,0,.222,.276,.222,.498
Jed J Lowrie S,BOS,32,68,5,10,2,0,2,11,6,20,0,0,.147,.211,.265,.475
Michael M Morse,WSH,32,52,4,13,3,0,3,10,3,16,0,0,.250,.291,.481,.772
Joel J Pineiro,STL,32,66,4,9,2,0,0,4,4,33,1,0,.136,.186,.167,.352
Wandy W Rodriguez,HOU,32,63,4,8,3,0,0,4,1,19,0,0,.127,.141,.175,.315
Michael M Aubrey,BAL,31,90,12,26,7,0,4,14,5,10,0,0,.289,.326,.500,.826
Jeff J Bennett,TB,31,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Bowker L,SF,31,67,7,13,2,2,2,7,4,18,1,0,.194,.247,.373,.620
Reid R Brignac S,TB,31,90,10,25,8,2,1,6,3,20,2,2,.278,.301,.444,.746
Blake B De Witt,LAD,31,49,4,10,3,0,2,4,3,7,0,0,.204,.245,.388,.633
Zach Z Duke,PIT,31,60,1,12,2,0,0,5,4,18,0,0,.200,.246,.233,.480
Reid R Gorecki L,ATL,31,25,6,5,0,0,0,3,1,12,1,0,.200,.222,.200,.422
Ubaldo U Jiménez Jimenez,COL,31,59,5,13,0,0,0,2,6,15,0,0,.220,.292,.220,.513
Don D Kelly L,DET,31,56,8,14,3,1,0,3,4,10,1,0,.250,.311,.339,.651
John J Lannan,WSH,31,58,1,9,1,0,0,0,2,21,0,0,.155,.183,.172,.356
Cody C Ransom,NYY,31,79,11,15,9,1,0,10,7,25,2,0,.190,.256,.329,.585
Jonathan J Sánchez Sanchez,SF,31,41,2,3,0,0,0,0,4,27,0,0,.073,.174,.073,.247
Brad B Thompson,STL,31,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167
Chad C Billingsley,LAD,30,56,2,10,2,0,1,4,4,24,0,0,.179,.233,.268,.501
Joe J Blanton,PHI,30,55,4,7,0,0,0,1,4,21,0,0,.127,.200,.127,.327
Brooks B Conrad,ATL,30,54,7,11,1,2,2,8,3,14,0,0,.204,.259,.407,.666
Ryan R Dempster,CHC,30,64,2,8,1,0,0,5,4,20,0,0,.125,.176,.141,.317
Brendan B Donnelly,FLA,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Evans,NYM,30,65,5,15,5,1,1,7,4,20,0,0,.231,.275,.385,.660
Cole C Hamels,PHI,30,61,6,9,3,0,0,5,1,29,1,0,.148,.161,.197,.358
Livan L Hernandez,WSH,30,54,1,8,2,0,0,0,2,6,0,0,.148,.179,.185,.364
Conor C Jackson L,ARI,30,99,8,18,4,0,1,14,11,16,5,0,.182,.264,.253,.516
Clayton C Kershaw,LAD,30,48,2,5,0,0,0,2,3,16,0,0,.104,.157,.104,.261
Paul P Maholm,PIT,30,58,1,4,1,0,1,2,3,36,0,0,.069,.115,.138,.253
Chad C Moeller,BAL,30,89,6,23,8,1,2,10,7,16,0,0,.258,.313,.438,.751
Saul S Rivera,WSH,30,3,2,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833
Rusty R Ryal,ARI,30,59,11,16,6,2,3,9,6,21,0,0,.271,.353,.593,.946
Max M Scherzer,ARI,30,53,4,12,2,0,0,3,3,17,0,0,.226,.268,.264,.532
Todd T Wellemeyer,STL,30,39,1,5,0,0,0,0,0,16,0,0,.128,.128,.128,.256
Eric E Young Jr.,COL,30,57,7,14,1,0,1,1,4,12,4,4,.246,.295,.316,.611
Alex A Avila,DET,29,61,9,17,4,0,5,14,10,18,0,0,.279,.375,.590,.965
Kevin K Barker,CIN,29,32,2,9,3,0,0,3,3,9,0,0,.281,.333,.375,.708
Jesus J Flores,WSH,29,93,13,28,3,2,4,15,11,26,0,0,.301,.371,.505,.877
Yovani Y Gallardo,MIL,29,58,6,10,2,0,2,8,2,23,0,0,.172,.197,.310,.507
Sammy S Gervacio,HOU,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Martinez L,NYM,29,91,11,16,6,0,1,8,5,14,2,0,.176,.242,.275,.517
Luis L Montanez,BAL,29,82,5,15,5,0,1,6,5,16,0,1,.183,.244,.280,.525
Matt M Murton,COL,29,52,7,13,5,0,1,6,4,14,2,0,.250,.304,.404,.707
Ricky R Nolasco,FLA,29,50,1,7,0,0,0,3,2,25,0,0,.140,.173,.140,.313
Roy R Oswalt,HOU,29,49,4,6,0,0,0,2,2,8,0,0,.122,.173,.122,.296
Jorge J Padilla,WSH,29,25,3,3,0,0,0,0,1,8,0,0,.120,.154,.120,.274
Mike M Pelfrey,NYM,29,52,4,5,1,0,0,4,2,12,0,0,.096,.143,.115,.258
Jeff J Suppan,MIL,29,42,4,6,1,0,0,5,4,12,0,0,.143,.217,.167,.384
Tyler T Walker,PHI,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Brantley C,CLE,28,112,10,35,4,0,0,11,8,19,4,4,.313,.358,.348,.706
Johnny J Cueto,CIN,28,46,5,6,0,0,0,1,3,17,0,0,.130,.184,.130,.314
Elmer E Dessens,NYM,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blake B Hawksworth,STL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garrett G Mock,WSH,28,23,1,2,0,0,0,0,0,13,0,0,.087,.087,.087,.174
Brian B Moehler,HOU,28,42,0,1,0,0,0,0,1,18,0,0,.024,.068,.024,.092
Jamie J Moyer,PHI,28,42,2,5,0,0,0,2,6,21,0,0,.119,.240,.119,.359
Ross R Ohlendorf,PIT,28,59,1,4,0,0,0,0,1,23,0,0,.068,.083,.068,.151
Chris C Perez,STL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. J Putz,NYM,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Redding,NYM,28,29,0,2,0,0,0,0,0,9,0,0,.069,.069,.069,.138
Chris C Volstad,FLA,28,47,5,6,1,0,0,3,1,23,0,0,.128,.146,.149,.295
Ryan R Webb,SD,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alfredo A Amezaga C,FLA,27,69,6,15,3,0,0,5,5,16,1,1,.217,.267,.261,.528
Miguel M Cairo,PHI,27,45,6,12,2,1,1,2,0,4,0,0,.267,.283,.422,.705
Luis Alfonso L Cruz S,PIT,27,70,5,15,1,0,0,2,6,7,0,0,.214,.282,.229,.511
Pete P Orr,WSH,27,75,5,19,2,1,1,10,3,15,2,1,.253,.272,.347,.618
Josh J Reddick L,BOS,27,59,5,10,4,0,2,4,2,17,0,0,.169,.210,.339,.549
Jeff J Bailey,BOS,26,77,14,16,3,2,3,9,10,21,0,0,.208,.330,.416,.745
Chris C Carpenter,STL,26,63,3,11,3,0,1,7,2,13,0,0,.175,.212,.270,.482
Aaron A Cook,COL,26,44,3,5,1,0,0,6,7,14,0,0,.114,.245,.136,.382
Carlos C Delgado,NYM,26,94,15,28,7,1,4,23,12,20,0,0,.298,.393,.521,.914
Rich R Harden,CHC,26,43,3,8,1,0,0,0,1,15,0,0,.186,.205,.209,.414
Ted T Lilly,CHC,26,57,2,5,1,1,0,2,2,27,0,1,.088,.119,.140,.259
Manny M Parra,MIL,26,45,4,6,2,0,0,4,1,22,0,0,.133,.167,.178,.344
Ken K Takahashi,NYM,26,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Craig C Tatum,CIN,26,68,3,11,1,0,1,6,7,10,0,0,.162,.250,.221,.471
Jeff J Weaver,LAD,26,13,1,3,0,0,0,0,0,6,0,0,.231,.231,.231,.462
Randy R Wells,CHC,26,47,5,9,3,0,0,2,2,7,0,0,.191,.224,.255,.480
Aaron A Harang,CIN,25,47,1,7,1,0,1,6,1,12,0,0,.149,.167,.234,.401
Pat P Misch,NYM,25,13,0,0,0,0,0,0,2,5,0,0,.000,.133,.000,.133
Joel J Peralta,COL,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Wade,LAD,25,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Belisle,COL,24,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Gregor G Blanco C,ATL,24,43,5,8,0,1,0,1,4,9,2,0,.186,.255,.233,.488
Jason J Bourgeois,MIL,24,37,6,7,0,0,1,3,3,7,3,0,.189,.250,.270,.520
Tommy T Everidge,OAK,24,85,13,19,6,0,2,7,8,17,0,0,.224,.302,.365,.667
Jeff J Fiorentino C,BAL,24,64,8,18,1,0,0,8,8,16,2,0,.281,.351,.297,.648
Trent T Oeltjen L,ARI,24,70,11,17,4,1,3,4,1,13,3,1,.243,.250,.457,.707
Russ R Ortiz,HOU,24,28,2,5,0,0,1,2,1,9,0,0,.179,.207,.286,.493
Juan J Rincon,COL,24,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Cunningham R,OAK,23,53,6,8,2,0,1,6,3,16,0,0,.151,.211,.245,.456
Randy R Flores,COL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Fogg,COL,23,9,0,1,0,0,0,0,1,1,0,0,.111,.200,.111,.311
Kevin K Frandsen,SF,23,50,3,7,2,0,0,1,3,4,0,0,.140,.204,.180,.384
Kyle K Lohse,STL,23,37,3,8,0,0,0,2,1,7,0,0,.216,.275,.216,.491
Felipe F Paulino,HOU,23,25,0,1,0,0,0,0,0,16,0,0,.040,.040,.040,.080
Yusmeiro Y Petit,ARI,23,27,0,1,0,0,0,0,1,8,0,0,.037,.071,.037,.108
Johan J Santana,NYM,23,42,1,7,3,0,0,4,5,14,0,0,.167,.255,.238,.493
Jack J Taschner,PHI,23,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alejandro A De Aza,FLA,22,20,6,5,1,0,0,3,5,5,0,0,.250,.385,.300,.685
David D Dellucci L,TOR,22,65,5,12,4,0,0,3,5,19,0,0,.185,.270,.246,.516
Tom T Gorzelanny,CHC,22,14,0,2,0,0,0,2,1,5,0,0,.143,.200,.143,.343
Jason J Grilli,TEX,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Homer H Bailey,CIN,21,38,0,3,0,0,0,2,0,17,0,0,.079,.079,.079,.158
Mike M Carp,SEA,21,54,7,17,3,1,1,5,8,10,0,0,.315,.415,.463,.878
Alex A Cintron,WSH,21,26,1,2,0,0,0,0,2,7,0,0,.077,.143,.077,.220
Ian I Desmond S,WSH,21,82,9,23,7,2,4,12,5,14,1,0,.280,.318,.561,.879
Mike M Hampton,HOU,21,37,6,12,1,0,1,7,2,8,0,0,.324,.350,.432,.782
Lou L Marson,CLE,21,61,9,15,7,0,0,4,10,21,0,0,.246,.347,.361,.708
Will W Ohman,LAD,21,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
Jeff J Salazar,PIT,21,23,1,1,0,0,0,1,3,7,1,0,.043,.154,.043,.197
Gaby G Sanchez,FLA,21,21,2,5,0,0,2,3,2,3,0,0,.238,.304,.524,.828
Daniel D Schlereth,ARI,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Smith,HOU,21,25,1,0,0,0,0,1,0,9,0,0,.000,.000,.000,.000
Wilson W Betemit,CWS,20,45,2,9,5,0,0,3,5,13,0,0,.200,.280,.311,.591
Doug D Brocail,HOU,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tommy T Hanson,ATL,20,37,2,2,0,0,0,1,1,20,0,0,.054,.079,.054,.133
Randy R Johnson,SF,20,26,1,2,0,0,0,0,1,16,0,0,.077,.111,.077,.188
Boone B Logan,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Mientkiewicz,LAD,20,18,0,6,1,0,0,3,1,6,0,0,.333,.400,.389,.789
Jeff J Samardzija,CHC,20,5,1,1,0,0,1,1,0,1,0,0,.200,.200,.800,1.000
Jamie J Burke,WSH,19,51,1,6,0,0,1,2,3,18,0,0,.118,.164,.176,.340
Dave D Bush,MIL,19,34,2,4,0,0,0,0,4,16,0,0,.118,.211,.118,.328
Jesus J Colome,MIL,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Neal N Cotts,CHC,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Duffy,MIL,19,32,3,4,1,0,0,3,4,12,0,0,.125,.222,.156,.378
Scott S Elbert,LAD,19,5,1,1,1,0,0,1,0,2,0,0,.200,.200,.400,.600
Esteban E German,TEX,19,46,9,14,4,0,0,4,4,7,1,0,.304,.360,.391,.751
Hiroki H Kuroda,LAD,19,28,1,4,0,0,0,0,2,11,0,0,.143,.200,.143,.343
Chris C Narveson,MIL,19,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250
Brad B Nelson,MIL,19,21,0,0,0,0,0,0,2,9,0,0,.000,.087,.000,.087
David D Patton,CHC,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. C. J Romero,PHI,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wyatt W Toregas,CLE,19,51,1,9,1,0,0,6,6,12,0,0,.176,.267,.196,.463
Donnie D Veal,PIT,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S West,FLA,19,31,2,2,1,0,0,0,0,19,0,0,.065,.065,.097,.161
Brian B Bixler S,PIT,18,44,5,10,5,0,0,3,2,26,1,0,.227,.261,.341,.602
Chad C Gaudin,NYY,18,28,0,1,0,0,0,0,1,14,0,0,.036,.069,.036,.105
Mike M Lincoln,CIN,18,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Andrew A Miller,FLA,18,24,0,2,0,0,0,0,0,8,0,0,.083,.083,.083,.167
Charlie C Morton,PIT,18,31,1,4,0,0,0,1,0,15,0,0,.129,.129,.129,.258
Fernando F Perez C,TB,18,34,4,7,0,0,0,2,0,11,0,2,.206,.206,.206,.412
Jorge J Sosa,WSH,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Stammen,WSH,18,31,1,6,3,0,0,4,2,10,0,0,.194,.242,.290,.533
Brandon B Wood,LAA,18,41,5,8,1,0,1,3,3,19,0,0,.195,.267,.293,.559
Josh J Barfield,CLE,17,20,5,8,1,0,0,2,0,7,0,1,.400,.400,.450,.850
Buddy B Carlyle,ATL,17,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Downs,SF,17,53,6,9,2,0,1,2,6,13,1,0,.170,.250,.264,.514
David D Freese,STL,17,31,3,10,2,0,1,7,2,7,0,0,.323,.353,.484,.837
Josh J Geer,SD,17,24,2,4,1,0,0,1,2,10,0,0,.167,.231,.208,.439
Josh J Kinney,STL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edwin E Moreno,SD,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Myers,PHI,17,18,2,4,1,0,0,0,1,4,0,0,.222,.263,.278,.541
Paul P Phillips,COL,17,45,5,14,2,0,1,9,7,3,0,0,.311,.396,.422,.818
Josh J Thole,NYM,17,53,2,17,2,1,0,9,4,5,1,0,.321,.356,.396,.752
Neil N Walker,PIT,17,36,5,7,1,0,0,0,4,11,1,0,.194,.275,.222,.497
Tim T Wood,FLA,17,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Mitchell M Boggs,STL,16,14,1,1,1,0,0,0,0,6,0,0,.071,.071,.143,.214
Nelson N Figueroa,NYM,16,22,1,3,0,1,0,3,1,8,0,0,.136,.174,.227,.401
Geoff G Geary,HOU,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Hart,PIT,16,25,3,4,0,0,0,2,3,7,0,0,.160,.250,.160,.410
John J Maine,NYM,16,27,0,4,0,0,0,2,0,11,0,0,.148,.148,.148,.296
J. D. J Martin,WSH,16,25,3,4,0,0,0,0,1,13,0,0,.160,.192,.160,.352
Corey C Patterson,MIL,16,29,0,3,0,0,0,0,0,13,2,1,.103,.103,.103,.207
Hayden H Penn,FLA,16,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Anibal A Sánchez Sanchez,FLA,16,23,0,0,0,0,0,0,3,8,0,0,.000,.115,.000,.115
J. R. J Towles,HOU,16,48,7,9,2,0,2,3,3,16,0,0,.188,.250,.354,.604
Mike M Burns,MIL,15,13,1,1,0,0,0,2,2,7,0,0,.077,.200,.077,.277
Daniel D Cabrera,ARI,15,12,0,0,0,0,0,0,2,10,0,0,.000,.200,.000,.200
Joe J Dillon D,TB,15,30,4,9,0,0,1,2,3,4,0,0,.300,.400,.400,.800
Phil P Dumatrait,PIT,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Hester,ARI,15,28,4,7,2,0,1,4,2,7,0,0,.250,.300,.429,.729
Tug T Hulett,KC,15,18,4,2,0,0,0,1,1,6,0,0,.111,.158,.111,.269
Cliff C Lee,PHI,15,38,2,7,2,0,0,1,1,14,0,0,.184,.205,.237,.442
Wilkin W Ramirez,DET,15,11,6,4,0,1,1,3,1,3,0,0,.364,.385,.818,1.203
Clayton C Richard,SD,15,23,2,2,1,0,0,2,0,10,0,0,.087,.083,.130,.214
Adam A Russell,SD,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ian I Snell,PIT,15,23,0,4,0,0,0,1,0,10,0,0,.174,.174,.174,.348
Tyler T Yates,PIT,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jordan J Zimmermann,WSH,15,27,1,4,0,0,0,2,1,11,0,0,.148,.179,.148,.327
Jose J Ascanio,PIT,14,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Denny D Bautista,PIT,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Buckner,ARI,14,21,0,5,2,0,0,6,0,8,0,0,.238,.238,.333,.571
Esmailin E Caridad,CHC,14,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Francisco,CIN,14,21,4,9,1,0,1,7,3,7,0,0,.429,.520,.619,1.139
Troy T Glaus,STL,14,29,2,5,2,0,0,2,3,8,0,0,.172,.250,.241,.491
Andy A Gonzalez,FLA,14,12,1,1,0,1,0,0,0,4,0,0,.083,.083,.250,.333
Brett B Hayes,FLA,14,11,5,3,1,0,1,2,0,4,0,0,.273,.333,.636,.970
Matt M Herges,COL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Hinckley,WSH,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jamie J Hoffmann,LAD,14,22,2,4,2,0,1,7,0,5,0,0,.182,.167,.409,.576
Cristhian C Martinez,FLA,14,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oliver O Pérez Perez,NYM,14,22,1,6,0,0,0,0,1,7,0,0,.273,.304,.273,.577
Tim T Stauffer,SD,14,23,1,4,0,0,0,0,1,13,0,0,.174,.240,.174,.414
Virgil V Vasquez,PIT,14,10,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Luis L Ayala,FLA,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Bootcheck,PIT,13,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ross R Detwiler,WSH,13,19,1,1,0,0,0,1,0,12,0,0,.053,.053,.053,.105
Sergio S Escalona,PHI,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Julio,MIL,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shairon S Martis,WSH,13,24,4,5,1,0,0,2,0,6,0,0,.208,.208,.250,.458
Jake J Peavy,SD,13,23,2,2,0,0,0,0,1,4,0,0,.087,.125,.087,.212
Chris C Richard,TB,13,19,1,2,0,0,0,0,4,7,0,0,.105,.261,.105,.366
Duaner D Sanchez,SD,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Young,SD,13,23,2,6,0,0,0,2,2,7,0,0,.261,.320,.261,.581
Mike M Ekstrom,SD,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesus J Guzman,SF,12,20,0,5,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Hernan H Iribarren,MIL,12,13,1,3,2,0,0,1,1,5,0,0,.231,.286,.385,.670
Ramon R Martinez S,NYM,12,42,1,7,2,0,0,4,1,9,1,0,.167,.182,.214,.396
Mike M Mc Coy,COL,12,5,1,0,0,0,0,0,0,2,2,0,.000,.000,.000,.000
Jerry J Owens,CWS,12,12,0,1,0,0,0,0,3,3,1,0,.083,.267,.083,.350
Sean S Rodríguez,LAA,12,25,4,5,0,0,2,4,3,7,0,0,.200,.276,.440,.716
Ryan R Rohlinger,SF,12,19,0,3,1,0,0,4,1,6,0,0,.158,.200,.211,.410
Dusty D Ryan,DET,12,26,1,4,1,0,0,4,4,12,0,1,.154,.267,.192,.459
Dane D Sardinha,DET,12,31,1,3,1,0,0,3,0,16,0,0,.097,.091,.129,.220
Justin J Turner,BAL,12,18,2,3,0,0,0,3,4,3,0,0,.167,.318,.167,.485
Bobby B Wilson,LAA,12,5,0,1,1,0,0,0,0,1,0,0,.200,.200,.400,.600
Justin J Berg,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shelley S Duncan R,NYY,11,15,1,3,0,0,0,1,0,5,0,0,.200,.200,.200,.400
Terry T Evans,LAA,11,7,2,2,0,0,0,1,0,2,0,0,.286,.286,.286,.571
Craig C Gentry,TEX,11,17,4,2,1,0,0,1,2,5,0,0,.118,.211,.176,.387
Chris C Johnson,HOU,11,22,1,2,0,0,0,1,1,6,0,0,.091,.130,.091,.221
Matt M Joyce R,TB,11,32,3,6,1,0,3,7,3,7,1,0,.188,.270,.500,.770
Justin J Lehr,CIN,11,22,1,2,1,0,0,1,1,8,0,0,.091,.130,.136,.267
Bud B Norris,HOU,11,16,1,3,0,0,0,0,0,4,0,0,.188,.235,.188,.423
Scott S Olsen,WSH,11,15,1,2,0,0,0,1,3,7,0,0,.133,.278,.133,.411
Xavier X Paul,LAD,11,14,3,3,1,0,1,1,2,4,0,1,.214,.313,.500,.812
Gregorio G Petit,OAK,11,31,2,7,1,0,0,1,0,6,0,0,.226,.226,.258,.484
Ramon R Ramirez,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Robinson R,STL,11,25,1,6,1,0,0,1,0,2,1,0,.240,.231,.280,.511
Dan D Runzler,SF,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Glendon G Rusch,COL,11,6,0,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833
Jeff J Stevens,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Stults,LAD,11,15,1,1,0,0,0,2,3,8,0,0,.067,.211,.067,.277
Rick R Van Den Hurk,FLA,11,21,0,0,0,0,0,0,0,17,0,0,.000,.000,.000,.000
Yorman Y Bazardo,HOU,10,10,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Aaron A Boone,HOU,10,13,0,0,0,0,0,0,0,2,0,0,.000,.071,.000,.071
Luke L Carlin,ARI,10,18,3,3,0,0,0,1,3,3,0,0,.167,.286,.167,.452
Matt M Carson R,OAK,10,21,1,6,0,0,1,5,0,7,0,0,.286,.273,.429,.701
Kevin K Cash,NYY,10,26,1,6,2,0,0,3,0,5,0,0,.231,.250,.308,.558
Tyler T Flowers,CWS,10,16,3,3,1,0,0,0,3,8,0,0,.188,.350,.250,.600
Cliff C Floyd,SD,10,16,0,2,0,0,0,0,1,7,0,0,.125,.176,.125,.302
Freddy F Guzman,NYY,10,6,2,1,0,0,0,1,0,1,4,1,.167,.143,.167,.310
Waldis W Joaquin,SF,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mat M Latos,SD,10,19,0,1,0,0,0,0,0,9,0,0,.053,.053,.053,.105
Joe J Martinez,SF,10,8,2,2,1,0,0,0,0,1,0,0,.250,.250,.375,.625
Chris C Pettit,LAA,10,7,2,2,0,0,0,0,0,1,0,0,.286,.286,.286,.571
Jason J Repko C,LAD,10,5,1,0,0,0,0,1,0,2,1,0,.000,.143,.000,.143
Niuman N Romero,CLE,10,14,2,2,0,0,0,0,1,5,0,0,.143,.200,.143,.343
Doug D Slaten,ARI,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Boggs L,TEX,9,17,0,1,1,0,0,0,1,8,0,0,.059,.111,.118,.229
Jhoulys J Chacín Chacin,COL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Contreras,COL,9,9,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Luis L Durango,SD,9,11,3,6,0,0,0,0,2,2,2,1,.545,.615,.545,1.161
Alex A Hinshaw,SF,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Kendrick,PHI,9,8,0,2,0,0,0,0,0,5,0,0,.250,.250,.250,.500
Pedro P Martinez,PHI,9,14,0,1,0,0,0,1,1,6,0,0,.071,.133,.071,.205
Darren D O' Day,TEX,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vicente V Padilla,LAD,9,15,0,3,0,0,0,2,0,8,0,0,.200,.200,.200,.400
Argenis A Reyes,NYM,9,17,0,2,0,0,0,0,1,4,1,0,.118,.167,.118,.284
Josh J Roenicke,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Shelton,SEA,9,26,1,6,2,0,0,4,2,11,0,0,.231,.286,.308,.593
Andy A Tracy,PHI,9,12,1,5,0,1,0,1,0,3,0,0,.417,.417,.583,1.000
