PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Chris C Hatcher,FLA,0,0,6.97,11,0,0,0,0,0,10.1,14,8,8,2,0,4,8,1.74,.341
David D Huff,CLE,2,6,4.09,11,10,0,0,0,0,50.2,55,35,23,6,0,17,36,1.42,.266
Dale D Thayer,NYM,0,3,3.48,11,0,0,0,0,0,10.1,12,4,4,0,0,0,5,1.16,.308
Chien- Ming C Wang,WSH,4,3,4.04,11,11,0,0,0,0,62.1,67,35,28,8,1,13,25,1.28,.272
Henderson H Alvarez,TOR,1,3,3.53,10,10,0,0,0,0,63.2,64,26,25,8,4,8,40,1.13,.262
Chris C Carpenter,CHC,0,0,2.79,10,0,0,0,0,0,9.2,12,3,3,1,0,7,8,1.97,.316
Dan D Cortes,SEA,0,2,5.91,10,0,0,0,0,0,10.2,13,7,7,1,1,6,3,1.78,.302
Jorge J De La Rosa,COL,5,2,3.51,10,10,1,0,0,0,59.0,48,25,23,4,2,22,52,1.19,.222
Nathan N Eovaldi,LAD,1,2,3.63,10,6,0,0,0,0,34.2,28,14,14,2,2,20,23,1.38,.230
Cody C Eppley,TEX,1,1,8.00,10,0,0,0,0,1,9.0,11,8,8,3,1,5,6,1.78,.306
Chad C Gaudin,WSH,1,1,6.48,10,0,0,0,0,0,8.1,12,10,6,1,0,8,10,2.40,.333
Shawn S Kelley,SEA,0,0,0.00,10,0,0,0,0,0,12.2,7,0,0,0,0,3,10,0.79,.159
Yunesky Y Maya,WSH,1,1,5.23,10,5,0,0,0,0,32.2,40,19,19,3,2,10,15,1.53,.323
Zach Z Phillips,BAL,0,0,1.13,10,0,0,0,0,0,8.0,6,1,1,1,0,2,8,1.00,.194
Francisco F Rodriguez,LAA,0,0,4.61,10,0,0,0,0,0,13.2,13,7,7,2,0,5,7,1.32,.241
Evan E Scribner,SD,0,0,7.07,10,0,0,0,0,0,14.0,18,11,11,1,0,4,10,1.57,.300
Henry H Sosa,HOU,3,5,5.23,10,10,0,0,0,0,53.1,54,31,31,7,3,23,38,1.44,.271
Alex A White,COL,3,4,7.01,10,10,0,0,0,0,51.1,62,42,40,15,4,25,37,1.69,.305
Jerome J Williams,LAA,4,0,3.68,10,6,0,0,0,0,44.0,45,20,18,6,1,15,28,1.36,.269
Brad B Brach,SD,0,2,5.14,9,0,0,0,0,0,7.0,9,5,4,0,1,7,11,2.29,.300
Alex A Cobb,TB,3,2,3.42,9,9,0,0,0,0,52.2,49,21,20,3,1,21,37,1.33,.244
Lance L Cormier,LAD,0,1,9.88,9,0,0,0,0,0,13.2,22,17,15,4,0,5,7,1.98,.338
Doug D Davis,CHC,1,7,6.50,9,9,0,0,0,0,45.2,59,38,33,2,2,26,36,1.86,.314
Jon J Garland,LAD,1,5,4.33,9,9,1,0,0,0,54.0,55,26,26,6,2,20,28,1.39,.276
Justin J Germano,CLE,0,1,5.68,9,0,0,0,0,0,12.2,15,8,8,1,2,5,5,1.58,.288
Nick N Hagadone,CLE,1,0,4.09,9,0,0,0,0,0,11.0,4,6,5,0,1,6,11,0.91,.118
Lucas L Harrell,HOU,0,2,4.50,9,2,0,0,0,0,18.0,23,12,9,0,1,8,15,1.72,.307
Rich R Hill,BOS,0,0,0.00,9,0,0,0,0,0,8.0,3,0,0,0,1,3,12,0.75,.115
Josh J Johnson,FLA,3,1,1.64,9,9,0,0,0,0,60.1,39,13,11,2,1,20,56,0.98,.185
Brandon B Kintzler,MIL,1,1,3.68,9,0,0,0,0,0,14.2,14,9,6,3,0,3,15,1.16,.250
Trystan T Magnuson,OAK,0,0,6.14,9,0,0,0,0,0,14.2,15,11,10,3,0,5,11,1.36,.250
Mike M Mc Clendon,MIL,3,0,2.63,9,0,0,0,0,0,13.2,15,5,4,1,1,3,10,1.32,.273
Kevin K Millwood,COL,4,3,3.98,9,9,0,0,0,0,54.1,58,26,24,9,0,8,36,1.21,.274
Michael M O' Connor,NYM,0,1,2.70,9,0,0,0,0,1,6.2,5,2,2,0,1,3,8,1.20,.200
Ross R Ohlendorf,PIT,1,3,8.15,9,9,0,0,0,0,38.2,60,38,35,9,6,15,27,1.94,.364
Vicente V Padilla,LAD,0,0,4.15,9,0,0,0,3,3,8.2,7,4,4,0,0,5,9,1.38,.226
Tyson T Ross,OAK,3,3,2.75,9,6,0,0,0,0,36.0,33,12,11,1,0,13,24,1.28,.252
Josh J Rupe,BAL,0,0,5.65,9,0,0,0,0,0,14.1,16,9,9,5,2,6,7,1.53,.276
Robinson R Tejeda,KC,0,1,6.14,9,0,0,0,0,0,7.1,12,5,5,2,0,3,2,2.05,.387
Jose J Ascanio,PIT,0,0,7.11,8,0,0,0,0,0,6.1,10,5,5,2,0,2,5,1.89,.345
Justin J Berg,CHC,0,0,3.75,8,0,0,0,0,0,12.0,11,5,5,1,2,6,6,1.42,.250
Buddy B Carlyle,NYY,0,1,4.70,8,0,0,0,0,0,7.2,5,4,4,1,0,7,9,1.57,.185
Nelson N Figueroa,HOU,0,3,8.69,8,5,0,0,0,0,29.0,45,33,28,3,0,16,17,2.10,.352
Armando A Galarraga,ARI,3,4,5.91,8,8,0,0,0,0,42.2,47,36,28,13,1,22,28,1.62,.281
Enrique E Gonzalez,DET,0,0,10.00,8,0,0,0,0,1,9.0,12,10,10,1,0,7,3,2.11,.343
Mark M Hendrickson,BAL,1,0,5.73,8,0,0,0,0,0,11.0,15,7,7,1,0,6,5,1.91,.349
Tommy T Hottovy,BOS,0,0,6.75,8,0,0,0,0,0,4.0,4,3,3,0,1,3,2,1.75,.267
Chuck C James,MIN,0,0,6.10,8,0,0,0,0,0,10.1,12,7,7,1,0,4,8,1.55,.293
Cesar C Jimenez,SEA,1,0,5.40,8,0,0,0,0,0,6.2,6,4,4,0,0,3,7,1.35,.222
Matt M Maloney,CIN,0,3,9.16,8,2,0,0,0,0,18.2,36,21,19,7,1,4,13,2.14,.409
Daisuke D Matsuzaka,BOS,3,3,5.30,8,7,0,0,0,0,37.1,32,24,22,4,1,23,26,1.47,.224
Wade W Miley,ARI,4,2,4.50,8,7,0,0,0,0,40.0,48,20,20,6,0,18,25,1.65,.304
Juan Pablo J Perez,PHI,1,0,3.60,8,0,0,0,0,0,5.0,1,2,2,0,0,5,8,1.20,.063
Zach Z Putnam,CLE,1,1,6.14,8,0,0,0,0,1,7.1,10,5,5,1,2,0,9,1.36,.313
Brett B Tomko,TEX,0,1,4.58,8,0,0,0,0,1,17.2,15,9,9,4,0,10,14,1.42,.246
Juan J Abreu,HOU,0,0,2.70,7,0,0,0,0,0,6.2,6,2,2,1,5,3,12,1.35,.231
Andrew A Cashner,CHC,0,0,1.69,7,1,0,0,0,0,10.2,3,2,2,1,0,4,8,0.66,.086
Matt M Daley,COL,0,0,10.50,7,0,0,0,0,0,6.0,8,7,7,1,0,2,7,1.67,.333
Dane D De La Rosa,TB,0,0,9.82,7,0,0,0,0,0,7.1,10,8,8,1,0,3,8,1.77,.323
Randall R Delgado,ATL,1,1,2.83,7,7,0,0,0,0,35.0,29,12,11,5,1,14,18,1.23,.220
Scott S Diamond,MIN,1,5,5.08,7,7,0,0,0,0,39.0,51,25,22,3,0,17,19,1.74,.317
Barry B Enright,ARI,1,4,7.41,7,7,0,0,0,0,37.2,50,31,31,11,1,15,21,1.73,.325
George G Kontos,NYY,0,0,3.00,7,0,0,0,0,0,6.0,4,2,2,1,0,3,6,1.17,.190
Scott S Maine,CHC,0,0,10.29,7,0,0,0,0,0,7.0,11,8,8,4,0,5,5,2.29,.344
Vin V Mazzaro,KC,1,1,8.26,7,4,0,0,0,0,28.1,39,26,26,4,1,15,10,1.91,.358
Hideki H Okajima,BOS,1,0,4.32,7,0,0,0,0,0,8.1,7,4,4,0,0,5,6,1.44,.233
Garrett G Richards,LAA,0,2,5.79,7,3,0,0,0,0,14.0,16,11,9,4,0,7,9,1.64,.291
Craig C Stammen,WSH,1,1,0.87,7,0,0,0,0,0,10.1,3,1,1,0,0,4,12,0.68,.088
Anthony A Vasquez,SEA,1,6,8.90,7,7,0,0,0,0,29.1,46,35,29,13,3,10,13,1.91,.351
Kyle K Waldrop,MIN,1,0,5.73,7,0,0,0,0,0,11.0,10,7,7,1,0,6,5,1.45,.233
Kyle K Weiland,BOS,0,3,7.66,7,5,0,0,0,0,24.2,29,22,21,5,4,12,13,1.66,.287
Randy R Williams,BOS,0,1,6.48,7,0,0,0,0,0,8.1,10,6,6,0,0,5,6,1.80,.303
Jairo J Asencio,ATL,0,0,6.97,6,0,0,0,0,1,10.1,16,11,8,1,0,5,8,2.03,.340
Yhency Y Brazoban,ARI,0,0,6.00,6,0,0,0,0,1,6.0,8,4,4,1,1,4,8,2.00,.308
Jared J Burton,CIN,0,0,3.86,6,0,0,0,0,0,4.2,6,2,2,1,0,3,3,1.93,.316
Andrew A Carignan,OAK,0,0,4.26,6,0,0,0,0,0,6.1,8,4,3,1,0,2,5,1.58,.276
Steve S Delabar,SEA,1,1,2.57,6,0,0,0,0,0,7.0,5,2,2,1,1,4,7,1.29,.217
Rommie R Lewis,TOR,0,0,9.00,6,0,0,0,0,0,5.0,12,8,5,1,2,2,5,2.80,.444
Kam K Mickolio,ARI,0,0,6.75,6,0,0,0,0,0,6.2,10,5,5,0,0,3,7,1.95,.357
Jim J Miller,COL,0,0,2.57,6,0,0,0,0,0,7.0,3,2,2,0,0,4,5,1.00,.130
Pat P Misch,NYM,1,0,10.29,6,0,0,0,0,0,7.0,11,8,8,1,1,4,5,2.14,.344
Jordan J Norberto,OAK,0,0,8.10,6,0,0,0,0,0,6.2,8,6,6,0,1,7,4,2.25,.308
Addison A Reed,CWS,0,0,3.68,6,0,0,0,0,0,7.1,10,3,3,1,0,1,12,1.50,.313
Atahualpa A Severino,WSH,1,0,3.86,6,0,0,0,0,0,4.2,5,2,2,1,0,1,7,1.29,.278
Eric E Stults,COL,0,0,6.00,6,0,0,0,0,0,12.0,11,8,8,4,1,4,7,1.25,.229
Eric E Surkamp,SF,2,2,5.74,6,6,0,0,0,0,26.2,32,18,17,1,2,17,13,1.84,.311
Kanekoa K Texeira,KC,0,0,2.84,6,0,0,0,0,0,6.1,13,2,2,0,0,3,0,2.53,.419
Neil N Wagner,OAK,0,0,7.20,6,0,0,0,0,0,5.0,6,7,4,1,1,3,4,1.80,.300
Bryan B Augenstein,STL,0,1,9.53,5,0,0,0,0,0,5.2,11,7,6,1,1,3,6,2.47,.407
Blaine B Boyer,NYM,0,2,10.80,5,0,0,0,1,1,6.2,13,8,8,2,1,1,1,2.10,.433
Jason J Bulger,LAA,0,1,0.96,5,0,0,0,0,0,9.1,6,4,1,2,0,10,7,1.71,.182
Brian B Burres,PIT,1,0,3.86,5,2,0,0,0,0,14.0,12,6,6,4,0,4,10,1.14,.226
Bobby B Cramer,OAK,0,1,1.08,5,0,0,0,0,0,8.1,6,1,1,1,0,1,6,0.84,.200
Justin J De Fratus,PHI,1,0,2.25,5,0,0,0,0,0,4.0,1,2,1,0,1,3,3,1.00,.083
John J Ely,LAD,0,1,4.26,5,1,0,0,0,0,12.2,12,6,6,2,0,7,13,1.50,.245
Dana D Eveland,LAD,3,2,3.03,5,5,0,0,0,0,29.2,28,10,10,1,2,6,16,1.15,.257
Graham G Godfrey,OAK,1,2,3.96,5,4,0,0,0,0,25.0,32,14,11,3,1,5,13,1.48,.305
Mark M Hamburger,TEX,1,0,4.50,5,0,0,0,0,0,8.0,5,4,4,0,0,3,6,1.00,.179
Waldis W Joaquin,SF,1,0,4.26,5,0,0,0,0,0,6.1,6,3,3,0,0,3,3,1.42,.261
Wilfredo W Ledezma,TOR,0,0,15.00,5,0,0,0,0,0,6.0,11,10,10,1,0,7,6,3.00,.393
Jeff J Manship,MIN,0,0,8.10,5,0,0,0,0,0,3.1,5,3,3,0,0,4,2,2.70,.385
Dustin D Mc Gowan,TOR,0,2,6.43,5,4,0,0,0,0,21.0,20,15,15,4,1,13,20,1.57,.247
Brad B Mills,TOR,1,2,9.82,5,4,0,0,0,0,18.1,23,20,20,4,2,12,18,1.91,.299
Tommy T Milone,WSH,1,0,3.81,5,5,0,0,0,0,26.0,28,11,11,2,2,4,15,1.23,.283
Stephen S Strasburg,WSH,1,1,1.50,5,5,0,0,0,0,24.0,15,5,4,0,0,2,24,0.71,.179
Julio J Teheran,ATL,1,1,5.03,5,3,0,0,0,0,19.2,21,11,11,4,0,8,10,1.47,.276
Ryan R Tucker,TEX,0,0,7.20,5,0,0,0,0,0,5.0,6,5,4,1,0,4,4,2.00,.286
Merkin M Valdez,TEX,0,0,6.23,5,0,0,0,0,0,4.1,7,3,3,2,0,1,6,1.85,.350
P. J. P Walters,TOR,0,0,7.20,5,0,0,0,0,0,5.0,3,4,4,1,0,3,4,1.20,.167
Adam A Wilk,DET,0,0,5.40,5,0,0,0,0,0,13.1,14,10,8,3,0,3,10,1.28,.259
Dylan D Axelrod,CWS,1,0,2.89,4,3,0,0,0,0,18.2,18,6,6,1,1,9,19,1.45,.257
Bruce B Billings,OAK,0,0,10.29,4,0,0,0,0,0,7.0,13,10,8,1,0,6,7,2.71,.406
Jesse J Chavez,KC,0,0,10.57,4,0,0,0,0,0,7.2,12,9,9,3,0,5,8,2.22,.353
Rob R Delaney,TB,0,0,10.80,4,0,0,0,0,0,5.0,4,6,6,0,0,7,3,2.20,.235
Brandon B Dickson,STL,0,0,3.24,4,1,0,0,0,0,8.1,9,3,3,2,0,3,7,1.44,.290
John J Gaub,CHC,0,0,6.75,4,0,0,0,0,0,2.2,2,2,2,0,0,2,3,1.50,.200
Liam L Hendriks,MIN,0,2,6.17,4,4,0,0,0,0,23.1,29,16,16,3,0,6,16,1.50,.312
Zach Z Kroenke,ARI,0,1,9.00,4,0,0,0,0,0,4.0,6,4,4,1,0,1,3,1.75,.333
Shane S Lindsay,CWS,0,0,12.00,4,0,0,0,0,0,6.0,11,8,8,1,0,5,6,2.67,.379
Jeff J Locke,PIT,0,3,6.48,4,4,0,0,0,0,16.2,21,12,12,3,1,10,5,1.86,.323
Luis L Marte,DET,1,0,2.45,4,0,0,0,0,0,3.2,6,1,1,0,0,1,3,1.91,.375
Scott S Mathieson,PHI,0,0,0.00,4,0,0,0,0,0,5.0,9,0,0,0,2,3,5,2.40,.409
Zach Z Mc Allister,CLE,0,1,6.11,4,4,0,0,0,0,17.2,26,16,12,1,0,7,14,1.87,.338
Garrett G Olson,PIT,1,1,2.08,4,0,0,0,0,0,4.1,2,1,1,0,0,3,4,1.15,.125
Drew D Pomeranz,COL,2,1,5.40,4,4,0,0,0,0,18.1,19,11,11,0,1,5,13,1.31,.271
Dennys D Reyes,BOS,0,0,16.20,4,0,0,0,0,0,1.2,2,3,3,0,2,2,1,2.40,.333
Sandy S Rosario,FLA,0,0,2.45,4,0,0,0,0,0,3.2,5,1,1,0,0,2,2,1.91,.313
Amauri A Sanit,NYY,0,0,12.86,4,0,0,0,0,0,7.0,12,10,10,0,3,3,4,2.14,.353
Joe J Savery,PHI,0,0,0.00,4,0,0,0,0,0,2.2,1,0,0,0,0,0,2,0.38,.125
Chris C Schwinden,NYM,0,2,4.71,4,4,0,0,0,0,21.0,23,13,11,1,1,6,17,1.38,.274
Jeff J Stevens,CHC,0,0,5.14,4,0,0,0,0,0,7.0,4,4,4,1,1,7,4,1.57,.190
Aaron A Thompson,PIT,0,0,7.04,4,1,0,0,0,0,7.2,13,6,6,2,0,6,1,2.48,.382
Mason M Tobin,TEX,0,0,6.75,4,0,0,0,0,0,5.1,5,5,4,1,1,5,0,1.88,.278
Alex A Torres,TB,1,1,3.38,4,0,0,0,0,0,8.0,8,4,3,0,1,7,9,1.88,.258
Rick R Van Den Hurk,BAL,0,0,8.00,4,2,0,0,0,0,9.0,12,9,8,4,1,8,7,2.22,.324
Pedro P Viola,BAL,0,0,9.82,4,0,0,0,0,0,3.2,6,4,4,3,0,2,4,2.18,.353
Mark M Worrell,BAL,0,0,36.00,4,0,0,0,0,0,2.0,6,8,8,2,0,2,3,4.00,.500
Chris C Young,NYM,1,0,1.88,4,4,0,0,0,0,24.0,12,5,5,3,1,11,22,0.96,.146
Mike M Zagurski,PHI,0,0,5.40,4,0,0,0,0,0,3.1,4,2,2,1,0,3,4,2.10,.286
Mitch M Atkins,BAL,0,0,8.44,3,3,0,0,0,0,10.2,21,10,10,5,1,3,7,2.25,.412
Chad C Beck,TOR,0,0,0.00,3,0,0,0,0,0,2.1,1,0,0,0,0,0,3,0.43,.125
Andrew A Brackman,NYY,0,0,0.00,3,0,0,0,0,0,2.1,1,0,0,0,0,3,0,1.71,.100
Dallas D Braden,OAK,1,1,3.00,3,3,0,0,0,0,18.0,18,7,6,2,0,5,15,1.28,.265
Xavier X Cedeño Cedeno,HOU,0,0,27.00,3,0,0,0,0,0,1.2,7,5,5,2,0,0,0,4.20,.636
Maikel M Cleto,STL,0,0,12.46,3,0,0,0,0,0,4.1,7,6,6,2,0,4,6,2.54,.333
Mark M Di Felice,MIL,0,0,12.00,3,0,0,0,0,0,3.0,3,4,4,1,0,2,3,1.67,.250
Danny D Farquhar,TOR,0,0,13.50,3,0,0,0,0,0,2.0,4,4,3,0,0,2,1,3.00,.500
Corey C Kluber,CLE,0,0,8.31,3,0,0,0,0,0,4.1,6,4,4,0,2,3,5,2.08,.300
Jeff J Marquez,NYY,0,0,2.25,3,0,0,0,0,0,4.0,5,1,1,0,0,0,2,1.25,.278
Matt M Moore,TB,1,0,2.89,3,1,0,0,0,0,9.1,9,3,3,1,0,3,15,1.29,.243
Matt M Palmer,LAA,1,1,5.74,3,3,0,0,0,0,15.2,19,11,10,0,1,4,7,1.47,.306
Brad B Peacock,WSH,2,0,0.75,3,2,0,0,0,1,12.0,7,1,1,0,0,6,4,1.08,.167
Alex A Sanabia,FLA,0,0,3.27,3,2,0,0,0,0,11.0,13,4,4,2,0,3,8,1.45,.289
Junichi J Tazawa,BOS,0,0,6.00,3,0,0,0,0,0,3.0,3,2,2,1,0,1,4,1.33,.250
Jacob J Turner,DET,0,1,8.53,3,3,0,0,0,0,12.2,17,13,12,3,1,4,8,1.66,.315
Dellin D Betances,NYY,0,0,6.75,2,1,0,0,0,0,2.2,1,2,2,0,1,6,2,2.63,.125
Jay J Buente,TB,0,1,9.00,2,1,0,0,0,0,5.0,7,6,5,0,1,5,2,2.40,.318
Samuel S Deduno,SD,0,0,3.00,2,0,0,0,0,0,3.0,5,1,1,0,0,3,4,2.67,.357
Mike M Fiers,MIL,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,3,2,2.50,.286
Brian B Gordon,NYY,0,1,5.23,2,2,0,0,0,0,10.1,12,6,6,3,2,3,4,1.45,.300
Eric E Hacker,MIN,0,0,0.00,2,0,0,0,0,0,5.1,4,1,0,0,0,4,2,1.50,.235
Kelvin K Herrera,KC,0,1,13.50,2,0,0,0,0,0,2.0,2,3,3,1,1,0,0,1.00,.286
Kris K Medlen,ATL,0,0,0.00,2,0,0,0,0,0,2.1,1,0,0,0,0,0,2,0.43,.125
Luis L Mendoza,KC,2,0,1.23,2,2,0,0,0,0,14.2,11,3,2,0,2,5,7,1.09,.212
Andy A Oliver,DET,0,1,6.52,2,2,0,0,0,0,9.2,11,7,7,3,2,8,5,1.97,.289
Chad C Reineke,CIN,0,1,6.75,2,1,0,0,0,0,6.2,5,6,5,2,1,6,3,1.65,.217
Hector H Santiago,CWS,0,0,0.00,2,0,0,0,0,0,5.1,1,0,0,0,0,1,2,0.38,.059
Anthony A Slama,MIN,0,0,0.00,2,0,0,0,0,0,2.1,0,0,0,0,0,2,3,0.86,.000
Robbie R Weinhardt,DET,0,0,10.80,2,0,0,0,0,0,1.2,4,2,2,0,0,0,1,2.40,.444
Kevin K Whelan,NYY,0,0,5.40,2,0,0,0,0,0,1.2,0,1,1,0,0,5,1,3.00,.000
Michael M Cuddyer R,MIN,0,0,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,1,0,3.00,.400
Rafael R Dolis,CHC,0,0,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,1,1,0.75,.000
Mike M Ekstrom,TB,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1.00,.250
Steve S Garrison,NYY,0,0,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.00,.000
Edgar E Gonzalez,COL,0,0,9.00,1,0,0,0,0,0,2.0,5,2,2,0,0,1,1,3.00,.500
Alan A Johnson,COL,0,0,9.00,1,1,0,0,0,0,4.0,6,5,4,0,0,3,3,2.25,.375
Scott S Kazmir,LAA,0,0,27.00,1,1,0,0,0,0,1.2,5,5,5,1,2,2,0,4.20,.500
Don D Kelly L,DET,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Mitch M Maier C,KC,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.250
Mike M Mc Coy,TOR,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Darnell D Mc Donald R,BOS,0,0,18.00,1,0,0,0,0,0,1.0,1,2,2,0,0,2,0,3.00,.250
Jarrod J Parker,ARI,0,0,0.00,1,1,0,0,0,0,5.2,4,0,0,0,0,1,1,0.88,.211
Bryan B Petersen L,FLA,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Scott S Richmond,TOR,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Skip S Schumaker,STL,0,0,18.00,1,0,0,0,0,0,1.0,1,2,2,1,0,1,2,2.00,.250
Daryl D Thompson,CIN,0,1,15.00,1,0,0,0,0,0,3.0,6,5,5,0,0,5,0,3.67,.429
Wilson W Valdez S,PHI,1,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0.00,.000
Elih E Villanueva,FLA,0,1,24.00,1,1,0,0,0,0,3.0,5,8,8,1,1,5,2,3.33,.357
