PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Chris C Carpenter,STL,32,77,7,5,2,0,0,2,5,23,0,1,.065,.120,.091,.211
Scott S Dohmann,COL,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Farnsworth,ATL,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J López Lopez,ARI,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Noah N Lowry,SF,32,59,6,16,6,0,0,7,3,12,0,0,.271,.302,.373,.674
Brandon B Lyon,ARI,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Milton,CIN,32,56,7,8,1,0,2,4,3,25,0,0,.143,.186,.268,.454
Donnie D Murphy,KC,32,77,4,12,5,0,1,8,9,23,0,1,.156,.241,.260,.501
Andy A Pettitte,HOU,32,62,1,5,0,0,0,3,1,19,0,0,.081,.094,.081,.174
John J Smoltz,ATL,32,68,1,10,2,1,0,3,3,26,0,0,.147,.183,.206,.389
Jason J Standridge,CIN,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kip K Wells,PIT,32,57,4,9,1,0,1,2,0,26,0,0,.158,.172,.228,.400
Randy R Williams,COL,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Burnett,FLA,31,68,3,10,2,2,1,2,1,34,0,0,.147,.171,.279,.451
Roger R Clemens,HOU,31,58,2,12,2,0,0,4,5,18,0,0,.207,.281,.241,.523
Jeff J Francis,COL,31,58,7,6,2,0,0,4,7,27,0,0,.103,.200,.138,.338
Ben B Johnson L,SD,31,75,10,16,8,1,3,13,11,23,0,2,.213,.310,.467,.777
Brian B Lawrence,SD,31,59,2,5,0,0,0,1,2,29,0,0,.085,.113,.085,.198
Tomo T Ohka,MIL,31,54,2,6,0,0,0,3,2,25,0,0,.111,.143,.111,.254
Paul P Quantrill,FLA,31,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Tomko,SF,31,55,3,9,1,0,0,5,2,22,0,0,.164,.193,.182,.375
Javier J Vazquez,ARI,31,63,2,15,1,0,1,2,3,10,0,0,.238,.273,.302,.574
Ron R Villone,FLA,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Webb,ARI,31,62,0,6,0,0,0,2,1,30,0,0,.097,.111,.097,.208
Armando A Benitez,SF,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nate N Bump,FLA,30,5,1,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Cal C Eldred,STL,30,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tom T Glavine,NYM,30,64,2,13,0,0,0,3,2,13,0,0,.203,.227,.203,.430
Aaron A Harang,CIN,30,74,1,2,0,0,0,3,0,39,0,0,.027,.027,.027,.054
Mike M Jacobs,NYM,30,100,19,31,7,0,11,23,10,22,0,0,.310,.375,.710,1.085
Mark M Mulder,STL,30,62,3,9,0,0,0,3,3,25,0,0,.145,.182,.145,.327
Ramon R Ortiz,CIN,30,54,1,4,2,0,0,0,1,23,0,0,.074,.091,.111,.202
John J Patterson,WSH,30,59,2,6,3,0,0,0,0,23,0,0,.102,.117,.153,.269
Charles C Thomas L,OAK,30,46,4,5,0,0,0,1,5,8,0,1,.109,.255,.109,.363
Jay J Witasick,COL,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Zambrano,NYM,30,53,2,7,0,1,0,2,0,22,0,0,.132,.132,.170,.302
Josh J Beckett,FLA,29,59,5,9,3,0,1,6,7,17,0,0,.153,.239,.254,.493
Brandon B Claussen,CIN,29,55,3,5,0,0,0,0,3,22,0,0,.091,.138,.091,.229
Wil W Cordero,WSH,29,51,2,6,2,0,0,2,3,14,0,0,.118,.161,.157,.318
Kevin K Gryboski,ATL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Hyzdu C,BOS,29,36,2,7,2,0,0,4,5,7,1,0,.194,.286,.250,.536
Cory C Lidle,PHI,29,58,2,8,0,0,0,2,1,30,0,0,.138,.153,.138,.290
Pedro P Martinez,NYM,29,69,2,6,0,0,0,1,1,26,0,0,.087,.100,.087,.187
Matt M Morris,STL,29,57,4,5,0,0,0,2,4,23,0,0,.088,.148,.088,.235
Mark M Redman,PIT,29,53,1,6,0,0,0,2,3,21,0,0,.113,.161,.113,.274
Scott S Spiezio,SEA,29,47,2,3,1,0,1,1,4,18,0,0,.064,.137,.149,.286
Jeff J Suppan,STL,29,58,5,12,2,0,1,5,3,9,0,0,.207,.246,.293,.539
Woody W Williams,SD,29,46,3,7,0,0,0,3,0,19,1,0,.152,.149,.152,.301
Jeremy J Accardo,SF,28,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Trent T Durrington,MIL,28,14,3,3,1,0,0,2,1,3,5,2,.214,.267,.286,.552
Ross R Gload,CWS,28,42,2,7,2,0,0,5,2,9,0,0,.167,.205,.214,.419
Randy R Messenger,FLA,28,3,0,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Jake J Peavy,SD,28,53,5,10,1,0,0,2,4,16,0,0,.189,.259,.208,.466
John J Riedling,FLA,28,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Victor V Santos,MIL,28,40,1,3,0,0,0,0,0,13,0,0,.075,.075,.075,.150
Jason J Schmidt,SF,28,53,2,5,0,0,1,2,0,32,0,0,.094,.111,.151,.262
Chris C Singleton,TB,28,59,9,16,5,0,0,11,6,14,0,0,.271,.348,.356,.704
Eric E Valent,NYM,28,43,4,8,3,0,0,1,7,17,0,0,.186,.300,.256,.556
Shane S Costa L,KC,27,81,13,19,2,0,2,7,5,11,0,0,.235,.287,.333,.621
Elmer E Dessens,LAD,27,10,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Joe J Dillon,FLA,27,36,6,6,1,0,1,1,1,8,0,0,.167,.211,.278,.488
Dana D Eveland,MIL,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Halsey,ARI,27,48,2,3,0,0,0,2,6,18,0,0,.063,.167,.063,.229
Matt M Herges,ARI,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hudson,ATL,27,65,2,9,2,1,0,6,3,26,0,0,.138,.176,.200,.376
Brandon B Medders,ARI,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Penny,LAD,27,50,1,8,3,0,0,3,1,17,0,0,.160,.192,.220,.412
Andy A Phillips,NYY,27,40,7,6,4,0,1,4,1,13,0,0,.150,.171,.325,.496
Skip S Schumaker L,STL,27,24,9,6,1,0,0,1,2,2,1,0,.250,.308,.292,.599
Jason J Smith S,DET,27,58,4,11,1,2,0,2,0,16,2,1,.190,.203,.276,.479
Willy W Aybar,LAD,26,86,12,28,8,0,1,10,18,11,3,1,.326,.448,.453,.901
Kris K Benson,NYM,26,49,4,9,1,0,0,6,5,22,0,0,.184,.273,.204,.477
Andres A Blanco,KC,26,79,6,17,0,1,0,5,0,5,0,1,.215,.220,.241,.460
Buddy B Groom,ARI,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mahoney,STL,26,64,5,10,1,0,1,6,4,10,0,0,.156,.217,.219,.436
Tommy T Phelps,MIL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Prior,CHC,26,48,5,11,2,0,0,3,2,14,0,0,.229,.260,.271,.531
Brandon B Backe,HOU,25,45,5,10,2,2,0,6,3,12,1,0,.222,.271,.356,.626
Mike M Burns,HOU,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Eaton,SD,25,46,2,8,0,1,0,2,3,18,0,1,.174,.224,.217,.442
John J Franco,HOU,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alejandro A Freire,BAL,25,65,7,16,3,0,1,4,6,17,0,0,.246,.319,.338,.658
Justin J Huber,KC,25,78,6,17,3,0,0,6,5,20,0,0,.218,.271,.256,.527
Pete P Laforest,TB,25,64,5,11,3,0,1,4,6,23,0,1,.172,.243,.266,.508
Vicente V Padilla,PHI,25,41,2,6,1,1,0,4,5,24,0,0,.146,.239,.220,.459
Robinson R Tejeda,PHI,25,20,1,2,0,1,0,0,0,9,0,0,.100,.100,.200,.300
Brandon B Watson L,WSH,25,40,8,7,1,1,1,5,4,8,0,2,.175,.250,.325,.575
Brent B Abernathy,MIN,24,67,5,16,1,0,1,6,7,9,2,0,.239,.316,.299,.614
Bernie B Castro D,BAL,24,80,14,23,3,1,0,7,9,10,6,2,.288,.360,.350,.710
Valerio V De Los Santos,FLA,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clay C Hensley,SD,24,6,0,1,1,0,0,0,0,3,0,0,.167,.167,.333,.500
Kenny K Kelly,WSH,24,13,5,4,1,0,0,2,1,6,1,2,.308,.357,.385,.742
Andy A Marte,ATL,24,57,3,8,2,1,0,4,7,13,0,1,.140,.227,.211,.438
Juan J Padilla,NYM,24,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Matt M Perisho,FLA,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wandy W Rodriguez,HOU,24,40,3,6,0,0,0,1,2,16,0,0,.150,.190,.150,.340
Dave D Williams,PIT,24,42,2,5,1,0,0,4,1,21,0,0,.119,.136,.143,.279
Ben B Grieve,CHC,23,20,1,5,0,0,0,1,5,7,0,0,.250,.400,.250,.650
Jeremy J Hermida R,FLA,23,41,9,12,2,0,4,11,6,12,2,0,.293,.383,.634,1.017
Denny D Hocking,KC,23,60,14,16,1,0,0,7,10,10,0,1,.267,.371,.283,.655
Randy R Keisler,CIN,23,15,3,4,2,0,1,2,0,4,0,0,.267,.267,.600,.867
Justin J Lehr,MIL,23,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Macay M Mc Bride,ATL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Ortiz,ARI,23,34,1,7,1,0,0,1,3,9,0,0,.206,.270,.235,.506
Paul P Phillips,KC,23,67,6,18,4,1,1,9,0,5,0,0,.269,.269,.403,.672
Rey R Sanchez S,NYY,23,43,7,12,1,0,0,2,2,3,0,1,.279,.326,.302,.628
Manny M Aybar,NYM,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Gall,STL,22,37,5,10,3,0,2,10,1,8,0,0,.270,.282,.514,.796
Aaron A Holbert,CIN,22,27,3,6,3,0,0,2,3,8,1,0,.222,.290,.333,.624
Russ R Johnson,NYY,22,18,5,4,2,0,0,0,1,4,0,0,.222,.300,.333,.633
Sun- Woo S Kim,COL,22,19,2,2,0,0,0,3,0,5,0,0,.105,.100,.105,.205
Paul P Mc Anulty,SD,22,24,4,5,0,0,0,0,3,7,1,0,.208,.321,.208,.530
Wes W Obermueller,MIL,22,15,1,3,1,1,0,0,0,2,0,0,.200,.200,.400,.600
Franquelis F Osoria,LAD,22,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ryan R Speier,COL,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Taschner,SF,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Claudio C Vargas,ARI,22,36,1,4,0,0,0,3,2,7,0,0,.111,.158,.111,.269
Chad C Allen D,TEX,21,53,5,15,1,1,0,5,2,13,0,1,.283,.309,.340,.649
Wilson W Alvarez,LAD,21,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ezequiel E Astacio,HOU,21,21,0,3,0,0,0,0,0,12,0,0,.143,.143,.143,.286
Roman R Colon,ATL,21,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Corey C Hart,MIL,21,57,9,11,2,1,2,7,6,11,2,0,.193,.270,.368,.638
Brad B Hennessey,SF,21,39,3,9,1,0,2,5,0,12,0,0,.231,.231,.410,.641
Jason J Jennings,COL,21,38,0,6,1,0,0,1,2,12,0,0,.158,.200,.184,.384
Todd T Self R,HOU,21,45,7,9,2,0,1,4,3,9,0,0,.200,.250,.311,.561
Ben B Sheets,MIL,21,45,0,1,0,0,0,0,1,17,0,0,.022,.043,.022,.066
Ricky R Stone,CIN,21,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shane S Victorino,PHI,21,17,5,5,0,0,2,8,0,3,0,0,.294,.263,.647,.910
Jerome J Williams,CHC,21,34,1,3,1,0,0,0,0,16,0,0,.088,.088,.118,.206
Kerry K Wood,CHC,21,18,0,2,2,0,0,2,1,6,0,0,.111,.158,.222,.380
Kirk K Rueter,SF,20,30,1,5,1,0,0,1,1,2,0,0,.167,.194,.200,.394
Terrmel T Sledge L,WSH,20,37,7,9,0,1,1,8,7,8,2,1,.243,.348,.378,.726
Todd T Wellemeyer,CHC,20,4,1,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Ryan R Zimmerman,WSH,20,58,6,23,10,0,0,6,3,12,0,0,.397,.419,.569,.988
Kyle K Davies,ATL,19,15,0,3,0,0,0,4,2,3,0,0,.200,.278,.200,.478
Charles C Gipson L,HOU,19,11,2,2,1,0,0,1,1,3,1,1,.182,.250,.273,.523
Luke L Hudson,CIN,19,25,7,8,2,0,0,3,2,9,0,0,.320,.370,.400,.770
Charles C Johnson,TB,19,46,5,9,4,0,0,5,9,11,0,0,.196,.327,.283,.610
Jeff J Liefer D,CLE,19,56,5,11,2,0,1,8,1,15,0,0,.196,.211,.286,.496
Ryan R Ludwick L,CLE,19,41,8,9,0,0,4,5,7,13,0,1,.220,.333,.512,.846
Dan D Miceli,COL,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sergio S Mitre,CHC,19,11,2,4,1,0,0,1,0,1,0,0,.364,.364,.455,.818
Brian B Myrow,LAD,19,20,2,4,1,0,0,0,5,8,0,0,.200,.360,.250,.610
Odalis O Perez,LAD,19,33,2,4,0,0,0,0,1,10,0,0,.121,.147,.121,.268
Oliver O Pérez Perez,PIT,19,33,1,6,0,0,0,3,1,11,1,0,.182,.200,.182,.382
Jason J Romano L,CIN,19,30,3,8,2,0,1,3,3,9,0,0,.267,.353,.433,.786
Matt M Watson L,OAK,19,48,4,9,3,0,0,5,2,4,0,0,.188,.220,.250,.470
Cliff C Bartosh,CHC,18,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Chris C Denorfia,CIN,18,38,8,10,3,0,1,2,6,9,1,0,.263,.364,.421,.785
Shawn S Estes,ARI,18,29,2,2,0,1,0,0,0,7,1,0,.069,.069,.138,.207
Choo C Freeman,COL,18,22,6,6,1,1,0,0,0,5,0,0,.273,.273,.409,.682
Kaz K Ishii,NYM,18,25,1,5,0,0,0,2,1,12,0,0,.200,.231,.200,.431
Darrell D May,SD,18,9,0,1,0,0,0,0,0,5,0,0,.111,.111,.111,.222
Marshall M Mc Dougall,TEX,18,18,3,3,1,0,0,0,0,10,0,0,.167,.167,.222,.389
Brayan B Peña Pena,ATL,18,39,2,7,2,0,0,4,1,7,0,0,.179,.200,.231,.431
Roberto R Petagine,BOS,18,32,4,9,2,0,1,9,4,5,0,0,.281,.361,.438,.799
Humberto H Quintero,HOU,18,54,6,10,1,0,1,8,1,10,0,0,.185,.200,.259,.459
Jason J Tyner L,MIN,18,56,8,18,1,1,0,5,4,4,2,0,.321,.367,.375,.742
Jason J Vargas,FLA,18,26,3,8,2,0,0,2,1,7,0,0,.308,.333,.385,.718
Robert R Andino S,FLA,17,44,4,7,4,0,0,1,5,8,1,0,.159,.245,.250,.495
Tony T Armas,WSH,17,32,1,4,0,0,0,0,1,13,0,0,.125,.152,.125,.276
William W Bergolla,CIN,17,38,3,5,0,0,0,1,0,10,0,0,.132,.132,.132,.263
Jose J Capellan,MIL,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Erickson,LAD,17,13,0,2,0,0,0,0,0,5,0,0,.154,.154,.154,.308
Andy A Green,ARI,17,31,5,7,1,0,0,2,7,3,0,0,.226,.359,.258,.617
Yamid Y Haad,SF,17,28,0,2,1,0,0,1,3,7,0,0,.071,.156,.107,.263
Luis L Lopez,CIN,17,27,0,6,3,0,0,2,1,6,0,0,.222,.250,.333,.583
Norihiro N Nakamura,LAD,17,39,1,5,2,0,0,3,2,7,0,0,.128,.171,.179,.350
John J Thomson,ATL,17,25,2,5,2,0,0,2,2,12,0,0,.200,.259,.280,.539
Scott S Williamson,CHC,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Correia,SF,16,14,0,1,0,0,0,0,3,5,0,0,.071,.235,.071,.307
Zach Z Day,COL,16,11,1,2,0,0,0,0,0,3,0,0,.182,.182,.182,.364
Jesse J Garcia S,SD,16,36,4,6,0,0,2,4,3,11,0,0,.167,.231,.333,.564
Eddie E Pérez Perez,ATL,16,38,3,8,2,0,2,6,1,5,0,0,.211,.231,.421,.652
Rene R Rivera,SEA,16,48,3,19,3,0,1,6,1,11,0,0,.396,.408,.521,.929
Jamal J Strong,SEA,16,20,6,5,0,1,0,2,2,6,0,0,.250,.333,.350,.683
Joe J Valentine,CIN,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Willingham,FLA,16,23,3,7,1,0,0,4,2,5,0,0,.304,.407,.348,.755
Jason J Bergmann,WSH,15,3,2,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833
Brian B Daubach,NYM,15,25,4,3,2,0,1,3,7,5,0,0,.120,.324,.320,.644
Kane K Davis,MIL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Giarratano S,DET,15,42,4,6,0,0,1,4,5,7,1,0,.143,.234,.214,.448
Scott S Hairston,ARI,15,20,0,2,1,0,0,0,0,6,0,0,.100,.100,.150,.250
Rick R Helling,MIL,15,13,0,0,0,0,0,0,0,9,0,0,.000,.000,.000,.000
Joe J Kennedy,COL,15,29,1,5,0,0,0,1,1,8,0,0,.172,.200,.172,.372
Al A Leiter,FLA,15,18,0,0,0,0,0,0,0,12,0,0,.000,.000,.000,.000
Daniel D Ortmeier,SF,15,22,1,3,0,0,0,1,3,5,1,0,.136,.269,.136,.406
Chris C Resop,FLA,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Rose,LAD,15,43,2,9,2,0,1,1,3,6,0,0,.209,.261,.326,.586
Ian I Snell,PIT,15,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chris C Snelling L,SEA,15,29,4,8,2,0,1,1,5,2,0,2,.276,.382,.448,.831
Enrique E Wilson,CHC,15,22,1,3,2,0,0,0,3,1,0,0,.136,.240,.227,.467
Terry T Adams,PHI,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Barry B Bonds L,SF,14,42,8,12,1,0,5,10,9,6,0,0,.286,.404,.667,1.071
Craig C Breslow,SD,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathan J Broxton,LAD,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. J Davis L,WSH,14,26,0,6,0,0,0,2,2,7,1,1,.231,.286,.231,.516
Zach Z Duke,PIT,14,28,1,4,0,0,0,1,2,10,0,0,.143,.194,.143,.336
Eric E Gagne,LAD,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Glover,MIL,14,20,3,2,0,0,0,1,2,9,0,0,.100,.217,.100,.317
Wiki W Gonzalez,SEA,14,45,7,12,5,0,0,2,2,3,0,0,.267,.298,.378,.676
John J Halama,WSH,14,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Jon J Rauch,WSH,14,7,1,1,0,0,0,1,0,5,0,0,.143,.143,.143,.286
Cody C Ross R,LAD,14,25,1,4,1,0,0,1,1,10,0,0,.160,.192,.200,.392
Bobby B Seay,COL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jae Weong J Seo,NYM,14,29,2,3,1,0,0,4,3,11,0,0,.103,.188,.138,.325
Ismael I Valdez,FLA,14,13,0,2,0,0,0,0,0,2,0,0,.154,.154,.154,.308
Randy R Wolf,PHI,14,26,2,4,2,0,0,1,1,8,0,0,.154,.185,.231,.416
Walter W Young,BAL,14,33,2,10,1,0,1,3,4,7,0,0,.303,.378,.424,.803
Brian B Anderson L,CWS,13,34,3,6,1,0,2,3,0,12,1,0,.176,.176,.382,.559
Pedro P Astacio,SD,13,17,1,1,0,0,0,1,1,5,0,0,.059,.111,.059,.170
Paul P Bako,LAD,13,40,1,10,2,0,0,4,7,12,0,0,.250,.362,.300,.662
Kevin K Cash,TB,13,31,4,5,1,0,2,2,1,13,0,0,.161,.212,.387,.599
Shawn S Chacon,COL,13,20,0,3,0,0,0,1,2,8,0,0,.150,.227,.150,.377
Aaron A Cook,COL,13,30,3,5,0,1,0,0,1,12,0,0,.167,.194,.233,.427
Jeff J Fiorentino C,BAL,13,44,7,11,2,0,1,5,2,10,1,0,.250,.277,.364,.640
J. J Furmaniak,PIT,13,26,3,5,1,1,0,1,4,4,0,0,.192,.300,.308,.608
Mike M Gosling,ARI,13,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jeffrey J Hammonds L,WSH,13,32,3,7,1,0,0,1,2,4,0,0,.219,.286,.250,.536
Travis T Hughes,WSH,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gerald G Laird,TEX,13,40,7,9,2,0,1,4,2,7,0,0,.225,.262,.350,.612
Dave D Mc Carty,BOS,13,4,2,2,0,0,0,2,2,0,0,0,.500,.667,.500,1.167
Scott S Mc Clain,CHC,13,14,1,2,1,0,0,1,2,2,0,0,.143,.250,.214,.464
Tim T Stauffer,SD,13,24,1,3,1,0,0,1,0,10,0,0,.125,.125,.167,.292
Glenn G Williams,MIN,13,40,3,17,1,0,0,3,2,7,1,2,.425,.452,.450,.902
Mike M Adams,MIL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Baker,COL,12,38,6,8,4,0,1,4,5,12,0,0,.211,.302,.395,.697
Ryan R Drese,WSH,12,15,0,1,0,0,0,0,0,11,0,0,.067,.067,.067,.133
Mike M Hampton,ATL,12,25,4,8,1,0,1,1,0,9,0,0,.320,.346,.480,.826
Ken K Harvey D,KC,12,45,4,10,3,0,1,5,3,13,0,0,.222,.271,.356,.626
Chan Ho C Park,SD,12,19,2,5,0,0,0,2,0,7,0,0,.263,.263,.263,.526
Guillermo G Quiroz,TOR,12,36,3,7,2,0,0,4,2,13,0,0,.194,.256,.250,.506
Julio J Ramirez,SF,12,4,3,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Travis T Smith,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Sorensen,LAA,12,12,3,2,1,0,0,0,0,2,0,0,.167,.167,.250,.417
Shingo S Takatsu,NYM,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Bautista,PIT,11,28,3,4,1,0,0,1,3,7,1,0,.143,.226,.179,.404
Jaime J Bubela C,SEA,11,19,3,2,0,0,0,0,1,4,1,0,.105,.150,.105,.255
Matt M Cepicky L,WSH,11,25,1,6,3,0,0,3,1,8,0,1,.240,.269,.360,.629
Mike M Di Felice,NYM,11,17,0,2,0,0,0,0,2,5,0,0,.118,.211,.118,.328
Chad C Fox,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Hancock,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aquilino A Lopez,PHI,11,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Munson,TB,11,18,2,3,1,0,0,2,4,3,0,0,.167,.333,.222,.556
Curtis C Pride L,LAA,11,11,2,1,1,0,0,0,0,4,0,0,.091,.091,.182,.273
Royce R Ring,NYM,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Short,WSH,11,15,4,6,2,0,2,4,1,1,0,0,.400,.471,.933,1.404
Allan A Simpson,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Reggie R Taylor C,TB,11,22,2,4,2,0,0,1,2,7,2,0,.182,.250,.273,.523
Tony T Torcato,SF,11,11,1,3,0,0,0,0,1,2,0,0,.273,.333,.273,.606
T. J. T Tucker,WSH,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oscar O Villarreal,ARI,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Wilson,SEA,11,27,2,5,0,0,0,2,0,10,0,1,.185,.214,.185,.400
Josh J Wilson S,FLA,11,10,2,1,1,0,0,0,0,4,0,0,.100,.182,.200,.382
Manny M Alexander,SD,10,18,0,2,1,0,0,0,2,5,0,0,.111,.238,.167,.405
Matt M Anderson,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Botts L,TEX,10,27,4,8,0,0,0,3,3,13,0,0,.296,.367,.296,.663
Buddy B Carlyle,LAD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Cassidy,SD,10,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Angel A Chavez,SF,10,19,1,5,1,0,0,1,0,3,0,0,.263,.263,.316,.579
Shin- Soo S Choo C,SEA,10,18,1,1,0,0,0,1,3,4,0,0,.056,.190,.056,.246
Felix F Escalona S,NYY,10,14,0,4,1,0,0,2,1,4,0,0,.286,.375,.357,.732
Brian B Falkenborg,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Higginson R,DET,10,26,1,2,0,0,0,1,1,5,0,0,.077,.111,.077,.188
Edwin E Jackson,LAD,10,10,0,2,0,0,0,1,1,2,0,0,.200,.273,.200,.473
Alejandro A Machado,BOS,10,5,4,1,1,0,0,0,1,1,0,0,.200,.333,.400,.733
Blaine B Neal,COL,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chin-hui C Tsao,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Weber,CIN,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hiram H Bocachica R,OAK,9,19,2,2,0,0,0,0,0,7,0,0,.105,.105,.105,.210
Joe J Borowski,CHC,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Bulger,ARI,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Duncan,STL,9,10,2,2,1,0,1,3,0,5,0,0,.200,.200,.600,.800
Alexis A Gomez L,DET,9,16,2,3,0,0,0,1,2,2,0,0,.188,.278,.188,.465
Rich R Hill,CHC,9,6,1,2,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Hung- Chih H Kuo,LAD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Levine,SF,9,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Redding,SD,9,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Kelly K Shoppach,BOS,9,15,1,0,0,0,0,0,0,7,0,0,.000,.063,.000,.062
Ryan R Theriot,CHC,9,13,3,2,1,0,0,0,1,2,0,0,.154,.214,.231,.445
Eli E Whiteside,BAL,9,12,1,3,0,0,0,1,0,2,0,0,.250,.250,.250,.500
Paul P Wilson,CIN,9,17,1,3,0,0,0,1,0,11,0,0,.176,.176,.176,.353
