PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Travis T Bowyer,MIN,0,1,5.59,8,0,0,0,0,1,9.2,10,6,6,3,1,3,12,1.34,.270
Randy R Choate,ARI,0,0,9.00,8,0,0,0,0,0,7.0,8,7,7,0,1,5,4,1.86,.276
Brian B Cooper,SF,0,1,3.06,8,1,0,0,0,0,17.2,15,6,6,0,0,8,7,1.30,.234
Chris C Demaria,KC,1,0,9.00,8,0,0,0,0,0,9.0,14,10,9,3,0,5,11,2.11,.359
Lenny L Di Nardo,BOS,0,1,1.84,8,1,0,0,0,0,14.2,13,6,3,1,0,5,15,1.23,.236
Scott S Feldman,TEX,0,1,0.96,8,0,0,0,0,0,9.1,9,1,1,0,0,2,4,1.18,.257
Tim T Harikkala,OAK,0,0,6.39,8,0,0,0,0,0,12.2,16,9,9,3,0,4,7,1.58,.308
Joe J Horgan,WSH,0,0,21.00,8,0,0,0,0,0,6.0,19,15,14,0,1,4,5,3.83,.514
Hayden H Penn,BAL,3,2,6.34,8,8,0,0,0,0,38.1,46,30,27,6,0,21,18,1.75,.295
Denny D Bautista,KC,2,2,5.80,7,7,0,0,0,0,35.2,36,23,23,2,2,17,23,1.49,.259
Joe J Beimel,TB,0,0,3.27,7,0,0,0,0,0,11.0,15,4,4,1,0,4,3,1.73,.319
Matt M Cain,SF,2,1,2.33,7,7,1,0,0,0,46.1,24,12,12,4,0,19,30,0.93,.151
Brandon B Duckworth,HOU,0,1,11.02,7,2,0,0,0,0,16.1,24,20,20,4,5,7,10,1.90,.348
Nate N Field,KC,0,0,9.45,7,0,0,0,0,0,6.2,13,7,7,1,0,5,4,2.70,.433
Gavin G Floyd,PHI,1,2,10.04,7,4,0,0,0,0,26.0,30,31,29,5,3,16,17,1.77,.283
Edwin E Jackson,LAD,2,2,6.28,7,6,0,0,0,0,28.2,31,22,20,2,1,17,13,1.67,.272
Anthony A Lerew,ATL,0,0,5.63,7,0,0,0,0,1,8.0,9,5,5,1,0,5,5,1.75,.290
Kerry K Ligtenberg,ARI,0,0,13.97,7,0,0,0,0,0,9.2,16,15,15,4,0,4,5,2.07,.364
C. J. C Nitkowski,WSH,0,0,8.10,7,0,0,0,0,0,3.1,5,3,3,0,0,2,2,2.10,.357
Matt M Riley,TEX,1,0,9.95,7,0,0,0,0,0,12.2,16,14,14,2,1,10,4,2.05,.320
Rafael R Soriano,SEA,0,0,2.45,7,0,0,0,0,0,7.1,6,2,2,0,1,1,9,0.95,.222
Amaury A Telemaco,PHI,0,1,4.22,7,0,0,0,0,0,10.2,5,5,5,2,0,4,8,0.84,.139
Jorge J Vasquez,ATL,1,0,3.00,7,0,0,0,0,0,9.0,11,4,3,2,0,5,9,1.78,.297
Armando A Almanza,ARI,0,0,2.25,6,0,0,0,0,1,4.0,5,1,1,1,0,3,2,2.00,.313
Carlos C Almanzar,TEX,0,0,14.40,6,0,0,0,0,0,5.0,10,8,8,2,1,7,3,3.40,.435
Brian B Anderson,KC,1,2,6.75,6,6,0,0,0,0,30.2,39,24,23,7,0,4,17,1.40,.305
Scott S Atchison,SEA,0,0,6.75,6,0,0,0,0,0,6.2,7,5,5,1,0,1,9,1.20,.269
Eude E Brito,PHI,1,2,3.68,6,5,0,0,0,0,22.0,20,9,9,2,2,11,15,1.41,.250
Carmen C Cali,STL,0,0,10.50,6,0,0,0,0,0,6.0,10,8,7,3,0,6,5,2.67,.385
Tim T Hamulack,NYM,0,0,23.14,6,0,0,0,0,0,2.1,7,6,6,3,0,1,2,3.43,.583
Greg G Jones,LAA,0,0,6.75,6,0,0,0,0,0,5.1,7,4,4,2,0,2,6,1.69,.318
Jon J Leicester,CHC,0,2,9.00,6,1,0,0,0,0,9.0,11,10,9,2,2,9,7,2.22,.324
Francisco F Liriano,MIN,1,2,5.70,6,4,0,0,0,0,23.2,19,15,15,4,0,7,33,1.10,.221
Paul P Maholm,PIT,3,1,2.18,6,6,0,0,0,0,41.1,31,10,10,2,3,17,26,1.16,.209
Mike M Matthews,NYM,1,0,10.80,6,0,0,0,0,0,5.0,9,6,6,0,0,4,2,2.60,.429
Elizardo E Ramirez,CIN,0,3,8.46,6,4,0,0,0,0,22.1,33,22,21,5,2,10,9,1.93,.344
Steve S Stemle,KC,0,0,5.06,6,0,0,0,0,0,10.2,10,6,6,0,0,4,9,1.31,.256
Steve S Trachsel,NYM,1,4,4.14,6,6,0,0,0,0,37.0,37,20,17,6,1,12,24,1.32,.264
Jermaine J Van Buren,CHC,0,2,3.00,6,0,0,0,0,0,6.0,2,2,2,0,0,9,3,1.83,.118
Edinson E Vólquez Volquez,TEX,0,4,14.21,6,3,0,0,0,0,12.2,25,22,20,3,2,10,11,2.76,.403
Gabe G White,STL,0,0,2.16,6,0,0,0,0,0,8.1,14,2,2,1,0,1,1,1.80,.378
Jon J Adkins,CWS,0,1,8.64,5,0,0,0,0,0,8.1,13,8,8,0,1,4,1,2.04,.351
Rick R Bauer,BAL,0,0,9.72,5,0,0,0,0,0,8.1,13,9,9,2,0,4,5,2.04,.361
Chris C Bootcheck,LAA,0,1,3.38,5,2,0,0,1,1,18.2,19,7,7,1,0,4,8,1.23,.257
Joey J Devine,ATL,0,1,12.60,5,0,0,0,0,0,5.0,6,7,7,2,0,5,3,2.20,.286
Lee L Gardner,TB,0,0,4.91,5,0,0,0,0,0,7.1,12,9,4,2,0,2,4,1.91,.353
Chad C Gaudin,TOR,1,3,13.15,5,3,0,0,0,0,13.0,31,19,19,6,1,6,12,2.85,.470
Ryan R Glynn,OAK,0,4,6.88,5,3,0,0,0,0,17.0,24,16,13,5,0,7,15,1.82,.320
Tyler T Johnson,STL,0,0,0.00,5,0,0,0,0,1,2.2,3,0,0,0,0,3,4,2.25,.300
Jimmy J Journell,STL,0,1,10.38,5,0,0,0,0,0,4.1,6,6,5,1,0,5,5,2.54,.333
Matt M Kinney,SF,2,0,6.00,5,1,0,0,0,1,12.0,18,8,8,2,1,6,3,2.00,.383
Pedro P Liriano,PHI,0,0,10.57,5,0,0,0,0,0,7.2,10,11,9,3,1,6,6,2.09,.313
Shaun S Marcum,TOR,0,0,0.00,5,0,0,0,0,0,8.0,6,0,0,0,0,4,4,1.25,.214
Franklin F Nunez,TB,1,0,10.80,5,0,0,0,0,0,5.0,5,6,6,0,0,4,2,1.80,.278
Scott S Olsen,FLA,1,1,3.98,5,4,0,0,0,0,20.1,21,13,9,5,0,10,21,1.52,.259
Chris C Oxspring,SD,0,0,3.75,5,0,0,0,0,0,12.0,9,8,5,2,0,6,11,1.25,.225
Jay J Powell,ATL,0,0,0.00,5,0,0,0,0,0,3.1,1,0,0,0,0,4,1,1.50,.091
Bill B Pulsipher,STL,0,0,6.75,5,0,0,0,0,0,4.0,5,3,3,0,0,2,1,1.75,.357
Darrell D Rasner,WSH,0,1,3.68,5,1,0,0,0,0,7.1,5,3,3,0,2,2,4,0.95,.192
Scott S Strickland,HOU,0,0,6.75,5,0,0,0,0,0,4.0,4,3,3,2,0,0,2,1.00,.250
Jeff J Bajenaru,CWS,0,0,6.23,4,0,0,0,0,0,4.1,4,3,3,2,0,0,3,0.92,.222
Chad C Bentz,FLA,0,0,31.50,4,0,0,0,0,0,2.0,8,7,7,2,0,0,0,4.00,.571
Ryan R Bukvich,TEX,0,0,11.25,4,0,0,0,0,0,4.0,2,5,5,0,0,6,4,2.00,.167
Matt M Capps,PIT,0,0,4.50,4,0,0,0,0,0,4.0,5,2,2,0,1,0,3,1.25,.333
Jim J Crowell,FLA,0,0,21.60,4,0,0,0,0,0,3.1,10,8,8,1,2,0,2,3.00,.526
Craig C Hansen,BOS,0,0,6.00,4,0,0,0,0,1,3.0,6,2,2,1,0,1,3,2.33,.429
Kevin K Jarvis,STL,0,1,13.50,4,0,0,0,0,1,3.1,3,5,5,1,2,3,2,1.80,.250
Josh J Johnson,FLA,0,0,3.65,4,1,0,0,0,0,12.1,11,5,5,0,1,10,10,1.70,.256
John J Koronka,CHC,1,2,7.47,4,3,0,0,0,0,15.2,19,13,13,2,0,8,10,1.72,.284
Tom T Martin,ATL,0,0,19.29,4,0,0,0,0,0,2.1,6,5,5,1,0,2,0,3.43,.500
Antonio A Osuna,WSH,0,0,42.43,4,0,0,0,0,0,2.1,9,11,11,2,0,7,0,6.86,.600
Anthony A Reyes,STL,1,1,2.70,4,1,0,0,0,0,13.1,6,4,4,2,0,4,12,0.75,.133
Josh J Rupe,TEX,1,0,2.79,4,1,0,0,0,0,9.2,7,4,3,0,2,4,6,1.14,.219
Jose J Santiago,NYM,0,0,3.18,4,0,0,0,0,0,5.2,10,2,2,0,1,2,3,2.12,.417
Derek D Thompson,LAD,0,0,3.50,4,3,0,0,0,0,18.0,16,7,7,0,0,10,13,1.44,.258
Jason J Anderson,NYY,1,0,7.94,3,0,0,0,0,0,5.2,4,5,5,0,0,7,2,1.94,.200
Chris C Booker,CIN,0,0,31.50,3,0,0,0,0,0,2.0,6,8,7,2,0,4,2,5.00,.545
Santiago S Casilla,OAK,0,0,3.00,3,0,0,0,0,0,3.0,2,1,1,0,0,1,1,1.00,.182
Matt M Childers,ATL,0,0,4.50,3,0,0,0,0,0,4.0,5,2,2,1,1,3,2,2.00,.294
Jorge J De Paula,NYY,0,0,8.10,3,0,0,0,0,0,6.2,8,6,6,2,0,3,3,1.65,.296
Mike M Esposito,COL,0,2,6.75,3,3,0,0,0,0,14.2,21,11,11,3,0,9,5,2.05,.333
Seth S Etherton,OAK,1,1,6.62,3,3,0,0,0,0,17.2,16,13,13,4,0,5,10,1.19,.235
Jesse J Foppert,SF,0,0,5.23,3,2,0,0,0,0,10.1,11,7,6,2,1,13,6,2.32,.297
Tom T Gorzelanny,PIT,0,1,12.00,3,1,0,0,0,0,6.0,10,8,8,1,0,3,3,2.17,.357
Jason J Grilli,DET,1,1,3.38,3,2,0,0,0,0,16.0,14,6,6,1,0,6,5,1.25,.255
Sean S Henn,NYY,0,3,11.12,3,3,0,0,0,0,11.1,18,16,14,3,0,11,3,2.56,.360
Felix F Heredia,NYM,0,0,0.00,3,0,0,0,0,0,2.2,1,0,0,0,1,1,2,0.75,.125
Jason J Karnuth,DET,0,0,5.40,3,0,0,0,0,0,1.2,2,1,1,0,0,0,0,1.20,.286
Logan L Kensing,FLA,0,0,11.12,3,0,0,0,0,0,5.2,11,7,7,2,0,3,4,2.47,.407
Cla C Meredith,BOS,0,0,27.00,3,0,0,0,0,0,2.1,6,7,7,1,1,4,0,4.29,.462
Clint C Nageotte,SEA,0,0,6.75,3,0,0,0,0,0,4.0,6,3,3,0,1,1,1,1.75,.353
Dustin D Nippert,ARI,1,0,5.52,3,3,0,0,0,0,14.2,10,9,9,1,1,13,11,1.57,.185
Bret B Prinz,LAA,0,1,3.00,3,0,0,0,0,0,3.0,4,1,1,1,0,1,1,1.67,.308
Brandon B Puffer,SF,0,0,10.29,3,0,0,0,0,0,7.0,9,8,8,2,0,2,1,1.57,.310
Michael M Tejera,TEX,0,0,13.50,3,0,0,0,0,0,2.0,5,3,3,1,1,1,2,3.00,.455
Mark M Woodyard,DET,0,0,1.50,3,0,0,0,0,0,6.0,4,1,1,1,0,0,3,0.67,.182
Abe A Alvarez,BOS,0,0,15.43,2,0,0,0,0,0,2.1,6,4,4,1,0,0,1,2.57,.462
Jorge J Campillo,SEA,0,0,0.00,2,1,0,0,0,0,2.0,1,0,0,0,0,1,1,1.00,.125
Dave D Gassner,MIN,1,0,5.87,2,2,0,0,0,0,7.2,9,7,5,1,0,1,2,1.30,.281
Andrew A Good,DET,0,0,5.40,2,0,0,0,0,0,5.0,4,3,3,1,0,1,7,1.00,.211
Alex A Graman,NYY,0,0,13.50,2,0,0,0,0,0,1.1,3,2,2,1,0,2,0,3.75,.429
Chuck C James,ATL,0,0,1.59,2,0,0,0,0,0,5.2,4,1,1,0,0,3,5,1.24,.200
Britt B Reames,OAK,0,0,9.53,2,0,0,0,0,0,5.2,10,6,6,2,1,2,4,2.12,.400
David D Sanders,CWS,0,0,13.50,2,0,0,0,0,0,2.0,3,3,3,1,0,1,1,2.00,.375
Joe J Saunders,LAA,0,0,7.71,2,2,0,0,0,0,9.1,10,8,8,3,0,4,4,1.50,.270
Jon J Switzer,TB,0,0,6.75,2,0,0,0,0,0,4.0,5,4,3,0,0,7,5,3.00,.278
Brian B Tallet,CLE,0,0,7.71,2,0,0,0,0,0,4.2,6,4,4,2,1,3,2,1.93,.300
Justin J Thompson,TEX,0,0,21.60,2,0,0,0,0,0,1.2,4,4,4,2,0,0,1,2.40,.444
Justin J Verlander,DET,0,2,7.15,2,2,0,0,0,0,11.1,15,9,9,1,1,5,7,1.76,.313
Adam A Wainwright,STL,0,0,13.50,2,0,0,0,0,0,2.0,2,3,3,1,0,1,0,1.50,.250
Matt M Whiteside,TOR,0,0,19.64,2,0,0,0,0,0,3.2,6,8,8,3,1,5,5,3.00,.353
Yorman Y Bazardo,FLA,0,0,21.60,1,0,0,0,0,0,1.2,5,5,4,0,0,2,2,4.20,.500
Colter C Bean,NYY,0,0,4.50,1,0,0,0,0,0,2.0,1,1,1,0,0,2,2,1.50,.143
Frank F Brooks,ATL,0,0,0.00,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,3.00,1.000
Bryan B Bullington,PIT,0,0,13.50,1,0,0,0,0,0,1.1,1,2,2,0,1,1,1,1.50,.250
Sean S Burroughs,SD,0,0,27.00,1,0,0,0,0,0,1.0,4,3,3,1,0,0,0,4.00,.571
Frank F Castillo,FLA,0,1,10.38,1,1,0,0,0,0,4.1,4,5,5,0,0,5,4,2.08,.235
Travis T Driskill,HOU,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,2,1.00,.250
Edgar E Gonzalez,ARI,0,0,108.00,1,0,0,0,0,0,0.1,2,4,4,1,0,2,1,12.00,.667
Seth S Greisinger,ATL,0,0,3.60,1,1,0,0,0,0,5.0,7,2,2,1,0,1,2,1.60,.350
Jeremy J Guthrie,CLE,0,0,6.00,1,0,0,0,0,0,6.0,9,4,4,2,0,2,3,1.83,.360
Mike M Johnston,PIT,0,0,36.00,1,0,0,0,0,0,1.0,4,4,4,2,0,0,2,4.00,.571
Masao M Kida,SEA,0,0,4.50,1,0,0,0,0,0,2.0,2,1,1,1,0,0,0,1.00,.250
Bobby B Madritsch,SEA,0,1,6.23,1,1,0,0,0,0,4.1,4,3,3,1,0,1,1,1.15,.235
Ramiro R Mendoza,NYY,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,1,0,0,1,2.00,.400
Justin J Miller,TOR,0,0,15.43,1,0,0,0,0,0,2.1,5,4,4,3,0,0,2,2.14,.417
Kazuhito K Tadano,CLE,0,0,2.25,1,0,0,0,0,0,4.0,4,1,1,0,0,0,1,1.00,.250
John J Webb,TB,0,1,18.00,1,1,0,0,0,0,4.0,6,8,8,1,1,4,2,2.50,.333
Matt M White,WSH,0,1,9.00,1,1,0,0,0,0,4.0,4,4,4,0,1,3,3,1.75,.267
