PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Raul R Casanova,BAL,33,88,3,16,1,0,1,8,10,19,0,0,.182,.270,.227,.497
Mike M Hampton,COL,33,64,9,22,2,0,3,5,1,13,1,1,.344,.354,.516,.870
Livan L Hernandez,SF,33,64,6,15,4,1,0,6,0,9,0,0,.234,.231,.328,.559
Mike M Holtz,SD,33,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Greg G Maddux,ATL,33,59,6,11,3,0,0,2,0,8,1,0,.186,.186,.237,.424
Hideo H Nomo,LA,33,63,3,4,2,0,1,3,5,32,0,0,.063,.132,.143,.275
Luis L Ordaz,KC,33,94,11,21,2,0,0,4,12,13,2,3,.223,.308,.245,.553
Roy R Oswalt,HOU,33,77,5,10,2,0,0,4,4,26,0,0,.130,.183,.156,.339
Josh J Paul,CWS,33,104,11,25,4,0,0,11,9,22,2,0,.240,.302,.279,.581
John J Riedling,CIN,33,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Grant G Roberts,NYM,33,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Javier J Vazquez,MON,33,73,7,13,0,0,0,4,3,9,0,1,.178,.211,.178,.389
Gerald G Williams R,NYY,33,17,6,0,0,0,0,0,2,4,2,0,.000,.105,.000,.105
Jay J Bell,ARI,32,49,3,8,1,0,2,11,5,9,0,0,.163,.250,.306,.556
Matt M Cepicky,MON,32,74,7,16,3,0,3,15,4,21,0,0,.216,.256,.378,.635
Coco C Crisp,CLE,32,127,16,33,9,2,1,9,11,19,4,1,.260,.314,.386,.700
Ryan R Dempster,CIN,32,63,2,8,1,1,0,3,2,20,0,0,.127,.154,.175,.328
Josh J Fogg,PIT,32,58,2,7,0,0,0,1,2,22,0,0,.121,.150,.121,.271
Brian B Lawrence,SD,32,63,1,6,2,0,0,6,5,14,0,0,.095,.162,.127,.289
Eddie E Oropesa,ARI,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Sheets,MIL,32,68,2,6,1,0,0,3,4,39,0,0,.088,.139,.103,.242
Dan D Smith,MON,32,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Greg G Swindell,ARI,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Wood,CHC,32,72,5,12,0,0,1,5,3,28,0,0,.167,.200,.208,.408
Peter P Bergeron C,MON,31,123,24,23,3,2,0,7,22,44,10,3,.187,.310,.244,.554
Gookie G Dawkins S,CIN,31,48,2,6,2,0,0,0,6,21,2,1,.125,.222,.167,.389
Ryan R Jensen,SF,31,56,5,6,2,0,0,2,0,18,0,0,.107,.123,.143,.266
Hector H Mercado,PHI,31,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Matt M Morris,STL,31,71,4,12,3,0,0,3,3,23,0,0,.169,.203,.211,.414
Damian D Moss,ATL,31,50,2,5,1,0,0,2,4,24,0,0,.100,.167,.120,.287
Russ R Ortiz,SF,31,69,11,17,5,0,2,9,6,17,0,0,.246,.299,.406,.704
Jose J Rijo,CIN,31,16,0,2,0,0,0,0,0,7,0,0,.125,.125,.125,.250
Denny D Stark,COL,31,41,4,7,3,0,1,4,0,19,0,0,.171,.167,.317,.484
Brandon B Villafuerte,SD,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Zambrano,CHC,31,30,0,1,1,0,0,0,0,15,0,0,.033,.033,.067,.100
Pedro P Astacio,NYM,30,62,3,10,2,0,0,1,0,31,0,0,.161,.175,.194,.368
Matt M Clement,CHC,30,61,4,3,2,0,0,4,1,34,0,0,.049,.108,.082,.190
Elmer E Dessens,CIN,30,45,1,9,0,0,0,5,3,11,0,0,.200,.250,.200,.450
Jason J Jennings,COL,30,62,6,19,4,0,0,11,3,13,0,0,.306,.348,.371,.720
Al A Leiter,NYM,30,53,3,8,1,0,0,2,8,28,0,0,.151,.262,.170,.432
Matt M Mantei,ARI,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blaine B Neal,FLA,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tomo T Ohka,MON,30,55,3,7,1,0,0,2,4,28,0,0,.127,.186,.145,.332
Augie A Ojeda S,CHC,30,70,4,13,4,0,0,4,5,5,1,0,.186,.247,.243,.490
Odalis O Perez,LA,30,64,5,10,5,0,1,4,1,13,0,0,.156,.169,.281,.450
Chris C Reitsma,CIN,30,30,0,3,0,0,0,2,1,12,0,0,.100,.129,.100,.229
Brett B Tomko,SD,30,66,2,12,2,0,0,6,1,20,0,0,.182,.194,.212,.406
Randy R Wolf,PHI,30,59,6,8,4,0,1,4,4,24,0,0,.136,.190,.254,.445
A. J. A Burnett,FLA,29,57,1,6,2,0,1,3,5,28,0,0,.105,.177,.193,.370
Jaime J Cerda,NYM,29,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Duckworth,PHI,29,48,3,9,1,0,0,4,5,11,0,0,.188,.264,.208,.472
Shawn S Estes,CIN,29,43,1,3,1,0,1,3,0,17,0,0,.070,.070,.163,.233
Nelson N Figueroa,MIL,29,15,0,2,0,0,0,3,1,6,0,0,.133,.188,.133,.321
Brian B Fuentes,COL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Helling,ARI,29,46,3,2,0,0,0,1,8,16,0,0,.043,.200,.043,.244
Jose J Molina,ANA,29,70,5,19,3,0,0,5,5,15,0,2,.271,.312,.314,.626
Vicente V Padilla,PHI,29,58,1,3,1,0,0,5,0,31,0,0,.052,.067,.069,.136
Kit K Pellow,KC,29,63,6,15,1,0,1,5,9,21,1,1,.238,.342,.302,.644
Julio J Ramirez C,ANA,29,32,6,9,0,1,1,7,2,14,0,2,.281,.343,.438,.780
Steve S Trachsel,NYM,29,46,4,5,0,1,0,4,1,19,0,0,.109,.128,.152,.280
Masato M Yoshii,MON,29,35,2,2,1,0,0,0,3,13,0,0,.057,.154,.086,.240
Keith K Ginter,MIL,28,81,7,19,9,0,1,8,17,15,0,0,.235,.374,.383,.756
Gary G Knotts,FLA,28,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Albie A Lopez,ATL,28,9,0,1,0,0,0,0,0,6,0,0,.111,.111,.111,.222
Jason J Marquis,ATL,28,38,6,5,0,0,1,1,0,16,0,0,.132,.132,.211,.342
Wil W Nieves,SD,28,72,2,13,3,1,0,3,4,15,1,0,.181,.224,.250,.474
Juan J Rivera L,NYY,28,83,9,22,5,0,1,6,6,10,1,1,.265,.311,.361,.673
Paul P Shuey,LA,28,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Gene G Stechschulte,STL,28,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
John J Thomson,NYM,28,52,4,11,0,0,0,3,3,19,0,0,.212,.250,.212,.462
Jimmy J Anderson,PIT,27,42,1,5,0,0,0,1,2,12,0,0,.119,.159,.119,.278
Andy A Ashby,LA,27,48,5,6,0,0,1,4,2,23,0,0,.125,.160,.188,.348
Mark M Corey,COL,27,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J D' Amico,NYM,27,37,2,4,0,0,0,0,2,22,0,0,.108,.154,.108,.262
Oswaldo O Mairena,FLA,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Morgan,ARI,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Schmidt,SF,27,56,3,7,2,0,0,2,2,28,0,0,.125,.155,.161,.316
Marco M Scutaro,NYM,27,36,2,8,0,1,1,6,0,11,0,1,.222,.216,.361,.577
Julian J Tavarez,FLA,27,40,3,5,0,0,0,5,2,17,0,0,.125,.167,.125,.292
Matt M Walbeck,DET,27,85,4,20,2,0,0,3,3,14,0,0,.235,.258,.259,.517
Tony T Armas,MON,26,50,1,5,0,1,0,2,1,16,0,0,.100,.118,.140,.258
Kris K Benson,PIT,26,40,3,7,1,0,0,1,0,11,0,0,.175,.175,.200,.375
Ricky R Bottalico,PHI,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Eyre,SF,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ross R Gload,COL,26,31,4,8,1,0,1,4,3,7,0,0,.258,.324,.387,.711
Kaz K Ishii,LA,26,50,1,5,0,0,0,2,2,21,0,0,.100,.135,.100,.235
Wade W Miller,HOU,26,62,7,11,3,0,0,4,0,21,0,0,.177,.175,.226,.400
Chris C Nichting,COL,26,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Luis L Pineda,CIN,26,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Segui,BAL,26,95,10,25,4,0,2,16,11,22,0,0,.263,.336,.368,.705
Jason J Smith,TB,26,65,9,13,1,2,1,6,2,24,3,0,.200,.224,.323,.547
Mike M Buddie,MIL,25,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cesar C Crespo L,SD,25,29,5,5,2,0,0,0,3,6,3,2,.172,.250,.241,.491
Carlos C Hernández Hernandez,HOU,25,35,3,6,0,0,0,1,2,11,0,0,.171,.216,.171,.388
Dave D Mc Carty L,TB,25,66,5,9,1,0,2,4,6,19,0,0,.136,.230,.242,.472
Bryant B Nelson,BOS,25,34,6,9,3,0,0,2,4,1,1,1,.265,.342,.353,.695
Ruben R Quevedo,MIL,25,42,2,4,0,0,0,3,2,21,0,0,.095,.136,.095,.232
B. J. B Surhoff,ATL,25,75,5,22,5,0,0,9,9,5,1,3,.293,.369,.360,.729
Josh J Bard,CLE,24,90,9,20,5,0,3,12,4,13,0,0,.222,.255,.378,.633
Hee- Seop H Choi,CHC,24,50,6,9,1,0,2,4,7,15,0,0,.180,.281,.320,.601
Brian B Lesher,TOR,24,38,2,5,1,0,0,2,4,15,0,0,.132,.209,.158,.367
Marty M Malloy,FLA,24,25,1,3,0,0,0,1,2,8,0,0,.120,.185,.120,.305
Brad B Penny,FLA,24,48,1,8,2,0,0,1,0,14,0,0,.167,.167,.208,.375
Victor V Santos,COL,24,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jason J Simontacchi,STL,24,50,5,12,0,0,0,2,2,15,0,0,.240,.269,.240,.509
Josh J Beckett,FLA,23,31,0,1,1,0,0,0,0,21,0,0,.032,.032,.065,.097
Jason J Boyd,SD,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Hafner D,TEX,23,62,6,15,4,1,1,6,8,15,0,1,.242,.329,.387,.716
Brandon B Larson,CIN,23,51,8,14,2,0,4,13,6,10,1,0,.275,.362,.549,.911
Ryan R Ludwick C,TEX,23,81,10,19,6,0,1,9,7,24,2,1,.235,.295,.346,.641
Mark M Quinn R,KC,23,76,9,18,4,0,2,11,5,15,2,1,.237,.301,.368,.670
Jim J Rushford R,MIL,23,77,8,11,2,0,1,6,6,9,0,0,.143,.214,.208,.422
Jamey J Wright,STL,23,38,0,5,3,0,0,0,0,16,0,0,.132,.132,.211,.342
Ryan R Christenson C,MIL,22,58,5,9,4,0,1,3,5,13,0,0,.155,.222,.276,.498
Satoru S Komiyama,NYM,22,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Scott S Linebrink,HOU,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Henry H Mateo,MON,22,23,1,4,0,1,0,0,2,6,2,0,.174,.240,.261,.501
Dave D Mlicki,HOU,22,27,2,5,1,0,0,1,0,9,0,0,.185,.185,.222,.407
Greg G La Rocca,CLE,21,52,12,14,3,1,0,4,6,6,1,0,.269,.367,.365,.732
Takahito T Nomura,MIL,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damian D Rolls R,TB,21,89,15,26,6,1,0,6,3,16,2,5,.292,.330,.382,.712
Chris C Widger,NYY,21,64,4,19,5,0,0,5,2,9,0,0,.297,.338,.375,.713
Brian B Banks,FLA,20,28,3,9,1,0,1,4,1,6,0,0,.321,.345,.464,.809
Angel A Berroa S,KC,20,75,8,17,7,1,0,5,7,10,3,0,.227,.301,.347,.648
Shawn S Chacon,COL,20,35,3,9,1,0,0,2,0,14,0,0,.257,.257,.286,.543
Mike M Colangelo L,OAK,20,23,2,4,1,0,0,0,1,2,0,0,.174,.240,.217,.457
Jon J Lieber,CHC,20,43,2,7,1,0,0,0,1,10,0,0,.163,.182,.186,.368
Henry H Rodriguez,MON,20,20,1,1,0,0,0,3,4,8,0,0,.050,.200,.050,.250
Andy A Benes,STL,19,34,3,7,1,0,1,2,1,9,0,0,.206,.229,.324,.552
Bartolo B Colon,MON,19,45,1,6,0,0,0,3,0,23,0,0,.133,.149,.133,.282
Tom T Davey,SD,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Day,MON,19,6,1,1,0,0,0,0,1,4,0,0,.167,.286,.167,.452
Bill B Hall S,MIL,19,36,3,7,1,1,1,5,3,13,0,1,.194,.256,.361,.618
Hansel H Izquierdo,FLA,19,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Mulholland,LA,19,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pete P Munro,HOU,19,22,1,3,0,0,0,2,1,6,0,0,.136,.174,.136,.310
Abraham M. A Nunez C,FLA,19,17,2,2,0,0,0,1,0,5,0,1,.118,.118,.118,.235
Bret B Prinz,ARI,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
So S Taguchi L,STL,19,15,4,6,0,0,0,2,2,1,1,0,.400,.471,.400,.871
Andres A Torres C,DET,19,70,7,14,1,1,0,3,6,16,2,2,.200,.266,.243,.509
Omar O Infante S,DET,18,72,4,24,3,0,1,6,3,10,0,1,.333,.360,.417,.777
Bobby B Jones,SD,18,33,2,5,0,0,0,2,0,11,0,0,.152,.152,.152,.303
Pat P Mahomes,CHC,18,5,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Eric E Munson D,DET,18,59,3,11,0,0,2,5,6,11,0,0,.186,.269,.288,.557
Bobby B Smith,TB,18,63,4,11,2,0,1,6,3,25,0,0,.175,.212,.254,.466
Earl E Snyder,CLE,18,55,5,11,2,0,1,4,6,21,0,0,.200,.279,.291,.570
Kevin K Brown,LA,17,20,2,5,1,0,1,2,0,11,0,0,.250,.250,.450,.700
Ivan I Cruz,STL,17,14,2,5,0,0,1,3,1,3,0,0,.357,.400,.571,.971
Luis L Matos R,BAL,17,31,0,4,1,0,0,1,1,6,1,0,.129,.156,.161,.318
Ryan R Mc Guire,BAL,17,26,0,2,1,0,0,2,2,7,0,0,.077,.143,.115,.258
Cliff C Politte,TOR,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Prior,CHC,17,35,3,6,4,0,0,4,2,15,0,0,.171,.216,.286,.502
Tim T Redding,HOU,17,20,0,2,0,0,0,2,0,12,0,0,.100,.100,.100,.200
Esix E Snead,NYM,17,13,3,4,0,0,1,3,1,4,4,3,.308,.357,.538,.896
Woody W Williams,STL,17,29,3,6,3,0,1,3,0,9,0,0,.207,.226,.414,.640
Izzy I Alcantara,MIL,16,32,3,8,1,0,2,5,0,6,0,1,.250,.250,.469,.719
Jason J Bere,CHC,16,24,1,3,2,0,0,0,0,11,0,0,.125,.125,.208,.333
Larry L Bigbie,BAL,16,34,1,6,1,0,0,3,1,11,1,0,.176,.194,.206,.400
Joe J Borchard L,CWS,16,36,5,8,0,0,2,5,1,14,0,0,.222,.243,.389,.632
Dee D Brown L,KC,16,51,5,12,3,1,1,7,4,20,0,0,.235,.291,.392,.683
Jamey J Carroll,MON,16,71,16,22,5,3,1,6,4,12,1,0,.310,.347,.507,.854
Will W Cunnane,CHC,16,4,2,1,0,0,0,0,1,0,0,0,.250,.400,.250,.650
Jeff J Da Vanon,ANA,16,30,3,5,3,0,1,4,2,6,1,0,.167,.219,.367,.585
Kane K Davis,NYM,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C Finley,STL,16,32,2,3,1,0,0,1,0,14,0,0,.094,.094,.125,.219
Marcus M Jensen,MIL,16,35,2,4,0,0,1,4,4,11,0,0,.114,.200,.200,.400
Jonathan J Johnson,SD,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mahoney,CHC,16,29,2,6,3,0,0,3,1,10,0,0,.207,.233,.310,.544
Jose J Parra,ARI,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Peavy,SD,16,33,4,7,3,0,0,2,0,13,0,1,.212,.212,.303,.515
Oliver O Pérez Perez,SD,16,30,1,4,0,0,0,0,0,11,0,0,.133,.133,.133,.267
Kirk K Saarloos,HOU,16,30,0,2,1,0,0,2,0,11,0,0,.067,.067,.100,.167
Dennis D Tankersley,SD,16,13,2,4,1,0,1,1,0,2,0,0,.308,.308,.615,.923
Manny M Aybar,SF,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Toby T Borland,FLA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J Cardona,SD,15,39,2,4,1,0,0,2,2,10,0,0,.103,.143,.128,.271
Alberto A Castillo,NYY,15,37,3,5,1,1,0,4,1,12,0,0,.135,.158,.216,.374
Chone C Figgins,ANA,15,12,6,2,1,0,0,1,0,5,2,1,.167,.167,.250,.417
Jason J Kershner,SD,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Mann,HOU,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Olsen,FLA,15,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167
Robert R Person,PHI,15,24,3,2,0,0,2,7,2,17,0,0,.083,.154,.333,.487
Kevin K Pickford,SD,15,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Al A Reyes,PIT,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jayson J Werth R,TOR,15,46,4,12,2,1,0,6,6,11,1,0,.261,.340,.348,.687
Barry B Wesson C,HOU,15,20,1,4,0,1,0,1,1,5,0,0,.200,.238,.300,.538
Tony T Alvarez C,PIT,14,26,6,8,2,0,1,2,3,5,1,0,.308,.379,.500,.879
Mike M Bynum,SD,14,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Howie H Clark D,BAL,14,53,3,16,5,0,0,4,3,6,0,0,.302,.362,.396,.758
Jared J Fernandez,CIN,14,10,2,2,0,0,0,1,1,7,0,0,.200,.273,.200,.473
Dave D Hollins,PHI,14,17,1,2,0,0,0,0,0,3,0,1,.118,.167,.118,.284
Bobby B Jones,SD,14,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Podsednik L,SEA,14,20,2,4,0,0,1,5,4,6,0,0,.200,.320,.350,.670
Joe J Roa,PHI,14,25,1,6,1,0,0,2,1,5,0,0,.240,.259,.280,.539
Lou L Collier,MON,13,11,3,1,1,0,0,0,1,3,0,0,.091,.231,.182,.413
Mike M James,COL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felix F Jose,ARI,13,19,5,5,0,0,2,4,4,8,0,0,.263,.360,.579,.939
Josias J Manzanillo,PIT,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Middlebrook,NYM,13,11,2,2,0,0,0,0,1,3,0,0,.182,.250,.182,.432
Craig C Monroe R,DET,13,25,3,3,1,0,1,1,0,5,0,2,.120,.154,.280,.434
Doug D Nickle,SD,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Orie,CHC,13,32,4,9,3,0,0,5,1,4,0,0,.281,.306,.375,.681
Wily Mo W Peña Pena,CIN,13,18,1,4,0,0,1,1,0,11,0,0,.222,.222,.389,.611
Pedro P Swann,TOR,13,12,3,1,0,0,0,1,1,6,0,0,.083,.154,.083,.237
Steve S Torrealba,ATL,13,17,1,1,0,0,0,1,3,4,0,0,.059,.200,.059,.259
Alfredo A Amezaga,ANA,12,13,3,7,2,0,0,2,0,1,1,0,.538,.538,.692,1.231
Kevin K Beirne,LA,12,5,1,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800
Willie W Bloomquist L,SEA,12,33,11,15,4,0,0,7,5,2,3,1,.455,.526,.576,1.102
Mike M Caruso S,KC,12,20,3,2,0,0,0,0,1,2,0,0,.100,.143,.100,.243
Kory K De Haan L,SD,12,11,1,1,0,0,0,0,0,6,0,0,.091,.091,.091,.182
Wilson W Delgado S,STL,12,20,2,4,2,0,2,5,0,6,0,0,.200,.200,.600,.800
Darryl D Kile,STL,12,22,0,2,0,0,0,0,1,9,0,0,.091,.130,.091,.221
Victor V Martinez,CLE,12,32,2,9,1,0,1,5,3,2,0,0,.281,.333,.406,.740
T. J. T Mathews,HOU,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G Molina,STL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Myers,PHI,12,23,0,3,1,0,0,1,0,9,0,0,.130,.130,.174,.304
Nick N Neugebauer,MIL,12,19,0,2,1,0,0,1,0,4,0,0,.105,.105,.158,.263
Shane S Reynolds,HOU,12,21,0,1,1,0,0,3,0,12,0,0,.048,.048,.095,.143
Wilkin W Ruan,LA,12,11,2,3,1,0,0,3,0,2,0,0,.273,.273,.364,.636
Freddy F Sanchez,BOS,12,16,3,3,0,0,0,2,2,3,0,0,.188,.278,.188,.465
Travis T Smith,STL,12,18,0,3,0,0,0,2,0,6,0,0,.167,.167,.167,.333
Garrett G Stephenson,STL,12,12,0,0,0,0,0,0,1,8,0,0,.000,.077,.000,.077
Brian B Tollberg,SD,12,19,0,3,1,0,0,0,2,5,0,0,.158,.238,.211,.449
Mike M Bacsik,NYM,11,18,0,2,1,0,0,2,0,3,0,0,.111,.111,.167,.278
Troy T Brohawn,SF,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Joseph,STL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Meadows,PIT,11,18,0,0,0,0,0,1,0,10,0,0,.000,.000,.000,.000
Rodney R Myers,SD,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donovan D Osborne,CHC,11,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Phillips,CLE,11,31,5,8,3,1,0,4,3,6,0,0,.258,.343,.419,.762
Jason J Phillips,NYM,11,19,4,7,0,0,1,3,1,1,0,0,.368,.409,.526,.935
Kevin K Walker,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francis F Beltran,CHC,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marlon M Byrd C,PHI,10,35,2,8,2,0,1,1,1,8,0,2,.229,.250,.371,.621
Johnny J Estrada,PHI,10,17,0,2,1,0,0,2,2,2,0,0,.118,.211,.176,.387
Jason J Hart L,TEX,10,15,2,4,3,0,0,0,2,7,0,0,.267,.353,.467,.820
Donzell D Mc Donald L,KC,10,22,3,4,2,0,0,1,4,5,1,0,.182,.296,.273,.569
Brian B Moehler,CIN,10,14,0,0,0,0,0,0,1,4,0,0,.000,.067,.000,.067
Lyle L Overbay,ARI,10,10,0,1,0,0,0,1,0,5,0,0,.100,.100,.100,.200
Jeriome J Robertson,HOU,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Silva,CIN,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bud B Smith,STL,10,14,0,3,1,0,0,1,1,4,0,0,.214,.267,.286,.552
Dave D Williams,PIT,10,16,1,2,0,0,1,3,0,12,0,0,.125,.125,.313,.438
Jeff J Williams,LA,10,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Bronson B Arroyo,PIT,9,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Casey C Blake,MIN,9,20,2,4,1,0,0,1,2,7,0,0,.200,.273,.250,.523
Juan J Brito,KC,9,23,1,7,2,0,0,1,0,3,0,0,.304,.304,.391,.696
Clay C Condrey,SD,9,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Aaron A Cook,COL,9,11,0,1,0,0,0,1,0,0,0,0,.091,.091,.091,.182
J. J Davis,PIT,9,10,1,1,0,0,0,0,0,4,0,0,.100,.182,.100,.282
Randy R Flores,COL,9,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Esteban E German,OAK,9,35,4,7,0,0,0,0,4,11,1,0,.200,.300,.200,.500
Ramiro R Mendoza,NYY,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Nick N Punto,PHI,9,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Duaner D Sanchez,PIT,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Childers,MIL,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mitch M Meluskey,DET,8,27,3,6,0,0,0,1,5,3,0,0,.222,.353,.222,.575
Mike M Moriarty S,BAL,8,16,0,3,1,0,0,3,0,2,0,1,.188,.188,.250,.438
Michael M Restovich L,MIN,8,13,3,4,0,0,1,1,1,4,1,0,.308,.357,.538,.896
David D Ross,LA,8,10,2,2,1,0,1,2,2,4,0,0,.200,.385,.600,.985
Oscar O Salazar,DET,8,21,2,4,1,0,1,3,1,2,0,0,.190,.227,.381,.608
Jesus J Sanchez,CHC,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Smyth,CHC,8,9,1,2,0,0,0,1,0,1,0,0,.222,.222,.222,.444
Chris C Snelling L,SEA,8,27,2,4,0,0,1,3,2,4,0,0,.148,.207,.259,.466
Joe J Thurston,LA,8,13,1,6,1,0,0,1,0,1,0,0,.462,.429,.538,.967
Carlos C Almanzar,CIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Andrews,BOS,7,13,2,1,1,0,0,0,1,3,0,0,.077,.200,.154,.354
Bruce B Aven L,CLE,7,17,1,2,0,0,0,0,4,4,1,0,.118,.286,.118,.403
Kevin K Barker,SD,7,19,0,3,0,0,0,0,1,6,1,0,.158,.200,.158,.358
Alan A Benes,CHC,7,13,0,1,0,0,0,0,1,8,0,0,.077,.143,.077,.220
Kevin K Cash,TOR,7,14,1,2,0,0,0,0,1,4,0,0,.143,.200,.143,.343
Humberto H Cota,PIT,7,17,2,5,1,0,0,0,1,4,0,0,.294,.333,.353,.686
Tim T Drew,MON,7,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Matt M Duff,STL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Flores,OAK,7,3,2,0,0,0,0,0,1,0,1,1,.000,.400,.000,.400
Kevin K Jarvis,SD,7,9,0,3,0,0,0,0,2,3,0,0,.333,.455,.333,.788
David D Lamb S,MIN,7,10,0,1,0,0,0,0,0,2,0,0,.100,.100,.100,.200
Hector H Ortiz,TEX,7,14,1,3,1,0,1,2,1,1,0,0,.214,.267,.500,.767
John J Patterson,ARI,7,10,1,1,0,0,0,0,1,4,0,0,.100,.182,.100,.282
Cody C Ransom,SF,7,3,2,2,0,0,0,1,1,1,0,0,.667,.750,.667,1.417
Michael M Ryan L,MIN,7,11,3,1,0,0,0,0,0,2,0,0,.091,.091,.091,.182
Todd T Sears,MIN,7,12,2,4,2,0,0,0,0,1,0,0,.333,.333,.500,.833
