PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Willie W Bloomquist,SEA,93,188,27,46,10,0,2,18,10,48,13,2,.245,.283,.330,.613
Enrique E Wilson,NYY,93,240,19,51,9,0,6,31,15,20,1,2,.213,.254,.325,.579
Wes W Helms,MIL,92,274,24,72,13,1,4,28,24,60,0,1,.263,.331,.361,.692
Ray R Lankford L,STL,92,200,36,51,14,1,6,22,29,55,2,2,.255,.349,.425,.774
Shannon S Stewart L,MIN,92,378,46,115,17,2,11,47,47,44,6,3,.304,.380,.447,.827
Rey R Sanchez,TB,91,285,23,70,14,3,2,26,12,28,0,1,.246,.281,.337,.617
Eli E Marrero L,ATL,90,250,37,80,18,1,10,40,23,50,4,1,.320,.374,.520,.894
Robert R Fick,SD,89,226,14,45,5,2,6,26,22,36,0,0,.199,.277,.319,.595
Luis L Matos C,BAL,89,330,36,74,18,0,6,28,19,60,12,4,.224,.275,.333,.609
Dave D Mc Carty,BOS,89,151,24,39,8,1,4,17,14,40,1,0,.258,.327,.404,.731
Jayson J Werth L,LA,89,290,56,76,11,3,16,47,30,85,4,1,.262,.338,.486,.825
Matthew M Le Croy D,MIN,88,264,25,71,14,0,9,39,16,60,0,0,.269,.321,.424,.745
Doug D Glanville C,PHI,87,162,21,34,1,1,2,14,8,21,8,0,.210,.244,.265,.510
John J Mabry L,STL,87,240,32,71,11,0,13,40,26,63,0,1,.296,.363,.504,.867
Gary G Matthews R,TEX,87,280,37,77,17,1,11,36,33,64,5,1,.275,.350,.461,.811
Jerry J Hairston R,BAL,86,287,43,87,19,1,2,24,29,29,13,8,.303,.378,.397,.775
Dave D Hansen,SD,86,106,15,26,5,0,2,12,21,21,0,0,.245,.367,.349,.716
Tomas T Perez,PHI,86,176,22,38,13,2,6,21,9,44,0,0,.216,.257,.415,.672
Jim J Brower,SF,85,2,1,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167
Karim K Garcia C,BAL,85,258,33,59,7,2,10,33,14,50,3,0,.229,.265,.388,.653
Ray R King,STL,84,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Menechino,TOR,84,269,40,74,13,4,9,26,37,52,0,2,.275,.371,.454,.824
Alex A Gonzalez S,SD,83,285,36,64,18,1,7,27,14,64,2,2,.225,.263,.368,.632
Ken K Griffey C,CIN,83,300,49,76,18,0,20,60,44,67,1,0,.253,.351,.513,.864
Bobby B Kielty L,OAK,83,238,29,51,14,1,7,31,35,47,1,0,.214,.321,.370,.691
Kenny K Lofton C,NYY,83,276,51,76,10,7,3,18,31,27,7,3,.275,.346,.395,.741
Hector H Luna,STL,83,173,25,43,7,2,3,22,13,37,6,3,.249,.304,.364,.668
Brent B Mayne,LA,83,190,14,42,6,1,0,15,27,41,1,0,.221,.314,.263,.577
Charles C Thomas L,ATL,83,236,35,68,8,4,7,31,21,45,3,1,.288,.368,.445,.813
Carl C Everett D,CWS,82,281,29,73,17,1,7,35,16,45,1,0,.260,.319,.402,.722
Salomon S Torres,PIT,82,2,0,1,1,0,0,0,0,1,0,0,.500,.500,1.000,1.500
Javier J Valentin,CIN,82,202,18,47,10,1,6,20,17,36,0,0,.233,.293,.381,.674
Larry L Walker R,STL,82,258,51,77,16,4,17,47,49,57,6,0,.298,.424,.589,1.013
Nomar N Garciaparra S,CHC,81,321,52,99,21,3,9,41,24,30,4,1,.308,.365,.477,.842
Mark M Grudzielanek,CHC,81,257,32,79,12,1,6,23,15,32,1,1,.307,.347,.432,.779
Mike M Redmond,FLA,81,246,19,63,15,0,2,25,14,28,1,0,.256,.315,.341,.656
Jason J Giambi,NYY,80,264,33,55,9,0,12,40,47,62,0,1,.208,.342,.379,.720
Chris C Reitsma,ATL,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Robinson L,SD,80,92,20,27,4,0,0,5,5,8,11,4,.293,.330,.337,.667
Luis L Ayala,MON,79,9,0,3,1,0,0,0,0,3,0,0,.333,.333,.444,.778
Carlos C Baerga,ARI,79,85,6,20,2,0,2,11,6,12,0,0,.235,.309,.329,.638
Rheal R Cormier,PHI,79,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lenny L Harris,FLA,79,95,7,20,5,0,1,17,3,8,0,0,.211,.232,.295,.527
Felipe F Lopez S,CIN,79,264,35,64,18,2,7,31,25,81,1,1,.242,.314,.405,.719
Alex A Sanchez C,DET,79,332,41,107,9,3,2,26,7,50,19,13,.322,.335,.386,.721
Mike M Stanton,NYM,79,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
Daryle D Ward,PIT,79,293,39,73,17,2,15,57,22,45,0,0,.249,.305,.474,.780
Vance V Wilson,NYM,79,157,18,43,10,1,4,21,11,24,1,0,.274,.335,.427,.762
Cody C Ransom S,SF,78,68,13,17,6,0,1,11,6,20,2,2,.250,.320,.382,.702
Scott S Eyre,SF,77,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Goodwin,CHC,77,105,11,21,8,0,0,3,8,22,5,0,.200,.254,.276,.531
Brad B Lidge,HOU,77,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mc Lemore,OAK,77,250,29,62,14,0,2,21,41,33,0,2,.248,.355,.328,.683
Jose J Offerman,MIN,77,172,22,44,14,2,2,22,29,31,1,1,.256,.363,.395,.758
Olmedo O Saenz,LA,77,111,17,31,1,0,8,22,12,33,0,0,.279,.352,.505,.856
Dewayne D Wise L,ATL,77,162,24,37,9,4,6,17,9,28,6,1,.228,.272,.444,.716
Antonio A Alfonseca,ATL,76,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Fullmer D,TEX,76,258,41,60,19,1,11,33,27,30,1,2,.233,.310,.442,.752
Gary G Bennett,MIL,75,219,18,49,14,0,3,20,22,32,1,0,.224,.297,.329,.626
Frank F Catalanotto L,TOR,75,249,27,73,19,1,1,26,17,33,1,0,.293,.344,.390,.734
Tony T Graffanino,KC,75,278,37,73,11,0,3,26,27,38,10,2,.263,.332,.335,.667
Todd T Greene,COL,75,195,23,55,14,0,10,35,13,38,0,0,.282,.325,.508,.833
Brooks B Kieschnick,MIL,75,63,2,17,3,0,1,7,5,16,0,0,.270,.324,.365,.689
Joe J Mc Ewing,NYM,75,138,17,35,3,1,1,16,9,32,4,1,.254,.297,.312,.609
Guillermo G Mota,FLA,75,12,1,2,1,0,0,1,0,7,0,0,.167,.167,.250,.417
Julian J Tavarez,STL,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,CHC,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,PHI,74,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Quinton Q Mc Cracken L,ARI,74,176,26,48,11,1,2,13,15,27,3,5,.273,.328,.381,.709
Justin J Morneau,MIN,74,280,39,76,17,0,19,58,28,54,0,0,.271,.340,.536,.876
Eddie E Pérez Perez,ATL,74,170,14,39,12,0,3,13,11,29,0,0,.229,.286,.353,.639
Shane S Spencer L,NYM,74,185,21,52,10,1,4,26,13,37,6,0,.281,.332,.411,.742
Chris C Stynes,PIT,74,162,16,35,10,0,1,16,9,23,0,0,.216,.266,.296,.562
Frank F Thomas D,CWS,74,240,53,65,16,0,18,49,64,57,0,2,.271,.434,.563,.997
Alfredo A Amezaga S,ANA,73,93,12,15,2,0,2,11,3,24,3,2,.161,.212,.247,.459
Nick N Johnson,MON,73,251,35,63,16,0,7,33,40,58,6,3,.251,.359,.398,.758
Tom T Martin,ATL,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Molina,ANA,73,203,26,53,10,2,3,25,10,52,4,1,.261,.296,.374,.670
Tim T Worrell,PHI,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Koplove,ARI,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Miceli,HOU,72,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Kevin K Youkilis,BOS,72,208,38,54,11,0,7,35,33,45,0,1,.260,.367,.413,.780
John J Buck,KC,71,238,36,56,9,0,12,30,15,79,1,1,.235,.280,.424,.704
Jason J Isringhausen,STL,71,3,1,1,0,0,0,2,0,2,0,0,.333,.333,.333,.667
Lou L Merloni,CLE,71,190,25,55,12,1,4,28,14,41,1,2,.289,.343,.426,.769
Felix F Rodriguez,PHI,71,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Ross,LA,70,165,13,28,3,1,5,15,15,62,0,0,.170,.253,.291,.544
Luis L Vizcaino,MIL,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Choate,ARI,69,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Braden B Looper,NYM,69,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Melhuse,OAK,69,214,23,55,11,0,11,31,16,47,0,1,.257,.309,.463,.771
Mike M Mordecai,FLA,69,84,7,19,3,0,1,5,6,18,0,1,.226,.278,.298,.575
Akinori A Otsuka,SD,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randall R Simon D,TB,69,192,16,36,6,0,3,14,18,19,0,0,.188,.266,.266,.532
John J Smoltz,ATL,69,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Woodward S,TOR,69,213,21,50,13,4,1,24,14,46,1,2,.235,.283,.347,.630
David D Wright,NYM,69,263,41,77,17,1,14,40,14,40,6,0,.293,.332,.525,.857
Ben B Davis,CWS,68,193,22,40,9,0,6,18,12,49,1,1,.207,.256,.347,.603
Scott S Linebrink,SD,68,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jose J Mesa,PIT,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Cordero,MON,67,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kyle K Farnsworth,CHC,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Gagne,LA,67,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mike M Gallo,HOU,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Gryboski,ATL,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Herges,SF,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Riedling,CIN,67,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Danny D Graves,CIN,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Mc Donald S,CLE,66,93,17,19,5,1,2,7,4,11,0,0,.204,.237,.344,.581
Kent K Mercker,CHC,66,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Meadows,PIT,65,3,0,0,0,0,0,1,1,3,0,0,.000,.250,.000,.250
Phil P Norton,CIN,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Bautista,PIT,64,88,6,18,3,0,0,2,7,40,0,1,.205,.263,.239,.502
Raul R Chavez,HOU,64,162,9,34,8,0,0,23,10,38,0,1,.210,.256,.259,.515
John J Grabow,PIT,64,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Austin A Kearns R,CIN,64,217,28,50,10,2,9,32,28,71,2,1,.230,.321,.419,.740
Steve S Kline,STL,64,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Perisho,FLA,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yorvit Y Torrealba,SF,64,172,19,39,7,3,6,23,17,31,2,0,.227,.302,.407,.709
Joe J Borchard R,CWS,63,201,26,35,4,1,9,20,19,57,1,0,.174,.249,.338,.587
Duaner D Sanchez,LA,63,4,1,1,1,0,0,2,0,1,0,0,.250,.250,.500,.750
Armando A Benitez,FLA,62,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shawn S Chacon,COL,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robby R Hammock,ARI,62,195,22,47,16,2,4,18,13,39,3,3,.241,.287,.405,.692
Dan D Kolb,MIL,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Ojeda,SD,62,156,23,40,3,0,8,26,15,34,0,0,.256,.322,.429,.751
Luis L Terrero C,ARI,62,229,21,56,14,0,4,14,20,78,10,2,.245,.319,.358,.677
David D Weathers,FLA,62,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Jordan R,TEX,61,212,27,47,13,1,5,23,16,35,2,2,.222,.275,.363,.638
Steve S Reed,COL,61,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Jason J Smith,DET,61,155,20,37,7,4,5,19,8,37,1,2,.239,.280,.432,.713
Marcus M Thames L,DET,61,165,24,42,12,0,10,33,16,42,0,1,.255,.326,.509,.835
Kevin K Cash,TOR,60,181,18,35,9,0,4,21,10,59,0,0,.193,.249,.309,.558
Tim T Salmon D,ANA,60,186,15,47,7,0,2,23,14,41,1,0,.253,.306,.323,.628
Dee D Brown L,KC,59,195,19,49,7,0,4,24,11,50,2,2,.251,.293,.349,.642
Doug D Mirabelli,BOS,59,160,27,45,12,0,9,32,19,46,0,0,.281,.368,.525,.893
Kit K Pellow R,COL,59,121,15,29,5,1,2,10,8,43,1,0,.240,.308,.347,.655
Junior J Spivey,MIL,59,228,33,62,13,0,7,28,25,48,5,3,.272,.359,.421,.780
Dave D Berg L,TOR,58,154,13,39,4,0,3,23,4,27,0,1,.253,.278,.338,.615
Danny D Garcia,NYM,58,138,23,32,7,1,3,17,22,34,3,0,.232,.371,.362,.733
Troy T Glaus D,ANA,58,207,47,52,11,1,18,42,31,52,2,3,.251,.355,.575,.930
Javier J López Lopez,COL,58,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Preston P Wilson C,COL,58,202,24,50,11,0,6,29,17,49,2,1,.248,.315,.391,.706
Jeff J Bennett,MIL,57,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ricky R Bottalico,NYM,57,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Burke,CWS,57,120,22,40,9,0,0,15,10,13,0,0,.333,.386,.408,.795
Jason J Christiansen,SF,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Hernandez,PHI,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Hollandsworth R,CHC,57,148,28,47,6,2,8,22,17,26,1,1,.318,.392,.547,.939
Jose J Lopez S,SEA,57,207,28,48,13,0,5,22,8,31,0,1,.232,.263,.367,.630
Gerald G Williams C,NYM,57,129,17,30,8,2,4,11,8,26,2,1,.233,.277,.419,.696
Roberto R Alomar,CWS,56,171,18,45,6,2,4,24,14,31,0,2,.263,.321,.392,.713
Tim T Hummel,CIN,56,110,10,24,4,0,1,7,8,17,1,0,.218,.281,.282,.563
Luis L Lopez,BAL,56,88,7,16,5,0,1,8,3,20,0,0,.182,.211,.273,.483
Chris C Magruder,MIL,56,89,11,21,6,1,2,10,8,21,0,1,.236,.310,.393,.703
Robb R Quinlan,ANA,56,160,23,55,14,0,5,23,14,26,3,1,.344,.401,.525,.926
Bubba B Crosby R,NYY,55,53,8,8,2,0,2,7,2,13,2,0,.151,.196,.302,.498
Einar E Díaz Diaz,MON,55,139,9,31,6,1,1,11,11,10,2,0,.223,.293,.302,.595
Darren D Dreifort,LA,55,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Denny D Hocking L,COL,55,94,7,19,2,0,0,4,7,20,0,1,.202,.257,.223,.481
Juan J Brito,ARI,54,171,17,35,7,0,3,12,9,41,1,0,.205,.246,.298,.544
Brook B Fordyce,TB,54,151,14,31,6,0,2,9,9,34,0,0,.205,.259,.285,.544
Chad C Harville,HOU,54,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trent T Durrington,MIL,53,82,13,19,2,3,2,4,4,23,4,0,.232,.267,.402,.670
Trevor T Hoffman,SD,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Reyes,NYM,53,220,33,56,16,2,2,14,5,31,19,2,.255,.271,.373,.644
Damian D Rolls,TB,53,117,12,19,5,0,0,9,10,36,2,1,.162,.231,.205,.436
Cesar C Crespo S,BOS,52,79,6,13,2,1,0,2,0,20,2,0,.165,.165,.215,.380
Billy B Mc Millon,OAK,52,92,10,17,4,0,3,11,8,22,0,1,.185,.255,.326,.581
Magglio M Ordonez R,CWS,52,202,32,59,8,2,9,37,16,22,0,2,.292,.351,.485,.836
Ramon R Vázquez Vazquez S,SD,52,115,12,27,3,2,1,13,11,24,1,1,.235,.297,.322,.619
Russell R Branyan,MIL,51,158,21,37,11,1,11,27,20,68,1,0,.234,.324,.525,.850
Cal C Eldred,STL,51,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tim T Harikkala,COL,51,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ruben R Mateo,KC,51,126,13,26,4,3,3,14,8,26,1,1,.206,.270,.357,.627
Yadier Y Molina,STL,51,135,12,36,6,0,2,15,13,20,0,1,.267,.329,.356,.684
T. J. T Tucker,MON,51,12,1,1,0,0,0,0,0,4,0,0,.083,.083,.083,.167
Sandy S Alomar,CWS,50,146,15,35,4,0,2,14,11,13,0,0,.240,.298,.308,.606
Hiram H Bocachica C,SEA,50,90,9,22,5,0,3,6,12,27,5,4,.244,.337,.400,.736
Jorge J Cantu,TB,50,173,25,52,20,1,2,17,9,44,0,0,.301,.341,.462,.803
Doug D De Vore,ARI,50,107,5,24,3,2,3,13,7,31,1,1,.224,.272,.374,.646
John J Franco,NYM,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Garcia S,ATL,50,115,14,29,4,1,1,10,1,16,1,2,.252,.265,.330,.595
Paul P Bako,CHC,49,138,13,28,8,0,1,10,15,29,1,0,.203,.288,.283,.571
Nate N Bump,FLA,49,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dave D Burba,SF,49,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gerald G Laird,TEX,49,147,20,33,6,0,1,16,12,35,0,1,.224,.287,.286,.572
Ryan R Madson,PHI,49,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Herbert H Perry D,TEX,49,134,13,30,2,1,5,17,14,19,0,0,.224,.307,.366,.673
Benito B Santiago,KC,49,175,15,48,10,0,6,23,8,32,1,2,.274,.312,.434,.746
Ryan R Wagner,CIN,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elmer E Dessens,LA,48,22,0,4,2,0,0,0,3,3,0,0,.182,.280,.273,.553
Trot T Nixon R,BOS,48,149,24,47,9,1,6,23,15,24,0,0,.315,.377,.510,.887
Tim T Olson,ARI,48,97,8,18,7,0,2,5,16,18,1,0,.186,.301,.320,.620
Tim T Raines C,BAL,48,94,14,24,6,0,0,5,4,16,7,3,.255,.293,.319,.612
Tyler T Walker,SF,48,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Darren D Bragg C,CIN,47,101,13,19,3,1,4,9,10,31,1,0,.188,.261,.356,.618
Juan J Cruz,ATL,47,5,1,1,1,0,0,0,1,3,0,0,.200,.333,.400,.733
John J Flaherty,NYY,47,127,11,32,9,0,6,16,5,25,0,2,.252,.286,.465,.750
Brian B Fuentes,COL,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nook N Logan C,DET,47,133,12,37,5,2,0,10,13,24,8,2,.278,.340,.346,.686
Todd T Van Poppel,CIN,47,17,1,3,0,0,0,1,1,6,0,0,.176,.222,.176,.399
Ronald R Calloway,MON,46,84,4,14,2,0,1,10,5,22,2,0,.167,.211,.226,.437
Alex A Escobar C,CLE,46,152,20,32,8,2,1,12,23,42,1,1,.211,.318,.309,.627
Andy A Fox,TEX,46,55,4,5,0,0,1,1,1,19,0,0,.091,.107,.145,.253
Andy A Green,ARI,46,109,13,22,2,1,1,4,5,17,1,1,.202,.241,.266,.507
Shane S Halter,ANA,46,114,10,23,5,0,4,13,7,30,1,1,.202,.248,.351,.599
Josh J Paul,ANA,46,70,11,17,3,0,2,10,7,17,2,1,.243,.308,.371,.679
Mike M Remlinger,CHC,46,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Bruntlett S,HOU,45,52,14,13,2,0,4,8,7,13,4,0,.250,.328,.519,.847
Choo C Freeman,COL,45,90,15,17,3,2,1,11,14,21,1,1,.189,.298,.300,.598
Ricky R Gutierrez,BOS,45,103,8,22,3,0,0,8,8,14,1,0,.214,.277,.243,.520
Dustin D Hermanson,SF,45,30,2,3,0,0,0,1,0,12,0,0,.100,.129,.100,.229
Joe J Horgan,MON,45,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Todd T Pratt,PHI,45,128,16,33,5,0,3,16,18,38,0,0,.258,.351,.367,.718
Stephen S Randolph,ARI,45,12,4,5,3,0,0,3,0,3,0,0,.417,.417,.667,1.083
B. J. B Upton S,TB,45,159,19,41,8,2,4,12,15,46,4,1,.258,.324,.409,.733
Rocky R Biddle,MON,44,11,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Michael M Gonzalez,PIT,44,1,0,1,1,0,0,2,0,0,0,0,1.000,1.000,2.000,3.000
Ruben R Gotay,KC,44,152,17,41,7,3,1,16,9,36,0,1,.270,.315,.375,.690
Gabe G Gross L,TOR,44,129,18,27,4,0,3,16,19,31,2,2,.209,.311,.310,.621
Dan D Wheeler,HOU,44,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Mike M Adams,MIL,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Laker,CLE,43,117,12,25,2,0,3,17,7,28,0,0,.214,.262,.308,.570
Grady G Sizemore C,CLE,43,138,15,34,6,2,4,24,14,34,2,0,.246,.333,.406,.739
Francis F Beltran,MON,42,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Wilson W Delgado S,NYM,42,130,11,38,4,1,2,13,15,29,1,0,.292,.366,.385,.750
Aaron A Guiel L,KC,42,135,15,21,4,0,5,13,17,42,1,1,.156,.263,.296,.559
Brad B Hawpe R,COL,42,105,12,26,3,2,3,9,11,34,1,1,.248,.322,.400,.722
Bucky B Jacobsen,SEA,42,160,17,44,9,0,9,28,14,47,0,0,.275,.335,.500,.835
Matt M Kata,ARI,42,162,17,40,9,2,2,13,13,29,4,1,.247,.301,.364,.665
Ricky R Stone,SD,42,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Vander Wal,CIN,42,51,2,6,2,0,2,4,4,20,0,0,.118,.182,.275,.456
Claudio C Vargas,MON,42,22,0,1,0,0,0,0,0,8,0,0,.045,.045,.045,.091
Billy B Wagner,PHI,42,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Giovanni G Carrara,LA,41,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wayne W Franklin,SF,41,3,2,1,0,0,0,2,1,0,0,0,.333,.400,.333,.733
Sun- Woo S Kim,MON,41,28,1,6,2,0,0,5,0,9,1,0,.214,.214,.286,.500
Greg G Norton,DET,41,86,9,15,1,0,2,2,12,21,0,0,.174,.276,.256,.531
Amaury A Telemaco,PHI,41,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gabe G White,CIN,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jay J Witasick,SD,41,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Buchanan,NYM,40,63,7,12,2,0,2,6,7,20,0,0,.190,.278,.317,.595
Howie H Clark R,TOR,40,115,17,25,6,0,3,12,13,15,0,0,.217,.292,.348,.640
Jeffrey J Hammonds R,SF,40,95,14,20,5,0,3,6,15,22,1,0,.211,.336,.358,.694
Eric E Karros,OAK,40,103,8,20,6,0,2,11,7,16,1,0,.194,.243,.311,.554
Brandon B Larson,CIN,40,118,13,25,6,0,3,14,14,35,1,0,.212,.304,.339,.643
Henry H Mateo,MON,40,44,3,12,2,0,0,0,1,9,2,3,.273,.289,.318,.607
Dontrelle D Willis,FLA,40,74,5,15,2,1,1,3,4,17,0,0,.203,.244,.297,.541
Wilson W Alvarez,LA,39,31,4,5,0,0,0,0,1,14,0,0,.161,.188,.161,.349
Scott S Dohmann,COL,39,1,0,0,0,0,0,0,0,1,0,0,.000,.500,.000,.500
Blaine B Neal,SD,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Acevedo,CIN,38,43,0,2,0,0,0,1,3,26,0,0,.047,.106,.047,.153
Pat P Borders,MIN,38,95,9,22,6,0,1,10,1,22,3,1,.232,.247,.326,.574
Kiko K Calero,STL,38,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Fassero,ARI,38,21,3,4,0,0,0,1,1,9,0,0,.190,.227,.190,.418
Casey C Kotchman,ANA,38,116,7,26,6,0,0,15,7,11,3,0,.224,.289,.276,.565
Jorge J Piedra C,COL,38,91,15,27,8,0,3,10,5,19,0,1,.297,.340,.484,.824
Nick N Punto,MIN,38,91,17,23,0,0,2,12,12,19,6,0,.253,.340,.319,.658
Jose J Lima,LA,37,48,1,9,0,0,0,2,1,19,0,0,.188,.204,.188,.392
Robert R Machado,BAL,37,73,5,11,3,0,1,3,4,18,0,0,.151,.195,.233,.428
J D Closser,COL,36,113,5,36,6,0,1,10,6,22,0,0,.319,.364,.398,.762
Humberto H Cota,PIT,36,66,10,15,1,1,5,8,3,20,0,0,.227,.271,.500,.771
Adam A Eaton,SD,36,64,9,13,7,0,0,8,6,16,2,0,.203,.282,.313,.594
Michael M Ryan,MIN,36,71,9,17,2,1,0,7,4,16,1,1,.239,.280,.296,.576
Chad C Bentz,MON,35,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Shawn S Estes,COL,35,72,13,17,3,1,0,2,1,11,0,0,.236,.247,.306,.552
Mike M Hampton,ATL,35,64,7,11,3,0,2,7,3,23,0,0,.172,.209,.313,.522
Jason J Jennings,COL,35,71,3,17,4,0,1,6,2,16,0,0,.239,.260,.338,.598
Joe J Mauer,MIN,35,107,18,33,8,1,6,17,11,14,1,0,.308,.369,.570,.939
Cody C Mc Kay,STL,35,74,7,17,2,0,0,6,2,14,0,0,.230,.269,.257,.526
Roy R Oswalt,HOU,35,71,1,10,1,0,0,6,3,16,0,0,.141,.184,.155,.339
Calvin C Pickering D,KC,35,122,21,30,8,1,7,26,18,42,0,0,.246,.338,.500,.838
Curtis C Pride L,ANA,35,40,5,10,3,0,0,3,0,11,1,0,.250,.268,.325,.593
Greg G Aquino,ARI,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Backe,HOU,34,16,3,5,0,0,1,6,1,8,0,0,.313,.389,.500,.889
Livan L Hernandez,MON,34,81,2,20,7,0,1,10,1,8,0,0,.247,.256,.370,.626
Brian B Lawrence,SD,34,62,5,6,1,0,0,2,3,25,0,0,.097,.138,.113,.251
Jason J Marquis,STL,34,72,6,21,6,0,0,9,1,17,1,0,.292,.297,.375,.672
Raul R Mondesi C,ANA,34,133,10,32,9,0,3,15,13,31,0,3,.241,.313,.376,.689
Xavier X Nady L,SD,34,77,7,19,4,0,3,9,5,13,0,0,.247,.301,.416,.717
Jeff J Cirillo,SD,33,75,12,16,3,0,1,7,5,14,0,0,.213,.259,.293,.553
