PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Austin A Hedges,CLE,35,69,7,10,1,0,3,6,6,23,1,1,.145,.231,.290,.521
Jose J Marmolejos L,SEA,35,107,12,22,4,0,6,18,7,32,0,1,.206,.261,.411,.672
Ryan R Mountcastle L,BAL,35,126,12,42,5,0,5,23,11,30,0,1,.333,.386,.492,.878
Brett B Phillips R,TB,35,51,10,10,0,2,2,5,8,15,6,1,.196,.305,.392,.697
Bubba B Starling C,KC,35,59,5,10,1,0,1,5,4,27,0,0,.169,.219,.237,.456
Rowdy R Tellez,TOR,35,113,20,32,5,0,8,23,11,20,0,1,.283,.346,.540,.886
Kris K Bryant,CHC,34,131,20,27,5,1,4,11,12,40,0,0,.206,.293,.351,.644
Garrett G Cooper D,MIA,34,120,20,34,8,0,6,20,11,31,0,0,.283,.353,.500,.853
Yandy Y Díaz,TB,34,114,16,35,3,0,2,11,23,17,0,0,.307,.428,.386,.814
Shed S Long Jr.,SEA,34,117,10,20,5,0,3,9,11,37,4,0,.171,.242,.291,.533
Jose J Martínez Martinez,CHC,34,88,10,16,4,0,2,10,10,27,0,0,.182,.265,.295,.561
Isaac I Paredes,DET,34,100,7,22,4,0,1,6,8,24,0,0,.220,.278,.290,.568
Jose J Peraza,BOS,34,111,13,25,8,1,1,8,5,18,1,1,.225,.275,.342,.617
Pablo P Sandoval,ATL,34,84,5,18,1,0,1,6,8,19,0,0,.214,.287,.262,.549
Taylor T Ward R,LAA,34,94,16,26,6,2,0,5,8,28,2,0,.277,.333,.383,.716
Joey J Bart,SF,33,103,15,24,5,2,0,7,3,41,0,0,.233,.288,.320,.609
Shin- Soo S Choo L,TEX,33,110,13,26,3,0,5,15,13,33,6,2,.236,.323,.400,.723
Josh J Harrison,WSH,33,79,11,22,2,0,3,14,6,12,1,2,.278,.352,.418,.769
Austin A Hays C,BAL,33,122,20,34,2,0,4,9,8,25,2,3,.279,.328,.393,.722
Carter C Kieboom,WSH,33,99,15,20,1,0,0,9,17,33,0,1,.202,.344,.212,.556
Andrew A Knapp,PHI,33,72,9,20,4,1,2,15,15,19,0,0,.278,.404,.444,.849
Tim T Locastro C,ARI,33,69,15,20,4,1,2,7,8,14,4,0,.290,.395,.464,.859
Danny D Mendick,CWS,33,107,11,26,4,1,3,6,6,25,0,1,.243,.281,.383,.664
Luis L Rengifo,LAA,33,90,12,14,1,0,1,3,14,26,3,1,.156,.269,.200,.469
Dee D Strange- Gordon,SEA,33,75,12,15,1,0,0,3,5,13,3,2,.200,.268,.213,.482
Myles M Straw C,HOU,33,82,8,17,4,0,0,8,4,22,6,2,.207,.244,.256,.500
Kurt K Suzuki,WSH,33,111,15,30,8,0,2,17,11,19,1,0,.270,.349,.396,.745
Leody L Taveras C,TEX,33,119,20,27,6,1,4,6,14,43,8,0,.227,.308,.395,.703
Abraham A Toro,HOU,33,87,13,13,2,0,3,9,3,23,1,1,.149,.237,.276,.513
Luis L Arraez,MIN,32,112,16,36,9,0,0,13,8,11,0,0,.321,.364,.402,.765
Jay J Bruce D,PHI,32,96,11,19,4,2,6,14,7,24,0,0,.198,.252,.469,.721
Jarrod J Dyson,CWS,32,61,9,11,0,0,0,5,4,11,6,0,.180,.231,.180,.411
Kyle K Farmer S,CIN,32,64,4,17,3,0,0,4,5,13,1,0,.266,.329,.313,.641
Monte M Harrison C,MIA,32,47,8,8,1,0,1,3,4,26,6,0,.170,.235,.255,.491
Cameron C Maybin R,CHC,32,93,8,23,8,1,1,7,7,25,3,0,.247,.307,.387,.694
Roberto R Pérez Perez,CLE,32,97,6,16,2,0,1,5,11,38,0,0,.165,.264,.216,.480
Edwin E Rios,LAD,32,76,13,19,6,0,8,17,4,18,0,0,.250,.301,.645,.946
Jared J Walsh,LAA,32,99,19,29,4,2,9,26,5,15,0,0,.293,.324,.646,.970
Jorge J Alfaro,MIA,31,93,12,21,2,0,3,16,4,36,2,0,.226,.280,.344,.624
Curt C Casali,CIN,31,76,10,17,3,0,6,8,14,29,2,0,.224,.366,.500,.866
Dexter D Fowler R,STL,31,90,14,21,2,0,4,15,10,28,1,1,.233,.317,.389,.706
Billy B Hamilton C,CHC,31,32,10,4,0,0,1,2,2,7,6,2,.125,.171,.219,.390
Jake J Lamb,OAK,31,88,7,17,5,0,3,10,8,25,0,1,.193,.283,.352,.635
James J Mc Cann,CWS,31,97,20,28,3,0,7,15,8,30,1,1,.289,.360,.536,.896
Edward E Olivares C,KC,31,96,9,23,2,1,3,10,4,25,0,2,.240,.267,.375,.642
Tommy T Pham L,SD,31,109,13,23,2,0,3,12,15,27,6,0,.211,.312,.312,.624
Austin A Slater D,SF,31,85,18,24,2,1,5,7,16,22,8,1,.282,.408,.506,.914
Max M Stassi,LAA,31,90,12,25,2,0,7,20,11,21,0,0,.278,.352,.533,.886
D J Stewart R,BAL,31,88,13,17,2,0,7,15,20,38,0,0,.193,.355,.455,.809
Jorge J Bonifacio L,DET,30,86,8,19,3,0,2,17,5,26,0,0,.221,.277,.326,.602
Khris K Davis D,OAK,30,85,9,17,5,0,2,10,10,26,0,0,.200,.303,.329,.632
Joshua J Fuentes,COL,30,98,14,30,7,0,2,17,2,29,1,0,.306,.320,.439,.759
Yan Y Gomes,WSH,30,109,14,31,6,1,4,13,6,22,1,0,.284,.319,.468,.787
Ja Coby J Jones C,DET,30,97,19,26,9,0,5,14,7,34,1,1,.268,.333,.515,.849
Andrelton A Simmons S,LAA,30,118,19,35,7,0,0,10,8,16,2,0,.297,.346,.356,.702
Ozzie O Albies,ATL,29,118,21,32,5,0,6,19,5,30,3,1,.271,.306,.466,.773
Elvis E Andrus S,TEX,29,103,11,20,5,0,3,7,8,15,3,1,.194,.252,.330,.582
Austin A Barnes,LAD,29,86,14,21,3,0,1,9,13,24,3,0,.244,.353,.314,.667
Bo B Bichette S,TOR,29,123,18,37,9,1,5,23,5,27,4,1,.301,.328,.512,.840
Willie W Calhoun D,TEX,29,100,3,19,2,1,1,13,5,17,0,0,.190,.231,.260,.492
Mike M Ford,NYY,29,74,5,10,4,0,2,11,7,16,0,0,.135,.226,.270,.496
Luis L Guillorme,NYM,29,57,6,19,6,0,0,9,10,17,2,0,.333,.426,.439,.865
Jordan J Luplow L,CLE,29,78,8,15,5,1,2,8,12,19,0,1,.192,.304,.359,.663
Nick N Madrigal,CWS,29,103,8,35,3,0,0,11,4,7,2,1,.340,.376,.369,.745
Albert A Almora C,CHC,28,30,4,5,1,0,0,1,3,9,0,0,.167,.265,.200,.465
Drew D Butera,COL,28,39,4,6,2,0,0,4,2,11,0,0,.154,.190,.205,.396
Josh J Donaldson,MIN,28,81,14,18,2,0,6,11,18,24,0,0,.222,.373,.469,.842
Aaron A Judge R,NYY,28,101,23,26,3,0,9,22,10,32,0,1,.257,.336,.554,.891
Mike M Zunino,TB,28,75,8,11,4,0,4,10,6,37,0,0,.147,.238,.360,.598
Jason J Castro,SD,27,80,8,15,9,0,2,9,12,33,0,0,.188,.293,.375,.668
Adeiny A Hechavarria,ATL,27,59,7,15,3,0,0,2,4,12,0,0,.254,.302,.305,.607
Robinson R Chirinos,NYM,26,74,4,12,3,0,1,7,6,21,0,0,.162,.232,.243,.475
Elias E Díaz Diaz,COL,26,68,4,16,2,0,2,9,5,15,0,0,.235,.288,.353,.641
Santiago S Espinal,TOR,26,60,10,16,4,0,0,6,4,16,1,0,.267,.308,.333,.641
Thairo T Estrada,NYY,26,48,8,8,0,0,1,3,1,19,1,0,.167,.231,.229,.460
Ronald R Guzmán,TEX,26,78,10,19,1,1,4,9,7,24,1,0,.244,.314,.436,.750
Ryan R Jeffers,MIN,26,55,5,15,0,0,3,7,5,19,0,0,.273,.355,.436,.791
Tzu- Wei T Lin S,BOS,26,52,2,8,1,0,0,3,2,17,0,0,.154,.182,.173,.355
Jose J Osuna,PIT,26,78,6,16,3,0,4,11,4,16,0,1,.205,.244,.397,.641
Jace J Peterson R,MIL,26,45,6,9,1,0,2,5,15,20,1,0,.200,.393,.356,.749
Josh J Van Meter,ARI,26,70,9,9,3,0,2,6,7,24,1,0,.129,.228,.257,.485
Stephen S Vogt,ARI,26,72,6,12,5,0,1,7,8,18,0,0,.167,.247,.278,.525
Jonathan J Araúz,BOS,25,72,8,18,2,0,1,9,8,21,0,0,.250,.325,.319,.644
Derek D Dietrich,TEX,25,61,9,12,1,0,5,8,9,21,1,1,.197,.347,.459,.806
Cam C Gallagher,KC,25,53,10,15,5,0,1,3,6,11,0,0,.283,.356,.434,.790
Howie H Kendrick D,WSH,25,91,11,25,4,0,2,14,7,17,0,0,.275,.320,.385,.705
Sandy S Leon,CLE,25,66,4,9,1,0,2,4,14,21,0,0,.136,.296,.242,.539
John Ryan J Murphy,PIT,25,58,6,10,2,0,0,2,4,28,0,0,.172,.226,.207,.433
Luis L Torrens,SEA,25,70,5,18,5,0,1,6,7,15,0,0,.257,.325,.371,.696
Jose J Barrero S,CIN,24,67,4,13,0,0,0,2,1,26,1,1,.194,.206,.194,.400
David D Dahl C,COL,24,93,9,17,2,2,0,9,4,28,1,0,.183,.222,.247,.470
Mike M Freeman,CLE,24,38,5,9,3,0,0,3,3,11,0,0,.237,.302,.316,.618
Ke' Bryan K Hayes,PIT,24,85,17,32,7,2,5,11,9,20,1,0,.376,.442,.682,1.124
Scott S Heineman C,TEX,24,52,6,8,3,0,1,7,2,11,3,0,.154,.185,.269,.454
Vimael V Machín,OAK,24,63,11,13,2,0,0,0,8,10,0,0,.206,.296,.238,.534
Jeff J Mathis,TEX,24,62,6,10,1,1,3,9,5,24,1,0,.161,.221,.355,.575
Chad C Pinder,OAK,24,56,8,13,3,0,2,8,5,13,0,0,.232,.295,.393,.688
Kevin K Plawecki,BOS,24,82,8,28,5,1,1,17,5,14,1,0,.341,.393,.463,.857
Domingo D Santana R,CLE,24,70,6,11,3,0,2,12,13,25,0,0,.157,.298,.286,.583
Jose J Trevino,TEX,24,76,10,19,8,0,2,9,3,15,0,0,.250,.280,.434,.715
Chadwick C Tromp,SF,24,61,11,13,1,0,4,10,1,20,0,0,.213,.219,.426,.645
Ildemaro I Vargas,CHC,24,51,6,10,1,1,1,3,2,10,0,0,.196,.222,.314,.536
Aristides A Aquino L,CIN,23,47,7,8,1,0,2,8,6,18,1,0,.170,.304,.319,.623
Randy R Arozarena L,TB,23,64,15,18,2,0,7,11,6,22,4,0,.281,.382,.641,1.022
Alex A Avila,MIN,23,49,6,9,2,0,1,2,11,22,0,0,.184,.355,.286,.641
Bobby B Dalbec,BOS,23,80,13,21,3,0,8,16,10,39,0,0,.263,.359,.600,.959
Mitch M Garver,MIN,23,72,8,12,1,0,2,5,7,37,0,0,.167,.247,.264,.511
J T Riddle,PIT,23,67,8,10,2,0,1,1,2,13,1,0,.149,.174,.224,.398
Nick N Senzel C,CIN,23,70,8,13,6,0,2,8,6,15,2,1,.186,.247,.357,.604
Giancarlo G Stanton D,NYY,23,76,12,19,7,0,4,11,15,27,1,1,.250,.387,.500,.887
Anderson A Tejeda S,TEX,23,75,7,19,4,1,3,8,2,30,4,1,.253,.273,.453,.726
Harold H Castro L,DET,22,49,6,17,4,0,0,3,5,11,0,0,.347,.407,.429,.836
Tyler T Flowers,ATL,22,69,5,15,6,0,1,5,8,34,0,0,.217,.325,.348,.673
Jorge J Mateo,SD,22,26,4,4,3,0,0,2,1,11,1,0,.154,.185,.269,.454
Tyrone T Taylor R,MIL,22,38,6,9,4,0,2,6,2,8,0,0,.237,.293,.500,.793
Miguel M Andújar Andujar D,NYY,21,62,5,15,2,1,1,5,3,9,0,0,.242,.277,.355,.632
Franklin F Barreto,LAA,21,27,5,2,0,0,0,2,0,15,1,0,.074,.107,.074,.181
Matt M Beaty,LAD,21,50,8,11,1,0,2,5,2,14,0,0,.220,.278,.360,.638
Anthony A Bemboom,LAA,21,48,9,10,1,0,3,5,7,13,0,1,.208,.328,.417,.744
Jazz J Chisholm Jr.,MIA,21,56,8,9,1,1,2,6,5,19,2,2,.161,.242,.321,.563
Brandon B Drury,TOR,21,46,3,7,1,0,0,1,2,9,0,0,.152,.184,.174,.358
Steven S Duggar L,SF,21,34,3,6,2,0,0,3,1,11,1,0,.176,.222,.235,.458
Nathaniel N Lowe,TB,21,67,10,15,2,0,4,11,9,28,1,0,.224,.316,.433,.749
Jack J Mayfield,HOU,21,42,5,8,1,0,0,3,2,14,0,0,.190,.239,.214,.453
Dwight D Smith Jr. L,BAL,21,63,9,14,3,0,2,6,7,19,1,0,.222,.306,.365,.671
Matt M Davidson,CIN,20,43,3,7,1,0,3,11,4,13,0,0,.163,.234,.395,.629
Bryan B Holaday,BAL,20,31,5,5,1,0,0,4,2,9,0,0,.161,.212,.194,.406
Jacob J Nottingham,MIL,20,48,8,9,1,0,4,13,5,20,0,0,.188,.278,.458,.736
Bradley B Zimmer L,CLE,20,37,3,6,0,0,1,3,7,14,2,1,.162,.360,.243,.603
Gavin G Lux,LAD,19,63,8,11,2,0,3,8,6,19,1,0,.175,.246,.349,.596
Reese R Mc Guire,TOR,19,41,2,3,0,0,1,1,0,11,0,0,.073,.073,.146,.220
Magneuris M Sierra C,MIA,19,44,8,11,3,1,0,7,5,9,4,1,.250,.333,.364,.697
Eli E White L,TEX,19,48,5,9,2,0,0,3,3,16,1,1,.188,.231,.229,.460
Matt M Wieters,STL,19,35,3,7,1,0,0,4,3,10,0,0,.200,.300,.229,.529
Anthony A Alford C,PIT,18,28,5,6,0,1,2,7,1,8,3,0,.214,.241,.500,.741
Travis T Demeritte R,DET,18,29,5,5,1,0,0,4,3,14,0,0,.172,.273,.207,.480
Grayson G Greiner,DET,18,51,8,6,2,0,3,8,3,20,0,0,.118,.182,.333,.515
Jon J Jay R,ARI,18,50,5,8,1,0,1,4,3,12,0,0,.160,.211,.240,.450
Joseph J Odom,SEA,18,39,2,5,0,0,0,2,4,20,0,0,.128,.209,.128,.338
Lane L Thomas R,STL,18,36,5,4,2,0,1,2,4,13,0,0,.111,.200,.250,.450
Neil N Walker D,PHI,18,39,5,9,3,0,0,3,1,13,0,0,.231,.244,.308,.552
Daz D Cameron R,DET,17,57,4,11,2,1,0,3,2,19,1,0,.193,.220,.263,.484
Aledmys A Díaz,HOU,17,58,8,14,5,0,3,6,1,12,0,0,.241,.254,.483,.737
Dustin D Garneau,HOU,17,38,4,6,0,1,1,4,6,15,0,0,.158,.273,.289,.562
Francisco F Mejía Mejia,SD,17,39,5,3,1,0,1,2,1,9,0,0,.077,.143,.179,.322
Chris C Owings,COL,17,41,9,11,1,0,2,5,3,11,1,0,.268,.318,.439,.757
Hunter H Pence D,SF,17,52,4,5,0,1,2,6,3,15,0,0,.096,.161,.250,.411
Josh J Rojas,ARI,17,61,9,11,0,0,0,2,7,16,1,1,.180,.257,.180,.438
Kevan K Smith,TB,17,31,3,8,3,0,1,8,5,11,0,0,.258,.378,.452,.830
Matt M Adams D,ATL,16,49,4,9,2,0,2,9,2,18,0,0,.184,.216,.347,.563
Greg G Allen L,SD,16,26,4,4,1,0,1,4,3,10,2,0,.154,.281,.308,.589
Starlin S Castro,WSH,16,60,9,16,3,1,2,4,3,13,0,0,.267,.302,.450,.752
Francisco F Cervelli,MIA,16,53,10,13,2,0,3,7,8,14,1,0,.245,.355,.453,.808
Franchy F Cordero R,KC,16,38,7,8,3,0,2,7,4,4,1,0,.211,.286,.447,.733
Chris C Davis,BAL,16,52,3,6,3,0,0,1,3,17,0,0,.115,.164,.173,.337
Derek D Fisher R,TOR,16,31,5,7,2,1,1,7,7,11,0,1,.226,.359,.452,.811
Leury L García Garcia S,CWS,16,59,6,16,1,0,3,8,4,9,0,0,.271,.317,.441,.758
Kyle K Higashioka,NYY,16,48,7,12,1,0,4,10,0,11,0,0,.250,.250,.521,.771
Travis T Jankowski C,CIN,16,15,3,1,0,0,0,0,2,7,2,1,.067,.176,.067,.243
Erik E Kratz,NYY,16,28,2,9,2,0,0,4,2,6,0,0,.321,.367,.393,.760
Jake J Marisnick C,NYM,16,33,4,11,3,0,2,5,1,10,0,0,.333,.353,.606,.959
Mark M Mathias,MIL,16,36,2,10,3,0,0,4,0,7,1,0,.278,.278,.361,.639
La Monte L Wade Jr.,MIN,16,39,3,9,3,0,0,1,4,9,1,1,.231,.318,.308,.626
Christian C Arroyo,BOS,15,50,7,12,1,0,3,8,4,11,0,0,.240,.296,.440,.736
Nick N Heath,KC,15,13,2,2,1,0,0,3,2,6,2,2,.154,.313,.231,.543
Tyler T Heineman,SF,15,42,3,8,1,0,0,1,4,6,1,0,.190,.292,.214,.506
Guillermo G Heredia C,NYM,15,33,6,7,0,0,2,5,3,9,1,0,.212,.278,.394,.672
Derek D Hill,DET,15,11,3,1,0,0,0,0,1,6,0,0,.091,.167,.091,.258
Manny M Piña Pina,MIL,15,39,4,9,1,0,2,5,3,11,0,0,.231,.333,.410,.744
Rob R Refsnyder D,TEX,15,30,4,6,1,0,0,1,2,11,0,0,.200,.265,.233,.498
Danny D Santana,TEX,15,55,6,8,4,0,1,7,7,24,2,0,.145,.238,.273,.511
Andrew A Stevenson L,WSH,15,41,11,15,7,1,2,12,5,11,2,0,.366,.447,.732,1.179
Meibrys M Viloria,KC,15,21,1,4,1,0,0,0,2,9,0,0,.190,.292,.238,.530
Chad C Wallach,MIA,15,44,4,10,3,0,1,6,3,12,0,0,.227,.277,.364,.640
Austin A Allen,OAK,14,31,1,6,1,0,1,3,1,14,0,0,.194,.219,.323,.541
Andrew A Benintendi L,BOS,14,39,4,4,1,0,0,1,11,17,1,2,.103,.314,.128,.442
Lewin L Díaz,MIA,14,39,2,6,2,0,0,3,2,12,0,0,.154,.195,.205,.400
Ryan R Goins,CWS,14,9,4,0,0,0,0,0,1,1,0,0,.000,.100,.000,.100
Mallex M Smith R,SEA,14,45,2,6,2,0,0,3,2,13,2,0,.133,.170,.178,.348
Garrett G Stubbs,HOU,14,8,1,1,0,0,0,1,0,0,0,1,.125,.111,.125,.236
C. J. C Cron,DET,13,42,9,8,3,0,4,8,9,16,0,0,.190,.346,.548,.894
Jonathan J Davis R,TOR,13,27,4,7,2,0,1,6,3,11,1,0,.259,.364,.444,.808
Sam S Haggerty L,SEA,13,50,7,13,4,0,1,6,4,16,4,0,.260,.315,.400,.715
Jonah J Heim,OAK,13,38,5,8,0,0,0,5,3,3,0,0,.211,.268,.211,.479
Rangel R Ravelo D,STL,13,35,5,6,1,0,1,6,4,6,0,0,.171,.244,.286,.530
Daniel D Robertson S,SF,13,21,4,7,0,0,0,2,3,6,0,0,.333,.417,.333,.750
Eddy E Alvarez,MIA,12,37,6,7,1,0,0,2,3,16,2,0,.189,.268,.216,.484
Braden B Bishop R,SEA,12,30,2,5,2,0,0,4,2,10,1,0,.167,.242,.233,.476
Wilmer W Difo,WSH,12,14,1,1,0,0,0,1,3,4,0,0,.071,.222,.071,.294
Logan L Forsythe,MIA,12,34,2,4,1,0,1,2,4,12,0,0,.118,.211,.235,.446
Kyle K Garlick L,PHI,12,22,0,3,1,0,0,3,0,7,0,0,.136,.174,.182,.356
Yadiel Y Hernandez D,WSH,12,26,3,5,3,0,1,6,1,12,0,0,.192,.214,.423,.637
Yairo Y Muñoz Munoz L,BOS,12,45,6,15,5,0,1,4,0,11,2,0,.333,.333,.511,.844
Pavin P Smith,ARI,12,37,7,10,0,1,1,4,5,8,1,0,.270,.341,.405,.746
Andrew A Young,ARI,12,26,3,5,2,0,1,4,5,10,0,0,.192,.382,.385,.767
Christian C Colón,CIN,11,23,3,3,1,0,0,2,1,3,1,0,.130,.167,.174,.341
Phillip P Evans,PIT,11,39,6,14,2,0,1,9,5,7,0,1,.359,.444,.487,.932
Josh J Phegley,CHC,11,16,4,1,0,0,1,2,1,3,0,0,.063,.167,.250,.417
Yolmer Y Sánchez Sanchez,CWS,11,16,7,5,3,0,1,1,5,5,0,0,.313,.476,.688,1.164
Max M Schrock,STL,11,17,1,3,0,0,1,1,0,6,0,0,.176,.176,.353,.529
Steven S Souza Jr.,CHC,11,27,3,4,2,0,1,5,4,15,1,0,.148,.258,.333,.591
Sergio S Alcántara,DET,10,21,2,3,0,1,1,1,2,4,0,0,.143,.217,.381,.598
Yu Y Chang S,CLE,10,11,1,2,0,0,0,1,2,4,0,0,.182,.308,.182,.490
Sam S Huff,TEX,10,31,5,11,3,0,3,4,2,11,0,0,.355,.394,.742,1.136
Jesus J Sánchez Sanchez R,MIA,10,25,1,1,1,0,0,2,4,11,0,0,.040,.172,.080,.252
Ramon R Urías Urias S,BAL,10,25,3,9,2,0,1,3,2,6,0,0,.360,.407,.560,.967
Mason M Williams L,BAL,10,18,0,2,0,1,0,0,0,9,0,1,.111,.111,.222,.333
Luis Alexander L A Basabe R,SF,9,14,5,2,0,0,0,1,4,5,2,0,.143,.333,.143,.476
Zack Z Collins D,CWS,9,16,1,1,1,0,0,0,2,5,0,0,.063,.167,.125,.292
Charlie C Culberson,ATL,9,7,2,1,1,0,0,1,0,4,0,0,.143,.143,.286,.429
Joe J Hudson,SEA,9,17,0,3,0,0,0,0,2,5,0,0,.176,.263,.176,.440
Alejandro A Kirk,TOR,9,24,4,9,2,0,1,3,1,4,0,0,.375,.400,.583,.983
Dawel D Lugo,DET,9,10,3,2,0,0,0,1,1,1,0,0,.200,.273,.200,.473
Wyatt W Mathisen,ARI,9,27,5,6,0,0,2,5,5,12,0,0,.222,.364,.444,.808
Jordy J Mercer S,NYY,9,20,2,4,0,0,0,0,2,2,0,0,.200,.273,.200,.473
Logan L Morrison D,MIL,9,25,3,3,1,0,1,2,3,8,0,0,.120,.214,.280,.494
Willians W Astudillo,MIN,8,16,4,4,1,0,1,3,0,2,0,0,.250,.250,.500,.750
Yoenis Y Céspedes Cespedes D,NYM,8,31,3,5,1,0,2,4,2,15,0,0,.161,.235,.387,.622
Kevin K Cron D,ARI,8,17,0,0,0,0,0,0,1,7,0,0,.000,.150,.000,.150
Andrew A Knizner,STL,8,16,1,4,1,0,0,4,0,5,0,0,.250,.235,.313,.548
Erick E Mejia,KC,8,14,1,1,1,0,0,0,0,7,1,0,.071,.071,.143,.214
Mickey M Moniak L,PHI,8,14,3,3,0,0,0,0,4,6,0,0,.214,.389,.214,.603
Mark M Payton,CIN,8,18,0,3,1,0,0,0,2,5,1,0,.167,.250,.222,.472
Tyler T Stephenson,CIN,8,17,4,5,0,0,2,6,2,9,0,0,.294,.400,.647,1.047
Matt M Thaiss,LAA,8,21,3,3,0,0,1,1,4,8,0,0,.143,.280,.286,.566
Abraham A Almonte D,SD,7,11,0,1,0,0,0,0,2,4,1,1,.091,.231,.091,.322
Sherten S Apostel,TEX,7,20,1,2,1,0,0,0,1,9,0,0,.100,.143,.150,.293
Seth S Brown,OAK,7,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Isan I Diaz,MIA,7,22,3,4,0,0,0,1,0,7,0,0,.182,.182,.182,.364
Brian B Dozier,NYM,7,15,1,2,0,0,0,0,1,5,0,0,.133,.188,.133,.321
Jake J Fraley R,SEA,7,26,3,4,1,1,0,0,2,11,2,1,.154,.241,.269,.511
Eric E Haase,DET,7,17,1,3,0,0,0,2,1,6,0,0,.176,.211,.176,.387
Michael M Hermosillo L,LAA,7,8,0,2,0,0,0,2,1,1,1,0,.250,.300,.250,.550
Taylor T Jones D,HOU,7,21,3,4,1,0,1,3,1,7,0,0,.190,.227,.381,.608
Jason J Martin C,PIT,7,9,2,0,0,0,0,0,2,4,0,0,.000,.182,.000,.182
Tomas T Nido,NYM,7,24,4,7,1,0,2,6,2,6,0,0,.292,.346,.583,.930
Jake J Noll,WSH,7,17,2,6,1,0,0,0,0,4,0,0,.353,.353,.412,.765
Brendan B Rodgers,COL,7,21,1,2,1,0,0,2,0,6,0,0,.095,.095,.143,.238
Brent B Rooker R,MIN,7,19,4,6,2,0,1,5,0,5,0,0,.316,.381,.579,.960
Beau B Taylor,CLE,7,21,1,1,0,0,0,2,2,9,0,0,.048,.130,.048,.178
Nicky N Delmonico R,CWS,6,20,0,3,0,0,0,3,2,2,0,0,.150,.227,.150,.377
Michael M Lorenzen,CIN,6,0,2,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000
Jared J Oliva L,PIT,6,16,0,3,0,0,0,0,0,6,1,0,.188,.188,.188,.375
Nate N Orf S,OAK,6,7,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lorenzo L Cain C,MIL,5,18,4,6,1,0,0,2,3,2,0,0,.333,.429,.389,.818
Ryan R Cordell C,NYM,5,8,0,1,0,0,0,0,0,3,1,0,.125,.125,.125,.250
Brandon B Dixon,DET,5,13,0,1,1,0,0,2,1,4,0,0,.077,.143,.154,.297
Alex A Jackson,ATL,5,7,0,2,1,0,0,0,0,4,0,0,.286,.286,.429,.714
Daniel D Johnson R,CLE,5,12,0,1,0,0,0,0,1,5,0,0,.083,.154,.083,.237
Ryan R Lavarnway,MIA,5,11,0,4,0,0,0,0,0,2,0,0,.364,.364,.364,.727
Jorge J Ona D,SD,5,12,3,3,1,0,1,2,2,7,0,0,.250,.400,.583,.983
Cesar C Puello R,BOS,5,8,1,3,0,0,0,0,2,2,0,0,.375,.500,.375,.875
Ali A Sánchez Sanchez,NYM,5,9,0,1,0,0,0,0,1,3,0,0,.111,.200,.111,.311
Donovan D Walton S,SEA,5,13,0,2,1,0,0,3,1,5,0,1,.154,.214,.231,.445
William W Contreras,ATL,4,10,0,4,1,0,0,1,0,4,0,0,.400,.400,.500,.900
Jaylin J Davis R,SF,4,12,2,2,0,0,1,1,0,6,0,0,.167,.167,.417,.583
Kelvin K Gutierrez,KC,4,9,0,1,0,0,0,0,3,6,0,0,.111,.333,.111,.444
Ryon R Healy D,MIL,4,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286
Oscar O Hernández Hernandez,KC,4,4,1,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Joe J Mc Carthy L,SF,4,10,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Zach Z Mc Kinstry,LAD,4,7,1,2,1,0,0,0,0,3,0,0,.286,.286,.429,.714
Joey J Rickard R,SF,4,5,1,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Yadiel Y Rivera S,TEX,4,5,0,0,0,0,0,0,0,1,1,0,.000,.000,.000,.000
Sean S Rodríguez,MIA,4,13,0,2,0,0,0,0,0,6,0,0,.154,.154,.154,.308
Ronald R Torreyes S,PHI,4,7,1,1,1,0,0,0,0,0,0,0,.143,.143,.286,.429
Emilio E Bonifácio Bonifacio,WSH,3,3,1,0,0,0,0,0,0,2,0,1,.000,.000,.000,.000
Austin A Dean L,STL,3,4,1,1,1,0,0,0,3,2,0,0,.250,.571,.500,1.071
Adolis A García Garcia L,TEX,3,6,0,0,0,0,0,0,1,4,0,0,.000,.143,.000,.143
Luis L Gonzalez D,CWS,3,1,1,0,0,0,0,0,0,1,0,0,.000,.500,.000,.500
Dilson D Herrera,BAL,3,5,0,0,0,0,0,0,0,4,0,0,.000,.167,.000,.167
Jahmai J Jones,LAA,3,7,2,3,0,0,0,1,0,2,0,0,.429,.429,.429,.857
Caleb C Joseph,TOR,3,8,2,1,0,0,1,2,1,1,0,0,.125,.222,.500,.722
Craig C Kimbrel,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Marchan,PHI,3,8,3,4,0,0,1,3,1,2,0,0,.500,.556,.875,1.431
Hernan H Pérez Perez,CHC,3,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Harold H Ramirez R,MIA,3,10,2,2,0,0,0,1,1,2,0,1,.200,.273,.200,.473
Matt M Reynolds,KC,3,11,1,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
