PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Mike M Gallo,HOU,1,0,3.00,32,0,0,0,0,0,30.0,28,10,10,3,1,10,16,1.27,.267
Jon J Garland,CWS,12,13,4.51,32,32,0,0,0,0,191.2,188,103,96,28,4,74,108,1.37,.260
Tom T Glavine,NYM,9,14,4.52,32,32,0,0,0,0,183.1,205,94,92,21,2,66,82,1.48,.288
Dustin D Hermanson,SF,3,3,4.06,32,6,0,0,1,1,68.2,70,32,31,9,3,24,39,1.37,.271
Jason J Jennings,COL,12,13,5.11,32,32,1,0,0,0,181.1,212,115,103,20,5,88,119,1.65,.299
Jason J Johnson,BAL,10,10,4.18,32,32,0,0,0,0,189.2,216,100,88,22,10,80,118,1.56,.283
Joe J Kennedy,TB,3,12,6.13,32,22,1,1,1,1,133.2,167,101,91,19,11,47,77,1.60,.303
Ted T Lilly,OAK,12,10,4.34,32,31,0,0,0,0,178.1,179,92,86,24,5,58,147,1.33,.255
Gil G Meche,SEA,15,13,4.59,32,32,1,0,0,0,186.1,187,97,95,30,3,63,130,1.34,.263
Brett B Myers,PHI,14,9,4.43,32,32,1,1,0,0,193.0,205,99,95,20,9,76,143,1.46,.272
Mike M Neu,OAK,0,0,3.64,32,0,0,0,1,1,42.0,43,18,17,2,2,26,20,1.64,.261
Ramon R Ortiz,ANA,16,13,5.20,32,32,1,0,0,0,180.0,209,121,104,28,12,63,94,1.51,.287
Vicente V Padilla,PHI,14,12,3.62,32,32,1,1,0,0,208.2,196,94,84,22,16,62,133,1.24,.251
Jake J Peavy,SD,12,11,4.11,32,32,0,0,0,0,194.2,173,94,89,33,6,82,156,1.31,.238
Brad B Penny,FLA,14,10,4.13,32,32,0,0,0,0,196.1,195,96,90,21,3,56,138,1.28,.264
Joel J Pineiro,SEA,16,11,3.78,32,32,3,2,0,0,211.2,192,94,89,19,6,76,151,1.27,.241
Jeriome J Robertson,HOU,15,9,5.10,32,31,0,0,0,0,160.2,180,98,91,23,6,64,99,1.52,.287
Glendon G Rusch,MIL,1,12,6.42,32,19,1,0,1,1,123.1,171,93,88,11,4,45,93,1.75,.331
Jae Weong J Seo,NYM,9,12,3.82,32,31,0,0,0,0,188.1,193,94,80,18,6,46,110,1.27,.260
Dan D Smith,MON,2,2,5.26,32,0,0,0,0,0,37.2,42,23,22,11,2,18,35,1.59,.280
Garrett G Stephenson,STL,7,13,4.59,32,27,1,0,0,0,174.1,167,94,89,30,13,60,91,1.30,.255
Jeff J Suppan,BOS,13,11,4.19,32,31,3,2,0,0,204.0,217,98,95,23,8,51,110,1.31,.272
Jarrod J Washburn,ANA,10,15,4.43,32,32,2,0,0,0,207.1,205,106,102,34,11,54,118,1.25,.256
Jeff J Weaver,NYY,7,9,5.99,32,24,0,0,0,0,159.1,211,113,106,16,11,47,93,1.62,.320
Kerry K Wood,CHC,14,11,3.20,32,32,4,2,0,0,211.0,152,77,75,24,21,100,266,1.19,.203
Carlos C Zambrano,CHC,13,11,3.11,32,32,3,1,0,0,214.0,188,88,74,9,10,94,168,1.32,.239
Adam A Eaton,SD,9,12,4.08,31,31,1,0,0,0,183.0,173,91,83,20,7,68,146,1.32,.246
Mike M Hampton,ATL,14,8,3.84,31,31,1,0,0,0,190.0,186,91,81,14,1,78,110,1.39,.255
Mike M Koplove,ARI,3,0,2.15,31,0,0,0,0,0,37.2,31,11,9,3,5,10,27,1.09,.225
Cory C Lidle,TOR,12,15,5.75,31,31,2,0,0,0,192.2,216,133,123,24,5,60,112,1.43,.282
Joe J Mays,MIN,8,8,6.30,31,21,0,0,0,0,130.0,159,92,91,21,4,39,50,1.52,.302
Damian D Moss,BAL,10,12,5.16,31,29,0,0,0,0,165.2,184,102,95,24,11,92,79,1.67,.284
Mike M Mussina,NYY,17,8,3.40,31,31,2,1,0,0,214.2,192,86,81,21,3,40,195,1.08,.238
Sidney S Ponson,SF,17,12,3.75,31,31,4,0,0,0,216.0,211,94,90,16,5,61,134,1.26,.257
Dave D Veres,CHC,2,1,4.68,31,0,0,0,1,1,32.2,36,17,17,4,1,5,26,1.26,.290
Brandon B Villafuerte,SD,0,2,4.20,31,0,0,0,2,2,40.2,39,20,19,7,3,26,34,1.60,.252
David D Wells,NYY,15,7,4.14,31,30,4,1,0,0,213.0,242,101,98,24,8,20,101,1.23,.286
Kip K Wells,PIT,10,9,3.28,31,31,1,0,0,0,197.1,171,77,72,24,7,76,147,1.25,.233
Danny D Graves,CIN,4,15,5.33,30,26,2,1,2,2,169.0,204,108,100,30,7,41,60,1.45,.298
Mark M Hendrickson,TOR,9,9,5.51,30,30,0,0,0,0,158.1,207,111,97,24,0,40,76,1.56,.317
Al A Leiter,NYM,15,9,3.99,30,30,1,1,0,0,180.2,176,83,80,15,9,94,139,1.49,.260
Odalis O Perez,LA,12,12,4.52,30,30,0,0,0,0,185.1,191,98,93,28,3,46,141,1.28,.267
Mark M Prior,CHC,18,6,2.43,30,30,3,1,0,0,211.1,183,67,57,15,9,50,245,1.10,.231
Shane S Reynolds,ATL,11,9,5.43,30,29,0,0,0,0,167.1,191,104,101,20,8,59,94,1.49,.293
C Sabathia,CLE,13,9,3.60,30,30,2,1,0,0,197.2,190,85,79,19,6,66,141,1.30,.255
Jeff J D' Amico,PIT,9,16,4.77,29,29,2,1,0,0,175.1,204,104,93,23,7,42,100,1.40,.291
Shawn S Estes,CHC,8,11,5.73,29,28,1,1,0,0,152.1,182,113,97,20,1,83,103,1.74,.305
Pedro P Martinez,BOS,14,4,2.22,29,29,3,0,0,0,186.2,147,52,46,7,9,47,206,1.04,.215
Chris C Mears,DET,1,3,5.44,29,3,0,0,5,5,41.1,50,28,25,5,3,11,21,1.48,.307
Horacio H Ramirez,ATL,12,4,4.00,29,29,1,0,0,0,182.1,181,91,81,21,6,72,100,1.39,.263
Mark M Redman,FLA,14,9,3.59,29,29,3,0,0,0,190.2,172,82,76,16,5,61,151,1.22,.239
Jason J Schmidt,SF,17,5,2.34,29,29,5,3,0,0,207.2,152,56,54,14,5,46,208,0.95,.200
Jorge J Sosa,TB,5,12,4.62,29,19,1,1,0,0,128.2,137,71,66,14,4,60,72,1.53,.278
Brandon B Webb,ARI,10,9,2.84,29,28,1,1,0,0,180.2,140,65,57,12,13,68,172,1.15,.212
Kris K Wilson,KC,6,3,5.33,29,4,0,0,0,0,72.2,92,49,43,13,6,16,42,1.49,.305
Jason J Anderson,NYM,1,0,4.88,28,0,0,0,0,0,31.1,33,19,17,5,3,19,16,1.66,.273
Brandon B Backe,TB,1,1,5.44,28,0,0,0,0,0,44.2,40,28,27,6,2,25,36,1.46,.247
Pat P Hentgen,BAL,7,8,4.09,28,22,1,0,1,1,160.2,150,74,73,25,5,58,100,1.29,.247
Sean S Lowe,KC,1,1,6.25,28,0,0,0,0,0,44.2,55,32,31,7,2,21,28,1.70,.301
Joe J Roa,SD,1,3,6.14,28,4,0,0,0,0,51.1,69,36,35,10,2,10,38,1.54,.319
Paul P Wilson,CIN,8,10,4.64,28,28,0,0,0,0,166.2,190,97,86,24,7,50,93,1.44,.285
Jaime J Cerda,NYM,1,1,5.85,27,0,0,0,0,0,32.1,32,21,21,4,0,20,19,1.61,.267
Jason J Davis,CLE,8,11,4.68,27,27,1,0,0,0,165.1,172,101,86,25,8,47,85,1.32,.273
Kaz K Ishii,LA,9,7,3.86,27,27,0,0,0,0,147.0,129,72,63,16,6,101,140,1.56,.238
Matt M Morris,STL,11,8,3.76,27,27,5,3,0,0,172.1,164,76,72,20,4,39,120,1.18,.252
Tommy T Phelps,FLA,3,2,4.00,27,7,0,0,0,0,63.0,70,32,28,3,2,23,43,1.48,.282
Rick R Reed,MIN,6,12,5.07,27,21,2,1,0,0,135.0,155,80,76,21,5,29,71,1.36,.285
Fernando F Rodney,DET,1,3,6.07,27,0,0,0,3,3,29.2,35,20,20,2,1,17,33,1.75,.294
Kirk K Rueter,SF,10,5,4.53,27,27,0,0,0,0,147.0,170,77,74,14,1,47,41,1.48,.297
Dontrelle D Willis,FLA,14,6,3.30,27,27,2,2,0,0,160.2,148,61,59,13,3,58,142,1.28,.245
Kiko K Calero,STL,1,1,2.82,26,1,0,0,1,1,38.1,29,12,12,5,1,20,51,1.28,.212
Josh J Fogg,PIT,10,9,5.26,26,26,1,0,0,0,142.0,166,90,83,22,9,40,71,1.45,.293
Colby C Lewis,TEX,10,9,7.30,26,26,0,0,0,0,127.0,163,104,103,23,5,70,88,1.83,.317
Rodrigo R Lopez,BAL,7,10,5.82,26,26,3,1,0,0,147.0,188,101,95,24,10,43,103,1.57,.313
Mark M Mulder,OAK,15,9,3.13,26,26,9,2,0,0,186.2,180,66,65,15,2,40,128,1.18,.259
Shane S Nance,MIL,0,2,4.81,26,0,0,0,0,0,24.1,34,16,13,5,1,10,25,1.81,.327
Willis W Roberts,BAL,3,1,5.72,26,0,0,0,0,0,39.1,41,26,25,7,7,16,26,1.45,.273
Joaquin J Benoit,TEX,8,5,5.49,25,17,0,0,0,0,105.0,99,67,64,23,3,51,87,1.43,.246
Juan J Cruz,CHC,2,7,6.05,25,6,0,0,0,0,61.0,66,44,41,7,7,28,65,1.54,.275
Matt M Ford,MIL,0,3,4.33,25,4,0,0,0,0,43.2,46,23,21,5,1,21,26,1.53,.264
Geremi G Gonzalez,TB,6,11,3.91,25,25,2,0,0,0,156.1,131,71,68,18,12,69,97,1.28,.228
Jose J Santiago,CLE,1,3,2.84,25,0,0,0,0,0,31.2,37,11,10,2,0,14,15,1.61,.298
Aaron A Sele,ANA,7,11,5.77,25,25,0,0,0,0,121.2,135,82,78,17,12,58,53,1.59,.284
Josh J Beckett,FLA,9,8,3.04,24,23,0,0,0,0,142.0,132,54,48,9,2,56,152,1.32,.246
Brandon B Duckworth,PHI,4,7,4.94,24,18,0,0,0,0,93.0,98,58,51,12,10,44,68,1.53,.272
Oliver O Pérez Perez,PIT,4,10,5.47,24,24,0,0,0,0,126.2,129,80,77,22,4,77,141,1.63,.263
Curt C Schilling,ARI,8,9,2.95,24,24,3,2,0,0,168.0,144,58,55,17,3,32,194,1.05,.230
Mike M Venafro,TB,1,0,4.74,24,0,0,0,0,0,19.0,24,10,10,1,3,3,9,1.42,.308
Matt M Anderson,DET,0,1,5.40,23,0,0,0,3,3,23.1,25,17,14,5,1,9,13,1.46,.272
Kevin K Appier,KC,8,9,5.40,23,23,0,0,0,0,111.2,120,69,67,21,8,43,55,1.46,.269
Mickey M Callaway,TEX,1,7,6.68,23,7,0,0,0,0,60.2,84,50,45,7,2,24,41,1.78,.335
Giovanni G Carrara,SEA,2,0,6.83,23,0,0,0,0,0,29.0,40,22,22,6,2,14,13,1.86,.333
Shawn S Chacon,COL,11,8,4.60,23,23,0,0,0,0,137.0,124,73,70,12,12,58,93,1.33,.243
Zach Z Day,MON,9,8,4.18,23,23,1,1,0,0,131.1,132,64,61,8,10,59,61,1.45,.262
Pedro P Feliciano,NYM,0,0,3.35,23,0,0,0,0,0,48.1,52,21,18,5,3,21,43,1.51,.269
Jesse J Foppert,SF,8,9,5.03,23,21,0,0,0,0,111.0,103,69,62,16,3,69,101,1.55,.249
John J Foster,MIL,2,0,4.71,23,0,0,0,0,0,21.0,30,11,11,5,1,8,16,1.81,.341
Julio J Manon,MON,1,2,4.13,23,0,0,0,1,1,28.1,26,13,13,3,1,17,15,1.52,.252
Claudio C Vargas,MON,6,8,4.34,23,20,0,0,0,0,114.0,111,59,55,16,7,41,62,1.33,.255
Pete P Walker,TOR,2,2,4.88,23,7,0,0,0,0,55.1,59,31,30,11,2,24,29,1.50,.277
Nate N Bland,HOU,1,2,5.75,22,0,0,0,0,0,20.1,22,13,13,3,2,12,18,1.67,.286
Mark M Corey,PIT,1,2,5.34,22,0,0,0,0,0,30.1,29,19,18,2,1,11,27,1.32,.252
Mike M Crudale,MIL,0,1,2.61,22,0,0,0,0,0,20.2,12,8,6,1,1,18,13,1.45,.167
Ryan R Dempster,CIN,3,7,6.54,22,20,0,0,0,0,115.2,134,89,84,14,5,70,84,1.76,.293
Mark M Malaska,TB,2,1,2.81,22,0,0,0,0,0,16.0,13,7,5,0,1,12,17,1.56,.232
Lance L Painter,STL,0,1,5.50,22,0,0,0,0,0,18.0,17,12,11,3,0,7,11,1.33,.246
Ismael I Valdez,TEX,8,8,6.10,22,22,0,0,0,0,115.0,148,83,78,23,5,29,47,1.54,.318
Wilson W Alvarez,LA,6,2,2.37,21,12,1,1,1,1,95.0,80,27,25,5,5,23,82,1.08,.231
Andy A Ashby,LA,3,10,5.18,21,12,0,0,0,0,73.0,90,42,42,8,3,17,41,1.47,.311
Doug D Creek,TOR,0,0,3.29,21,0,0,0,0,0,13.2,14,6,5,2,2,12,11,1.90,.264
Doug D Davis,MIL,7,8,4.03,21,20,1,0,0,0,109.1,123,55,49,16,1,51,62,1.59,.285
Tony T Fiore,MIN,1,1,5.50,21,0,0,0,0,0,36.0,32,25,22,5,3,21,23,1.47,.242
Chad C Harville,OAK,1,0,5.82,21,0,0,0,1,1,21.2,25,15,14,3,1,17,18,1.94,.294
Jason J Marquis,ATL,0,0,5.53,21,2,0,0,1,1,40.2,43,27,25,3,2,18,19,1.50,.270
Phil P Norton,CIN,0,0,3.00,21,0,0,0,0,0,18.0,9,6,6,0,0,9,7,1.00,.155
Roy R Oswalt,HOU,10,5,2.97,21,21,0,0,0,0,127.1,116,48,42,15,5,29,108,1.14,.246
Jerome J Williams,SF,7,5,3.30,21,21,2,1,0,0,131.0,116,54,48,10,7,49,88,1.26,.242
Nelson N Cruz,COL,3,5,7.21,20,7,0,0,0,0,53.2,65,43,43,15,3,11,38,1.42,.301
Will W Cunnane,ATL,2,2,2.70,20,0,0,0,3,3,20.0,14,6,6,2,0,6,20,1.00,.189
Travis T Driskill,BAL,3,5,6.00,20,0,0,0,1,1,48.0,62,35,32,8,1,9,33,1.48,.310
Eric E Eckenstahler,DET,0,0,2.87,20,0,0,0,0,0,15.2,9,6,5,0,2,15,12,1.53,.167
Gary G Knotts,DET,3,8,6.04,20,18,0,0,0,0,95.1,111,70,64,14,4,47,51,1.66,.288
David D Sanders,CWS,0,0,6.14,20,0,0,0,0,0,22.0,25,16,15,5,1,11,14,1.64,.281
Dan D Wright,CWS,1,7,6.15,20,15,0,0,1,1,86.1,91,63,59,16,3,46,47,1.59,.277
Steve S Avery,DET,2,0,5.63,19,0,0,0,0,0,16.0,19,11,10,5,0,7,6,1.63,.302
Rob R Bell,TB,5,4,5.52,19,18,0,0,0,0,101.0,103,64,62,15,5,39,44,1.41,.263
Omar O Daal,BAL,4,11,6.34,19,17,0,0,0,0,93.2,134,69,66,11,2,30,53,1.75,.343
Nate N Field,KC,1,1,4.15,19,0,0,0,0,0,21.2,19,10,10,3,1,14,19,1.52,.235
Casey C Fossum,BOS,6,5,5.47,19,14,0,0,1,1,79.0,82,55,48,9,4,34,63,1.47,.270
Allen A Levrault,FLA,1,0,3.86,19,0,0,0,0,0,28.0,38,12,12,3,1,15,21,1.89,.333
Danny D Patterson,DET,0,0,4.08,19,0,0,0,3,3,17.2,15,8,8,1,1,4,19,1.08,.227
Scott S Strickland,NYM,0,2,2.25,19,0,0,0,0,0,20.0,16,6,5,1,1,10,16,1.30,.219
Ron R Villone,HOU,6,6,4.13,19,19,0,0,0,0,106.2,91,51,49,16,5,48,91,1.30,.233
Kris K Benson,PIT,5,9,4.97,18,18,0,0,0,0,105.0,127,67,58,14,1,36,68,1.55,.295
Nick N Bierbrodt,CLE,0,2,9.14,18,5,0,0,0,0,43.1,64,47,44,9,5,27,29,2.10,.348
Jose J Contreras,NYY,7,2,3.30,18,9,0,0,0,0,71.0,52,27,26,4,5,30,72,1.15,.202
Chris C George,KC,9,6,7.11,18,18,0,0,0,0,93.2,120,75,74,22,3,44,39,1.75,.309
Jimmy J Haynes,CIN,2,12,6.30,18,18,1,0,0,0,94.1,118,74,66,14,3,57,49,1.86,.311
Randy R Johnson,ARI,6,8,4.26,18,18,1,1,0,0,114.0,125,61,54,16,8,27,125,1.33,.280
Greg G Jones,ANA,0,0,4.88,18,0,0,0,0,0,27.2,29,15,15,3,2,14,28,1.55,.261
Blaine B Neal,FLA,0,0,8.14,18,0,0,0,0,0,21.0,38,20,19,2,1,9,10,2.24,.413
Grant G Roberts,NYM,0,3,3.79,18,0,0,0,1,1,19.0,19,9,8,0,1,3,10,1.16,.257
Carl C Sadler,CLE,0,0,1.86,18,0,0,0,0,0,9.2,11,2,2,0,2,5,10,1.66,.306
Grant G Balfour,MIN,1,0,4.15,17,1,0,0,0,0,26.0,23,12,12,4,0,14,30,1.42,.235
Dave D Burba,MIL,1,1,3.53,17,2,0,0,0,0,43.1,42,19,17,5,4,19,35,1.41,.250
Eric E Du Bose,BAL,3,6,3.79,17,10,1,0,0,0,73.2,60,33,31,6,5,25,44,1.15,.222
Reynaldo R Garcia,TEX,0,0,9.00,17,0,0,0,0,0,18.0,19,18,18,6,2,14,15,1.83,.275
Jason J Shiell,BOS,2,0,4.63,17,0,0,0,1,1,23.1,23,13,12,4,2,17,23,1.71,.253
Russ R Springer,STL,1,1,8.31,17,0,0,0,0,0,17.1,19,16,16,8,1,6,11,1.44,.271
Denny D Stark,COL,3,3,5.83,17,13,0,0,0,0,78.2,98,57,51,12,3,33,30,1.67,.305
Ryan R Wagner,CIN,2,0,1.66,17,0,0,0,0,0,21.2,13,4,4,2,0,12,25,1.15,.173
Bruce B Chen,BOS,0,1,5.55,16,2,0,0,0,0,24.1,26,16,15,6,2,10,20,1.48,.283
Michael M Gonzalez,PIT,0,1,7.56,16,0,0,0,0,0,8.1,7,7,7,4,0,6,6,1.56,.233
Andrew A Good,ARI,4,2,5.29,16,10,0,0,0,0,66.1,74,42,39,15,3,16,42,1.36,.281
Aaron A Harang,CIN,5,6,5.31,16,15,0,0,0,0,76.1,89,47,45,11,1,19,42,1.41,.296
Runelvys R Hernandez,KC,7,5,4.61,16,16,0,0,0,0,91.2,87,51,47,9,6,37,48,1.35,.249
Kevin K Jarvis,SD,4,8,5.87,16,16,0,0,0,0,92.0,113,65,60,15,2,32,49,1.58,.304
John J Patterson,ARI,1,4,6.05,16,8,0,0,1,1,55.0,61,39,37,7,2,30,43,1.65,.281
Todd T Van Poppel,CIN,3,1,5.59,16,5,0,0,0,0,48.1,51,32,30,8,1,15,34,1.37,.263
Chad C Gaudin,TB,2,0,3.60,15,3,0,0,0,0,40.0,37,18,16,4,1,16,23,1.33,.240
Rich R Harden,OAK,5,4,4.46,15,13,0,0,0,0,74.2,72,38,37,5,1,40,67,1.50,.259
Albie A Lopez,KC,4,2,12.71,15,0,0,0,0,0,22.2,41,32,32,7,0,17,15,2.56,.383
Scott S Randall,CIN,2,5,6.51,15,2,0,0,0,0,27.2,34,20,20,1,2,11,25,1.63,.304
Dan D Reichert,TOR,0,0,6.06,15,0,0,0,0,0,16.1,28,12,11,2,2,8,13,2.20,.389
Dennys D Reyes,ARI,0,0,10.66,15,0,0,0,0,0,12.2,15,16,15,2,0,10,16,1.97,.300
Ricardo R Rodriguez,CLE,3,9,5.73,15,15,0,0,0,0,81.2,89,57,52,16,3,28,41,1.43,.275
Kyle K Snyder,KC,1,6,5.17,15,15,0,0,0,0,85.1,94,52,49,11,2,21,39,1.35,.283
Todd T Wellemeyer,CHC,1,1,6.51,15,0,0,0,1,1,27.2,25,22,20,5,0,19,30,1.59,.245
Kurt K Ainsworth,BAL,5,5,4.08,14,11,0,0,0,0,68.1,72,34,31,8,1,27,52,1.45,.271
Jeremy J Fikac,OAK,0,1,4.50,14,0,0,0,0,0,16.0,14,8,8,4,3,11,9,1.56,.246
Dan D Haren,STL,3,7,5.08,14,14,0,0,0,0,72.2,84,44,41,9,5,22,43,1.46,.293
Aaron A Heilman,NYM,2,7,6.75,14,13,0,0,0,0,65.1,79,53,49,13,3,41,51,1.84,.300
Jose J Lima,KC,8,3,4.91,14,14,0,0,0,0,73.1,80,40,40,7,5,26,32,1.45,.280
Vladimir V Nunez,FLA,0,3,16.03,14,0,0,0,0,0,10.2,21,21,19,7,0,7,10,2.63,.396
John J Parrish,BAL,0,1,1.90,14,0,0,0,0,0,23.2,17,7,5,2,1,8,15,1.06,.205
Josh J Towers,TOR,8,1,4.48,14,8,1,0,1,1,64.1,67,34,32,15,4,7,42,1.15,.266
Mike M Bynum,SD,1,4,8.75,13,5,0,0,0,0,36.0,44,35,35,14,1,15,35,1.64,.297
Steve S Colyer,LA,0,0,2.75,13,0,0,0,0,0,19.2,22,6,6,0,0,9,16,1.58,.297
Jason J Gilfillan,KC,2,0,7.71,13,0,0,0,0,0,16.1,22,14,14,3,1,10,12,1.96,.310
Eric E Knott,MON,1,2,5.12,13,1,0,0,0,0,19.1,23,12,11,2,0,6,17,1.50,.295
Hector H Mercado,PHI,0,0,5.79,13,0,0,0,1,1,18.2,18,12,12,5,1,12,15,1.61,.254
Brandon B Puffer,HOU,0,0,5.14,13,0,0,0,0,0,21.0,24,13,12,2,1,16,10,1.90,.300
Al A Reyes,NYY,0,0,3.18,13,0,0,0,0,0,17.0,13,7,6,1,0,9,9,1.29,.203
Jason J Stanford,CLE,1,3,3.60,13,8,0,0,0,0,50.0,48,20,20,5,1,16,30,1.28,.246
Edwin E Almonte,NYM,0,0,11.12,12,0,0,0,0,0,11.1,21,15,14,3,0,5,7,2.29,.412
Troy T Brohawn,LA,2,0,3.86,12,0,0,0,0,0,11.2,10,6,5,2,0,4,13,1.20,.227
Chad C Cordero,MON,1,0,1.64,12,0,0,0,1,1,11.0,4,2,2,1,0,3,12,0.64,.111
Jared J Fernandez,HOU,3,3,3.99,12,6,0,0,0,0,38.1,37,17,17,2,2,12,19,1.28,.259
Nelson N Figueroa,PIT,2,1,3.31,12,3,0,0,0,0,35.1,28,13,13,8,2,13,23,1.16,.220
Seth S Mc Clung,TB,4,1,5.35,12,5,0,0,0,0,38.2,33,23,23,6,3,25,25,1.50,.241
Micheal M Nakamura,MIN,0,0,7.82,12,0,0,0,1,1,12.2,20,11,11,4,1,2,14,1.74,.339
Wes W Obermueller,MIL,2,5,5.07,12,11,0,0,0,0,65.2,81,40,37,10,6,25,34,1.61,.301
Bobby B Seay,TB,0,0,3.00,12,0,0,0,0,0,9.0,7,3,3,0,0,6,5,1.44,.226
Juan J Cerros,CIN,0,0,4.85,11,0,0,0,0,0,13.0,11,7,7,1,2,5,9,1.23,.224
Ryan R Drese,TEX,2,4,6.85,11,8,0,0,0,0,46.0,61,42,35,8,5,24,26,1.85,.314
Scott S Elarton,COL,4,4,6.27,11,10,0,0,0,0,51.2,73,46,36,13,4,20,20,1.80,.329
Shane S Loux,DET,1,1,7.12,11,4,0,0,0,0,30.1,37,24,24,4,4,12,8,1.62,.303
Tony T Mounce,TEX,1,5,7.11,11,11,0,0,0,0,50.2,65,42,40,9,5,25,30,1.78,.317
Brian B Schmack,DET,1,0,3.46,11,0,0,0,0,0,13.0,14,6,5,1,1,4,4,1.38,.292
Derrick D Turnbow,ANA,2,0,0.59,11,0,0,0,0,0,15.1,7,1,1,0,0,3,15,0.65,.140
Brad B Voyles,KC,0,2,7.18,11,3,0,0,0,0,31.1,47,29,25,6,1,18,24,2.07,.348
Kevin K Walker,SD,0,0,5.40,11,0,0,0,0,0,6.2,5,4,4,1,0,5,5,1.50,.200
Paul P Abbott,KC,1,2,5.29,10,8,0,0,0,0,47.2,47,29,28,8,2,26,32,1.53,.257
James J Baldwin,MIN,0,1,5.40,10,0,0,0,1,1,15.0,21,10,9,6,0,4,7,1.67,.333
John J Bale,CIN,1,2,4.47,10,9,0,0,0,0,46.1,50,24,23,7,2,12,37,1.34,.281
Dewon D Brazelton,TB,1,6,6.89,10,10,0,0,0,0,48.1,57,49,37,9,3,23,24,1.66,.292
Kevin K Correia,SF,3,1,3.66,10,7,0,0,0,0,39.1,41,16,16,6,4,18,28,1.50,.275
Darren D Dreifort,LA,4,4,4.03,10,10,0,0,0,0,60.1,58,29,27,6,0,25,67,1.38,.250
Alex A Herrera,CLE,0,0,9.00,10,0,0,0,0,0,7.0,7,7,7,3,0,8,6,2.14,.250
Steve S Parris,TB,0,3,6.18,10,7,0,0,0,0,43.2,60,32,30,12,0,13,14,1.67,.328
Brady B Raggio,ARI,0,0,6.48,10,0,0,0,1,1,8.1,9,6,6,1,0,6,8,1.80,.290
Carlos C Reyes,TB,0,3,5.22,10,3,0,0,0,0,39.2,40,23,23,10,2,5,13,1.13,.265
Dan D Serafini,CIN,1,3,5.40,10,4,0,0,0,0,30.0,41,23,18,5,0,14,13,1.83,.336
Aaron A Taylor,SEA,0,0,8.53,10,0,0,0,0,0,12.2,17,12,12,0,1,6,9,1.82,.315
Juan J Alvarez,FLA,0,0,3.09,9,0,0,0,0,0,11.2,8,4,4,2,1,8,6,1.37,.216
Ryan R Bukvich,KC,1,0,9.58,9,0,0,0,0,0,10.1,12,11,11,2,0,9,8,2.03,.293
Chris C Capuano,ARI,2,4,4.64,9,5,0,0,0,0,33.0,27,19,17,3,6,11,23,1.15,.233
Clay C Condrey,SD,1,2,8.47,9,6,0,0,0,0,34.0,43,32,32,7,3,21,25,1.88,.305
Vic V Darensbourg,MON,0,0,8.00,9,0,0,0,0,0,9.0,17,9,8,2,0,1,4,2.00,.386
Jimmy J Gobble,KC,4,5,4.61,9,9,0,0,0,0,52.2,56,32,27,8,4,15,31,1.35,.271
Edgar E Gonzalez,ARI,2,1,4.91,9,2,0,0,0,0,18.1,28,10,10,3,0,7,14,1.91,.368
Jeremy J Griffiths,NYM,1,4,7.02,9,6,0,0,0,0,41.0,57,34,32,5,2,19,25,1.85,.328
Trevor T Hoffman,SD,0,0,2.00,9,0,0,0,0,0,9.0,7,2,2,1,0,3,11,1.11,.212
Cliff C Lee,CLE,3,3,3.61,9,9,0,0,0,0,52.1,41,28,21,7,2,20,44,1.17,.220
Pat P Mahomes,PIT,0,1,4.84,9,1,0,0,0,0,22.1,19,13,12,2,0,12,13,1.39,.241
Josias J Manzanillo,CIN,0,2,12.66,9,0,0,0,0,0,10.2,21,20,15,7,0,4,12,2.34,.389
Ruben R Quevedo,MIL,1,4,6.75,9,8,0,0,0,0,42.2,53,32,32,12,0,23,19,1.78,.314
Jesus J Sanchez,COL,0,0,9.00,9,0,0,0,0,0,8.0,11,8,8,1,0,4,2,1.88,.324
Rudy R Seanez,BOS,0,1,6.23,9,0,0,0,0,0,8.2,11,7,6,2,0,6,9,1.96,.297
Chin-hui C Tsao,COL,3,3,6.02,9,8,0,0,0,0,43.1,48,30,29,11,4,20,29,1.57,.284
Cory C Vance,COL,1,3,5.60,9,3,0,0,0,0,27.1,31,19,17,6,1,10,12,1.50,.287
Jimmy J Anderson,CIN,1,5,8.84,8,7,0,0,0,0,38.2,60,39,38,8,0,14,13,1.91,.359
Miguel M Asencio,KC,2,1,5.21,8,8,1,0,0,0,48.1,54,29,28,4,3,21,27,1.55,.295
David D Lee,CLE,1,0,4.70,8,0,0,0,0,0,7.2,4,4,4,1,0,6,7,1.30,.143
Nate N Robertson,DET,1,2,5.44,8,8,0,0,0,0,44.2,55,27,27,6,0,23,33,1.75,.306
Victor V Santos,TEX,0,2,7.01,8,4,0,0,0,0,25.2,29,21,20,5,1,16,15,1.75,.299
Jason J Standridge,TB,0,5,6.37,8,7,1,0,0,0,35.1,38,25,25,7,1,16,20,1.53,.275
Amaury A Telemaco,PHI,1,4,3.97,8,8,0,0,0,0,45.1,41,22,20,5,7,11,29,1.15,.238
Jason J Young,COL,0,2,8.44,8,3,0,0,0,0,21.1,34,22,20,8,1,9,18,2.02,.354
Pedro P Astacio,NYM,3,2,7.36,7,7,0,0,0,0,36.2,47,30,30,8,3,18,20,1.77,.311
