PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Matt M Mantei,ARI,0,0,2.57,8,0,0,0,2,2,7.0,6,2,2,2,0,4,12,1.43,.222
Troy T Mattes,MON,3,3,6.00,8,8,0,0,0,0,45.0,51,33,30,9,4,21,26,1.60,.285
Carl C Pavano,MON,1,6,6.33,8,8,0,0,0,0,42.2,59,33,30,7,2,16,36,1.76,.331
Scot S Shields,ANA,0,0,0.00,8,0,0,0,0,0,11.0,8,1,0,0,1,7,7,1.36,.200
Jeff J Tabaka,STL,0,0,7.36,8,0,0,0,0,0,3.2,6,3,3,1,0,1,3,1.91,.375
Anthony A Telford,MON,0,1,10.29,8,0,0,0,0,0,7.0,14,12,8,2,1,5,5,2.71,.412
Ken K Vining,CWS,0,0,17.55,8,0,0,0,0,0,6.2,15,14,13,3,1,7,3,3.30,.441
Pasqual P Coco,TOR,1,0,4.40,7,1,0,0,0,0,14.1,12,8,7,0,2,6,9,1.26,.226
Brian B Cooper,ANA,0,1,2.63,7,1,0,0,0,0,13.2,10,5,4,2,0,4,7,1.02,.200
Joe J Davenport,COL,0,0,3.48,7,0,0,0,0,0,10.1,8,7,4,1,0,7,8,1.45,.222
Craig C Dingman,COL,0,0,13.50,7,0,0,0,1,1,7.1,11,11,11,4,2,3,2,1.91,.355
Tony T Fiore,MIN,0,1,5.59,7,0,0,0,0,0,9.2,9,6,6,0,1,3,8,1.24,.243
Bryce B Florie,BOS,0,1,11.42,7,0,0,0,0,0,8.2,12,11,11,1,0,7,7,2.19,.316
Kris K Foster,BAL,0,0,2.70,7,0,0,0,0,0,10.0,9,4,3,1,0,8,8,1.70,.231
Pete P Harnisch,CIN,1,3,6.37,7,7,0,0,0,0,35.1,48,29,25,9,1,17,17,1.84,.318
Jason J Jennings,COL,4,1,4.58,7,7,1,1,0,0,39.1,42,21,20,2,1,19,26,1.55,.276
Adam A Johnson,MIN,1,2,8.28,7,4,0,0,0,0,25.0,32,25,23,6,5,13,17,1.80,.323
Frankie F Rodriguez,CIN,0,0,11.42,7,0,0,0,0,0,8.2,16,12,11,1,0,5,9,2.42,.400
Brad B Voyles,KC,0,0,3.86,7,0,0,0,0,0,9.1,5,4,4,1,1,8,6,1.39,.161
Jaret J Wright,CLE,2,2,6.52,7,7,0,0,0,0,29.0,36,22,21,2,0,22,18,2.00,.313
Rick R Ankiel C,STL,1,2,7.13,6,6,0,0,0,0,24.0,25,21,19,7,3,25,27,2.08,.275
Rick R Bauer,BAL,0,5,4.64,6,6,0,0,0,0,33.0,35,22,17,7,1,9,16,1.33,.265
Scott S Chiasson,CHC,1,1,2.70,6,0,0,0,0,0,6.2,5,2,2,2,1,2,6,1.05,.200
Jason J Grilli,FLA,2,2,6.08,6,5,0,0,0,0,26.2,30,18,18,6,2,11,17,1.54,.297
Adrian A Hernandez,NYY,0,3,3.68,6,3,0,0,0,0,22.0,15,10,9,7,2,10,10,1.14,.190
Ricky R Stone,HOU,0,0,2.35,6,0,0,0,0,0,7.2,8,3,2,1,0,2,4,1.30,.258
Brandon B Villafuerte,TEX,0,0,14.29,6,0,0,0,0,0,5.2,12,9,9,3,1,4,4,2.82,.414
Carlos C Zambrano,CHC,1,2,15.26,6,1,0,0,0,0,7.2,11,13,13,2,1,8,4,2.48,.355
Willie W Banks,BOS,0,0,0.84,5,0,0,0,0,0,10.2,5,4,1,0,0,4,10,0.84,.132
Kevin K Beirne,TOR,0,0,12.86,5,0,0,0,0,0,7.0,13,10,10,1,0,6,5,2.71,.394
Adam A Bernero,DET,0,0,7.30,5,0,0,0,0,0,12.1,13,13,10,4,1,4,8,1.38,.260
Matt M Blank,MON,2,2,5.16,5,4,0,0,0,0,22.2,23,14,13,5,2,13,11,1.59,.267
Justin J Duchscherer,TEX,1,1,12.27,5,2,0,0,0,0,14.2,24,20,20,5,4,4,11,1.91,.353
Jared J Fernandez,CIN,0,1,4.38,5,2,0,0,0,0,12.1,13,9,6,1,2,6,5,1.54,.265
Ken K Hill,TB,0,1,12.27,5,0,0,0,0,0,7.1,10,11,10,4,1,5,2,2.05,.333
Jonathan J Johnson,TEX,0,0,9.58,5,0,0,0,0,0,10.1,13,11,11,2,1,7,11,1.94,.317
Damian D Moss,ATL,0,0,3.00,5,1,0,0,0,0,9.0,3,3,3,1,0,9,8,1.33,.097
Jim J Parque,CWS,0,3,8.04,5,5,1,0,0,0,28.0,36,26,25,7,2,10,15,1.64,.308
Chris C Seelbach,ATL,0,0,7.88,5,0,0,0,0,0,8.0,9,7,7,3,0,5,8,1.75,.273
Joe J Strong,FLA,0,0,1.35,5,0,0,0,0,0,6.2,3,1,1,1,0,3,4,0.90,.136
Brad B Thomas,MIN,0,2,9.37,5,5,0,0,0,0,16.1,20,17,17,6,1,14,6,2.08,.303
Josh J Beckett,FLA,2,2,1.50,4,4,0,0,0,0,24.0,14,9,4,3,1,11,24,1.04,.161
R. A. R Dickey,TEX,0,1,6.75,4,0,0,0,0,0,12.0,13,9,9,3,0,7,4,1.67,.283
Sean S Douglass,BAL,2,1,5.31,4,4,0,0,0,0,20.1,21,12,12,3,1,11,17,1.57,.259
Horacio H Estrada,COL,1,1,14.54,4,0,0,0,0,0,4.1,8,7,7,1,1,1,4,2.08,.400
Geraldo G Guzman,ARI,0,0,2.89,4,0,0,0,0,0,9.1,7,4,3,2,0,3,4,1.07,.206
Jason J Karnuth,STL,0,0,1.80,4,0,0,0,0,0,5.0,6,1,1,1,1,4,1,2.00,.316
Brandon B Knight,NYY,0,0,10.13,4,0,0,0,0,0,10.2,18,12,12,5,0,3,7,1.97,.367
Felipe F Lira,MON,0,0,12.60,4,0,0,0,0,0,5.0,11,7,7,1,0,2,3,2.60,.440
Jim J Mann,HOU,0,0,3.38,4,0,0,0,0,0,5.1,3,2,2,0,2,4,5,1.31,.176
Ramon R Martinez,PIT,0,2,8.62,4,4,0,0,0,0,15.2,16,15,15,4,2,16,9,2.04,.276
Jason J Middlebrook,SD,2,1,5.12,4,3,0,0,0,0,19.1,18,11,11,6,1,10,10,1.45,.247
Blaine B Neal,FLA,0,0,6.75,4,0,0,0,0,0,5.1,7,4,4,0,0,5,3,2.25,.304
Kevin K Olsen,FLA,0,0,1.20,4,2,0,0,0,0,15.0,11,2,2,0,0,2,13,0.87,.204
Antonio A Osuna,CWS,0,0,20.77,4,0,0,0,0,0,4.1,8,10,10,3,1,2,6,2.31,.421
Juan J Rincon,MIN,0,0,6.35,4,0,0,0,0,0,5.2,7,5,4,1,0,5,4,2.12,.318
Tim T Spooneybarger,ATL,0,1,2.25,4,0,0,0,0,0,4.0,5,1,1,0,0,2,3,1.75,.313
Dennis D Springer,LA,1,1,3.32,4,3,0,0,0,0,19.0,19,7,7,3,3,2,7,1.11,.275
Denny D Stark,SEA,1,1,9.20,4,3,0,0,0,0,14.2,21,15,15,5,0,4,12,1.70,.333
Don D Wengert,PIT,0,2,12.38,4,4,0,0,0,0,16.0,33,22,22,2,0,6,4,2.44,.429
Mike M Bacsik,CLE,0,0,9.00,3,0,0,0,0,0,9.0,13,10,9,0,1,3,4,1.78,.325
Francisco F Cordero,TEX,0,1,3.86,3,0,0,0,0,0,2.1,3,1,1,0,0,2,1,2.14,.300
Chad C Harville,OAK,0,0,0.00,3,0,0,0,0,0,3.0,2,0,0,0,0,0,2,0.67,.182
Carlos C Hernández Hernandez,HOU,1,0,1.02,3,3,0,0,0,0,17.2,11,2,2,1,0,7,17,1.02,.177
Chad C Hutchinson,STL,0,0,24.75,3,0,0,0,0,0,4.0,9,11,11,3,1,6,2,3.75,.450
Hideki H Irabu,MON,0,2,4.86,3,3,0,0,0,0,16.2,22,9,9,3,0,3,18,1.50,.314
Eric E Knott,ARI,0,1,1.93,3,1,0,0,0,0,4.2,8,9,1,0,2,0,4,1.71,.348
Mike M Mac Dougal,KC,1,1,4.70,3,3,0,0,0,0,15.1,18,10,8,2,1,4,7,1.43,.290
Dave D Maurer,SD,0,0,10.80,3,0,0,0,0,0,5.0,8,6,6,1,0,4,4,2.40,.348
Jimmy J Osting,SD,0,0,0.00,3,0,0,0,0,0,2.0,1,0,0,0,0,2,3,1.50,.143
Kyle K Peterson,MIL,1,2,5.52,3,2,0,0,0,0,14.2,19,10,9,3,0,4,12,1.57,.302
Ariel A Prieto,TB,0,0,2.45,3,0,0,0,0,0,3.2,6,1,1,0,1,2,2,2.18,.375
Johnny J Ruffin,FLA,0,0,4.91,3,0,0,0,0,0,3.2,5,4,2,0,1,4,4,2.45,.313
Bret B Saberhagen,BOS,1,2,6.00,3,3,0,0,0,0,15.0,19,11,10,3,1,0,10,1.27,.302
Kurt K Ainsworth,SF,0,0,13.50,2,0,0,0,0,0,2.0,3,3,3,1,1,2,3,2.50,.333
Andy A Ashby,LA,2,0,3.86,2,2,0,0,0,0,11.2,14,5,5,2,0,1,7,1.29,.292
Grant G Balfour,MIN,0,0,13.50,2,0,0,0,0,0,2.2,3,4,4,2,0,3,2,2.25,.333
Toby T Borland,ANA,0,1,10.80,2,0,0,0,0,0,3.1,8,5,4,1,0,1,0,2.70,.471
Brian B Bowles,TOR,0,0,0.00,2,0,0,0,0,0,3.2,4,0,0,0,0,1,4,1.36,.286
Lesli L Brea,BAL,0,0,18.00,2,0,0,0,0,0,2.0,6,4,4,2,0,3,0,4.50,.545
Mickey M Callaway,TB,0,0,7.20,2,0,0,0,0,0,5.0,3,4,4,2,0,2,2,1.00,.167
Carlos C Castillo,BOS,0,0,6.00,2,0,0,0,0,0,3.0,3,2,2,1,0,0,0,1.00,.273
Mark M Corey,NYM,0,0,16.20,2,0,0,0,0,0,1.2,5,3,3,0,0,3,3,4.80,.500
Cal C Eldred,CWS,0,1,13.50,2,2,0,0,0,0,6.0,12,9,9,1,3,3,6,2.50,.429
Travis T Harper,TB,0,2,7.71,2,2,0,0,0,0,7.0,15,11,6,5,0,3,2,2.57,.455
Gary G Knotts,FLA,0,1,6.00,2,1,0,0,0,0,6.0,7,4,4,1,2,1,9,1.33,.280
Carlton C Loewer,SD,0,2,24.92,2,2,0,0,0,0,4.1,13,12,12,2,0,3,1,3.69,.520
Trey T Moore,ATL,0,0,11.25,2,0,0,0,0,0,4.0,7,5,5,0,0,2,1,2.25,.368
Joe J Nelson,ATL,0,0,36.00,2,0,0,0,0,0,2.0,7,9,8,1,1,2,0,4.50,.583
Nick N Neugebauer,MIL,1,1,7.50,2,2,0,0,0,0,6.0,6,5,5,1,0,6,11,2.00,.250
Doug D Nickle,PHI,0,0,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0.50,.143
Scott S Radinsky,CLE,0,0,27.00,2,0,0,0,0,0,2.0,4,6,6,2,0,3,3,3.50,.400
Wilfredo W Rodriguez,HOU,0,0,15.00,2,0,0,0,0,0,3.0,6,5,5,2,0,1,3,2.33,.429
Pete P Walker,NYM,0,0,2.70,2,0,0,0,0,0,6.2,6,2,2,0,0,0,4,0.90,.240
Scott S Williamson,CIN,0,0,0.00,2,0,0,0,0,0,0.2,1,0,0,0,1,2,0,4.50,.333
Joaquin J Benoit,TEX,0,0,10.80,1,1,0,0,0,0,5.0,8,6,6,3,0,3,4,2.20,.364
Bobby B Bonilla,STL,0,0,18.00,1,0,0,0,0,0,1.0,3,2,2,1,0,1,0,4.00,.600
Joe J Borowski,CHC,0,1,32.40,1,1,0,0,0,0,1.2,6,6,6,1,0,3,1,5.40,.667
Tim T Christman,COL,0,0,4.50,1,0,0,0,0,0,2.0,1,1,1,1,0,0,2,0.50,.143
Valerio V De Los Santos,MIL,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,1,1,2.00,.250
Chris C Donnels,LA,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Steve S Finley C,ARI,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,1,0,1.00,.000
Steve S Green,ANA,0,0,3.00,1,1,0,0,0,0,6.0,4,2,2,0,0,6,4,1.67,.190
Brett B Hinchliffe,NYM,0,1,36.00,1,1,0,0,0,0,2.0,9,8,8,2,1,1,2,5.00,.643
Tim T Laker,CLE,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,2.00,.250
Mark M Loretta,MIL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,2,2.00,.250
John J Mabry L,FLA,0,0,135.00,1,0,0,0,0,0,0.1,3,5,5,0,0,3,0,18.00,.750
Brian B Moehler,DET,0,0,3.38,1,1,0,0,0,0,8.0,6,3,3,0,0,1,2,0.88,.207
Christian C Parker,NYY,0,1,21.00,1,1,0,0,0,0,3.0,8,7,7,2,0,1,1,3.00,.471
Brian B Powell,HOU,0,1,18.00,1,1,0,0,0,0,3.0,5,6,6,1,0,3,3,2.67,.357
Desi D Relaford S,NYM,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Scott S Sobkowiak,ATL,0,0,9.00,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,2.00,.400
Billy B Taylor,PIT,0,0,4.50,1,0,0,0,0,0,2.0,2,1,1,1,0,0,3,1.00,.250
