PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Joe J Magrane,CAL,11,12,4.66,30,28,0,0,0,0,164.0,175,95,85,19,5,58,62,1.42,.280
Kirk K Mc Caskill,CWS,4,8,5.23,30,14,0,0,2,2,113.2,144,71,66,12,1,36,65,1.58,.313
Hipolito H Pichardo,KC,7,8,4.04,30,25,2,0,0,0,165.0,183,85,74,10,6,53,70,1.43,.282
Armando A Reynoso,COL,12,11,4.00,30,30,4,0,0,0,189.0,206,101,84,22,9,63,117,1.42,.277
Ben B Rivera,PHI,13,9,5.02,30,28,1,1,0,0,163.0,175,99,91,16,6,85,123,1.60,.273
Heathcliff H Slocumb,CLE,4,1,4.03,30,0,0,0,0,0,38.0,35,19,17,3,0,20,22,1.45,.250
Todd T Stottlemyre,TOR,11,12,4.84,30,28,1,1,0,0,176.2,204,107,95,11,3,69,98,1.55,.292
Bob B Welch,OAK,9,11,5.29,30,28,0,0,0,0,166.2,208,102,98,25,7,56,63,1.58,.310
Woody W Williams,TOR,3,1,4.38,30,0,0,0,0,0,37.0,40,18,18,2,1,22,24,1.68,.274
Chris C Bosio,SEA,9,9,3.45,29,24,3,1,1,1,164.1,138,75,63,14,6,59,119,1.20,.229
Frank F Castillo,CHC,5,8,4.84,29,25,2,0,0,0,141.1,162,83,76,20,9,39,84,1.42,.293
Roger R Clemens,BOS,11,14,4.46,29,29,2,1,0,0,191.2,175,99,95,17,11,67,160,1.26,.244
Mike M Draper,NYM,1,1,4.25,29,1,0,0,0,0,42.1,53,22,20,2,0,14,16,1.58,.327
Dwight D Gooden,NYM,12,15,3.45,29,29,7,2,0,0,208.2,188,89,80,16,9,61,149,1.19,.242
Carlos C Maldonado,MIL,2,2,4.58,29,0,0,0,1,1,37.1,40,20,19,2,0,17,18,1.53,.282
Terry T Mulholland,PHI,12,9,3.25,29,28,7,2,0,0,191.0,177,80,69,20,3,40,116,1.14,.241
Mike M Munoz,COL,2,2,4.71,29,0,0,0,0,0,21.0,25,14,11,2,0,15,17,1.90,.309
Scott S Service,CIN,2,2,4.30,29,0,0,0,2,2,46.0,44,23,22,6,2,16,43,1.30,.254
Rick R Sutcliffe,BAL,10,10,5.75,29,28,3,0,0,0,166.0,212,112,106,23,6,74,80,1.72,.314
Frank F Viola,BOS,11,8,3.14,29,29,2,1,0,0,183.2,180,76,64,12,6,72,91,1.37,.259
Paul P Gibson,NYY,3,1,3.48,28,0,0,0,0,0,44.0,45,21,17,5,0,11,37,1.27,.265
Bill B Gullickson,DET,13,9,5.37,28,28,2,0,0,0,159.1,186,106,95,28,3,44,70,1.44,.291
Mike M Harkey,CHC,10,10,5.26,28,28,1,0,0,0,157.1,187,100,92,17,3,43,67,1.46,.305
Joe J Hesketh,BOS,3,4,5.06,28,5,0,0,1,1,53.1,62,35,30,4,0,29,34,1.71,.294
Ken K Hill,MON,9,7,3.23,28,28,2,0,0,0,183.2,163,84,66,7,6,74,90,1.29,.238
Dave D Otto,PIT,3,4,5.03,28,8,0,0,0,0,68.0,85,40,38,9,3,28,30,1.66,.317
Ryan R Bowen,FLA,8,12,4.42,27,27,2,1,0,0,156.2,156,83,77,11,3,87,98,1.55,.263
Pat P Gomez,SD,1,2,5.12,27,1,0,0,0,0,31.2,35,19,18,2,0,19,26,1.71,.294
Eric E Hillman,NYM,2,9,3.97,27,22,3,1,0,0,145.0,173,83,64,12,4,24,60,1.36,.299
Mike M Ignasiak,MIL,1,1,3.65,27,0,0,0,0,0,37.0,32,17,15,2,2,21,28,1.43,.241
Todd T Jones,HOU,1,2,3.13,27,0,0,0,2,2,37.1,28,14,13,4,1,15,25,1.15,.214
Mark M Leiter,DET,6,6,4.73,27,13,1,0,0,0,106.2,111,61,56,17,3,44,70,1.45,.267
Marcus M Moore,COL,3,1,7.18,27,0,0,0,0,0,26.1,30,26,21,4,1,20,13,1.90,.291
Jack J Morris,TOR,7,12,6.19,27,27,4,1,0,0,152.2,189,116,105,18,3,65,103,1.66,.302
Mark M Clark,CLE,7,5,4.28,26,15,1,0,0,0,109.1,119,55,52,18,1,25,57,1.32,.279
Dave D Fleming,SEA,12,5,4.36,26,26,1,1,0,0,167.1,189,84,81,15,6,67,75,1.53,.290
Charlie C Leibrandt,TEX,9,10,4.55,26,26,1,0,0,0,150.1,169,84,76,15,4,45,89,1.42,.284
Chris C Nabholz,MON,9,8,4.09,26,21,1,0,0,0,116.2,100,57,53,9,8,63,74,1.40,.236
Donovan D Osborne,STL,10,7,3.76,26,26,1,0,0,0,155.2,153,73,65,18,7,47,83,1.28,.257
Roger R Pavlik,TEX,12,6,3.41,26,26,2,0,0,0,166.1,151,67,63,18,5,80,131,1.39,.245
Mark M Petkovsek,PIT,3,0,6.96,26,0,0,0,0,0,32.1,43,25,25,7,0,9,14,1.61,.328
Dave D Stewart,TOR,12,8,4.44,26,26,0,0,0,0,162.0,146,86,80,23,4,72,96,1.35,.242
Jeff J Ballard,PIT,4,1,4.86,25,5,0,0,0,0,53.2,70,31,29,3,2,15,16,1.58,.332
Dennis D Cook,CLE,5,5,5.67,25,6,0,0,0,0,54.0,62,36,34,9,2,16,34,1.44,.295
Scott S Fredrickson,COL,0,1,6.21,25,0,0,0,0,0,29.0,33,25,20,3,1,17,20,1.72,.287
Jamie J Moyer,BAL,12,9,3.43,25,25,3,1,0,0,152.0,154,63,58,11,6,38,90,1.26,.265
Mike M Mussina,BAL,14,6,4.46,25,25,3,2,0,0,167.2,163,84,83,20,3,44,117,1.23,.256
Melido M Perez,NYY,6,14,5.19,25,25,0,0,0,0,163.0,173,103,94,22,1,64,148,1.45,.267
Steve S Wilson,LA,1,0,4.56,25,0,0,0,1,1,25.2,30,13,13,2,1,14,23,1.71,.288
Bob B Ayrault,SEA,3,1,5.40,24,0,0,0,0,0,30.0,36,19,18,2,1,16,15,1.73,.303
Jason J Bere,CWS,12,5,3.47,24,24,1,0,0,0,142.2,109,60,55,12,5,81,129,1.33,.210
Doug D Brocail,SD,4,13,4.56,24,24,0,0,0,0,128.1,143,75,65,16,4,42,70,1.44,.283
John J Candelaria,PIT,0,3,8.24,24,0,0,0,1,1,19.2,25,19,18,2,1,9,17,1.73,.313
Robb R Nen,FLA,2,1,6.75,24,4,0,0,0,0,56.0,63,45,42,6,0,46,39,1.95,.283
Dave D Telgheder,NYM,6,2,4.76,24,7,0,0,0,0,75.2,82,40,40,10,4,21,35,1.36,.276
Tim T Wakefield,PIT,6,11,5.61,24,20,3,2,0,0,128.1,145,83,80,14,9,75,59,1.71,.291
Mike M Butcher,CAL,1,0,2.86,23,0,0,0,8,8,28.1,21,12,9,2,2,15,24,1.27,.204
Chris C Haney,KC,9,9,6.02,23,23,1,1,0,0,124.0,141,87,83,13,3,53,65,1.56,.286
Doug D Linton,CAL,2,1,7.36,23,1,0,0,0,0,36.2,46,30,30,8,1,23,23,1.88,.305
Matt M Maysey,MIL,1,2,5.73,23,0,0,0,1,1,22.0,28,14,14,4,1,13,10,1.86,.322
Russ R Swan,SEA,3,3,9.15,23,0,0,0,0,0,19.2,25,20,20,2,2,18,10,2.19,.316
Mark M Guthrie,MIN,2,1,4.71,22,0,0,0,0,0,21.0,20,11,11,2,0,16,15,1.71,.267
Paul P Kilgus,STL,1,0,0.63,22,1,0,0,1,1,28.2,18,2,2,1,1,8,21,0.91,.180
Angel A Miranda,MIL,4,5,3.30,22,17,2,0,0,0,120.0,100,53,44,12,2,52,88,1.27,.226
Trevor T Wilson,SF,7,5,3.60,22,18,1,0,0,0,110.0,110,45,44,8,6,40,57,1.36,.275
Matt M Young,CLE,1,6,5.21,22,8,0,0,0,0,74.1,75,45,43,8,3,57,65,1.78,.266
Jeff J Bronkey,TEX,1,1,4.00,21,0,0,0,1,1,36.0,39,20,16,4,1,11,18,1.39,.285
Tom T Browning,CIN,7,7,4.74,21,20,0,0,0,0,114.0,159,61,60,15,1,20,53,1.57,.333
Mark M Dewey,PIT,1,2,2.36,21,0,0,0,7,7,26.2,14,8,7,0,3,10,14,0.90,.157
John J Farrell,CAL,3,12,7.35,21,17,0,0,0,0,90.2,110,74,74,22,7,44,45,1.70,.301
Marvin M Freeman,ATL,2,0,6.08,21,0,0,0,0,0,23.2,24,16,16,1,1,10,25,1.44,.261
Johnny J Ruffin,CIN,2,1,3.58,21,0,0,0,2,2,37.2,36,16,15,4,1,11,30,1.25,.247
Wally W Whitehurst,SD,4,7,3.83,21,19,0,0,0,0,105.2,109,47,45,11,3,30,57,1.32,.276
Tim T Worrell,SD,2,7,4.92,21,16,0,0,0,0,100.2,104,63,55,11,0,43,52,1.46,.269
Cliff C Young,CLE,3,3,4.62,21,7,0,0,1,1,60.1,74,35,31,9,3,18,31,1.52,.298
Mark M Grant,COL,0,1,7.46,20,0,0,0,1,1,25.1,34,24,21,4,0,11,14,1.78,.337
Dave D Haas,DET,1,2,6.11,20,0,0,0,0,0,28.0,45,20,19,9,0,8,17,1.89,.375
Gil G Heredia,MON,4,2,3.92,20,9,1,0,2,2,57.1,66,28,25,4,2,14,40,1.40,.293
Erik E Plantenberg,SEA,0,0,6.52,20,0,0,0,1,1,9.2,11,7,7,0,1,12,3,2.38,.282
Pete P Smith,ATL,4,8,4.37,20,14,0,0,0,0,90.2,92,45,44,15,2,36,53,1.41,.270
Bill B Wegman,MIL,4,14,4.48,20,18,5,0,0,0,120.2,135,70,60,13,2,34,50,1.40,.291
Buddy B Groom,DET,0,2,6.14,19,3,0,0,0,0,36.2,48,25,25,4,2,13,15,1.66,.322
Eddie E Guardado,MIN,3,8,6.18,19,16,0,0,0,0,94.2,123,68,65,13,1,36,46,1.68,.319
Milt M Hill,CIN,3,0,5.65,19,0,0,0,0,0,28.2,34,18,18,5,0,9,23,1.50,.301
Brad B Holman,SEA,1,3,3.72,19,0,0,0,3,3,36.1,27,17,15,1,5,16,17,1.18,.208
Brett B Merriman,MIN,1,1,9.67,19,0,0,0,0,0,27.0,36,29,29,3,3,23,14,2.19,.343
Bret B Saberhagen,NYM,7,7,3.29,19,19,4,1,0,0,139.1,131,55,51,11,3,17,93,1.06,.250
Julio J Valera,CAL,3,6,6.62,19,5,0,0,4,4,53.0,77,44,39,8,2,15,28,1.74,.344
Sid S Fernandez,NYM,5,6,2.93,18,18,1,1,0,0,119.2,82,42,39,17,3,36,81,0.99,.192
Neal N Heaton,NYY,1,0,6.00,18,0,0,0,0,0,27.0,34,19,18,6,3,11,15,1.67,.301
Shawn S Hillegas,OAK,3,6,6.97,18,11,0,0,0,0,60.2,78,48,47,8,4,33,29,1.83,.317
Bill B Landrum,CIN,0,2,3.74,18,0,0,0,0,0,21.2,18,9,9,1,0,6,14,1.11,.231
Curt C Leskanic,COL,1,5,5.37,18,8,0,0,0,0,57.0,59,40,34,7,2,27,30,1.51,.266
Bill B Sampen,KC,2,2,5.89,18,0,0,0,0,0,18.1,25,12,12,1,4,9,9,1.85,.338
Aaron A Sele,BOS,7,2,2.74,18,18,0,0,0,0,111.2,100,42,34,5,7,48,93,1.33,.237
Frank F Seminara,SD,3,3,4.47,18,7,0,0,0,0,46.1,53,30,23,5,3,21,22,1.60,.293
John J Smiley,CIN,3,9,5.62,18,18,2,0,0,0,105.2,117,69,66,15,2,31,60,1.40,.286
Randy R Tomlin,PIT,4,8,4.85,18,18,1,0,0,0,98.1,109,57,53,11,5,15,44,1.26,.291
Tom T Urbani,STL,1,3,4.65,18,9,0,0,0,0,62.0,73,44,32,4,0,26,33,1.60,.296
John J Briscoe,OAK,1,0,8.03,17,0,0,0,0,0,24.2,26,25,22,2,0,26,24,2.11,.277
Steve S Foster,CIN,2,2,1.75,17,0,0,0,0,0,25.2,23,8,5,1,1,5,16,1.09,.235
Mark M Gardner,KC,4,6,6.19,17,16,0,0,0,0,91.2,92,65,63,17,4,36,54,1.40,.272
Jeff J Mutis,CLE,3,6,5.78,17,13,1,1,0,0,81.0,93,56,52,14,7,33,29,1.56,.289
Arthur A Rhodes,BAL,5,6,6.51,17,17,0,0,0,0,85.2,91,62,62,16,1,49,49,1.63,.274
Mike M Schooler,TEX,3,0,5.55,17,0,0,0,0,0,24.1,30,17,15,3,0,10,16,1.64,.303
Mike M Williams,PHI,1,3,5.29,17,4,0,0,0,0,51.0,50,32,30,5,0,22,33,1.41,.253
Bud B Black,SF,8,2,3.56,16,16,0,0,0,0,93.2,89,44,37,13,2,33,45,1.30,.256
Chuck C Cary,CWS,1,0,5.23,16,0,0,0,0,0,20.2,22,12,12,1,3,11,10,1.60,.286
Greg G Gohr,DET,0,0,5.96,16,0,0,0,0,0,22.2,26,15,15,1,2,14,23,1.76,.289
Josias J Manzanillo,NYM,1,1,6.83,16,1,0,0,1,1,29.0,30,27,22,2,2,19,21,1.69,.265
David D Nied,COL,5,9,5.17,16,16,1,0,0,0,87.0,99,53,50,8,1,42,46,1.62,.296
Pat P Rapp,FLA,4,6,4.02,16,16,1,0,0,0,94.0,101,49,42,7,2,39,57,1.49,.281
John J Roper,CIN,2,5,5.63,16,15,0,0,0,0,80.0,92,51,50,10,4,36,54,1.60,.295
Darryl D Scott,CAL,1,2,5.85,16,0,0,0,0,0,20.0,19,13,13,1,1,11,13,1.50,.250
Scott S Taylor,BOS,0,1,8.18,16,0,0,0,0,0,11.0,14,10,10,1,1,12,8,2.36,.311
Todd T Van Poppel,OAK,6,6,5.04,16,16,0,0,0,0,84.0,76,50,47,10,2,62,47,1.64,.243
Allen A Watson,STL,6,7,4.60,16,15,0,0,0,0,86.0,90,53,44,11,3,28,49,1.37,.271
Jim J Bullinger,CHC,1,0,4.32,15,0,0,0,1,1,16.2,18,9,8,1,0,9,10,1.62,.277
Jim J Corsi,FLA,0,2,6.64,15,0,0,0,0,0,20.1,28,15,15,1,0,10,7,1.87,.337
Scott S Lewis,CAL,1,2,4.22,15,4,0,0,0,0,32.0,37,16,15,3,2,12,10,1.53,.311
Rusty R Meacham,KC,2,2,5.57,15,0,0,0,0,0,21.0,31,15,13,2,3,5,13,1.71,.326
Rafael R Novoa,MIL,0,3,4.50,15,7,2,0,0,0,56.0,58,32,28,7,4,22,17,1.43,.267
Mark M Ettles,SD,1,0,6.50,14,0,0,0,0,0,18.0,23,16,13,4,0,4,9,1.50,.307
Terry T Leach,CWS,0,0,2.81,14,0,0,0,1,1,16.0,15,5,5,0,1,2,3,1.06,.250
Larry L Luebbers,CIN,2,5,4.54,14,14,0,0,0,0,77.1,74,49,39,7,1,38,38,1.45,.261
Bob B Mc Clure,FLA,1,1,7.11,14,0,0,0,0,0,6.1,13,5,5,2,0,5,6,2.84,.419
Tony T Menendez,PIT,2,0,3.00,14,0,0,0,0,0,21.0,20,8,7,4,1,4,13,1.14,.256
Steve S Ontiveros,SEA,0,2,1.00,14,0,0,0,0,0,18.0,18,3,2,0,0,6,13,1.33,.277
Kirk K Rueter,MON,8,0,2.73,14,14,1,0,0,0,85.2,85,33,26,5,0,18,31,1.20,.264
Keith K Shepherd,COL,1,3,6.98,14,1,0,0,1,1,19.1,26,16,15,4,1,4,7,1.55,.333
Zane Z Smith,PIT,3,7,4.55,14,14,1,0,0,0,83.0,97,43,42,5,0,22,32,1.43,.298
Russ R Springer,CAL,1,6,7.20,14,9,1,0,0,0,60.0,73,48,48,11,3,32,31,1.75,.303
David D Weathers,FLA,2,3,5.12,14,6,0,0,0,0,45.2,57,26,26,3,1,13,34,1.53,.306
Mike M Bielecki,CLE,4,5,5.90,13,13,0,0,0,0,68.2,90,47,45,8,2,23,38,1.65,.310
Greg G Brummett,MIN,4,4,5.08,13,13,0,0,0,0,72.2,82,42,41,12,0,28,30,1.51,.297
Mike M Hampton,SEA,1,3,9.53,13,3,0,0,1,1,17.0,28,20,18,3,0,17,8,2.65,.368
Kevin K King,SEA,0,1,6.17,13,0,0,0,0,0,11.2,9,8,8,3,1,4,8,1.11,.231
Nolan N Ryan,TEX,5,5,4.88,13,13,0,0,0,0,66.1,54,47,36,5,1,40,46,1.42,.220
Roger R Smithberg,OAK,1,2,2.75,13,0,0,0,3,3,19.2,13,7,6,2,1,7,4,1.02,.197
Jimmy J Jones,MON,4,1,6.35,12,6,0,0,0,0,39.2,47,34,28,6,0,9,21,1.41,.285
Phil P Leftwich,CAL,4,6,3.79,12,12,1,0,0,0,80.2,81,35,34,5,3,27,31,1.34,.262
Pat P Mahomes,MIN,1,5,7.71,12,5,0,0,0,0,37.1,47,34,32,8,1,16,23,1.69,.309
Freddie F Toliver,PIT,1,0,3.74,12,0,0,0,0,0,21.2,20,10,9,2,2,8,14,1.29,.267
Cory C Bailey,BOS,0,1,3.45,11,0,0,0,0,0,15.2,12,7,6,0,0,12,11,1.53,.231
Kevin K Campbell,OAK,0,0,7.31,11,0,0,0,0,0,16.0,20,13,13,1,1,11,9,1.94,.313
Chuck C Crim,CAL,2,2,5.87,11,0,0,0,0,0,15.1,17,11,10,2,2,5,10,1.43,.298
Frank F Di Pino,KC,1,1,6.89,11,0,0,0,0,0,15.2,21,12,12,2,2,6,5,1.72,.328
Hilly H Hathaway,CAL,4,3,5.02,11,11,0,0,0,0,57.1,71,35,32,6,5,26,11,1.69,.326
John J O' Donoghue,BAL,0,1,4.58,11,1,0,0,0,0,19.2,22,12,10,4,1,10,16,1.63,.278
Mo M Sanford,COL,1,2,5.30,11,6,0,0,0,0,35.2,37,25,21,4,0,27,36,1.79,.278
Bryn B Smith,COL,2,4,8.49,11,5,0,0,0,0,29.2,47,29,28,2,3,11,9,1.96,.362
Eric E Bell,HOU,0,1,6.14,10,0,0,0,0,0,7.1,10,5,5,0,0,2,2,1.64,.313
Mike M Boddicker,MIL,3,5,5.67,10,10,1,0,0,0,54.0,77,35,34,6,4,15,24,1.70,.338
John J Cummings,SEA,0,6,6.02,10,8,1,0,0,0,46.1,59,34,31,6,2,16,19,1.62,.316
Steve S Dreyer,TEX,3,3,5.71,10,6,0,0,0,0,41.0,48,26,26,7,1,20,23,1.66,.291
Dave D Eiland,SD,0,3,5.21,10,9,0,0,0,0,48.1,58,33,28,5,1,17,14,1.55,.297
Mauro M Gozzo,NYM,0,1,2.57,10,0,0,0,1,1,14.0,11,5,4,1,0,5,6,1.14,.212
Jason J Grimsley,CLE,3,4,5.31,10,6,0,0,0,0,42.1,52,26,25,3,1,20,27,1.70,.302
Kip K Gross,LA,0,0,0.60,10,0,0,0,0,0,15.0,13,1,1,0,0,4,12,1.13,.236
Domingo D Jean,NYY,1,1,4.46,10,6,0,0,0,0,40.1,37,20,20,7,0,19,20,1.39,.237
Dennis D Moeller,PIT,1,0,9.92,10,0,0,0,0,0,16.1,26,20,18,2,1,7,13,2.02,.356
Jerry J Nielsen,CAL,0,0,8.03,10,0,0,0,0,0,12.1,18,13,11,1,1,4,8,1.78,.340
Lance L Painter,COL,2,2,6.00,10,6,1,0,0,0,39.0,52,26,26,5,0,9,16,1.56,.333
Rich R Batchelor,STL,0,0,8.10,9,0,0,0,0,0,10.0,14,12,9,1,0,3,4,1.70,.359
Sean S Bergman,DET,1,4,5.67,9,6,1,0,0,0,39.2,47,29,25,6,1,23,19,1.76,.294
Rodney R Bolton,CWS,2,6,7.44,9,8,0,0,0,0,42.1,55,40,35,4,1,16,17,1.68,.314
Mike M Christopher,CLE,0,0,3.86,9,0,0,0,0,0,11.2,14,6,5,3,0,2,8,1.37,.286
Bobby B Jones,NYM,2,4,3.65,9,9,0,0,0,0,61.2,61,35,25,6,2,22,35,1.35,.262
Jeff J Kaiser,NYM,0,0,7.88,9,0,0,0,0,0,8.0,10,7,7,1,0,5,9,1.88,.323
Albie A Lopez,CLE,3,1,5.98,9,9,0,0,0,0,49.2,49,34,33,7,1,32,25,1.63,.262
Jose J Melendez,BOS,2,1,2.25,9,0,0,0,0,0,16.0,10,4,4,2,0,5,14,0.94,.179
Dan D Miceli,PIT,0,0,5.06,9,0,0,0,0,0,5.1,6,3,3,0,0,3,4,1.69,.273
Gino G Minutelli,SF,0,1,3.77,9,0,0,0,0,0,14.1,7,9,6,2,0,15,10,1.53,.152
Charles C Nagy,CLE,2,6,6.29,9,9,1,0,0,0,48.2,66,38,34,6,2,13,30,1.62,.322
Bob B Ojeda,CLE,2,1,4.40,9,7,0,0,0,0,43.0,48,22,21,5,0,21,27,1.60,.289
Ross R Powell,CIN,0,3,4.41,9,1,0,0,0,0,16.1,13,8,8,1,0,6,17,1.16,.224
Dennis D Rasmussen,KC,1,2,7.45,9,4,0,0,0,0,29.0,40,25,24,4,1,14,12,1.86,.328
Rich R Robertson,PIT,0,1,6.00,9,0,0,0,0,0,9.0,15,6,6,0,0,4,5,2.11,.385
Scott S Sanders,SD,3,3,4.13,9,9,0,0,0,0,52.1,54,32,24,4,1,23,37,1.47,.265
Paul P Swingle,CAL,0,1,8.38,9,0,0,0,0,0,9.2,15,9,9,2,0,6,6,2.17,.357
Mike M Witt,NYY,3,2,5.27,9,9,0,0,0,0,41.0,39,26,24,7,3,22,30,1.49,.248
Scott S Aldred,MON,1,0,9.00,8,0,0,0,0,0,12.0,19,14,12,2,1,10,9,2.42,.365
William W Brennan,CHC,2,1,4.20,8,1,0,0,0,0,15.0,16,8,7,2,1,8,11,1.60,.291
Teddy T Higuera,MIL,1,3,7.20,8,8,0,0,0,0,30.0,43,24,24,4,1,16,27,1.97,.333
Steve S Karsay,OAK,3,3,4.04,8,8,0,0,0,0,49.0,49,23,22,4,2,16,33,1.33,.258
John J Kiely,DET,0,2,7.71,8,0,0,0,0,0,11.2,13,11,10,2,1,13,5,2.23,.295
Julian J Tavarez,CLE,2,2,6.57,8,7,0,0,0,0,37.0,53,29,27,7,2,13,19,1.78,.340
Salomon S Torres,SF,3,5,4.03,8,8,0,0,0,0,44.2,37,21,20,5,1,27,23,1.43,.231
John J Hope,PIT,0,2,4.03,7,7,0,0,0,0,38.0,47,19,17,2,2,8,8,1.45,.313
Mark M Hutton,NYY,1,1,5.73,7,4,0,0,0,0,22.0,24,17,14,2,1,17,12,1.86,.293
John J Johnstone,FLA,0,2,5.91,7,0,0,0,0,0,10.2,16,8,7,1,0,7,5,2.16,.340
Mike M Magnante,KC,1,2,4.08,7,6,0,0,0,0,35.1,37,16,16,3,1,11,16,1.36,.282
Turk T Wendell,CHC,1,2,4.37,7,4,0,0,0,0,22.2,24,13,11,0,0,8,15,1.41,.273
Juan J Agosto,HOU,0,0,6.00,6,0,0,0,0,0,6.0,8,4,4,1,0,0,3,1.33,.308
Scott S Brow,TOR,1,1,6.00,6,3,0,0,0,0,18.0,19,15,12,2,1,10,7,1.61,.275
Chris C Bushing,CIN,0,0,12.46,6,0,0,0,0,0,4.1,9,7,6,1,0,4,3,3.00,.450
Huck H Flener,TOR,0,0,4.05,6,0,0,0,0,0,6.2,7,3,3,0,0,4,2,1.65,.269
Mark M Grater,DET,0,0,5.40,6,0,0,0,0,0,5.0,6,3,3,0,0,4,4,2.00,.286
Sterling S Hitchcock,NYY,1,2,4.65,6,6,0,0,0,0,31.0,32,18,16,4,1,14,26,1.48,.271
Dave D Johnson,DET,1,1,12.96,6,0,0,0,0,0,8.1,13,13,12,3,2,5,7,2.16,.342
Barry B Jones,CWS,0,1,8.59,6,0,0,0,0,0,7.1,14,8,7,2,0,3,7,2.32,.412
Mark M Kiefer,MIL,0,0,0.00,6,0,0,0,1,1,9.1,3,0,0,0,1,5,7,0.86,.097
Brian B Shouse,PIT,0,0,9.00,6,0,0,0,0,0,4.0,7,4,4,1,0,2,3,2.25,.368
Paul P Abbott,CLE,0,1,6.38,5,5,0,0,0,0,18.1,19,15,13,5,0,11,7,1.64,.260
Denis D Boucher,MON,3,1,1.91,5,5,0,0,0,0,28.1,24,7,6,1,0,3,14,0.95,.229
Enrique E Burgos,KC,0,1,9.00,5,0,0,0,0,0,5.0,5,5,5,0,1,6,6,2.20,.238
Brian B Drahman,CWS,0,0,0.00,5,0,0,0,1,1,5.1,7,0,0,0,0,2,3,1.69,.333
Mark M Holzemer,CAL,0,3,8.87,5,4,0,0,0,0,23.1,34,24,23,2,3,13,10,2.01,.340
Bruce B Hurst,COL,0,2,7.62,5,5,0,0,0,0,13.0,15,12,11,1,0,6,9,1.62,.283
Miguel M Jimenez,OAK,1,0,4.00,5,4,0,0,0,0,27.0,27,12,12,5,1,16,13,1.59,.262
Kevin K Mc Gehee,BAL,0,0,5.94,5,0,0,0,0,0,16.2,18,11,11,5,2,7,7,1.50,.281
Bob B Milacki,CLE,1,1,3.38,5,2,0,0,0,0,16.0,19,8,6,3,0,11,7,1.88,.302
Nate N Minchey,BOS,1,2,3.55,5,5,1,0,0,0,33.0,35,16,13,5,0,8,18,1.30,.265
Mike M Oquist,BAL,0,0,3.86,5,0,0,0,0,0,11.2,12,5,5,0,0,4,8,1.37,.261
Shane S Reynolds,HOU,0,0,0.82,5,1,0,0,0,0,11.0,11,4,1,0,0,6,10,1.55,.256
Brian B Anderson,CAL,0,0,3.97,4,1,0,0,0,0,11.1,11,5,5,1,0,2,4,1.15,.256
Jim J Converse,SEA,1,3,5.31,4,4,0,0,0,0,20.1,23,12,12,0,0,14,10,1.82,.295
Andy A Cook,NYY,0,1,5.06,4,0,0,0,0,0,5.1,4,3,3,1,0,7,4,2.06,.200
John J De Silva,LA,0,0,7.11,4,0,0,0,0,0,6.1,8,5,5,0,0,1,6,1.42,.320
Steve S Dixon,STL,0,0,33.75,4,0,0,0,0,0,2.2,7,10,10,1,0,5,2,4.50,.538
Mark M Knudson,COL,0,0,22.24,4,0,0,0,0,0,5.2,16,14,14,4,0,5,3,3.71,.471
Rod R Nichols,LA,0,1,5.68,4,0,0,0,0,0,6.1,9,5,4,1,0,2,3,1.74,.360
Scott S Ruskin,CIN,0,0,18.00,4,0,0,0,0,0,1.0,3,3,2,1,0,2,0,5.00,.500
Dave D Stieb,CWS,1,3,6.04,4,4,0,0,0,0,22.1,27,17,15,1,0,14,11,1.84,.300
Sergio S Valdez,MON,0,0,9.00,4,0,0,0,0,0,3.0,4,4,3,1,0,1,2,1.67,.308
Bruce B Walton,MON,0,0,9.53,4,0,0,0,0,0,5.2,11,6,6,1,0,3,0,2.47,.407
Mickey M Weston,NYM,0,0,7.94,4,0,0,0,0,0,5.2,11,5,5,0,1,1,2,2.12,.393
Pete P Young,MON,1,0,3.38,4,0,0,0,0,0,5.1,4,2,2,1,0,0,3,0.75,.211
Mike M Anderson,CIN,0,0,18.56,3,0,0,0,0,0,5.1,12,11,11,3,0,3,4,2.81,.444
Pedro P Borbon,ATL,0,0,21.60,3,0,0,0,0,0,1.2,3,4,4,0,0,3,2,3.60,.429
Rich R Garces,MIN,0,0,0.00,3,0,0,0,0,0,4.0,4,2,0,0,0,2,3,1.50,.250
Tyler T Green,PHI,0,0,7.36,3,2,0,0,0,0,7.1,16,9,6,1,0,5,7,2.86,.444
Chris C Howard,CWS,1,0,0.00,3,0,0,0,0,0,2.1,2,0,0,0,0,3,1,2.14,.286
Brian B Looney,MON,0,0,3.00,3,1,0,0,0,0,6.0,8,2,2,0,0,2,7,1.67,.308
Sam S Militello,NYY,1,1,6.75,3,2,0,0,0,0,9.1,10,8,7,1,2,7,5,1.82,.270
Paul P Miller,PIT,0,0,5.40,3,2,0,0,0,0,10.0,15,6,6,2,0,2,2,1.70,.349
Dave D Mlicki,CLE,0,0,3.38,3,3,0,0,0,0,13.1,11,6,5,2,2,6,7,1.28,.220
Rick R Reed,TEX,1,0,5.87,3,0,0,0,0,0,7.2,12,5,5,1,2,2,5,1.83,.375
Scott S Ruffcorn,CWS,0,2,8.10,3,2,0,0,0,0,10.0,9,11,9,2,0,10,2,1.90,.265
Roger R Salkeld,SEA,0,0,2.51,3,2,0,0,0,0,14.1,13,4,4,0,1,4,13,1.19,.232
