PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Chad C Billingsley,LAD,35,63,1,6,0,0,0,3,4,36,0,0,.095,.149,.095,.244
Aaron A Cook,COL,35,60,1,14,1,0,0,4,2,21,0,0,.233,.258,.250,.508
Bryan B Corey,SD,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cole C Hamels,PHI,35,76,3,17,2,0,0,3,0,29,0,0,.224,.234,.250,.484
Mark M Hendrickson,FLA,35,35,4,9,2,1,0,1,1,21,0,0,.257,.278,.371,.649
Seth S Mc Clung,MIL,35,19,2,5,1,0,0,0,0,10,0,0,.263,.263,.316,.579
Reggie R Abercrombie L,HOU,34,55,10,17,5,0,2,5,1,23,5,2,.309,.339,.509,.848
Scott S Eyre,PHI,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Gonzalez,ATL,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Hatteberg,CIN,34,52,3,9,3,0,0,7,7,7,0,1,.173,.262,.231,.493
Mitch M Maier C,KC,34,91,9,26,1,1,0,9,2,18,0,2,.286,.316,.319,.634
Mike M Rabelo,FLA,34,109,9,22,1,0,3,10,8,25,0,1,.202,.256,.294,.550
Tim T Redding,WSH,34,47,2,8,1,0,0,3,5,14,0,0,.170,.250,.191,.442
Oscar O Salazar,BAL,34,81,13,23,3,0,5,15,12,13,0,1,.284,.372,.506,.878
Randy R Wolf,HOU,34,58,6,8,1,0,0,2,4,23,0,0,.138,.194,.155,.349
Tom T Gordon,PHI,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Hampson,SD,33,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dan D Haren,ARI,33,76,8,16,7,0,0,6,3,15,0,0,.211,.238,.303,.540
Micah M Hoffpauir,CHC,33,73,14,25,8,0,2,8,6,24,1,0,.342,.400,.534,.934
Justin J Huber L,SD,33,61,5,15,3,0,2,8,3,19,0,0,.246,.303,.393,.696
Travis T Ishikawa,SF,33,95,12,26,6,0,3,15,9,27,1,0,.274,.337,.432,.768
Ubaldo U Jiménez Jimenez,COL,33,67,1,3,0,0,0,0,3,28,0,0,.045,.086,.045,.130
Ted T Lilly,CHC,33,62,2,11,2,0,0,5,1,29,1,0,.177,.190,.210,.400
Greg G Maddux,LAD,33,55,1,6,0,0,0,3,1,15,1,0,.109,.125,.109,.234
Gary G Majewski,CIN,33,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Marshall,CHC,33,15,0,5,0,0,0,1,0,7,0,0,.333,.333,.333,.667
Scott S Olsen,FLA,33,62,1,8,0,0,0,3,3,28,0,0,.129,.169,.129,.298
Cody C Ransom,NYY,33,43,9,13,3,0,4,8,6,12,0,0,.302,.400,.651,1.051
Oscar O Villarreal,HOU,33,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Webb,ARI,33,67,2,10,4,0,0,11,1,30,0,0,.149,.162,.209,.371
Joaquin J Arias,TEX,32,110,15,32,7,3,0,9,7,12,4,1,.291,.345,.409,.754
T. J. T Beam,PIT,32,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brian B Bocock S,SF,32,77,4,11,1,0,0,2,12,29,4,2,.143,.258,.156,.414
Matt M Cain,SF,32,62,3,7,1,0,2,3,4,34,0,0,.113,.167,.226,.392
Clay C Hensley,SD,32,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tim T Lincecum,SF,32,70,7,11,1,1,0,5,5,32,0,0,.157,.213,.200,.413
Derek D Lowe,LAD,32,65,4,9,0,0,0,5,3,20,0,0,.138,.176,.138,.315
Ricky R Nolasco,FLA,32,63,1,9,2,0,0,5,2,35,0,0,.143,.169,.175,.344
Oliver O Pérez Perez,NYM,32,56,2,6,1,0,0,3,4,23,1,0,.107,.167,.125,.292
Johan J Santana,NYM,32,78,5,11,5,0,0,1,3,24,0,0,.141,.173,.205,.378
Jeff J Suppan,MIL,32,50,2,7,1,0,0,1,3,13,0,0,.140,.189,.160,.349
Ramon R Troncoso,LAD,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Wellemeyer,STL,32,58,2,9,0,0,0,5,1,29,0,0,.155,.167,.155,.322
Dave D Bush,MIL,31,57,2,5,1,0,0,0,1,21,0,0,.088,.103,.105,.209
Nelson N Cruz R,TEX,31,115,19,38,9,1,7,26,17,28,3,1,.330,.421,.609,1.030
Ryan R Dempster,CHC,31,61,4,10,2,0,0,2,2,19,0,0,.164,.190,.197,.387
Chris C Dickerson L,CIN,31,102,20,31,9,2,6,15,17,35,5,3,.304,.413,.608,1.021
Zach Z Duke,PIT,31,57,2,9,0,0,0,1,2,20,0,0,.158,.186,.158,.344
Ryan R Hanigan,CIN,31,85,9,23,2,0,2,9,10,9,0,0,.271,.367,.365,.732
Kyle K Kendrick,PHI,31,50,3,5,1,0,0,2,3,24,0,0,.100,.151,.120,.271
Kyle K Lohse,STL,31,63,1,7,1,0,0,5,0,20,0,1,.111,.111,.127,.238
Corky C Miller,ATL,31,60,4,5,0,0,1,5,5,15,0,0,.083,.152,.133,.285
Jamie J Moyer,PHI,31,51,4,4,1,0,0,1,7,19,0,0,.078,.190,.098,.288
Angel A Pagán Pagan L,NYM,31,91,12,25,7,1,0,13,11,18,4,0,.275,.346,.374,.720
Manny M Parra,MIL,31,53,2,12,5,1,0,6,2,18,0,0,.226,.255,.358,.613
Ian I Snell,PIT,31,48,2,6,1,0,0,1,2,18,0,0,.125,.160,.146,.306
Edinson E Vólquez Volquez,CIN,31,61,3,6,0,0,0,1,0,31,0,0,.098,.098,.098,.197
Barry B Zito,SF,31,51,1,6,0,0,0,2,4,10,0,0,.118,.182,.118,.300
Michael M Barrett,SD,30,94,9,19,3,0,2,9,9,16,0,0,.202,.274,.298,.572
Johnny J Cueto,CIN,30,45,4,2,0,0,0,1,2,15,0,0,.044,.104,.044,.149
Tug T Hulett D,SEA,30,49,2,11,1,0,1,2,5,17,0,0,.224,.309,.306,.615
Hiroki H Kuroda,LAD,30,54,2,8,1,0,0,2,5,16,0,0,.148,.220,.167,.387
Paul P Maholm,PIT,30,65,4,8,0,0,0,3,6,28,0,0,.123,.197,.123,.320
Brian B Moehler,HOU,30,44,1,1,1,0,0,0,4,27,0,0,.023,.104,.045,.150
Brett B Myers,PHI,30,58,3,4,1,0,0,1,4,19,0,0,.069,.129,.086,.215
Roy R Oswalt,HOU,30,70,3,15,0,0,0,5,0,18,0,0,.214,.214,.214,.429
Mike M Pelfrey,NYM,30,59,4,5,0,0,0,2,4,18,0,0,.085,.156,.085,.241
Odalis O Perez,WSH,30,53,4,8,2,0,0,2,0,12,0,0,.151,.151,.189,.340
Joel J Pineiro,STL,30,51,3,5,3,0,0,4,3,35,0,0,.098,.148,.157,.305
Billy B Sadler,SF,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ben B Sheets,MIL,30,67,2,5,2,0,0,5,2,24,0,0,.075,.101,.104,.206
Brandon B Backe,HOU,29,47,8,13,2,0,2,3,3,18,0,0,.277,.333,.447,.780
Jason J Bergmann,WSH,29,40,0,0,0,0,0,0,0,20,0,0,.000,.000,.000,.000
Chris C Denorfia L,OAK,29,62,10,18,3,0,1,9,6,16,2,0,.290,.362,.387,.749
Tony A Gwynn Jr.,MIL,29,42,5,8,1,0,0,1,4,7,3,1,.190,.271,.214,.485
Aaron A Harang,CIN,29,54,0,7,1,0,0,2,0,20,0,0,.130,.130,.148,.278
John J Lannan,WSH,29,45,0,1,0,0,0,0,4,24,0,0,.022,.102,.022,.124
Brent B Lillibridge S,ATL,29,80,9,16,6,1,1,8,3,23,2,0,.200,.238,.338,.576
Arthur A Rhodes,FLA,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Stavinoha L,STL,29,57,4,11,1,0,0,4,2,11,0,0,.193,.217,.211,.427
Mitch M Stetter,MIL,29,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rocco R Baldelli D,TB,28,80,12,21,5,0,4,13,7,25,0,0,.263,.344,.475,.819
Morgan M Ensberg,NYY,28,74,6,15,0,0,1,4,6,22,0,1,.203,.263,.243,.506
Chad C Gaudin,CHC,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anderson A Hernandez,WSH,28,81,11,27,4,0,0,17,10,8,0,0,.333,.407,.383,.789
Jonathan J Herrera,COL,28,61,5,14,1,1,0,3,4,10,1,1,.230,.277,.279,.556
Randy R Johnson,ARI,28,50,2,7,1,0,0,5,4,26,0,0,.140,.204,.160,.364
Wilfredo W Ledezma,ARI,28,10,1,0,0,0,0,0,1,6,0,0,.000,.091,.000,.091
Matt M Murton L,OAK,28,70,3,13,3,0,0,8,2,12,0,0,.186,.219,.229,.448
Jake J Peavy,SD,28,49,4,13,2,0,0,2,3,12,0,1,.265,.302,.306,.608
Jonathan J Sánchez Sanchez,SF,28,49,2,5,1,0,0,4,1,22,0,0,.102,.120,.122,.242
Will W Venable C,SD,28,110,16,29,4,2,2,10,13,21,1,1,.264,.339,.391,.730
Jeff J Bailey,BOS,27,50,10,14,1,1,2,6,9,17,0,0,.280,.390,.460,.850
Robinson R Cancel,NYM,27,49,5,12,2,0,1,5,3,6,1,2,.245,.288,.347,.635
Andrew A Miller,FLA,27,30,1,2,0,0,0,3,0,16,0,0,.067,.067,.067,.133
Kendrys K Morales R,LAA,27,61,7,13,2,0,3,8,4,7,0,1,.213,.273,.393,.666
Sergio S Romo,SF,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Bernadina C,WSH,26,76,10,16,1,1,0,2,9,21,4,3,.211,.294,.250,.544
Ben B Broussard,TEX,26,82,8,13,0,0,3,8,5,20,0,0,.159,.225,.268,.493
Brett B Carroll,FLA,26,17,5,1,0,1,0,1,1,6,0,0,.059,.111,.176,.288
Vinnie V Chulk,SF,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Coffey,MIL,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J De La Rosa,COL,26,40,2,6,0,0,0,6,0,14,0,0,.150,.146,.150,.296
La Troy L Hawkins,HOU,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Norris N Hopper,CIN,26,50,3,10,0,0,0,1,5,6,1,0,.200,.286,.200,.486
John J Maine,NYM,26,46,3,5,0,0,0,3,6,23,0,0,.109,.212,.109,.320
Garrett G Mock,WSH,26,4,0,0,0,0,0,0,0,3,0,0,.000,.200,.000,.200
Leo L Rosales,ARI,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Samardzija,CHC,26,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Thompson,STL,26,12,2,3,0,0,0,2,2,6,1,0,.250,.357,.250,.607
Dave D Borkowski,HOU,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Davis,ARI,25,42,0,4,0,0,0,3,0,13,0,0,.095,.095,.095,.190
Brian B Falkenborg,SD,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Taylor T Tankersley,FLA,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Thatcher,SD,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Wainwright,STL,25,60,5,16,2,0,1,6,2,20,0,1,.267,.286,.350,.636
Chip C Ambres,SD,24,41,3,8,1,0,0,0,7,15,1,0,.195,.313,.220,.532
Danny D Ardoin,LAD,24,51,3,12,1,0,1,4,2,10,1,0,.235,.278,.314,.592
Justin J Christian,NYY,24,40,6,10,3,0,0,6,3,4,7,1,.250,.302,.325,.627
Travis T Denker,SF,24,37,6,9,4,1,1,3,5,10,0,0,.243,.333,.486,.820
Jon J Lieber,CHC,24,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Wandy W Rodriguez,HOU,24,41,3,5,1,0,0,1,0,11,0,0,.122,.122,.146,.268
Travis T Snider L,TOR,24,73,9,22,6,0,2,13,5,23,0,0,.301,.338,.466,.803
Brian B Stokes,NYM,24,3,0,2,0,0,0,0,0,1,0,0,.667,.667,.667,1.333
Cha Seung C Baek,SD,23,29,2,5,1,0,1,2,1,7,0,0,.172,.200,.310,.510
Eric E Chavez,OAK,23,89,10,22,7,0,2,14,6,18,0,0,.247,.295,.393,.688
Kevin K Correia,SF,23,27,1,3,0,0,0,2,1,12,0,0,.111,.143,.111,.254
Shelley S Duncan,NYY,23,57,7,10,3,0,1,6,7,13,0,0,.175,.262,.281,.542
Johnny J Estrada,WSH,23,53,0,9,0,0,0,4,1,4,0,0,.170,.200,.170,.370
Josh J Fogg,CIN,23,22,3,3,1,0,0,0,1,9,0,0,.136,.174,.182,.356
Travis T Metcalf,TEX,23,56,11,13,2,0,6,14,3,12,0,0,.232,.279,.589,.868
Vladimir V Nunez,ATL,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Fernando F Perez C,TB,23,60,18,15,2,0,3,8,8,16,5,0,.250,.348,.433,.781
Clint C Sammons,ATL,23,54,2,8,0,0,1,4,5,12,0,0,.148,.220,.204,.424
Luis Alfonso L Cruz S,PIT,22,67,6,15,3,0,0,3,3,2,1,1,.224,.278,.269,.546
Aaron A Cunningham L,OAK,22,80,7,20,7,1,1,14,6,24,2,0,.250,.310,.400,.710
Adam A Eaton,PHI,22,28,1,5,2,0,0,1,5,6,0,0,.179,.303,.250,.553
Jeff J Francis,COL,22,39,1,5,1,0,0,1,0,11,0,0,.128,.128,.154,.282
Jayson J Nix,COL,22,56,2,7,2,0,0,2,7,17,1,0,.125,.234,.161,.395
Jason J Repko L,LAD,22,18,0,3,1,0,0,0,2,9,1,0,.167,.250,.222,.472
Jo- Jo J Reyes,ATL,22,30,2,4,2,0,0,2,1,8,0,0,.133,.161,.200,.361
Randy R Ruiz D,MIN,22,62,13,17,2,0,1,7,6,21,0,0,.274,.338,.355,.693
Jason J Smith,KC,22,28,6,6,2,0,0,1,0,12,0,1,.214,.214,.286,.500
Matt M Antonelli,SD,21,57,6,11,2,0,1,3,5,11,0,0,.193,.292,.281,.573
Callix C Crabbe,SD,21,34,4,6,1,0,0,2,4,6,1,0,.176,.282,.206,.488
Kevin K Hart,CHC,21,5,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brian B Horwitz,SF,21,36,5,8,0,0,2,4,5,10,0,0,.222,.310,.389,.698
Tim T Hudson,ATL,21,41,2,6,1,0,0,2,1,14,0,0,.146,.167,.171,.337
Clayton C Kershaw,LAD,21,29,1,2,0,0,0,0,0,13,0,0,.069,.069,.069,.138
Brian B Myrow,SD,21,21,1,3,0,0,1,3,2,5,0,0,.143,.208,.286,.494
Mike M Rivera,MIL,21,62,8,19,5,0,1,14,6,10,2,0,.306,.377,.435,.812
Ryan R Rohlinger,SF,21,32,2,3,1,1,0,2,1,8,0,1,.094,.121,.188,.309
Raul R Casanova,NYM,20,55,5,15,2,0,1,6,6,10,0,0,.273,.344,.364,.708
Tom T Gorzelanny,PIT,20,28,2,3,0,0,0,3,2,12,0,0,.107,.167,.107,.274
Craig C Hansen,PIT,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nathan N Haynes R,TB,20,44,3,10,0,0,0,3,3,12,4,1,.227,.277,.227,.504
Pedro P Martinez,NYM,20,39,3,6,1,0,0,4,0,15,0,0,.154,.154,.179,.333
Osiris O Matos,SF,20,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ryan R Shealy,KC,20,73,12,22,1,0,7,20,5,19,0,0,.301,.354,.603,.957
Jorge J Sosa,NYM,20,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Phil P Dumatrait,PIT,19,21,0,1,0,0,0,1,0,7,0,0,.048,.048,.048,.095
Sean S Kazmar,SD,19,39,2,8,1,0,0,2,5,14,0,0,.205,.289,.231,.520
Yusmeiro Y Petit,ARI,19,13,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Josh J Phelps,STL,19,34,4,9,1,0,0,1,2,11,0,0,.265,.306,.294,.600
Nate N Schierholtz R,SF,19,75,12,24,8,1,1,5,3,8,0,1,.320,.370,.493,.864
Josh J Banks,SD,18,23,3,3,0,0,0,0,2,6,0,0,.130,.200,.130,.330
Wilkin W Castillo,CIN,18,32,6,9,1,0,0,1,1,5,0,0,.281,.303,.313,.616
Jamie J D' Antona,ARI,18,17,2,3,0,0,0,1,2,4,0,0,.176,.263,.176,.440
Robby R Hammock,ARI,18,42,4,8,1,0,0,2,5,9,0,0,.190,.292,.214,.506
Brad B Hennessey,SF,18,8,1,2,1,0,0,1,0,2,1,0,.250,.250,.375,.625
Joe J Koshansky,COL,18,38,5,8,3,0,3,8,1,17,0,0,.211,.250,.526,.776
Matt M Macri,MIN,18,34,3,11,1,0,1,4,2,10,1,1,.324,.361,.441,.802
Brandon B Medders,ARI,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Penny,LAD,18,26,2,5,0,0,0,2,0,7,0,0,.192,.192,.192,.385
Adam A Rosales,CIN,18,29,0,6,1,0,0,2,1,4,1,0,.207,.233,.241,.475
C Sabathia,MIL,18,51,4,12,2,0,2,7,0,12,0,0,.235,.235,.392,.628
Cory C Sullivan,COL,18,23,3,5,0,1,0,4,0,5,1,0,.217,.250,.304,.554
Luis L Valbuena,SEA,18,49,6,12,5,0,0,1,4,11,0,0,.245,.315,.347,.662
Wes W Bankston,OAK,17,59,4,12,3,0,1,4,2,15,0,0,.203,.238,.305,.543
Edgar E Gonzalez,ARI,17,10,0,1,1,0,0,2,0,3,0,0,.100,.100,.200,.300
Drew D Macias,SD,17,20,2,4,0,0,2,5,2,6,0,0,.200,.250,.500,.750
Carlos C Muniz,NYM,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Max M Ramirez,TEX,17,46,8,10,1,0,2,9,6,15,0,0,.217,.345,.370,.715
Dane D Sardinha,DET,17,44,2,7,0,1,0,3,4,11,0,0,.159,.229,.205,.434
Max M Scherzer,ARI,17,13,1,0,0,0,0,0,1,4,0,0,.000,.071,.000,.071
Merkin M Valdez,SF,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Young,SD,17,28,3,3,1,0,1,2,1,11,0,0,.107,.133,.250,.383
Nelson N Figueroa,NYM,16,12,0,1,0,0,0,0,2,6,0,0,.083,.214,.083,.298
Jason J Johnson,LAD,16,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Chris C Resop,ATL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Richar,CIN,16,36,4,8,2,0,0,3,0,9,1,0,.222,.222,.278,.500
Taylor T Teagarden,TEX,16,47,10,15,5,0,6,17,5,19,0,0,.319,.396,.809,1.205
Moises M Alou L,NYM,15,49,4,17,2,0,0,9,2,4,1,1,.347,.389,.388,.777
Alberto A Arias,HOU,15,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Michael M Aubrey,CLE,15,45,2,9,0,0,2,3,5,5,0,0,.200,.280,.333,.613
Collin C Balester,WSH,15,15,1,3,0,0,0,1,1,8,0,0,.200,.294,.200,.494
Jason J Botts,TEX,15,38,2,6,3,0,2,5,8,18,0,0,.158,.304,.395,.699
Jesse J Chavez,PIT,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geno G Espineli,SF,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sal S Fasano,CLE,15,46,5,12,4,0,0,6,3,17,0,0,.261,.340,.348,.687
Kelvin K Jimenez,STL,15,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Melhuse,COL,15,30,3,5,1,0,0,2,2,15,0,0,.167,.219,.200,.419
Kent K Mercker,CIN,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Misch,SF,15,9,0,1,0,0,0,1,1,2,0,0,.111,.200,.111,.311
Dusty D Ryan,DET,15,44,6,14,2,0,2,7,5,13,0,0,.318,.380,.500,.880
Chris C Volstad,FLA,15,26,2,3,2,0,0,0,0,14,0,0,.115,.115,.192,.308
Kip K Wells,COL,15,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jeff J Baisley,OAK,14,43,1,11,1,0,0,5,4,7,0,0,.256,.319,.279,.598
Joe J Blanton,PHI,14,17,0,1,0,0,0,1,0,11,0,0,.059,.056,.059,.114
T. J. T Bohn L,PHI,14,5,1,2,1,0,0,3,0,1,0,0,.400,.400,.600,1.000
Jason J Davis,PIT,14,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mark M Di Felice,MIL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Fields,CWS,14,32,3,5,1,0,0,2,3,17,0,0,.156,.229,.188,.416
Tom T Glavine,ATL,14,19,2,2,0,0,0,1,3,5,0,0,.105,.227,.105,.332
Rich R Harden,CHC,14,27,1,3,0,0,0,1,0,13,0,0,.111,.111,.111,.222
Mike M Hinckley,WSH,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Johnson,FLA,14,30,1,4,2,0,0,2,1,18,0,0,.133,.161,.200,.361
Rob R Johnson,SEA,14,31,2,4,0,0,1,2,0,6,0,0,.129,.129,.226,.355
Jorge J Julio,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Mc Clain,SF,14,33,7,9,1,0,2,7,5,8,0,1,.273,.368,.485,.853
Charlie C Morton,ATL,14,17,0,1,1,0,0,0,0,9,0,1,.059,.059,.118,.176
Brayan B Peña Pena,ATL,14,14,3,4,1,0,0,0,1,2,0,0,.286,.333,.357,.690
Gregorio G Petit,OAK,14,23,4,8,2,0,0,0,2,9,0,0,.348,.400,.435,.835
Rafael R Soriano,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Tuiasosopo,SEA,14,44,1,7,2,1,0,2,2,16,0,0,.159,.213,.250,.463
Rico R Washington,STL,14,19,2,3,2,0,0,3,3,6,0,0,.158,.273,.263,.536
Shawn S Chacon,HOU,13,24,1,3,0,0,0,0,2,10,0,0,.125,.192,.125,.317
Tim T Dillard,MIL,13,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Dexter D Fowler C,COL,13,26,3,4,0,0,0,0,0,5,0,1,.154,.185,.154,.339
Mike M Hampton,ATL,13,24,3,5,2,0,0,4,2,11,0,0,.208,.269,.292,.561
Paul P Hoover,FLA,13,40,1,8,1,0,0,2,2,17,0,0,.200,.238,.225,.463
Nick N Masset,CIN,13,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Greg G Reynolds,COL,13,15,1,3,2,0,0,0,1,5,0,0,.200,.250,.333,.583
Burke B Badenhop,FLA,12,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167
Josh J Barfield,CLE,12,33,3,6,1,0,0,2,0,10,0,0,.182,.182,.212,.394
Justin J Germano,SD,12,9,1,4,1,0,0,1,0,3,0,0,.444,.444,.556,1.000
Mike M Hessman,DET,12,27,6,8,1,0,5,7,2,9,0,0,.296,.387,.889,1.276
Hernan H Iribarren,MIL,12,14,1,2,1,0,0,1,1,3,0,0,.143,.200,.214,.414
Kila K Ka'aihue D,KC,12,21,4,6,0,0,1,1,3,2,0,0,.286,.375,.429,.804
Ray R King,WSH,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Motte,STL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Owens L,CWS,12,16,1,4,0,0,0,1,0,4,2,1,.250,.250,.250,.500
Craig C Stansberry,SD,12,16,4,6,1,0,0,2,2,3,0,0,.375,.444,.438,.882
Matthew M Brown,LAA,11,19,0,1,1,0,0,3,1,10,0,0,.053,.100,.105,.205
Brent B Clevlen L,DET,11,24,4,5,0,0,0,1,3,8,0,0,.208,.296,.208,.505
Marco M Estrada,WSH,11,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Michael M Hollimon S,DET,11,23,4,6,2,1,1,2,1,6,0,0,.261,.280,.565,.845
Dan D Johnson,TB,11,26,3,5,0,0,2,4,3,7,0,0,.192,.276,.423,.699
Dallas D Mc Pherson,FLA,11,11,3,2,2,0,0,0,4,5,0,0,.182,.400,.364,.764
Trot T Nixon L,NYM,11,35,2,6,1,0,1,1,6,9,1,0,.171,.293,.286,.578
Marino M Salas,PIT,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Omir O Santos,BAL,11,10,0,1,0,0,0,0,0,2,0,0,.100,.100,.100,.200
Ryan R Tucker,FLA,11,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jonathan J Van Every R,BOS,11,17,0,4,0,1,0,5,1,6,0,0,.235,.278,.353,.631
Gary G Bennett,LAD,10,21,1,4,1,0,1,4,2,0,0,0,.190,.261,.381,.642
Micah M Bowie,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Buckner,ARI,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Cameron,SD,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Cervenak,PHI,10,13,0,2,0,0,0,1,0,5,0,0,.154,.154,.154,.308
Matt M Chico,WSH,10,13,2,2,0,0,0,0,0,4,0,0,.154,.154,.154,.308
Scott S Elbert,LAD,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Estes,SD,10,9,1,2,1,0,0,0,0,3,0,0,.222,.222,.333,.556
Jaime J García Garcia,STL,10,1,0,0,0,0,0,0,2,1,0,0,.000,.667,.000,.667
Chris C Getz,CWS,10,7,2,2,0,0,0,1,0,1,1,1,.286,.286,.286,.571
Andy A Gonzalez,CLE,10,24,3,5,0,0,1,2,6,5,0,1,.208,.367,.333,.700
Dirk D Hayhurst,SD,10,3,0,0,0,0,0,0,1,3,0,0,.000,.250,.000,.250
Koyie K Hill,CHC,10,21,0,2,1,0,0,1,0,12,0,0,.095,.095,.143,.238
Mark M Johnson,STL,10,17,1,5,0,0,0,2,1,2,0,0,.294,.333,.294,.628
Luke L Montz,WSH,10,21,2,3,0,0,1,3,5,9,0,0,.143,.308,.286,.593
Fernando F Nieve,HOU,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Laynce L Nix,MIL,10,12,1,1,0,0,0,0,1,3,0,0,.083,.154,.083,.237
Mike M Parisi,STL,10,4,0,1,1,0,0,2,0,1,0,0,.250,.250,.500,.750
Jason J Pridie,MIN,10,4,3,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Mark M Redman,COL,10,12,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Steven S Register,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Reyes,STL,10,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Mark M Saccomanno,HOU,10,10,1,2,1,0,1,2,0,3,0,0,.200,.200,.600,.800
Brian B Sanches,WSH,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anibal A Sánchez Sanchez,FLA,10,17,0,0,0,0,0,0,1,7,0,0,.000,.056,.000,.056
Romulo R Sanchez,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curtis C Thigpen,TOR,10,17,2,3,0,0,1,1,1,8,0,0,.176,.263,.353,.616
