PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Matt M Childers,MIL,0,0,12.00,8,0,0,0,0,0,9.0,13,12,12,2,1,8,6,2.33,.342
Kevin K Frederick,MIN,0,0,10.03,8,0,0,0,0,0,11.2,13,13,13,3,0,10,5,1.97,.283
Seth S Greisinger,DET,2,2,6.21,8,8,0,0,0,0,37.2,46,26,26,4,1,13,14,1.57,.303
Delvin D James,TB,0,3,6.55,8,6,0,0,0,0,34.1,40,25,25,5,1,15,17,1.60,.301
Jim J Parque,CWS,1,4,9.95,8,4,0,0,0,0,25.1,34,29,28,11,1,16,13,1.97,.318
Jason J Phillips,CLE,1,3,4.97,8,6,0,0,0,0,41.2,41,24,23,7,4,20,23,1.46,.259
Jon J Rauch,CWS,2,1,6.59,8,6,0,0,0,0,28.2,28,26,21,7,2,14,19,1.47,.248
Jesus J Sanchez,CHC,0,0,12.96,8,0,0,0,0,0,8.1,15,12,12,4,1,10,6,3.00,.395
Steve S Smyth,CHC,1,3,9.35,8,7,0,0,0,0,26.0,34,28,27,9,1,10,16,1.69,.321
Jaret J Wright,CLE,2,3,15.71,8,6,0,0,0,0,18.1,40,34,32,3,2,19,12,3.22,.435
Paul P Abbott,SEA,1,3,11.96,7,5,0,0,0,0,26.1,40,36,35,5,1,20,22,2.28,.351
Alan A Benes,CHC,2,2,4.35,7,7,0,0,0,0,39.1,42,22,19,3,0,12,32,1.37,.276
Jason J Beverlin,DET,0,3,8.69,7,3,0,0,0,0,19.2,27,22,19,3,0,9,16,1.83,.314
Tim T Drew,MON,1,0,2.81,7,1,0,0,2,2,16.0,12,8,5,1,0,2,10,0.88,.200
Matt M Duff,STL,0,0,4.76,7,0,0,0,0,0,5.2,3,3,3,0,0,8,4,1.94,.150
Eric E Eckenstahler,DET,1,0,5.63,7,0,0,0,0,0,8.0,14,5,5,1,0,2,13,2.00,.378
Franklyn F German,DET,1,0,0.00,7,0,0,0,1,1,6.2,3,0,0,0,1,2,6,0.75,.150
Kevin K Jarvis,SD,2,4,4.37,7,7,0,0,0,0,35.0,36,19,17,5,1,10,24,1.31,.269
Brandon B Knight,NYY,0,0,11.42,7,0,0,0,0,0,8.2,11,12,11,2,0,5,7,1.85,.306
John J Patterson,ARI,2,0,3.23,7,5,0,0,0,0,30.2,27,11,11,7,1,7,31,1.11,.235
Ricardo R Rodriguez,CLE,2,2,5.66,7,7,0,0,0,0,41.1,40,27,26,5,8,18,24,1.40,.255
Mac M Suzuki,KC,0,2,9.00,7,1,0,0,0,0,21.0,24,21,21,2,0,17,15,1.95,.296
Matt M Wise,ANA,0,0,3.24,7,0,0,0,0,0,8.1,7,3,3,0,1,1,6,0.96,.233
Jose J Acevedo,CIN,4,2,7.23,6,5,0,0,0,0,23.2,28,21,19,8,2,12,14,1.69,.292
Kurt K Ainsworth,SF,1,2,2.10,6,4,0,0,0,0,25.2,22,7,6,1,1,12,15,1.32,.237
Mickey M Callaway,ANA,2,1,4.19,6,6,0,0,0,0,34.1,31,20,16,4,3,11,23,1.22,.235
Jason J Christiansen,SF,0,1,5.40,6,0,0,0,0,0,5.0,6,3,3,1,0,2,1,1.60,.316
Adam A Eaton,SD,1,1,5.40,6,6,0,0,0,0,33.1,28,20,20,5,2,17,25,1.35,.235
Pedro P Feliciano,NYM,0,0,7.50,6,0,0,0,0,0,6.0,9,5,5,0,0,1,4,1.67,.360
Brian B Fitzgerald,SEA,0,0,8.53,6,0,0,0,0,0,6.1,11,8,6,2,1,2,3,2.05,.344
Chris C George,KC,0,4,5.60,6,6,0,0,0,0,27.1,37,17,17,2,1,8,13,1.65,.325
Jason J Jimenez,DET,0,0,7.36,6,0,0,0,0,0,7.1,12,8,6,2,0,2,5,1.91,.364
Brad B Lidge,HOU,1,0,6.23,6,1,0,0,0,0,8.2,12,6,6,0,2,9,12,2.42,.333
Mike M Mac Dougal,KC,0,1,5.00,6,0,0,0,0,0,9.0,5,5,5,0,0,7,10,1.33,.161
Danny D Patterson,DET,0,2,15.00,6,0,0,0,0,0,3.0,5,5,5,0,1,2,1,2.33,.357
Nate N Robertson,FLA,0,1,11.88,6,1,0,0,0,0,8.1,15,11,11,3,2,4,3,2.28,.375
Jose J Rodriguez,MIN,0,1,18.00,6,0,0,0,0,0,4.0,12,8,8,0,0,6,1,4.50,.500
Eric E Cyr,SD,0,1,10.50,5,0,0,0,0,0,6.0,6,7,7,0,0,6,4,2.00,.286
Sean S De Paula,CLE,1,1,12.79,5,0,0,0,0,0,6.1,11,9,9,3,0,3,8,2.21,.367
Matt M De Witt,SD,0,1,1.23,5,0,0,0,0,0,7.1,6,2,1,1,0,3,5,1.23,.231
Ben B Diggins,MIL,0,4,8.63,5,5,0,0,0,0,24.0,28,24,23,4,1,18,15,1.92,.298
Nate N Field,KC,0,0,9.00,5,0,0,0,0,0,5.0,8,5,5,2,0,3,3,2.20,.364
Bob B File,TOR,0,1,18.90,5,0,0,0,0,0,3.1,8,7,7,0,0,2,2,3.00,.471
John J Foster,ATL,1,0,10.80,5,0,0,0,0,0,5.0,6,6,6,3,1,6,6,2.40,.286
Alex A Herrera,CLE,0,0,0.00,5,0,0,0,0,0,5.1,3,0,0,0,0,1,5,0.75,.158
Andrew A Lorraine,MIL,0,1,11.25,5,1,0,0,0,0,12.0,22,18,15,7,0,6,10,2.33,.379
Brian B Mallette,MIL,0,0,10.80,5,0,0,0,0,0,5.0,7,6,6,3,1,3,5,2.00,.350
Travis T Miller,MIN,0,0,4.50,5,0,0,0,0,0,4.0,5,2,2,0,0,2,3,1.75,.294
Matt M Perisho,DET,0,0,8.71,5,0,0,0,0,0,10.1,16,11,10,2,0,6,3,2.13,.372
Francisco F Rodríguez Rodriguez,ANA,0,0,0.00,5,0,0,0,0,0,5.2,3,0,0,0,1,2,13,0.88,.167
Todd T Stottlemyre,ARI,0,2,7.52,5,4,0,0,0,0,20.1,26,17,17,4,0,7,12,1.62,.313
Pat P Strange,NYM,0,0,1.13,5,0,0,0,0,0,8.0,6,1,1,0,0,1,4,0.88,.207
Aaron A Taylor,SEA,0,0,9.00,5,0,0,0,0,0,5.0,8,5,5,2,0,0,6,1.60,.348
Salomon S Torres,PIT,2,1,2.70,5,5,0,0,0,0,30.0,28,10,9,2,3,13,12,1.37,.257
Josh J Towers,BAL,0,3,7.90,5,3,0,0,0,0,27.1,42,24,24,11,0,5,13,1.72,.362
Mike M Trombley,MIN,0,1,15.75,5,0,0,0,0,0,4.0,10,7,7,2,0,1,3,2.75,.455
Andy A Van Hekken,DET,1,3,3.00,5,5,1,1,0,0,30.0,38,13,10,2,0,6,5,1.47,.311
Tyler T Walker,NYM,1,0,5.91,5,1,0,0,0,0,10.2,11,7,7,3,0,5,7,1.50,.250
Justin J Wayne,FLA,2,3,5.32,5,5,0,0,0,0,23.2,22,16,14,3,0,13,16,1.48,.244
Victor V Alvarez,LA,0,1,4.35,4,1,0,0,0,0,10.1,9,5,5,1,0,2,7,1.06,.237
Lorenzo L Barcelo,CWS,0,1,9.00,4,0,0,0,0,0,6.0,9,6,6,1,0,1,1,1.67,.333
Scott S Chiasson,CHC,0,0,23.14,4,0,0,0,0,0,4.2,11,12,12,2,0,6,3,3.64,.440
Eric E Du Bose,BAL,0,0,3.00,4,0,0,0,0,0,6.0,7,2,2,1,1,1,4,1.33,.304
Wayne W Franklin,MIL,2,1,2.63,4,4,0,0,0,0,24.0,16,8,7,1,0,17,17,1.38,.188
Pat P Hentgen,BAL,0,4,7.77,4,4,0,0,0,0,22.0,31,20,19,6,0,10,11,1.86,.337
Trey T Hodges,ATL,2,0,5.40,4,0,0,0,0,0,11.2,16,7,7,2,1,2,6,1.54,.348
Eric E Junge,PHI,2,0,1.42,4,1,0,0,0,0,12.2,14,3,2,0,0,5,11,1.50,.286
Juan J Moreno,SD,0,0,7.50,4,0,0,0,0,0,6.0,6,6,5,1,0,10,3,2.67,.261
Shane S Nance,MIL,0,0,4.26,4,0,0,0,0,0,6.1,4,3,3,1,0,4,5,1.26,.174
Joe J Nathan,SF,0,0,0.00,4,0,0,0,0,0,3.2,1,0,0,0,0,0,2,0.27,.083
Terry T Pearson,DET,0,0,10.50,4,0,0,0,0,0,6.0,8,7,7,2,0,2,4,1.67,.320
David D Pember,MIL,0,1,5.19,4,1,0,0,0,0,8.2,7,6,5,1,0,6,5,1.50,.219
Roy R Smith,CLE,0,0,3.00,4,1,0,0,0,0,6.0,9,4,2,1,1,5,2,2.33,.310
J. J Trujillo,SD,0,1,10.13,4,0,0,0,0,0,2.2,4,3,3,1,1,6,3,3.75,.364
Ed E Vosberg,MON,0,0,18.00,4,0,0,0,0,0,1.0,3,3,2,1,0,1,0,4.00,.429
Steve S Bechler,BAL,0,0,13.50,3,0,0,0,0,0,4.2,6,7,7,3,1,4,3,2.14,.300
Jason J Davis,CLE,1,0,1.84,3,2,0,0,0,0,14.2,12,3,3,1,0,4,11,1.09,.218
Luis L De Los Santos,TB,0,3,11.57,3,3,0,0,0,0,14.0,24,19,18,5,3,4,7,2.00,.387
Robert R Ellis,LA,0,1,10.13,3,0,0,0,0,0,2.2,6,3,3,1,0,0,0,2.25,.462
Chad C Fox,MIL,1,0,5.79,3,0,0,0,0,0,4.2,6,3,3,0,0,5,3,2.36,.316
Reynaldo R Garcia,TEX,0,0,31.50,3,0,0,0,0,0,2.0,7,7,7,3,0,1,2,4.00,.538
Josh J Hancock,BOS,0,1,3.68,3,1,0,0,0,0,7.1,5,3,3,1,0,2,6,0.95,.200
Ben B Howard,SD,0,1,9.28,3,2,0,0,0,0,10.2,13,11,11,4,0,14,10,2.53,.302
Luke L Hudson,CIN,0,0,4.50,3,0,0,0,0,0,6.0,5,5,3,1,0,6,7,1.83,.227
Justin J Kaye,SEA,0,0,12.00,3,0,0,0,0,0,3.0,6,4,4,0,0,1,3,2.33,.429
Shane S Loux,DET,0,3,9.00,3,3,0,0,0,0,14.0,19,16,14,4,1,3,7,1.57,.317
David D Lundquist,SD,0,0,16.88,3,0,0,0,0,0,2.2,8,5,5,0,1,5,0,4.88,.615
Jimmy J Osting,MIL,0,2,7.50,3,3,0,0,0,0,12.0,18,11,10,3,0,10,7,2.33,.340
Josh J Pearce,STL,0,0,7.62,3,3,0,0,0,0,13.0,20,13,11,1,1,8,1,2.15,.377
Nerio N Rodriguez,STL,0,0,3.86,3,0,0,0,0,0,4.2,4,3,2,1,0,1,2,1.07,.211
Jason J Shiell,SD,0,0,27.00,3,0,0,0,0,0,1.1,7,4,4,0,0,3,1,7.50,.700
Mark M Watson,SEA,1,0,18.00,3,0,0,0,0,0,4.0,8,8,8,1,0,4,1,3.00,.421
Scott S Wiggins,TOR,0,0,3.38,3,0,0,0,0,0,2.2,5,1,1,1,0,1,3,2.25,.417
Erik E Bedard,BAL,0,0,13.50,2,0,0,0,0,0,0.2,2,1,1,0,0,0,1,3.00,.500
Dewon D Brazelton,TB,0,1,4.85,2,2,0,0,0,0,13.0,12,7,7,3,2,6,5,1.38,.279
Pasqual P Coco,TOR,0,1,18.00,2,0,0,0,0,0,1.0,4,2,2,0,0,3,0,7.00,.571
Brian B Cooper,TOR,0,1,14.04,2,2,0,0,0,0,8.1,14,13,13,5,0,4,3,2.16,.400
Courtney C Duncan,CHC,0,0,0.00,2,0,0,0,0,0,2.1,2,0,0,0,0,1,1,1.29,.222
Chad C Durbin,KC,0,1,11.88,2,2,0,0,0,0,8.1,13,11,11,3,1,4,5,2.04,.342
Adrian A Hernandez,NYY,0,1,12.00,2,1,0,0,0,0,6.0,10,8,8,2,0,6,9,2.67,.357
Ben B Kozlowski,TEX,0,0,6.30,2,2,0,0,0,0,10.0,11,7,7,3,1,11,6,2.20,.289
Cliff C Lee,CLE,0,1,1.74,2,2,0,0,0,0,10.1,6,2,2,0,0,8,6,1.35,.171
Tom T Martin,TB,0,0,16.20,2,0,0,0,0,0,1.2,5,3,3,0,0,1,1,3.60,.500
Dave D Maurer,CLE,0,1,13.50,2,0,0,0,0,0,1.1,3,2,2,1,0,0,0,2.25,.429
Matt M Miller,DET,0,0,13.50,2,0,0,0,0,0,0.2,4,2,1,1,0,1,1,7.50,.571
Wes W Obermueller,KC,0,2,11.74,2,2,0,0,0,0,7.2,14,10,10,3,0,2,5,2.09,.378
Jason J Pearson,SD,0,0,0.00,2,0,0,0,0,0,1.2,1,0,0,0,0,0,3,0.60,.167
Bryan B Rekar,KC,0,2,15.43,2,2,0,0,0,0,7.0,12,12,12,1,0,6,2,2.57,.387
Armando A Reynoso,ARI,0,0,10.80,2,0,0,0,0,0,1.2,3,2,2,0,0,1,2,2.40,.375
Everett E Stull,MIL,0,1,6.30,2,2,0,0,0,0,10.0,15,7,7,0,1,9,7,2.40,.357
Brian B Tallet,CLE,1,0,1.50,2,2,0,0,0,0,12.0,9,3,2,0,1,4,5,1.08,.214
Jay J Tessmer,NYY,0,0,6.75,2,0,0,0,0,0,1.1,0,1,1,0,0,2,0,1.50,.000
Nate N Teut,FLA,0,1,9.82,2,1,0,0,0,0,7.1,13,8,8,0,0,3,4,2.18,.394
Cory C Vance,COL,0,0,6.75,2,1,0,0,0,0,4.0,4,3,3,2,1,4,1,2.00,.267
Jung Keun J Bong,ATL,0,1,7.50,1,1,0,0,0,0,6.0,8,5,5,0,0,2,4,1.67,.320
Bryan B Corey,LA,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Joe J Dawley,ATL,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0.00,.000
John J Ennis,ATL,0,0,4.50,1,1,0,0,0,0,4.0,5,2,2,0,0,3,1,2.00,.385
Mark M Grace,ARI,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1.00,.250
D' Angelo D Jimenez,SD,0,0,0.00,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0.00,.000
Kris K Keller,DET,0,0,27.00,1,0,0,0,0,0,1.0,2,3,3,1,0,3,1,5.00,.400
Jose J Nunez,SD,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Tomas T Perez,PHI,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Hipolito H Pichardo,HOU,0,1,81.00,1,0,0,0,0,0,0.1,3,3,3,0,0,2,0,15.00,.750
Andy A Pratt,ATL,0,0,6.75,1,0,0,0,0,0,1.1,1,1,1,0,0,4,1,3.75,.200
Erik E Sabel,DET,0,0,-.--,1,0,0,0,0,0,0.0,2,2,2,1,0,0,0,-.--,1.000
Jae Weong J Seo,NYM,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Aaron A Small,ATL,0,0,27.00,1,0,0,0,0,0,0.1,2,1,1,0,0,2,1,12.00,.667
Dennis D Springer,LA,0,1,6.75,1,0,0,0,0,0,1.1,1,1,1,0,0,2,1,2.25,.200
Jason J Standridge,TB,0,0,9.00,1,0,0,0,0,0,3.0,7,3,3,1,0,4,1,3.67,.500
Todd T Zeile,COL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1.00,.333
